cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
72,5,1.5,0.01,40,72,3.65473e-07,6.36561e-07,8.78868e-30,13.2638,0.574137,950.317,2545.79,2478.35,4.47604,19.0309,18.2829,-0.310145,-1.56496e-30,5.30701e-13,0.880649,0.814202,32178.6,48567.1,1.59245,21.1219,1.47303,19.5379,1.54288,0.0066,1.39682,4.5,3.84575,1.57003e-29,23.6947,1.48092,1.78642 
73,5,1.5,0.01,40,73,3.56969e-07,6.46611e-07,8.92743e-30,13.4732,0.552062,950.317,2545.79,2478.35,4.47343,19.0318,18.2837,-0.205527,-1.01294e-30,4.6308e-13,0.990569,0.911973,33726.8,49839.3,1.52478,20.5436,1.4247,19.1953,1.43307,0.0066,1.43159,4.5,3.68638,1.52223e-29,22.9733,1.43583,1.70511 
74,5,1.5,40,0.01,74,3.92076e-07,5.70456e-07,7.87601e-30,11.8864,0.687302,950.317,2545.79,2478.35,4.48721,19.0272,18.2793,-0.794712,-4.30193e-30,7.00463e-13,0.513342,0.484768,23158.7,37297.3,1.94713,23.1444,1.73718,20.6488,2.05383,0.0066,1.30063,4.5,4.52766,1.75963e-29,26.5561,1.65976,2.23416 
75,5,1.5,0.01,40,75,3.69784e-07,5.73991e-07,7.92481e-30,11.96,0.644233,950.317,2545.79,2478.35,4.47639,19.0308,18.2827,-0.619024,-3.16038e-30,4.21437e-13,0.623332,0.58429,23591.8,36386.9,1.81164,21.6674,1.63348,19.5365,1.86884,0.0066,1.3544,4.5,3.86709,1.57634e-29,23.79,1.48687,1.98912 
76,5,1.5,0.01,40,76,3.58465e-07,5.93143e-07,8.18923e-30,12.3591,0.604349,950.317,2545.79,2478.35,4.47177,19.0324,18.2842,-0.447217,-2.21334e-30,4.95822e-13,0.755065,0.702324,26033,39811.9,1.68641,20.8425,1.5409,19.0441,1.68742,0.0066,1.38281,4.5,3.58529,1.49143e-29,22.5085,1.40678,1.8212 
77,5,1.5,40,0.01,77,3.98494e-07,5.94859e-07,8.21292e-30,12.3949,0.669896,950.317,2545.79,2478.35,4.49136,19.0258,18.278,-0.724883,-3.98816e-30,1.7797e-13,0.554403,0.52203,26259.6,38866.2,1.89234,23.4552,1.69481,21.0069,1.98036,0.0066,1.38293,4.5,4.78165,1.82317e-29,27.5151,1.71969,2.21988 
78,5,1.5,40,0.01,78,4.05692e-07,6.58968e-07,9.09805e-30,13.7307,0.615647,950.317,2545.79,2478.35,4.48663,19.0274,18.2795,-0.496869,-2.78306e-30,5.65663e-13,0.714254,0.665855,35697.7,54515.3,1.72179,23.6414,1.56678,21.513,1.73985,0.0066,1.36453,4.5,4.49193,1.75038e-29,26.4165,1.65103,1.9239 
79,5,1.5,40,0.01,79,4.00957e-07,6.05736e-07,8.3631e-30,12.6215,0.661933,950.317,2545.79,2478.35,4.48765,19.027,18.2792,-0.692408,-3.83304e-30,1.56967e-13,0.574655,0.540357,27726.6,42191.6,1.86728,23.5679,1.67563,21.149,1.94616,0.0066,1.32462,4.5,4.55411,1.76643e-29,26.6588,1.66617,2.11217 
80,2.5,1.8,0.01,40,80,3.90131e-07,5.90363e-07,8.15085e-30,12.3012,0.660832,950.317,2545.79,2478.35,4.47993,19.0296,18.2816,-0.687896,-3.70524e-30,7.43314e-13,0.577531,0.542957,25668.7,40671.9,1.86381,22.9271,1.67299,20.5798,1.94141,0.0066,-1.35505,4.5,4.08253,1.63885e-29,24.7333,1.54583,2.01065 
81,2.5,1.8,40,0.01,81,3.67173e-07,6.36242e-07,8.78428e-30,13.2572,0.577096,950.317,2545.79,2478.35,4.47626,19.0309,18.2828,-0.323871,-1.64182e-30,7.29716e-13,0.86717,0.802209,32130.3,49475.6,1.60159,21.2326,1.47959,19.6151,1.55732,0.0066,1.38054,4.5,3.85872,1.57387e-29,23.7526,1.48454,1.79168 
82,2.5,1.8,40,0.01,82,3.72261e-07,6.37092e-07,8.79601e-30,13.2749,0.584313,950.317,2545.79,2478.35,4.47383,19.0317,18.2835,-0.357055,-1.83513e-30,2.55959e-13,0.835435,0.773962,32259.2,47918.2,1.62395,21.5577,1.49566,19.8547,1.59228,0.0066,1.39062,4.5,3.71119,1.52974e-29,23.0866,1.44291,1.73912 
83,2.5,1.8,0.01,40,83,3.75103e-07,5.68236e-07,7.84535e-30,11.8401,0.660119,950.317,2545.79,2478.35,4.47929,19.0298,18.2818,-0.68497,-3.54737e-30,4.60856e-13,0.579405,0.54465,22889.3,35443.9,1.86157,22.0412,1.67128,19.7882,1.93832,0.0066,1.34785,4.5,4.0439,1.62782e-29,24.5669,1.53543,2.07489 
84,2.5,1.8,0.01,40,84,3.61066e-07,5.6573e-07,7.81075e-30,11.7879,0.638231,950.317,2545.79,2478.35,4.47365,19.0317,18.2836,-0.593776,-2.96001e-30,2.97761e-13,0.641084,0.600245,22587.8,34262.5,1.79272,21.1325,1.61933,19.0885,1.84217,0.0066,1.35577,4.5,3.70024,1.52642e-29,23.0366,1.43979,1.95426 
85,2.5,1.8,0.01,40,85,3.56549e-07,6.14368e-07,8.48228e-30,12.8014,0.580351,950.317,2545.79,2478.35,4.47523,19.0312,18.2831,-0.338885,-1.66823e-30,5.00554e-13,0.852662,0.789297,28928.9,43600.4,1.61167,20.6315,1.48682,19.0334,1.57313,0.0066,1.38514,4.5,3.79643,1.55535e-29,23.4731,1.46707,1.83364 
86,2.5,1.8,40,0.01,86,3.77449e-07,5.9826e-07,8.25988e-30,12.4657,0.630911,950.317,2545.79,2478.35,4.47777,19.0304,18.2823,-0.562701,-2.93237e-30,4.43541e-13,0.663659,0.620522,26712.6,40966.9,1.76971,22.0607,1.60218,19.9723,1.80937,0.0066,1.34811,4.5,3.95094,1.60095e-29,24.1614,1.51009,1.93823 
87,2.5,1.8,40,0.01,87,3.74216e-07,5.98485e-07,8.26299e-30,12.4704,0.625272,950.317,2545.79,2478.35,4.47933,19.0298,18.2818,-0.538549,-2.78248e-30,6.86971e-13,0.681775,0.63677,26742.8,41257.7,1.75199,21.8481,1.58905,19.8161,1.78387,0.0066,1.3863,4.5,4.04588,1.62839e-29,24.5755,1.53597,1.9707 
88,2.5,1.8,40,0.01,88,3.70692e-07,5.56596e-07,7.68464e-30,11.5976,0.665998,950.317,2545.79,2478.35,4.4783,19.0302,18.2821,-0.709025,-3.62876e-30,-4.0218e-13,0.564195,0.530896,21511.3,30413,1.88007,21.8043,1.68541,19.5467,1.96366,0.0066,1.34157,4.5,3.98337,1.61038e-29,24.3037,1.51898,2.09558 
89,2.5,1.8,0.01,40,89,3.71065e-07,6.14599e-07,8.48546e-30,12.8062,0.603752,950.317,2545.79,2478.35,4.47545,19.0311,18.283,-0.444573,-2.27759e-30,6.23982e-13,0.75731,0.704327,28961.6,44309.6,1.68454,21.5725,1.53953,19.7155,1.68462,0.0066,1.39411,4.5,3.80975,1.55932e-29,23.5331,1.47082,1.83764 
90,2.5,1.8,40,0.01,90,3.54988e-07,5.68733e-07,7.85222e-30,11.8505,0.624172,950.317,2545.79,2478.35,4.47423,19.0316,18.2834,-0.53381,-2.61628e-30,-2.49695e-13,0.685386,0.640007,22949.5,32486.4,1.74854,20.7211,1.58649,18.8007,1.77887,0.0066,1.35588,4.5,3.73513,1.53696e-29,23.1956,1.44973,1.95735 
91,2.5,1.8,0.01,40,91,3.60166e-07,6.11317e-07,8.44015e-30,12.7378,0.589164,950.317,2545.79,2478.35,4.47427,19.0315,18.2834,-0.379146,-1.88535e-30,3.16974e-13,0.814967,0.755734,28500.1,42297.5,1.63903,20.8776,1.50654,19.1899,1.61557,0.0066,1.40673,4.5,3.73789,1.53779e-29,23.2081,1.45051,1.82199 
92,2.5,1.8,0.01,40,92,3.68071e-07,6.12052e-07,8.45029e-30,12.7531,0.601372,950.317,2545.79,2478.35,4.47619,19.0309,18.2828,-0.433992,-2.20545e-30,8.73074e-13,0.766336,0.712383,28603,44898.3,1.6771,21.3882,1.53412,19.5648,1.67345,0.0066,1.37835,4.5,3.85476,1.57269e-29,23.735,1.48343,1.86111 
93,2.5,1.8,0.01,40,93,3.63511e-07,6.34586e-07,8.76141e-30,13.2226,0.572832,950.317,2545.79,2478.35,4.47367,19.0317,18.2836,-0.304084,-1.52614e-30,4.60832e-13,0.886682,0.81956,31880,47990.9,1.5884,21.0029,1.47014,19.4391,1.53648,0.0066,1.3881,4.5,3.70116,1.5267e-29,23.0409,1.44005,1.74253 
94,2.5,1.8,40,0.01,94,3.81047e-07,6.39687e-07,8.83185e-30,13.3289,0.595677,950.317,2545.79,2478.35,4.47939,19.0298,18.2818,-0.408539,-2.14929e-30,6.09598e-13,0.788526,0.732172,32655,49374.3,1.65932,22.1169,1.52121,20.2761,1.64658,0.0066,1.40525,4.5,4.05001,1.62957e-29,24.5933,1.53708,1.84511 
95,2.5,1.8,0.01,40,95,3.94171e-07,5.77493e-07,7.97316e-30,12.033,0.682555,950.317,2545.79,2478.35,4.48075,19.0294,18.2814,-0.775817,-4.22209e-30,1.1203e-12,0.524125,0.494568,24026.3,39353.6,1.93219,23.2501,1.72556,20.7637,2.03396,0.0066,1.41955,4.5,4.13289,1.6531e-29,24.9484,1.55928,2.07333 
96,2.5,1.8,0.01,40,96,3.60168e-07,6.52299e-07,9.00597e-30,13.5917,0.552151,950.317,2545.79,2478.35,4.47163,19.0324,18.2842,-0.205956,-1.02415e-30,-3.50211e-13,0.99009,0.911547,34624.8,49076.6,1.52505,20.728,1.42489,19.3667,1.43352,0.0066,1.37884,4.5,3.57686,1.48884e-29,22.4695,1.40434,1.65317 
97,2.5,1.8,40,0.01,97,3.61337e-07,6.06211e-07,8.36966e-30,12.6314,0.596059,950.317,2545.79,2478.35,4.47405,19.0316,18.2835,-0.410247,-2.04664e-30,-2.08435e-13,0.787013,0.730824,27791.9,40099,1.66051,20.9745,1.52207,19.2259,1.64839,0.0066,1.33522,4.5,3.72445,1.53374e-29,23.147,1.44669,1.8325 
98,2.5,1.8,40,0.01,98,3.60387e-07,6.14217e-07,8.48018e-30,12.7982,0.586742,950.317,2545.79,2478.35,4.47573,19.031,18.2829,-0.368142,-1.83176e-30,-1.98348e-14,0.825099,0.764758,28907.6,41796.4,1.6315,20.8803,1.5011,19.2114,1.60397,0.0066,1.36375,4.5,3.82671,1.56437e-29,23.6093,1.47558,1.84474 
99,2.5,1.8,40,0.01,99,3.47802e-07,5.94248e-07,8.20449e-30,12.3821,0.585281,950.317,2545.79,2478.35,4.47277,19.032,18.2839,-0.361478,-1.73579e-30,-6.40386e-13,0.831296,0.770276,26178.9,35689.1,1.62696,20.1452,1.49783,18.5463,1.59694,0.0066,1.37307,4.5,3.64662,1.51015e-29,22.7911,1.42444,1.84064 
100,2.5,1.8,0.01,40,100,3.5026e-07,6.09054e-07,8.4089e-30,12.6906,0.575089,950.317,2545.79,2478.35,4.47138,19.0325,18.2843,-0.314558,-1.52116e-30,4.14455e-14,0.876283,0.810325,28184.7,40817,1.59541,20.2467,1.47513,18.7204,1.54753,0.0066,1.40069,4.5,3.56177,1.48422e-29,22.3997,1.39998,1.76505 
101,2.5,1.8,40,0.01,101,3.69092e-07,6.20305e-07,8.56425e-30,12.9251,0.595017,950.317,2545.79,2478.35,4.47787,19.0303,18.2823,-0.405573,-2.06675e-30,2.68375e-13,0.791152,0.734513,29775.8,44630.5,1.65726,21.4202,1.51972,19.6425,1.64345,0.0066,1.36892,4.5,3.95711,1.60275e-29,24.1886,1.51179,1.87145 
102,2.5,1.8,40,0.01,102,3.6305e-07,6.32581e-07,8.73374e-30,13.1809,0.573918,950.317,2545.79,2478.35,4.47388,19.0317,18.2835,-0.30913,-1.5495e-30,1.7432e-13,0.881656,0.815098,31578.8,46249.6,1.59177,20.981,1.47254,19.4094,1.54181,0.0066,1.40167,4.5,3.71417,1.53064e-29,23.1002,1.44376,1.75256 
103,2.5,1.8,0.01,40,103,3.59417e-07,6.50623e-07,8.98283e-30,13.5568,0.55242,950.317,2545.79,2478.35,4.47406,19.0316,18.2835,-0.207252,-1.02844e-30,6.59368e-13,0.988646,0.910263,34358.5,51694.6,1.52587,20.6859,1.42547,19.3249,1.43487,0.0066,1.44409,4.5,3.72487,1.53387e-29,23.149,1.44681,1.70755 
104,2.5,1.8,0.01,40,104,3.53976e-07,6.00945e-07,8.29694e-30,12.5217,0.589032,950.317,2545.79,2478.35,4.4729,19.032,18.2838,-0.378548,-1.85003e-30,5.13568e-13,0.815515,0.756221,27073.8,41169.4,1.63861,20.5182,1.50624,18.8606,1.61494,0.0066,1.38731,4.5,3.65443,1.51253e-29,22.8269,1.42668,1.82299 
105,2.5,1.8,0.01,40,105,3.6537e-07,6.53268e-07,9.01934e-30,13.6119,0.559296,950.317,2545.79,2478.35,4.47562,19.0311,18.283,-0.240264,-1.21201e-30,3.79877e-13,0.952626,0.878227,34779.3,51592.4,1.54685,21.0555,1.44042,19.6068,1.46946,0.0066,1.40896,4.5,3.81991,1.56235e-29,23.5788,1.47367,1.73222 
106,2.5,1.8,40,0.01,106,3.65472e-07,6.18193e-07,8.53508e-30,12.8811,0.591195,950.317,2545.79,2478.35,4.47894,19.03,18.2819,-0.388347,-1.95956e-30,2.9762e-13,0.806597,0.748277,29472.6,43359.8,1.64535,21.1938,1.5111,19.4646,1.62527,0.0066,1.41027,4.5,4.02254,1.62169e-29,24.4744,1.52965,1.90003 
107,2.5,1.8,40,0.01,107,3.70134e-07,6.29669e-07,8.69353e-30,13.1202,0.587824,950.317,2545.79,2478.35,4.47642,19.0308,18.2827,-0.373058,-1.90642e-30,-1.41233e-13,0.820555,0.760711,31144.7,44509.8,1.63486,21.4497,1.50353,19.7266,1.60915,0.0066,1.39896,4.5,3.86888,1.57687e-29,23.798,1.48737,1.81384 
108,2.5,1.8,40,0.01,108,3.5881e-07,6.43873e-07,8.88963e-30,13.4161,0.557268,950.317,2545.79,2478.35,4.47482,19.0314,18.2832,-0.230571,-1.14223e-30,3.50068e-13,0.963066,0.887513,33300.2,49503.8,1.54065,20.6696,1.436,19.2656,1.4593,0.0066,1.37202,4.5,3.771,1.54774e-29,23.3583,1.45989,1.74106 
109,2.5,1.8,0.01,40,109,3.60071e-07,6.18433e-07,8.5384e-30,12.8861,0.582231,950.317,2545.79,2478.35,4.47662,19.0307,18.2827,-0.347524,-1.72765e-30,5.02229e-13,0.84443,0.781969,29507,44309.1,1.61749,20.8431,1.49101,19.2133,1.58223,0.0066,1.41307,4.5,3.88089,1.58042e-29,23.8515,1.49072,1.85095 
110,2.5,1.8,40,0.01,110,3.65315e-07,6.17552e-07,8.52623e-30,12.8677,0.591554,950.317,2545.79,2478.35,4.47879,19.03,18.282,-0.389967,-1.96688e-30,4.354e-13,0.805129,0.746969,29381,44044.4,1.64647,21.1862,1.51191,19.4548,1.62698,0.0066,1.38112,4.5,4.013,1.61894e-29,24.4329,1.52706,1.89878 
111,2.5,1.8,0.01,40,111,3.63741e-07,6.52543e-07,9.00934e-30,13.5968,0.55742,950.317,2545.79,2478.35,4.47628,19.0309,18.2828,-0.231296,-1.16156e-30,4.54669e-13,0.96228,0.886813,34663.7,51656.6,1.54111,20.9542,1.43633,19.5295,1.46006,0.0066,1.39786,4.5,3.86031,1.57434e-29,23.7598,1.48499,1.74745 
112,2.5,1.8,0.01,40,112,3.57254e-07,6.62303e-07,9.14409e-30,13.8002,0.539412,950.317,2545.79,2478.35,4.47551,19.0311,18.283,-0.14366,-7.08594e-31,6.11121e-13,1.06191,0.975437,36242.4,53965.4,1.48646,20.5134,1.39749,19.2856,1.36842,0.0066,1.43465,4.5,3.81298,1.56028e-29,23.5477,1.47173,1.70633 
113,2.5,1.8,0.01,40,113,3.58939e-07,6.07483e-07,8.38721e-30,12.6579,0.590862,950.317,2545.79,2478.35,4.47695,19.0306,18.2826,-0.386838,-1.91705e-30,5.57782e-13,0.807959,0.749491,27967.1,42455.2,1.64431,20.8135,1.51035,19.1179,1.62368,0.0066,1.36276,4.5,3.90095,1.58632e-29,23.9406,1.49629,1.89136 
114,2.5,1.8,40,0.01,114,3.60334e-07,6.2716e-07,8.65889e-30,13.0679,0.574548,950.317,2545.79,2478.35,4.47542,19.0311,18.283,-0.312052,-1.55244e-30,3.73214e-13,0.878759,0.812528,30773.9,46248.1,1.59373,20.8268,1.47394,19.2613,1.54489,0.0066,1.37503,4.5,3.80769,1.55871e-29,23.5239,1.47024,1.80012 
115,2.5,1.8,0.01,40,115,3.49147e-07,6.07752e-07,8.39092e-30,12.6635,0.574489,950.317,2545.79,2478.35,4.4751,19.0313,18.2831,-0.311781,-1.50294e-30,1.4219e-13,0.879028,0.812768,28004.3,40399.9,1.59355,20.18,1.47381,18.6635,1.54461,0.0066,1.39371,4.5,3.78826,1.55291e-29,23.4363,1.46477,1.8507 
116,2.5,1.8,0.01,40,116,3.51864e-07,6.36347e-07,8.78573e-30,13.2593,0.552943,950.317,2545.79,2478.35,4.4719,19.0323,18.2842,-0.209779,-1.01911e-30,5.25939e-14,0.985844,0.907771,32146.2,46010.6,1.52746,20.2531,1.42661,18.9159,1.43752,0.0066,1.39781,4.5,3.59367,1.49399e-29,22.5472,1.4092,1.70048 
117,2.5,1.8,40,0.01,117,3.70971e-07,6.06864e-07,8.37867e-30,12.645,0.611291,950.317,2545.79,2478.35,4.47873,19.03,18.282,-0.47782,-2.4473e-30,5.13498e-13,0.729633,0.679607,27881.8,42772,1.70814,21.5994,1.55677,19.6853,1.71974,0.0066,1.34304,4.5,4.00963,1.61797e-29,24.4182,1.52614,1.93106 
118,2.5,1.8,40,0.01,118,3.59118e-07,6.42969e-07,8.87715e-30,13.3973,0.558531,950.317,2545.79,2478.35,4.47344,19.0318,18.2837,-0.23661,-1.17315e-30,5.93765e-13,0.956547,0.881714,33160.1,50364.9,1.54451,20.6923,1.43875,19.2754,1.46563,0.0066,1.38559,4.5,3.68707,1.52244e-29,22.9765,1.43603,1.71501 
119,2.5,1.8,40,0.01,119,3.56499e-07,6.28565e-07,8.67828e-30,13.0972,0.567164,950.317,2545.79,2478.35,4.47401,19.0316,18.2835,-0.277535,-1.36603e-30,3.90119e-13,0.913531,0.843469,30981.1,45770.4,1.571,20.5756,1.45764,19.091,1.50861,0.0066,1.40707,4.5,3.72207,1.53302e-29,23.1362,1.44601,1.7665 
120,2.5,1.8,0.01,40,120,3.53973e-07,6.49237e-07,8.96369e-30,13.5279,0.545215,950.317,2545.79,2478.35,4.47273,19.0321,18.2839,-0.172217,-8.4165e-31,3.80166e-13,1.02836,0.945591,34139.5,50175.3,1.50399,20.3459,1.40993,19.0734,1.39823,0.0066,1.44701,4.5,3.64378,1.50929e-29,22.778,1.42363,1.68378 
121,2.5,1.8,40,0.01,121,3.61801e-07,6.22895e-07,8.60001e-30,12.979,0.580837,950.317,2545.79,2478.35,4.47738,19.0305,18.2824,-0.341122,-1.70397e-30,7.77064e-13,0.850523,0.787393,30150.3,46334.6,1.61317,20.9375,1.48791,19.3116,1.57549,0.0066,1.40328,4.5,3.92715,1.59401e-29,24.0566,1.50354,1.85349 
122,2.5,1.8,40,0.01,122,3.64054e-07,6.15725e-07,8.50101e-30,12.8296,0.59126,950.317,2545.79,2478.35,4.47551,19.0311,18.283,-0.388643,-1.95344e-30,5.13992e-13,0.806329,0.748038,29121.1,44501.1,1.64555,21.1118,1.51125,19.3888,1.62559,0.0066,1.38471,4.5,3.81307,1.56031e-29,23.5481,1.47175,1.83544 
123,2.5,1.8,0.01,40,123,3.56873e-07,6.48778e-07,8.95736e-30,13.5184,0.550069,950.317,2545.79,2478.35,4.47792,19.0303,18.2823,-0.195875,-9.65109e-31,3.01487e-13,1.00138,0.921585,34067.1,49504.4,1.51872,20.5306,1.42039,19.2013,1.42297,0.0066,1.42845,4.5,3.95989,1.60356e-29,24.2008,1.51255,1.79021 
124,2.5,1.8,0.01,40,124,3.58917e-07,6.68449e-07,9.22894e-30,13.9282,0.53694,950.317,2545.79,2478.35,4.47457,19.0314,18.2833,-0.131403,-6.51153e-31,3.68522e-13,1.07664,0.988543,37260.7,54608.4,1.47901,20.6,1.39222,19.3912,1.35563,0.0066,1.43798,4.5,3.75578,1.54317e-29,23.2894,1.45559,1.6721 
125,2.5,1.8,0.01,40,125,3.73909e-07,6.06335e-07,8.37137e-30,12.634,0.616671,950.317,2545.79,2478.35,4.47652,19.0308,18.2827,-0.501328,-2.58804e-30,3.99912e-13,0.710704,0.662679,27809,42114.1,1.725,21.7936,1.56914,19.8245,1.74456,0.0066,1.3741,4.5,3.87503,1.57869e-29,23.8254,1.48909,1.88582 
126,2.5,1.8,40,0.01,126,3.72565e-07,6.33392e-07,8.74493e-30,13.1978,0.588206,950.317,2545.79,2478.35,4.47645,19.0308,18.2827,-0.374798,-1.92789e-30,7.0306e-13,0.818955,0.759286,31700.4,48754.7,1.63605,21.5922,1.50439,19.8545,1.61098,0.0066,1.39583,4.5,3.87039,1.57732e-29,23.8047,1.48779,1.80369 
127,2.5,1.8,40,0.01,127,3.6716e-07,6.37505e-07,8.80172e-30,13.2835,0.575932,950.317,2545.79,2478.35,4.47352,19.0318,18.2836,-0.318481,-1.61444e-30,3.43447e-13,0.87244,0.806898,32322,48079.4,1.59799,21.2269,1.477,19.6197,1.55165,0.0066,1.40597,4.5,3.69186,1.52389e-29,22.9984,1.4374,1.73135 
128,2.5,1.8,40,0.01,128,3.6023e-07,6.30341e-07,8.70281e-30,13.1342,0.571484,950.317,2545.79,2478.35,4.47614,19.0309,18.2828,-0.297784,-1.48103e-30,9.71734e-14,0.892969,0.825163,31244.5,45305.2,1.58427,20.8081,1.46716,19.27,1.52987,0.0066,1.3921,4.5,3.8517,1.57179e-29,23.7213,1.48258,1.80607 
129,2.5,1.8,0.01,40,129,3.62015e-07,6.39068e-07,8.82329e-30,13.316,0.566473,950.317,2545.79,2478.35,4.47394,19.0316,18.2835,-0.274277,-1.37088e-30,-3.37847e-14,0.916877,0.846457,32560.2,46852.1,1.5689,20.8915,1.45613,19.3898,1.5052,0.0066,1.38588,4.5,3.7174,1.53161e-29,23.1149,1.44468,1.73587 
130,2.5,1.8,40,0.01,130,3.63426e-07,6.24904e-07,8.62774e-30,13.0209,0.581571,950.317,2545.79,2478.35,4.4761,19.0309,18.2828,-0.344494,-1.72855e-30,3.32317e-13,0.847308,0.784531,30442.9,45067,1.61545,21.0346,1.48954,19.3952,1.57904,0.0066,1.38232,4.5,3.84913,1.57103e-29,23.7098,1.48186,1.8209 
131,2.5,1.8,0.01,40,131,3.42974e-07,6.41149e-07,8.85203e-30,13.3594,0.534936,950.317,2545.79,2478.35,4.47493,19.0313,18.2832,-0.121424,-5.74974e-31,1.69256e-13,1.08879,0.999351,32879.4,47034,1.47299,19.6782,1.38795,18.5422,1.34523,0.0066,1.43514,4.5,3.77766,1.54973e-29,23.3884,1.46177,1.75071 
132,2.5,1.8,0.01,40,132,3.61758e-07,6.20263e-07,8.56366e-30,12.9242,0.583233,950.317,2545.79,2478.35,4.47469,19.0314,18.2833,-0.352117,-1.75869e-30,5.48667e-14,0.840085,0.778101,29769.7,43217.6,1.6206,20.945,1.49325,19.2991,1.58707,0.0066,1.36724,4.5,3.76357,1.54551e-29,23.3247,1.45779,1.80473 
133,2.5,1.8,0.01,40,133,3.47484e-07,6.58838e-07,9.09624e-30,13.728,0.52742,950.317,2545.79,2478.35,4.47136,19.0325,18.2843,-0.0836371,-4.01252e-31,3.06105e-13,1.136,1.04138,35676.5,52245.7,1.45046,19.9118,1.37203,18.8352,1.3059,0.0066,1.40814,4.5,3.56054,1.48384e-29,22.3939,1.39962,1.63126 
134,2.5,1.8,40,0.01,134,3.52537e-07,6.56063e-07,9.05793e-30,13.6701,0.537353,950.317,2545.79,2478.35,4.47429,19.0315,18.2834,-0.133455,-6.49568e-31,7.86195e-13,1.07416,0.986335,35227.6,53037.8,1.48026,20.2353,1.3931,19.0439,1.35777,0.0066,1.48139,4.5,3.73883,1.53807e-29,23.2124,1.45078,1.69804 
135,2.5,1.8,0.01,40,135,3.5717e-07,6.35429e-07,8.77306e-30,13.2402,0.562093,950.317,2545.79,2478.35,4.47442,19.0315,18.2834,-0.253571,-1.25043e-30,5.83e-13,0.938477,0.865643,32007.2,48170.9,1.55541,20.5939,1.44653,19.1523,1.48343,0.0066,1.43146,4.5,3.74716,1.54058e-29,23.2503,1.45314,1.75603 
136,2.5,1.8,0.01,40,136,3.70512e-07,6.64429e-07,9.17344e-30,13.8445,0.55764,950.317,2545.79,2478.35,4.47596,19.031,18.2829,-0.232349,-1.18858e-30,5.32155e-13,0.961138,0.885798,36592.5,54837.6,1.54179,21.3452,1.43681,19.8919,1.46117,0.0066,1.40123,4.5,3.84054,1.56848e-29,23.6714,1.47946,1.70981 
137,2.5,1.8,40,0.01,137,3.64609e-07,6.32182e-07,8.72822e-30,13.1726,0.576747,950.317,2545.79,2478.35,4.47554,19.0311,18.283,-0.322255,-1.62222e-30,-1.53591e-13,0.868745,0.80361,31519,45078.9,1.60051,21.0829,1.47881,19.4797,1.55562,0.0066,1.3666,4.5,3.81493,1.56086e-29,23.5564,1.47228,1.7883 
138,2.5,1.8,40,0.01,138,3.57413e-07,6.14237e-07,8.48047e-30,12.7986,0.581881,950.317,2545.79,2478.35,4.4739,19.0317,18.2835,-0.345916,-1.70696e-30,3.54499e-13,0.845955,0.783326,28910.4,42999.9,1.61641,20.6878,1.49023,19.0729,1.58054,0.0066,1.39161,4.5,3.71533,1.53099e-29,23.1055,1.44409,1.80531 
139,2.5,1.8,40,0.01,139,3.66092e-07,6.06167e-07,8.36905e-30,12.6305,0.603946,950.317,2545.79,2478.35,4.47317,19.0319,18.2838,-0.445431,-2.25141e-30,6.34336e-13,0.75658,0.703676,27785.9,42887,1.68514,21.2842,1.53998,19.4507,1.68553,0.0066,1.374,4.5,3.67062,1.51745e-29,22.9012,1.43132,1.81316 
140,2.5,1.8,0.01,40,140,3.68893e-07,6.2621e-07,8.64577e-30,13.0481,0.589088,950.317,2545.79,2478.35,4.47711,19.0306,18.2825,-0.378802,-1.92929e-30,4.94529e-13,0.815282,0.756014,30634.2,46132.8,1.63879,21.3831,1.50637,19.6552,1.61521,0.0066,1.38207,4.5,3.91096,1.58926e-29,23.985,1.49906,1.8382 
141,2.5,1.8,40,0.01,141,3.61029e-07,6.61859e-07,9.13795e-30,13.7909,0.545477,950.317,2545.79,2478.35,4.47469,19.0314,18.2833,-0.173504,-8.64837e-31,8.93513e-13,1.02688,0.944271,36169.5,54941.1,1.50479,20.7524,1.41049,19.452,1.39958,0.0066,1.47284,4.5,3.76353,1.5455e-29,23.3245,1.45778,1.69129 
142,2.5,1.8,40,0.01,142,3.62343e-07,6.33404e-07,8.7451e-30,13.198,0.572056,950.317,2545.79,2478.35,4.47441,19.0315,18.2834,-0.300448,-1.50305e-30,1.35895e-13,0.890293,0.822783,31702.2,46573.5,1.58603,20.9325,1.46842,19.3803,1.53268,0.0066,1.3848,4.5,3.74604,1.54024e-29,23.2452,1.45282,1.76126 
143,2.5,1.8,0.01,40,143,3.65722e-07,6.12809e-07,8.46075e-30,12.7689,0.596795,950.317,2545.79,2478.35,4.47432,19.0315,18.2834,-0.413552,-2.08817e-30,4.42542e-13,0.784102,0.728228,28709.3,43633.8,1.66281,21.2322,1.52374,19.4565,1.65187,0.0066,1.3696,4.5,3.74083,1.53867e-29,23.2215,1.45135,1.8186 
