cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
72,14,0.8,0.01,10,72,5.18509e-07,5.09315e-07,7.03186e-30,10.6124,1.01805,950.317,2545.79,2478.35,4.52772,19.0135,18.2665,-1.8966,-1.35773e-29,1.32768e-13,0.157957,0.154112,16481.9,27031.4,2.97981,31.623,2.65237,28.148,3.19747,0.0066,1.21963,4.5,7.0211,2.2486e-29,33.9356,2.12098,3.19773 
73,14,0.8,10,0.01,73,4.48725e-07,5.1725e-07,7.14142e-30,10.7778,0.86752,950.317,2545.79,2478.35,4.5058,19.0209,18.2735,-1.44151,-8.93062e-30,1.97271e-13,0.255276,0.24632,17264.3,26925.2,2.51125,27.0656,2.21081,23.8276,2.72806,0.0066,-1.28288,4.5,5.66791,2.01671e-29,30.436,1.90225,2.82397 
74,14,0.8,0.01,10,74,5.10597e-07,5.39042e-07,7.44228e-30,11.2318,0.947232,950.317,2545.79,2478.35,4.52226,19.0153,18.2683,-1.69064,-1.19182e-29,5.43494e-13,0.196101,0.190427,19539.5,33114,2.75947,30.9939,2.43964,27.4016,2.98539,0.0066,-1.26619,4.5,6.68286,2.19619e-29,33.1448,2.07155,2.95097 
75,14,0.8,0.01,10,75,4.8923e-07,5.15947e-07,7.12343e-30,10.7506,0.948217,950.317,2545.79,2478.35,4.55374,19.0046,18.2583,-1.6936,-1.14395e-29,3.16556e-13,0.19549,0.189847,17134.2,27267.3,2.76254,29.699,2.44254,26.2588,2.98844,0.0066,-1.23006,4.5,8.63974,2.46384e-29,37.184,2.324,3.45878 
76,14,0.8,10,0.01,76,4.33092e-07,5.28153e-07,7.29195e-30,11.0049,0.820013,950.317,2545.79,2478.35,4.50168,19.0223,18.2748,-1.28304,-7.67192e-30,4.73838e-13,0.302264,0.290389,18379.2,29710.3,2.36339,26.009,2.07994,22.8896,2.56399,0.0066,1.29171,4.5,5.4147,1.9655e-29,29.6631,1.85394,2.69544 
77,14,0.8,0.01,10,77,5.00322e-07,4.91827e-07,6.79041e-30,10.248,1.01727,950.317,2545.79,2478.35,4.52917,19.013,18.2661,-1.89441,-1.3086e-29,5.25766e-13,0.15832,0.154459,14841.7,25621.8,2.97739,30.5124,2.64999,27.1571,3.19522,0.0066,-1.22902,4.5,7.11104,2.26202e-29,34.1382,2.13364,3.3312 
78,14,0.8,10,0.01,78,4.54812e-07,4.95827e-07,6.84563e-30,10.3314,0.917281,950.317,2545.79,2478.35,4.50733,19.0204,18.273,-1.59937,-1.0043e-29,3.3807e-13,0.215944,0.209215,15206.7,24679.8,2.66609,27.5443,2.35232,24.3027,2.89115,0.0066,1.2439,4.5,5.76175,2.03496e-29,30.7114,1.91946,2.97264 
79,14,0.8,0.01,10,79,5.47221e-07,4.8378e-07,6.67931e-30,10.0804,1.13114,950.317,2545.79,2478.35,4.55074,19.0057,18.2592,-2.20016,-1.66226e-29,-1.08467e-13,0.115161,0.113011,14125.1,21181.6,3.33005,33.5681,3.00974,30.3392,3.5086,0.0066,1.27536,4.5,8.45238,2.44137e-29,36.8449,2.30281,3.65512 
80,16,0.7,10,0.01,80,4.26746e-07,5.12313e-07,7.07326e-30,10.6749,0.832978,950.317,2545.79,2478.35,4.49629,19.0241,18.2765,-1.32712,-7.81919e-30,1.48393e-13,0.288369,0.277375,16774.7,25813.2,2.40366,25.6589,2.11524,22.5799,2.60962,0.0066,1.32209,4.5,5.08364,1.89379e-29,28.5808,1.7863,2.67739 
81,16,0.7,0.01,10,81,4.72158e-07,5.09241e-07,7.03084e-30,10.6109,0.927179,950.317,2545.79,2478.35,4.52915,19.013,18.2661,-1.62982,-1.06246e-29,4.75026e-13,0.209102,0.202743,16474.7,27655.3,2.69696,28.6171,2.381,25.2645,2.92261,0.0066,1.18666,4.5,7.10938,2.26177e-29,34.1345,2.1334,3.21693 
82,16,0.7,10,0.01,82,4.95667e-07,4.75608e-07,6.56648e-30,9.91007,1.04218,950.317,2545.79,2478.35,4.53519,19.0109,18.2642,-1.96383,-1.34393e-29,6.4677e-13,0.14724,0.143857,13421.3,24073.1,3.05469,30.2722,2.7268,27.0228,3.26653,0.0066,-1.17498,4.5,7.48418,2.31561e-29,34.947,2.18419,3.52641 
83,16,0.7,0.01,10,83,5.07036e-07,4.91045e-07,6.77961e-30,10.2317,1.03257,950.317,2545.79,2478.35,4.53314,19.0116,18.2648,-1.93722,-1.35613e-29,2.74184e-13,0.15139,0.147831,14771,24610.8,3.02487,30.9497,2.69703,27.5953,3.2392,0.0066,1.1653,4.5,7.35714,2.29773e-29,34.6771,2.16732,3.38917 
84,16,0.7,10,0.01,84,4.408e-07,5.0901e-07,7.02765e-30,10.6061,0.865994,950.317,2545.79,2478.35,4.49424,19.0248,18.2771,-1.43655,-8.74271e-30,6.28167e-13,0.256628,0.247589,16452.3,27769.7,2.50647,26.5838,2.20654,23.4027,2.72292,0.0066,1.2816,4.5,4.95798,1.86503e-29,28.1469,1.75918,2.65385 
85,16,0.7,10,0.01,85,5.59396e-07,4.69325e-07,6.47973e-30,9.77915,1.19192,950.317,2545.79,2478.35,4.52658,19.0139,18.2669,-2.35205,-1.81656e-29,-1.874e-13,0.0984262,0.0968236,12896.3,20340.1,3.51753,34.3985,3.21052,31.3961,3.66368,0.0066,-1.18344,4.5,6.95042,2.23791e-29,33.7742,2.11089,3.4537 
86,16,0.7,10,0.01,86,4.53655e-07,5.31469e-07,7.33773e-30,11.074,0.853587,950.317,2545.79,2478.35,4.49604,19.0242,18.2766,-1.39584,-8.7427e-30,1.71636e-13,0.267982,0.258265,18727.5,29490.7,2.46792,27.3298,2.172,24.0528,2.68083,0.0066,1.25484,4.5,5.06833,1.89033e-29,28.5287,1.78304,2.57618 
87,16,0.7,0.01,10,87,5.32668e-07,4.75071e-07,6.55906e-30,9.89888,1.12124,950.317,2545.79,2478.35,4.54155,19.0088,18.2622,-2.17472,-1.59935e-29,3.27634e-13,0.118237,0.115979,13375.8,22677.1,3.29948,32.6612,2.97762,29.4751,3.48259,0.0066,-1.19771,4.5,7.87993,2.36914e-29,35.7548,2.23467,3.612 
88,16,0.7,10,0.01,88,4.23617e-07,5.2208e-07,7.2081e-30,10.8784,0.811403,950.317,2545.79,2478.35,4.49031,19.0261,18.2784,-1.25347,-7.33112e-30,6.15746e-14,0.311989,0.299469,17752.4,27620.6,2.33652,25.4176,2.05667,22.3733,2.53329,0.0066,1.26689,4.5,4.71733,1.80745e-29,27.2778,1.70486,2.50752 
89,16,0.7,10,0.01,89,4.63798e-07,4.83887e-07,6.68078e-30,10.0826,0.958484,950.317,2545.79,2478.35,4.50844,19.02,18.2726,-1.72426,-1.10412e-29,7.73241e-14,0.189276,0.183949,14134.4,22883.7,2.79453,28.176,2.47286,24.9328,3.02007,0.0066,1.24827,4.5,5.83,2.04799e-29,30.9081,1.93176,3.0655 
91,16,0.7,0.01,10,91,4.84385e-07,4.98819e-07,6.88695e-30,10.3937,0.971063,950.317,2545.79,2478.35,4.50564,19.021,18.2735,-1.76144,-1.17799e-29,-1.53187e-13,0.182015,0.177048,15483.7,24130,2.8337,29.4526,2.51025,26.0908,3.05839,0.0066,1.21172,4.5,5.65811,2.01479e-29,30.4069,1.90043,2.92551 
92,16,0.7,0.01,10,92,4.40713e-07,5.21635e-07,7.20196e-30,10.8691,0.844868,950.317,2545.79,2478.35,4.49713,19.0238,18.2762,-1.36691,-8.31725e-30,-9.07772e-14,0.276365,0.266138,17707.1,27331.6,2.44081,26.5295,2.14789,23.3456,2.65091,0.0066,1.23842,4.5,5.1349,1.90526e-29,28.7541,1.79713,2.64548 
93,16,0.7,10,0.01,93,4.38806e-07,4.95943e-07,6.84724e-30,10.3338,0.884792,950.317,2545.79,2478.35,4.49456,19.0247,18.277,-1.49725,-9.07089e-30,2.0591e-13,0.240617,0.232504,15217.5,24690.5,2.56488,26.505,2.25942,23.3484,2.78563,0.0066,1.23807,4.5,4.97728,1.8695e-29,28.2144,1.7634,2.7303 
94,16,0.7,0.01,10,94,5.02202e-07,4.75892e-07,6.57041e-30,9.916,1.05529,950.317,2545.79,2478.35,4.51751,19.0169,18.2698,-1.99978,-1.38658e-29,-2.76634e-13,0.14182,0.138662,13445.4,20775.8,3.09535,30.6935,2.76767,27.4442,3.30342,0.0066,1.22572,4.5,6.38958,2.14805e-29,32.4181,2.02613,3.26927 
95,16,0.7,0.01,10,95,4.28121e-07,5.04303e-07,6.96266e-30,10.508,0.848936,950.317,2545.79,2478.35,4.50238,19.0221,18.2746,-1.38046,-8.15969e-30,-6.43527e-14,0.27241,0.262422,16000,24795.2,2.45342,25.7805,2.15912,22.688,2.6649,0.0066,1.19853,4.5,5.45718,1.9743e-29,29.7959,1.86225,2.83556 
96,16,0.7,10,0.01,96,3.94474e-07,5.19101e-07,7.16697e-30,10.8163,0.759918,950.317,2545.79,2478.35,4.48472,19.028,18.2801,-1.07089,-5.83241e-30,5.3408e-13,0.379795,0.362407,17450.3,28497.2,2.17538,23.5297,1.92048,20.7726,2.34318,0.0066,1.29704,4.5,4.37512,1.71958e-29,25.9518,1.62199,2.39931 
98,16,0.7,10,0.01,98,4.09808e-07,5.1007e-07,7.04228e-30,10.6281,0.803435,950.317,2545.79,2478.35,4.48596,19.0276,18.2797,-1.22587,-6.93599e-30,2.3185e-13,0.321363,0.308208,16555.2,26941.6,2.31164,24.5684,2.03527,21.6311,2.50462,0.0066,1.26619,4.5,4.45096,1.73967e-29,26.2549,1.64093,2.47032 
99,16,0.7,0.01,10,99,4.69113e-07,5.13889e-07,7.09501e-30,10.7077,0.912869,950.317,2545.79,2478.35,4.51638,19.0173,18.2701,-1.5857,-1.02703e-29,1.56351e-13,0.21909,0.212188,16929.9,27209.8,2.65232,28.4003,2.3396,25.0517,2.87703,0.0066,1.27793,4.5,6.31951,2.13614e-29,32.2383,2.0149,3.01076 
100,18,0.7,10,0.01,100,4.3556e-07,5.11595e-07,7.06334e-30,10.6599,0.851375,950.317,2545.79,2478.35,4.49039,19.0261,18.2783,-1.38852,-8.34994e-30,2.52976e-13,0.270076,0.260235,16704.2,27104.1,2.46106,26.2347,2.16587,23.088,2.67327,0.0066,1.2889,4.5,4.72185,1.80856e-29,27.2946,1.70591,2.56049 
101,18,0.7,0.01,10,101,4.98591e-07,5.31436e-07,7.33727e-30,11.0733,0.938196,950.317,2545.79,2478.35,4.51313,19.0184,18.2712,-1.66338,-1.14503e-29,-7.07299e-14,0.201822,0.19585,18724,29731.7,2.73131,30.2447,2.41313,26.7214,2.95726,0.0066,1.23733,4.5,6.11938,2.10118e-29,31.7108,1.98192,2.86371 
102,18,0.7,10,0.01,102,4.73215e-07,4.79862e-07,6.62522e-30,9.99871,0.986147,950.317,2545.79,2478.35,4.50493,19.0212,18.2737,-1.80545,-1.17958e-29,1.49772e-13,0.173789,0.169219,13784.6,22843,2.88064,28.8027,2.55546,25.5513,3.10372,0.0066,1.22364,4.5,5.61391,2.00604e-29,30.2749,1.89218,3.02788 
103,18,0.7,0.01,10,103,4.55046e-07,5.38274e-07,7.43168e-30,11.2158,0.84538,950.317,2545.79,2478.35,4.50397,19.0215,18.274,-1.36863,-8.59852e-30,4.2101e-13,0.275863,0.265665,19456.2,32096.1,2.44239,27.3934,2.1493,24.1062,2.65267,0.0066,1.26951,4.5,5.5553,1.9943e-29,30.0978,1.88111,2.68351 
104,18,0.7,10,0.01,104,4.05221e-07,5.14534e-07,7.10392e-30,10.7212,0.787549,950.317,2545.79,2478.35,4.48839,19.0268,18.279,-1.17014,-6.54655e-30,2.85114e-13,0.341205,0.326665,16993.8,27555.7,2.26196,24.2509,1.99294,21.3667,2.44665,0.0066,1.26051,4.5,4.59949,1.778e-29,26.8333,1.67708,2.50284 
105,18,0.7,10,0.01,105,4.43849e-07,4.88373e-07,6.74272e-30,10.176,0.908833,950.317,2545.79,2478.35,4.49658,19.024,18.2764,-1.57315,-9.64026e-30,1.86056e-13,0.222022,0.214956,14531.2,23949,2.63973,26.862,2.32798,23.6897,2.86405,0.0066,1.2373,4.5,5.10158,1.89782e-29,28.6417,1.79011,2.81462 
106,18,0.7,10,0.01,106,4.38938e-07,4.92598e-07,6.80105e-30,10.2641,0.891068,950.317,2545.79,2478.35,4.50073,19.0226,18.2751,-1.51723,-9.19473e-30,6.43624e-14,0.235568,0.227746,14911.6,23944.6,2.58443,26.5268,2.27722,23.3735,2.80629,0.0066,1.26039,4.5,5.35587,1.95316e-29,29.4769,1.84231,2.87185 
107,18,0.7,0.01,10,107,4.69576e-07,5.52137e-07,7.62308e-30,11.5047,0.850472,950.317,2545.79,2478.35,4.50263,19.022,18.2745,-1.38554,-8.98271e-30,2.73604e-13,0.270938,0.261042,20998.4,34631.1,2.45823,28.2811,2.16336,24.8888,2.67017,0.0066,1.23639,4.5,5.47278,1.97751e-29,29.8444,1.86527,2.59411 
108,18,0.7,10,0.01,108,4.60384e-07,4.85067e-07,6.69709e-30,10.1072,0.949114,950.317,2545.79,2478.35,4.50944,19.0197,18.2723,-1.69628,-1.07821e-29,-4.99858e-14,0.194937,0.189322,14238.1,21771.3,2.76534,27.9497,2.44518,24.7139,2.99122,0.0066,1.31798,4.5,5.89162,2.0596e-29,31.0832,1.9427,3.07536 
109,18,0.7,10,0.01,109,4.31977e-07,5.15789e-07,7.12125e-30,10.7473,0.837507,950.317,2545.79,2478.35,4.48744,19.0271,18.2793,-1.34231,-8.00568e-30,4.14791e-13,0.283716,0.273026,17118.4,29007,2.41786,25.9855,2.12764,22.8665,2.62541,0.0066,-1.25979,4.5,4.54147,1.76318e-29,26.6098,1.66311,2.47595 
110,18,0.7,0.01,10,110,4.55128e-07,5.10561e-07,7.04906e-30,10.6384,0.891427,950.317,2545.79,2478.35,4.51,19.0195,18.2721,-1.51838,-9.5411e-30,4.50169e-13,0.235283,0.227475,16603.1,27986.4,2.58553,27.5059,2.27824,24.2368,2.80747,0.0066,1.28134,4.5,5.92605,2.06601e-29,31.18,1.94875,2.9309 
111,18,0.7,0.01,10,111,4.79592e-07,5.00036e-07,6.90375e-30,10.4191,0.959114,950.317,2545.79,2478.35,4.50915,19.0198,18.2724,-1.72613,-1.14295e-29,2.15249e-13,0.188903,0.183595,15597.4,26053.3,2.79649,29.1368,2.47472,25.7843,3.022,0.0066,-1.235,4.5,5.87413,2.05632e-29,31.0337,1.93961,2.97855 
112,18,0.7,0.01,10,112,4.93565e-07,5.02072e-07,6.93186e-30,10.4615,0.983056,950.317,2545.79,2478.35,4.52538,19.0143,18.2673,-1.79648,-1.2242e-29,2.63823e-13,0.175434,0.170785,15788.6,26390.2,2.87102,30.0352,2.54616,26.6366,3.09448,0.0066,1.21976,4.5,6.87581,2.22647e-29,33.6017,2.10011,3.21194 
113,18,0.7,10,0.01,113,4.15977e-07,5.35312e-07,7.39079e-30,11.1541,0.777073,950.317,2545.79,2478.35,4.48503,19.0279,18.28,-1.13286,-6.5062e-30,3.89454e-13,0.355192,0.339644,19136.7,31823.3,2.22917,24.8644,1.9653,21.9211,2.40782,0.0066,1.26849,4.5,4.39416,1.72466e-29,26.0284,1.62677,2.33352 
114,18,0.7,0.01,10,114,4.69467e-07,5.39904e-07,7.45418e-30,11.2498,0.869538,950.317,2545.79,2478.35,4.50946,19.0197,18.2723,-1.44807,-9.38598e-30,1.82566e-13,0.253503,0.24465,19633.4,31554.2,2.51752,28.3216,2.21646,24.9347,2.73485,0.0066,1.28268,4.5,5.89269,2.05979e-29,31.0862,1.94289,2.76327 
115,18,0.7,0.01,10,115,4.45372e-07,5.1889e-07,7.16406e-30,10.8119,0.858315,950.317,2545.79,2478.35,4.50994,19.0195,18.2722,-1.41146,-8.67911e-30,1.21215e-13,0.263577,0.254114,17429,27817,2.4825,26.8406,2.18513,23.6254,2.69692,0.0066,1.26404,4.5,5.92255,2.06536e-29,31.1702,1.94814,2.88295 
116,18,0.7,10,0.01,116,3.89201e-07,5.56494e-07,7.68324e-30,11.5955,0.69938,950.317,2545.79,2478.35,4.48458,19.0281,18.2802,-0.842303,-4.52612e-30,2.49275e-13,0.487202,0.460965,21499.5,33840.1,1.98515,23.0188,1.76694,20.4885,2.10383,0.0066,1.30478,4.5,4.36639,1.71725e-29,25.9165,1.61978,2.23505 
117,18,0.7,0.01,10,117,4.36162e-07,5.68122e-07,7.84378e-30,11.8378,0.767727,950.317,2545.79,2478.35,4.50091,19.0226,18.275,-1.09924,-6.61949e-30,1.7661e-13,0.368323,0.351804,22875.6,36233.7,2.19988,26.0417,1.94081,22.9748,2.37277,0.0066,1.2696,4.5,5.36696,1.9555e-29,29.5122,1.84451,2.49306 
118,18,0.7,10,0.01,118,4.00072e-07,5.41415e-07,7.47505e-30,11.2813,0.738937,950.317,2545.79,2478.35,4.48041,19.0295,18.2815,-0.993472,-5.48753e-30,8.50324e-14,0.413072,0.39308,19798.7,30602.6,2.10952,23.7981,1.86645,21.0559,2.26227,0.0066,1.3074,4.5,4.112,1.64721e-29,24.8595,1.55372,2.20361 
119,18,0.7,0.01,10,119,4.30856e-07,5.37607e-07,7.42248e-30,11.2019,0.801433,950.317,2545.79,2478.35,4.49555,19.0244,18.2767,-1.21889,-7.25073e-30,1.76311e-13,0.323778,0.310458,19383.9,31119.5,2.30539,25.8248,2.02991,22.7389,2.49738,0.0066,1.26717,4.5,5.03786,1.88341e-29,28.4243,1.77652,2.53744 
120,18,0.7,0.01,10,119,4.59836e-07,5.62092e-07,7.76053e-30,11.7121,0.818079,950.317,2545.79,2478.35,4.49853,19.0234,18.2758,-1.2764,-8.10354e-30,-1.14895e-14,0.304412,0.292399,22154.9,34831.3,2.35739,27.61,2.0747,24.2992,2.55712,0.0066,1.24538,4.5,5.22093,1.92421e-29,29.0401,1.815,2.47949 
121,18,0.7,0.01,10,119,4.40556e-07,5.57921e-07,7.70294e-30,11.6252,0.789638,950.317,2545.79,2478.35,4.50684,19.0205,18.2731,-1.17752,-7.16231e-30,-8.92445e-14,0.338504,0.324157,21665.3,33061.3,2.26851,26.3719,1.99848,23.2328,2.45434,0.0066,1.30541,4.5,5.73153,2.02912e-29,30.6233,1.91396,2.63422 
122,18,0.7,0.01,10,119,4.95496e-07,5.1481e-07,7.10773e-30,10.7269,0.962483,950.317,2545.79,2478.35,4.52537,19.0143,18.2673,-1.73613,-1.1877e-29,3.13929e-13,0.186926,0.181717,17021.1,28221.9,2.80698,30.1103,2.48471,26.6533,3.0323,0.0066,1.23978,4.5,6.87568,2.22645e-29,33.6014,2.10009,3.13244 
123,18,0.7,0.01,10,119,4.68445e-07,5.38076e-07,7.42895e-30,11.2117,0.870593,950.317,2545.79,2478.35,4.50314,19.0218,18.2743,-1.4515,-9.38772e-30,2.78549e-13,0.252583,0.243783,19434.7,31986,2.52079,28.2623,2.21942,24.8835,2.73838,0.0066,-1.26419,4.5,5.50409,1.98392e-29,29.9411,1.87132,2.67052 
