cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
72,80,0.25,10,0.01,72,3.77712e-07,6.29975e-07,8.69775e-30,13.1266,0.599567,950.317,2545.79,2478.35,4.4814,19.0291,18.2812,-0.425945,-2.22125e-30,5.2591e-13,0.773279,0.718577,31190.1,46322.4,1.67146,21.9405,1.53002,20.0839,1.66496,0.0066,1.37998,4.5,4.17233,1.66416e-29,25.1153,1.56971,1.91332 
73,80,0.25,0.01,10,73,3.54709e-07,6.16572e-07,8.51271e-30,12.8473,0.575292,950.317,2545.79,2478.35,4.47208,19.0323,18.2841,-0.315499,-1.54509e-30,8.03864e-14,0.875355,0.8095,29241.4,42248.3,1.59603,20.5047,1.47558,18.9573,1.54852,0.0066,1.42886,4.5,3.60451,1.49731e-29,22.5972,1.41233,1.75891 
74,80,0.25,0.01,10,74,3.3102e-07,6.05096e-07,8.35426e-30,12.6082,0.547054,950.317,2545.79,2478.35,4.46907,19.0333,18.285,-0.181208,-8.28165e-31,2.20402e-13,1.01802,0.936393,27638.8,41117.7,1.50957,19.0329,1.41389,17.8265,1.40763,0.0066,1.37749,4.5,3.4215,1.44095e-29,21.7467,1.35917,1.72481 
75,80,0.25,0.01,10,75,3.35896e-07,6.68668e-07,9.23197e-30,13.9328,0.502335,950.317,2545.79,2478.35,4.47021,19.0329,18.2847,0.0465887,2.16057e-31,9.11252e-13,1.31482,1.20067,37297.4,55251.7,1.37617,19.1739,1.31984,18.3891,1.17099,0.0066,1.46101,4.5,3.49036,1.46224e-29,22.068,1.37925,1.58389 
76,80,0.25,0.01,10,76,3.29323e-07,6.53948e-07,9.02873e-30,13.6261,0.503592,950.317,2545.79,2478.35,4.46662,19.0341,18.2858,0.0399052,1.81441e-31,9.49496e-13,1.30501,1.19195,34888,53231,1.37989,18.8025,1.32242,18.0194,1.17792,0.0066,1.40977,4.5,3.27257,1.39473e-29,21.0491,1.31557,1.54477 
77,80,0.25,0.01,10,77,3.40915e-07,6.45847e-07,8.91688e-30,13.4573,0.527858,950.317,2545.79,2478.35,4.46964,19.0331,18.2849,-0.0858561,-4.04112e-31,6.30538e-13,1.13318,1.03886,33607.4,49770.3,1.45177,19.5368,1.37296,18.4763,1.30821,0.0066,1.41739,4.5,3.45623,1.4517e-29,21.9089,1.36931,1.62804 
78,80,0.25,10,0.01,78,3.68838e-07,6.664e-07,9.20066e-30,13.8855,0.553478,950.317,2545.79,2478.35,4.47782,19.0303,18.2823,-0.212363,-1.08143e-30,6.23912e-13,0.982985,0.905228,36919.2,55091.4,1.52909,21.2322,1.42777,19.8253,1.44023,0.0066,1.39951,4.5,3.95409,1.60187e-29,24.1753,1.51096,1.74104 
79,80,0.25,0.01,10,79,3.31858e-07,6.53968e-07,9.02902e-30,13.6265,0.507452,950.317,2545.79,2478.35,4.46772,19.0337,18.2855,0.019497,8.93312e-32,-7.9266e-16,1.27545,1.16559,34891.3,49760.5,1.39123,18.9576,1.33037,18.1283,1.19899,0.0066,1.41233,4.5,3.33938,1.41548e-29,21.3624,1.33515,1.56771 
80,120,0.2,0.01,10,80,3.48303e-07,5.62029e-07,7.75966e-30,11.7108,0.619724,950.317,2545.79,2478.35,4.47411,19.0316,18.2835,-0.514589,-2.47458e-30,4.51877e-13,0.700252,0.653324,22147.4,32896.2,1.73458,20.3133,1.57619,18.4584,1.75857,0.0066,1.42256,4.5,3.72828,1.53489e-29,23.1645,1.44778,1.97804 
81,120,0.2,10,0.01,81,3.71888e-07,6.13104e-07,8.46482e-30,12.775,0.606566,950.317,2545.79,2478.35,4.47821,19.0302,18.2822,-0.457024,-2.34658e-30,7.09479e-13,0.746816,0.694959,28750.7,43390.6,1.69334,21.6325,1.54595,19.7496,1.69777,0.0066,1.41623,4.5,3.97779,1.60876e-29,24.2792,1.51745,1.90052 
82,120,0.2,10,0.01,82,3.44805e-07,6.38779e-07,8.8193e-30,13.31,0.539788,950.317,2545.79,2478.35,4.47132,19.0325,18.2843,-0.145524,-6.92775e-31,-4.76454e-14,1.05969,0.973461,32516.1,46806.4,1.48759,19.7999,1.3983,18.6113,1.37036,0.0066,1.36658,4.5,3.55789,1.48302e-29,22.3817,1.39885,1.68157 
83,120,0.2,10,0.01,83,3.6389e-07,6.65788e-07,9.1922e-30,13.8728,0.546555,950.317,2545.79,2478.35,4.47488,19.0313,18.2832,-0.178773,-8.98162e-31,6.14223e-14,1.02081,0.938877,36817.5,53495.7,1.50805,20.9209,1.41281,19.5996,1.40508,0.0066,1.39829,4.5,3.77508,1.54896e-29,23.3767,1.46105,1.68508 
84,120,0.2,10,0.01,84,3.60444e-07,6.48761e-07,8.95711e-30,13.518,0.555588,950.317,2545.79,2478.35,4.47473,19.0314,18.2833,-0.222514,-1.10733e-30,6.80576e-13,0.971829,0.895305,34064.3,51032.8,1.53552,20.7572,1.43235,19.3624,1.45086,0.0066,1.41671,4.5,3.76603,1.54625e-29,23.3358,1.45849,1.72628 
85,120,0.2,10,0.01,85,3.31322e-07,5.83548e-07,8.05676e-30,12.1592,0.567771,950.317,2545.79,2478.35,4.46675,19.0341,18.2858,-0.280392,-1.28262e-30,9.69251e-14,0.910602,0.840858,24790,36391.8,1.57285,19.1246,1.45898,17.74,1.5116,0.0066,1.40126,4.5,3.28042,1.39717e-29,21.0859,1.31787,1.73416 
86,120,0.2,0.01,10,86,3.34216e-07,6.03936e-07,8.33824e-30,12.584,0.553397,950.317,2545.79,2478.35,4.46662,19.0341,18.2858,-0.211968,-9.78095e-31,4.29965e-14,0.983421,0.905615,27480.1,40047,1.52884,19.2389,1.42759,17.9648,1.43981,0.0066,1.38814,4.5,3.27268,1.39476e-29,21.0497,1.3156,1.67273 
87,120,0.2,0.01,10,87,3.44852e-07,6.951e-07,9.5969e-30,14.4836,0.496118,950.317,2545.79,2478.35,4.47069,19.0327,18.2845,0.0799192,3.80511e-31,8.30682e-13,1.36488,1.24533,41897.6,61849.7,1.35799,19.6685,1.30713,18.9319,1.13663,0.0066,1.43437,4.5,3.51991,1.47135e-29,22.2054,1.38784,1.53315 
88,120,0.2,10,0.01,88,3.47397e-07,5.84855e-07,8.0748e-30,12.1864,0.593989,950.317,2545.79,2478.35,4.47031,19.0329,18.2847,-0.400949,-1.92309e-30,2.833e-13,0.79527,0.738183,24956.9,38369.6,1.65405,20.157,1.5174,18.4916,1.63857,0.0066,1.30188,4.5,3.49654,1.46415e-29,22.0968,1.38105,1.81323 
89,120,0.2,0.01,10,89,3.41418e-07,6.4299e-07,8.87745e-30,13.3978,0.530984,950.317,2545.79,2478.35,4.47072,19.0327,18.2845,-0.101612,-4.78975e-31,4.72811e-13,1.11328,1.02116,33163.5,47892,1.46114,19.576,1.37957,18.4831,1.32461,0.0066,1.42576,4.5,3.52151,1.47184e-29,22.2129,1.3883,1.65795 
90,120,0.2,10,0.01,90,3.61532e-07,6.06389e-07,8.37211e-30,12.6351,0.596205,950.317,2545.79,2478.35,4.47749,19.0305,18.2824,-0.410903,-2.05102e-30,5.49965e-13,0.786432,0.730306,27816.4,42010.6,1.66097,20.9865,1.52241,19.2358,1.64908,0.0066,1.40105,4.5,3.93391,1.59598e-29,24.0864,1.5054,1.90631 
91,120,0.2,10,0.01,91,3.6403e-07,6.39228e-07,8.82551e-30,13.3194,0.569484,950.317,2545.79,2478.35,4.47321,19.0319,18.2837,-0.288429,-1.44964e-30,1.77154e-13,0.902413,0.833564,32584.8,47534.5,1.57811,21.0194,1.46275,19.4829,1.52004,0.0066,1.40495,4.5,3.67348,1.51832e-29,22.9143,1.43214,1.72037 
92,120,0.2,10,0.01,92,3.43679e-07,6.37718e-07,8.80465e-30,13.2879,0.53892,950.317,2545.79,2478.35,4.47213,19.0323,18.2841,-0.141229,-6.70133e-31,1.08591e-13,1.06482,0.978022,32354.3,47255.4,1.48497,19.7322,1.39644,18.5558,1.36588,0.0066,1.39548,4.5,3.60745,1.4982e-29,22.6108,1.41317,1.7016 
93,120,0.2,0.01,10,93,3.41143e-07,6.13991e-07,8.47707e-30,12.7935,0.555615,950.317,2545.79,2478.35,4.47112,19.0326,18.2844,-0.222643,-1.04865e-30,2.84925e-13,0.971687,0.895179,28875.7,42264.6,1.5356,19.6458,1.4324,18.3255,1.45099,0.0066,1.37495,4.5,3.54578,1.4793e-29,22.3255,1.39534,1.74507 
94,120,0.2,0.01,10,94,3.29063e-07,6.36642e-07,8.7898e-30,13.2655,0.516872,950.317,2545.79,2478.35,4.469,19.0333,18.2851,-0.0296786,-1.34836e-31,3.04467e-13,1.20698,1.10457,32190.8,46566.8,1.41905,18.8244,1.34991,17.9072,1.24988,0.0066,1.43882,4.5,3.41706,1.43958e-29,21.726,1.35787,1.63778 
95,120,0.2,0.01,10,95,3.31761e-07,6.69078e-07,9.23763e-30,13.9413,0.495847,950.317,2545.79,2478.35,4.4707,19.0327,18.2845,0.0813787,3.72751e-31,7.05526e-13,1.36712,1.24732,37366.1,53829.6,1.3572,18.9211,1.30658,18.2155,1.13512,0.0066,1.47459,4.5,3.52034,1.47148e-29,22.2074,1.38796,1.59292 
96,120,0.2,0.01,10,96,3.30395e-07,6.60547e-07,9.11985e-30,13.7636,0.500184,950.317,2545.79,2478.35,4.46777,19.0337,18.2855,0.0580764,2.64922e-31,1.70475e-13,1.33186,1.21588,35954.9,51225.5,1.36988,18.8545,1.31543,18.1051,1.15915,0.0066,1.42579,4.5,3.34218,1.41635e-29,21.3755,1.33597,1.55305 
97,120,0.2,0.01,10,97,3.39592e-07,6.42284e-07,8.86769e-30,13.383,0.528725,950.317,2545.79,2478.35,4.4708,19.0327,18.2845,-0.0902449,-4.2312e-31,8.58602e-13,1.12761,1.0339,33054.3,49035.7,1.45436,19.4638,1.37479,18.3989,1.31278,0.0066,1.4328,4.5,3.52661,1.47341e-29,22.2366,1.38979,1.66155 
98,120,0.2,10,0.01,98,3.45903e-07,6.51294e-07,8.9921e-30,13.5708,0.5311,950.317,2545.79,2478.35,4.47438,19.0315,18.2834,-0.102196,-4.88058e-31,8.05085e-13,1.11255,1.02051,34465,50538.7,1.46149,19.8335,1.37981,18.7252,1.32522,0.0066,1.45178,4.5,3.74432,1.53972e-29,23.2374,1.45233,1.71231 
99,120,0.2,0.01,10,99,3.26521e-07,6.5334e-07,9.02034e-30,13.6134,0.499772,950.317,2545.79,2478.35,4.46505,19.0346,18.2863,0.0602803,2.7175e-31,1.53638e-13,1.33516,1.21882,34790.8,50727.1,1.36867,18.6323,1.31459,17.8961,1.15687,0.0066,1.39307,4.5,3.17721,1.36512e-29,20.6022,1.28764,1.51338 
100,120,0.2,0.01,10,99,3.35384e-07,5.93918e-07,8.19993e-30,12.3753,0.564698,950.317,2545.79,2478.35,4.46756,19.0338,18.2855,-0.265908,-1.23128e-30,2.17506e-13,0.92555,0.854145,26135.3,39124.5,1.5634,19.3474,1.45223,17.9717,1.49638,0.0066,1.3689,4.5,3.32934,1.41237e-29,21.3153,1.33221,1.72241 
101,120,0.2,0.01,10,99,3.30035e-07,6.58039e-07,9.08522e-30,13.7113,0.501543,950.317,2545.79,2478.35,4.4681,19.0336,18.2853,0.0508132,2.31537e-31,7.02655e-13,1.32107,1.20624,35546.9,52017,1.37385,18.8373,1.31822,18.0745,1.16663,0.0066,1.4562,4.5,3.36249,1.42266e-29,21.4706,1.34191,1.5659 
102,120,0.2,0.01,10,99,3.29702e-07,6.58409e-07,9.09033e-30,13.719,0.500755,950.317,2545.79,2478.35,4.46873,19.0334,18.2852,0.05503,2.50498e-31,7.87225e-13,1.32731,1.21183,35606.9,52546.6,1.37156,18.8165,1.3166,18.0625,1.16229,0.0066,1.45105,4.5,3.40074,1.43452e-29,21.6497,1.3531,1.57808 
