cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
155,43.118,0.21,155,20423.8,0,5,101,125,0,5,135,-9.5423,-4.59121,-14.443,-7.6478,-13.2233,401.628,-30.6259,33067.2,-35.3273,16439.4,-11.0941,-6.14302,-17.5467,-9.19961,-14.7751,0.701377,-54.0971,31306.9,-58.7984,0.433974,-0.000988382,1.00102,-124.655,462.75,571.668,722.916,39743,9.06502e-07,0.567383,111.911,87.2424,24.7396,25.9665,0.95275,556.353,624.366,0.650169 
156,43.218,0.21,156,14983.6,0,5,101,125,0,5,135,-13.9612,-10.1836,-18.3579,-7.16836,-11.4686,397.978,-27.7632,28306,-36.5012,16439.4,-15.4989,-11.7213,-21.4333,-8.70606,-13.0063,0.695401,-51.021,26561.6,-59.759,0.415711,-0.00109884,1.00122,-122.732,550.595,608.878,0.604197,37931.5,8.92514e-07,0.648733,112.172,86.7497,25.601,26.667,0.960027,595.772,658.506,0.701786 
157,43.203,0.21,157,12960.9,0,5,101,125,0,5,135,-4.4678,-12.2019,-16.2633,-11.7077,-11.642,288.41,-39.8911,25467.9,-45.1205,16439.4,-5.58216,-13.3162,-18.492,-12.8221,-12.7563,0.70633,-56.7458,24203.8,-61.9752,0.432791,-0.00134151,1.00139,-131.116,498.828,583.166,157.399,33760.7,8.58524e-07,0.628231,112.244,87.8344,23.804,25.0656,0.949668,515.07,581.795,0.637626 
158,43.138,0.21,158,18200.4,0,5,101,125,0,5,135,-6.3103,-5.10626,-19.8645,-6.6524,-9.68899,346.453,-42.9652,31428,-30.8239,16439.4,-7.64893,-6.44488,-22.5417,-7.99103,-11.0276,0.594968,-63.2119,29909.5,-51.0706,0.50774,-0.00120914,1.00093,-124.497,561.708,612.667,0.871524,41885.3,9.22506e-07,0.635914,111.74,86.949,25.2202,26.0951,0.966473,578.179,630.564,0.654526 
159,43.168,0.21,159,19579.6,0,5,101,125,0,5,135,-12.4583,-4.49388,-23.437,-10.1549,-11.734,302.834,-47.7034,32036.3,-45.3372,16439.4,-13.6284,-5.66397,-25.7772,-11.325,-12.9041,0.628028,-65.401,30709,-63.0348,0.463696,-0.00121846,1.00112,-141.043,536.202,594.373,0.65015,41797.9,9.21863e-07,0.612389,111.627,87.4796,25.0836,26.1584,0.958909,571.931,633.63,0.653015 
160,43.278,0.21,160,18534.4,0,5,101,125,0,5,135,-6.7564,-7.74914,-24.0228,-8.85608,-11.1475,316.431,-43.973,31951,-43.1344,16439.4,-7.97903,-8.97177,-26.468,-10.0787,-12.3701,0.598163,-62.4653,30564.1,-61.6266,0.457899,-0.00116922,1.0011,-136.417,581.826,617.58,0.883086,42196.9,9.24788e-07,0.648188,111.808,87.2444,25.6497,26.184,0.979596,598.042,634.87,0.666294 
161,43.253,0.21,161,11986.5,0,5,101,125,0,5,135,-10.8062,-8.31229,-15.5071,-5.33733,-11.0191,384.774,-48.6376,25350.1,-38.2682,16439.4,-12.2929,-9.79898,-18.4805,-6.82402,-12.5057,0.691489,-71.1237,23663.7,-60.7543,0.493816,-0.00172045,1.0014,-144.029,575.259,609.923,0.650807,35083.2,8.6959e-07,0.681168,112.193,86.6975,25.9871,26.497,0.980754,613.876,650.14,0.726489 
162,43.188,0.21,162,17567.7,0,5,101,125,0,5,135,-8.84657,-7.42579,-20.0914,-7.282,-11.7799,320.338,-44.8749,30706.5,-36.0783,16439.4,-10.0843,-8.66351,-22.5668,-8.51973,-13.0176,0.640952,-63.5955,29302.4,-54.7989,0.491639,-0.00124172,1.00102,-129.354,523.943,590.459,0.705575,40553,9.12619e-07,0.609463,112.504,86.8584,24.6344,25.9093,0.950795,551.633,621.618,0.641649 
163,43.233,0.21,163,10328.8,0,5,101,125,0,5,135,-5.60759,-6.12075,-13.9302,-16.0142,-17.5884,291.573,-45.3452,22569,-32.6586,16439.4,-6.73417,-7.24733,-16.1833,-17.1408,-18.715,0.754875,-62.3848,21291,-49.6982,0.511256,-0.00167715,1.00127,-122.023,592.61,633.182,1.03788,31398.8,8.38017e-07,0.730964,112.473,87.1818,25.7573,26.378,0.97647,603.069,644.312,0.743839 
164,43.308,0.21,164,18176.3,0,5,101,125,0,5,135,-9.53959,-9.88245,-19.8468,-8.82225,-10.3653,307.588,-36.9379,30789.7,-55.6807,16439.4,-10.728,-11.0709,-22.2237,-10.0107,-11.5538,0.661158,-54.9134,29441.6,-73.6562,0.383204,-0.00106694,1.00136,-143.301,550.609,618.929,0.905539,40754.9,9.14131e-07,0.638607,111.87,86.9195,24.9299,26.1871,0.951993,564.945,635.018,0.655221 
165,43.128,0.21,165,17996.8,0,5,101,125,0,5,135,-8.83747,-7.3444,-13.4606,-4.98052,-8.87301,324.619,-49.5491,30250.7,-36.2708,16439.4,-10.0917,-8.59866,-15.9691,-6.23479,-10.1273,0.687012,-68.5199,28827.9,-55.2415,0.508271,-0.00136005,1.00104,-134.81,550.268,614.641,493.601,39960.8,9.08155e-07,0.64038,111.915,87.3277,24.6355,25.7342,0.957308,551.683,613.244,0.640474 
166,43.223,0.21,166,15194.6,0,5,101,125,0,5,135,-5.0451,-3.19264,-19.0202,-9.35006,-13.9723,315.972,-45.0016,27232,-48.5313,16439.4,-6.26595,-4.41349,-21.4619,-10.5709,-15.1931,0.629362,-63.467,25847.1,-66.9967,0.441163,-0.0014051,1.00141,-143.863,593.936,667.327,0.932278,36840.9,8.83877e-07,0.712274,112.169,86.7283,25.871,27.1666,0.952307,608.402,683.413,0.729533 
167,43.198,0.21,167,15873.7,0,5,101,125,0,5,135,-5.01366,-2.6486,-22.4015,-10.0373,-10.0713,329.056,-34.0462,28793.7,-49.8295,16439.4,-6.28507,-3.92001,-24.9444,-11.3087,-11.3427,0.568443,-53.2762,27351.5,-69.0595,0.391312,-0.00111429,1.00137,-136.148,527.178,578.181,0.757502,38338.5,8.95695e-07,0.616383,111.955,87.0756,24.5963,25.518,0.963882,549.928,602.983,0.642903 
168,43.243,0.21,168,7462.02,0,5,101,125,0,5,135,-6.69741,-10.0728,-21.0073,-8.43613,-13.6052,371.819,-50.4684,20228.5,-47.1512,16439.4,-8.13405,-11.5095,-23.8806,-9.87276,-15.0419,0.651066,-72.1975,18598.9,-68.8803,0.46623,-0.00222312,1.00201,-154.854,495.544,558.522,234.752,26770.6,7.94636e-07,0.662054,111.562,87.3207,24.6232,25.7843,0.954968,551.13,615.634,0.733027 
169,43.298,0.21,169,17278.4,0,5,101,125,0,5,135,-5.48327,-8.99354,-16.8499,-14.9535,-10.5246,281.301,-31.688,29731.4,-41.0813,16439.4,-6.57016,-10.0804,-19.0237,-16.0404,-11.6115,0.699592,-48.1272,28498.5,-57.5205,0.41081,-0.00096594,1.0011,-117.152,550.767,598.368,1.03816,39498.3,9.04637e-07,0.634591,111.351,87.4345,24.8288,25.6411,0.968321,560.372,608.814,0.645663 
170,43.213,0.21,170,13365,0,5,101,125,0,5,135,-8.11761,-3.45155,-18.0424,-15.3146,-10.5569,373.23,-40.1582,26576.2,-40.194,16439.4,-9.5597,-4.89364,-20.9265,-16.7566,-11.999,0.673714,-61.9697,24940.3,-62.0055,0.454402,-0.00142186,1.00135,-136.376,551.517,602.637,0.599775,35895.7,8.76252e-07,0.657928,111.837,87.0796,25.6258,26.5491,0.965224,596.926,652.695,0.712338 
171,43.208,0.21,171,13194.2,0,5,101,125,0,5,135,-3.24391,-9.46868,-25.2373,-12.6019,-16.5189,315.458,-39.3659,26222.5,-52.5882,16439.4,-4.46278,-10.6876,-27.675,-13.8208,-17.7377,0.627943,-57.8013,24839.8,-71.0236,0.404121,-0.00133146,1.00155,-143.03,542.237,583.187,0.733685,35332.8,8.71648e-07,0.645145,111.803,87.8096,25.0011,25.6781,0.973634,568.175,610.574,0.675724 
172,43.318,0.21,172,18587.1,0,5,101,125,0,5,135,-7.45017,-11.5574,-21.6511,-8.98777,-12.6451,333.082,-50.5406,31428.2,-42.9497,16439.4,-8.73713,-12.8444,-24.225,-10.2747,-13.932,0.653994,-70.006,29968.3,-62.415,0.48312,-0.00133664,1.00113,-144.904,564.32,622.791,1.07944,41636,9.20672e-07,0.643916,112.024,87.361,25.1106,26.1363,0.960754,573.163,632.558,0.65401 
173,43.183,0.21,173,17702.5,0,5,101,125,0,5,135,-8.12927,-2.18617,-18.7433,-8.15805,-17.3089,381.866,-14.1995,31054,-31.6183,16439.4,-9.60473,-3.66162,-21.6942,-9.6335,-18.7844,0.657704,-36.5158,29380.2,-53.9346,0.360695,-0.000710715,1.001,-101.237,572.644,623.321,0.914511,41364.1,9.18663e-07,0.650342,111.598,87.4618,25.4152,26.2709,0.967425,587.153,639.092,0.666808 
