cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
55,0.31,0.64,55,25621.4,-0.388538,45.6353,13.1608,119.245,-3.65162,3244.31,108.134,-9.34787,-6.36299,-16.7783,-5.43297,-5.19782,-159.964,1326.79,22.6843,25252.5,405211,-8.34063,-5.35574,-14.7638,-4.42573,-4.19057,0.601801,1454.21,34.2676,25379.9,0.0541926,0.960395,0.00248102,26834.1,-0.00167771,0.165085,-11.0588,-10.071,119.36,88.4004,2.06182,13.4816,11.4725,118.492,135.743,0.86883,-47.3429 
56,0.32,0.63,56,26906.6,-0.0193591,47.1851,13.0714,119.117,-0.103171,41.6677,500,-10.8973,-9.67754,-14.2428,-3.53649,-2.97043,-234.984,-3.13756,13.7267,27838.9,20218,-9.41762,-8.19791,-11.2836,-2.05686,-1.4908,0.652244,184.036,30.7425,28026.1,0.00652376,0.773796,0.00201657,28210.1,-0.00141403,-0.024396,-15.2326,-7.5949,115.035,74.8105,2.33601,13.4033,11.2486,118.314,136.442,-3.27937,-61.6313 
57,0.24,0.71,57,25338,-0.405684,44.191,13.4956,119.187,0.16331,-148.807,396.282,-10.5623,-7.48736,-11.4228,-2.68732,-4.64,-169.151,169.562,23.5646,26083.1,20205.4,-9.49723,-6.42226,-9.29264,-1.62223,-3.5749,0.694414,304.296,35.8132,26217.9,0.0114733,0.829215,0.00250997,26522.2,-0.00119615,-0.0237449,15.1829,6.86571,118.081,71.0731,2.08111,13.6423,11.6094,118.385,135.948,-0.304207,-64.8752 
58,0.49,0.46,58,24865.8,-0.172705,43.0681,13.394,119.691,-0.469895,1358.12,500,-9.69012,-5.76911,-13.3435,-2.78728,-6.04441,-122.598,4341.88,41.3934,21350.4,39553.2,-8.91816,-4.99714,-11.7996,-2.01531,-5.27244,0.642465,4439.53,50.271,21448,0.171493,0.980569,0.00429906,25887.6,-0.00152268,0.410877,12.6508,10.6103,119.676,87.9118,1.63848,13.8093,11.9649,118.917,136.549,0.758204,-48.6373 
59,0.03,0.92,59,14240.5,0.00213184,22.9837,14.5399,119.617,0.0187343,19.2942,8.39069e-12,-0.930426,-1.80151,-5.20945,-1.33949,-4.36251,-149.594,12020.6,53.6541,3068.34,10890.5,0.0115272,-0.859557,-3.32554,-0.397537,-3.42055,0.583874,12139.7,64.4866,3187.5,0.792037,0.99079,0.0359288,15327.2,-0.00150929,0.86768,15.1602,11.7838,119.128,86.1071,0.200655,14.98,13.4628,119.068,136.047,0.0591067,-49.9404 
60,0.01,0.94,60,25269.6,-0.378896,44.7636,13.2219,119.486,0.157502,-176.964,444.304,-8.63365,-6.36066,-11.1015,-2.22588,-3.718,-211.329,3047.86,29.3875,23211.3,20174.3,-7.30296,-5.02998,-8.44012,-0.895195,-2.38732,0.649141,3216.19,44.6903,23379.6,0.120929,0.97626,0.00350885,26595.8,-0.00163067,0.317533,11.9955,10.1745,119.502,87.2025,1.83454,13.6091,11.7584,118.659,135.208,0.842771,-48.0056 
61,0.14,0.81,61,20350.1,-0.141595,34.7616,13.6906,119.607,-0.166672,-1712.26,6.03407e-05,-9.85206,-7.95983,-7.44156,-1.67857,-3.16571,-175.6,7742.39,49.9767,13413.7,24782.7,-8.74636,-6.85412,-5.23015,-0.572867,-2.06001,0.777094,7882.26,62.6923,13553.6,0.367714,0.986272,0.00844869,21435.9,-0.00136779,0.62773,13.8231,11.2978,119.124,86.9997,0.997477,13.9729,12.2221,118.884,136.554,0.240023,-49.5546 
62,0.23,0.72,62,25768.9,0.0119832,45.3542,13.07,119.081,-0.0678163,32.6854,2.36302e-12,-10.5201,-3.87837,-13.3074,-4.44405,-7.51909,-200.061,1541.85,39.8571,25206.1,19369.1,-9.26042,-2.61864,-10.788,-3.18432,-6.25936,0.664038,1701.21,54.344,25365.4,0.0628525,0.947057,0.00393109,27066.6,-0.00168088,0.175516,-11.3526,10.3505,119.484,88.5216,2.05406,13.5082,11.4793,118.322,136.123,1.16187,-47.6016 
63,0.16,0.79,63,26600.3,-0.420859,47.3131,13.2209,119.263,0.104456,16.788,87.6913,-8.95966,-5.85616,-16.2006,-4.36007,-3.90425,-125.074,-37.8235,10.7238,27698.4,20419.9,-8.1721,-5.0686,-14.6255,-3.57251,-3.11669,0.576753,61.8027,19.7807,27798,0.00221834,0.64098,0.0013091,27859.8,-0.00149165,-0.0265152,14.3757,8.15228,115.511,73.6654,2.35047,13.4072,11.1004,118.49,136.254,-2.97889,-62.5881 
64,0.17,0.78,64,25840.7,-0.359627,44.652,13.4839,119.453,-0.441772,454.675,182.043,-10.2679,-10.4925,-13.0389,-4.77383,-6.14796,-167.836,3768.41,48.9732,22738.9,26138.5,-9.21104,-9.43566,-10.9253,-3.71701,-5.09114,0.715341,3902.1,61.1266,22872.6,0.145738,0.973318,0.00489888,26774.7,-0.00137112,0.370142,12.4384,10.4015,119.16,87.8237,1.76492,13.7829,11.8322,118.7,136.326,0.459561,-48.5027 
65,0.08,0.87,65,26689.1,0.0165164,47.1284,13.0321,119.263,-0.07407,80.0125,500,-11.1366,-6.24233,-16.8712,-5.01961,-6.62797,-205.883,-251.37,13.4465,27918.9,20186.5,-9.84019,-4.94594,-14.2784,-3.72322,-5.33158,0.625429,-87.3766,28.355,28082.9,-0.0031211,2.31428,0.0018565,27995.5,-0.00159565,-0.029788,14.2278,9.80226,115.335,76.2308,2.36765,13.3821,11.1533,118.507,135.439,-3.17262,-59.208 
66,0.5,0.45,66,16752.3,-0.322548,28.9075,13.8532,119.756,0.0343497,-111.775,451.277,-6.64539,-8.10035,-7.50325,-6.27747,-2.23846,-141.411,8745.9,64.8625,8778.82,13161.4,-5.75497,-7.20993,-5.72239,-5.38704,-1.34803,0.774907,8858.54,75.1024,8891.46,0.499073,0.98538,0.0153211,17750,-0.00131433,0.688495,14.2027,11.3855,119.394,86.7527,0.644552,13.848,12.572,119.031,136.072,0.363139,-49.3197 
67,0.48,0.47,67,24639.2,-0.394413,43.7807,13.2462,119.411,0.246113,116.769,499.495,-13.3013,-10.2863,-16.4895,-4.12536,-2.39371,-197.798,805.927,10.3157,24834.7,19814.1,-12.0558,-9.04081,-13.9986,-2.87988,-1.14823,0.642194,963.48,24.6387,24992.3,0.0371201,0.957165,0.00181275,25955.8,-0.00172904,0.103251,11.3385,10.2976,120.097,89.7313,2.03521,13.4849,11.4378,118.639,135.355,1.45788,-45.624 
68,0.41,0.54,68,24601.9,-0.273615,43.0841,13.2559,119.554,0.164505,51.7704,2.77541,-8.45959,-7.07992,-10.4237,-4.56159,-6.6545,-143.583,4587.12,33.3221,20818.3,18869,-7.55548,-6.17582,-8.61554,-3.65748,-5.75039,0.728685,4701.49,43.7193,20932.7,0.183407,0.983987,0.00383262,25634.2,-0.00148272,0.445552,12.5627,10.4332,119.358,87.2143,1.60893,13.6909,11.9706,118.821,135.804,0.536823,-48.5894 
69,0.28,0.67,69,15454.2,-0.0265715,24.4008,14.9533,119.408,0.000221561,11.1544,3.10735e-13,-0.00177153,-1.07647,-8.91127,-3.36797,-3.01196,-229.817,16196.3,49.0995,335.486,11877.9,1.44532,0.370624,-6.01708,-1.92087,-1.56487,0.217227,16379.4,65.7411,518.543,0.969313,0.993025,0.189327,16897.9,-0.00230908,1.15937,15.3382,11.5863,118.729,86.7619,0.0368076,29.2757,14.3751,148,103,-29.2714,-16.2384 
70,0.47,0.48,70,26119.4,-0.360778,46.0567,13.2069,119.251,0.590784,-8.09646,412.871,-10.0977,-11.073,-9.49142,-2.71847,-2.12957,-100.64,1611.89,11.1635,25301.3,19956.8,-9.46401,-10.4393,-8.22401,-2.08476,-1.49587,0.740633,1692.05,18.4511,25381.4,0.0624985,0.981274,0.00133733,27073.5,-0.00164103,0.189901,-11.264,10.1507,119.344,88.7466,2.0564,13.5493,11.5267,118.495,135.973,0.848819,-47.2269 
71,0.21,0.74,71,16330.1,-0.30241,27.3695,14.2132,119.487,0.172483,-158.988,497.074,-6.95937,-0.368222,-1.41848,-4.13853,-1.19198,-244.641,13119.7,66.1168,4074.05,13556.2,-5.41893,1.17222,1.6624,-2.59809,0.348464,1.3439,13314.6,83.8319,4268.92,0.75722,0.989102,0.0349118,17583.5,-0.00156107,0.96998,14.7952,11.7516,118.906,86.7047,0.289765,14.1738,12.9414,119.071,136.618,-0.165286,-49.9135 
72,0.15,0.8,72,24175.2,-0.384891,42.634,13.3424,119.316,0.314812,240.81,20.7956,-12.4548,-5.6397,-18.2571,-5.23912,-4.87363,-180.097,2389.85,14.9415,22680.1,20985.5,-11.3208,-4.50567,-15.989,-4.1051,-3.7396,0.59685,2533.31,27.9828,22823.5,0.0999063,0.981036,0.00225343,25356.8,-0.00162887,0.243576,12.3132,10.3707,119.266,87.8088,1.79803,13.644,11.7306,118.584,135.834,0.682332,-48.025 
73,0.2,0.75,73,15111.2,-0.29421,24.1274,14.9872,119.56,-0.387795,861.489,345.58,-3.21028,-1.45401,0.0893259,-1.46365,-6.78755,-261.26,15915.4,32.7317,198.908,22646.8,-1.5652,0.191077,3.37949,0.181432,-5.14246,2.1434,16123.5,51.6502,407.011,0.975378,0.994425,0.189473,16530.5,-0.00234904,1.16705,15.2877,11.3713,118.844,86.6125,0.0364412,29.0337,-14.1675,148,103,-29.1563,-16.3875 
74,0.33,0.62,74,22444.2,-0.0510674,40.4757,12.8795,119.731,-0.0144914,-17.6559,499.984,-7.78486,-5.29138,-15.1981,-6.43573,-6.76391,-154.248,3185.56,17.4478,20336.3,16978.6,-6.8136,-4.32013,-13.2556,-5.46447,-5.79265,0.628137,3308.43,28.6172,20459.2,0.139199,0.985089,0.00257002,23767.6,-0.00159468,0.330463,12.16,10.2339,119.767,87.6199,1.65942,13.3309,11.5756,118.972,136.404,0.795782,-48.7843 
75,0.43,0.52,75,12259.5,-0.319559,20.6934,14.6198,119.64,0.333561,-258.222,68.7261,-5.49109,-1.07319,-5.48511,-2.35149,-1.05476,-180.133,11943.1,28.593,1480.77,12652.4,-4.35683,0.0610611,-3.21661,-1.21724,0.0794905,0.628144,12086.6,41.6369,1624.26,0.881535,0.994008,0.045092,13710.9,-0.00182439,0.882179,15.1925,11.5216,119.05,86.7914,0.0958072,16.3441,13.5079,119.566,137.335,-0.516499,-50.5434 
76,0.38,0.57,76,21089.8,-0.103499,36.5083,13.4063,119.465,0.0337473,32.9052,500,-8.41242,-8.64806,-7.34793,-3.72265,-2.01859,-174.19,7564.75,60.423,14316.6,15969,-7.31559,-7.55124,-5.15428,-2.62582,-0.921768,0.781308,7703.5,73.0365,14455.4,0.347649,0.983679,0.00922151,22158.9,-0.00136007,0.640728,13.5681,10.9933,118.977,87.206,1.06473,13.6999,12.4613,118.784,136.402,0.192698,-49.1956 
77,0.44,0.51,77,12286.6,-0.0223051,20.4796,14.4619,119.53,0.00469975,-1.12209,500,-3.47809,-4.72481,-6.11878,-3.88291,-2.84897,-242.784,12546.4,47.4541,1007.55,9641.6,-1.94935,-3.19607,-3.06129,-2.35417,-1.32023,0.74234,12739.8,65.0346,1200.94,0.913854,0.991146,0.0907073,13940.7,-0.00201517,0.900957,15.3052,11.82,118.899,86.4435,0.0642921,16.1175,15.0172,119.638,138.897,-0.739046,-52.4539 
78,0.13,0.82,78,15099.1,-0.0853553,25.1006,14.1176,119.592,0.0457598,-116.632,7.26915e-11,-3.1486,-4.89108,-6.62946,-2.6415,-4.37464,-190.793,12148.7,56.3635,3835.09,11709.3,-1.94723,-3.6897,-4.22671,-1.44013,-3.17326,0.70804,12300.7,70.1793,3987.07,0.75521,0.990114,0.031406,16287.7,-0.00145711,0.905622,14.9193,11.5141,119.023,86.8674,0.275039,13.9637,12.9407,119.316,136.847,-0.293021,-49.9792 
79,0.42,0.53,79,16893.9,-0.313667,29.5214,13.6352,119.916,0.0997199,60.5897,112.503,-5.01906,-5.86087,-8.25694,-4.80046,-4.5497,-181.29,8758.68,54.8729,9052.32,13300.4,-3.87753,-4.71933,-5.97387,-3.65893,-3.40817,0.723915,8903.09,68.0005,9196.72,0.491889,0.98681,0.0134375,18099.8,-0.00140962,0.706498,14.1025,11.1344,119.511,86.5773,0.680628,13.7857,12.3276,119.196,136.116,0.315303,-49.5388 
80,0.35,0.6,80,14764,-0.355527,24.4556,14.7619,119.502,0.0804265,430.561,32.7966,-4.28576,-3.97957,-3.07264,-2.00531,2.6422,-232.027,13786.7,44.1401,2141.46,12879.4,-2.82474,-2.51856,-0.150623,-0.544297,4.10321,0.922159,13971.5,60.9417,2326.28,0.857265,0.992425,0.0460362,16297.8,-0.00191877,0.999367,15.1832,11.7424,118.887,87.3536,0.13633,15.6416,13.7867,119.068,138.195,-0.181305,-50.8416 
81,0.11,0.84,81,15144.1,-0.295763,24.8037,14.6144,119.346,0.436909,-737.767,236.121,-2.63091,-1.3991,-3.43922,-1.25217,-1.75178,-158.267,13260.9,63.6912,2758.13,22293.5,-1.63434,-0.402529,-1.44608,-0.255603,-0.755211,0.678203,13386.9,75.1517,2884.2,0.822741,0.990271,0.0458002,16271.1,-0.00162222,0.944136,15.1148,11.9953,118.726,87.3192,0.18714,14.434,13.6741,119.026,137.935,-0.299403,-50.6153 
82,0.02,0.93,82,21135.9,-0.315966,36.399,13.5975,119.637,0.574308,-221.85,66.9931,-6.11467,-6.87596,-8.84696,-3.20817,-0.79716,-162.514,9258.85,44.7092,12655.2,20259.4,-5.09137,-5.85265,-6.80035,-2.18486,0.226145,0.654859,9388.29,56.4772,12784.7,0.423412,0.989582,0.00807195,22172.9,-0.00139809,0.762152,13.9055,11.124,119.164,87.225,0.942286,13.7664,12.3758,118.902,136.745,0.261874,-49.5204 
83,0.36,0.59,83,12479.6,-0.331836,19.8436,15.557,119.104,0.0929171,127.466,494.496,-4.14181,1.16977,-0.805191,-4.40595,-7.55438,-136.356,13191.7,45.5998,382.924,10435,-3.28321,2.02837,0.912004,-3.54735,-6.69578,1.08615,13300.3,55.4737,491.536,0.96436,0.992754,0.172114,13791.9,-0.00210271,0.914945,15.712,11.7344,118.371,86.2696,0.0295451,29.0757,15.7212,148,103,-29.6288,-16.7304 
84,0.22,0.73,84,20247.1,-0.299223,35.2425,13.442,119.79,-0.520358,-79.3575,482.739,-3.30757,-1.84794,-15.0374,-3.78067,-2.16308,-187.844,6548.04,57.5495,14429.6,16765.7,-2.12477,-0.665136,-12.6718,-2.59787,-0.980278,0.334459,6697.67,71.1517,14579.2,0.314786,0.981748,0.00891003,21276.9,-0.00123427,0.56278,13.5393,10.8742,119.362,87.0415,1.09948,13.6763,12.1307,119.127,136.316,0.235003,-49.2746 
85,0.12,0.83,85,13740.9,-0.0217832,21.3605,15.2076,119.353,-0.0762114,25.4029,0.00012933,-5.79553,-5.10598,-6.45712,0.624447,-3.23767,-254.805,14354.9,48.1432,408.093,10637.7,-4.19109,-3.50153,-3.24824,2.22889,-1.63323,0.686015,14557.9,66.5943,611.055,0.959717,0.992058,0.167192,15168.9,-0.00204885,0.986853,15.7658,11.7964,118.583,86.8853,0.0314708,29.3355,14.4835,148,103,-29.4173,-16.1147 
86,0.18,0.77,86,20144.1,-0.119255,34.6652,13.4429,119.799,-0.0406498,96.0711,500,-4.33155,-5.66884,-4.97146,-3.75774,-6.96453,-180.051,9679.06,53.2769,11240.4,15297,-3.19782,-4.53511,-2.704,-2.62401,-5.8308,0.856869,9822.48,66.3148,11383.9,0.463186,0.988323,0.0106169,21206.3,-0.00130965,0.795138,13.8312,11.166,119.351,86.7989,0.846438,13.7158,12.2526,119.171,136.32,0.179639,-49.5207 
87,0.07,0.88,87,25457.6,-0.151949,45.5488,12.8053,119.372,-0.136062,158.695,490.268,-8.29932,-8.39096,-16.1525,-5.76147,-5.43933,-157.794,2154.34,14.9617,24091.4,19690.1,-7.30573,-7.39737,-14.1653,-4.76788,-4.44574,0.628032,2280.02,26.3879,24217.1,0.0860481,0.980148,0.00200321,26497.1,-0.00137119,0.250135,11.1008,9.76165,119.202,87.4127,2.0265,13.2505,11.3181,118.642,135.911,0.56037,-48.4978 
88,0.34,0.61,88,17737,-0.237536,30.4608,13.6294,119.751,-0.071942,531.34,1.35055e-06,-5.91645,-5.79929,-10.916,-5.6077,-3.29992,-198.726,8576.74,44.31,9959.96,14759.3,-4.66512,-4.54796,-8.41333,-4.35637,-2.04859,0.649902,8735.04,58.7002,10118.3,0.463316,0.988377,0.0105738,18853.3,-0.00133803,0.684875,14.0961,11.2987,119.202,86.4835,0.742324,13.8596,12.3311,119.135,135.954,0.0670143,-49.4708 
89,0.4,0.55,89,25270.8,-0.144469,45.2267,12.9477,119.238,0.0041323,101.8,9.65346e-07,-9.02391,-5.20379,-13.4376,-5.65494,-5.47042,-194.675,38.8228,12.1446,26286.3,19076.4,-7.79809,-3.97798,-10.9859,-4.42912,-4.2446,0.650527,193.889,26.2415,26441.4,0.00727939,0.808505,0.00182484,26635.3,-0.00146214,-0.0229763,14.5719,5.90219,111.151,75.205,2.22845,13.3375,11.1692,118.492,136.104,-7.34101,-60.8995 
90,0.27,0.68,90,14233.9,-0.0185698,23.0195,14.5143,119.586,-0.00269437,-3.25439,500,-5.40265,-2.70888,-7.16719,1.33799,-2.83279,-217.477,12568.5,60.2885,2524.48,10876.7,-4.03326,-1.33948,-4.4284,2.70738,-1.46339,0.482492,12741.7,76.0365,2697.71,0.825271,0.989665,0.0493581,15439.4,-0.0015337,0.90801,15.2244,11.7181,118.975,86.7967,0.169271,14.8283,13.4424,119.337,137.227,-0.361809,-50.4308 
91,0.39,0.56,91,25210,-0.359024,44.7986,13.1324,119.323,-0.0877855,-312.372,36.2055,-12.7848,-8.12496,-10.0501,-5.3519,-3.10775,-198.846,1162.32,5.71802,25095.4,20044.2,-11.5327,-6.87288,-7.54591,-4.09982,-1.85566,0.763503,1320.71,20.117,25253.8,0.0496983,0.974036,0.00146526,26574.5,-0.00182427,0.133336,-11.9677,-10.2152,119.449,89.5367,2.06239,13.4792,11.4383,118.626,136.306,0.822904,-46.7689 
92,0.46,0.49,92,19867.8,-0.0130981,34.4715,13.2568,119.701,0.0232251,-24.5824,423.637,-6.04325,-6.36531,-12.1639,-2.24648,-8.67482,-165.815,6179.56,54.6084,14472.1,14894.8,-4.99915,-5.32121,-10.0758,-1.20239,-7.63072,0.655285,6311.64,66.6155,14604.2,0.301764,0.981865,0.00833258,20915.8,-0.00124381,0.534736,13.3892,10.8988,119.392,87.6957,1.09777,13.605,12.234,119.063,136.979,0.328791,-49.2828 
93,0.06,0.89,93,19530.5,-0.186887,34.081,13.356,119.839,0.184031,5.24835,0.0117378,-6.05387,-2.55014,-9.18671,-2.69829,-7.12016,-187.883,8037.77,48.7025,12346.9,14849.3,-4.87082,-1.3671,-6.82061,-1.51525,-5.93711,0.667464,8187.43,62.3075,12496.6,0.395833,0.986857,0.00910107,20684,-0.0013571,0.685333,13.5129,10.9836,119.406,87.0035,0.93667,13.8088,12.0974,119.139,136.54,0.266977,-49.5365 
94,0.09,0.86,94,24320.6,-0.0485455,42.9198,13.0209,119.474,0.0480986,-44.3888,3.95479e-06,-9.79134,-9.79026,-9.2646,-5.3137,-5.5599,-173.77,3046.95,34.6573,22198.1,18262.1,-8.69715,-8.69608,-7.07623,-4.21951,-4.46572,0.786569,3185.36,47.2404,22336.6,0.124809,0.974703,0.00388082,25521.9,-0.00152047,0.31704,11.9526,10.2033,119.564,88.2563,1.7573,13.554,11.7763,118.754,137.017,0.810256,-48.7609 
95,0.19,0.76,95,12714.5,-0.149393,20.7965,14.6965,119.568,-0.0490707,169.545,499.999,-2.44364,-6.34418,-7.21464,-4.96476,-1.6105,-194.757,11206.1,45.4137,2443.78,10220.3,-1.2173,-5.11785,-4.76198,-3.73843,-0.38417,0.687118,11361.2,59.5166,2598.92,0.813833,0.990916,0.0404776,13960.1,-0.00162428,0.81219,15.3965,11.6071,118.951,86.549,0.159222,14.9531,13.954,119.334,136.415,-0.382127,-49.8662 
96,0.51,0.44,96,12144.5,-0.317013,20.163,14.8661,119.514,0.438659,-104.941,210.813,-5.63059,-4.53002,-9.15585,-4.25627,-4.67682,-256.692,11480.8,57.5119,1753.48,11256.2,-4.01427,-2.9137,-5.92321,-2.63995,-3.0605,0.680717,11685.3,76.0996,1957.94,0.85649,0.988732,0.0668137,13643.2,-0.00179695,0.814509,15.5465,11.7992,118.871,86.9137,0.116723,14.8568,14.0527,119.387,137.512,-0.516523,-50.5986 
97,0.26,0.69,97,17648.3,-0.300129,30.9588,13.4819,119.573,0.126907,12.3506,48.0494,-10.2439,-7.69095,-6.86089,-1.58335,-5.72042,-218.235,8228.97,26.9528,10293.8,13638.2,-8.86968,-6.31678,-4.11255,-0.209184,-4.34625,0.827598,8402.8,42.7558,10467.6,0.44529,0.991174,0.00746804,18870.4,-0.00130024,0.693386,13.6495,10.9601,119.124,86.515,0.783137,13.8026,12.0824,118.944,135.942,0.179266,-49.4267 
98,0.37,0.58,98,14022.2,-0.0102104,24.2578,13.7402,119.638,-0.00503094,7.97253,500,-5.35427,-4.98957,-10.9894,-7.83522,-3.20536,-200.759,10420.3,16.4236,4679.07,10851.6,-4.09015,-3.72545,-8.46112,-6.57109,-1.94123,0.658675,10580.2,30.9611,4838.98,0.686171,0.994905,0.011649,15419.2,-0.00157868,0.807612,14.4807,11.3858,119.1,87.092,0.337111,14.1935,12.6667,119.142,136.854,-0.0419128,-49.7616 
99,0.29,0.66,99,12474.4,6.89129e-05,20.5605,-14.509,119.18,-0.00230255,3.24753,1.45254e-12,-2.76157,-3.9751,-8.57573,-0.264731,-0.872163,-281.915,13389.7,22.8405,397.434,9711.31,-0.98642,-2.19996,-5.02544,1.51041,0.902984,0.133308,13614.3,43.2547,621.99,0.956309,0.994471,0.113557,14236.3,-0.002233,0.975758,15.1935,11.4609,118.457,86.4662,0.0301974,30.5261,15.2527,148,103,-29.5426,-16.5338 
100,0.1,0.85,100,18368.2,-0.228071,32.0641,13.4997,119.65,0.19362,35.3183,3.3653e-07,-6.04013,-7.58854,-11.8997,-4.86704,-5.9664,-180.391,8356.86,61.3261,10915.5,14313.5,-4.90425,-6.45267,-9.62799,-3.73117,-4.83053,0.674142,8500.55,74.3886,11059.1,0.434595,0.984917,0.0122391,19559.7,-0.00137487,0.681999,13.8401,11.2175,119.301,87.405,0.813243,13.7646,12.3559,118.946,137.079,0.355641,-49.6743 
101,0.3,0.65,101,20534.5,-0.336954,35.3533,13.6974,119.706,-0.418791,195.943,96.2679,-7.66838,-5.66295,-6.88537,-5.07495,-6.59236,-164.234,7035.54,66.186,14298.2,18435.2,-6.63424,-4.62881,-4.81709,-4.04081,-5.55822,0.812413,7166.36,78.0786,14429,0.331847,0.98129,0.00986968,21595.3,-0.00139919,0.580165,13.8133,11.1361,119.301,87.0654,1.03807,13.9914,12.5195,119.016,136.39,0.285187,-49.3247 
102,0.3,0.65,102,19831.9,-0.0793923,34.1477,13.4762,119.793,0.223522,-70.3703,499.946,-7.4036,-9.83617,-11.0809,-2.68183,-2.69871,-139.632,6975.21,51.0582,13669.3,15492.5,-6.52437,-8.95694,-9.3224,-1.8026,-1.81948,0.672044,7086.44,61.1694,13780.5,0.339601,0.985119,0.00811046,20867,-0.0013884,0.585349,13.6222,11.149,119.347,87.2963,1.01143,13.9361,12.3032,119.103,136.523,0.244197,-49.227 
103,0.3,0.65,103,20112.6,-0.34939,34.6282,13.7603,119.516,0.14514,100.442,342.668,-7.92019,-5.02494,-9.24498,-3.39304,-3.02859,-153.447,7038.85,52.3662,13876.6,15986.1,-6.95398,-4.05872,-7.31254,-2.42682,-2.06237,0.679477,7161.08,63.4776,13998.8,0.338427,0.984725,0.00828384,21159.9,-0.00146508,0.571332,13.8687,11.3108,119.133,87.7396,1.00869,14.0114,12.5377,118.766,136.995,0.367667,-49.2553 
104,0.3,0.65,104,20186.9,-0.0562226,35.4371,-13.2337,119.73,1.49457,-1773.09,487.235,-2.1868,-3.09356,-10.3557,-5.18955,-4.2149,-129.833,6613.58,19.5888,14420,101533,-1.36927,-2.27603,-8.72066,-4.37202,-3.39738,0.566898,6717,28.9903,14523.4,0.316237,0.992504,0.00366357,21240.4,-0.0013866,0.585258,13.3688,10.7353,119.355,87.2128,1.11141,13.7503,11.9516,118.878,136.607,0.477842,-49.394 
105,0.3,0.65,105,18536.7,-0.182125,32.8887,13.2868,119.607,0.627351,-705.523,0.648856,-6.28825,-8.7726,-20.0874,-4.52872,-9.41771,-216.359,6720.62,45.6882,12862.5,28633.8,-4.92589,-7.41025,-17.3627,-3.16637,-8.05536,0.575697,6892.96,61.3553,13034.8,0.345898,0.984662,0.00859633,19927.8,-0.00150801,0.572881,13.4688,11.0243,119.305,87.0386,0.980229,13.7331,12.1116,118.953,136.385,0.351636,-49.3467 
106,0.3,0.65,106,20439.6,-0.313004,36.087,13.2866,119.609,0.0970559,3.07667,212.681,-7.69073,-4.75622,-20.1018,-3.95482,-3.33111,-107.684,5392.01,30.5078,15970.9,15618.2,-7.01267,-4.07816,-18.7457,-3.27676,-2.65305,0.475885,5477.79,38.3054,16056.6,0.254374,0.98791,0.00437538,21534.4,-0.00138787,0.497243,12.9343,10.6242,119.302,87.1053,1.24975,13.6063,11.8455,118.927,136.376,0.374934,-49.2702 
107,0.3,0.65,107,21048.9,-0.258336,36.7305,13.3283,119.537,2.57542,-1667.21,500,-6.48104,-6.39193,-11.208,-3.69122,-0.253088,-175.971,7645.76,44.9328,14199.4,155713,-5.373,-5.28389,-8.99194,-2.58318,0.854955,0.579365,7785.93,57.6753,14339.5,0.351899,0.987203,0.00735467,22125.5,-0.0013596,0.65739,13.6871,10.811,119.192,87.0984,1.09007,13.5364,12.1687,118.837,136.164,0.354785,-49.0658 
108,0.3,0.65,108,18892.9,-0.349418,33.3645,13.4876,119.67,0.0955059,-151.765,442.48,-8.6399,-7.62592,-10.2643,-5.73752,-3.90044,-160.859,6861.07,44.1435,12970.1,15121,-7.62702,-6.61304,-8.23852,-4.72463,-2.88755,0.726211,6989.2,55.7917,13098.2,0.347939,0.986223,0.00778533,20087.4,-0.00143374,0.585418,13.5561,10.9859,119.401,86.9723,0.983722,13.7197,12.1703,118.91,136.326,0.490723,-49.3541 
109,0.3,0.65,109,21066.4,0.126691,35.9421,13.4023,119.627,-0.181494,49.1183,2.02759e-14,-4.92169,-7.99542,-11.1858,-3.81745,-4.06271,-174.998,7280.05,46.3894,14452.5,15971.4,-3.81977,-6.8935,-8.98197,-2.71554,-2.96079,0.645983,7419.44,59.0615,14591.9,0.337073,0.986261,0.00740082,22011.4,-0.00130829,0.616844,13.6188,10.9779,119.226,87.651,1.07479,13.908,12.3168,118.943,136.964,0.28358,-49.3131 
110,0.3,0.65,110,20260.3,-0.317241,35.4458,13.4306,119.606,-0.433107,792.446,200.671,-10.5063,-8.90242,-16.0151,-0.672046,-5.84911,-151.403,6927.28,34.0283,14179.7,26670.1,-9.55298,-7.94907,-14.1084,0.281296,-4.89576,0.610533,7047.88,44.9917,14300.3,0.33014,0.988952,0.00576226,21348.2,-0.00138231,0.597142,13.4282,10.919,119.231,87.3886,1.07948,13.7181,12.1504,118.955,136.939,0.276116,-49.5501 
