cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
72,35,0.45,6,5,72,4.48018e-07,7.17134e-07,9.90112e-30,14.9427,0.624734,1062.49,2846.28,2770.88,4.94575,21.3072,20.4667,-0.53623,-3.31688e-30,2.83029e-13,0.683539,0.638352,32921.7,48850.6,1.7503,26.1542,1.58779,23.7259,1.78142,0.0066,1.3942,4.5,5.04391,1.88479e-29,28.4451,1.77782,1.90361 
73,35,0.45,4,7,73,4.31483e-07,7.16719e-07,9.89538e-30,14.934,0.602025,1062.49,2846.28,2770.88,4.94167,21.3085,20.468,-0.436897,-2.60271e-30,9.15028e-13,0.763845,0.71016,32864.6,50589.3,1.67914,25.0763,1.5356,22.9327,1.67652,0.0066,1.41095,4.5,4.79913,1.8274e-29,27.579,1.72369,1.84672 
74,35,0.45,10,1,74,4.53954e-07,7.00386e-07,9.66988e-30,14.5937,0.648148,1062.49,2846.28,2770.88,4.9526,21.3049,20.4645,-0.635423,-3.98253e-30,6.23804e-13,0.612104,0.574159,30668.6,46474.5,1.82391,26.6175,1.64275,23.9738,1.8861,0.0066,1.37769,4.5,5.4558,1.97401e-29,29.7916,1.86198,2.0414 
75,35,0.45,2,9,75,4.42218e-07,6.98221e-07,9.63999e-30,14.5486,0.63335,1062.49,2846.28,2770.88,4.94084,21.3088,20.4682,-0.573098,-3.49904e-30,2.82153e-13,0.65602,0.613657,30385,45206.1,1.77735,25.858,1.60788,23.3924,1.82033,0.0066,1.40016,4.5,4.74944,1.81533e-29,27.3967,1.7123,1.88312 
76,35,0.45,5,6,76,4.32838e-07,6.96173e-07,9.61172e-30,14.5059,0.621738,1062.49,2846.28,2770.88,4.94174,21.3085,20.4679,-0.523306,-3.12726e-30,6.50278e-13,0.693467,0.64725,30118.5,46071.7,1.74091,25.2534,1.58085,22.9316,1.76778,0.0066,1.34336,4.5,4.80337,1.82842e-29,27.5944,1.72465,1.90229 
77,35,0.45,0.1,10.9,77,4.0846e-07,7.1984e-07,9.93847e-30,14.999,0.567431,1062.49,2846.28,2770.88,4.93587,21.3105,20.4698,-0.27879,-1.57221e-30,6.92488e-13,0.91224,0.842321,33295.8,49260.6,1.57182,23.5758,1.45823,21.8721,1.50993,0.0066,1.46265,4.5,4.45161,1.73984e-29,26.2575,1.64109,1.75061 
78,35,0.45,3,8,78,4.30647e-07,7.0302e-07,9.70624e-30,14.6486,0.612568,1062.49,2846.28,2770.88,4.94227,21.3083,20.4678,-0.483416,-2.87426e-30,7.71328e-13,0.725082,0.675538,31015.9,47278.4,1.71214,25.0803,1.5597,22.8473,1.72564,0.0066,1.3955,4.5,4.83516,1.83606e-29,27.7097,1.73186,1.89163 
79,35,0.45,9,2,79,4.80153e-07,6.94646e-07,9.59063e-30,14.4741,0.69122,1062.49,2846.28,2770.88,4.95568,21.3038,20.4635,-0.810216,-5.37111e-30,-6.21654e-15,0.504662,0.476873,29920.7,44062.1,1.95948,28.3616,1.7468,25.2833,2.07013,0.0066,1.37664,4.5,5.64141,2.01149e-29,30.3572,1.89733,2.09735 
80,35,0.45,8,3,80,4.60357e-07,6.95987e-07,9.60915e-30,14.502,0.661445,1062.49,2846.28,2770.88,4.95059,21.3055,20.4651,-0.690414,-4.38822e-30,4.99263e-13,0.575927,0.541506,30094.4,45670.1,1.86574,27.057,1.67446,24.2831,1.94406,0.0066,1.38386,4.5,5.3353,1.94881e-29,29.4113,1.8382,2.02808 
81,35,0.45,7,4,81,4.44086e-07,7.24204e-07,9.99873e-30,15.09,0.613205,1062.49,2846.28,2770.88,4.94834,21.3063,20.4659,-0.48621,-2.98109e-30,8.82904e-13,0.722822,0.673514,33905.1,51844.1,1.71413,25.8661,1.56116,23.5579,1.72859,0.0066,1.40292,4.5,5.19955,1.91954e-29,28.9695,1.8106,1.91978 
82,35,0.45,1,10,82,4.15431e-07,7.3846e-07,1.01956e-29,15.387,0.562565,1062.49,2846.28,2770.88,4.93757,21.3099,20.4693,-0.255808,-1.46723e-30,1.18844e-12,0.93612,0.863547,35947,54928.5,1.55685,23.9553,1.44756,22.2736,1.48577,0.0066,1.42429,4.5,4.55366,1.76631e-29,26.657,1.66607,1.73244 
83,35,0.45,6,5,83,4.44699e-07,7.1619e-07,9.88808e-30,14.923,0.620923,1062.49,2846.28,2770.88,4.94228,21.3083,20.4678,-0.519789,-3.19137e-30,1.16193e-12,0.696201,0.649693,32791.9,51527.3,1.73833,25.9411,1.57896,23.5628,1.76405,0.0066,1.3998,4.5,4.83584,1.83623e-29,27.7122,1.73201,1.85701 
84,35,0.45,4,7,84,4.38177e-07,7.43774e-07,1.02689e-29,15.4977,0.589127,1062.49,2846.28,2770.88,4.94315,21.308,20.4675,-0.378976,-2.29269e-30,7.26044e-13,0.815122,0.755872,36728.6,55199.6,1.63891,25.3994,1.50645,23.3466,1.61539,0.0066,1.41512,4.5,4.88826,1.8487e-29,27.9003,1.74377,1.80028 
85,35,0.45,10,1,85,4.49529e-07,7.15679e-07,9.88103e-30,14.9124,0.628115,1062.49,2846.28,2770.88,4.95491,21.3041,20.4638,-0.550747,-3.41816e-30,7.42893e-13,0.672561,0.628507,32721.8,49281.1,1.76092,26.2594,1.59566,23.795,1.79675,0.0066,1.42232,4.5,5.59503,2.00227e-29,30.2181,1.88863,2.02638 
86,35,0.45,2,9,86,4.14914e-07,7.19369e-07,9.93198e-30,14.9892,0.576775,1062.49,2846.28,2770.88,4.93807,21.3098,20.4691,-0.322381,-1.84676e-30,1.2221e-12,0.868622,0.8035,33230.6,51536.6,1.6006,23.9918,1.47887,22.1672,1.55575,0.0066,1.42676,4.5,4.58323,1.77387e-29,26.771,1.67319,1.78601 
87,35,0.45,5,6,87,4.45091e-07,7.31968e-07,1.01059e-29,15.2518,0.608074,1062.49,2846.28,2770.88,4.94515,21.3074,20.4669,-0.463673,-2.84934e-30,5.00986e-13,0.741275,0.69001,35007.3,52181.6,1.69806,25.8985,1.5494,23.6311,1.7048,0.0066,1.42843,4.5,5.00811,1.87661e-29,28.3216,1.7701,1.85694 
88,55,0.4,0.1,10.9,88,4.04778e-07,7.66208e-07,1.05786e-29,15.9652,0.528288,1062.49,2846.28,2770.88,4.93422,21.3111,20.4703,-0.0880305,-4.91965e-31,1.25728e-12,1.13041,1.0364,40153.3,60460.1,1.45305,23.1983,1.37387,21.9341,1.31047,0.0066,1.46775,4.5,4.35303,1.71366e-29,25.8625,1.6164,1.61993 
89,55,0.4,3,8,89,4.26041e-07,6.85864e-07,9.46939e-30,14.2911,0.621173,1062.49,2846.28,2770.88,4.94469,21.3075,20.467,-0.520869,-3.06382e-30,8.89929e-13,0.695361,0.648942,28800.3,44468.7,1.73912,24.854,1.57954,22.5734,1.7652,0.0066,1.39079,4.5,4.98039,1.87022e-29,28.2252,1.76408,1.97502 
90,55,0.4,9,2,90,4.63378e-07,6.89071e-07,9.51366e-30,14.3579,0.672468,1062.49,2846.28,2770.88,4.95959,21.3025,20.4623,-0.735291,-4.70412e-30,2.72618e-13,0.548066,0.51629,29206.1,43619.1,1.90044,27.2863,1.70103,24.4233,1.99132,0.0066,1.36467,4.5,5.87719,2.05689e-29,31.0424,1.94015,2.16204 
91,55,0.4,8,3,91,4.50004e-07,6.98433e-07,9.64292e-30,14.553,0.644304,1062.49,2846.28,2770.88,4.95088,21.3054,20.4651,-0.619321,-3.84783e-30,8.21679e-13,0.623126,0.584105,30412.8,46675.7,1.81187,26.3681,1.63365,23.7745,1.86916,0.0066,1.41137,4.5,5.35229,1.95241e-29,29.4655,1.8416,2.0247 
92,55,0.4,7,4,92,4.5118e-07,6.88923e-07,9.51162e-30,14.3548,0.654907,1062.49,2846.28,2770.88,4.9495,21.3059,20.4655,-0.663492,-4.13304e-30,7.092e-13,0.593349,0.557244,29187.3,44535.2,1.84517,26.4871,1.65882,23.8121,1.91569,0.0066,1.40052,4.5,5.26935,1.93471e-29,29.1985,1.8249,2.03405 
93,55,0.4,1,10,93,4.06824e-07,7.16346e-07,9.89023e-30,14.9262,0.567915,1062.49,2846.28,2770.88,4.93746,21.31,20.4693,-0.281068,-1.57871e-30,9.88867e-13,0.909909,0.840241,32813.3,49388.2,1.5733,23.4834,1.4593,21.7818,1.51231,0.0066,1.4225,4.5,4.54676,1.76454e-29,26.6303,1.66439,1.78413 
94,55,0.4,6,5,94,4.36446e-07,6.8945e-07,9.5189e-30,14.3658,0.633035,1062.49,2846.28,2770.88,4.94488,21.3075,20.4669,-0.571753,-3.44526e-30,7.10055e-13,0.657001,0.614542,29254.4,44316.7,1.77637,25.5191,1.60714,23.088,1.81892,0.0066,1.38992,4.5,4.99174,1.87284e-29,28.2648,1.76655,1.9675 
95,55,0.4,4,7,95,4.40652e-07,6.91835e-07,9.55183e-30,14.4155,0.636931,1062.49,2846.28,2770.88,4.94433,21.3076,20.4671,-0.588293,-3.57909e-30,5.05792e-13,0.645016,0.603778,29559,44644.4,1.78863,25.784,1.61628,23.2995,1.83638,0.0066,1.38684,4.5,4.95919,1.86531e-29,28.1511,1.75945,1.95283 
96,55,0.4,10,1,96,4.81644e-07,6.3339e-07,8.7449e-30,13.1977,0.760422,1062.49,2846.28,2770.88,4.96462,21.3008,20.4607,-1.07272,-7.13342e-30,3.98799e-13,0.37904,0.361715,22682.7,35620.7,2.17699,28.7314,1.92179,25.3633,2.34511,0.0066,1.31007,4.5,6.18041,2.11199e-29,31.8739,1.99212,2.41511 
97,55,0.4,2,9,97,4.2289e-07,7.10014e-07,9.80282e-30,14.7943,0.595607,1062.49,2846.28,2770.88,4.93423,21.3111,20.4703,-0.408225,-2.38347e-30,9.90057e-13,0.788804,0.73242,31950.9,49289.8,1.6591,24.5452,1.52105,22.5029,1.64625,0.0066,1.42845,4.5,4.35371,1.71385e-29,25.8652,1.61658,1.74832 
98,55,0.4,5,6,98,4.32388e-07,6.75565e-07,9.32719e-30,14.0765,0.64004,1062.49,2846.28,2770.88,4.94515,21.3074,20.4669,-0.60144,-3.59046e-30,6.85315e-13,0.635665,0.595359,27522.2,42225.7,1.79837,25.3147,1.62359,22.8544,1.85023,0.0066,1.37994,4.5,5.00817,1.87662e-29,28.3218,1.77011,2.01199 
99,55,0.4,0.1,10.9,99,4.06179e-07,7.27338e-07,1.0042e-29,15.1553,0.558446,1062.49,2846.28,2770.88,4.93312,21.3114,20.4707,-0.236203,-1.3246e-30,6.01411e-13,0.956985,0.882104,34347.2,50819.5,1.54425,23.4035,1.43856,21.8019,1.46521,0.0066,1.44411,4.5,4.28693,1.69578e-29,25.5926,1.59954,1.68869 
100,55,0.4,3,8,100,4.16669e-07,7.15638e-07,9.88046e-30,14.9115,0.582234,1062.49,2846.28,2770.88,4.93937,21.3093,20.4687,-0.34754,-1.9993e-30,7.13638e-13,0.844415,0.781956,32716.1,47924.5,1.6175,24.1194,1.49102,22.2333,1.58225,0.0066,1.47217,4.5,4.66117,1.79352e-29,27.0676,1.69172,1.81522 
101,55,0.4,9,2,101,4.61648e-07,7.32703e-07,1.01161e-29,15.2671,0.630061,1062.49,2846.28,2770.88,4.95502,21.304,20.4637,-0.559075,-3.5634e-30,1.18425e-12,0.666347,0.622934,35112.9,54881.3,1.76704,26.9775,1.6002,24.4303,1.80554,0.0066,1.37816,4.5,5.60162,2.00359e-29,30.238,1.88987,1.9806 
102,55,0.4,8,3,102,4.4724e-07,7.36683e-07,1.0171e-29,15.35,0.607099,1062.49,2846.28,2770.88,4.95165,21.3052,20.4648,-0.459377,-2.83657e-30,7.79313e-13,0.744851,0.693204,35688.1,54337.9,1.69501,26.0184,1.54717,23.7491,1.70026,0.0066,1.38064,4.5,5.39895,1.96221e-29,29.6135,1.85085,1.92922 
103,55,0.4,7,4,103,4.57695e-07,7.64794e-07,1.05591e-29,15.9357,0.598455,1062.49,2846.28,2770.88,4.9526,21.3049,20.4645,-0.420981,-2.66025e-30,1.15154e-12,0.777596,0.722427,39931.4,61787,1.66799,26.5806,1.5275,24.3418,1.65972,0.0066,1.38214,4.5,5.4559,1.97404e-29,29.792,1.862,1.86951 
104,55,0.4,1,10,104,4.1629e-07,7.42901e-07,1.02569e-29,15.4796,0.560358,1062.49,2846.28,2770.88,4.94037,21.309,20.4684,-0.245323,-1.41e-30,8.6558e-13,0.947223,0.873421,36599.4,54488.9,1.5501,23.9948,1.44273,22.3329,1.47477,0.0066,1.44791,4.5,4.72132,1.80843e-29,27.2926,1.70579,1.76314 
105,55,0.4,6,5,105,4.5767e-07,6.90902e-07,9.53895e-30,14.3961,0.662424,1062.49,2846.28,2770.88,4.9519,21.3051,20.4647,-0.694427,-4.38796e-30,2.35089e-13,0.573377,0.539201,29439.6,43803,1.86882,26.9037,1.67681,24.1395,1.94829,0.0066,1.39339,4.5,5.41368,1.96529e-29,29.6599,1.85374,2.06027 
106,55,0.4,4,7,106,4.32993e-07,7.43651e-07,1.02672e-29,15.4952,0.582253,1062.49,2846.28,2770.88,4.94231,21.3083,20.4678,-0.347627,-2.07816e-30,5.73385e-13,0.844332,0.781881,36710.4,54319.2,1.61756,25.0644,1.49106,23.1043,1.58234,0.0066,1.41847,4.5,4.83755,1.83664e-29,27.7183,1.7324,1.78884 
107,55,0.4,10,1,107,4.56873e-07,7.39231e-07,1.02062e-29,15.4031,0.618038,1062.49,2846.28,2770.88,4.95329,21.3046,20.4643,-0.507275,-3.1998e-30,8.57723e-13,0.705997,0.658469,36059.7,54908.5,1.72929,26.6365,1.57229,24.2181,1.75085,0.0066,1.42016,4.5,5.49721,1.98251e-29,29.9199,1.87,1.94246 
108,55,0.4,2,9,108,4.24304e-07,6.6391e-07,9.16627e-30,13.8337,0.639099,1062.49,2846.28,2770.88,4.94026,21.309,20.4684,-0.597455,-3.49999e-30,6.14512e-13,0.638475,0.597898,26122.1,39921.6,1.79545,24.8376,1.62137,22.4295,1.84605,0.0066,1.38735,4.5,4.71482,1.80683e-29,27.2685,1.70428,1.97117 
109,55,0.4,5,6,109,4.40324e-07,7.43465e-07,1.02646e-29,15.4913,0.592259,1062.49,2846.28,2770.88,4.94732,21.3066,20.4662,-0.393149,-2.39008e-30,2.01208e-13,0.802258,0.744411,36682.8,53392.7,1.64866,25.5399,1.5135,23.4461,1.63034,0.0066,1.40901,4.5,5.13867,1.9061e-29,28.7667,1.79792,1.85696 
110,55,0.4,0.1,10.9,110,3.86501e-07,7.36589e-07,1.01697e-29,15.348,0.524717,1062.49,2846.28,2770.88,4.93332,21.3114,20.4706,-0.0699197,-3.73107e-31,7.9561e-13,1.15365,1.05708,35674.4,51701.5,1.44238,22.1377,1.36634,20.9707,1.29164,0.0066,1.48898,4.5,4.29908,1.69909e-29,25.6425,1.60266,1.67073 
111,55,0.4,3,8,111,4.226e-07,6.93958e-07,9.58114e-30,14.4598,0.60897,1062.49,2846.28,2770.88,4.9412,21.3087,20.4681,-0.467625,-2.72842e-30,9.19235e-13,0.738007,0.68709,29832,45390.4,1.70087,24.5941,1.55145,22.4336,1.70897,0.0066,1.42322,4.5,4.77104,1.82059e-29,27.4762,1.71726,1.90019 
112,55,0.4,9,2,112,4.64979e-07,7.12417e-07,9.83599e-30,14.8444,0.652678,1062.49,2846.28,2770.88,4.95968,21.3025,20.4623,-0.654262,-4.20019e-30,1.03802e-12,0.599449,0.562748,32276.3,50731.9,1.83815,27.2863,1.65351,24.5453,1.90596,0.0066,1.35303,4.5,5.88266,2.05792e-29,31.0579,1.94112,2.09223 
113,55,0.4,8,3,113,4.57888e-07,7.20246e-07,9.94408e-30,15.0075,0.635738,1062.49,2846.28,2770.88,4.95422,21.3043,20.464,-0.583239,-3.68714e-30,7.30709e-13,0.648656,0.607048,33352.2,50807.3,1.78488,26.7865,1.61348,24.2143,1.83105,0.0066,1.3806,4.5,5.55349,1.99394e-29,30.0923,1.88077,2.00515 
114,55,0.4,7,4,114,4.57866e-07,7.30085e-07,1.00799e-29,15.2125,0.62714,1062.49,2846.28,2770.88,4.95193,21.3051,20.4647,-0.546568,-3.45514e-30,5.11242e-13,0.675701,0.63133,34737.8,52472.4,1.75787,26.7417,1.59339,24.2395,1.79235,0.0066,1.3978,4.5,5.41589,1.96575e-29,29.6669,1.85418,1.95016 
115,55,0.4,1,10,115,4.0273e-07,6.68351e-07,9.22759e-30,13.9262,0.602573,1062.49,2846.28,2770.88,4.93598,21.3105,20.4698,-0.439333,-2.44282e-30,7.05712e-13,0.761763,0.708302,26649.9,40169.8,1.68085,23.4079,1.53685,21.4025,1.67909,0.0066,1.41563,4.5,4.45854,1.74166e-29,26.2849,1.64281,1.88745 
116,55,0.4,6,5,116,4.48032e-07,7.05757e-07,9.74404e-30,14.7056,0.634824,1062.49,2846.28,2770.88,4.9475,21.3066,20.4661,-0.579358,-3.58377e-30,7.94453e-13,0.651461,0.609569,31379.6,48238.7,1.78201,26.2055,1.61134,23.6957,1.82695,0.0066,1.39098,4.5,5.14906,1.90841e-29,28.8015,1.8001,1.95854 
117,55,0.4,4,7,117,4.34648e-07,7.43079e-07,1.02593e-29,15.4833,0.584928,1062.49,2846.28,2770.88,4.94514,21.3074,20.4669,-0.359864,-2.15953e-30,6.35174e-13,0.832801,0.771619,36625.7,54271.2,1.62587,25.1738,1.49704,23.1791,1.59524,0.0066,1.43103,4.5,5.00768,1.87651e-29,28.3201,1.77001,1.82908 
118,55,0.4,10,1,118,4.71783e-07,7.15565e-07,9.87945e-30,14.91,0.659315,1062.49,2846.28,2770.88,4.95632,21.3036,20.4633,-0.68167,-4.44017e-30,6.04687e-13,0.581527,0.546567,32706.1,50302.1,1.85904,27.7182,1.66936,24.8901,1.93485,0.0066,1.36955,4.5,5.68013,2.01911e-29,30.4722,1.90451,2.04375 
119,55,0.4,2,9,119,4.18179e-07,7.04974e-07,9.73322e-30,14.6893,0.593184,1062.49,2846.28,2770.88,4.93831,21.3097,20.469,-0.397322,-2.29398e-30,8.67567e-13,0.798509,0.74107,31275.2,47389.4,1.65155,24.26,1.51558,22.2628,1.63475,0.0066,1.42125,4.5,4.5978,1.77757e-29,26.8269,1.67668,1.82629 
120,55,0.4,5,6,120,4.42185e-07,7.05564e-07,9.74138e-30,14.7016,0.626711,1062.49,2846.28,2770.88,4.94691,21.3068,20.4663,-0.54473,-3.32559e-30,7.73856e-13,0.67709,0.632575,31353.9,48030.1,1.75652,25.8237,1.59239,23.4107,1.7904,0.0066,1.37782,4.5,5.11391,1.90058e-29,28.6834,1.79271,1.95104 
121,55,0.4,0.1,10.9,121,4.09728e-07,7.36408e-07,1.01672e-29,15.3443,0.556386,1062.49,2846.28,2770.88,4.93386,21.3112,20.4704,-0.226344,-1.28041e-30,1.24877e-12,0.967652,0.891591,35648.2,54569.7,1.53796,23.5988,1.43408,22.0049,1.45487,0.0066,1.45103,4.5,4.33136,1.70783e-29,25.7744,1.6109,1.67974 
122,55,0.4,3,8,122,4.42721e-07,7.13511e-07,9.85109e-30,14.8672,0.620483,1062.49,2846.28,2770.88,4.94335,21.308,20.4674,-0.517875,-3.16548e-30,5.58969e-13,0.697686,0.651026,32425.3,48766.6,1.73696,25.8237,1.57794,23.4595,1.76204,0.0066,1.43256,4.5,4.9003,1.85154e-29,27.9432,1.74645,1.87952 
123,55,0.4,9,2,123,4.57449e-07,7.32858e-07,1.01182e-29,15.2703,0.624199,1062.49,2846.28,2770.88,4.95326,21.3046,20.4643,-0.533924,-3.37215e-30,1.07671e-12,0.685298,0.639929,35135.1,54084.8,1.74862,26.702,1.58655,24.2271,1.77899,0.0066,1.38664,4.5,5.4959,1.98225e-29,29.9159,1.86974,1.95909 
124,55,0.4,8,3,124,4.68549e-07,7.35696e-07,1.01574e-29,15.3294,0.636878,1062.49,2846.28,2770.88,4.95435,21.3043,20.464,-0.588068,-3.80423e-30,1.97074e-13,0.645178,0.603923,35544.9,52717.8,1.78846,27.4161,1.61615,24.7747,1.83614,0.0066,1.38122,4.5,5.5613,1.99551e-29,30.1161,1.88225,1.96459 
125,55,0.4,7,4,125,4.58132e-07,7.26436e-07,1.00295e-29,15.1365,0.630657,1062.49,2846.28,2770.88,4.95208,21.305,20.4647,-0.561615,-3.55233e-30,4.15403e-13,0.664459,0.62124,34219.5,50699.3,1.76891,26.7751,1.60159,24.2424,1.80822,0.0066,1.40379,4.5,5.42452,1.96754e-29,29.6939,1.85587,1.96175 
126,55,0.4,1,10,126,4.05244e-07,7.61256e-07,1.05103e-29,15.862,0.532336,1062.49,2846.28,2770.88,4.93399,21.3111,20.4704,-0.108412,-6.06566e-31,7.72059e-13,1.10482,1.01362,39379.8,57985.2,1.46518,23.2407,1.38243,21.9282,1.33168,0.0066,1.45757,4.5,4.33941,1.71e-29,25.8072,1.61295,1.62698 
127,55,0.4,6,5,127,4.47906e-07,7.2316e-07,9.98431e-30,15.0682,0.619374,1062.49,2846.28,2770.88,4.94905,21.3061,20.4656,-0.513071,-3.17284e-30,7.83547e-13,0.701441,0.654388,33758.7,51351.8,1.73348,26.1204,1.57538,23.7381,1.75696,0.0066,1.41562,4.5,5.24258,1.92892e-29,29.1111,1.81944,1.93195 
128,55,0.4,4,7,128,4.40353e-07,7.24802e-07,1.0007e-29,15.1024,0.607549,1062.49,2846.28,2770.88,4.9444,21.3076,20.4671,-0.461362,-2.80496e-30,8.15064e-13,0.743199,0.691728,33989.1,51912.6,1.69642,25.62,1.5482,23.3816,1.70235,0.0066,1.39029,4.5,4.96304,1.86621e-29,28.1646,1.76029,1.8649 
129,55,0.4,10,1,129,4.72555e-07,7.3005e-07,1.00794e-29,15.2118,0.647292,1062.49,2846.28,2770.88,4.96069,21.3021,20.462,-0.631851,-4.12241e-30,2.70285e-13,0.614538,0.576351,34732.7,51334.2,1.82121,27.7039,1.64072,24.9582,1.88233,0.0066,1.40491,4.5,5.94307,2.06917e-29,31.2276,1.95173,2.05286 
130,55,0.4,2,9,130,4.19958e-07,6.5799e-07,9.08454e-30,13.7103,0.638244,1062.49,2846.28,2770.88,4.94141,21.3086,20.468,-0.593829,-3.44311e-30,4.78127e-13,0.641046,0.600212,25429.6,37733.4,1.79276,24.5793,1.61936,22.2019,1.84223,0.0066,1.39199,4.5,4.78355,1.82363e-29,27.5221,1.72013,2.0074 
131,55,0.4,5,6,131,4.32018e-07,7.03543e-07,9.71347e-30,14.6595,0.61406,1062.49,2846.28,2770.88,4.9468,21.3068,20.4663,-0.489941,-2.92233e-30,7.35477e-13,0.719806,0.670824,31085.2,46750.3,1.71682,25.1677,1.56313,22.9146,1.73254,0.0066,1.44402,4.5,5.10749,1.89914e-29,28.6617,1.79136,1.95516 
132,75,0.25,0.1,10.9,132,4.03539e-07,7.04873e-07,9.73183e-30,14.6872,0.572499,1062.49,2846.28,2770.88,4.93649,21.3103,20.4696,-0.302535,-1.68556e-30,6.26774e-13,0.88823,0.820934,31261.9,45760.6,1.58737,23.314,1.4694,21.5814,1.53485,0.0066,1.4647,4.5,4.48863,1.74952e-29,26.4035,1.65022,1.79773 
133,75,0.25,3,8,133,4.1112e-07,7.21993e-07,9.9682e-30,15.0439,0.569423,1062.49,2846.28,2770.88,4.93864,21.3096,20.4689,-0.288146,-1.63556e-30,6.21589e-13,0.902698,0.833818,33595.5,49514.7,1.57792,23.7381,1.46262,22.0035,1.51974,0.0066,1.43814,4.5,4.6175,1.78255e-29,26.9021,1.68138,1.78824 
134,75,0.25,9,2,134,4.29782e-07,7.32382e-07,1.01116e-29,15.2604,0.586828,1062.49,2846.28,2770.88,4.94347,21.3079,20.4674,-0.36853,-2.18678e-30,1.09593e-12,0.824739,0.764437,35066.7,53129.3,1.63176,24.9013,1.50129,22.9103,1.60437,0.0066,1.41153,4.5,4.90738,1.8532e-29,27.9684,1.74802,1.83274 
135,75,0.25,8,3,135,4.31265e-07,7.37845e-07,1.01871e-29,15.3742,0.584492,1062.49,2846.28,2770.88,4.94337,21.308,20.4674,-0.357873,-2.13087e-30,1.01388e-12,0.834666,0.773277,35857.3,53763.3,1.62451,24.9756,1.49606,23.0008,1.59314,0.0066,1.44818,4.5,4.9012,1.85175e-29,27.9464,1.74665,1.81774 
136,75,0.25,7,4,136,4.23144e-07,6.88945e-07,9.51192e-30,14.3553,0.614191,1062.49,2846.28,2770.88,4.94056,21.3089,20.4683,-0.490513,-2.86564e-30,5.57935e-13,0.719348,0.670412,29190.1,43566.5,1.71722,24.6513,1.56343,22.4435,1.73314,0.0066,1.39749,4.5,4.73259,1.8112e-29,27.3345,1.7084,1.90414 
137,75,0.25,1,10,137,4.13212e-07,6.85081e-07,9.45858e-30,14.2748,0.603158,1062.49,2846.28,2770.88,4.93661,21.3103,20.4696,-0.441933,-2.52123e-30,6.02945e-13,0.759548,0.706325,28701.7,43050.6,1.68268,24.0199,1.53818,21.9572,1.68184,0.0066,1.41974,4.5,4.49577,1.75137e-29,26.4316,1.65197,1.85163 
138,75,0.25,6,5,138,4.35296e-07,6.80787e-07,9.39929e-30,14.1853,0.639402,1062.49,2846.28,2770.88,4.94094,21.3088,20.4682,-0.598756,-3.59847e-30,9.93288e-13,0.63757,0.597068,28165.4,44068.3,1.79635,25.4818,1.62208,23.0098,1.84739,0.0066,1.4079,4.5,4.75539,1.81678e-29,27.4187,1.71367,1.93289 
139,75,0.25,4,7,139,6.39181e-07,3.69229e-07,5.09776e-30,7.6935,1.73112,1062.49,2846.28,2770.88,5.19568,21.2217,20.3868,-3.44975,-3.04435e-29,3.88696e-13,0.0321266,0.0319409,4493.34,7837.33,5.16335,39.7242,5.23726,40.2928,4.77537,0.0066,1.269,4.5,20.605,3.37717e-29,50.9679,3.1855,6.62481 
140,75,0.25,10,1,140,4.18264e-07,6.798e-07,9.38566e-30,14.1647,0.615276,1062.49,2846.28,2770.88,4.94025,21.309,20.4684,-0.495251,-2.85996e-30,1.24714e-12,0.715548,0.667012,28043,44563.4,1.72063,24.3722,1.56592,22.1809,1.73814,0.0066,1.40282,4.5,4.714,1.80663e-29,27.2654,1.70409,1.92488 
141,75,0.25,2,9,141,4.12529e-07,7.10322e-07,9.80707e-30,14.8007,0.580763,1062.49,2846.28,2770.88,4.93812,21.3097,20.4691,-0.340782,-1.94095e-30,3.33721e-13,0.850849,0.787683,31992.5,45941.2,1.61294,23.8727,1.48774,22.0197,1.57513,0.0066,1.47927,4.5,4.58634,1.77466e-29,26.7829,1.67393,1.80957 
142,75,0.25,5,6,142,4.34718e-07,6.88121e-07,9.50054e-30,14.3381,0.631747,1062.49,2846.28,2770.88,4.94103,21.3088,20.4682,-0.566269,-3.39872e-30,5.55428e-13,0.661027,0.618159,29085.5,44209.6,1.77233,25.4119,1.60413,23.0003,1.81314,0.0066,1.4154,4.5,4.76075,1.81809e-29,27.4384,1.7149,1.91367 
145,75,0.25,9,2,145,4.23975e-07,7.56816e-07,1.0449e-29,15.7695,0.560209,1062.49,2846.28,2770.88,4.94003,21.3091,20.4685,-0.244612,-1.43186e-30,5.26686e-13,0.947981,0.874095,38694.8,56850.7,1.54964,24.437,1.44241,22.7461,1.47403,0.0066,1.41133,4.5,4.70068,1.80334e-29,27.2158,1.70099,1.72585 
146,75,0.25,8,3,146,4.40944e-07,7.49922e-07,1.03538e-29,15.6259,0.587986,1062.49,2846.28,2770.88,4.94378,21.3078,20.4673,-0.373796,-2.27563e-30,9.24438e-13,0.819877,0.760107,37647,56775.8,1.63536,25.554,1.50389,23.4996,1.60993,0.0066,1.44805,4.5,4.92589,1.85755e-29,28.0339,1.75212,1.79407 
