cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
79,0.39,3.61,79,17371.8,-0.0782225,29.3644,13.1473,121.546,0.0655369,22.8686,173.884,-6.5695,0.540441,-0.0734899,0.961382,0.892386,58.6066,2087.88,114.102,15061.2,12616.4,-6.93853,0.171412,-0.81155,0.592352,0.523356,0.874431,1935.1,109.674,14908.4,0.199754,0.909767,0.0133703,9687.46 
80,0.25,3.75,80,14870.5,-0.0682905,25.596,12.9221,121.567,0.0624611,-19.9808,88.4578,0.527342,1.70774,-3.4765,-4.18261,0.109692,30.8081,2029.85,116.732,12785.4,10807.8,0.333351,1.51375,-3.86448,-4.3766,-0.0842977,0.403471,1949.54,114.404,12705.1,0.227851,0.906869,0.0163167,8556.2 
81,0.27,3.73,81,15530.1,-0.0936257,26.4604,13.15,121.323,0.0483621,26.049,126.5,-2.9567,0.218593,-1.46291,-3.73501,-0.159917,20.2994,1991.39,135.621,13378,11368.1,-3.08452,0.0907731,-1.71855,-3.86283,-0.287737,0.806095,1938.47,134.087,13325.1,0.218604,0.892021,0.0181993,8867.52 
82,0.33,3.67,82,17379.2,0.0444114,30.0394,12.762,121.82,-0.0108523,-23.7054,3.10448e-09,0.311841,-0.80923,-3.92336,1.40471,-4.38348,-15.3847,1863.71,103.049,15349.8,12488.1,0.408714,-0.712356,-3.72961,1.50159,-4.2866,0.452998,1903.82,104.212,15389.9,0.192177,0.912582,0.01232,9906.59 
83,0.05,3.95,83,18468.1,-0.0662703,31.2899,-13.1321,121.819,0.00813945,109.928,0.115706,-3.77608,-1.70712,2.5298,1.50621,-3.42724,40.493,2308.14,154.995,15933.5,13405.4,-4.03105,-1.96209,2.01985,1.25123,-3.68222,1.31539,2202.58,151.936,15827.9,0.211114,0.892286,0.0173755,10433.1 
84,0.01,3.99,84,16517.9,-0.0383395,28.4274,12.8846,121.613,-0.00323488,8.82639,1.47642e-10,-3.92703,-4.10152,0.395641,-2.44814,-1.32559,-24.1363,2125.45,136.024,14097.8,11924.4,-3.77505,-3.94954,0.699601,-2.29616,-1.17361,1.06666,2188.37,137.848,14160.7,0.229103,0.900711,0.0176162,9551.93 
85,0.11,3.89,85,15694.3,-0.0400084,26.457,13.1365,121.577,0.0168572,3.65927,0.0311152,-4.34892,-0.939855,-0.527932,-2.80698,0.648208,25.074,1999.36,99.0705,13537.2,11316,-4.5068,-1.09774,-0.843701,-2.96486,0.490324,0.905444,1934,97.1759,13471.8,0.216346,0.919176,0.0131133,8939.36 
86,0.07,3.93,86,15769.2,0.00657983,26.5873,12.9975,121.728,-0.0491608,2.00363,500,1.71757,2.36309,-0.796156,-1.44954,-0.040276,-16.3141,2043.95,101.423,13499.3,11252.6,1.82029,2.46581,-0.590706,-1.34681,0.0624493,1.245,2086.48,102.656,13541.8,0.228574,0.920725,0.013772,9128.24 
87,0.13,3.87,87,15426.7,-0.337865,26.332,13.22,121.728,0.213064,-13.7423,6.41645e-07,1.26892,-2.16173,-5.01765,1.8996,-2.99537,-5.06167,1802.01,89.0524,13519.8,11427.4,1.30079,-2.12986,-4.9539,1.93147,-2.9635,0.273089,1815.21,89.4349,13533,0.205054,0.920622,0.0120274,8852.35 
88,0.09,3.91,88,15587,-0.056487,26.4978,13.0191,121.484,-0.0603408,124.129,30.4816,-3.31142,3.75533,-0.294423,-0.834218,1.96786,27.3537,1976.3,93.3798,13398.6,11474,-3.48366,3.58309,-0.638901,-1.00646,1.79562,3.5587,1904.99,91.313,13327.3,0.215613,0.922608,0.012464,8835.2 
89,0.17,3.83,89,16158.4,0.0006354,27.9286,12.8846,121.84,-0.0252174,8.60744,1.98241e-11,-5.50567,0.806903,-7.97935,0.92895,-0.851829,20.1937,1814.83,107.571,14177.5,11721.3,-5.63283,0.679749,-8.23365,0.801796,-0.978983,0.383889,1762.19,106.045,14124.8,0.193497,0.904723,0.0136413,9107.1 
90,0.41,3.59,90,15799.4,-0.0782101,26.6569,13.2069,121.613,-0.00325766,16.5019,434.233,0.871541,0.345937,-5.64922,2.56945,1.12092,55.6006,1888.59,87.4336,13732.4,11462.3,0.521438,-0.00416533,-6.34942,2.21935,0.770813,-1.23415,1743.65,83.2324,13587.5,0.197936,0.922905,0.0111582,8809.15 
91,0.23,3.77,91,16605.1,-0.145447,28.4518,13.2569,121.674,0.0803988,105.938,272.587,-5.37648,-0.822162,1.29839,0.305209,2.67878,24.1987,2031.31,126.77,14435,12555.8,-5.52885,-0.974535,0.993641,0.152836,2.52641,1.35105,1968.23,124.941,14371.9,0.208463,0.900018,0.0157619,9441.6 
92,0.15,3.85,92,16420.6,-0.0766583,28.3566,12.885,121.705,0.0154757,-6.43812,496.795,-1.84871,-3.19527,1.89183,-1.36994,-1.50413,33.3279,1866.88,111.201,14221.1,11897.4,-2.05856,-3.40512,1.47212,-1.5798,-1.71399,1.20207,1780,108.683,14134.2,0.194966,0.903464,0.0139667,9129.8 
93,0.21,3.79,93,15081.9,-0.0808371,26.07,12.9178,121.995,0.0694481,89.3957,106.069,-1.72322,0.930754,-4.9812,0.261407,-5.94619,4.33528,1723.1,107.454,13155.1,11165,-1.75052,0.903455,-5.0358,0.234109,-5.97349,0.56671,1711.8,107.126,13143.8,0.20029,0.901293,0.0147917,8546.6 
94,0.03,3.97,94,16049,0.0442306,27.6706,12.7888,122.048,-0.0081226,-11.0231,7.54035e-13,-1.49253,-2.24734,-4.30968,-0.551623,0.527774,38.41,1962.04,118.502,13812.3,11522.7,-1.73439,-2.48919,-4.7934,-0.793481,0.285917,0.496732,1861.92,115.6,13712.1,0.207058,0.901997,0.0152923,8992.23 
95,0.31,3.69,95,17079.8,-0.0536593,29.2094,-12.9753,121.798,0.0243632,-6.50048,499.511,-0.0763335,0.858674,-0.0634256,8.37372,-5.26349,30.2073,2168.41,112.261,14739.3,12342.9,-0.266541,0.668467,-0.44384,8.18351,-5.4537,1.16513,2089.67,109.978,14660.5,0.215138,0.915666,0.0136305,9713.15 
96,0.35,3.65,96,16884.2,-0.00424972,28.5788,13.0086,121.676,-0.00691321,-2.44236,1.70374e-11,-4.20489,0.457554,-4.1288,0.320123,2.34529,69.325,2159.03,113.957,14424,12102.9,-4.64141,0.0210322,-5.00185,-0.116399,1.90877,0.361182,1978.31,108.719,14243.3,0.210799,0.912266,0.0138658,9384.81 
97,0.37,3.63,97,16044.2,-0.087635,27.8652,12.8635,121.604,-0.00713331,45.5542,26.9329,4.31419,-0.436522,1.53254,2.96133,0.323728,18.1018,1891.86,104.081,13952.6,11679.1,4.2002,-0.550504,1.30457,2.84735,0.209746,0.83716,1844.67,102.713,13905.4,0.203259,0.91121,0.0134241,9075.47 
98,0.29,3.71,98,14633.5,-0.114657,25.1269,13.1677,121.713,0.041753,-31.4014,1.27881,-0.775499,-2.08265,3.96923,-1.46617,4.42737,3.71122,1936.8,110.915,12603.4,10813.4,-0.798868,-2.10602,3.92249,-1.48954,4.404,0.00243674,1927.12,110.635,12593.7,0.227366,0.908706,0.015925,8475.85 
99,0.19,3.81,99,16727.4,-0.011179,28.8025,-12.9381,121.617,0.00650134,8.64314,500,-0.278899,2.44748,-3.64443,-2.06848,2.31171,21,1900.76,91.4626,14602.3,12132.8,-0.41113,2.31525,-3.90889,-2.20071,2.17948,-0.929362,1846.02,89.8758,14547.6,0.19616,0.921488,0.0112526,9410.76 
100,0.39,3.61,100,16162.4,-0.0366114,27.8143,12.9351,121.821,0.10528,16.6141,8.89842,-4.42367,1.99941,2.15581,-2.95989,2.56289,5.27972,1857.63,111.049,14076.3,11769,-4.45691,1.96616,2.08932,-2.99313,2.52965,3.41562,1843.86,110.65,14062.5,0.201375,0.904963,0.0142874,9156.37 
101,0.25,3.75,101,17576.1,-0.139288,30.0616,-13.2253,121.798,0.0837384,24.7658,220.211,-3.42525,-1.32457,0.0151997,0.659003,-1.43433,35.7305,2077.35,105.889,15260.8,13009.9,-3.65024,-1.54956,-0.434771,0.434018,-1.65932,0.936621,1984.2,103.189,15167.6,0.201006,0.916582,0.0123772,9871.38 
102,0.27,3.73,102,15942.4,-0.0255488,26.771,13.1385,121.947,-0.00954189,4.33008,500,-0.0557712,-2.34666,-0.355688,-0.806527,2.71887,41.3481,1876.26,71.3689,13805.6,11451.3,-0.316129,-2.60702,-0.876404,-1.06688,2.45851,0.636034,1768.47,68.2446,13697.8,0.198899,0.93674,0.00909421,8891.32 
103,0.33,3.67,103,17403.1,-0.0958685,29.3426,13.2536,121.81,-0.0240377,-44.5421,266.1,-0.614317,-2.65733,-2.50418,0.305953,-1.04813,51.6646,2173.94,97.2022,14998.1,12694.6,-0.939636,-2.98265,-3.15482,-0.0193652,-1.37345,0.627526,2039.26,93.2984,14863.4,0.208764,0.925871,0.0114308,9768.24 
104,0.05,3.95,104,15925.3,-0.0251255,27.3832,-12.7774,121.79,-0.00955224,-27.3261,500,-2.37836,0.337774,3.04844,2.40934,-0.619878,54.4378,1890.82,94.6003,13689.1,11398.5,-2.72114,-0.00500664,2.36288,2.06656,-0.962659,-2.19037,1748.9,90.4869,13547.2,0.198887,0.916974,0.0121546,8793.45 
105,0.01,3.99,105,17172.7,-0.0712217,29.6875,-12.9451,121.787,-0.0129411,81.1048,0.210135,0.219764,-3.94805,-2.12756,-0.924065,-3.65477,10.4269,2083.3,106.442,14862.8,12544.7,0.154108,-4.0137,-2.25887,-0.98972,-3.72043,0.791398,2056.11,105.654,14835.6,0.210438,0.917495,0.012949,9770.64 
106,0.11,3.89,106,15723.1,-0.0786394,27.1918,12.9788,121.604,0.0145964,10.2643,8.7105e-12,-2.19098,-1.02298,-1.14042,-2.81918,5.43171,42.2497,1851.48,92.9054,13625.5,11493.5,-2.45702,-1.28901,-1.67249,-3.08522,5.16568,0.498962,1741.34,89.713,13515.3,0.198572,0.917297,0.0120799,8769.31 
107,0.07,3.93,107,17567.9,0.00692561,29.6882,-13.2279,121.945,0.0151551,-25.7228,2.74216e-11,-2.43362,3.12273,-5.9466,-1.03925,0.0416774,36.9155,2213.73,77.8686,15220.5,12796.8,-2.66607,2.89028,-6.41149,-1.2717,-0.190769,0.161869,2117.5,75.0792,15124.3,0.212129,0.941576,0.00906161,9982.14 
108,0.13,3.87,108,16869.6,-0.138952,29.0073,13.1756,122.036,0.0273539,151.858,492.328,3.02938,-0.539347,2.77239,0.594356,-4.31038,30.7441,2036.26,85.0196,14807.2,12576.7,2.83579,-0.732934,2.38521,0.400769,-4.50397,-5.19749,1956.12,82.6966,14727.1,0.203462,0.931114,0.010238,9614.19 
109,0.09,3.91,109,16023.9,-0.00793373,27.7908,12.9615,121.932,-0.0467303,25.2828,488.547,-1.32967,-3.04468,-3.4756,1.94626,1.04162,61.4654,1895.55,75.5368,13980.1,11764.5,-1.7167,-3.43171,-4.24966,1.55923,0.654586,0.408476,1735.32,70.8924,13819.8,0.194507,0.933278,0.0093611,8921.64 
110,0.17,3.83,110,17245.2,-0.0776279,29.5502,12.9744,121.779,0.0209967,39.6547,300.67,-3.23089,1.76723,-5.20027,-1.72988,3.38347,49.0909,1885.14,90.1356,15038.4,12507.9,-3.54,1.45812,-5.8185,-2.03899,3.07436,0.152442,1757.17,86.4263,14910.4,0.184759,0.920748,0.0105647,9510.58 
111,0.41,3.59,111,14862.6,-0.0641256,25.9122,12.7523,121.782,0.000554593,7.69081,4.83145,-3.17486,0.361084,-3.62168,5.34327,-0.538795,24.6054,1811.94,95.5311,12782.8,10757.1,-3.32979,0.206151,-3.93155,5.18833,-0.693729,-0.535411,1747.8,93.6719,12718.7,0.209029,0.914252,0.0133853,8361.5 
112,0.23,3.77,112,17199.6,-0.0864315,29.4302,13.0275,121.663,0.0510159,-95.7004,429.37,-5.91018,-1.24762,-5.60921,-0.121361,0.411388,7.6971,2095.39,111.834,14845.8,12640,-5.95865,-1.29609,-5.70614,-0.169828,0.362922,0.553083,2075.32,111.252,14825.8,0.212098,0.914234,0.0136346,9784.72 
113,0.15,3.85,113,16411.5,0.0135759,29.0308,12.696,121.942,-0.0318644,-9.14068,4.87463e-11,-1.72125,-0.320359,-7.20078,-0.0419821,2.41235,85.4897,1934.66,99.4754,14369.2,12007.9,-2.25956,-0.858666,-8.2774,-0.580288,1.87404,0.180608,1711.8,93.0157,14146.4,0.188775,0.913166,0.0119673,9067.91 
114,0.21,3.79,114,15299.2,-0.149789,26.8952,12.9875,122.096,-0.00359032,168.388,438.573,-2.90374,-0.597084,3.12102,-2.20588,-1.89872,35.1694,1651.68,67.2417,13643.7,11390.6,-3.1252,-0.818536,2.67812,-2.42733,-2.12017,1.4607,1560,64.5842,13552,0.181247,0.932444,0.00870243,8607.06 
115,0.03,3.97,115,15609.3,-0.0349814,26.972,12.8611,121.738,-0.0641209,106.558,500,-1.46166,-0.300119,-3.55944,2.09955,-1.48519,26.3148,1925.03,104.282,13390.1,11514.8,-1.62736,-0.465816,-3.89083,1.93385,-1.65089,0.317523,1856.43,102.294,13321.5,0.211352,0.912052,0.013948,8783.6 
116,0.31,3.69,116,15508.3,-0.0962128,26.8779,12.939,121.843,0.0868876,17.5966,499.014,2.1891,-4.71309,0.281678,-6.39838,0.846694,40.6862,1978.09,89.2615,13366.9,11371,1.93291,-4.96928,-0.230702,-6.65457,0.590504,0.975276,1872.03,86.1872,13260.8,0.213515,0.925438,0.0118309,8767.67 
117,0.35,3.65,117,17122.9,-0.0567492,28.9649,13.063,121.803,-0.00434171,21.1093,122.764,2.02816,-2.88519,0.420832,-0.881545,0.0780175,18.0357,2032.2,106.048,14743.2,12320.2,1.91459,-2.99875,0.1937,-0.995111,-0.0355487,1.10083,1985.18,104.686,14696.1,0.206206,0.915513,0.012952,9627.17 
118,0.37,3.63,118,15310.6,-0.0144442,26.4757,12.8089,121.739,-0.0244607,8.76154,500,-5.20686,1.78536,2.41997,0.908562,2.66024,15.8794,2040.84,120.47,13042.7,11046.6,-5.30685,1.68537,2.21999,0.808574,2.56025,-0.128426,1999.44,119.27,13001.3,0.228243,0.905477,0.0166181,8760.14 
119,0.29,3.71,119,15397.6,-0.048143,26.4121,13.221,121.693,-0.0398562,-5.40839,5.24575e-09,-2.99217,0.273523,1.56874,2.70853,-2.36814,58.3939,1924.09,84.6126,13317.9,11374.4,-3.35986,-0.0941675,0.833359,2.34084,-2.73583,1.27634,1771.86,80.2003,13165.7,0.2056,0.926603,0.0110969,8618.03 
120,0.19,3.81,120,16282.8,-0.171112,28.8819,12.9178,121.871,-0.0558539,300.877,112.233,-3.98652,1.62955,-1.2016,0.553546,4.56959,4.93425,1922.68,64.6527,14389.4,12692.4,-4.01759,1.59848,-1.26374,0.522477,4.53852,1.91699,1909.82,64.2799,14376.5,0.203484,0.944375,0.0081691,9385.59 
121,0.39,3.61,121,15827.8,-0.0861036,27.2679,12.9665,122.195,-0.0774582,84.4778,499.711,-0.0520435,-3.32803,-2.03365,-1.55678,-2.70667,24.6713,1842.81,75.1014,13741.2,11722.8,-0.207392,-3.48338,-2.34435,-1.71213,-2.86202,0.779028,1778.5,73.2372,13676.9,0.200045,0.93278,0.00976776,8890.5 
122,0.25,3.75,122,15928.2,0.00443715,27.4488,12.9415,122.062,0.0036556,-4.41732,500,-2.16429,-2.68246,-4.66479,-0.68176,-0.975097,49.6218,1776.8,92.6624,13890.3,11564.4,-2.47674,-2.99491,-5.2897,-0.994215,-1.28755,0.594445,1647.45,88.913,13760.9,0.187144,0.913703,0.0117624,8803.11 
123,0.27,3.73,123,16864,0.00695181,28.8817,13.1017,121.793,-0.0594889,15.7905,0.228954,3.89294,0.963554,-3.76857,3.58855,2.21703,60.5483,2126.46,110.487,14534.7,12348.7,3.51168,0.582297,-4.53109,3.20729,1.83577,1.98375,1968.62,105.912,14376.8,0.208439,0.913951,0.0133889,9444.56 
124,0.33,3.67,124,15878.7,-0.108536,27.3209,13.0749,121.956,0.0633417,-104.523,0.0040091,1.04452,1.66323,-2.74644,-0.0254151,-0.103918,43.9425,1741.83,92.354,13908.7,11844.2,0.767831,1.38653,-3.29983,-0.302109,-0.380612,-0.804975,1627.27,89.0337,13794.1,0.184913,0.912618,0.0117501,8800.22 
125,0.05,3.95,125,14606.3,-0.109284,25.7962,12.7796,121.682,0.0250039,115.979,406.475,0.00739198,-1.93116,4.2571,-0.232598,3.05738,-15.6348,1643.01,99.4742,12760,10826,0.10584,-1.83271,4.45399,-0.134149,3.15583,0.225231,1683.76,100.656,12800.7,0.201887,0.905293,0.0142781,8340.15 
126,0.01,3.99,126,15403.6,-0.140186,26.9663,12.9974,122.047,-0.209916,181.827,500,-4.66214,2.16883,-0.647263,-3.21717,0.373399,55.0452,1884.83,120.947,13253.2,12652.2,-5.00875,1.82222,-1.34047,-3.56377,0.0267937,0.83377,1741.33,116.788,13109.7,0.203466,0.894959,0.0161455,8558.37 
127,0.11,3.89,127,15649.5,-0.122993,27.0633,13.0759,121.877,0.00503898,45.8472,482.961,3.47842,-3.64685,-0.672223,0.306016,-0.849402,41.7799,2040.12,104.915,13454.8,11527.4,3.21534,-3.90993,-1.19838,0.0429397,-1.11248,0.595485,1931.2,101.758,13345.9,0.217697,0.915574,0.013851,8871.06 
128,0.07,3.93,128,15493,-0.020815,26.8895,12.9995,122.106,0.0386242,-14.8316,4.77128e-12,-2.41368,-0.228425,1.32732,0.324945,-0.363204,52.2377,1929.73,102.985,13380.7,11397.7,-2.74261,-0.557352,0.669464,-0.00398213,-0.692131,1.20125,1793.55,99.0383,13244.5,0.206614,0.911882,0.0135875,8680.69 
129,0.13,3.87,129,15034.2,-0.0399053,26.4095,12.756,121.694,0.000494905,-17.8051,500,0.227064,0.54579,-0.880557,-6.5609,0.0643953,74.7118,1722.68,109.29,13032.2,10966.8,-0.243377,0.0753493,-1.82144,-7.03134,-0.406045,0.806782,1527.92,103.645,12837.4,0.186255,0.893887,0.0146546,8203.38 
130,0.09,3.91,130,15002.9,-0.0122193,25.6305,13.1003,121.96,0.0152277,15.2888,499.984,-5.56667,1.13399,3.95431,1.66119,1.68141,17.8924,1941.32,92.3358,12854.3,10937.9,-5.67934,1.02133,3.72899,1.54852,1.56875,-0.704096,1894.68,90.9838,12807.7,0.221478,0.922478,0.012917,8554.68 
131,0.17,3.83,131,16035.3,-0.0167569,27.4987,12.8849,122.013,-0.0134721,-6.47915,500,-0.270328,1.48912,-3.0663,-1.15049,2.08127,73.9264,1954.9,124.364,13683.3,11537.1,-0.735823,1.02363,-3.99728,-1.61599,1.61577,-0.0775239,1762.18,118.778,13490.5,0.200766,0.894489,0.0159601,8777.26 
132,0.41,3.59,132,14983.9,-0.0861032,25.8482,12.9694,121.926,0.0616784,-30.9385,43.8325,-1.1355,1.24521,-4.73535,-0.0830731,1.21831,39.9565,1886.14,93.9127,12799.4,10975.2,-1.38709,0.993618,-5.23854,-0.334668,0.966712,-0.047714,1781.98,90.8935,12695.3,0.212558,0.918053,0.0130171,8383.53 
133,0.23,3.77,133,15460.9,-0.0955797,26.3656,13.1996,122.107,0.0187241,64.0707,499.997,0.227839,-4.50065,-0.575112,-1.21864,3.52096,84.6771,1940.69,90.3179,13399.5,11368.1,-0.30535,-5.03384,-1.64149,-1.75183,2.98778,0.714262,1719.95,83.9196,13178.8,0.200626,0.921331,0.0115941,8572.9 
134,0.15,3.85,134,14697.1,-0.141481,26.5574,12.625,121.749,0.0155064,91.4405,424.532,-3.32182,-0.520687,-3.35407,3.7193,2.70683,61.6492,1860.68,114.784,12762.6,10960.9,-3.71001,-0.908876,-4.13045,3.33111,2.31864,-0.332583,1699.97,110.125,12601.9,0.205983,0.898177,0.0158427,8252.97 
135,0.21,3.79,135,15757.6,-0.0630485,27.8325,12.7407,121.874,0.0225314,-2.02638,500,-4.04066,-3.95113,-0.327856,3.1736,0.299867,38.214,1817.78,104.998,13686.3,11545,-4.28128,-4.19175,-0.809103,2.93298,0.0592434,0.871365,1718.16,102.11,13586.7,0.195618,0.905795,0.0136552,8783.25 
136,0.03,3.97,136,15914.9,0.0201356,27.7605,12.8095,121.792,0.00738309,-14.1989,1.11324e-11,-3.70353,1.02575,-3.47044,-1.68128,-1.1874,96.0287,2001.4,120.598,13632.2,11579.3,-4.3082,0.421078,-4.67978,-2.28595,-1.79207,0.629908,1751.07,113.342,13381.9,0.201049,0.898252,0.0153626,8709.66 
137,0.31,3.69,137,15613.3,-0.00131306,27.3032,12.8487,121.872,0.0371732,-53.2732,2.51684e-07,0.824861,1.57629,-2.49651,3.68494,-0.273352,54.7907,1880.33,76.0802,13647.3,11484.5,0.479859,1.23128,-3.18652,3.33994,-0.618355,3.55697,1737.5,71.9402,13504.4,0.198349,0.932438,0.00971782,8759.8 
138,0.35,3.65,138,15431.6,-0.109724,26.8185,12.9627,121.819,0.0042496,81.5149,216.684,-0.948576,1.18243,-2.10161,2.46171,-1.19349,39.0168,1822.85,91.8921,13442.6,11328.1,-1.19425,0.936756,-2.59297,2.21603,-1.43917,-0.250465,1721.13,88.944,13340.9,0.198782,0.917065,0.0121324,8658.38 
139,0.37,3.63,139,15217.6,-0.0627314,26.7191,-12.759,121.913,0.00319356,4.10209,6.33267e-12,0.544395,-0.383022,-0.998864,-0.417204,5.47738,44.8137,1704.29,99.4286,13318.4,11098.2,0.262215,-0.665202,-1.56322,-0.699384,5.1952,1.61797,1587.46,96.0424,13201.6,0.187815,0.904261,0.0132242,8452.27 
140,0.29,3.71,140,15183,-0.0689286,26.4119,12.7826,121.675,-0.0819296,130.793,48.5152,-3.83553,1.30731,-5.75028,-1.59029,4.29157,50.85,1844.04,80.2098,13117.5,11339.3,-4.15572,0.987122,-6.39066,-1.91048,3.97138,0.147725,1711.48,76.3676,12985,0.202215,0.92757,0.0107177,8463.68 
141,0.19,3.81,141,15225,-0.0931328,26.8115,12.7286,121.946,0.81707,-479.107,345.611,-5.51488,0.348035,-2.58228,4.75361,-0.235233,66.6777,1906.59,117.536,13236.8,23853,-5.93473,-0.0718172,-3.42199,4.33376,-0.655085,0.404857,1732.77,112.497,13063,0.203245,0.897976,0.0156164,8525.51 
142,0.39,3.61,142,16652.9,-0.0474149,28.1728,13.0304,121.849,0.317991,-340.55,4.37469,-3.39034,-5.35457,1.70425,0.595352,-2.708,93.0438,2038.99,110.344,14390.5,15475.7,-3.97622,-5.94045,0.532502,0.00948032,-3.29387,1.04203,1796.44,103.313,14148,0.19626,0.90856,0.0132731,9153.38 
143,0.25,3.75,143,15587.1,-0.0413243,26.8357,12.9896,121.959,0.0425146,-27.5711,500,2.68062,4.62971,-2.34615,-0.335069,0.0807465,-9.60636,1751.11,89.0395,13598.2,11385.8,2.74111,4.6902,-2.22517,-0.27458,0.141235,1.43865,1776.15,89.7653,13623.2,0.200463,0.918743,0.0119923,8860.22 
144,0.27,3.73,144,16721.5,-0.107697,28.9265,12.9787,121.87,0.00724086,45.1389,497.89,-3.15369,-7.67947,-6.36984,1.19757,-0.244757,33.7191,2029.15,89.8645,14490.8,12232.1,-3.36601,-7.89179,-6.79448,0.985248,-0.457077,0.612278,1941.25,87.3167,14402.9,0.205842,0.927029,0.0110443,9430.74 
145,0.33,3.67,145,14560.5,-0.108819,25.52,12.8768,121.853,-0.0849304,273.802,21.7994,0.473276,-3.67378,1.61109,-4.4933,1.29315,37.9582,1708.26,82.4654,12726.8,11454.6,0.234263,-3.91279,1.13306,-4.73231,1.05414,1.18206,1609.31,79.5972,12627.8,0.196838,0.920339,0.0114781,8175.79 
146,0.05,3.95,146,15610.2,-0.103479,27.1894,12.9025,121.86,0.0592049,4.67873,429.034,3.83531,1.39414,-3.62177,-0.861277,0.899447,10.6531,1677.59,85.84,13722.1,11429.1,3.76823,1.32706,-3.75593,-0.928357,0.832368,4.02076,1649.82,85.0351,13694.3,0.188103,0.917264,0.0113092,8770.85 
147,0.01,3.99,147,16377.1,-0.0856884,28.2123,12.9536,121.827,0.0651358,25.733,181.317,-0.725508,0.441709,2.9254,-5.53886,0.0861771,-6.73238,2011.27,101.425,14285.6,11951.2,-0.683116,0.484101,3.01019,-5.49647,0.128569,2.17736,2028.82,101.934,14303.1,0.214317,0.919181,0.012958,9466.44 
148,0.11,3.89,148,17789.4,-0.123355,30.322,13.205,122.174,-0.228973,245.141,12.6907,3.01314,3.05968,-4.04079,-1.98301,-3.67732,48.6986,1981.53,85.7332,15621.8,14861.6,2.7065,2.75303,-4.65407,-2.28965,-3.98396,0.148877,1854.58,82.0535,15494.8,0.187107,0.928138,0.00966069,9911.9 
149,0.07,3.93,149,16740,-0.0790632,27.9899,-13.3113,122.126,0.0454971,10.1493,444.159,0.405369,-5.63226,2.97846,-2.66144,-3.95189,-33.4454,2161.97,91.7434,14364.4,12143.9,0.615965,-5.42166,3.39966,-2.45085,-3.7413,1.44743,2249.16,94.2706,14451.6,0.230352,0.931663,0.0118737,9763.99 
150,0.13,3.87,150,17655.8,-0.00775662,29.7351,13.0849,121.959,0.282906,-419.621,500,-2.11628,2.07331,-8.83479,1.05666,-1.49956,38.2697,2299.71,160.538,14966.9,16530.4,-2.35725,1.83233,-9.31674,0.815688,-1.74054,0.134656,2199.95,157.646,14867.2,0.221526,0.88857,0.0191588,9930.88 
151,0.09,3.91,151,16102.9,0.054502,27.2878,13.0012,122.088,-0.0806517,-22.5531,500,4.06362,1.47211,1.77689,-1.64574,2.22716,13.7742,1922.76,88.0622,13839.7,11608.3,3.97689,1.38538,1.60342,-1.73248,2.14043,0.782547,1886.86,87.0214,13803.8,0.208152,0.925318,0.0114797,9064.81 
152,0.17,3.83,152,15517.3,-0.00407342,27.2944,-12.6531,121.807,0.0185321,-22.4091,4.80377e-11,-1.49154,-2.57434,3.6132,-3.30853,1.905,45.2387,1844.29,85.9227,13438,11256.1,-1.7764,-2.8592,3.04349,-3.59338,1.62014,1.85363,1726.35,82.5044,13320.1,0.199514,0.92282,0.0112813,8652.8 
153,0.41,3.59,153,15589,-0.0805216,26.4459,13.1252,122.003,0.0630379,-30.0502,108.372,-3.07756,0.207954,-3.31856,-1.99554,1.89748,21.9341,1943.86,90.6627,13385.4,11361.2,-3.21568,0.069841,-3.59479,-2.13366,1.75937,0.494753,1886.68,89.0054,13328.2,0.213974,0.923739,0.012152,8817.35 
154,0.23,3.77,154,17075.7,-0.0421757,28.5804,-13.2253,121.903,0.00655742,19.1326,2.46004e-11,-3.21788,-3.65012,2.44262,1.57488,2.43685,26.0297,2152.86,99.1091,14588.6,12308.7,-3.38178,-3.81402,2.11481,1.41098,2.27295,2.51375,2085.01,97.1422,14520.8,0.216381,0.924613,0.0121734,9635.82 
155,0.15,3.85,155,16678.5,-0.0295346,29.0589,12.7628,122.271,0.0344362,48.7047,1.52625e-07,-1.51783,2.38218,2.81612,-1.0173,1.06574,33.7612,2133.47,107.569,14366.8,12127.8,-1.73042,2.1696,2.39095,-1.22988,0.85315,0.0254527,2045.46,105.018,14278.8,0.215984,0.917559,0.0133673,9470.41 
156,0.21,3.79,156,14440.6,-0.342996,25.206,-13.0775,121.641,-0.324963,226.846,2.50633e-08,-0.402792,0.685755,-6.53539,-1.06968,1.28004,12.2102,1881.39,129.548,12319.3,13130.3,-0.479676,0.608871,-6.68916,-1.14656,1.20316,-0.0285677,1849.56,128.626,12287.5,0.224487,0.891502,0.0189184,8239.05 
157,0.03,3.97,157,16003.1,-0.0140741,27.7577,12.7571,121.983,-0.00912684,7.57842,2.47154e-10,0.798496,0.0114217,-1.6849,-1.51649,2.04039,28.5383,2025.39,125.386,13531.2,11529.7,0.618798,-0.168276,-2.0443,-1.69619,1.86069,-0.430307,1951,123.23,13456.8,0.218025,0.900467,0.0165892,8948.51 
