cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
55,47.339,55,14732.7,-0.00958049,25.8692,12.4126,123.555,0.00106664,-2.06733,112.766,0.304065,3.47782,11.5915,-1.61266,0.0705252,-143.063,149.338,24.8271,14242.7,10453,1.2049,4.37865,13.3932,-0.711833,0.971355,0.303754,303.831,31.1329,14397.2,0.0217315,0.847947,0.00396762,13981.1 
56,47.479,56,14710.5,-0.00758931,25.601,12.4751,123.68,-0.0100286,-6.41909,500,2.15477,-0.482503,8.04978,-4.18716,-0.149465,-121.02,69.072,18.0923,14163.4,10398.8,2.91681,0.27953,9.57384,-3.42513,0.612568,0.0385412,199.761,23.4266,14294,0.0144974,0.829719,0.00300994,13779.1 
57,47.439,57,13701.5,-0.00949454,24.1363,12.4265,123.563,-0.000369261,5.71534,3.14216e-11,0.454186,-0.293827,1.92432,0.233882,-3.8077,-93.5704,34.8008,20.8101,13252.5,9763.77,1.04337,0.295361,3.1027,0.82307,-3.21852,-0.51648,135.847,24.9344,13353.5,0.010595,0.756882,0.00342788,12821.7 
58,47.389,58,14550.6,-0.00711093,25.9456,12.0925,123.349,-0.00387124,7.95016,2.42173e-11,-1.51727,-1.09051,2.23527,-6.12123,-7.0773,-129.526,123.725,23.6626,14068.2,10214.5,-0.701685,-0.274924,3.86645,-5.30564,-6.26171,1.44557,263.599,29.3717,14208.1,0.0191551,0.836824,0.00379365,13761.3 
59,47.329,59,15955.4,0.00411483,28.0284,12.3485,123.467,-0.0276846,-2.12678,142.85,0.226433,-0.200774,-4.53394,2.79209,1.37542,-26.2826,257.48,39.8228,15121.5,11268.9,0.391927,-0.0352802,-4.20295,2.95758,1.54092,7.44427,285.862,40.9812,15149.9,0.0194752,0.799437,0.00495828,14678.3 
60,47.409,60,15076.5,0.00687959,26.4171,12.3672,123.494,-0.0205229,10.4162,29.7954,-3.69463,-0.493072,-3.39031,-3.30263,-3.54124,-108.202,124.651,16.9669,14528.5,10642.3,-3.01331,0.188247,-2.02767,-2.62131,-2.85992,0.803786,241.497,21.7361,14645.3,0.0170614,0.863923,0.00272654,14154.6 
61,47.469,61,15569.9,0.0483976,27.3802,-12.1516,123.63,-0.0177054,-30.7866,93.7159,-0.736493,-0.616081,1.22317,0.638283,1.21357,-81.2985,104.018,34.8379,14813.4,10848.7,-0.224578,-0.104165,2.247,1.1502,1.72549,0.531284,191.812,38.4213,14901.2,0.0133686,0.740446,0.00472723,14348 
62,47.499,62,14957.7,0.020264,26.1225,12.3497,123.377,-0.0125143,-1.63628,8.92882,0.80362,-2.23906,7.86659,0.229093,1.50845,-91.2176,60.2603,19.5725,14362.3,10502.5,1.37799,-1.66468,9.01533,0.803467,2.08282,0.223815,158.765,23.5931,14460.8,0.0114249,0.793615,0.00299644,13896.5 
63,47.489,63,16074.4,0.0228092,27.7912,12.4495,123.145,-0.0201393,-8.3136,1.06386e-11,0.251285,-0.438882,1.01565,0.475248,-2.20888,-30.9351,49.853,28.1611,15505.2,11268.5,0.446075,-0.244092,1.40523,0.670038,-2.01409,-4.33981,83.2595,29.5246,15538.6,0.00560861,0.617068,0.00348794,14844.9 
64,47.259,64,15418.5,0.00422612,26.5017,12.6193,123.58,0.0032211,-20.3318,281.277,0.689288,0.754822,-0.672847,-5.8675,-0.902792,-22.8541,883.484,21.8277,14150.2,10889.1,0.833194,0.898728,-0.385035,-5.72359,-0.758886,0.925026,908.164,22.8351,14174.9,0.0631796,0.957852,0.00295876,14374.3 
65,47.309,65,13264.3,-0.00129465,23.3572,12.3418,123.342,-0.0628621,-58.0345,366.387,-2.18303,-1.28707,3.33839,-3.37362,-5.19635,-51.7748,186.003,13.642,12702.9,9502.85,-1.85701,-0.961059,3.99042,-3.04761,-4.87034,1.59156,241.914,15.9241,12758.8,0.0195679,0.896705,0.00229383,12362.8 
66,47.309,66,15553.3,0.0571548,26.8938,12.321,123.593,-0.00751164,-1.90705,3.96942,2.06696,0.378114,3.8297,-1.23417,-1.9742,-52.5444,303.738,23.3668,14651.7,10787.3,2.39782,0.708972,4.49141,-0.903315,-1.64334,0.110883,360.481,25.6828,14708.5,0.0251495,0.889141,0.00320624,14333.5 
