cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
148,0.11,3.89,148,17440.3,-0.0733773,30.0782,13.0662,122.117,-0.00106926,45.8803,500,4.24359,5.07456,-1.99419,-2.95096,-4.0719,93.2854,1554.21,646.559,14946.2,12795.3,3.6562,4.48716,-3.16898,-3.53835,-4.6593,0.0168415,1449.36,621.889,14841.3,0.158109,0.571139,0.0716577,9166.84 
149,0.07,3.93,149,15984.4,-0.127764,27.8505,13.0741,122.121,0.00239553,5.54242,342.908,1.27099,-5.88741,2.93315,-2.91621,-4.47612,8.09324,1567.58,733.02,13526.2,11853.8,1.22003,-5.93837,2.83122,-2.96718,-4.52708,1.30179,1558.48,730.88,13517.1,0.181485,0.54924,0.0905814,8587.4 
150,0.13,3.87,150,17095.7,-0.0058138,29.5403,-12.8873,121.921,0.00470085,-13.3035,1.94639e-12,-0.414882,4.13144,-8.7857,1.08652,-1.48417,62.4867,1762.48,1038.26,14026,12394.9,-0.808344,3.73798,-9.57262,0.693059,-1.87763,-0.222939,1692.25,1021.74,13955.8,0.189094,0.486238,0.118838,8949.27 
151,0.09,3.91,151,15304.1,-0.151783,27.1591,12.8738,122.089,-0.115842,196.848,499.667,5.09146,2.68462,1.20162,-2.15043,2.10572,50.1349,1367.49,572.353,13197.3,12124.3,4.77577,2.36893,0.570244,-2.46612,1.79004,0.918986,1311.14,559.094,13141,0.160986,0.572662,0.072678,8144.44 
152,0.17,3.83,152,14973.4,-0.116315,27.1771,12.5622,121.834,0.0552889,-109.043,499.796,-1.01324,-1.89071,2.301,-3.24907,1.33796,57.0621,1395.41,733.512,12735,11310.1,-1.37255,-2.25001,1.58239,-3.60838,0.978654,1.33885,1331.28,718.422,12670.9,0.168087,0.514301,0.0945676,7920.14 
153,0.41,3.59,153,15063.1,-0.0492573,26.2416,12.9443,122.012,-0.000516375,12.82,500,-2.34564,0.757165,-3.56135,-2.98139,1.31244,55.7612,1457.13,714.86,12670.7,11057.9,-2.69676,0.406052,-4.26358,-3.3325,0.961328,0.522313,1394.45,700.113,12608,0.175389,0.532305,0.0927982,7950.62 
154,0.23,3.77,154,16649.2,-0.119391,28.4973,-13.2299,121.806,0.694746,146.741,80.9552,-1.34072,-3.49976,0.938988,1.54366,3.30746,68.4683,1718,873.958,13801.6,15591.9,-1.77185,-3.93089,0.0767353,1.11253,2.87633,1.04687,1641.05,855.851,13724.6,0.186953,0.522829,0.103036,8777.85 
155,0.15,3.85,155,15942.8,-0.136373,28.7341,12.59,122.259,0.0198151,214.663,74.2359,-1.6905,3.44379,1.78592,-0.615844,2.06733,58.9549,1523.57,660.834,13559.2,11915,-2.06172,3.07257,1.04347,-0.987067,1.69611,0.622391,1457.31,645.242,13493,0.171981,0.563433,0.0809589,8473.65 
156,0.21,3.79,156,13528.2,-0.100982,24.6739,12.653,121.606,-1.01022,1576.67,1.4801,0.489551,0.863343,-5.4388,-0.302112,0.688475,48.118,1333.9,802.534,11436.2,62013.2,0.186564,0.560357,-6.04477,-0.605098,0.385489,-0.0955716,1279.82,789.808,11382.1,0.177789,0.480777,0.113337,7198.52 
157,0.03,3.97,157,15462.6,-0.0328524,27.5556,12.6415,121.944,0.0173271,-34.5228,499.995,1.0705,0.904798,-1.36269,-2.19776,0.650832,55.9468,1586.61,953.383,12759.7,11359.2,0.718221,0.552517,-2.06725,-2.55004,0.29855,0.321768,1523.73,938.587,12696.8,0.187511,0.48124,0.119853,8126.07 
158,0.31,3.69,158,14858.2,-0.136878,26.5559,12.7378,121.787,0.0903701,-58.3972,244.681,-0.926359,0.741113,0.939812,0.443786,3.69907,48.3123,1403.78,687.276,12619.2,11183.4,-1.23057,0.436903,0.331392,0.139577,3.39486,0.892131,1349.48,674.499,12564.9,0.171184,0.533422,0.0899878,7883.23 
159,0.35,3.65,159,16466.3,-0.0266248,28.721,-12.9057,121.932,-0.00622274,-7.06797,3.24514e-12,-0.498412,0.767129,2.36744,-1.41053,-2.86555,61.3056,1833.72,894.569,13584.4,12067.8,-0.884437,0.381104,1.59539,-1.79655,-3.25158,1.40328,1764.81,878.356,13515.5,0.20071,0.534478,0.106917,8792.85 
160,0.37,3.63,160,15248.6,0.00211381,26.7593,12.7228,121.779,-0.00743739,-3.90349,6.12572e-11,2.89661,-2.55739,-3.16231,1.10644,2.44013,60.7131,1648.92,899.963,12389.6,11083.9,2.51432,-2.93968,-3.92689,0.724144,2.05783,-1.50075,1580.68,883.906,12321.3,0.197888,0.505411,0.116724,7987.77 
161,0.29,3.71,161,14187.6,-0.148319,25.4882,12.7512,121.836,0.0446834,82.0797,9.38918,5.86785,-1.39473,-4.69497,-1.02991,1.78704,39.2212,1259.6,536.269,12304.4,10699.4,5.62088,-1.6417,-5.1889,-1.27687,1.54008,-4.48214,1215.52,525.897,12260.4,0.160128,0.569106,0.0732291,7590.91 
162,0.19,3.81,162,14953.1,-0.0339384,26.2964,12.8461,122.257,0.0340467,-34.4224,2.51882e-13,2.99034,2.32204,0.381544,-3.67713,-0.663129,79.4508,1477.95,721.186,12695.2,11034.8,2.49006,1.82176,-0.619017,-4.17741,-1.16341,0.624386,1388.65,700.175,12605.9,0.174811,0.531245,0.0928198,7943.72 
163,0.39,3.61,163,14599.4,-0.130566,25.6565,12.9374,121.624,-0.291273,-538.207,196.052,-1.65136,1.71256,-2.49382,0.342631,0.893578,68.0195,1396.83,646.157,12415.8,15908.6,-2.07966,1.28426,-3.35042,-0.0856693,0.465277,0.1104,1320.38,628.168,12339.4,0.170661,0.545684,0.085737,7736.86 
164,0.25,3.75,164,15886.2,-0.048701,27.5064,12.9785,121.946,0.00664391,-2.72215,500,-1.43873,0.630192,2.66474,-0.25353,-1.63465,104.356,1661.78,682.823,13356.4,11621.8,-2.09583,-0.0269092,1.35054,-0.910631,-2.29175,1.33979,1544.49,655.224,13239.1,0.18324,0.573918,0.0835516,8428.81 
165,0.27,3.73,165,14474.6,-0.148815,25.5492,12.9666,122.031,0.0193627,96.8128,21.9926,-1.24564,2.8143,2.69275,0.44479,-1.02695,53.8967,1504.01,760.892,12174.3,10845.5,-1.58501,2.47492,2.01401,0.105417,-1.36632,-0.225798,1443.44,746.639,12113.8,0.186428,0.524876,0.101963,7742.59 
166,0.33,3.67,166,15357.8,-0.0719621,26.4253,12.9329,121.771,0.0886243,-68.2109,11.492,0.590798,-1.67123,-4.56797,1.92456,-0.374734,65.8921,1516.31,758.893,12680.6,11322,0.175893,-2.08614,-5.39778,1.50966,-0.789639,0.180666,1442.25,741.467,12606.6,0.180333,0.526403,0.0977539,7997.67 
167,0.05,3.95,167,14045.5,-0.0234258,24.8909,12.6669,121.79,-0.067243,26.9341,499.998,4.34839,4.70075,-0.915299,-0.732218,5.25599,48.0589,1546.54,785.26,11495.5,10322.7,4.04578,4.39814,-1.52053,-1.03483,4.95337,1.14025,1492.53,772.55,11441.5,0.200552,0.524708,0.110623,7442.11 
168,0.01,3.99,168,13736.2,-0.153446,25.1723,12.5444,121.943,0.0636954,14.7523,351.207,4.7472,0.652221,3.09928,-4.23636,-4.86852,89.435,1398.39,712.138,11594.5,10310,4.18405,0.0890726,1.97298,-4.79951,-5.43166,1.49509,1297.87,688.486,11494,0.178408,0.518583,0.0993763,7274.73 
169,0.11,3.89,169,15353,-0.0855268,26.9695,12.9452,122.02,0.121089,-76.927,0.000496846,0.392436,0.477943,-2.1663,4.71361,0.492481,42.698,1574.9,770.203,12979.5,11668.4,0.123579,0.209085,-2.70402,4.44476,0.223623,2.17718,1526.91,758.911,12931.6,0.185051,0.534819,0.0975602,8251.32 
170,0.07,3.93,170,14498.6,-0.0340628,25.2598,12.9665,121.676,0.0227266,27.5457,499.998,2.04862,-0.766657,-10.8169,1.13892,2.11586,72.0781,1503.94,597.593,12344,10682.6,1.59476,-1.22051,-11.7246,0.685064,1.662,-0.302259,1422.93,578.531,12263,0.182434,0.584279,0.0799561,7799.71 
171,0.13,3.87,171,15604.3,-0.0780764,26.8499,12.9536,121.747,0.0197427,14.8123,452.292,6.77679,-2.40571,-1.21732,0.257657,-1.83476,23.4559,1608.14,635.594,12976.3,11331.7,6.6291,-2.55341,-1.51271,0.109961,-1.98246,3.1908,1581.78,629.391,12950,0.190215,0.589509,0.0821726,8315.77 
172,0.09,3.91,172,15202,-0.0137623,26.3893,12.9038,122.146,-0.128137,136.768,499.961,0.645624,0.15183,0.083976,-2.30259,3.88145,80.5231,1532.22,640.131,12893.4,11655.6,0.138592,-0.355202,-0.930089,-2.80962,3.37442,-0.598354,1441.71,618.835,12802.8,0.178007,0.571049,0.0817597,8099.19 
173,0.17,3.83,173,15769.4,-0.0939899,27.8297,12.8378,121.614,0.0283195,25.8077,500,4.7025,1.33933,0.833234,-0.757685,0.679879,87.1785,1505.39,826.532,13296.5,11654.1,4.15356,0.790388,-0.264645,-1.30662,0.13094,1.07553,1407.4,803.477,13198.5,0.170169,0.500235,0.100833,8270.62 
174,0.41,3.59,174,16008,-0.117775,27.9953,13.1264,121.89,0.0735031,3.19379,500,1.21909,-2.05754,0.264236,1.02845,2.09285,145.684,1528.15,751.528,13693.9,11970.2,0.301761,-2.97488,-1.57043,0.111119,1.17552,0.468895,1364.41,713,13530.2,0.162428,0.522329,0.0884841,8400.09 
175,0.23,3.77,175,13180.4,-0.0154235,23.8971,12.566,121.85,0.0173904,-7.67411,482.817,2.29762,6.39941,-1.84245,-0.363661,-2.67067,47.6164,1109.88,645.269,11561.1,9779.84,1.99779,6.09958,-2.4421,-0.663488,-2.9705,2.20819,1056.36,632.677,11507.6,0.150045,0.488254,0.0919634,7040.31 
176,0.15,3.85,176,14838,-0.161277,26.6421,12.784,121.815,0.0772839,61.7998,283.938,2.42945,3.46929,0.373182,1.34632,-4.83884,53.9001,1480.08,656.941,12710.7,11242.9,2.09006,3.1299,-0.305607,1.00693,-5.17824,1.4113,1419.5,642.686,12650.1,0.177492,0.557936,0.0855788,7997.55 
177,0.21,3.79,177,15421.6,-0.137322,27.4883,12.7529,121.953,0.0479745,41.8686,124.503,-2.05628,3.09262,-1.00556,0.815088,0.757885,52.1114,1591.35,933.272,12766.7,11477.1,-2.38441,2.76448,-1.66182,0.486956,0.429753,-3.55246,1532.78,919.49,12708.2,0.188278,0.487853,0.117609,8141.03 
178,0.03,3.97,178,13833.3,-0.123136,25.1193,12.518,121.897,0.00103164,21.3348,213.989,4.96324,0.474508,2.67431,1.69388,-2.66259,13.6275,1179.37,690.329,11778.8,10236.9,4.87743,0.388699,2.50269,1.60807,-2.7484,0.622434,1164.06,686.725,11763.5,0.159875,0.49203,0.0970965,7281.05 
179,0.31,3.69,179,15209.5,0.0115137,26.8723,12.602,121.801,-0.0211057,-2.19378,500,2.57339,0.57314,-6.67691,2.67832,-2.29924,20.9735,1382.85,804.355,12788.3,11025.5,2.44133,0.441075,-6.94104,2.54626,-2.43131,-0.760039,1359.28,798.808,12764.7,0.169975,0.492994,0.103362,7996.93 
180,0.35,3.65,180,15179.9,-0.081851,26.9311,12.8715,121.964,0.0633888,-76.6705,0.000644744,6.23122,2.29197,-4.87565,-2.14173,3.64946,55.1266,1398.88,768.519,12984.3,11442.6,5.8841,1.94485,-5.56988,-2.48884,3.30235,2.81278,1336.92,753.94,12922.3,0.165943,0.503299,0.0970459,8056.52 
181,0.37,3.63,181,14849.1,-0.0360066,26.7433,12.5906,121.602,0.0278679,-31.9718,1.23923e-11,4.57377,4.67051,2.27762,-0.116807,2.18707,84.8488,1237.05,687.178,12768,10990.2,4.0395,4.13624,1.20908,-0.651077,1.6528,0.883592,1141.68,664.738,12672.6,0.147667,0.495312,0.088113,7731.44 
182,0.29,3.71,182,14503.1,-0.0113489,25.7206,12.7085,121.867,-0.000439041,2.91698,1.11809e-11,-0.844352,-2.40268,-3.37096,-2.09777,-0.950619,38.0639,1415.63,660.928,12246.6,10640.8,-1.08403,-2.64236,-3.85032,-2.33744,-1.1903,0.653263,1372.85,650.861,12203.8,0.177857,0.546547,0.0894558,7718.83 
183,0.19,3.81,183,15473.5,-0.084384,27.674,12.6525,121.915,0.0492816,-47.0615,500,1.02822,-0.418908,-4.56343,-3.37856,5.55917,32.3686,1562.65,993.743,12739.4,11473.9,0.8244,-0.622725,-4.97106,-3.58238,5.35536,-0.659007,1526.27,985.183,12703.1,0.18769,0.469573,0.125005,8131.86 
184,0.39,3.61,184,13272.8,-0.104191,23.859,12.8174,121.603,-0.0148181,116.955,37.1545,4.39208,3.11108,0.732471,-0.482146,3.637,40.8296,1070.83,553.788,11590.3,10011.6,4.13498,2.85398,0.218285,-0.739239,3.37991,0.977834,1024.94,542.99,11544.4,0.145836,0.518911,0.0797348,7028.03 
185,0.25,3.75,185,13454,-0.0188324,24.2016,12.7329,121.518,0.00610952,7.44141,1.31635e-12,0.743655,1.41917,-0.497681,3.15355,2.63006,53.2906,1347.56,697.804,11441.1,10033,0.408098,1.08362,-1.1688,2.818,2.2945,1.21503,1287.66,683.711,11381.2,0.178696,0.51835,0.0996363,7205.88 
186,0.27,3.73,186,13963,-0.145143,25.0468,12.7664,122.032,0.0587938,29.9507,9.48153,2.42638,-0.795667,-1.09241,-2.35278,5.73593,58.344,1323.83,675.304,11953.1,10466.5,2.059,-1.16304,-1.82716,-2.72016,5.36855,2.06404,1258.25,659.874,11887.5,0.169125,0.521441,0.0927688,7439.77 
187,0.33,3.67,187,15505.8,-0.159636,28.0246,12.6643,121.777,0.373694,308.574,59.0041,3.39159,1.70947,1.09005,-1.30373,-1.03354,72.8436,1409.74,783.175,13249.2,15307.4,2.93291,1.2508,0.172697,-1.76241,-1.49222,0.843256,1327.86,763.91,13167.4,0.162432,0.498315,0.096552,8174.89 
188,0.05,3.95,188,14410.1,-0.149836,25.9719,12.7063,121.7,0.199442,206.994,127.222,3.24429,2.9966,-6.8931,-6.81574,2.73362,72.9254,1353.4,673.153,12338.6,12086.7,2.78509,2.53741,-7.81148,-7.27494,2.27442,-0.0429923,1271.43,653.867,12256.6,0.166312,0.526321,0.0894793,7644.88 
189,0.01,3.99,189,14056.6,-0.108938,25.354,12.7014,121.676,0.009796,93.9975,500,-0.26634,-0.20526,-4.17742,-4.17123,1.98453,66.0449,1502.02,811.184,11704.5,10513.1,-0.682207,-0.621127,-5.00916,-4.5871,1.56866,0.463166,1427.78,793.718,11630.3,0.190995,0.506883,0.111677,7475.52 
190,0.11,3.89,190,15675.3,-0.101125,27.5148,12.7916,122.056,-0.0242896,-27.3136,407.809,3.00519,2.74533,-9.74835,-4.20155,-2.38626,68.2209,1390.42,640.898,13159.3,11479,2.57562,2.31576,-10.6075,-4.63112,-2.81583,0.194147,1313.74,622.856,13082.6,0.161857,0.546541,0.0806302,8116.7 
191,0.07,3.93,191,14256.6,0.0168815,25.3592,12.8887,122.01,-0.0156822,-14.7781,1.80457e-11,0.767965,-1.16093,-1.49405,-2.69892,1.73924,68.6998,1545.15,726.682,12007.6,10647.6,0.33538,-1.59351,-2.35922,-3.13151,1.30665,0.566495,1467.93,708.514,11930.4,0.191342,0.542106,0.0986097,7671.75 
192,0.13,3.87,192,13270.8,-0.133499,24.148,12.8044,121.383,-0.00940115,44.8548,6.8098,2.07943,1.82623,-3.27615,-3.10899,-0.951089,78.2399,1345.5,703.231,11330.6,10079.2,1.58677,1.33358,-4.26146,-3.60165,-1.44374,0.332739,1257.56,682.539,11242.7,0.177028,0.512871,0.100585,7103.76 
193,0.09,3.91,193,14352.3,0.0238655,25.2874,12.885,121.762,-0.0195655,-12.414,3.10876e-12,2.82408,0.857256,-3.00772,-0.46196,3.70143,96.3126,1538.76,786.563,12021.8,10614.7,2.21763,0.250801,-4.22063,-1.06842,3.09498,16.3837,1430.51,761.092,11913.6,0.187594,0.517846,0.105291,7625.57 
194,0.17,3.83,194,14333.2,-0.0469427,26.1913,12.5746,122.023,0.00635923,7.0572,495.292,-1.21039,-2.79953,-0.941279,-0.632606,2.29578,101.432,1256.7,644.174,12503,10722.7,-1.84908,-3.43822,-2.21866,-1.2713,1.65709,0.688398,1142.69,617.348,12389,0.150652,0.51402,0.0840753,7584.97 
195,0.41,3.59,195,13502,-0.088936,23.8867,12.955,121.569,0.0601852,3.7564,9.19295,-1.84496,-0.828978,-3.27289,0.812699,0.866553,48.5281,1623.91,789.095,11134.6,10081,-2.15053,-1.13455,-3.88402,0.50713,0.560984,0.363378,1569.37,776.261,11080,0.214073,0.536019,0.114305,7330.99 
196,0.23,3.77,196,15253.6,-0.0280939,26.5593,13.1325,121.644,-0.0570922,49.6037,1.39939e-11,3.92026,-3.08684,-3.61771,-1.08209,-0.281819,109.418,1576.67,847.881,12860.8,11446.5,3.23129,-3.77581,-4.99566,-1.77106,-0.970792,0.396808,1453.69,818.944,12737.8,0.179971,0.503557,0.105892,8077.35 
197,0.15,3.85,197,16447.4,-0.127061,28.9611,12.8335,121.988,0.0470479,48.1697,497.889,-1.50167,-2.35414,-3.36001,-3.80345,2.43079,98.8919,1716.46,850.427,13685.9,12172.9,-2.12437,-2.97684,-4.6054,-4.42615,1.80809,0.626326,1605.31,824.274,13574.7,0.185282,0.526713,0.100602,8664.16 
198,0.21,3.79,198,14221.8,-0.237129,26.6977,12.5782,122.026,-0.0692893,182.949,426.562,-0.646279,-0.366366,-1.92803,-0.248401,1.62208,131.827,1210.52,627.688,12666.3,11344.4,-1.47636,-1.19645,-3.5882,-1.07848,0.792001,0.451973,1062.36,592.824,12518.1,0.140305,0.505932,0.0802374,7571.78 
199,0.03,3.97,199,13845.7,-0.0107446,25.0086,12.7963,121.598,-0.00118222,4.16592,1.57528e-12,-2.09891,2.43323,3.63757,-4.19988,-0.50733,65.1427,1464.94,773.437,11748.9,10417.8,-2.5091,2.02304,2.81719,-4.61007,-0.917517,1.88135,1391.72,756.209,11675.7,0.186481,0.512588,0.106592,7463.08 
200,0.31,3.69,200,12817,-0.161696,23.3838,-12.6892,121.782,-0.0816028,42.7425,486.326,-1.58447,-0.889752,-0.722551,-3.4631,0.503058,69.9506,1217.88,473.097,11122.7,9772.84,-2.02493,-1.33021,-1.60347,-3.90356,0.0625972,0.817779,1139.26,454.597,11044.1,0.165537,0.588823,0.0704806,6882.18 
201,0.35,3.65,201,12849.9,-0.180137,23.9251,12.5202,121.879,-0.0192452,120.544,35.5886,0.630047,1.145,-6.34481,-2.42642,-1.10725,53.6573,1339.33,716.304,10895.5,9826.79,0.292181,0.807133,-7.02054,-2.76429,-1.44512,0.306999,1279.02,702.114,10835.2,0.185008,0.510033,0.106638,6913.32 
202,0.37,3.63,202,14563.5,-0.153411,26.2731,12.7027,121.728,0.0659635,8.59484,37.7985,2.48673,0.79017,2.84405,-1.71957,-2.46014,9.03319,1306.92,670.714,12502.1,10882.8,2.42985,0.73329,2.73029,-1.77645,-2.51702,-0.706475,1296.76,668.325,12492,0.16641,0.525786,0.0897119,7792.59 
203,0.29,3.71,203,13760.2,-0.153174,24.8417,12.7311,121.54,0.0943502,-0.522899,355.431,0.353646,-0.130707,-0.0418145,0.28747,2.0647,52.6804,1294.18,667.69,11744.6,10297,0.021931,-0.462421,-0.705244,-0.044245,1.73298,2.29878,1234.97,653.758,11685.4,0.16891,0.519102,0.0934304,7311.38 
204,0.19,3.81,204,14434,-0.0264044,26.0346,12.4425,121.987,0.0235685,6.23291,499.998,0.549152,-1.88111,5.6698,2.35861,6.65091,27.3117,1285.74,684.393,12309.2,10550,0.377178,-2.05308,5.32585,2.18664,6.47894,0.56755,1255.04,677.17,12278.5,0.164276,0.514342,0.0922246,7639.84 
205,0.39,3.61,205,13427.9,-0.0081404,24.6135,-12.634,122.056,-0.00818671,34.9497,500,0.408388,8.14585,-1.36937,0.819797,3.73642,89.8651,1044.1,483.444,12158.4,10132.3,-0.157468,7.58,-2.50108,0.253941,3.17056,1.29968,943.098,459.678,12057.4,0.130751,0.539673,0.0656205,7212.93 
206,0.25,3.75,206,14748,-0.115327,26.2599,12.6972,121.967,-0.0236737,82.7332,76.6582,3.25238,5.7397,-2.3494,-0.604731,-2.16946,84.351,1517.63,838.032,12239.8,10917.9,2.72124,5.20856,-3.41167,-1.13587,-2.7006,6.00488,1422.83,815.724,12145,0.18387,0.499177,0.110103,7738.24 
207,0.27,3.73,207,14571.6,-0.0998743,25.7824,12.7779,121.717,0.0476007,25.7455,2.00524e-11,0.200554,-0.804729,3.78785,1.01633,2.23768,61.7894,1436.93,775.216,12144.9,10764.5,-0.188517,-1.1938,3.00971,0.627261,1.84861,0.266509,1367.48,758.875,12075.5,0.178833,0.507318,0.103755,7646.73 
208,0.33,3.67,208,14461,-0.00401633,25.5003,-12.7375,121.739,0.0190496,28.6292,500,-1.26406,-0.589586,-4.60586,-1.31584,3.56988,30.2372,1417.26,660.939,12213.6,10591.4,-1.45445,-0.779981,-4.98665,-1.50624,3.37949,0.0675387,1383.28,652.943,12179.6,0.179258,0.547631,0.0898787,7716.66 
209,0.05,3.95,209,15705,-0.0852353,27.6733,12.9411,121.796,0.054651,-21.3608,500,2.7584,1.28113,-6.65013,-1.56039,-0.552382,60.3318,1575.3,782.911,13282.8,11696,2.3785,0.901232,-7.40992,-1.94028,-0.932275,-0.0581459,1507.48,766.955,13215,0.179907,0.529006,0.0965843,8379.26 
210,0.05,3.95,210,15074,-0.00916065,26.4992,12.6511,122.08,-0.0210098,8.5329,500,2.74138,3.94576,-0.741964,0.826502,3.01931,65.1232,1491.82,863.749,12495.5,10919.1,2.33131,3.5357,-1.56209,0.416439,2.60925,1.21309,1418.62,846.526,12422.3,0.180069,0.489172,0.111531,7878.21 
211,0.05,3.95,211,15029.2,-0.144908,26.7631,12.8121,121.676,0.10325,-131.023,386.09,-1.3919,0.374069,-5.31028,-1.22118,-0.171636,49.1902,1538.73,841.111,12567.7,11602.6,-1.70164,0.064332,-5.92975,-1.53092,-0.481373,0.380986,1483.44,828.102,12512.4,0.185664,0.505841,0.108667,7989.9 
212,0.05,3.95,212,14764.6,-0.110532,26.1437,12.7467,121.982,0.0188123,44.1893,73.8344,4.39181,-1.48073,-3.26579,-1.97586,-0.566322,133.247,1479.73,648.554,12460.1,10875.3,3.55279,-2.31975,-4.94383,-2.81488,-1.40534,0.376646,1329.97,613.315,12310.3,0.172023,0.553399,0.0840611,7731.33 
