cyc,freq,amplitude,time,waittime,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,fermi3,fermi4,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc,alpha_visc,smomE,smomEkHz,smomEoEFEst,smomEoEF
71,5,1.3,0.01,10.99,71,4.27218e-07,7.09242e-07,9.79216e-30,14.7782,0.602358,1062.49,2846.28,2770.88,4.93815,21.3097,20.4691,-0.43838,-2.58573e-30,2.70215e-13,0.762579,0.70903,31846.8,46988.5,1.68018,24.8301,1.53636,22.7047,1.67809,0.0066,1.41744,4.5,4.58797,1.77507e-29,26.7892,1.67432,1.81275 
72,5,1.3,0.01,10.99,72,4.23638e-07,7.2058e-07,9.94869e-30,15.0145,0.587913,1062.49,2846.28,2770.88,4.93538,21.3107,20.4699,-0.373464,-2.18438e-30,3.13399e-13,0.820182,0.760379,33398.6,48951.6,1.63514,24.5507,1.50373,22.5777,1.60958,0.0066,1.44251,4.5,4.42229,1.73212e-29,26.141,1.63381,1.74105 
73,5,1.3,0.01,10.99,73,4.19074e-07,7.41759e-07,1.02411e-29,15.4558,0.564973,1062.49,2846.28,2770.88,4.93817,21.3097,20.4691,-0.267217,-1.5461e-30,6.58058e-13,0.924198,0.852942,36430.9,53483.7,1.56424,24.1765,1.45283,22.4547,1.49775,0.0066,1.47142,4.5,4.58944,1.77544e-29,26.7948,1.67468,1.73365 
74,5,1.3,5,6,74,4.12576e-07,7.05692e-07,9.74314e-30,14.7043,0.58464,1062.49,2846.28,2770.88,4.93681,21.3102,20.4695,-0.358551,-2.04239e-30,1.60386e-13,0.834034,0.772714,31370.9,45101.9,1.62497,23.8939,1.4964,22.0034,1.59385,0.0066,1.45159,4.5,4.50818,1.75459e-29,26.4802,1.65501,1.80085 
75,5,1.3,5,6,75,4.28541e-07,7.08548e-07,9.78257e-30,14.7638,0.604816,1062.49,2846.28,2770.88,4.94151,21.3086,20.468,-0.449278,-2.65822e-30,4.7788e-13,0.75332,0.700766,31753.4,47567.2,1.68787,24.9193,1.54196,22.7651,1.68959,0.0066,1.41177,4.5,4.78984,1.82515e-29,27.5451,1.72157,1.86572 
76,5,1.3,5,6,76,4.23846e-07,7.10452e-07,9.80885e-30,14.8034,0.596586,1062.49,2846.28,2770.88,4.93663,21.3102,20.4695,-0.412618,-2.41457e-30,2.16449e-13,0.784926,0.728963,32009.9,46780,1.66215,24.6056,1.52327,22.5496,1.65089,0.0066,1.42865,4.5,4.49692,1.75167e-29,26.4361,1.65225,1.78581 
77,5,1.3,5,6,77,4.3032e-07,6.93234e-07,9.57114e-30,14.4447,0.620743,1062.49,2846.28,2770.88,4.94062,21.3089,20.4683,-0.51901,-3.08355e-30,5.82853e-13,0.696809,0.650236,29738.7,44814.1,1.73776,25.1014,1.57854,22.8015,1.76323,0.0066,1.40969,4.5,4.73649,1.81216e-29,27.3489,1.70931,1.89335 
78,5,1.3,0.01,10.99,78,4.21119e-07,7.47541e-07,1.03209e-29,15.5762,0.56334,1062.49,2846.28,2770.88,4.93874,21.3095,20.4689,-0.259482,-1.50868e-30,2.01445e-13,0.932262,0.860115,37289.5,53579.2,1.55923,24.2869,1.44925,22.5739,1.48963,0.0066,1.46319,4.5,4.62341,1.78404e-29,26.9246,1.68279,1.72857 
79,5,1.3,5,6,79,4.05882e-07,6.85037e-07,9.45797e-30,14.2739,0.592497,1062.49,2846.28,2770.88,4.93575,21.3105,20.4698,-0.394223,-2.20915e-30,5.08655e-13,0.801291,0.74355,28696.1,41809.4,1.6494,23.5434,1.51403,21.6111,1.63148,0.0066,1.49364,4.5,4.44453,1.73798e-29,26.2294,1.63934,1.83758 
80,5,1.5,0.01,10.99,80,4.38341e-07,7.00186e-07,9.66711e-30,14.5895,0.626036,1062.49,2846.28,2770.88,4.93902,21.3094,20.4688,-0.541828,-3.27912e-30,-2.43107e-14,0.679283,0.634537,30642.3,45219.2,1.75439,25.5957,1.59082,23.2093,1.78733,0.0066,1.36867,4.5,4.64021,1.78827e-29,26.9883,1.68677,1.84984 
81,5,1.5,0.01,10.99,81,4.13448e-07,7.49797e-07,1.03521e-29,15.6233,0.551413,1062.49,2846.28,2770.88,4.9362,21.3104,20.4697,-0.202389,-1.15529e-30,7.22533e-13,0.994069,0.915086,37628.1,55684.5,1.5228,23.7912,1.4233,22.2365,1.42978,0.0066,1.45793,4.5,4.47162,1.74508e-29,26.3366,1.64604,1.68573 
82,5,1.5,4,7,82,4.21451e-07,7.09626e-07,9.79746e-30,14.7862,0.593905,1062.49,2846.28,2770.88,4.93573,21.3106,20.4698,-0.40057,-2.33082e-30,6.21972e-13,0.795604,0.738482,31898.5,47611.2,1.65379,24.4534,1.51721,22.4338,1.63817,0.0066,1.41075,4.5,4.44339,1.73768e-29,26.2249,1.63906,1.77361 
83,5,1.5,4,7,83,4.15632e-07,7.33914e-07,1.01328e-29,15.2923,0.566323,1062.49,2846.28,2770.88,4.93723,21.31,20.4694,-0.273571,-1.56987e-30,7.51289e-13,0.917606,0.847106,35287.2,53073.9,1.56844,23.985,1.4558,22.2625,1.50446,0.0066,1.4269,4.5,4.53286,1.76097e-29,26.5764,1.66102,1.73789 
84,5,1.5,4,7,84,4.37966e-07,7.00427e-07,9.67045e-30,14.5946,0.625284,1062.49,2846.28,2770.88,4.93951,21.3093,20.4686,-0.538596,-3.25677e-30,4.53051e-13,0.681738,0.636737,30674,46229.1,1.75203,25.5701,1.58907,23.1918,1.78392,0.0066,1.39071,4.5,4.66975,1.79565e-29,27.0998,1.69374,1.85685 
85,5,1.5,0.01,10.99,85,4.25841e-07,6.93827e-07,9.57933e-30,14.457,0.613756,1062.49,2846.28,2770.88,4.94211,21.3084,20.4678,-0.488613,-2.87274e-30,-1.79512e-14,0.720878,0.67178,29815.1,42863.1,1.71586,24.8063,1.56243,22.5881,1.73114,0.0066,1.41699,4.5,4.82572,1.8338e-29,27.6756,1.72972,1.91433 
86,5,1.5,0.01,10.99,86,4.14916e-07,7.34885e-07,1.01462e-29,15.3125,0.5646,1062.49,2846.28,2770.88,4.935,21.3108,20.4701,-0.265445,-1.52061e-30,4.12917e-13,0.926034,0.854575,35427.5,52614,1.56309,23.935,1.45201,22.234,1.49589,0.0066,1.40626,4.5,4.3995,1.72608e-29,26.0498,1.62811,1.70121 
87,5,1.5,4,7,87,4.33541e-07,7.11842e-07,9.82805e-30,14.8324,0.609042,1062.49,2846.28,2770.88,4.93939,21.3093,20.4687,-0.467938,-2.80094e-30,1.46254e-13,0.737748,0.686858,32198.3,47211.3,1.70109,25.2313,1.55161,23.0141,1.7093,0.0066,1.41473,4.5,4.66233,1.79381e-29,27.0719,1.692,1.82519 
88,5,1.5,0.01,10.99,88,4.24317e-07,7.01759e-07,9.68884e-30,14.6223,0.604647,1062.49,2846.28,2770.88,4.9386,21.3096,20.4689,-0.448532,-2.62765e-30,1.87813e-13,0.753951,0.701329,30849.4,45279.9,1.68734,24.6728,1.54157,22.5414,1.68881,0.0066,1.41408,4.5,4.61534,1.782e-29,26.8938,1.68087,1.83923 
89,5,1.5,0.01,10.99,89,4.09472e-07,7.12121e-07,9.83191e-30,14.8382,0.575003,1062.49,2846.28,2770.88,4.9354,21.3107,20.4699,-0.314162,-1.77608e-30,9.70668e-13,0.876674,0.810673,32236.2,49030.9,1.59514,23.6691,1.47494,21.8855,1.54711,0.0066,1.43521,4.5,4.42361,1.73247e-29,26.1462,1.63414,1.76209 
90,5,1.5,4,7,90,4.11406e-07,7.17141e-07,9.90121e-30,14.9428,0.573675,1062.49,2846.28,2770.88,4.93646,21.3103,20.4696,-0.308003,-1.74948e-30,4.3416e-13,0.882776,0.816092,32922.7,48596.8,1.59102,23.7743,1.472,21.9959,1.54062,0.0066,1.4307,4.5,4.48719,1.74914e-29,26.3979,1.64987,1.7666 
91,5,1.5,4,7,91,4.05008e-07,7.36126e-07,1.01633e-29,15.3384,0.550188,1062.49,2846.28,2770.88,4.93503,21.3108,20.4701,-0.19645,-1.0985e-30,2.2431e-13,1.00073,0.921008,35607.3,51406.3,1.51908,23.3002,1.42065,21.7904,1.42357,0.0066,1.43046,4.5,4.4013,1.72656e-29,26.057,1.62856,1.69881 
92,5,1.5,0.01,10.99,92,4.24515e-07,6.9908e-07,9.65185e-30,14.5665,0.607248,1062.49,2846.28,2770.88,4.93445,21.311,20.4702,-0.460033,-2.69628e-30,6.80804e-13,0.744305,0.692716,30497.3,46508.7,1.69548,24.6971,1.54751,22.5418,1.70095,0.0066,1.40687,4.5,4.36676,1.71735e-29,25.918,1.61988,1.77929 
93,5,1.5,0.01,10.99,93,4.13488e-07,7.36506e-07,1.01686e-29,15.3463,0.561418,1062.49,2846.28,2770.88,4.93959,21.3093,20.4686,-0.250366,-1.4293e-30,4.36595e-13,0.941866,0.868656,35662.4,52170.5,1.55334,23.8381,1.44505,22.1762,1.48006,0.0066,1.45056,4.5,4.67448,1.79683e-29,27.1176,1.69485,1.76705 
94,5,1.5,0.01,10.99,94,4.25635e-07,6.71139e-07,9.26609e-30,13.9843,0.634198,1062.49,2846.28,2770.88,4.93856,21.3096,20.4689,-0.576706,-3.38903e-30,9.2995e-13,0.653392,0.611303,26984.8,41833.3,1.78003,24.8925,1.60987,22.5129,1.82415,0.0066,1.41002,4.5,4.61267,1.78133e-29,26.8837,1.68023,1.92242 
95,5,1.5,4,7,95,4.29603e-07,7.52052e-07,1.03832e-29,15.6702,0.571241,1062.49,2846.28,2770.88,4.94026,21.309,20.4684,-0.29665,-1.75952e-30,7.08976e-13,0.894111,0.826179,37968.6,56487.7,1.58352,24.8141,1.46662,22.9823,1.52868,0.0066,1.46199,4.5,4.71477,1.80682e-29,27.2683,1.70427,1.74013 
96,5,1.5,4,7,96,4.36937e-07,7.19761e-07,9.93738e-30,14.9974,0.607058,1062.49,2846.28,2770.88,4.93868,21.3096,20.4689,-0.459194,-2.77012e-30,8.94592e-13,0.745003,0.693339,33284.8,50302.9,1.69488,25.4188,1.54708,23.2021,1.70007,0.0066,1.46595,4.5,4.62025,1.78324e-29,26.9125,1.68203,1.79448 
97,5,1.5,4,7,97,4.20781e-07,6.73851e-07,9.30352e-30,14.0408,0.624443,1062.49,2846.28,2770.88,4.94151,21.3086,20.468,-0.534976,-3.10795e-30,1.00506e-13,0.684496,0.63921,27313.2,39927.1,1.74939,24.5628,1.58712,22.2844,1.7801,0.0066,1.38811,4.5,4.78947,1.82507e-29,27.5437,1.72148,1.96169 
98,5,1.5,0.01,10.99,98,4.05848e-07,7.29679e-07,1.00743e-29,15.2041,0.556201,1062.49,2846.28,2770.88,4.93404,21.3111,20.4704,-0.225456,-1.26331e-30,6.55473e-13,0.968621,0.892452,34679.8,51868.5,1.53739,23.3746,1.43368,21.7977,1.45394,0.0066,1.42557,4.5,4.34206,1.71072e-29,25.818,1.61362,1.6981 
99,5,1.5,4,7,99,4.02027e-07,6.9988e-07,9.66289e-30,14.5831,0.574422,1062.49,2846.28,2770.88,4.93709,21.3101,20.4694,-0.31147,-1.72884e-30,6.83013e-13,0.879336,0.813041,30602.1,45624,1.59335,23.236,1.47366,21.4906,1.54428,0.0066,1.43514,4.5,4.52474,1.75888e-29,26.5448,1.65905,1.82024 
100,120,0.25,0.01,10.99,100,4.02506e-07,6.86664e-07,9.48043e-30,14.3078,0.586176,1062.49,2846.28,2770.88,4.93738,21.31,20.4693,-0.365561,-2.03149e-30,4.64776e-13,0.827494,0.76689,28901.1,42931.3,1.62974,23.3179,1.49983,21.4593,1.60124,0.0066,1.40604,4.5,4.54228,1.76339e-29,26.6129,1.66331,1.86003 
101,120,0.25,0.01,10.99,101,4.01513e-07,7.33103e-07,1.01216e-29,15.2754,0.547689,1062.49,2846.28,2770.88,4.93317,21.3114,20.4706,-0.184303,-1.02168e-30,3.77253e-14,1.01449,0.933249,35170.4,50448.1,1.51149,23.0887,1.41525,21.6186,1.41086,0.0066,1.42293,4.5,4.28992,1.6966e-29,25.6049,1.60031,1.67622 
102,120,0.25,0.01,10.99,102,4.30341e-07,7.24906e-07,1.00084e-29,15.1046,0.593651,1062.49,2846.28,2770.88,4.93577,21.3105,20.4698,-0.399424,-2.37317e-30,6.66788e-13,0.796629,0.739395,34003.7,50957.1,1.653,24.9679,1.51664,22.9082,1.63696,0.0066,1.44713,4.5,4.44592,1.73835e-29,26.235,1.63968,1.73689 
103,120,0.25,10,1,103,4.57514e-07,6.95428e-07,9.60142e-30,14.4904,0.657888,1062.49,2846.28,2770.88,4.9482,21.3063,20.4659,-0.675803,-4.26882e-30,1.71068e-13,0.585319,0.549992,30021.9,44510,1.85454,26.873,1.66594,24.1401,1.92866,0.0066,1.3833,4.5,5.19119,1.91771e-29,28.9419,1.80887,1.99732 
104,120,0.25,10,1,104,4.46364e-07,7.131e-07,9.84541e-30,14.8586,0.625949,1062.49,2846.28,2770.88,4.94744,21.3066,20.4661,-0.541453,-3.33682e-30,6.82109e-13,0.679568,0.634792,32369.2,49181.2,1.75412,26.0637,1.59062,23.6343,1.78693,0.0066,1.41078,4.5,5.14545,1.90761e-29,28.7895,1.79934,1.93756 
105,120,0.25,0.01,10.99,105,4.38002e-07,7.12553e-07,9.83787e-30,14.8472,0.614694,1062.49,2846.28,2770.88,4.94138,21.3086,20.468,-0.492709,-2.97955e-30,1.85574e-13,0.717584,0.668834,32294.9,47523,1.7188,25.5194,1.56458,23.2297,1.73546,0.0066,1.40098,4.5,4.7821,1.82328e-29,27.5167,1.7198,1.85333 
106,120,0.25,0.01,10.99,106,4.27633e-07,7.00359e-07,9.6695e-30,14.5931,0.610592,1062.49,2846.28,2770.88,4.94202,21.3084,20.4678,-0.474752,-2.80299e-30,1.41347e-13,0.732143,0.68185,30665,44805.3,1.70595,24.8951,1.55516,22.6947,1.71649,0.0066,1.40946,4.5,4.82029,1.8325e-29,27.6559,1.72849,1.89513 
107,120,0.25,0.01,10.99,107,4.46541e-07,6.65336e-07,9.18596e-30,13.8634,0.671151,1062.49,2846.28,2770.88,4.94749,21.3066,20.4661,-0.729953,-4.50028e-30,-8.2299e-14,0.5513,0.519222,26290.8,38596.3,1.8963,26.289,1.69784,23.5378,1.9857,0.0066,1.3615,4.5,5.14873,1.90834e-29,28.8004,1.80003,2.07745 
108,120,0.25,10,1,108,4.56262e-07,7.41831e-07,1.02421e-29,15.4573,0.615049,1062.49,2846.28,2770.88,4.94865,21.3062,20.4658,-0.494262,-3.11355e-30,4.77566e-13,0.71634,0.667721,36441.5,54107.1,1.71991,26.5852,1.5654,24.1968,1.7371,0.0066,1.44853,4.5,5.21809,1.92359e-29,29.0307,1.81442,1.87813 
109,120,0.25,10,1,109,5.01313e-07,6.59325e-07,9.10297e-30,13.7381,0.760343,1062.49,2846.28,2770.88,4.96095,21.302,20.4619,-1.07244,-7.42276e-30,5.45882e-13,0.379158,0.361823,25584.7,39799.8,2.17675,29.9044,1.92159,26.399,2.34481,0.0066,1.3867,4.5,5.95921,2.07214e-29,31.2726,1.95454,2.27634 
110,120,0.25,10,1,110,4.80442e-07,7.08062e-07,9.77587e-30,14.7536,0.67853,1062.49,2846.28,2770.88,4.95428,21.3043,20.464,-0.759707,-5.03931e-30,2.39741e-13,0.533508,0.503087,31688.1,47401.1,1.91952,28.3199,1.71575,25.3136,2.01701,0.0066,1.42446,4.5,5.55694,1.99463e-29,30.1028,1.88143,2.04036 
111,120,0.25,0.01,10.99,111,4.17807e-07,7.17522e-07,9.90647e-30,14.9507,0.582292,1062.49,2846.28,2770.88,4.93501,21.3108,20.4701,-0.347803,-2.00629e-30,7.42434e-13,0.844164,0.781733,32975.2,49185.5,1.61768,24.1855,1.49115,22.2938,1.58253,0.0066,1.4803,4.5,4.40008,1.72623e-29,26.0521,1.62826,1.74253 
112,120,0.25,0.01,10.99,112,3.97523e-07,7.11302e-07,9.8206e-30,14.8212,0.558866,1062.49,2846.28,2770.88,4.93137,21.312,20.4712,-0.238212,-1.3074e-30,3.14488e-13,0.954827,0.880184,32125.1,47467.2,1.54553,22.9066,1.43948,21.3348,1.46731,0.0066,1.3772,4.5,4.18228,1.66694e-29,25.1572,1.57233,1.69739 
113,120,0.25,0.01,10.99,113,3.97325e-07,7.22464e-07,9.9747e-30,15.0537,0.549958,1062.49,2846.28,2770.88,4.93387,21.3112,20.4704,-0.195337,-1.07155e-30,2.1458e-13,1.00198,0.922125,33661.3,49001.5,1.51838,22.8573,1.42015,21.3785,1.4224,0.0066,1.4168,4.5,4.33168,1.70792e-29,25.7757,1.61098,1.71225 
114,120,0.25,10,1,114,4.67951e-07,6.86567e-07,9.47909e-30,14.3058,0.681581,1062.49,2846.28,2770.88,4.94486,21.3075,20.467,-0.771936,-4.9873e-30,4.69739e-13,0.526376,0.49661,28888.9,44096,1.92912,27.5975,1.72318,24.6514,2.02987,0.0066,1.36181,4.5,4.99056,1.87257e-29,28.2607,1.76629,1.97548 
115,120,0.25,10,1,115,4.69579e-07,7.21228e-07,9.95764e-30,15.028,0.651082,1062.49,2846.28,2770.88,4.95072,21.3055,20.4651,-0.647631,-4.19875e-30,6.6211e-13,0.603868,0.566735,33488.8,50966.1,1.83314,27.5483,1.64971,24.7918,1.89898,0.0066,1.40969,4.5,5.34264,1.95037e-29,29.4347,1.83967,1.95866 
116,120,0.25,10,1,116,4.57555e-07,7.03396e-07,9.71144e-30,14.6564,0.650495,1062.49,2846.28,2770.88,4.95173,21.3052,20.4648,-0.645198,-4.07587e-30,8.38163e-13,0.605504,0.568209,31065.7,47976.1,1.83129,26.8401,1.64832,24.1584,1.89641,0.0066,1.38594,4.5,5.40338,1.96314e-29,29.6275,1.85172,2.02147 
117,120,0.25,10,1,117,4.38272e-07,6.99291e-07,9.65476e-30,14.5709,0.626737,1062.49,2846.28,2770.88,4.94508,21.3074,20.4669,-0.544842,-3.29684e-30,-4.7385e-14,0.677005,0.632499,30524.9,44633.1,1.75661,25.5953,1.59245,23.2034,1.79052,0.0066,1.36038,4.5,5.00391,1.87564e-29,28.307,1.76919,1.94271 
118,120,0.25,0.01,10.99,118,4.28156e-07,7.13084e-07,9.8452e-30,14.8583,0.600428,1062.49,2846.28,2770.88,4.94054,21.3089,20.4683,-0.429791,-2.54064e-30,4.97989e-13,0.769956,0.715612,32367.1,48184.5,1.67415,24.875,1.53198,22.7625,1.66902,0.0066,1.42814,4.5,4.73155,1.81094e-29,27.3306,1.70816,1.83942 
119,120,0.25,10,1,119,4.59818e-07,7.11366e-07,9.82147e-30,14.8225,0.646387,1062.49,2846.28,2770.88,4.94969,21.3058,20.4654,-0.628119,-3.9876e-30,6.55188e-13,0.617121,0.578647,32133.7,48516.2,1.81827,26.9512,1.63857,24.2877,1.87833,0.0066,1.40014,4.5,5.28102,1.93722e-29,29.2363,1.82727,1.97243 
120,120,0.45,0.01,10.99,120,4.15836e-07,6.84111e-07,9.44518e-30,14.2546,0.60785,1062.49,2846.28,2770.88,4.93597,21.3105,20.4698,-0.462686,-2.6564e-30,6.91206e-13,0.742096,0.690743,28579.9,43038.5,1.69736,24.1951,1.54889,22.0787,1.70375,0.0066,1.43002,4.5,4.45749,1.74138e-29,26.2808,1.64255,1.84367 
121,120,0.45,0.01,10.99,121,4.36967e-07,6.6732e-07,9.21335e-30,13.9047,0.654809,1062.49,2846.28,2770.88,4.9437,21.3079,20.4673,-0.66309,-4.00041e-30,2.91339e-13,0.593614,0.557482,26526.7,39970.8,1.84486,25.6522,1.65859,23.0622,1.91527,0.0066,1.37379,4.5,4.92125,1.85646e-29,28.0175,1.75109,2.01497 
122,120,0.45,4,7,122,4.67604e-07,7.26522e-07,1.00307e-29,15.1383,0.64362,1062.49,2846.28,2770.88,4.95239,21.3049,20.4646,-0.61646,-3.97985e-30,3.10942e-13,0.625115,0.585889,34231.6,50780.3,1.8097,27.3957,1.63203,24.7061,1.86613,0.0066,1.39313,4.5,5.44348,1.97147e-29,29.7533,1.85958,1.96543 
123,120,0.45,4,7,123,4.60006e-07,6.64264e-07,9.17116e-30,13.841,0.692505,1062.49,2846.28,2770.88,4.95321,21.3047,20.4643,-0.815296,-5.17801e-30,4.23663e-13,0.501858,0.47432,26164,40318.6,1.96351,27.1771,1.74996,24.2213,2.07547,0.0066,1.37171,4.5,5.49281,1.98162e-29,29.9064,1.86915,2.1607 
124,120,0.45,0.01,10.99,124,4.09136e-07,7.25925e-07,1.00225e-29,15.1258,0.563607,1062.49,2846.28,2770.88,4.93736,21.31,20.4693,-0.260746,-1.47289e-30,4.3591e-13,0.930937,0.858937,34147.3,49913.4,1.56005,23.597,1.44984,21.93,1.49096,0.0066,1.47333,4.5,4.54066,1.76298e-29,26.6067,1.66292,1.75902 
125,120,0.45,0.01,10.99,125,4.21763e-07,7.45573e-07,1.02938e-29,15.5352,0.56569,1062.49,2846.28,2770.88,4.93905,21.3094,20.4688,-0.270592,-1.57568e-30,6.81492e-13,0.92069,0.849822,36995.7,54961.6,1.56644,24.335,1.45441,22.5945,1.5013,0.0066,1.43346,4.5,4.6421,1.78874e-29,26.9955,1.68722,1.7377 
126,120,0.45,4,7,126,4.80342e-07,6.48823e-07,8.95798e-30,13.5193,0.740328,1062.49,2846.28,2770.88,4.95892,21.3027,20.4625,-0.998646,-6.62286e-30,-1.92593e-13,0.410748,0.390946,24381.5,35808.7,2.11391,28.5786,1.87,25.2812,2.2677,0.0066,1.35446,4.5,5.83664,2.04925e-29,30.9271,1.93294,2.28762 
127,120,0.45,0.01,10.99,127,4.32562e-07,6.79949e-07,9.38772e-30,14.1679,0.636168,1062.49,2846.28,2770.88,4.93734,21.31,20.4693,-0.585067,-3.49412e-30,2.81851e-13,0.647342,0.605866,28061.5,42155.9,1.78622,25.307,1.61449,22.8738,1.83297,0.0066,1.37328,4.5,4.53981,1.76276e-29,26.6034,1.66271,1.87773 
128,120,0.45,0.01,10.99,128,4.39757e-07,7.07052e-07,9.76192e-30,14.7326,0.621958,1062.49,2846.28,2770.88,4.94193,21.3085,20.4679,-0.524252,-3.183e-30,3.71426e-13,0.692733,0.646594,31552.6,46645.1,1.7416,25.6583,1.58136,23.2975,1.76878,0.0066,1.42372,4.5,4.81518,1.83127e-29,27.6373,1.72733,1.87593 
129,120,0.45,4,7,129,4.66212e-07,7.28872e-07,1.00632e-29,15.1872,0.639635,1062.49,2846.28,2770.88,4.95361,21.3045,20.4642,-0.599737,-3.86036e-30,3.29546e-13,0.636873,0.596443,34564.9,51380.4,1.79709,27.2928,1.62263,24.6433,1.84843,0.0066,1.42214,4.5,5.51685,1.98652e-29,29.9803,1.87377,1.97405 
130,120,0.45,4,7,130,4.65993e-07,6.14578e-07,8.48518e-30,12.8058,0.758232,1062.49,2846.28,2770.88,4.95781,21.3031,20.4629,-1.06473,-6.85021e-30,3.44218e-13,0.382334,0.364754,20721.1,32718,2.1701,27.7898,1.91611,24.5372,2.33676,0.0066,1.25642,4.5,5.76967,2.03648e-29,30.7344,1.9209,2.40004 
131,120,0.45,4,7,131,4.37307e-07,6.93858e-07,9.57975e-30,14.4577,0.630254,1062.49,2846.28,2770.88,4.95026,21.3056,20.4652,-0.559895,-3.38046e-30,1.43542e-13,0.665737,0.622387,29819,44184.1,1.76764,25.556,1.60065,23.1416,1.80641,0.0066,1.33918,4.5,5.31542,1.94458e-29,29.3474,1.83422,2.02989 
132,120,0.45,0.01,10.99,132,4.27513e-07,6.91993e-07,9.55401e-30,14.4188,0.617799,1062.49,2846.28,2770.88,4.94095,21.3088,20.4682,-0.506237,-2.98804e-30,3.29752e-13,0.706816,0.6592,29579.2,43568.8,1.72854,24.9235,1.57174,22.6626,1.74975,0.0066,1.40438,4.5,4.75589,1.8169e-29,27.4205,1.71378,1.90172 
133,120,0.45,0.01,10.99,133,3.97527e-07,7.23994e-07,9.99583e-30,15.0856,0.549075,1062.49,2846.28,2770.88,4.93358,21.3113,20.4705,-0.191049,-1.04856e-30,5.64492e-13,1.00683,0.926433,33875.6,50427,1.5157,22.8652,1.41824,21.395,1.41792,0.0066,1.40681,4.5,4.31477,1.70335e-29,25.7067,1.60667,1.70406 
134,120,0.45,0.01,10.99,134,3.94443e-07,7.13847e-07,9.85573e-30,14.8742,0.55256,1062.49,2846.28,2770.88,4.93009,21.3124,20.4716,-0.207926,-1.13234e-30,7.3275e-13,0.987896,0.909595,32471.1,48631.2,1.52629,22.7023,1.42578,21.2073,1.43558,0.0066,1.41926,4.5,4.10592,1.64549e-29,24.8335,1.55209,1.66957 
135,120,0.45,4,7,135,4.67093e-07,7.17529e-07,9.90656e-30,14.9509,0.650975,1062.49,2846.28,2770.88,4.95199,21.3051,20.4647,-0.647187,-4.17366e-30,6.33513e-13,0.604166,0.567004,32976.1,50467.3,1.8328,27.402,1.64946,24.6609,1.89851,0.0066,1.37408,4.5,5.41917,1.96643e-29,29.6771,1.85482,1.98497 
136,120,0.45,4,7,136,4.8722e-07,6.92944e-07,9.56713e-30,14.4386,0.703116,1062.49,2846.28,2770.88,4.95659,21.3035,20.4633,-0.856881,-5.76407e-30,1.46834e-13,0.479477,0.453922,29701.3,44493.6,1.99692,28.8328,1.7762,25.6459,2.11915,0.0066,1.38043,4.5,5.69638,2.02229e-29,30.5202,1.90751,2.11379 
137,120,0.45,4,7,137,4.56114e-07,6.89067e-07,9.51361e-30,14.3578,0.66193,1062.49,2846.28,2770.88,4.9502,21.3057,20.4653,-0.692397,-4.36026e-30,4.49638e-13,0.574662,0.540363,29205.6,44245.7,1.86727,26.81,1.67563,24.0584,1.94615,0.0066,1.3714,4.5,5.31174,1.9438e-29,29.3356,1.83347,2.04318 
138,120,0.45,4,7,138,4.59331e-07,7.1006e-07,9.80345e-30,14.7953,0.646891,1062.49,2846.28,2770.88,4.94764,21.3065,20.4661,-0.630175,-3.99642e-30,1.73653e-13,0.615681,0.577382,31957.1,47961.5,1.81995,26.9267,1.63977,24.2608,1.88057,0.0066,1.34042,4.5,5.15798,1.91039e-29,28.8314,1.80196,1.94869 
139,120,0.45,0.01,10.99,139,4.38289e-07,6.74832e-07,9.31708e-30,14.0612,0.649478,1062.49,2846.28,2770.88,4.94019,21.309,20.4684,-0.640966,-3.87864e-30,2.44372e-13,0.608353,0.570778,27432.7,41134.2,1.82809,25.7052,1.6459,23.1434,1.89195,0.0066,1.38564,4.5,4.71042,1.80574e-29,27.2521,1.70326,1.9381 
140,120,0.65,0.01,10.99,140,4.1705e-07,7.10064e-07,9.8035e-30,14.7953,0.587342,1062.49,2846.28,2770.88,4.93516,21.3107,20.47,-0.370871,-2.13547e-30,6.54528e-13,0.822577,0.762511,31957.5,47957.8,1.63336,24.1661,1.50245,22.2292,1.60684,0.0066,1.43636,4.5,4.40926,1.72867e-29,26.0889,1.63056,1.76332 
141,120,0.65,0.01,10.99,141,4.28825e-07,6.91169e-07,9.54263e-30,14.4016,0.620434,1062.49,2846.28,2770.88,4.94197,21.3084,20.4679,-0.517665,-3.06488e-30,6.20348e-13,0.697849,0.651173,29473.7,44472.3,1.73681,25.0129,1.57783,22.7233,1.76182,0.0066,1.41391,4.5,4.81736,1.83179e-29,27.6453,1.72783,1.91959 
142,120,0.65,2,9,142,4.44265e-07,7.19401e-07,9.93242e-30,14.9899,0.617548,1062.49,2846.28,2770.88,4.95028,21.3056,20.4652,-0.505143,-3.09842e-30,-3.1272e-13,0.70768,0.659973,33235,47503,1.72775,25.8988,1.57116,23.5516,1.74859,0.0066,1.37958,4.5,5.31626,1.94476e-29,29.3502,1.83439,1.95799 
