cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,43.118,0.01,10,30000.2,-0.0940632,62.0282,11.8077,121.091,0.00967063,-97.6488,500,-6.999,-2.90314,-10.0425,-5.8848,-4.22771,181.856,14068.9,39.4893,18418.4,23873.2,-8.1441,-4.04824,-12.3327,-7.0299,-5.37281,0.666032,13813.9,30.0423,18163.3,0.469312,0.996209,0.0030376,29434.3,-0.00289181,1.37575,11.7546,10.7364,121.186,89.2779,1.60489,12.1428,12.0167,120.161,139.71,1.02563,-50.4323 
11,43.218,0.01,11,19616.1,-0.118511,42.7672,-11.822,121.378,-0.23535,449.805,499.999,-8.92898,-9.1063,-16.2507,-3.37327,-3.76011,66.0027,9487.4,2.92006,12841.9,19904.9,-9.34458,-9.5219,-17.0819,-3.78887,-4.17571,0.611006,9394.82,-0.508651,12749.3,0.461453,1.00009,-7.34987e-05,20359.2,-0.00323687,0.897722,12.0349,11.0448,121.403,88.6839,1.11555,12.131,12.267,120.323,139.019,1.07913,-50.3352 
12,43.203,0.01,12,21940,-0.146874,47.4694,11.8848,121.427,-0.394963,473.387,500,-6.84259,1.7226,-13.2633,-9.10928,-4.79494,109.82,10003.7,-2.70838,14765.8,24451.9,-7.5341,1.03109,-14.6464,-9.80079,-5.48645,0.598032,9849.68,-8.41333,14611.7,0.439408,1.0015,-0.0010618,22415.8,-0.00340702,0.947486,12.056,11.0177,121.653,89.6067,1.27541,12.1384,12.2937,120.496,140.23,1.15717,-50.6236 
13,43.138,0.01,13,26979.7,-0.878693,58.2565,11.7708,121.451,1.05171,-79.972,446.766,-10.1023,-8.7894,-9.79498,-6.83157,-7.21297,194.494,12886.8,19.9134,16688.5,25060.6,-11.327,-10.0141,-12.2443,-8.05625,-8.43765,0.755501,12614,9.80988,16415.7,0.471877,0.998641,0.00109961,26731.5,-0.003122,1.27675,11.8729,10.6194,121.653,89.2192,1.50961,11.7651,11.9932,120.551,139.385,1.10209,-50.1659 
14,43.168,0.01,14,27824.9,-0.0474208,59.1321,11.5893,120.958,0.0307468,-24.4171,500,-11.8643,-6.97662,-7.50572,-8.13732,-8.76875,166.226,13784.9,47.0668,16724.5,22333.3,-12.911,-8.0233,-9.59908,-9.184,-9.81543,0.806208,13551.7,38.4317,16491.4,0.488626,0.995062,0.00427451,27734.3,-0.00316124,1.37362,11.7856,10.5816,121.11,88.9498,1.51838,11.753,11.9682,120.011,139.205,1.09988,-50.2547 
15,43.278,0.01,15,30727,-0.224857,63.9284,11.8419,121.169,0.326822,-135.115,500,-11.0948,-4.18229,-5.80631,-6.08428,-5.29974,171.358,14535.2,44.8457,18821.7,26081.6,-12.1738,-5.26128,-7.9643,-7.16328,-6.37873,0.79548,14294.9,35.944,18581.4,0.47217,0.995619,0.00355073,30274.9,-0.00313209,1.42167,11.9395,10.6806,121.209,89.4592,1.65418,12.0088,12.0189,120.215,139.804,0.993448,-50.3451 
16,43.253,0.01,16,28863.1,-0.0849318,59.4433,11.7992,121.423,0.0376378,-40.599,9.05193e-07,-3.41117,-3.65914,-6.62905,-6.1124,-2.96495,138.684,13604.1,35.8752,17559.5,22882,-4.28443,-4.5324,-8.37557,-6.98566,-3.83821,0.701046,13409.6,28.6708,17365,0.473111,0.996272,0.00303223,28343.5,-0.00285985,1.33621,11.9454,10.6274,121.557,89.304,1.54805,12.0153,12.0318,120.603,139.474,0.954483,-50.1696 
17,43.188,0.01,17,25066.4,-0.195809,53.5542,-11.5559,121.268,0.0504902,-129.587,18.1434,-1.67797,-3.96345,-3.58288,-4.0371,-2.12645,169.933,11558.8,21.6057,16029.8,20359.1,-2.748,-5.03348,-5.72293,-5.10712,-3.19647,0.737576,11320.4,12.778,15791.5,0.454615,0.998029,0.00148835,24901.1,-0.00286534,1.16667,11.5551,10.5572,121.342,89.3112,1.45343,11.8369,11.8953,120.444,139.621,0.898687,-50.31 
18,43.233,0.01,18,23928.2,-0.10827,50.2172,11.7266,121.215,-0.177437,169.885,499.96,-7.30079,-6.10517,-11.4215,-5.90206,-8.13147,180.064,11345,26.3898,14836.1,20151.1,-8.4346,-7.23899,-13.6891,-7.03588,-9.26528,0.70022,11092.4,17.0359,14583.6,0.469336,0.99732,0.00214724,23634.3,-0.00268753,1.12015,11.9091,10.5757,121.234,89.1977,1.32166,11.944,12.0027,120.373,139.465,0.860439,-50.2672 
19,43.308,0.01,19,29705.1,-0.550923,62.2022,11.8027,121.426,1.79863,754.258,0.139637,-2.59225,-7.5184,-8.97344,-3.93093,-6.35817,127.279,14518,44.8177,17684.5,68062.1,-3.3937,-8.31984,-10.5763,-4.73237,-7.15961,0.690587,14339.5,38.2058,17506,0.487827,0.995359,0.00400419,29394.6,-0.00314845,1.42248,11.8925,10.702,121.625,89.2131,1.5908,11.8729,12.0029,120.475,139.396,1.15002,-50.1829 
20,43.128,0.01,20,28431.6,-0.00653479,60.5142,11.9132,121.423,-0.0851515,104.404,2.21221,-8.13635,-6.44095,-7.03203,-4.01686,-5.98467,147.5,13645.2,33.4083,17337.1,23757.7,-9.06512,-7.36972,-8.88956,-4.94563,-6.91344,0.760927,13438.3,25.746,17130.2,0.477039,0.996658,0.00276096,28170.3,-0.00311339,1.38386,11.7005,10.5169,121.313,89.7265,1.57521,11.8028,11.9066,120.271,140.143,1.04138,-50.4169 
21,43.223,0.01,21,23479,-0.0103324,49.0746,11.8928,121.414,-0.0355165,-19.2569,500,-4.35515,-6.42821,-9.65952,-8.54829,-0.629484,129.132,10937.7,23.296,15034.3,19021.6,-5.16826,-7.24132,-11.2857,-9.3614,-1.44259,0.672871,10756.6,16.5879,14853.2,0.457137,0.997309,0.00205302,23530.3,-0.00295812,1.02039,12.2514,10.9361,121.449,89.2891,1.30022,12.0444,12.266,120.476,139.912,0.972297,-50.6224 
22,43.198,0.01,22,23015.6,-0.607678,49.091,12.3333,121.388,-6.56363,-481.484,467.548,-6.14206,-10.3486,-10.1739,-7.0729,-6.83582,77.2401,10409.8,21.7724,15195.9,122587,-6.62842,-10.835,-11.1467,-7.55926,-7.32218,0.743705,10301.5,17.7599,15087.6,0.442564,0.996992,0.00216369,23276.8,-0.0029543,0.992775,12.0495,10.7938,121.424,89.4132,1.32487,12.1005,12.0982,120.322,139.85,1.10183,-50.4367 
23,43.243,0.01,23,25580.8,-0.873273,54.7181,11.9647,121.094,-0.0233917,513.837,499.314,-5.97798,-3.078,-7.49652,-3.23274,-0.712014,91.8405,11862.5,24.9736,16304.9,21703.5,-6.55628,-3.6563,-8.65311,-3.81104,-1.29031,0.638958,11733.7,20.2027,16176.1,0.457541,0.996996,0.00229537,25645.1,-0.00292017,1.16819,11.8697,10.5859,121.333,89.5668,1.44661,11.8777,12.0619,120.073,139.98,1.25951,-50.4131 
24,43.298,0.01,24,29128.1,-0.525523,61.7373,11.4367,121.324,0.550416,215.861,21.9439,-4.56978,-5.8171,-8.59395,-12.6061,-2.81034,172.839,14171.6,29.4454,17527.2,26852.7,-5.6581,-6.90541,-10.7706,-13.6944,-3.89866,0.736835,13929.2,20.4668,17284.8,0.483752,0.997435,0.00217648,28794.1,-0.00310604,1.39818,11.7822,10.7074,121.466,89.1529,1.55754,11.8814,12.0881,120.362,139.397,1.10437,-50.244 
25,43.213,0.01,25,20044.2,-0.415788,43.6237,11.9814,121.36,0.464296,172.876,1.93832e-06,-0.434161,-7.33231,-3.27872,-3.81618,-2.82076,97.6343,9678.93,21.244,13048,19627.6,-1.04894,-7.94709,-4.50828,-4.43096,-3.43553,0.789045,9541.99,16.1721,12911.1,0.462182,0.997043,0.00230206,20645.5,-0.00311429,0.924571,12.0499,10.844,121.528,89.4433,1.14282,12.0488,12.2057,120.415,139.995,1.11304,-50.5517 
26,43.208,0.01,26,17350.3,-0.380384,39.8119,11.599,121.572,0.334052,44.863,0.180409,-5.6026,-3.76728,-6.35347,-3.15767,-9.72023,113.714,8360.98,3.23622,11821,15520.3,-6.31862,-4.4833,-7.78552,-3.8737,-10.4363,0.763339,8201.48,-2.671,11661.6,0.449879,1.00057,-0.000422099,18230.4,-0.00329657,0.843084,11.8842,10.5381,121.567,89.6593,1.11697,11.6333,11.7602,120.769,140.09,0.797585,-50.4311 
27,43.318,0.01,27,26460.4,-0.366147,57.4714,11.5488,121.404,0.141886,913.278,500,-2.10287,-7.55278,-3.94841,-3.76218,-7.58826,132.445,12822.7,26.2325,16260.8,25824.8,-2.93684,-8.38675,-5.61635,-4.59615,-8.42223,0.812528,12637,19.3522,16075.1,0.47756,0.997327,0.00221274,26461.5,-0.00309063,1.329,11.5903,10.3476,121.514,90.2122,1.54473,11.6066,11.5897,120.526,140.595,0.988095,-50.3823 
28,43.183,0.01,28,25821.8,-0.013983,54.7829,11.6713,121.476,-0.123776,-6.41894,500,-4.51841,-8.19678,-10.2593,1.6176,-7.22704,69.9959,12344,26.7044,16119,20840.1,-4.95916,-8.63753,-11.1408,1.17685,-7.66778,0.643249,12245.8,23.0683,16020.9,0.470562,0.996714,0.00264541,26023.7,-0.00314468,1.22232,11.8119,10.6305,121.624,89.7321,1.4422,11.9569,11.9823,120.539,140.151,1.0854,-50.4185 
