cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
39,42.9378,39,24926.9,-0.0320906,49.3362,12.1514,119.097,0.0241414,-32.5611,500,-7.23807,-3.0909,-2.71572,-0.525973,-1.87293,24.8491,11195.9,77.5241,15470.2,19541.5,-7.39454,-3.24737,-3.02866,-0.682441,-2.0294,0.815127,11161,76.2333,15435.3,0.456755,0.988188,0.00901591,24435.4,-0.00207521,0.981389,12.3807,11.351,119.879,89.237,1.26337,12.2967,12.6404,117.71,139.436,2.16894,-50.1991 
40,43.1178,40,29204.4,-0.00655202,55.9302,12.3973,119.616,-0.0774845,13.9415,500,-3.67147,-5.41495,-2.94815,-0.207298,-1.25256,49.3701,13334.3,66.1202,17643,22607.2,-3.98234,-5.72582,-3.56989,-0.518169,-1.56343,0.76758,13265.1,63.5555,17573.8,0.467434,0.991685,0.00661787,28378.6,-0.00200332,1.16282,12.5886,11.1501,120.228,89.2167,1.39559,12.5331,12.7205,118.402,139.73,1.82565,-50.5133 
41,43.0278,41,24497.6,-0.187433,49.0566,12.1854,118.997,0.25696,-2.47145,4.70307e-09,-4.27159,-3.71107,-9.33573,-2.09326,-1.4014,50.0476,10929.2,65.4339,15516.1,19480.3,-4.58673,-4.0262,-9.966,-2.40839,-1.71653,0.561044,10859,62.834,15445.9,0.449788,0.989975,0.00743795,24142.5,-0.00231562,0.979387,12.4182,11.1094,119.904,89.0382,1.28696,12.3439,12.4168,117.67,139.303,2.23372,-50.2649 
42,43.0578,42,26865,-0.215944,53.1325,12.2545,119.334,0.211145,234.662,6.08104,-8.90401,-5.11855,-5.78665,0.341471,2.25371,10.3649,12553.8,80.3358,16147.4,22808.8,-8.96927,-5.18381,-5.91718,0.276206,2.18844,0.663904,12539.3,79.7974,16132.8,0.47473,0.988986,0.00902928,26413.5,-0.00206404,1.11283,12.3821,11.1412,120.07,90.0068,1.33469,12.3621,12.3866,117.968,140.48,2.10159,-50.4729 
43,42.5578,43,29544.9,-0.671377,58.1309,12.3496,119.434,0.160448,780.758,496.314,-7.62547,-2.60952,-4.22489,-0.943393,-0.601849,43.0179,13650.3,68.2546,17757.5,27447.9,-7.89634,-2.88039,-4.76664,-1.21427,-0.872721,0.729635,13590,66.0199,17697.2,0.471718,0.99157,0.00682514,28809.5,-0.00219615,1.20446,12.4927,11.1512,120.145,89.7001,1.45286,12.278,12.6008,118.231,140.279,1.91401,-50.5788 
44,42.9878,44,26002.7,0.0397816,51.6551,12.1,119.517,-0.055303,38.1644,95.1549,-4.40948,-5.51364,-4.51009,-1.06389,2.14637,45.9836,11655,51.1663,16300.7,20415.4,-4.69902,-5.80318,-5.08918,-1.35344,1.85683,0.6627,11590.5,48.7775,16236.2,0.453575,0.992689,0.00550366,25553.7,-0.00237809,1.00263,12.5308,11.4858,120.108,89.9773,1.30056,12.5125,12.7434,118.369,140.613,1.73947,-50.6352 
45,42.9478,45,28533.1,-0.0487897,54.9518,12.2971,119.107,-0.0866417,68.962,500,-2.69587,-5.68805,-0.216732,-3.06817,1.00998,52.4265,12502.7,77.2966,17508.9,22192.3,-3.02598,-6.01817,-0.876963,-3.39828,0.679862,0.930617,12429.1,74.5731,17435.4,0.453228,0.989609,0.0078173,27423.6,-0.00177621,1.07688,12.5208,11.3528,119.79,89.5387,1.40717,12.4113,12.6689,117.842,140.166,1.94848,-50.627 
46,42.8278,46,27680.3,-0.179211,54.9438,12.0954,119.183,0.048784,83.6232,9.55171e-07,-6.04578,-3.85372,-2.1105,-3.90634,-1.58288,56.7795,13154.6,64.2963,16300.5,21766.6,-6.4033,-4.21124,-2.82555,-4.26386,-1.9404,0.856165,13075,61.3467,16220.8,0.483812,0.991856,0.00691858,27024.9,-0.00209507,1.16251,12.3394,11.2583,119.94,89.9279,1.36981,12.1926,12.383,117.943,140.332,1.99722,-50.4042 
47,42.8678,47,31748.9,-0.644411,60.6712,12.5962,119.669,-0.101972,-369.961,34.674,-0.129474,-3.17594,-2.73035,-0.0457118,-2.58318,51.1139,14585.2,87.4522,18786.9,26106.3,-0.451325,-3.49779,-3.37406,-0.367563,-2.90503,0.681566,14513.5,84.797,18715.2,0.474164,0.989879,0.00827735,30608.5,-0.00195613,1.24303,12.6201,11.4434,120.381,88.9102,1.4522,12.6132,12.9241,118.38,139.089,2.00164,-50.1783 
48,42.9678,48,26723.1,0.0356921,52.2011,12.1417,119.336,-0.115674,13.5423,0.00326112,-3.92976,-4.64131,-7.03194,-2.69896,1.87777,16.0445,11686.2,55.0969,16765.2,20683.7,-4.03078,-4.74234,-7.23399,-2.79999,1.77674,0.57523,11663.7,54.2634,16742.7,0.447528,0.991924,0.00593485,26062.4,-0.00197182,1.02018,12.3351,11.41,120.197,90.258,1.35569,12.393,12.5758,118.121,140.98,2.0758,-50.7221 
