cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
41,45.6159,41,23071.6,-0.852032,36.4944,16.4432,122.495,1.72033,-214.964,476.716,-9.87142,0.711884,-8.87377,-4.15452,-0.207088,378.699,10235,154.504,14171.7,31573.2,-12.256,-1.67268,-13.6429,-6.53909,-2.59165,0.628282,9703.79,134.831,13640.5,0.511281,0.976262,0.0178828,18979.4,-0.0016447,0.508426,16.5726,15.0369,123.048,85.2778,0.716036,16.0617,15.5536,120.205,135.393,2.84313,-50.1149 
42,45.8559,42,20302.5,-0.116066,32.4181,15.9374,122.227,0.449269,-786.597,0.0196004,-6.68698,-6.42166,-11.4984,-4.99921,-1.91122,259.441,8520.28,142.825,13374.9,28323.1,-8.32061,-8.05529,-14.7656,-6.63284,-3.54485,0.642645,8156.39,129.347,13011.1,0.479677,0.972997,0.0179836,17003.9,-0.00185835,0.428442,16.5644,15.052,123.312,85.4043,0.718232,15.6808,14.8979,120.045,135.394,3.26747,-49.9897 
43,44.6359,43,22045.1,-0.0233038,34.2022,16.324,121.885,0.0314399,-32.6334,500,-2.65621,-3.45622,-12.6207,-3.79429,-3.8954,277.298,9488.78,140.65,14160.9,18208.4,-4.40228,-5.20229,-16.1129,-5.54036,-5.64147,0.563328,9099.85,126.245,13772,0.492821,0.976297,0.0166058,18464.8,-0.00200891,0.45058,17.1601,15.4847,122.692,85.8234,0.73484,16.1931,14.9863,119.759,135.977,2.93295,-50.1535 
44,42.5959,44,22072.1,-0.988581,35.1198,16.8437,122.393,-22.1623,21295.6,456.792,-11.6452,-5.63238,-11.6441,-8.58584,-1.03776,330.48,9445.72,157.239,14263.3,1.53831e+07,-13.7261,-7.71332,-15.806,-10.6668,-3.1187,0.690266,8982.19,140.071,13799.8,0.489066,0.973435,0.0183547,18366,-0.00199686,0.455732,16.8987,15.5192,123.298,84.7035,0.732833,16.1555,15.0939,120.215,134.359,3.0825,-49.6551 
45,46.0559,45,19560.7,-0.0926338,32.6046,15.5673,122.416,0.0555604,-35.0888,3.69682e-07,-10.4862,-8.98349,-9.14749,-1.33733,-3.32188,328.435,11458.5,130.85,9801.32,16586.5,-12.5543,-11.0516,-13.2836,-3.4054,-5.38995,0.709233,10997.8,113.788,9340.66,0.633899,0.982216,0.0219481,17349.5,-0.00192653,0.62484,15.9743,13.9962,122.447,86.0923,0.525624,15.7868,15.2764,119.895,136.344,2.5518,-50.2518 
46,44.3959,46,22840.3,-0.569527,36.4062,16.3224,122.032,0.928984,-220.279,500,-2.24048,-8.49877,-9.69716,-4.32285,-3.22472,332.143,10327.2,155.534,14228.8,26005.9,-4.3319,-10.5902,-13.88,-6.41426,-5.31613,0.657559,9861.33,138.28,13763,0.513072,0.976049,0.0181717,19220.2,-0.00210099,0.510323,16.6896,15.291,122.764,85.0027,0.733423,16.0846,15.1604,120.021,134.968,2.74339,-49.9654 
47,43.4359,47,20951.4,-1.0141,34.126,16.7056,121.869,-0.679165,-3224.17,495.694,-5.90377,-6.59094,-12.3719,-4.95663,-2.6799,299.139,9344.08,128.876,13431.9,89842.1,-7.78736,-8.47454,-16.1391,-6.84023,-4.5635,0.631567,8924.51,113.337,13012.3,0.502142,0.978259,0.0157913,17772.9,-0.00209658,0.481186,16.5341,14.6399,122.771,85.2678,0.712456,16.0595,14.805,119.625,135.002,3.14617,-49.7338 
48,43.5559,48,21772.4,-0.162353,34.3286,-16.1897,121.987,0.157886,12.3219,500,-5.22065,-5.17823,-15.7991,-1.09478,-2.68834,240.169,9638.53,154.322,13769.7,18155.4,-6.73292,-6.69051,-18.8237,-2.60706,-4.20062,0.518018,9301.67,141.846,13432.8,0.504539,0.974007,0.0190808,18436,-0.00199114,0.485669,16.5422,15.0296,122.863,86.0459,0.720168,16.2565,14.8383,119.751,135.979,3.11136,-49.9332 
49,42.3759,49,22299.8,-1.05023,35.9203,16.8006,121.841,1.94973,-5.21184,1.38663,-2.2019,-5.88386,-14.4077,-7.11769,-6.08148,319.244,9713.37,146.509,14261.4,19976.1,-4.2121,-7.89406,-18.4281,-9.12789,-8.09167,0.614103,9265.6,129.925,13813.6,0.496579,0.976049,0.017031,18658.8,-0.0020633,0.493077,16.8418,14.6738,122.752,85.5337,0.738759,16.1565,15.087,119.8,135.524,2.95197,-49.9901 
50,44.7559,50,24895.5,-1.04301,39.8207,16.552,122.509,1.46926,747.915,15.8737,-5.4685,-3.70896,-5.96011,-4.90075,-0.521261,316.548,10729.1,174.853,15617.3,57228.5,-7.46172,-5.70218,-9.94655,-6.89397,-2.51448,0.69413,10285.1,158.409,15173.4,0.499204,0.973754,0.0188686,20603,-0.00189627,0.518683,16.7475,15.5019,122.922,85.5997,0.778163,16.1959,15.6124,120.581,135.805,2.34063,-50.2056 
51,46.1159,51,20134.7,-0.571408,33.1574,15.9887,122.45,0.0387163,650.732,484.787,-2.71385,-8.06791,-3.4879,-6.66428,-0.843417,283.064,9567.59,136.987,12051.9,18078,-4.49623,-9.85028,-7.05265,-8.44666,-2.62579,0.782806,9170.56,122.282,11654.9,0.53642,0.977197,0.0189608,17095.9,-0.00170551,0.501599,16.1451,14.7387,122.832,85.469,0.649162,15.4212,15.0907,119.9,135.65,2.93262,-50.1808 
52,42.9159,52,24323.5,-1.07666,39.0772,16.645,122.7,0.358211,668.276,83.5874,-7.38414,-6.36021,-9.463,-3.75368,-4.28387,300.052,10898.6,172.693,15054,28966.6,-9.27349,-8.24956,-13.2417,-5.64303,-6.17322,0.689023,10477.7,157.106,14633.2,0.512903,0.974431,0.0193938,20428.3,-0.00208576,0.539516,16.6399,15.237,123.351,85.2587,0.750204,16.164,15.6892,120.463,135.522,2.88758,-50.2636 
53,44.9959,53,21742.5,-0.91711,34.9577,16.4852,122.176,0.735233,287.272,48.1792,-9.37981,-5.7365,-7.46985,-7.76605,-2.50009,289.024,9521.63,133.975,13672.5,25635.6,-11.1997,-7.55641,-11.1097,-9.58596,-4.32,0.746191,9116.24,118.96,13267.1,0.502608,0.977674,0.016249,18137.9,-0.00169757,0.48812,16.6568,14.4674,123.012,85.0696,0.708105,15.8215,15.3882,120.214,135.417,2.79851,-50.3469 
54,45.6359,54,23649,-0.965616,37.3768,16.6733,122.459,0.287647,62.3255,488.882,-5.8907,-3.95213,-11.2109,-9.0535,-4.35641,344.383,10462.7,168.716,14397.6,20870.7,-8.05919,-6.12062,-15.5479,-11.222,-6.5249,0.672501,9979.65,150.826,13914.6,0.513315,0.974233,0.0195765,19441.6,-0.00151735,0.524942,16.5005,15.0441,123.333,85.7428,0.723345,15.9543,15.6473,120.077,135.84,3.25667,-50.0977 
