cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
42,43.2718,42,29012.4,-0.107839,59.3753,11.696,120.626,-0.144078,170.917,0.225929,-8.43152,-0.648046,-10.9498,-3.6483,-0.190355,-7.77409,13005.1,62.561,18211.9,23408.3,-8.38257,-0.599094,-10.8519,-3.59934,-0.141403,0.539672,13016,62.9649,18222.8,0.512289,0.991605,0.00632472,25407.5,-0.00273452,1.30024,11.9072,10.3922,120.947,88.3041,1.63305,12.0475,11.8236,119.674,138.412,1.2732,-50.1077 
43,43.2718,43,27659.7,-0.174976,58.1998,11.3551,120.664,-0.231401,-260.891,500,-5.34867,-1.81172,-8.38092,-1.29079,-1.06887,-25.6921,13239.4,64.0037,16511.4,23478.6,-5.1869,-1.64995,-8.05737,-1.12902,-0.907093,0.524086,13275.4,65.3383,16547.5,0.541242,0.99146,0.0072211,24527.7,-0.00249647,1.40008,11.4726,10.1744,121.049,88.7874,1.57464,11.6522,11.4565,119.71,138.745,1.33957,-49.9578 
44,43.2718,44,29849.3,-0.0537476,61.8318,11.5555,120.656,-0.00245641,-21.4359,500,-7.55703,-5.04169,-2.79849,-2.57341,0.325843,14.5525,13462.8,67.5723,18606,23260.9,-7.64866,-5.13332,-2.98176,-2.66504,0.23421,0.836118,13442.4,66.8163,18585.6,0.515417,0.991376,0.00657892,26080.5,-0.00268614,1.36081,11.6586,10.471,120.821,88.4913,1.67024,11.8685,11.9544,119.729,138.675,1.09192,-50.1833 
45,43.2718,45,27436.9,-0.697248,58.1214,11.6143,120.678,-2.69847,293.631,148.219,-3.06983,-4.06356,-9.23367,-3.25196,-2.7529,4.66081,12482.5,63.4829,17182.2,47768.5,-3.09917,-4.09291,-9.29236,-3.28131,-2.78225,0.587885,12476,63.2408,17175.7,0.516487,0.991207,0.00673692,24155.4,-0.00272432,1.27669,11.6205,10.3984,120.997,88.3492,1.60849,11.7473,11.6322,119.817,138.395,1.18082,-50.046 
46,43.2718,46,29542,-0.108173,61.6867,11.4775,120.747,-0.618803,1398.56,1.47698e-06,-4.20224,-1.95051,-3.86614,-0.866263,-0.106867,37.9297,14033.6,66.6376,17669.5,51220.7,-4.44108,-2.18935,-4.3438,-1.1051,-0.3457,0.650399,13980.4,64.6672,17616.3,0.538547,0.99197,0.00671671,25959.5,-0.00264326,1.42665,11.6762,10.4315,120.957,88.3063,1.60891,11.7682,11.8819,119.878,138.31,1.07903,-50.0033 
47,43.2718,47,27040.4,0.0389623,56.8643,11.3339,120.512,-0.134298,35.1184,4.54296e-12,-2.63252,-5.34357,-7.2167,-0.2783,-0.700145,-14.8708,12567.8,48.4378,16580.2,21133.9,-2.53888,-5.24993,-7.02942,-0.184662,-0.606507,0.549667,12588.7,49.2103,16601.1,0.527221,0.993206,0.00543088,23877.4,-0.00257094,1.31396,11.581,10.2161,120.827,88.4917,1.57383,11.6522,11.5394,119.583,138.704,1.24421,-50.2119 
48,43.2718,48,27146.3,-0.268828,57.6598,11.407,120.841,0.266644,342.635,500,-7.12279,-4.93611,-4.90282,-3.68547,-2.4431,21.3899,12761.2,60.141,16586.2,24385.2,-7.25748,-5.0708,-5.1722,-3.82015,-2.57779,0.783576,12731.2,59.0299,16556.2,0.530702,0.991951,0.00652505,23989.4,-0.00268864,1.32848,11.4643,10.4044,121.166,88.4781,1.5337,11.7085,11.7806,119.955,138.506,1.21062,-50.0283 
49,43.2718,49,26020.1,-0.1446,55.3153,11.2403,120.871,0.551283,7.87108,4.6567e-07,-5.22594,-5.55818,-6.78584,-0.825423,1.43183,15.1669,12116.7,50.0396,15937.4,20381.7,-5.32144,-5.65368,-6.97684,-0.920925,1.33633,0.602154,12095.4,49.2517,15916.1,0.527761,0.992925,0.00566801,22918.4,-0.00238532,1.29296,11.3666,10.1119,121.168,88.3743,1.52752,11.5793,11.4987,120.021,138.384,1.14663,-50.0097 
50,43.2718,50,25131.8,-0.622011,54.644,11.4011,120.636,1.81874,-313.214,62.6712,-6.39686,-2.86453,-11.8334,-2.69015,-1.52725,-27.0981,11715.9,45.6409,15655.6,38825,-6.22623,-2.6939,-11.4921,-2.51952,-1.35662,0.526847,11753.9,47.0485,15693.6,0.524129,0.993044,0.00549218,22425.6,-0.00258193,1.24,11.5359,10.1125,120.884,88.3832,1.51729,11.5039,11.4113,119.749,138.265,1.13504,-49.8817 
51,43.2718,51,28571.7,-0.0574689,60.2159,11.2858,120.721,-0.0663854,53.7298,500,-5.87342,-1.57238,-12.3602,-1.10609,-3.28677,13.8549,13558.5,55.8991,16948.8,22238.8,-5.96066,-1.65962,-12.5347,-1.19333,-3.37401,0.492981,13539.1,55.1794,16929.4,0.540459,0.992918,0.0059683,25051,-0.00229072,1.421,11.2785,10.3697,121.012,88.2762,1.58457,11.6423,11.6954,119.762,138.444,1.25022,-50.1676 
