cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.775,10,23225.6,-0.0249813,51.2523,11.3466,120.738,0.174632,-75.5188,499.987,0.76983,-3.31049,-11.8275,0.236387,-9.86644,170.802,3098.09,1.06748,22737.9,19360.4,-0.305666,-4.38598,-13.9785,-0.83911,-10.9419,0.540955,2858.52,-7.80536,22498.4,0.128721,1.0048,-0.000639491,22207.1,-0.00343569,0.269474,11.3463,10.9953,121.572,90.142,2.26642,11.8071,11.1627,120.149,138.429,1.42326,-48.2868 
11,44.86,11,23550.6,-0.85012,52.0043,11.6906,120.461,1.3552,-310.551,317.505,-3.33529,-5.55223,-2.15799,-11.5469,-0.731109,149.899,1614.65,-7.98292,24489.2,33491.4,-4.27916,-6.4961,-4.04574,-12.4908,-1.67498,0.860428,1404.4,-15.7699,24279,0.0630221,1.02004,-0.00119793,22284.3,-0.00515422,0.0492999,40.7443,17.6244,125.834,89.8004,2.47082,11.8567,11.0911,119.967,138.701,5.86743,-48.9007 
12,44.76,12,24953.1,-0.0618598,53.4293,11.5379,120.762,-0.130952,98.794,500,-2.4887,-6.80284,5.22721,-7.588,-6.32265,131.074,2528.02,-4.57617,24825.8,20489.1,-3.31404,-7.62818,3.57653,-8.41334,-7.14799,1.156,2344.18,-11.3852,24642,0.0995985,1.00857,-0.000851825,23536.3,-0.00335824,0.186541,12.2039,11.7579,121.793,89.7489,2.41028,11.957,11.2998,120.292,138.162,1.5008,-48.413 
13,44.785,13,23281.8,-0.811326,51.4836,11.6099,120.605,1.35974,-53.5597,92.2924,-7.13822,-5.9858,-5.60464,-4.58393,-7.00462,146.667,3494.49,20.7158,22240.6,21828.6,-8.06174,-6.90932,-7.45168,-5.50745,-7.92814,0.792191,3288.77,13.0968,22034.9,0.147885,0.993079,0.00109369,22238.8,-0.00321897,0.315867,11.1392,10.7517,120.977,88.8028,2.20193,11.8473,11.2003,120.049,137.599,0.928053,-48.7965 
14,44.835,14,22311.4,-0.0197041,49.6526,-11.2979,120.714,-0.00385854,-29.6389,500,-5.07546,-2.41967,-5.18108,-3.83986,-4.60326,148.501,2666.68,-9.69741,22224.5,18265.2,-6.01053,-3.35474,-7.05122,-4.77493,-5.53833,0.736203,2458.4,-17.4118,22016.2,0.114919,1.01255,-0.00145897,21392.3,-0.00352215,0.229604,11.2982,11.1449,121.46,89.9003,2.21935,11.8168,11.1882,120.111,138.382,1.34889,-48.4814 
15,44.8,15,23085.2,-0.103187,50.9059,11.4264,120.687,0.139077,297.803,499.555,-6.95039,-6.28863,-8.05472,-8.61032,-7.28114,135.127,3963.91,16.3757,21797.4,20283.5,-7.80125,-7.13949,-9.75643,-9.46118,-8.132,0.769299,3774.39,9.3561,21607.9,0.168822,0.995681,0.000796986,22357.2,-0.00339677,0.363719,11.1031,10.8971,121.07,89.7853,2.12003,11.8484,11.3883,120.093,138.862,0.977014,-49.0763 
16,44.82,16,24046.3,-0.243373,53.0292,-11.4533,120.814,0.38846,76.1588,470.795,-4.37419,-8.88576,-7.2931,-10.1434,-6.16487,120.218,3790.67,18.1042,22955.5,20734.6,-5.13117,-9.64274,-8.80706,-10.9004,-6.92185,0.787286,3622.05,11.8591,22786.9,0.155997,0.994303,0.000957777,23218.8,-0.00350823,0.348149,11.2189,10.8361,121.319,88.2088,2.24019,11.9221,11.2728,120.211,136.74,1.10874,-48.5314 
17,44.825,17,24488.8,-0.0163987,52.8403,-11.5725,120.668,-0.00937763,46.1062,500,-14.6869,-12.0402,-5.54958,-13.2125,-4.45919,145.837,3419.68,7.82982,23722.5,19920.2,-15.6052,-12.9585,-7.38617,-14.1308,-5.37749,0.866815,3215.13,0.253865,23517.9,0.137161,0.999862,1.98843e-05,23440.5,-0.003458,0.2899,11.53,11.0909,121.232,89.1098,2.29962,12.0616,11.2142,120.054,137.381,1.17745,-48.2716 
18,44.805,18,23112.9,-0.0618028,50.8482,11.327,120.847,0.0215633,-25.2494,500,-1.26252,-8.46914,-2.91501,-7.83152,-7.44698,116.861,3796.35,18.5747,21836.3,18767,-1.99837,-9.20498,-4.3867,-8.56736,-8.18282,0.864358,3632.44,12.504,21672.4,0.163104,0.994012,0.00106168,22270.7,-0.00330083,0.348551,11.2832,10.8832,121.315,89.1027,2.13792,11.8266,11.3222,120.307,137.776,1.00793,-48.6731 
19,44.78,19,24267,-0.404695,52.6839,-11.535,120.583,0.10161,27.4219,500,-3.66251,-7.94765,-8.15036,-6.34078,-6.83751,53.1924,3536.45,4.5486,23293.9,19873.6,-3.99744,-8.28259,-8.82024,-6.67572,-7.17245,0.747621,3461.85,1.78536,23219.3,0.14775,0.999098,0.000141621,23430.4,-0.00331242,0.305,11.6864,11.0996,121.176,89.4425,2.26107,11.8819,11.3088,120.005,138.193,1.17087,-48.7501 
