cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.775,10,22528.5,-0.946605,51.6091,11.5619,120.817,0.645759,569.174,490.021,-7.37207,-2.91816,0.605817,-5.05527,-2.63824,227.758,2429.99,-12.0204,23035.3,31389.5,-8.8062,-4.35229,-2.26244,-6.4894,-4.07237,0.912925,2110.54,-23.852,22715.9,0.0975017,1.02018,-0.00193798,21646.2,-0.00391881,0.200523,12.015,10.971,121.766,88.1588,2.34927,11.7206,11.0429,120.289,136.17,1.47776,-48.0107 
11,44.86,11,22063.1,-0.869255,50.0165,11.5526,120.378,1.45561,-235.07,482.647,-9.78319,-0.603919,-2.20701,-1.32331,-5.79661,176.587,2183.42,-6.77147,22487.8,29948.7,-10.8951,-1.71584,-4.43086,-2.43524,-6.90853,0.832073,1935.74,-15.9448,22240.1,0.0919059,1.01463,-0.00132243,21062.2,-0.00367197,0.161325,12.1842,11.8122,121.295,88.5205,2.33644,11.6664,10.938,119.88,136.566,1.41501,-48.0452 
12,44.76,12,26120.8,0.147816,56.2996,11.5797,121.011,-0.347327,30.3637,9.64899e-12,-6.28314,-0.379155,-8.9075,-5.87209,-6.25233,139.337,1745.67,2.37088,27230.1,21565.8,-7.16051,-1.25652,-10.6622,-6.74946,-7.1297,0.676494,1550.24,-4.86739,27034.7,0.0625093,1.00552,-0.000331767,24800.1,-0.00411972,0.110122,13.8299,13.7341,123.33,90.6826,2.63915,11.9994,11.2539,120.553,137.311,2.77696,-46.6285 
13,44.785,13,22415.5,-0.731103,51.0425,11.463,120.943,1.15497,-86.5246,2.18576,-13.5933,-3.35626,-6.71391,-5.16483,-10.7967,145.382,2737.36,7.20152,22438.6,22300.1,-14.5088,-4.27169,-8.54478,-6.08026,-11.7121,0.810611,2533.44,-0.350799,22234.7,0.11699,1.00024,-2.90639e-05,21655.3,-0.00372393,0.240949,11.4348,10.9251,121.996,87.6818,2.30365,11.7424,10.9537,120.394,135.926,1.60266,-48.2447 
14,44.835,14,23479.3,-0.859416,52.9062,11.482,120.573,1.18227,-626.869,478.909,-7.64164,-4.9186,-8.33395,-7.39004,-1.57887,180.129,3404.76,-4.73681,22676.2,43901.3,-8.77586,-6.05282,-10.6024,-8.52426,-2.7131,0.710858,3152.12,-14.0942,22423.5,0.140491,1.00789,-0.00115918,22436.4,-0.00332857,0.329532,10.8554,10.6383,121.008,88.0308,2.27855,11.7019,11.0976,120.002,136.43,1.00651,-48.3997 
15,44.8,15,23328.8,-0.0997759,52.5613,11.2372,120.701,0.213924,-38.0474,497.356,-4.83303,-0.937234,-2.66522,-2.97948,-7.22066,207.759,3325.59,10.7863,22621.9,19492.2,-6.14123,-2.24543,-5.28162,-4.28768,-8.52886,0.800579,3034.19,-0.00637585,22330.5,0.136439,1,-5.25962e-07,22238.4,-0.00341569,0.336548,10.6815,10.0401,120.91,88.884,2.36715,11.5868,10.8367,120.186,137.652,0.723869,-48.7679 
16,44.82,16,21601.5,-0.0983973,49.6187,-11.0789,120.66,0.209155,-81.3803,7.86625e-13,-7.22894,-2.07031,-6.67957,-1.88916,-1.23582,156.322,3491.33,1.7558,20933.9,18449.2,-8.21325,-3.05462,-8.6482,-2.87348,-2.22014,0.654206,3272.07,-6.36482,20714.7,0.155172,1.00342,-0.000566328,21086.7,-0.00362298,0.356451,10.7605,10.1798,121.112,88.1576,2.1799,11.5891,10.9244,120.121,136.875,0.990711,-48.7169 
17,44.825,17,20117.5,-0.059988,46.491,11.1635,120.911,0.0544412,3.91464,1.96165e-10,-11.2056,-2.20076,-9.50326,-7.58535,-8.04599,155.07,3153.69,3.23115,19775.3,16902.1,-12.182,-3.17719,-11.4561,-8.56179,-9.02243,0.741976,2936.19,-4.82445,19557.8,0.148623,1.00288,-0.00045461,19755.9,-0.00358216,0.309007,10.9416,10.4393,121.464,87.5317,2.05179,11.6072,10.9583,120.369,135.975,1.09513,-48.4432 
18,44.805,18,22686.8,-0.0548694,51.0462,-11.2871,121.021,0.0662847,-6.2626,499.986,-7.95829,-8.83755,-0.05911,-3.87272,-3.44628,140.232,3558.46,0.861147,21902.9,18769.5,-8.84129,-9.72055,-1.82512,-4.75572,-4.32929,0.938073,3361.77,-6.42363,21706.2,0.152606,1.00336,-0.000545442,22029.1,-0.00366622,0.366326,10.8626,10.139,121.286,88.3678,2.23066,11.7428,11.0171,120.452,137.135,0.834045,-48.767 
19,44.78,19,21993.9,-0.871972,49.6354,11.6172,121.128,1.14578,231.743,125.182,-7.46207,-1.19024,-4.02151,-2.73968,0.150663,273.468,2529.74,-10.8248,22190,27414.8,-9.18403,-2.91219,-7.46542,-4.46163,-1.57129,0.70832,2146.18,-25.0309,21806.4,0.102689,1.02084,-0.00211898,20899.7,-0.00362511,0.223237,11.3935,10.5199,121.886,89.0774,2.30487,11.7758,10.7993,120.559,137.204,1.32695,-48.1271 
20,44.845,20,20289.5,-0.951165,48.0835,11.409,120.906,0.348492,-245.976,9.42016,0.48366,-2.42336,-3.99423,-1.52683,-0.763561,234.246,2545.58,-5.41791,20811.2,20648.7,-0.991324,-3.89834,-6.9442,-3.00182,-2.23855,0.593293,2217.03,-17.5865,20482.6,0.11179,1.01408,-0.00158415,19832.1,-0.00385351,0.236045,11.0289,10.5737,121.501,88.4558,2.19569,11.5549,10.8242,120.39,137.02,1.11065,-48.5647 
21,44.845,21,22139.7,-0.206913,49.8545,11.3324,120.619,0.376627,-194.879,500,-5.17161,-3.85727,-3.19835,-0.567681,-4.17405,238.836,2780.66,9.66899,22029.7,20781,-6.6755,-5.36116,-6.20613,-2.07157,-5.67793,0.761232,2445.67,-2.73808,21694.8,0.115891,1.00196,-0.000232545,21103.2,-0.0034478,0.25601,10.7612,10.5747,121.31,88.5804,2.27811,11.7067,10.8762,119.996,136.893,1.31343,-48.3124 
