cyc,freq (kHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
61,50,61,21349,0,5,101,125,0,5,135,-0.837683,-4.36508,-8.53498,-1.3769,-7.58191,-154.525,8.10659,29524,-21.953,16439.4,-0.24063,-3.76803,-7.34088,-0.779849,-6.98486,0.615947,17.137,30201.2,-12.9226,10.5144,0.000324139,1.00023,1.62986,452.86,506.988,0.542437,37661.8,8.90394e-07,0.538144,109.67,85.8335,23.4804,24.5983,0.954553,501.159,560.302,0.595137 
62,30,62,20801.4,0,5,101,125,0,5,135,-5.41188,-3.01519,-8.65309,-4.13992,-4.70503,-110.103,-8.51546,29036.3,-13.9848,16439.4,-4.98647,-2.58978,-7.80226,-3.7145,-4.27962,0.66618,-2.08106,29518.9,-7.55042,0.186783,-4.02869e-05,1.00014,-11.1416,437.819,502.446,0.545129,37022.5,8.85327e-07,0.529771,109.139,86.0912,23.0628,24.4703,0.942482,483.494,554.488,0.584841 
63,90,63,18879.8,0,5,101,125,0,5,135,-3.56085,0.522226,-12.279,-6.3861,-4.44822,-95.5112,20.5169,27482.5,-25.3216,16439.4,-3.19181,0.891262,-11.5409,-6.01706,-4.07918,0.517878,26.0986,27901.2,-19.7399,10.8262,0.000534226,1.00038,2.41069,483.121,528.633,0.742955,35042.4,8.69254e-07,0.581378,110.047,85.9995,23.5698,24.4199,0.965187,504.984,552.206,0.607495 
64,10,64,22304.4,0,5,101,125,0,5,135,-8.61853,-4.81659,-7.03887,-7.47442,-4.93041,-97.8969,9.17741,30556.7,-18.2588,16439.4,-8.24028,-4.43834,-6.28236,-7.09617,-4.55215,0.794757,14.8985,30985.8,-12.5377,-101.543,0.000274677,1.00022,-0.146721,425.612,468.227,0.46618,39285,9.03007e-07,0.494361,109.496,85.9367,23.2569,24.1511,0.962972,491.663,540.117,0.570672 
65,100,65,21775.5,0,5,101,125,0,5,135,-7.17448,-4.63602,-11.6667,-10.2819,-12.343,-0.218065,8.80153,30474.5,-14.7058,16439.4,-7.17364,-4.63517,-11.665,-10.2811,-12.3421,0.746947,8.81427,30475.5,-14.6931,-0.999639,0.000165244,1.00026,-8.81745,475.887,527.188,0.520916,39181.6,9.02214e-07,0.555169,110.051,85.8464,24.2,25.214,0.959785,532.349,588.702,0.620493 
66,70,66,20605.2,0,5,101,125,0,5,135,-1.1864,-3.71007,-13.9097,-4.31314,-5.28998,-88.3861,-2.53617,28589.9,-22.2044,16439.4,-0.844898,-3.36857,-13.2267,-3.97164,-4.94847,0.498234,2.62912,28977.3,-17.0392,-0.147555,5.18431e-05,1.00032,-17.8179,487.443,532.278,0.769089,36543.4,8.81492e-07,0.577847,109.294,85.6398,23.6262,24.4582,0.965981,507.402,553.938,0.601435 
67,200,67,19855.6,0,5,101,125,0,5,135,-5.30286,-5.00979,-15.185,-4.585,-2.48774,-76.6683,9.84761,28050.6,-7.93663,16439.4,-5.00663,-4.71356,-14.5925,-4.28877,-2.19151,0.526109,14.3281,28386.6,-3.45613,1.40737,0.000288345,1.00007,10.1807,487.529,550.661,0.807351,35935.5,8.76577e-07,0.591089,109.696,85.7004,23.5715,24.812,0.950006,505.057,570.078,0.612136 
68,80,68,20481.8,0,5,101,125,0,5,135,-5.78396,-7.14081,-15.7591,-5.79865,-10.0078,-127.582,21.2433,29138.7,-15.2933,16439.4,-5.29101,-6.64786,-14.7732,-5.3057,-9.51489,0.644299,28.6992,29697.9,-7.83745,1.48745,0.000551907,1.00014,19.2942,484.343,538.64,0.585478,37592.3,8.89845e-07,0.573999,109.697,85.7294,24.0676,25.1365,0.957476,526.54,585.09,0.623753 
69,150,69,19090.5,0,5,101,125,0,5,135,-6.38932,-8.51818,-12.4167,-6.15857,-3.43028,-97.4997,14.8855,27363.6,-21.4234,16439.4,-6.0126,-8.14146,-11.6633,-5.78185,-3.05357,0.663424,20.5834,27791,-15.7255,12.0178,0.000423049,1.00031,1.71275,490.063,545.963,0.649661,35526.2,8.73236e-07,0.592347,109.267,86.0936,23.969,25.058,0.956541,522.236,581.442,0.631037 
70,110,70,22569.1,0,5,101,125,0,5,135,-8.98878,-7.80313,-12.671,-5.79618,-7.3893,-138.387,-9.18279,30931.9,-23.4189,16439.4,-8.45408,-7.26843,-11.6016,-5.26148,-6.8546,0.705844,-1.09544,31538.4,-15.3315,0.0561959,-1.98482e-05,1.00026,-19.4933,491.744,542.285,0.581301,39847.6,9.07296e-07,0.56916,109.46,85.7118,24.2634,25.231,0.961651,535.141,589.495,0.619049 
71,180,71,21230.5,0,5,101,125,0,5,135,-4.00622,-3.62219,-13.493,-8.07863,-5.85274,-107.819,13.1197,29780.6,-19.0633,16439.4,-3.58963,-3.2056,-12.6598,-7.66203,-5.43615,0.611104,19.4207,30253.1,-12.7623,4.72997,0.000366688,1.00023,4.10588,483.139,544.662,0.546726,38214.4,8.94727e-07,0.573335,109.363,85.647,24.233,25.478,0.951134,533.8,601.094,0.633096 
72,190,72,21093.4,0,5,101,125,0,5,135,-1.25822,-5.40311,-13.7253,-7.18042,-6.63587,-130.737,-2.12942,29286.1,-31.3129,16439.4,-0.753076,-4.89797,-12.715,-6.67527,-6.13073,0.592102,5.51083,29859.1,-23.6727,-0.240686,0.000105452,1.00043,-22.8964,489.059,541.601,0.556812,37495.5,8.89082e-07,0.578867,109.694,85.8334,24.3229,25.3457,0.959647,537.772,594.869,0.636163 
73,170,73,21365.8,0,5,101,125,0,5,135,-6.90412,-3.57956,-10.1925,-9.98172,-7.72516,-102.14,17.7247,29624.3,-28.214,16439.4,-6.50947,-3.18492,-9.40316,-9.58707,-7.33051,0.738911,23.6937,30072,-22.2449,-7.89738,0.000450026,1.0004,-3.0002,487.997,549.284,0.634229,37720.7,8.90858e-07,0.581164,109.432,85.4278,23.9703,25.1919,0.951509,522.29,587.67,0.621891 
74,20,74,21710.6,0,5,101,125,0,5,135,-9.2165,-7.85934,-8.58161,-5.2424,-11.0063,-77.5282,-1.16338,29897.5,-28.3277,16439.4,-8.91694,-7.55979,-7.9825,-4.94284,-10.7067,0.800979,3.36737,30237.4,-23.7969,-0.133684,6.36328e-05,1.00043,-25.189,462.555,520.564,0.69225,38138.9,8.94138e-07,0.5488,109.728,85.4863,23.1708,24.3412,0.951917,488.031,548.651,0.578718 
75,120,75,19587,0,5,101,125,0,5,135,-5.99175,-7.27095,-13.4681,-7.02132,-8.53844,-148.71,3.53809,27748.3,-25.903,16439.4,-5.41716,-6.69636,-12.319,-6.44674,-7.96386,0.682853,12.2287,28400.1,-17.2124,-1.45128,0.000245989,1.00033,-8.42616,481.523,533.314,0.592696,35378.6,8.72025e-07,0.581127,109.461,85.6389,23.9709,24.9816,0.959543,522.319,577.9,0.630036 
76,40,76,20232.5,0,5,101,125,0,5,135,-4.6495,-2.92472,-14.003,-10.8919,-10.545,-143.365,2.09177,28306.5,-39.63,16439.4,-4.09557,-2.37078,-12.8951,-10.338,-9.99108,0.675108,10.47,28934.8,-31.2517,-0.38732,0.000206728,1.00059,-27.032,455.728,521,0.624099,36436.7,8.80633e-07,0.55332,109.796,85.6863,23.1929,24.5574,0.944434,488.961,558.441,0.593377 
77,160,77,19940.8,0,5,101,125,0,5,135,-3.11017,-3.61144,-15.6922,-1.49265,-3.62838,-128.397,4.08349,27877.4,-37.0915,16439.4,-2.61407,-3.11534,-14.7,-0.996554,-3.13228,0.401423,11.587,28440.2,-29.588,-0.484435,0.000232755,1.00057,-23.9186,488.908,540.724,0.647102,35653,8.74274e-07,0.588104,109.344,85.5769,23.9468,24.9538,0.959647,521.267,576.613,0.627082 
78,60,78,20692.5,0,5,101,125,0,5,135,-9.63189,-2.39267,-4.16457,-2.62838,-9.35901,-196.052,-14.221,28439.9,-6.60213,16439.4,-8.87439,-1.63517,-2.64956,-1.87087,-8.6015,0.88788,-2.76371,29299.2,4.85512,-0.902453,-5.3904e-05,0.99991,3.06244,477.283,545.466,0.846439,36299.9,8.79529e-07,0.580125,109.476,85.9042,23.2698,24.6427,0.944287,492.208,562.325,0.598161 
79,140,79,20542.9,0,5,101,125,0,5,135,-8.6671,0.127487,-8.73682,-4.69037,-8.02128,-129.636,8.99659,27912.6,-3.03999,16439.4,-8.16622,0.628373,-7.73505,-4.18949,-7.52039,0.713334,16.5725,28480.8,4.53591,0.752762,0.000332394,0.999914,22.0156,474.438,530.821,0.665251,35578.7,8.73665e-07,0.574406,109.604,85.9152,23.5413,24.6622,0.954551,503.764,563.216,0.609686 
80,130,80,18571.5,0,5,101,125,0,5,135,-2.26487,-3.44328,-13.9883,-7.65367,-7.95108,-111.594,7.30041,26926.3,-28.8397,16439.4,-1.8337,-3.0121,-13.1259,-7.2225,-7.5199,0.598768,13.8219,27415.4,-22.3181,-1.06652,0.000288012,1.00044,-12.9598,493.666,546.285,0.719227,34504.2,8.6478e-07,0.60051,109.442,85.5887,23.8769,24.8781,0.959758,518.23,573.12,0.630199 
81,50,81,17449,0,5,101,125,0,5,135,-8.23092,-2.57314,-6.65718,-4.08294,-7.40231,-104.148,13.1684,25650.2,-4.07221,16439.4,-7.82851,-2.17073,-5.85236,-3.68054,-6.9999,0.779423,19.2548,26106.7,2.01418,0.888472,0.000421275,0.999958,21.6718,451.253,499.096,0.583773,32862.2,8.50839e-07,0.557769,109.647,86.2005,23.2286,24.1951,0.960054,490.47,542.085,0.606028 
82,30,82,17436.5,0,5,101,125,0,5,135,-8.74956,-6.08554,-19.0122,-8.224,-10.0937,-28.1224,-10.0924,26130,-9.44057,16439.4,-8.6409,-5.97688,-18.7948,-8.11534,-9.985,0.635144,-8.44895,26253.3,-7.79709,0.474514,-0.000183934,1.00016,-17.8055,460.518,495.845,0.636791,33945.4,8.60086e-07,0.55559,109.909,85.8207,23.2634,23.9113,0.972906,491.939,529.44,0.593365 
83,90,83,20029.7,0,5,101,125,0,5,135,-6.37258,-7.45901,-8.95376,-4.2694,-10.6924,-81.0303,-7.12267,27981.8,-10.3445,16439.4,-6.05949,-7.14593,-8.32759,-3.95631,-10.3793,0.767831,-2.38726,28337,-5.60909,0.261814,-4.81425e-05,1.00011,-9.11816,450.048,505.132,0.481997,35561.5,8.73525e-07,0.545829,109.687,86.0956,23.7946,24.9671,0.953039,514.664,577.23,0.623966 
84,10,84,20902.1,0,5,101,125,0,5,135,-8.46551,-4.68334,-7.43993,-7.68028,-9.84622,-30.6738,-18.5661,29075.8,-45.6727,16439.4,-8.34699,-4.56482,-7.2029,-7.56176,-9.7277,0.807431,-16.7736,29210.3,-43.8801,0.241591,-0.000328242,1.00082,-69.4297,440.997,498.25,0.583636,37386,8.88215e-07,0.527744,109.89,86.1334,22.9631,24.1697,0.950079,479.322,540.946,0.573287 
85,100,85,18554.8,0,5,101,125,0,5,135,-5.66265,-5.27945,-16.918,-7.96526,-8.6198,-86.4116,-1.08483,26866.4,-33.9571,16439.4,-5.32877,-4.94557,-16.2502,-7.63138,-8.28592,0.617118,3.96506,27245.1,-28.9072,-0.129056,8.31548e-05,1.00058,-30.7236,475.453,532.809,0.585094,34518.1,8.64897e-07,0.581937,109.623,86.0724,23.8475,25.0021,0.953819,516.953,578.85,0.632476 
86,70,86,20732.7,0,5,101,125,0,5,135,-6.84644,-2.64006,-12.147,-4.48261,-10.8348,-109.276,13.2293,28786.5,-29.7895,16439.4,-6.42422,-2.21784,-11.3026,-4.06039,-10.4126,0.671605,19.6153,29265.4,-23.4034,-2.31619,0.000382857,1.00043,-8.46878,472.762,534.29,0.587447,37102.3,8.85963e-07,0.567276,109.304,86.1081,23.7689,25.0222,0.94991,513.549,579.781,0.615896 
87,200,87,17535.1,0,5,101,125,0,5,135,-9.2869,-1.95894,-9.31631,-7.9139,-9.32412,-78.8719,10.1458,26253.3,-34.4031,16439.4,-8.98215,-1.65419,-8.70682,-7.60915,-9.01937,0.757954,14.7551,26599,-29.7939,-0.702706,0.000316884,1.00061,-20.9975,463.865,518.966,0.512844,34112,8.61491e-07,0.569527,109.322,85.601,23.9351,25.0733,0.954606,520.759,582.149,0.639123 
88,80,88,20704.4,0,5,101,125,0,5,135,-4.36801,-3.19457,-9.41544,-4.42079,-7.42146,-82.8213,-0.625393,28990.8,-21.3077,16439.4,-4.048,-2.87456,-8.77543,-4.10079,-7.10145,0.673779,4.21468,29353.8,-16.4676,-0.271102,8.20401e-05,1.0003,-15.5465,466.151,526.527,0.56094,37305.8,8.8758e-07,0.55817,109.578,85.7793,23.7253,24.9658,0.95031,511.668,577.171,0.612264 
89,150,89,20814.6,0,5,101,125,0,5,135,-5.72154,-3.08298,-9.85613,-12.3878,-9.23355,-93.7656,9.00056,29286.6,-28.2027,16439.4,-5.35925,-2.72069,-9.13155,-12.0256,-8.87125,0.760379,14.4802,29697.6,-22.723,-1.13238,0.000278545,1.00042,-12.7874,496.731,551.013,0.703246,37667.6,8.90439e-07,0.58754,109.297,85.4957,23.9869,25.0202,0.958704,523.016,579.686,0.618372 
90,110,90,20867.4,0,5,101,125,0,5,135,-1.27264,-2.11634,-11.3362,-10.5752,-8.86752,-193.413,-1.23215,28830.8,-11.9515,16439.4,-0.525333,-1.36903,-9.84157,-9.82791,-8.12021,0.668456,10.0709,29678.5,-0.648412,1.08373,0.000193867,1.00001,9.2928,509.51,570.005,3.19419,37244.9,8.87096e-07,0.607498,109.489,85.6995,23.6827,24.8181,0.954249,509.833,570.363,0.607882 
91,180,91,20063.6,0,5,101,125,0,5,135,-5.83116,-7.04739,-4.7294,-7.89269,-10.1676,-51.4011,8.78443,28154.2,-28.4536,16439.4,-5.63255,-6.84879,-4.33219,-7.69408,-9.969,0.874344,11.7883,28379.5,-25.4497,-0.628667,0.000237305,1.00049,-18.7513,473.036,520.383,0.504531,36180.4,8.78563e-07,0.564724,109.61,85.9018,24.2478,25.1626,0.963644,534.453,586.304,0.637153 
92,190,92,23449,0,5,101,125,0,5,135,-4.93502,-8.81327,-19.2978,-5.33813,-6.39726,-76.4878,5.53349,31448.3,-24.2568,16439.4,-4.63948,-8.51773,-18.7067,-5.0426,-6.10173,0.565044,10.0034,31783.6,-19.7869,-0.728009,0.000179817,1.00034,-13.7408,499.513,568.261,0.604542,40435.4,9.11736e-07,0.584357,109.448,85.7939,24.3617,25.7431,0.946337,539.486,613.671,0.631086 
93,170,93,20727.1,0,5,101,125,0,5,135,-3.78224,-2.90442,-7.71539,-5.02849,-10.6906,-97.3554,-4.87342,28258.3,-0.256177,16439.4,-3.40608,-2.52826,-6.96306,-4.65233,-10.3144,0.750107,0.816033,28685,5.43327,0.111237,1.62557e-05,0.999897,7.33596,477.209,535.27,0.601126,35930.6,8.76537e-07,0.576595,109.64,85.9077,23.8276,24.9935,0.953351,516.089,578.45,0.62334 
94,20,94,19807.6,0,5,101,125,0,5,135,-7.24081,-4.62153,-16.0446,-12.7016,-8.50719,-84.8247,12.7725,28168.1,-11.6057,16439.4,-6.91307,-4.29379,-15.3891,-12.3738,-8.17945,0.673608,17.7297,28539.9,-6.64859,1.81817,0.000354859,1.00013,9.75136,443.709,491.256,0.546024,35927.5,8.76512e-07,0.532654,110.09,85.7787,23.2075,24.1841,0.959616,489.577,541.592,0.587474 
95,120,95,19151.7,0,5,101,125,0,5,135,-5.43035,-2.04418,-5.59045,-7.43085,-10.0198,-85.6669,7.01408,26936.7,-8.0916,16439.4,-5.09936,-1.71318,-4.92845,-7.09985,-9.68877,0.827251,12.0205,27312.2,-3.08523,1.44508,0.00025143,1.00006,8.31818,508.351,541.793,0.696746,34607.6,8.65643e-07,0.606261,109.589,85.1852,24.2805,24.8324,0.977777,535.897,571.016,0.639037 
96,40,96,21278.2,0,5,101,125,0,5,135,-10.8089,0.345386,-11.0485,-9.71958,-10.232,-83.1336,5.48138,29160.9,-21.5059,16439.4,-10.4877,0.666598,-10.4061,-9.39836,-9.91082,0.736797,10.3397,29525.3,-16.6476,-1.07287,0.000200073,1.00031,-9.63739,457.149,522.856,0.63436,37142.7,8.86284e-07,0.551629,109.644,85.6445,23.1909,24.5676,0.943963,488.878,558.904,0.589788 
97,160,97,22710.5,0,5,101,125,0,5,135,-10.5201,-6.60416,-10.5774,-2.61196,-4.57477,-88.4211,3.64428,30624.3,-22.214,16439.4,-10.1785,-6.26252,-9.89411,-2.27032,-4.23312,0.698704,8.8116,31011.9,-17.0467,-0.756724,0.000162337,1.0003,-11.6444,509.045,568.213,0.88982,39401.3,9.03896e-07,0.594998,109.769,85.8271,23.984,25.102,0.955461,522.887,583.484,0.611082 
98,60,98,18979.2,0,5,101,125,0,5,135,-9.7545,-1.47576,-14.1788,-6.78142,-8.80411,-83.0603,-0.966853,27288.8,-15.0315,16439.4,-9.43357,-1.15483,-13.5369,-6.46049,-8.48318,0.653512,3.88719,27652.9,-10.1774,-0.466888,8.03197e-05,1.0002,-8.32575,441.103,500.352,0.480838,34933.7,8.68354e-07,0.541017,109.787,85.615,23.5618,24.8545,0.947989,504.639,572.033,0.618734 
99,140,99,15695,0,5,101,125,0,5,135,-4.3457,-3.63022,-6.65516,-6.65203,-7.87118,-89.6814,4.04655,24004.5,-28.7478,16439.4,-3.99919,-3.28371,-5.96213,-6.30552,-7.52467,0.779794,9.28752,24397.6,-23.5069,-0.490866,0.000217481,1.00052,-18.9207,472.644,548.613,318.8,30507.1,8.30007e-07,0.613505,109.789,85.731,23.357,24.3449,0.95942,495.907,548.82,0.62854 
100,130,100,22104.1,0,5,101,125,0,5,135,-7.3012,0.557242,-9.47411,-4.44873,-5.61112,-91.8032,12.0115,30409.1,-13.985,16439.4,-6.94649,0.911952,-8.76469,-4.09402,-5.25641,0.637068,17.3765,30811.5,-8.62002,2.4709,0.00032216,1.00015,7.03246,471.264,534.954,0.536458,39035.9,9.01094e-07,0.557212,109.767,85.389,23.9897,25.3073,0.947938,523.138,593.067,0.618145 
101,50,101,20618.9,0,5,101,125,0,5,135,-5.09854,-3.58823,-14.8117,-5.36643,-9.00759,-73.2566,-3.08044,28754.2,-10.034,16439.4,-4.8155,-3.30519,-14.2456,-5.08338,-8.72454,0.606194,1.20068,29075.3,-5.75293,-0.210541,2.35969e-05,1.00011,-5.70283,464.791,522.019,0.58796,36632.3,8.82206e-07,0.558344,109.965,86.0137,23.5642,24.7316,0.952798,504.744,566.391,0.606071 
102,30,102,19525,0,5,101,125,0,5,135,-2.35487,-5.46877,-7.52159,-7.74866,-10.1681,-86.8157,-1.27476,27912.7,-13.5385,16439.4,-2.01944,-5.13333,-6.85071,-7.41323,-9.83267,0.780773,3.79874,28293.2,-8.46503,-0.597353,7.67161e-05,1.00016,-6.35929,453.436,515.193,0.651085,36063.8,8.77618e-07,0.550728,110.025,85.9184,23.049,24.3319,0.947275,482.915,548.233,0.58629 
103,90,103,20228.1,0,5,101,125,0,5,135,-4.61188,-5.98602,-8.84496,-5.37405,-7.53925,-67.1272,6.8152,28821.1,-10.4995,16439.4,-4.35252,-5.72665,-8.32622,-5.11468,-7.27988,0.729668,10.7381,29115.3,-6.57657,3.77275,0.000210706,1.00012,2.84623,479.387,541.223,0.606717,37418.4,8.88472e-07,0.573307,109.307,85.5665,23.851,25.1028,0.950133,517.105,583.522,0.618265 
104,10,104,21223.6,0,5,101,125,0,5,135,-7.07037,1.04276,-7.09828,-12.4318,-7.34641,-20.2169,7.08811,29679.8,-22.8765,16439.4,-6.99226,1.12087,-6.94205,-12.3537,-7.2683,0.785973,8.26958,29768.4,-21.695,-0.465513,0.000158716,1.0004,-17.7645,420.731,486.704,0.531549,37832.2,8.91735e-07,0.507457,109.491,85.8218,22.6755,24.155,0.93875,467.389,540.288,0.56353 
105,100,105,19281.5,0,5,101,125,0,5,135,-8.49476,-3.98081,-6.77029,-5.80887,-8.16077,-163.909,13.0133,27130,-15.7634,16439.4,-7.86145,-3.3475,-5.50367,-5.17556,-7.52746,0.8129,22.5921,27848.4,-6.18462,1.48921,0.000463358,1.00012,15.1706,401.572,470.047,982.303,31017,8.34606e-07,0.52056,109.866,86.2532,23.2593,24.5156,0.948756,491.768,556.542,0.626827 
106,70,106,20182.1,0,5,101,125,0,5,135,-2.94227,-4.85674,-11.3727,-7.8871,-3.26863,-106.507,4.10875,28785.8,-8.53071,16439.4,-2.53075,-4.44522,-10.5496,-7.47558,-2.8571,0.621311,10.333,29252.6,-2.30644,1.36585,0.000201807,1.00004,7.56528,475.146,530.888,0.58506,36818.3,8.83696e-07,0.568345,109.551,85.5955,23.8338,24.9456,0.95543,516.359,576.237,0.617267 
107,200,107,20848.1,0,5,101,125,0,5,135,-6.69949,-1.77157,-6.10394,-6.32277,-10.3023,-84.4326,2.78243,29046.8,-28.3258,16439.4,-6.37326,-1.44534,-5.45148,-5.99654,-9.97603,0.813578,7.71666,29416.9,-23.3915,-0.379138,0.000149875,1.00043,-20.3532,498.43,560.631,0.66385,37542.3,8.89451e-07,0.594317,109.502,85.5198,24.1294,25.3481,0.951919,529.245,594.982,0.630897 
108,80,108,22917.6,0,5,101,125,0,5,135,-4.34991,-5.16952,-14.2079,-9.42468,-8.1805,-94.9018,-4.27349,31129.7,-21.7331,16439.4,-3.98323,-4.80284,-13.4745,-9.05799,-7.81382,0.655669,1.27258,31545.7,-16.187,-0.0701073,2.30513e-05,1.00028,-18.1518,466.271,516.415,0.483727,40149.4,9.09581e-07,0.539482,109.662,85.7827,24.2167,25.2345,0.959664,533.083,589.662,0.616393 
109,150,109,19978,0,5,101,125,0,5,135,-7.92393,-5.69405,-13.3145,-6.70283,-6.58729,-98.8497,1.05966,28502.2,-19.9628,16439.4,-7.542,-5.31212,-12.5506,-6.32089,-6.20536,0.66912,6.83644,28935.5,-14.186,-0.67111,0.00013499,1.00027,-10.1868,492.67,543.973,0.600003,36626.1,8.82156e-07,0.586842,109.54,85.6848,24.2142,25.1979,0.960962,532.973,587.95,0.634567 
110,110,110,20944.8,0,5,101,125,0,5,135,-3.01874,-5.85448,-3.40995,-9.55987,-7.56796,-59.9324,-2.33305,29407.6,-10.3799,16439.4,-2.78718,-5.62291,-2.94682,-9.3283,-7.33639,0.894838,1.1694,29670.3,-6.87746,-0.165086,2.25212e-05,1.00013,-7.08355,528.843,588.099,1.46645,38012.5,8.93149e-07,0.624402,109.406,85.4468,24.1961,25.2788,0.957167,532.175,591.733,0.628299 
111,180,111,20987.3,0,5,101,125,0,5,135,-8.31632,-3.52945,-5.94718,-5.74919,-5.05068,-47.8065,4.40895,29405,-12.5246,16439.4,-8.1316,-3.34474,-5.57775,-5.56448,-4.86597,0.797059,7.20276,29614.6,-9.7308,-1.60985,0.000138962,1.00018,-4.47419,526.492,593.73,1.98116,38138,8.94131e-07,0.625302,109.553,85.8448,24.0975,25.3534,0.950463,527.848,595.231,0.626897 
112,190,112,19652.2,0,5,101,125,0,5,135,-9.08645,-6.48733,-8.6056,-10.0271,-4.79813,-71.9547,2.13131,28066.9,-16.8717,16439.4,-8.80843,-6.20931,-8.04956,-9.74911,-4.52012,0.784405,6.33634,28382.2,-12.6666,-0.714871,0.000127555,1.00024,-8.86361,481.718,527.488,0.602626,35932.6,8.76552e-07,0.575075,109.69,86.0088,23.9391,24.8018,0.965218,520.933,569.611,0.621444 
113,170,113,21418.7,0,5,101,125,0,5,135,-8.2062,-1.3874,-13.0308,-6.49263,-4.55109,-46.6427,6.32499,29797.9,-23.4654,16439.4,-8.02598,-1.20718,-12.6704,-6.31241,-4.37088,0.611181,9.05079,30002.3,-20.7396,-0.571507,0.000172353,1.00038,-15.8367,502.797,563.537,0.811241,38637,8.98014e-07,0.592754,109.543,85.5663,23.9289,25.0961,0.953493,520.49,583.209,0.613529 
114,20,114,20976.1,0,5,101,125,0,5,135,-8.05523,-7.44091,-8.73894,-5.18766,-8.61575,-59.0923,8.2322,29230.4,-36.6393,16439.4,-7.8269,-7.21259,-8.2823,-4.95934,-8.38743,0.774131,11.6856,29489.4,-33.186,-0.4153,0.000226385,1.00061,-28.1376,430.982,488.387,0.475923,37329,8.87763e-07,0.51679,109.554,85.5582,23.3314,24.5895,0.948835,494.818,559.901,0.5929 
115,120,115,19574.9,0,5,101,125,0,5,135,-7.24769,-9.23634,-12.1365,-6.30954,-10.0869,-36.5811,-1.54352,27732.6,-16.3202,16439.4,-7.10635,-9.095,-11.8538,-6.1682,-9.94557,0.731626,0.594275,27892.9,-14.1824,-0.0361821,1.21745e-05,1.00028,-16.4246,497.37,556.266,0.720476,36139.4,8.78231e-07,0.598925,109.503,85.5343,23.9598,25.0927,0.954848,521.832,583.054,0.628074 
116,40,116,19536.9,0,5,101,125,0,5,135,-7.40639,-4.74968,-9.02875,0.429657,-6.5469,-159.246,7.01911,27689.3,-34.1809,16439.4,-6.79109,-4.13438,-7.79816,1.04495,-5.93161,0.669714,16.3254,28387.3,-24.8745,-1.20715,0.000328519,1.00048,-13.524,462.498,507.083,0.590491,35579.3,8.7367e-07,0.554303,109.262,85.6983,23.4869,24.3625,0.96406,501.439,549.613,0.600883 
117,160,117,17324.7,0,5,101,125,0,5,135,-6.00766,-2.78132,-13.8508,-4.9183,-7.5199,-159.04,14.3449,25868.3,-14.2772,16439.4,-5.39316,-2.16682,-12.6218,-4.3038,-6.9054,0.597917,23.6392,26565.3,-4.98291,1.3386,0.000508228,1.0001,17.6597,460.995,513.015,0.540548,33057.7,8.52523e-07,0.570436,109.233,85.7136,23.7042,24.7627,0.957256,510.76,567.815,0.631692 
118,60,118,18823.4,0,5,101,125,0,5,135,-9.25823,-0.865708,-12.9419,-12.6562,-12.6289,-104.663,26.916,26878.4,-22.5421,16439.4,-8.85383,-0.46131,-12.1331,-12.2518,-12.2245,0.735802,33.0325,27337.2,-16.4256,2.47958,0.000690002,1.00033,13.3218,460.966,512.079,0.580557,34046.7,8.60941e-07,0.564326,109.656,86.3704,23.5016,24.5277,0.958168,502.067,557.09,0.614285 
119,140,119,20681.1,0,5,101,125,0,5,135,-7.63648,0.369586,-6.13397,-5.08767,-13.0722,-64.2565,1.9995,28988.5,-14.3487,16439.4,-7.38821,0.617861,-5.63742,-4.83939,-12.8239,0.81253,5.75466,29270.1,-10.5936,-0.827097,0.000112333,1.0002,-6.95766,492.498,555.275,0.656012,37151.2,8.86352e-07,0.589998,109.784,85.7643,24.016,25.2532,0.951011,524.286,590.533,0.627769 
120,130,120,16593.2,0,5,101,125,0,5,135,-9.39657,-2.92571,-15.7851,-6.92275,-5.45183,-114.562,12.4569,25262,-27.8724,16439.4,-8.95392,-2.48306,-14.8998,-6.4801,-5.00919,0.606097,19.152,25764.1,-21.1773,-3.059,0.000424596,1.00045,-6.26085,481.112,525.531,0.640251,32560.8,8.4823e-07,0.592801,109.285,85.8697,23.7834,24.6141,0.966254,514.18,561.021,0.633189 
121,50,121,19340.8,0,5,101,125,0,5,135,-4.6555,-4.75998,-7.02553,-2.56371,-10.7268,-64.5939,2.97188,27883.8,-40.6906,16439.4,-4.40592,-4.5104,-6.52637,-2.31413,-10.4772,0.768848,6.74674,28166.9,-36.9158,-0.179663,0.000136854,1.00071,-37.5522,480.941,521.744,0.645048,36152.4,8.78337e-07,0.570313,109.593,86.349,23.7561,24.504,0.969479,512.998,556.014,0.60805 
