cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
56,10,56,6523.99,-0.000346064,15.0806,9.66632,98.5031,0.00178395,-11.8075,500,2.00732,-1.51266,-2.67857,-0.241527,0.43217,-82.4221,2281.44,24.5508,4390.51,4746.11,2.52631,-0.993667,-1.64059,0.277463,0.95116,2.46392,2397.04,33.1141,4506.12,0.390581,0.976395,0.0133563,6137.12,-5.10142e-05,0.369254,9.20034,8.52045,98.487,69.5272,0.548255,9.61007,9.7966,98.0641,119.125,0.422932,-49.5982 
57,2.5,57,8444.95,-0.0280901,19.5294,-9.556,98.6423,0.00959702,19.1183,496.313,-0.280797,0.356839,-2.55564,0.7592,-1.21305,-71.5998,3447.02,48.0804,5127.74,6081.15,0.170048,0.807684,-1.65395,1.21005,-0.762207,-6.24215,3547.45,55.5193,5228.17,0.449794,0.973342,0.0191865,7886.83,0.000102076,0.593384,9.18131,7.90966,98.6708,69.3421,0.695554,9.24258,9.20554,98.1405,118.815,0.530315,-49.473 
58,7,58,6740.87,-0.00465899,15.7406,9.45933,98.2006,-0.0095756,1.77081,500,-0.886482,0.330146,-1.22623,-0.184249,-0.492537,-74.7606,2478.71,38.6549,4349.17,4847.61,-0.415735,0.800893,-0.284732,0.286498,-0.0217898,1.7798,2583.57,46.4223,4454.03,0.411369,0.969514,0.0188377,6280.42,6.67435e-05,0.447197,8.95227,7.82801,98.1423,68.3113,0.596129,9.45222,8.95733,97.7233,117.78,0.41897,-49.469 
59,2,59,8989.71,-0.0495233,20.6076,9.74816,98.5601,0.0391601,41.4575,4.03947,-0.0340074,0.548558,-6.01237,-2.85047,-0.529433,-77.5832,4028.67,45.4957,5184.56,6592.36,0.454513,1.03708,-5.03533,-2.36195,-0.0409128,0.153242,4137.49,53.5563,5293.38,0.484995,0.97785,0.0182967,8531,-0.00011181,0.643281,9.43369,8.22609,98.4687,70.0633,0.656379,9.68888,9.68412,98.1371,119.745,0.331645,-49.6821 
60,4,60,8405.78,0.00682035,19.2406,9.65675,98.508,-0.0782941,33.1195,500,-0.585243,-0.720059,-1.39279,0.723027,-2.80426,-71.5601,3454.55,51.0191,5097.23,6132.89,-0.134647,-0.269463,-0.491596,1.17362,-2.35367,0.763172,3554.92,58.4539,5197.6,0.451767,0.972029,0.0202964,7868.92,2.42083e-05,0.582233,9.22994,7.98501,98.5485,69.0135,0.671192,9.53039,9.35046,97.9422,118.748,0.606366,-49.7346 
61,0,61,9027.98,-0.0301495,20.646,9.66389,98.5797,-0.0923625,67.4014,53.7132,0.265141,-0.805232,-5.73383,-1.05368,0.566932,-96.4888,3788.55,35.9383,5352.29,6697.72,0.872705,-0.197668,-4.5187,-0.446112,1.1745,-0.450496,3923.88,45.9631,5487.62,0.462798,0.979913,0.0151946,8478.61,-1.45981e-05,0.632134,9.28555,8.11911,98.6118,68.5724,0.698686,9.68036,9.33776,98.0054,118.126,0.606371,-49.5536 
62,0,62,9808.74,-0.0140781,22.6566,9.47437,98.9232,0.0193002,-7.83823,126.75,-0.335255,-1.32057,-4.82132,-1.20663,0.29333,-82.0017,4243.73,38.9644,5655.13,6992.73,0.181087,-0.804227,-3.78863,-0.690292,0.809672,0.117361,4358.75,47.4841,5770.14,0.476472,0.981292,0.0149328,9147.97,0.000144755,0.713645,8.95779,8.17591,98.9238,70.5591,0.731248,9.4203,9.61138,98.3641,120.559,0.559772,-49.9996 
63,9,63,5896.35,0.00469117,14.0058,9.48476,98.5813,-0.00404627,4.94184,3.93192e-11,-3.42415,1.16789,-0.610715,0.804474,-1.05529,-60.9201,2258.59,31.2086,3880.06,4325.09,-3.04055,1.55149,0.156481,1.18807,-0.671696,1.19172,2344.03,37.538,3965.51,0.415948,0.972739,0.0171387,5635.41,-0.000110164,0.389103,8.92806,7.94873,98.689,69.5316,0.533018,9.30196,9.27062,97.9553,119.323,0.733669,-49.7914 
64,5,64,7792.95,0.00852121,18.0544,9.51277,98.7152,0.00761632,-3.78854,5.47142e-12,-2.65722,1.81882,-1.74311,-2.07331,2.77064,-96.1649,3128.59,39.3121,4816.82,5591.88,-2.0517,2.42434,-0.532062,-1.46779,3.37617,1.30422,3263.47,49.3032,4951.7,0.442602,0.974243,0.0180112,7373.38,8.66465e-05,0.533175,8.90452,8.02464,98.7616,69.6538,0.643397,9.51257,9.2099,98.1196,119.446,0.642009,-49.7922 
65,3.5,65,8422.86,-0.0137133,19.4849,9.46952,98.6626,-0.0101976,21.6133,308.218,1.63782,-1.40933,-0.787055,1.8628,-2.36361,-93.3254,3338.64,46.2481,5147.59,6013.66,2.22547,-0.821687,0.388236,2.45044,-1.77596,0.842596,3469.53,55.9442,5278.49,0.441941,0.972557,0.0191497,7850.68,0.000136372,0.580475,8.98332,7.97212,98.7916,69.6822,0.68939,9.35841,9.30304,98.0217,119.418,0.769862,-49.7355 
66,8,66,6173.48,-0.0375531,14.328,9.65631,98.6292,0.00837037,5.73088,460.47,1.87255,2.22694,-3.62221,-1.67767,-0.715498,-67.6345,2275.37,29.1652,4065.34,4505.5,2.29842,2.65282,-2.77045,-1.2518,-0.289621,5.33308,2370.24,36.1921,4160.2,0.407033,0.973974,0.0157728,5823.21,-2.86344e-05,0.401292,8.96852,7.90377,98.8161,69.1681,0.542132,9.55781,9.17734,98.0754,118.641,0.740678,-49.4729 
67,0,67,9461.27,-0.000798797,21.2371,-9.77873,98.4488,-0.0012188,1.67661,1.77983e-11,0.326412,-0.295816,-2.17453,-0.839517,1.12675,-100.948,4055.34,36.0013,5437.57,6760.49,0.962054,0.339826,-0.903245,-0.203875,1.76239,1.46151,4196.92,46.4894,5579.16,0.475431,0.980984,0.0151176,8827.62,3.45171e-05,0.66927,9.40458,8.09551,98.6857,69.2895,0.69061,9.72579,9.61487,97.6226,119.091,1.06316,-49.8015 
68,0,68,9243.19,-0.0021164,21.2457,9.46147,98.8074,0.00183759,4.25416,52.0262,-3.67203,0.028307,-1.40887,-1.87964,1.97618,-79.6268,4215.06,-3.53151,5187.71,6543.99,-3.17064,0.529696,-0.406087,-1.37826,2.47757,0.791506,4326.75,4.7414,5299.39,0.495889,0.998086,0.00164543,8725.24,0.000154496,0.701852,9.00497,8.06055,98.8332,69.6954,0.683367,9.46442,9.35163,98.1116,119.308,0.721627,-49.6123 
69,3,69,8625.37,-0.0127164,19.9019,9.48642,99.0324,-0.00956022,11.3538,378.979,0.108108,1.10371,-1.96464,0.836114,-0.301867,-84.5347,3492.15,38.2153,5202.87,6149.53,0.6404,1.636,-0.900056,1.36841,0.230426,1.30252,3610.72,46.9981,5321.44,0.449793,0.977729,0.0160087,8027.52,0.000212658,0.596396,8.85941,8.02682,99.0422,69.6122,0.699205,9.43446,9.20904,98.4218,119.311,0.620484,-49.6991 
70,6,70,7440.09,-0.00736811,17.3007,-9.52657,98.7512,-0.00660522,2.50884,500,-1.44972,-1.50647,-5.7878,3.45219,0.638726,-107.215,2885.52,30.9744,4666.55,5365.84,-0.774615,-0.831367,-4.4376,4.1273,1.31383,-6.36583,3035.9,42.1136,4816.93,0.431606,0.9763,0.01585,7033.95,-2.50375e-05,0.490365,9.04126,8.10465,98.7598,69.4794,0.610535,9.58132,9.4955,98.1699,119.128,0.589896,-49.6482 
71,10,71,6203.98,-0.00644049,14.4693,9.72006,98.5967,-0.00277994,-52.4863,499.999,-2.38762,-0.102289,-2.40021,1.95584,-0.104545,-53.1513,2259.53,15.0012,4149.65,4583.13,-2.05294,0.232391,-1.73085,2.29052,0.230135,-0.679207,2334.08,20.5234,4224.2,0.39966,0.984846,0.00887052,5840.16,-0.000233997,0.39307,9.22377,8.02194,98.5392,69.8696,0.547564,9.75968,9.30856,98.0812,119.766,0.457991,-49.8962 
72,2.5,72,9506.48,-0.00530509,21.1135,9.85379,98.7079,-0.00171741,-2.37043,500,0.786379,0.175058,-1.85019,1.39769,-1.44352,-88.5195,3965.63,48.512,5526.79,6772.79,1.34376,0.732442,-0.735418,1.95508,-0.886141,1.30519,4089.79,57.7088,5650.95,0.465803,0.975902,0.0184646,8780.07,0.000228648,0.660826,9.31504,7.95518,98.7661,69.3373,0.716912,9.67895,9.33824,98.0307,118.829,0.735351,-49.4914 
73,7,73,6988.88,-0.0021,16.7564,9.20666,98.9323,-0.0190653,7.65637,500,-1.91239,-2.46344,-2.30749,-0.792115,-0.779801,-64.7642,2612.54,27.7259,4495.83,5026.77,-1.50459,-2.05564,-1.49188,-0.384312,-0.371998,0.743151,2703.38,34.4546,4586.67,0.415246,0.978183,0.0136488,6510.32,4.8955e-05,0.469274,8.66839,7.95257,99.0628,70.7206,0.619193,9.20704,9.24646,98.3116,120.732,0.751226,-50.0113 
74,2,74,9424.17,-0.00136999,21.0727,9.72168,98.6522,-0.00198156,0.956611,168.177,1.60335,1.12606,-0.907533,-0.673084,-0.895001,-104.762,4046.31,54.981,5415.05,6669.01,2.26301,1.78572,0.41178,-0.0134272,-0.235344,0.90223,4193.25,65.8653,5561.99,0.475981,0.973247,0.0213486,8809.7,0.000271487,0.650456,9.30469,8.19908,98.6845,68.8239,0.691348,9.56426,9.47066,98.0709,118.364,0.613601,-49.5403 
75,4,75,7670.19,-0.0434494,17.4705,9.81886,98.1475,-0.5604,365.03,93.433,2.46558,0.690395,-0.547604,-1.77261,-4.63536,-82.1244,3118.73,50.8202,4730.45,12243.4,2.9827,1.20751,0.486627,-1.2555,-4.11824,1.69827,3233.92,59.3526,4845.64,0.445701,0.968881,0.0220654,7255.8,-4.88569e-05,0.527488,9.36773,7.96885,98.1082,68.3629,0.61771,9.75536,9.16134,97.5166,117.904,0.591633,-49.5416 
76,0,76,9257.74,-0.0038717,21.5848,-9.50027,98.6348,-0.000382006,-2.85751,1.26345e-11,-2.47555,-0.275453,-0.682487,-2.49087,-0.248615,-122.855,3904.7,38.729,5514.16,6675.47,-1.70196,0.498135,0.864688,-1.71728,0.524972,1.56462,4077.02,51.4932,5686.47,0.463467,0.978375,0.0164073,8796.79,-7.32957e-05,0.656463,9.04309,8.18952,98.6642,69.6632,0.712261,9.49709,9.71471,97.9937,119.498,0.670505,-49.8344 
77,0,77,8791.21,-0.0197956,21.0917,9.16013,98.784,0.0565718,102.763,0.396415,-2.01419,-0.4059,-1.14526,0.603432,1.53278,-103.855,3808.2,33.9494,5141.55,6478.65,-1.36024,0.248045,0.162635,1.25738,2.18673,0.934804,3953.86,44.7395,5287.22,0.473956,0.980583,0.0153483,8342.25,8.95666e-05,0.651444,8.73922,8.1783,98.813,69.732,0.688567,9.1958,9.49238,98.2177,119.35,0.595346,-49.6176 
78,9,78,6237.43,0.00460278,14.385,9.61164,98.6673,-0.00108164,7.32294,4.30283e-11,-0.80007,2.46197,-0.649804,2.1187,0.0288976,-76.049,2377.49,39.5369,3990.97,4501.19,-0.321209,2.94083,0.307917,2.59756,0.507758,0.94896,2484.16,47.4381,4097.64,0.422103,0.967662,0.0208806,5885.2,2.51356e-05,0.398125,8.93091,8.1615,98.7619,69.2631,0.523631,9.52542,9.44705,98.0684,119.183,0.693489,-49.9203 
79,5,79,7803.35,-0.0381093,18.0053,9.65397,98.7295,0.0155805,43.3376,5.29369,-4.01902,-0.348905,-0.262341,-2.64694,-3.93202,-50.9251,3196.31,27.6482,4710.44,5680.47,-3.69836,-0.0282435,0.378983,-2.32628,-3.61136,1.04082,3267.73,32.9391,4781.87,0.451551,0.982666,0.01253,7236.68,-1.393e-05,0.542336,8.98349,8.15585,98.7129,69.6753,0.615244,9.70247,9.39146,98.0403,119.534,0.672578,-49.8586 
80,3.5,80,8873.88,-0.00568458,20.3995,9.56963,98.7594,-0.00944113,-4.15096,500,-0.461074,1.21394,1.72239,-1.87086,0.853999,-86.2507,3605.49,45.7331,5304.53,6356.18,0.0820234,1.75704,2.80859,-1.32776,1.3971,0.40458,3726.47,54.6942,5425.5,0.452811,0.974958,0.0182316,8229.63,8.87845e-05,0.635173,9.10377,7.7707,98.9037,69.3887,0.717963,9.56599,9.13708,98.0311,118.884,0.872611,-49.4955 
81,8,81,6034.04,-0.0613463,14.9508,9.23197,99.2053,-0.0540563,92.3444,402.838,0.26231,2.84982,0.222307,-1.26291,0.25286,-20.8651,2273.97,25.8344,3991.79,4655.68,0.393692,2.98121,0.48507,-1.13153,0.384242,0.844163,2303.24,28.0022,4021.05,0.408324,0.979167,0.0126657,5640.71,-0.000152343,0.409094,8.69531,8.02513,99.3072,69.8102,0.547305,9.20032,9.37827,98.6619,119.388,0.645354,-49.5774 
82,0,82,9786.76,-0.0247539,21.8822,-9.89604,98.1874,0.0132559,86.4301,0.0575883,1.7674,1.41222,-0.770385,0.0584672,-2.14716,-93.4672,4543.72,2.75053,5424.08,7086.62,2.35594,2.00076,0.406691,0.647005,-1.55863,0.894414,4674.82,12.4614,5555.17,0.503448,0.995357,0.00411522,9285.62,-7.17683e-05,0.716716,9.5818,8.14897,98.1671,68.7284,0.689333,9.90902,9.49159,97.5135,118.196,0.653679,-49.4679 
