cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
57,8,57,12005.9,-0.00922672,23.3516,11.2126,98.3106,0.0124154,-5.59265,7.7274,-2.51722,-0.893929,6.53818,-1.26744,4.01731,-142.019,4547.03,26.0618,7316.77,8525.77,-1.62296,0.000324054,8.32668,-0.373182,4.91156,0.259352,4746.23,40.817,7515.96,0.432085,0.985173,0.00990484,10984.5,0.000231092,0.591906,10.5527,9.02755,98.2762,70.1819,0.746721,11.2904,10.4356,97.6484,120.234,0.627832,-50.0521 
58,0,58,15441.7,0.0241416,30.4025,10.9425,98.6185,-0.00171927,38.0723,12.4801,-2.4316,0.100131,2.26749,0.072505,0.189712,-192.838,6630.05,21.5068,8562.51,10832,-1.21735,1.31438,4.69599,1.28676,1.40396,0.372508,6900.52,41.542,8832.98,0.484863,0.989575,0.0085891,14231.9,0.000456611,0.882056,10.3516,8.96874,98.6697,71.062,0.871409,11.0389,10.5917,97.8389,121.293,0.830813,-50.2313 
59,0,59,14760.2,0.0313053,28.98,10.9408,98.4218,-0.0721303,-56.747,40.7038,-0.311962,0.392499,6.29703,1.43264,-0.806321,-154.208,6025.56,61.708,8355.62,10454.7,0.659047,1.36351,8.23905,2.40365,0.164688,0.357827,6241.85,77.7296,8571.91,0.467326,0.978672,0.0164297,13356.5,0.000449777,0.79711,10.587,8.89923,98.4148,71.9861,0.867639,10.9808,10.5386,97.7225,122.563,0.692327,-50.5769 
60,0,60,15562.8,0.0104837,30.2098,11.1507,98.7785,-0.00768435,17.353,126.706,-0.605766,0.992616,-0.0379231,0.815186,-0.0246886,-178.831,6798.17,20.197,8478.15,10970.2,0.520286,2.11867,2.21418,1.94124,1.10136,0.719573,7049,38.7768,8728.97,0.493142,0.990465,0.00811678,14294,0.000376472,0.875643,10.7234,9.01201,98.7509,70.4271,0.861193,11.1719,10.5598,98.1068,120.4,0.644115,-49.9729 
61,10,61,11534.5,0.0179683,22.1595,11.2146,98.3391,-0.00780343,-9.17763,0.354227,-1.34437,0.494366,-0.964552,-1.74441,1.32552,-205.385,4540.26,27.0999,6717.28,8092.15,-0.0511161,1.78762,1.62196,-0.451157,2.61878,0.70649,4828.33,48.4386,7005.36,0.453672,0.982747,0.0125771,10642.8,0.000344568,0.591372,10.7072,8.95179,98.358,70.1931,0.667628,11.2172,10.7561,97.6158,120.248,0.742281,-50.0551 
62,6,62,12713.4,0.00791602,25.2487,10.9016,98.5489,-0.0138646,-5.74705,5.59597e-10,-3.565,-0.738006,-0.0347211,-1.18524,1.9538,-171.337,5036.79,43.0794,7414.91,8962.92,-2.48613,0.340859,2.12301,-0.106377,3.03267,0.268943,5277.11,60.8807,7655.23,0.453713,0.98021,0.0144384,11630.9,0.00027596,0.678176,10.5271,8.85827,98.4834,71.2404,0.767353,10.8648,10.7065,97.9247,121.598,0.558704,-50.358 
63,0,63,15239.9,-0.00287053,29.7486,11.0886,98.717,0.00174032,4.96937,2.94299e-11,-2.1842,1.29541,-1.0427,-2.94985,1.64904,-191.546,6773.34,12.8269,8276.84,10738.7,-0.978085,2.50152,1.36952,-1.74374,2.85515,0.657993,7042.01,32.7278,8545.5,0.498204,0.991932,0.00700552,14134.8,0.00049119,0.882438,10.5546,8.84543,98.6746,70.3722,0.844146,11.0967,10.5159,98.0048,120.439,0.669811,-50.0673 
64,2,64,15136.9,0.00337196,29.2375,11.1046,99.0188,0.0782022,-76.8767,500,-2.05947,-0.835177,-2.87804,1.63947,3.71195,-200.783,6230.66,73.1217,8465.9,10764.8,-0.795188,0.429103,-0.349477,2.90375,4.97623,1.04878,6512.27,93.9823,8747.52,0.472839,0.975367,0.0194073,13772.7,0.000730339,0.840807,10.4756,8.7289,98.9929,71.3037,0.879414,10.9628,10.3602,98.3483,121.394,0.644602,-50.0899 
65,4,65,14012.8,0.00635007,27.4927,10.9535,98.6741,-0.010143,-37.4281,499.999,-2.6114,-1.77229,-0.266829,-1.3015,-0.771726,-173.83,5813.54,57.0286,7876.71,9815.55,-1.51684,-0.677728,1.92229,-0.206945,0.322833,13.2916,6057.36,75.0888,8120.52,0.473328,0.978767,0.0167483,12797.4,0.000430388,0.770409,10.6128,8.84246,98.5482,71.6942,0.820462,10.9671,10.4779,98.0179,122.227,0.530235,-50.5324 
66,3,66,14546.1,-0.00437672,28.6434,11.0483,98.5166,0.00480021,0.521259,117.441,-0.437793,-2.71566,0.248755,-4.98844,2.13279,-187.493,6351.82,8.2678,8140.63,10301.9,0.742799,-1.53507,2.60994,-3.80785,3.31338,-0.97244,6614.8,27.7476,8403.6,0.486748,0.992713,0.00604561,13589.8,0.000200958,0.842707,10.5227,8.8182,98.4595,70.744,0.836026,11.2336,10.399,97.7624,120.891,0.697117,-50.1467 
67,9,67,10957.5,0.0071463,21.0802,11.2525,98.4329,-0.0043735,-3.29008,41.8389,-4.73648,-0.579795,-0.544083,-0.795647,1.73215,-134.497,4043.13,30.9151,6597.2,7722.24,-3.88959,0.267095,1.1497,0.051243,2.57904,-6.30047,4231.78,44.8887,6785.85,0.429011,0.981775,0.0120389,9864.03,0.000303619,0.515292,10.7958,9.14273,98.5184,71.238,0.663293,11.1801,10.7598,97.7024,121.722,0.816052,-50.4841 
68,7,68,11839.7,-0.0135714,23.6772,10.9268,98.5428,0.00134127,0.856623,207.403,-3.42307,-1.88786,-3.00338,-0.73827,-0.215365,-120.001,4671.13,47.0902,6996.05,8422.07,-2.66745,-1.13224,-1.49215,0.0173458,0.540251,0.684818,4839.44,59.5578,7164.36,0.448684,0.978917,0.0150826,10785.9,0.000203645,0.628887,10.5088,8.86714,98.536,71.3943,0.742788,10.8521,10.4279,97.8474,121.84,0.688555,-50.4459 
69,5,69,12538.7,-0.0390775,25.3595,10.9146,98.5656,0.0798437,10.0335,471.888,-0.582592,-2.77253,0.486702,-1.5505,2.77539,-145.643,5100.66,51.9363,7416.33,9036.52,0.334481,-1.85546,2.32085,-0.633421,3.69246,0.398575,5304.94,67.068,7620.61,0.456141,0.978354,0.0159535,11630,6.6588e-05,0.684642,10.4185,8.89091,98.4923,70.3153,0.789374,10.9138,10.3826,97.8451,120.28,0.647128,-49.9647 
70,8,70,12072.5,0.0014214,23.2104,11.3014,98.8208,-0.00755444,8.32252,4.88346e-10,1.66943,0.489724,-3.4324,-1.39577,1.68864,-142.274,4661.95,44.528,7094.5,8541.14,2.5653,1.38559,-1.64067,-0.499904,2.58451,1.37332,4861.5,59.3098,7294.05,0.445374,0.979096,0.0147576,10915.6,0.000401875,0.596857,10.7915,9.03612,98.75,71.0012,0.714431,11.1529,10.6602,98.0445,121.302,0.705508,-50.3009 
71,0,71,14470.4,-0.0061294,28.5026,11.0521,98.424,-0.0634049,-32.6859,8.99041,-0.0648546,-4.97164,-0.105944,-2.82023,0.686517,-147.383,6240.07,57.2984,7981.93,10322.2,0.863177,-4.04361,1.75012,-1.8922,1.61455,2.02468,6446.79,72.6109,8188.64,0.486794,0.980671,0.0160719,13243.4,0.000242965,0.823134,10.6513,8.9184,98.3742,70.5919,0.841048,11.0057,10.3968,97.6887,120.576,0.685587,-49.9843 
72,0,72,15301.5,-0.027951,29.7841,11.2658,98.3742,0.0222324,6.43556,447.751,-2.37743,-2.29483,5.59188,-2.73948,3.3045,-145.234,6408.76,60.7293,8725.13,10927.6,-1.46292,-1.38033,7.42088,-1.82498,4.219,-0.0644371,6612.46,75.8186,8928.84,0.471531,0.980329,0.0154012,14023.4,0.000306272,0.830393,10.7859,8.8799,98.3565,71.2067,0.890667,11.1262,10.5273,97.7351,121.314,0.621421,-50.1076 
73,0,73,15158.2,-0.0236535,29.4507,11.3916,98.48,-0.0534233,-1.67533,500,-2.58363,-0.658161,0.939866,-4.54328,2.2353,-169.293,6568.18,54.0543,8541.88,10924.2,-1.51764,0.407834,3.07186,-3.47728,3.3013,-0.719901,6805.63,71.6432,8779.33,0.482926,0.981911,0.0148098,14092.5,-6.06047e-05,0.845541,10.9522,8.91099,98.5068,69.7657,0.870187,11.4027,10.4781,97.7319,119.775,0.774918,-50.0091 
74,10,74,11210.1,-0.00816206,21.6501,11.2898,98.4245,0.00047348,1.02571,219.814,-2.67285,0.835166,-2.98556,-1.58793,-1.8392,-168.515,4308.32,32.7583,6824.9,7956.88,-1.61176,1.89626,-0.863377,-0.526834,-0.778106,0.541688,4544.68,50.2663,7061.26,0.436756,0.981012,0.0129435,10405.5,0.000203105,0.561676,10.6317,8.89745,98.2791,70.0355,0.68072,11.316,10.6216,97.785,120.299,0.494116,-50.2632 
75,6,75,12803.8,0.0268346,25.1419,10.9409,98.6674,-0.049191,-26.3437,123.377,1.35841,-0.132011,-1.30674,-3.6076,-0.419229,-141.402,4746.28,36.9203,7776.17,8996.78,2.24878,0.758361,0.474007,-2.71723,0.471143,0.616208,4944.61,51.6114,7974.5,0.427607,0.982061,0.0117817,11563.4,0.000548757,0.643324,10.3054,8.8518,98.7015,73.3183,0.802998,10.7383,10.63,97.9336,124.667,0.767895,-51.3485 
76,0,76,15473,0.000257077,30.1546,11.1198,98.7179,-0.00948952,20.761,6.27869e-11,-3.44875,1.56814,-0.853251,0.244555,2.47265,-192.789,6833.75,29.7302,8515.44,10921.9,-2.23481,2.78208,1.57464,1.4585,3.68659,0.783317,7104.16,49.7603,8785.85,0.493467,0.987891,0.0103254,14396.4,0.000360485,0.886266,10.615,8.89493,98.5793,70.5887,0.864007,11.1918,10.5099,97.9834,120.723,0.595905,-50.1345 
77,2,77,15360.2,-0.00162329,30.3605,10.9956,98.52,-0.0149508,11.3361,46.5365,-1.16354,-0.461449,-0.669545,-4.31272,2.23574,-171.693,7005.1,6.71947,8361.98,10872.8,-0.0824395,0.619655,1.49266,-3.23162,3.31685,0.294286,7245.91,24.5577,8602.79,0.50367,0.994104,0.005231,14386.2,0.000293857,0.915926,10.6938,8.74148,98.3635,69.9522,0.895368,10.9566,10.1021,97.8718,119.73,0.491647,-49.7781 
78,0,78,15233.1,-0.0163878,29.5315,11.2674,98.5579,-0.00600047,30.703,65.7821,1.0438,-1.28084,-0.883764,-3.16951,3.15583,-166.612,6479.8,71.8565,8578.69,10837.9,2.09291,-0.231723,1.21446,-2.1204,4.20495,0.764648,6713.49,89.1668,8812.38,0.478586,0.977285,0.018298,14027.8,0.000282084,0.831335,10.7956,8.92712,98.5657,71.3193,0.874858,11.1967,10.5343,97.8315,121.726,0.7342,-50.4072 
79,4,79,13962.2,-0.013297,27.1817,11.1211,98.5651,-0.00348411,25.3429,5.63341e-11,-2.2693,1.86331,3.10914,-2.36921,1.54916,-139.878,5811.45,60.3662,7883.65,9843.47,-1.38852,2.74408,4.87069,-1.48844,2.42994,0.320472,6007.65,74.899,8079.85,0.472525,0.978648,0.0167894,12713.9,0.000404717,0.769655,10.5498,8.84265,98.5034,71.2496,0.824772,11.0194,10.394,97.8437,121.564,0.659671,-50.314 
80,3,80,14160.5,-0.0191247,27.2288,11.376,98.1301,0.0135525,1.38234,499.928,-0.475796,-4.38877,4.26237,-3.2856,2.48945,-157.618,6071.18,47.1744,7987.98,10084.2,0.516684,-3.39629,6.24733,-2.29312,3.48193,-0.371069,6292.25,63.5504,8209.05,0.480113,0.982632,0.0140602,13105.8,0.000241736,0.772839,10.8435,8.96004,98.1069,70.2762,0.797703,11.3341,10.569,97.3481,120.077,0.758757,-49.8007 
81,9,81,11213.9,-0.00525154,22.0373,11.0802,98.2364,0.00172769,-0.848446,203.258,-4.1035,-1.40753,-1.37038,1.40937,0.091905,-123.128,4207.37,35.9898,6850.3,7948.84,-3.3282,-0.632223,0.180225,2.18468,0.867208,1.24745,4380.07,48.7823,7023,0.429033,0.980882,0.0126337,10209.2,0.000217667,0.55591,10.5289,8.98164,98.1865,70.1754,0.701522,11.0153,10.644,97.5578,120.459,0.628701,-50.284 
82,7,82,11879.3,0.00888731,23.1409,11.1071,98.1393,-0.00563598,11.2673,33.7964,-2.08566,0.0234223,2.19572,-2.45952,-0.471404,-150.828,4665.99,35.6233,7053.67,8369.2,-1.13593,0.973146,4.09517,-1.5098,0.47832,-0.411688,4877.54,51.2937,7265.22,0.447166,0.981929,0.0128386,10907.7,0.000344999,0.629634,10.4422,8.70789,98.0214,70.5244,0.73393,10.9892,10.4399,97.5018,120.547,0.519539,-50.0224 
83,5,83,12973.5,0.000920807,25.8096,10.9045,98.1966,0.00447012,5.95809,2.55484e-09,-1.11217,-2.46859,-1.14036,-3.8074,0.874079,-164.25,5324.95,73.4774,7541.3,9162.69,-0.0779288,-1.43435,0.928118,-2.77316,1.90832,1.64052,5555.33,90.5423,7771.68,0.462719,0.972269,0.0210102,12005.8,0.000310265,0.73865,10.4019,8.51649,98.2209,70.5865,0.811616,10.8914,10.1636,97.4862,120.709,0.734775,-50.1222 
84,8,84,12092.1,-0.00750094,23.3916,11.2647,98.2921,-0.00927971,1.17706,56.1578,-0.383297,-1.08082,-0.421368,-0.493894,2.62506,-120.469,4640.13,25.9704,7253.51,8578.16,0.375261,-0.322262,1.09575,0.264665,3.38362,0.771578,4809.1,38.4867,7422.48,0.438396,0.986188,0.00946123,10969.8,0.000262792,0.587567,10.8065,9.03512,98.3605,70.7327,0.737659,11.1169,10.6916,97.5511,121.229,0.809375,-50.4966 
85,7,85,11909.1,-0.00648782,23.6452,10.9627,98.2651,0.00124879,-3.37769,1.73151e-10,-3.28125,0.862522,-3.09998,0.625689,2.96014,-171.757,4742.29,37.5123,7078.87,8438.4,-2.19974,1.94403,-0.93696,1.7072,4.04165,1.20565,4983.2,55.3572,7319.78,0.450617,0.98093,0.0137399,11058.6,0.000250344,0.640044,10.4808,8.69369,98.2234,70.9314,0.745484,10.8516,10.4617,97.5107,121.357,0.712629,-50.426 
86,7,86,11885.1,0.00742314,23.2307,11.0767,98.4116,0.00152251,-4.83179,0.299907,-4.12562,-3.33704,-0.681536,0.142175,1.68545,-153.751,4623.17,39.6987,7123.79,8376.86,-3.15749,-2.36891,1.25472,1.1103,2.65358,3.47093,4838.82,55.6729,7339.44,0.442687,0.980263,0.0137806,10930.6,0.000242319,0.608357,10.5565,8.9693,98.4172,71.1949,0.718038,11.1145,10.6697,97.6776,121.654,0.739633,-50.4595 
