cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
108,1.8,108,12186,-0.262123,22.3634,13.4514,88.9181,0.406734,1219.76,2.36461e-05,0.485036,-0.970871,3.79469,1.79519,-1.25604,-18.1554,5707.04,16.4179,7785.48,25943,0.599355,-0.856551,4.02333,1.90951,-1.14172,0.112618,5731.09,16.8895,7809.53,0.454723,0.994869,0.00396808,12603.5,3459.08,30395.1,56273.5,-0.00127885,0.412475,13.7052,12.1649,89.4968,72.3567,0.553774,13.1474,13.168,88.6311,124.562,0.865709,-52.2057 
109,1.7,109,12881.7,-0.363349,23.5651,13.6225,88.982,-0.238678,290.886,65.1859,-0.56703,0.911998,-0.109615,0.249438,-0.274643,-45.1046,5786.28,14.8064,8515.8,12710.2,-0.283018,1.19601,0.458408,0.53345,0.00936837,0.760525,5846.03,15.9779,8575.55,0.436515,0.99524,0.00342046,13392.5,3924.15,31597.9,67134.5,-0.00142797,0.42293,13.5687,12.1949,89.6969,73.3618,0.603991,13.3351,13.0327,88.6415,125.666,1.05544,-52.3047 
110,3,110,11150,-0.137481,20.951,13.0926,88.9507,0.034874,37.2234,9.98361e-05,1.42577,-1.25664,1.17077,0.489354,1.94369,-90.6341,4858.85,15.2611,7691.61,8971.71,1.99647,-0.685945,2.31217,1.06005,2.51439,0.678738,4978.91,17.6152,7811.67,0.420049,0.993847,0.00413675,11853.2,3179.34,22740.6,56620.7,-0.00147231,0.358818,13.3438,12.3614,89.7272,74.0366,0.562791,13.0141,12.9806,88.5034,126.94,1.22375,-52.9031 
111,1.3,111,14413.9,-0.10516,25.8405,13.222,89.0538,0.144385,22.4216,428.013,-1.48554,-0.551282,2.68139,0.407022,-0.361407,-63.8735,6867.83,20.1014,8862.82,11227.7,-1.08335,-0.149088,3.48578,0.809216,0.0407871,-0.123232,6952.44,21.7604,8947.43,0.46893,0.994553,0.00446007,14826.2,4990.38,47703.7,78806.3,-0.00121139,0.541729,13.1861,11.5097,89.6679,73.8718,0.681435,12.9336,12.3584,88.6703,126.223,0.997619,-52.3514 
112,4,112,11496.3,-0.0109696,21.0946,13.1676,88.8832,0.0247296,-21.3677,500,0.925145,1.10247,1.16302,0.83426,1.47613,-52.4477,5049.82,13.142,7849.75,9059.37,1.25539,1.43272,1.82351,1.16451,1.80638,0.756297,5119.29,14.5042,7919.23,0.423494,0.995066,0.00336251,12088.2,3248.57,23751.1,57700.6,-0.00146149,0.360447,13.8966,12.3011,89.5651,73.3287,0.563661,13.1639,13.0401,88.6298,126.025,0.935277,-52.6961 
113,0,113,14618.8,-0.222766,26.2766,13.4817,88.9726,0.198168,247.165,447.023,-0.142517,1.37996,-2.09503,0.130467,-0.803543,-47.3085,7100.09,15.5247,8866.47,13126.6,0.155372,1.67785,-1.49926,0.428356,-0.505654,6.84123,7162.75,16.7534,8929.14,0.476868,0.995923,0.00344437,15020.4,5022.51,50010.7,77424.2,-0.00126521,0.545797,13.3962,11.7272,89.7294,73.7489,0.672462,12.8456,12.5659,88.4673,126.116,1.26215,-52.3673 
114,2,114,10943.6,-0.325972,20.0336,13.7109,88.786,-1.04959,-553.905,375.27,-1.16838,-0.478651,2.61862,1.40873,0.224559,-13.9283,4689.89,11.9353,7549.24,27867.3,-1.08068,-0.390948,2.79402,1.49644,0.312262,0.107653,4708.34,12.2971,7567.69,0.414179,0.99545,0.00298438,11367.9,2976.16,20810.9,53551,-0.00116857,0.347921,13.691,11.675,89.4623,72.8697,0.545964,13.1657,12.8663,88.3586,125.242,1.10372,-52.3724 
115,1.2,115,15299.2,-0.319907,28.4229,12.9684,89.0946,-0.271423,-114.416,265.203,1.39332,0.55288,1.78124,1.23152,-0.374761,-67.8111,7520.89,16.1198,9216.03,13010.1,1.82031,0.979869,2.63522,1.6585,0.0522273,0.631239,7610.72,17.8811,9305.86,0.481695,0.995905,0.00352711,15799.9,5707.79,57279.5,87834.4,-0.00145997,0.59128,13.0993,11.7128,89.8567,73.0368,0.725633,12.6848,12.4113,88.702,125.396,1.15474,-52.3593 
116,1.1,116,15168.9,0.0208273,27.6952,12.8731,89.1036,-0.0253017,13.076,500,-0.101629,1.09695,0.445068,-0.683111,-0.862015,-23.7116,7358.1,15.8114,9136.09,11616.8,0.0476769,1.24626,0.74368,-0.533806,-0.712709,0.0599406,7389.51,16.4273,9167.5,0.478071,0.996125,0.00329002,15456.9,5521.79,55755.1,84544.1,-0.00120563,0.588918,12.9534,11.5677,89.8269,73.8022,0.711053,12.7488,12.3636,88.633,126.151,1.19384,-52.3488 
117,1.6,117,12492.4,-0.329338,22.7134,13.5911,89.106,0.574051,-188.723,20.3424,0.306022,0.715834,2.98326,1.64448,0.811975,-26.905,5662.13,12.2667,8093.64,13576,0.475436,0.885248,3.32209,1.81389,0.981388,0.555755,5697.77,12.9655,8129.28,0.443353,0.996034,0.0029294,12851.5,3695.63,31189.4,61664.6,-0.00118769,0.426521,13.4953,11.8342,89.6584,72.7566,0.586258,13.1761,12.8404,88.8126,124.974,0.845809,-52.2179 
118,0,118,13943.6,-0.310154,25.3443,13.3383,88.986,-0.621704,-11.5293,496.517,-0.589275,0.762636,0.491887,0.700074,0.385298,-8.98115,6743.1,18.1392,8486.48,11237.9,-0.532723,0.819188,0.604991,0.756626,0.44185,0.710521,6754.99,18.3724,8498.38,0.474582,0.995263,0.0039666,14233.6,4669.91,45913.4,72346.6,-0.00109013,0.532845,13.354,11.3024,89.7095,72.7972,0.657789,12.6461,12.442,88.5638,125.049,1.14563,-52.2514 
119,2.4,119,10819.4,-0.329101,20.0157,13.606,88.984,0.00956493,526.736,474.577,0.536613,0.280912,-0.825658,1.52285,0.00887397,-21.3321,4632.24,15.5859,7482.94,9029.39,0.670935,0.415235,-0.557013,1.65717,0.143196,1.23911,4660.5,16.14,7511.2,0.413519,0.993976,0.0039427,11270.4,2921.23,20363.5,52565.4,-0.00125537,0.339366,13.7847,11.9572,89.5321,72.8764,0.540217,12.9999,13.054,88.6245,125.217,0.907609,-52.3411 
120,0,120,13889.4,-0.0147054,25.2442,13.0487,89.061,-0.0100528,-1.20776,500,1.08042,0.200949,3.36053,1.80353,1.27521,-2.58448,6844.02,15.2923,8381.42,10723.6,1.0967,0.217223,3.39308,1.8198,1.29149,0.566007,6847.45,15.3594,8384.85,0.481329,0.99609,0.00336302,14226.1,4605.55,46781.9,69771.5,-0.00114643,0.535221,13.2206,11.5169,89.5959,73.4411,0.641467,12.8344,12.4427,88.5931,125.594,1.00282,-52.1529 
121,5,121,11114.4,-0.13443,20.104,13.4928,89.246,0.984815,-1272.11,2.19106,-0.16042,-1.48855,1.08494,1.08504,0.272559,-26.3,5112.65,13.339,7253.53,49613,0.00518437,-1.32294,1.41614,1.25065,0.438163,0.207616,5147.49,14.0221,7288.37,0.445236,0.995255,0.00353152,11561.3,2979.52,25154.9,49216.9,-0.00118831,0.379913,13.5419,11.995,90.0049,73.0572,0.522885,13.2536,12.8013,88.8445,125.378,1.16032,-52.3204 
122,1.4,122,14153.9,-0.335386,25.757,13.413,88.812,0.407812,-197.682,481.359,1.36756,0.746185,1.12921,0.721587,0.560885,-32.2484,6685.9,11.7538,8829.94,13870.8,1.57062,0.949244,1.53532,0.924647,0.763944,0.732698,6728.62,12.5914,8872.66,0.462876,0.996736,0.00260736,14536.6,4761.47,44699.5,75839.1,-0.00123039,0.520536,13.3781,11.5234,89.4556,73.5306,0.662194,12.9422,12.5936,88.4623,125.802,0.993299,-52.2713 
123,1.5,123,13459.7,-0.144044,24.6892,13.1547,88.99,0.0892838,-549.445,498.968,1.27529,-0.120896,-1.2505,-0.855442,-1.08858,-43.9689,5906.19,20.9016,8833.7,12169.5,1.55215,0.155964,-0.696774,-0.578581,-0.811717,-0.838649,5964.43,22.0436,8891.95,0.432539,0.993574,0.00454592,13789.3,4356.32,34843.3,75395.8,-0.0011381,0.461463,13.1455,11.6095,89.8954,72.1359,0.657493,12.9539,12.6968,88.6088,124.352,1.2866,-52.2161 
124,0,124,15070.5,-0.324581,27.6979,13.1476,89.1803,-1.37004,468.288,494.876,-0.153219,1.11775,1.00089,0.50091,2.17013,-57.7041,7420.31,15.2832,9009.4,32740.1,0.210128,1.4811,1.72758,0.864257,2.53347,0.74656,7496.75,16.782,9085.84,0.483902,0.996098,0.00339092,15492.3,5364.63,55165.8,81041,-0.00128614,0.577418,13.1728,11.7597,89.7962,73.8842,0.691285,12.7889,12.5137,88.7742,126.108,1.02205,-52.2238 
125,0,125,15016.8,-0.314999,27.7889,13.0235,89.2099,1.07038,577.707,110.718,-0.152744,0.920433,2.27679,-0.80666,0.645159,-62.5757,7230.06,13.4425,9113.17,31911.1,0.241279,1.31446,3.06483,-0.412637,1.03918,0.415901,7312.95,15.0679,9196.07,0.474698,0.996407,0.00300923,15405.5,5455.33,53857.9,84703.5,-0.00119816,0.581198,12.944,11.5103,89.863,72.4741,0.713806,12.779,12.2537,88.8375,124.777,1.02541,-52.3034 
126,1.8,126,12404.2,-0.0185293,22.4424,13.1449,89.1361,-0.0307837,46.3613,500,0.0966175,0.899889,-0.5038,-0.360183,2.2912,-70.4313,5469.9,15.2247,8218.3,9649.75,0.540105,1.34338,0.383175,0.083304,2.73469,0.924641,5563.2,17.0541,8311.6,0.432012,0.994664,0.00376547,12877.4,3645.09,27893.6,63841.7,-0.00127303,0.394851,13.6249,12.251,89.9385,74.12,0.594863,13.1249,12.9794,88.7485,127.047,1.18997,-52.9274 
127,1.7,127,13310.6,-0.0205074,24.0181,13.2337,89.1531,-0.0242438,20.5569,0.209461,0.516208,1.53632,-0.468681,0.947655,1.51683,-42.1634,5975.49,19.3459,8679.24,10363.2,0.7817,1.80181,0.0623026,1.21315,1.78232,0.988956,6031.34,20.4411,8735.09,0.439659,0.994104,0.00429222,13718.2,4182.29,33803.6,71656.7,-0.00137189,0.438781,13.4915,12.1676,90.0392,73.2563,0.630021,13.2611,12.8676,88.7627,125.769,1.27642,-52.5124 
128,3,128,10623.4,-0.286112,19.2975,13.641,89.0051,-5.60551,13609.1,51.0892,1.27108,2.4209,0.838641,-1.48481,0.0806958,-58.0325,4595.83,13.1273,7181.23,2.49194e+06,1.6365,2.78632,1.56947,-1.1194,0.446111,0.704931,4672.71,14.6346,7258.1,0.422493,0.994549,0.00370051,11059.8,2725.74,19909.4,47957.5,-0.00103756,0.336671,13.5651,12.0118,89.7454,73.2133,0.514423,13.2424,12.8808,88.5801,125.671,1.1653,-52.4574 
129,1.3,129,14527.6,-0.348389,26.3562,13.472,89.203,0.509327,54.5757,112.17,1.06916,2.65005,-1.19953,1.40931,0.299781,-42.0456,6830.74,20.3052,9066.86,12463.6,1.33391,2.9148,-0.670031,1.67406,0.564531,1.11518,6886.44,21.3973,9122.55,0.461734,0.994592,0.00430215,14914.3,4932.4,45810.5,79228.1,-0.0013026,0.521297,13.2984,11.8386,89.789,73.4717,0.670125,13.0992,12.7078,88.7953,125.719,0.99367,-52.2469 
130,4,130,11703.8,-0.0990919,21.1157,13.4632,89.1841,0.0975932,-141.126,500,0.104555,2.02218,4.73783,1.16644,1.79004,-77.5533,5354.43,15.946,7660.77,9702.8,0.592887,2.51051,5.7145,1.65478,2.27837,0.551841,5457.16,17.9604,7763.51,0.444067,0.994273,0.00424351,12289.1,3181.98,26362.2,53318.8,-0.00134041,0.378842,13.8291,12.3935,89.8723,73.1075,0.53246,13.3648,13.2848,88.8346,125.558,1.0377,-52.4503 
131,0,131,15686.4,-0.18016,28.9589,12.9017,89.245,0.443567,-141.335,5.05338e-06,-1.44966,0.342256,3.23513,-0.24123,-2.58875,-50.7692,7354.76,18.907,9741.45,14203.4,-1.12998,0.661936,3.87449,0.0784499,-2.26907,-2.18671,7422.02,20.2257,9808.7,0.462325,0.995254,0.00378407,16053.7,5918.64,54771.4,95729.1,-0.00141631,0.578658,13.0911,11.7127,90.001,73.0462,0.750142,12.867,12.4798,88.8019,125.322,1.19914,-52.2755 
132,2,132,12266.4,-0.299705,22.2618,13.4954,88.8129,-0.293267,253.368,12.0605,-1.44344,1.44635,2.65224,0.324677,0.227667,-56.8163,5471.58,21.5588,8046.93,12198.9,-1.08568,1.80411,3.36775,0.682434,0.585424,0.370988,5546.84,23.0345,8122.2,0.436953,0.992785,0.00519706,12694.4,3552.73,28295.3,60865.9,-0.0011891,0.401047,13.4659,12.181,89.5564,73.7053,0.58116,13.2269,12.8489,88.4421,126.065,1.1143,-52.3595 
133,1.2,133,14959,0.0242865,27.214,12.8609,88.963,-0.0116125,-0.753043,500,1.44883,1.30375,2.7294,2.86332,-0.171571,7.25947,6970.81,16.5018,9250.43,11393.8,1.40312,1.25804,2.63798,2.81761,-0.217282,0.666056,6961.19,16.3133,9240.81,0.461217,0.995916,0.00324142,15093.1,5401.27,50632.2,86368.6,-0.00110795,0.568326,13.0529,11.2061,89.8686,72.6613,0.717217,12.6938,12.4611,88.4516,125.002,1.41699,-52.3408 
134,1.1,134,16200.5,-0.350262,29.6379,13.2135,89.0019,0.190303,367.309,202.367,1.61807,0.0963599,-0.450337,-1.52389,-2.26207,-39.1358,7864.75,25.1292,9792,15024,1.8645,0.342787,0.042518,-1.27746,-2.01564,1.04075,7916.59,26.1457,9843.84,0.477502,0.994254,0.00486889,16579.2,6030.39,61072.1,92281.4,-0.00136268,0.607753,13.104,11.8407,89.8494,73.3119,0.723331,13.0423,12.7776,88.5212,125.793,1.32818,-52.4813 
135,1.6,135,11905.8,-0.303566,21.6254,13.6203,89.1045,0.643647,175.032,500,1.02036,0.448684,-0.618981,1.26785,-0.0809281,-23.9511,5325.42,13.4355,7843.05,13255.8,1.17117,0.599498,-0.317353,1.41866,0.0698855,1.10788,5357.15,14.0576,7874.78,0.436003,0.995429,0.00327764,12287,3357.13,26815.8,57437.8,-0.00117252,0.391167,13.7438,11.9074,89.7107,72.5968,0.564622,13.1004,12.9677,88.6463,124.771,1.06441,-52.1746 
136,0,136,15350.6,0.00809451,27.7309,13.0973,89.2545,-0.00753323,-4.61742,1.35801e-11,-0.178472,0.852789,0.954334,1.00806,-1.09759,-40.2393,7342.18,25.0061,9375.01,11824.5,0.074904,1.10617,1.46109,1.26144,-0.844214,0.522424,7395.49,26.0513,9428.32,0.471278,0.993873,0.00506413,15692.4,5494.5,53714.1,85696.6,-0.0012325,0.571278,13.2027,11.6663,89.9658,72.9789,0.704055,12.9137,12.635,88.6425,125.151,1.32328,-52.1721 
137,2.4,137,11959.5,-0.0474392,21.4284,13.4123,88.9938,-0.0118515,-0.436281,500,1.54765,1.03829,1.27241,1.04201,0.524807,-20.4299,5098.17,18.3912,7972.42,9356.13,1.67629,1.16694,1.52969,1.17065,0.653449,0.753156,5125.24,18.9218,7999.49,0.421318,0.993581,0.00433838,12164.8,3251.76,23675.2,57616.4,-0.001044,0.359015,13.7795,12.409,89.9461,72.1847,0.556024,13.1638,13.3436,88.6472,124.413,1.2989,-52.2285 
138,0,138,16069.7,-0.322386,29.296,13.1628,89.0107,0.075908,141.912,164.458,0.490471,3.81053,2.42931,1.40663,0.9886,-81.3471,7753.67,19.8611,9669.32,12903.8,1.00269,4.32275,3.45375,1.91885,1.50082,0.716879,7861.43,21.9741,9777.07,0.477456,0.995132,0.00412308,16465.3,5915.27,58926,91478.9,-0.00131792,0.590841,13.3017,11.884,89.7401,73.6801,0.723217,12.8737,12.814,88.5473,126.177,1.19275,-52.4967 
139,5,139,12055.3,-0.313088,21.998,13.5183,88.9252,0.270804,-290.319,488.445,-0.853146,-0.373177,-1.5017,-1.19415,0.879721,-82.8189,5159.3,14.6329,8140.23,12239.8,-0.331658,0.148311,-0.458727,-0.672665,1.40121,6.30504,5269.01,16.7841,8249.94,0.420546,0.994456,0.00373368,12529,3382.88,24590.7,60400,-0.0011983,0.369747,13.6046,12.3396,89.6768,73.3575,0.57024,13.2566,13.2289,88.5517,125.949,1.12517,-52.5913 
140,1.4,140,14371.7,-0.317565,26.1703,13.3047,89.0317,0.363322,913.582,154.367,1.46851,1.55225,-1.51864,1.02484,-0.301655,-37.8192,6544.73,18.6215,9108.83,22139.9,1.70664,1.79039,-1.04237,1.26298,-0.0635173,1.28526,6594.83,19.6038,9158.92,0.450015,0.994825,0.00392736,14654.7,4940.24,42935.6,82263.6,-0.00115551,0.514474,13.0723,11.5923,89.7641,72.7281,0.691785,12.8935,12.5555,88.5059,125.094,1.2582,-52.3661 
141,1.5,141,14534.8,-0.0551381,26.4857,13.0649,89.0126,0.806724,216.357,6.91725e-09,0.990021,0.140004,-3.20616,-0.191068,-0.760128,-83.3277,6651.77,17.7121,9297.22,16946.4,1.51471,0.664696,-2.15678,0.333625,-0.235435,18.8508,6762.15,19.8765,9407.6,0.449586,0.994882,0.00387692,15040.8,5076.21,43716.7,85016.6,-0.00141781,0.509319,13.2243,11.9275,89.8171,73.8811,0.699557,13.0225,12.5962,88.5538,126.222,1.26331,-52.341 
142,0,142,15866.7,-0.351001,28.8643,13.3193,88.9489,0.539849,59.6946,312.709,0.793832,-0.548926,2.25531,-0.713117,1.21314,-35.3226,7594.25,22.8699,9535.37,13564.3,1.01625,-0.326509,2.70014,-0.490701,1.43556,0.377092,7641.04,23.7874,9582.16,0.475386,0.994582,0.00455214,16073.3,5732.23,56460.6,89260.9,-0.00123178,0.574388,13.3778,11.9668,89.6872,73.1669,0.717954,12.8446,12.7123,88.4397,125.453,1.24744,-52.2857 
143,0,143,15217.7,-0.0157488,27.6827,12.9741,89.0224,0.000959337,115.917,2.31629e-05,0.927795,-1.0642,-1.09001,1.90519,1.58562,-54.5458,7315.46,20.5661,9280.92,11695.4,1.27126,-0.720735,-0.403093,2.24865,1.92908,1.0932,7387.72,21.9829,9353.17,0.47301,0.99482,0.00431086,15618.5,5434.02,52862.4,85117.4,-0.00130512,0.562331,13.2813,11.7841,89.789,73.3746,0.703708,12.7662,12.7006,88.4746,125.568,1.31445,-52.1935 
144,1.8,144,11755,-0.3091,21.3562,13.5974,89.1221,0.304089,-679.404,418.443,1.00031,-0.352232,0.605601,1.69547,1.03102,-26.1842,5163.93,13.4899,7845.46,16178.6,1.16519,-0.187357,0.935351,1.86034,1.19589,0.811779,5198.62,14.17,7880.15,0.428464,0.995253,0.00330153,12133.1,3332.01,25625.2,57983.6,-0.00120436,0.385791,13.5297,11.8802,89.862,72.6928,0.566826,13.2012,12.8905,88.6108,124.789,1.25122,-52.0967 
145,1.7,145,11772.1,-0.221188,21.9812,13.1973,89.0987,1.1141,-906.023,1.71802e-06,1.40582,1.7548,3.17127,-0.112406,-0.873636,-38.7043,5292.41,14.6921,7901.01,42302.8,1.64954,1.99851,3.6587,0.131305,-0.629925,0.462598,5343.68,15.6974,7952.28,0.432978,0.994886,0.00362304,12341.7,3443.53,26861.3,59513.1,-0.00126186,0.396529,13.3742,11.9145,89.7705,73.2506,0.583458,12.8227,12.8556,88.5491,125.702,1.22136,-52.4512 
146,3,146,11132.9,-0.140224,20.3166,13.437,89.1405,0.203298,101.858,0.00117915,-0.769076,1.11806,0.618789,1.0101,-0.628247,-35.7777,5023.5,16.1083,7456.47,9560.99,-0.543793,1.34335,1.06935,1.23538,-0.402964,0.604137,5070.89,17.0376,7503.86,0.434364,0.994155,0.0041651,11674.3,2993.87,23409.6,51462.8,-0.00131367,0.360478,13.7471,12.2343,89.9388,73.4507,0.530619,13.2393,13.0282,88.6865,125.674,1.25227,-52.2234 
147,1.3,147,15284.7,-0.00134982,27.5764,13.0609,88.9269,0.0459879,30.9713,1.48151e-11,0.707241,-0.0766613,-1.75682,-1.05669,0.14308,-47.5295,7402.23,19.7761,9197.22,11771.2,1.00652,0.222619,-1.15826,-0.757406,0.44236,-3.74372,7465.19,21.0106,9260.18,0.478104,0.995099,0.0041622,15614.1,5318.98,53358,81729.2,-0.00120649,0.56306,13.3636,11.7906,89.5664,72.746,0.682282,12.8712,12.871,88.5139,124.824,1.0525,-52.0784 
148,4,148,11222,-0.290791,20.1927,13.7053,89.1195,-0.559514,698.387,77.5087,-0.107116,-2.6357,-0.47613,-1.34587,-0.911966,-45.4668,5008.35,7.97909,7451.64,21729.5,0.179176,-2.34941,0.0964545,-1.05958,-0.625674,1.02566,5068.58,9.16004,7511.87,0.43399,0.996847,0.00224124,11679,2946.43,23102.9,50534,-0.00114997,0.359871,13.6184,12.1928,89.9292,73.2092,0.520588,13.3137,13.206,88.7982,125.649,1.13098,-52.4398 
149,0,149,14570.5,-0.313009,27.1184,12.9797,88.9609,-2.98289,1030.49,498.45,0.00864399,1.59288,2.789,0.133003,-0.657605,-14.6274,6936.71,13.5033,8989.49,111522,0.100749,1.68499,2.97321,0.225107,-0.5655,0.327107,6956.08,13.8832,9008.86,0.467357,0.996519,0.00283077,14883.9,5292.26,50556.4,83743.1,-0.00116561,0.570415,12.8702,11.2583,89.7429,73.4804,0.71788,12.6235,12.1225,88.513,126.074,1.22995,-52.5934 
150,2,150,11754.9,-0.310578,21.1167,13.7595,88.9646,1.12012,-1418.55,358.973,0.0689535,0.781342,0.227749,0.971285,1.07284,-71.9294,5264.44,14.2141,7725.29,61183.7,0.521874,1.23426,1.13359,1.42421,1.52576,0.805882,5359.72,16.0824,7820.58,0.43782,0.994776,0.00377384,12241.8,3220.08,25670.5,54955.5,-0.00112185,0.38141,13.5959,12.1032,89.7154,73.3117,0.546713,13.2788,13.047,88.5972,125.567,1.1182,-52.2548 
151,1.2,151,14659.2,-0.00436419,26.6956,12.9675,89.3376,-0.0250318,34.91,499.952,1.58618,-0.98777,1.68218,1.0638,0.361508,-33.1723,6886.01,19.0942,9034.74,11297.6,1.79506,-0.778892,2.09994,1.27268,0.570386,0.576554,6929.95,19.9558,9078.68,0.464499,0.994986,0.0040328,14919.2,5073.27,47697.1,80944.7,-0.00113044,0.538639,13.2002,11.6296,90.0397,72.8406,0.690553,12.7627,12.5363,88.913,125.174,1.12673,-52.3334 
152,1.1,152,14870,-0.322174,27.2595,13.1893,89.0002,14.386,-1144.52,389.077,-0.0421766,0.110434,-0.783964,0.383925,0.0585908,-72.2386,6995.81,18.2582,9221.62,547695,0.412691,0.565301,0.125771,0.838793,0.513458,0.948791,7091.51,20.1345,9317.31,0.463778,0.995056,0.00396496,15290.7,5235.64,48765.9,83935.4,-0.0011717,0.545642,13.1708,11.602,89.6355,72.5924,0.700429,12.8132,12.5767,88.5498,124.696,1.08563,-52.1032 
153,1.6,153,11460.1,-0.307329,21.1594,13.419,88.8246,0.0535667,516.451,272.002,-0.382126,-1.35382,-0.917873,0.0162378,-1.0835,-50.9668,5194.53,12.9885,7499.23,10143.7,-0.0612016,-1.0329,-0.276024,0.337162,-0.762577,0.846272,5262.04,14.3123,7566.74,0.441418,0.995263,0.0034722,11920.8,3247.57,26353.1,55033,-0.00118661,0.39136,13.6551,11.7446,89.6541,72.4269,0.56401,12.8878,12.6398,88.4026,124.414,1.25156,-51.9874 
154,0,154,16091.3,-0.0493738,28.8447,13.1803,89.1169,0.149007,57.9718,500,-0.174882,0.135039,2.42846,1.29587,-0.408969,-30.8225,7682.93,14.7167,9727.52,12657.3,0.019199,0.32912,2.81663,1.48995,-0.214888,0.365626,7723.76,15.5173,9768.35,0.473272,0.996497,0.0029177,16319.9,5968.85,58570.5,93299.3,-0.00133004,0.590719,13.4523,11.6721,89.8763,72.5398,0.731385,13.0181,12.6412,88.6021,124.686,1.27418,-52.1459 
155,2.4,155,11226.7,-0.0308413,20.272,13.3356,88.8989,-0.035597,30.573,500,-0.762339,-0.592977,0.354791,-0.968597,-0.787182,-79.326,5081.82,11.9251,7436.49,8835.84,-0.262845,-0.0934822,1.35378,-0.469102,-0.287687,-4.62521,5186.9,13.9855,7541.58,0.438695,0.995304,0.00340448,11823.5,3031.38,24130.6,51701,-0.00122936,0.368052,13.7584,12.0757,89.6293,73.3833,0.535335,13.1452,12.9519,88.3937,125.813,1.23559,-52.4302 
156,0,156,13941.2,-0.310463,25.4194,13.2981,89.0733,-0.444984,185.359,499.971,1.59867,0.811375,1.64867,-0.473563,0.00462592,-32.3194,6572.05,13.0735,8656.04,13689.1,1.80217,1.01488,2.05568,-0.270056,0.208133,0.572695,6614.86,13.913,8698.85,0.463555,0.996333,0.00293762,14269.9,4618.76,43674.4,73177.8,-0.00105082,0.521348,13.0629,11.4639,89.8405,72.8315,0.653799,12.8016,12.587,88.5835,125.078,1.25696,-52.2462 
157,5,157,11616.6,-0.309227,21.2454,-13.5275,88.9383,-1.78057,3520.59,150.716,0.412225,2.96045,2.3132,1.71563,0.700358,-54.8444,5190.07,13.9217,7705.6,213421,0.757566,3.30579,3.00388,2.06097,1.0457,0.704747,5262.73,15.3462,7778.25,0.434664,0.994923,0.00362124,12107.6,3189.79,25315.5,54495.2,-0.0012537,0.377334,13.6262,12.1462,89.7129,73.7916,0.541709,13.1622,13.3113,88.4806,126.381,1.23224,-52.5894 
158,1.4,158,14834,-0.0703236,26.7021,13.1318,89.1175,0.528334,461.775,5.49157e-07,0.841908,-2.12234,1.64503,-0.976416,-1.34028,-70.1412,6912.92,18.2456,9176.29,19356.8,1.28357,-1.68068,2.52835,-0.534755,-0.89862,-2.62299,7005.83,20.0674,9269.2,0.462043,0.995012,0.00397224,15162.7,4986.73,45955.6,80527.8,-0.00107099,0.521626,13.3584,11.8005,89.8575,73.3584,0.675747,12.8399,12.952,88.7111,125.701,1.14647,-52.3425 
159,1.5,159,14403.5,-0.311492,26.0715,13.441,88.9054,-0.154934,21.7263,500,0.447156,-0.852473,2.24969,0.833898,-1.52226,-36.9432,6889.58,18.5232,8792.65,11517.1,0.679778,-0.619851,2.71494,1.06652,-1.28964,-0.0639541,6938.52,19.4828,8841.58,0.471395,0.99511,0.00404275,14719.1,4698.86,45674.6,73315.6,-0.00122988,0.513554,13.5038,11.9903,89.7222,72.0186,0.6401,12.9851,13.003,88.4691,124.088,1.25313,-52.0699 
160,0,160,14502.3,-0.318878,27.0082,13.002,89.0674,-0.262382,239.782,0.00379383,-0.561641,1.08724,0.633063,1.24247,0.140486,-73.7216,7000.55,17.4264,8888.48,13479.5,-0.0974361,1.55144,1.56147,1.70667,0.604691,0.706867,7098.21,19.3413,8986.14,0.473024,0.995254,0.00394919,15006,5184.63,50453.5,81059.6,-0.00123003,0.566027,12.8352,11.4651,89.8479,73.2279,0.699379,12.6869,12.3012,88.6199,125.626,1.22797,-52.3979 
161,0,161,14801.2,-0.310405,26.7456,13.337,89.0542,0.386229,291.352,141.852,0.0371669,-0.334813,0.75736,0.0790733,-0.873078,-45.2982,7124.24,17.5208,8980.64,15275.1,0.322398,-0.0495823,1.32782,0.364304,-0.587847,0.0357801,7184.24,18.6973,9040.64,0.47452,0.995466,0.00379528,15140,5056.1,49851.9,78365.4,-0.00112088,0.546334,13.2393,11.7899,89.9117,73.2612,0.674077,12.8441,12.6502,88.4834,125.568,1.42835,-52.3067 
162,1.8,162,12521.6,-0.308693,22.7552,13.4911,88.9954,0.398432,111.149,9.5067,-0.0371668,0.212512,-1.21094,-0.942381,-1.263,-70.1587,5760.35,11.559,8015.5,11435.3,0.404604,0.654283,-0.327396,-0.50061,-0.82123,0.44542,5853.29,13.3813,8108.44,0.450644,0.996015,0.0030308,12988.7,3670.97,31991.4,60400,-0.00130191,0.428855,13.4137,12.1396,89.9209,73.1739,0.57456,13.3092,12.9719,88.5999,125.297,1.32102,-52.1229 
