cyc,detuning,freq,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
105,-4,47.5336,0,105,15137.7,0.0938781,25.4107,12.521,96.2332,0.242396,-228.805,181.518,2.2232,1.59945,4.07499,2.62686,1.71996,-82.9231,-168.258,-7.94342,14479.4,12162.9,2.74534,2.12159,5.11928,3.149,2.2421,0.667089,-51.9499,0.671967,14595.7,-0.00406105,1.02316,8.4801e-05,12792.3,9129.14,884.351,229416,0.000684738,0.0166039,11.6248,7.54218,120.496,58.0434,1.21403,12.346,11.7335,95.9322,123.776,24.5641,-65.7326 
106,-4,47.5336,0,106,15877.8,0.0814344,25.5606,13.0368,96.0629,-0.172625,32.1527,500,-1.64872,-0.279426,2.87681,2.66945,2.27445,-81.0056,-4.13015,25.7103,14921.4,11028.3,-1.13865,0.230645,3.89695,3.17952,2.78452,0.564732,109.488,34.1265,15035,0.00820733,0.647057,0.00416381,13340.3,9363.96,893.755,235570,0.00109711,0.0180012,10.8341,7.83253,116.263,57.2459,1.21698,12.6005,11.7335,95.691,123.214,20.5716,-65.9683 
107,-4,47.5336,0,107,15970.9,0.120648,25.3585,13.1408,96.0482,-0.190892,345.034,386.664,2.1117,0.326729,5.33739,0.61908,1.38198,-111.405,-147.995,8.96291,15165.1,12991.9,2.81318,1.02822,6.74036,1.32057,2.08347,0.518057,8.26112,20.5374,15321.3,0.000612343,0.186896,0.00246317,13491,9135.86,864.295,229583,0.000750653,0.0154395,11.3651,-9.33126,121.706,55.7455,1.15474,13.0758,12.2595,95.6859,123.231,26.0204,-67.4856 
108,-4,47.5336,2.5,108,13321.6,0.079073,22.6234,12.209,96.4035,-0.219057,47.1462,499.727,-0.638615,1.15894,0.765208,2.73442,3.42705,-126.443,2828.87,35.5875,9671.57,9327.7,0.157564,1.95512,2.35757,3.5306,4.22323,0.807138,3006.22,48.7245,9848.91,0.257531,0.972419,0.00903095,11673.3,4794.02,13945.8,104237,0.00105503,0.351191,10.8459,9.09927,96.7792,72.7161,0.830168,12.2439,11.4098,95.7886,123.292,0.990585,-50.5756 
109,-4,47.5336,2,109,13718.1,0.0609535,23.1002,12.3568,96.5962,0.92285,-1643.05,6.43575e-12,1.31972,1.37424,3.98726,-0.667775,0.580786,-121.482,3147.02,53.705,9733.29,58652.4,2.08466,2.13918,5.51713,0.0971617,1.34572,0.506688,3317.41,66.3265,9903.68,0.2757,0.966194,0.0121865,12032.6,4790.58,16404.6,101214,0.00111662,0.375622,11.0366,9.24451,96.8594,73.168,0.801285,12.4413,11.6794,96.1,123.852,0.759397,-50.6843 
110,-4,47.5336,3.5,110,13550.7,0.0136958,23.0538,12.3397,96.0198,-0.0107709,1.93227,0.00401014,3.87207,0.512001,10.3467,-2.39523,1.20687,-117.627,2797.56,22.3168,9945.19,9261.39,4.61274,1.25267,11.8281,-1.65456,1.94753,0.34239,2962.55,34.5378,10110.2,0.249804,0.980006,0.00625353,11859.5,4781.52,13474,103972,0.000991621,0.336078,10.8795,9.52694,96.4737,72.4422,0.804633,12.4495,11.9162,95.4765,123.17,0.997195,-50.7274 
111,-4,47.5336,3,111,13166.6,-0.00504119,22.0187,12.4223,96.1869,-0.0082433,29.5115,1.69332e-10,-1.80595,0.953212,3.68962,2.38198,-0.258155,-174.764,3096.97,37.1209,9265.36,8912.02,-0.705509,2.05366,5.8905,3.48242,0.842288,0.490589,3342.1,55.2782,9510.49,0.285373,0.971869,0.0105935,11711.3,4467.72,15727.2,94010.8,0.00112298,0.36917,11.0419,9.19066,96.7293,72.7232,0.785554,12.1396,11.5827,95.5289,123.278,1.20036,-50.5543 
112,-4,47.5336,5,112,13962.4,0.0880996,22.7042,12.9181,96.2484,-0.0835619,-11.4738,4.3292,-1.6942,3.97308,3.63777,0.906442,0.645636,-140.143,2487.48,17.4894,10659,9578.91,-0.811756,4.85552,5.40266,1.78888,1.52808,0.576707,2684.04,32.0497,10855.6,0.219339,0.979531,0.00540916,12237,4981.59,9553.06,113639,0.000982337,0.264754,11.9043,9.70742,96.8659,72.7198,0.817232,12.7038,12.4025,95.7799,123.689,1.08599,-50.9693 
113,-4,47.5336,4.5,113,13534.9,0.118375,23.141,12.1246,96.3341,-0.370059,293.345,425.441,-3.2915,1.7601,1.51651,-2.36941,3.27165,-133.621,2799.18,45.3511,9923.29,12667.4,-2.45012,2.60147,3.19926,-1.52803,4.11302,0.461005,2986.6,59.2337,10110.7,0.251312,0.966456,0.0106768,11884,4944.84,13188.4,108873,0.00101926,0.335537,10.8755,9.33207,96.6208,72.6547,0.841186,12.1029,11.7498,95.823,123.047,0.797795,-50.3927 
114,-4,47.5336,1.5,114,13299.9,0.100287,22.6366,12.0769,96.1924,-0.128837,52.3797,0.00785473,4.34396,3.31229,5.26522,6.05179,-0.992556,-137.475,3136.27,52.8713,9226.87,9119.06,5.2096,4.17793,6.9965,6.91744,-0.126912,0.698096,3329.1,67.1544,9419.7,0.286536,0.965903,0.0129624,11618.4,4624.14,16578.6,96859.1,0.00122055,0.384305,10.986,8.96708,96.5859,72.2624,0.808026,11.8858,11.5086,95.6896,122.776,0.896374,-50.5134 
115,-4,47.5336,4,115,12960,0.12681,21.1536,12.6281,96.0261,-0.0351383,-52.8367,451.428,0.490235,-0.0438844,-1.60563,-0.320452,2.31218,-139.825,2802.51,31.3092,9263.36,8756.39,1.37068,0.836558,0.155255,0.55999,3.19262,0.974611,2998.63,45.8365,9459.47,0.264827,0.973947,0.00884707,11323,4190.36,12148.3,90336.6,0.00110958,0.307874,11.5168,9.56376,96.5991,72.1246,0.746398,12.4526,12.0112,95.4151,122.972,1.18401,-50.847 
116,-4,47.5336,0,116,16318.9,0.103822,26.4598,12.9516,96.0309,0.331811,-374.641,49.001,1.1065,4.1034,-1.96725,2.53621,2.175,-105.965,-91.199,13.4402,15445.3,15202.6,1.77374,4.77063,-0.632778,3.20344,2.84224,1.05292,57.4273,24.4496,15593.9,0.00416741,0.573046,0.0028799,13780.1,9831.59,886.955,247773,0.000937132,0.0152398,11.2475,9.11267,119.155,55.6799,1.23106,12.6619,12.0106,95.7319,122.117,23.4234,-66.4376 
