cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,ROIsqsum,c5cwc,c9cwc,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
54,0,54,21901.1,-0.0111921,30.2868,15.7492,94.8715,-0.00245614,-1.92681,0.0961791,0.959731,3.06643,0.790308,-0.764682,-1.20768,-162.741,10179.4,231.265,10595.1,15527.9,1.98447,4.09117,2.83979,0.260057,-0.182936,0.684207,10407.7,248.173,10823.4,0.522153,0.959943,0.0405266,19932.3,6027.68,78634.9,74894.5,0.00174441,0.612209,15.0525,12.7934,95.1631,74.1215,0.534009,15.5955,15.5658,94.543,126.508,0.620079,-52.3863 
55,2,55,19144.9,0.018009,26.4788,15.6278,95.2388,-0.0224631,-31.673,1.64067,-2.18988,0.229164,-1.45321,0.0410992,0.0695129,-184.189,9184.11,201.373,8967.11,13493.9,-1.03009,1.38895,0.866365,1.20089,1.2293,0.762991,9442.45,220.509,9225.46,0.537699,0.960737,0.0421735,17560.9,4786.16,66465.6,54749.6,0.00173802,0.575311,14.6334,12.57,95.6637,74.4821,0.466196,15.3662,15.0765,94.8128,126.463,0.850934,-51.9805 
56,4,56,19388,0.0161238,26.9157,15.6489,94.997,-0.00532478,-8.05042,495.435,0.553432,1.39967,2.41336,-0.548011,2.13015,-147.132,9053.29,207.397,9378.48,13712.9,1.47989,2.32612,4.26626,0.378443,3.0566,0.629256,9259.66,222.684,9584.85,0.523312,0.959614,0.041041,17694.3,4850.05,63882.4,59278.1,0.00156884,0.560857,14.7668,12.5821,95.3465,73.4434,0.477648,15.6111,15.3724,94.5899,125.58,0.75668,-52.137 
57,6,57,20197.9,-0.0255042,27.9163,15.8195,94.9548,0.0289833,-131.002,488.805,-0.509245,-0.00934096,1.35925,-2.21865,-0.157398,-135.066,9307.39,223.214,9794.9,14499.8,0.341226,0.841131,3.06019,-1.36818,0.693074,0.142189,9496.83,237.246,9984.34,0.519434,0.958113,0.0419362,18283,5080.8,65724.4,63248.6,0.00169591,0.559738,15.0818,12.7384,95.3081,73.985,0.487429,15.5097,15.8336,94.6816,126.097,0.626498,-52.1123 
58,7,58,18464,-0.00830598,25.5064,15.7208,94.9277,0.0240632,5.23841,1.1287e-09,-0.728384,-0.420883,1.15773,-1.26499,0.0230822,-206.794,8504.63,202.223,8936.77,13057.3,0.573745,0.881246,3.76198,0.0371435,1.32521,0.428212,8794.68,223.708,9226.82,0.519956,0.957383,0.0427531,16914.3,4343.87,56351.5,53665.3,0.0016658,0.528045,14.9788,12.3407,95.1244,72.9807,0.454694,15.3678,15.5616,94.514,125.171,0.610417,-52.1903 
59,8,59,19429.2,-0.0243959,26.9699,15.7508,94.9069,0.00976384,-9.98476,456.075,1.27921,0.781005,0.49771,-2.15215,-2.9983,-170.81,9144.57,213.382,9284.22,13831.8,2.35475,1.85655,2.6488,-1.0766,-1.92275,0.313914,9384.15,231.128,9523.8,0.528235,0.958679,0.0427921,17765.1,4917.59,66676.8,58108.1,0.00152356,0.57918,14.9547,12.2012,95.4156,72.7519,0.470368,15.5678,15.5952,94.5239,124.4,0.8917,-51.6479 
60,9,60,19240.6,-0.0253024,26.4045,15.9368,95.1464,0.00300258,29.9014,2.56594,0.697542,0.893796,-1.79469,1.10572,-0.0960338,-181.436,9094.96,228.802,9098.5,13701.5,1.84,2.03625,0.490223,2.24818,1.04642,0.936011,9349.44,247.653,9352.98,0.53182,0.955699,0.0465077,17580.1,4617.59,62797.5,54085,0.00161484,0.548603,15.1227,12.6359,95.5389,73.5407,0.447221,15.7661,15.8337,94.8003,125.393,0.738602,-51.8519 
61,10,61,17889.7,0.0372233,24.3232,15.8026,95.1662,0.0146435,-84.5094,178.712,-2.12513,-1.9086,2.44997,-0.0206649,-0.962459,-173.743,8289.09,217.605,8480.58,12552.8,-1.03111,-0.814581,4.638,1.07335,0.131557,-0.160308,8532.78,235.656,8724.27,0.526385,0.953897,0.0473995,16210.1,3951.49,52129.2,47553.4,0.00182938,0.498603,15.1528,12.5887,95.6179,73.481,0.426676,15.4293,15.5304,94.8413,125.568,0.776616,-52.0868 
62,0,62,19457.5,0.00404298,26.7395,15.7889,95.241,0.00540565,-30.7789,14.7549,-0.98241,0.221717,-0.76883,-1.92764,-0.846095,-188.664,9212.08,229.02,9159.53,13749,0.205558,1.40969,1.60711,-0.739673,0.341873,0.431022,9476.7,248.621,9424.15,0.533299,0.956104,0.0463449,17770,4794.06,65039.4,56608.8,0.00184179,0.563095,14.9684,12.5479,95.714,74.5062,0.471161,15.3062,15.3439,94.8231,126.732,0.890923,-52.2263 
63,2,63,20778.2,-0.0144361,28.5343,15.8747,94.9338,0.0123231,-101.569,458.517,-1.75921,-3.18817,-0.597673,-1.37878,3.45736,-151.267,9692.21,234.656,9945.92,14786.5,-0.806728,-2.23569,1.3073,-0.426298,4.40984,0.418572,9904.38,250.372,10158.1,0.525613,0.957636,0.0434314,18843.5,5506.02,73501.8,66459.5,0.00192763,0.605546,14.8876,12.2988,95.4808,73.1395,0.507536,15.5245,15.3188,94.4412,125.183,1.03954,-52.0437 
64,4,64,18026.1,0.0176794,25.1346,15.4985,95.2067,0.0677865,-13.6533,9.52441,-1.14694,-1.96764,-1.16489,-1.24785,-2.1127,-160.217,8659.45,193.042,8397.71,12711.2,-0.138095,-0.958795,0.852789,-0.239006,-1.10386,1.53737,8884.17,209.688,8622.43,0.539353,0.960334,0.0428772,16471.9,4254.25,59873.7,47991.5,0.00167487,0.551216,14.5469,12.3801,95.7155,73.6698,0.434857,15.2392,15.3318,94.7171,125.539,0.998379,-51.8688 
65,6,65,19669,-0.00789652,26.8794,15.9281,95.0888,-0.0515074,-27.1201,41.3102,-1.05705,-1.03933,0.0255478,-0.660306,-2.12492,-138.33,8933.21,217.258,9548.56,13982.7,-0.186024,-0.168303,1.76761,0.210723,-1.25389,-3.77588,9127.23,231.63,9742.58,0.515642,0.957477,0.0419585,17700.7,4811.83,60968.8,60947,0.00193749,0.541842,15.0591,12.573,95.5185,73.4812,0.486409,15.3582,15.4306,94.7773,125.886,0.741151,-52.4047 
66,7,66,18359.8,-0.0140659,24.9128,16.072,94.889,0.00767108,-37.5921,495.498,1.76538,-0.905468,-0.910595,0.37028,2.04723,-128.259,8411.93,202.788,8885.94,13043.7,2.573,-0.0978537,0.704633,1.17789,2.85485,0.902304,8591.83,216.113,9065.84,0.518524,0.957838,0.0420653,16569.8,4147.98,52245.2,52756.8,0.00170884,0.491721,15.4046,12.8038,95.3492,74.1511,0.451804,15.377,15.4835,94.482,126.362,0.867184,-52.2109 
67,8,67,17645,0.0635114,23.6185,15.9228,94.9056,-0.0605118,-24.0129,1.53472,-0.916483,-0.26908,-1.1062,-0.362044,-0.108632,-203.905,8034.06,201.75,8415.4,12289.7,0.367454,1.01486,1.46167,0.921892,1.1753,0.704185,8320.06,222.935,8701.4,0.520743,0.955209,0.0450688,15977.3,3777.94,48524.5,46761.3,0.001929,0.482647,14.9821,12.626,95.1958,74.1727,0.421389,15.6515,15.4444,94.7258,126.183,0.469984,-52.0099 
68,9,68,18315,-0.0101125,25.023,15.969,94.829,0.0105348,-25.7118,500,-0.674732,0.487468,1.96008,0.13065,1.18267,-139.176,8378.6,187.754,8939.7,13016.9,0.201622,1.36382,3.71279,1.007,2.05903,0.555049,8573.81,202.214,9134.91,0.516105,0.960362,0.0391799,16612.5,4181.84,53842,52074.2,0.00159956,0.50951,15.1032,12.5201,95.1115,73.7099,0.439462,15.5744,15.9209,94.5604,126.116,0.551123,-52.4059 
69,10,69,18883,0.0164645,25.8201,15.9319,95.371,-0.00518203,-20.9411,500,-0.0931102,-0.303169,-1.9206,1.86268,-0.313611,-114.979,8630.63,208.785,9204.89,13394.8,0.630882,0.420822,-0.472616,2.58667,0.410381,1.13216,8791.89,220.731,9366.16,0.516135,0.957913,0.0416065,17034.1,4393.82,55392.6,55947.8,0.00154142,0.503616,15.4131,12.9682,95.7923,73.9488,0.460158,15.6185,15.6263,95.1074,126.303,0.684911,-52.3539 
70,0,70,20824.5,-0.0195344,29.0484,15.6482,95.1394,0.0306352,-85.6046,31.2845,-0.0622505,0.716803,4.31397,0.31213,-0.295873,-126.078,9833.64,224.519,9989.35,14882.7,0.731628,1.51068,5.90173,1.10601,0.498005,0.394574,10010.5,237.618,10166.2,0.52807,0.960117,0.0412789,18956.7,5673.9,75686.5,68732.4,0.00170578,0.613036,14.8954,12.4087,95.6067,73.4591,0.522725,15.2581,15.2321,94.7194,125.536,0.887282,-52.077 
71,0,71,19981.2,-0.0060244,27.7982,15.7291,95.273,-0.0221225,6.49653,500,-0.953178,1.04839,0.71376,-0.533807,-2.08275,-138.174,9508.76,226.722,9517.75,14238.3,-0.0831339,1.91843,2.45385,0.336236,-1.2127,0.280962,9702.56,241.078,9711.55,0.531684,0.95833,0.0437285,18248.7,5197.73,70987.3,61135.9,0.00149531,0.591668,14.9401,12.453,95.6914,72.66,0.483979,15.5344,15.5488,94.818,124.674,0.873366,-52.0141 
72,0,72,19415.7,-0.0396393,27.1573,15.695,95.0935,0.0823876,23.9405,191.222,0.256649,-0.837257,4.35476,2.66672,2.28006,-142.473,9259.79,216.032,9219.68,13939.5,1.15376,0.0598559,6.14899,3.56383,3.17718,0.564013,9459.62,230.835,9419.51,0.532973,0.959045,0.0431928,17748.8,4954.63,67331.7,58549.1,0.00162422,0.579356,14.9169,12.3401,95.4822,73.1384,0.483332,15.3669,15.0608,94.6453,125.034,0.83691,-51.8956 
73,2,73,18502.8,-0.0211203,25.8702,15.6281,94.9731,0.00774722,-41.5775,366.735,0.270945,0.811917,-3.07173,0.465629,-1.2814,-147.243,8526.36,207.587,9006.65,13171.9,1.19809,1.73907,-1.21744,1.39278,-0.35425,1.44138,8732.88,222.885,9213.17,0.518565,0.957245,0.042663,16840.5,4440.32,57405.5,55129.8,0.00159672,0.536512,14.792,12.346,95.2702,72.9794,0.463564,15.2468,15.5168,94.624,125.078,0.646212,-52.0986 
74,4,74,18974.9,-0.00849171,26.2043,15.7656,95.1531,0.0341372,-12.3565,93.584,1.3391,-1.11945,-0.34593,1.41741,1.36062,-141.26,8777.81,213.793,9195.46,13462.4,2.22857,-0.229975,1.43302,2.30688,2.2501,0.820617,8975.94,228.469,9393.59,0.520577,0.957356,0.042882,17242.3,4572.78,58543.6,57472.8,0.00166643,0.526887,15.158,12.7233,95.4284,73.3512,0.477493,15.2904,15.2013,94.901,125.352,0.52742,-52.0007 
75,6,75,20018.1,-0.020772,27.5766,15.8533,95.1369,0.0163619,-23.8211,2.97262,0.342727,0.985309,1.3129,-0.924374,0.527692,-119.645,9172.18,200.617,9802.62,14244.3,1.0961,1.73868,2.81965,-0.170999,1.28107,0.58317,9340,213.048,9970.44,0.515624,0.961614,0.0378714,18114,4997.16,63640.4,63319.6,0.00153972,0.545166,15.2862,12.8363,95.6199,73.8866,0.48837,15.4669,15.8773,94.7952,126.482,0.824686,-52.5952 
76,7,76,18000.6,-0.0103802,24.707,15.8732,94.8284,0.00521835,-0.474869,33.8055,-0.756253,-0.13169,-0.845581,-0.884351,2.17045,-150.088,8480.2,201.606,8551.55,12766.8,0.188811,0.813373,1.04455,0.0607121,3.11551,0.800009,8690.71,217.2,8762.06,0.529879,0.958096,0.0436693,16401.3,4114.59,55359.8,48784.7,0.00163871,0.516424,15.0319,12.6018,95.2329,73.7844,0.435,15.3921,15.4082,94.4641,125.909,0.768776,-52.1249 
77,8,77,18203.6,-0.00163259,25.0962,15.7782,95.0353,0.0392129,-21.0282,500,-1.36995,-0.896595,-3.14135,0.580591,0.5316,-128.026,8371.56,194.028,8817.6,12917.1,-0.563807,-0.0904506,-1.52906,1.38674,1.33774,3.82554,8551.13,207.33,8997.17,0.519237,0.959297,0.0407207,16468.6,4165.47,53465,51999.5,0.00161857,0.50346,15.0022,12.8456,95.353,73.4565,0.448969,15.3621,15.47,94.806,125.653,0.54705,-52.1969 
78,9,78,17773.9,-0.0318821,24.4364,15.948,95.1519,0.0539605,-138.616,496.142,-1.25211,0.544532,2.75065,-1.32296,0.23852,-123.499,8111.28,205.392,8713.22,12929.9,-0.474469,1.32217,4.30593,-0.545319,1.01616,0.23443,8284.5,218.223,8886.44,0.514419,0.955934,0.0432785,16104.6,3975.64,49679.3,50940.8,0.0014961,0.484398,15.1208,12.8084,95.6083,74.4244,0.442761,15.4954,15.4656,94.7061,126.836,0.902215,-52.4114 
79,10,79,18271.6,-0.00650584,25.4454,15.5922,95.1695,0.00229091,-24.0634,500,0.235189,0.511826,-0.205911,0.0259274,0.151915,-136.604,8500.7,191.676,8703.29,12917.3,1.09535,1.37199,1.51441,0.886087,1.01207,0.742443,8692.3,205.869,8894.89,0.526174,0.960202,0.0408914,16519.8,4287.28,56314.8,52237,0.00160352,0.522128,14.9367,12.6702,95.6948,73.4243,0.455287,15.2396,15.2659,94.7122,125.519,0.982563,-52.0947 
80,0,80,20290.6,-0.00787278,27.7445,15.9242,94.8236,-0.00831025,5.62831,9.10012e-10,0.436442,1.25852,2.63572,-0.448375,-0.371349,-145.799,9637.57,223.754,9513.98,14383.9,1.3545,2.17657,4.47183,0.469681,0.546706,0.504193,9842.06,238.902,9718.48,0.53506,0.959252,0.0433213,18394.3,5221.06,71823.3,60777.3,0.00191953,0.593602,14.9563,12.4501,95.219,73.6824,0.485537,15.4471,15.3548,94.4244,125.509,0.794605,-51.8269 
81,2,81,18194.7,0.000275775,24.9925,15.8121,95.0405,-0.00583359,-14.7947,476.588,-1.77411,-2.80413,-0.359381,0.557842,0.703169,-150.544,8205.48,194.308,9001.5,12867.4,-0.826174,-1.8562,1.53649,1.50578,1.6511,0.235958,8416.63,209.949,9212.65,0.509365,0.958173,0.0402889,16523.8,4183.08,51707.1,54248.2,0.00168178,0.500599,14.928,12.6242,95.4324,75.4049,0.459838,15.4957,15.2291,94.662,127.974,0.77036,-52.569 
82,4,82,19372.2,0.0415254,26.9729,15.5185,95.011,-0.042092,-22.9257,500,-1.5294,-0.0141434,0.502532,-0.0448225,-1.83519,-140.875,9262.3,212.74,9070,13657.6,-0.642348,0.872909,2.27664,0.84223,-0.948138,0.051911,9459.89,227.377,9267.59,0.537025,0.959635,0.0432411,17615.4,4902.51,67802,56691.5,0.00182495,0.584176,14.7144,12.3807,95.4933,73.6728,0.478044,15.1335,15.0876,94.5997,125.706,0.893573,-52.0328 
83,6,83,19281.5,-0.011315,26.9927,15.5637,94.9881,0.00926871,-0.904668,441.699,-0.328188,-0.756213,0.085081,-2.48074,-0.485907,-153.287,9095.25,195.308,9211.12,13676.1,0.637018,0.208993,2.01549,-1.51553,0.479299,-0.104216,9310.25,211.233,9426.12,0.528834,0.961812,0.0396439,17605.2,4756.29,64000.6,56753.4,0.00152968,0.5578,14.7606,12.7662,95.4198,73.6327,0.464611,15.4361,15.7401,94.635,126.004,0.784788,-52.3713 
84,7,84,17445.2,-0.00476449,24.0964,15.7692,95.1094,-0.00959369,8.63041,8.86404e-11,-0.210562,-1.37683,-0.546449,0.88654,0.194013,-125.942,8070.22,189.729,8470.38,12372.3,0.582464,-0.583808,1.0396,1.67957,0.987039,0.719395,8246.87,202.814,8647.02,0.520102,0.958738,0.0414166,15856.2,3932.38,50760.6,48687.8,0.00151145,0.498207,14.9619,12.4984,95.6255,72.9786,0.436701,15.4061,15.2417,94.7206,124.96,0.904938,-51.9819 
85,8,85,18649.9,-0.0357307,25.7938,15.8626,95.2512,0.0561884,-158.318,283.958,-0.718013,0.794366,0.608606,-0.209715,0.101955,-101.398,8529.78,234.397,9043.9,13609,-0.0795334,1.43284,1.88556,0.428764,0.740434,0.572247,8672,244.932,9186.13,0.517553,0.952901,0.0468171,16755.8,4326.85,55972.4,53557.3,0.00171346,0.526085,14.7457,12.52,95.7223,73.3001,0.44509,15.556,16.0215,94.8815,125.182,0.84079,-51.8816 
86,9,86,18974.7,-0.00907058,26.2227,15.7047,95.0269,0.00543648,-2.94765,500,-0.310961,0.30567,-0.118522,-0.649748,2.68031,-170.586,8885.48,210.651,9005.35,13406.6,0.763172,1.3798,2.02975,0.424385,3.75445,0.756962,9124.74,228.375,9244.61,0.528664,0.958039,0.0435258,17260,4497.05,60094.5,54023.8,0.00159456,0.5339,14.9916,12.8807,95.4747,73.5936,0.451957,15.4224,15.8331,94.7424,125.649,0.732317,-52.0559 
87,10,87,17783.3,0.0251301,24.1947,15.8477,95.0864,0.0427489,-41.511,24.4806,1.67906,-1.32121,4.16474,1.47247,2.17711,-125.635,7944.59,188.047,8694.11,12539.7,2.47014,-0.530119,5.74692,2.26355,2.9682,0.555147,8120.8,201.1,8870.33,0.509886,0.958464,0.0400883,15926.7,3926.42,48134.8,51112.7,0.00185649,0.481061,14.9749,12.6438,95.672,74.9628,0.4474,15.4739,15.1147,94.6507,127.286,1.02139,-52.3235 
88,0,88,19954.7,-0.0265786,27.8146,15.6917,95.129,0.00126884,24.9987,59.8082,-0.949084,1.94522,1.39152,-0.335555,1.56473,-122.862,9443.47,216.577,9468.54,14209.2,-0.175457,2.71885,2.93878,0.438072,2.33836,0.644155,9615.79,229.342,9640.86,0.531267,0.959934,0.0419813,18099.8,5097.63,69201.8,60399,0.00171992,0.581398,14.8462,12.6017,95.706,73.4877,0.483234,15.2768,15.6044,94.6654,125.547,1.04057,-52.0589 
89,0,89,19638.4,-0.058036,27.4401,15.7855,94.9578,0.00949763,-31.0398,123.936,-0.969286,0.364253,-1.47924,0.0453144,-0.816204,-138.055,9562.18,226.693,9139.39,14110.3,-0.0999909,1.23355,0.259353,0.914609,0.0530906,0.890133,9755.82,241.037,9333.02,0.542929,0.958555,0.0454141,17968.9,4987.01,70579.1,56092.2,0.00154484,0.589935,14.9252,12.4472,95.3452,72.0626,0.460329,15.5165,15.7629,94.574,123.742,0.771175,-51.6794 
90,0,90,17871.8,0.0143083,24.8678,15.5454,95.0595,-0.0112617,-8.86193,30.2372,-0.201674,-0.260335,1.3354,2.55269,1.21282,-174.155,8397.88,200.332,8452.52,12587.7,0.894933,0.836272,3.52862,3.64929,2.30943,0.685466,8642.15,218.426,8696.79,0.530345,0.957643,0.0442198,16295.3,4181.75,56524.8,49443.8,0.0017195,0.537647,14.6803,12.195,95.552,73.4614,0.445051,15.0796,15.2275,94.6433,125.478,0.908654,-52.0164 
91,2,91,19234.2,-0.0107295,27.0178,15.4537,94.9181,0.00620552,-3.52159,500,-0.0733288,0.0157365,1.77143,-1.19362,1.75826,-170.971,9232.68,195.476,8979.12,13592.6,1.00323,1.0923,3.92455,-0.117061,2.83482,0.550856,9472.49,213.239,9218.92,0.538664,0.962098,0.0408676,17585.1,4855.44,67313.1,56047,0.00168249,0.575673,14.805,12.5862,95.286,73.2342,0.47671,15.1476,15,94.4606,125.268,0.8254,-52.0339 
92,4,92,18595.1,-0.0176139,25.8502,15.7024,94.853,-0.0213177,-34.4602,210.113,-2.7243,-0.820532,0.691696,-1.17157,2.6066,-133.754,8631.05,189.162,8966.08,13237.6,-1.88209,0.0216789,2.37612,-0.329359,3.44881,0.346351,8818.65,203.059,9153.68,0.522621,0.961265,0.0392596,16873.9,4478.76,58649.7,55016.7,0.00164261,0.534482,15.0212,12.5026,95.315,73.6806,0.468884,15.2149,15.118,94.2836,125.875,1.03134,-52.1942 
93,6,93,18148.8,-0.00128366,24.8463,15.8722,95.1329,0.0141228,3.849,499.149,-1.42232,-1.16719,-1.0681,-0.894409,-0.0995543,-171.509,8684.43,208.045,8403.98,12839.6,-0.342373,-0.0872455,1.09179,0.185536,0.980391,0.402774,8924.99,225.865,8644.54,0.539855,0.957591,0.0459204,16532.2,4163.89,58311.2,47049,0.00170534,0.535376,15.001,12.3881,95.4562,73.4925,0.422031,15.4593,15.7136,94.8102,125.192,0.64607,-51.6999 
94,7,94,17038.7,0.00666789,23.4233,15.7685,95.0301,-0.0222329,-25.0021,179.504,0.74371,-0.183652,3.72639,-1.21788,-0.014071,-129.678,7811.18,181.403,8220.58,12041.7,1.56026,0.632898,5.35949,-0.401326,0.802479,0.326172,7993.07,194.876,8402.47,0.519461,0.95908,0.0409728,15387.2,3651.14,47124.1,45127.8,0.00171959,0.483192,14.7629,12.4726,95.6299,74.2107,0.416696,15.3392,15.5302,94.5293,126.435,1.10059,-52.2244 
95,8,95,18901.3,0.0176372,25.6903,15.9811,95.2018,-0.0336245,-14.1738,500,1.19861,2.05229,-4.10496,-0.393238,1.15944,-145.005,8786.26,210.319,9026.41,13380.6,2.11166,2.96535,-2.27885,0.519819,2.07249,1.42275,8989.65,225.385,9229.79,0.525346,0.957969,0.0430465,17111.9,4373.34,57785.6,52874.6,0.00168617,0.525342,15.0928,12.6845,95.659,73.8189,0.439772,15.679,16.0819,94.7194,125.862,0.939563,-52.0433 
96,9,96,16911.1,-0.0254647,23.0721,16.0463,95.1625,-0.00731076,107.876,3.07145,0.647354,0.94595,-0.66015,1.68219,-0.687263,-149.388,7875.8,192.423,8153.52,12077.6,1.58801,1.88661,1.22116,2.62285,0.253394,0.838727,8085.33,207.944,8363.05,0.523498,0.956931,0.0437971,15444.8,3618.06,46971,44471.9,0.0014635,0.473958,15.229,12.5512,95.5096,73.1258,0.412972,15.605,15.3843,94.8938,125.199,0.615829,-52.0737 
97,10,97,19114.3,-0.0031797,26.2425,15.8351,95.1235,-0.0142781,7.46459,497.013,-3.05564,-0.176823,0.322561,-1.34643,-1.11812,-122.664,8619.66,221.51,9333.91,13531.1,-2.28326,0.595559,1.86732,-0.574048,-0.345741,3.52285,8791.71,234.254,9505.96,0.512428,0.955449,0.0434235,17156.9,4474.91,56184.2,57147.1,0.00176829,0.515633,14.9838,12.8568,95.6465,73.1954,0.463205,15.4742,15.8706,94.8006,125.449,0.845915,-52.2538 
98,0,98,17898.5,0.0135164,24.563,15.7655,95.0354,0.0411722,-18.8675,0.240152,-0.356526,1.19505,-1.28043,-1.9487,-0.386251,-178.807,8465.6,200.46,8384.62,12631.5,0.769374,2.32095,0.971371,-0.822796,0.739649,0.755848,8716.39,219.037,8635.41,0.534238,0.957876,0.0446393,16315.6,4131.91,56696.2,47968,0.00185718,0.538439,14.7806,12.0984,95.406,73.2832,0.436579,15.3363,15.0611,94.6612,125.104,0.744806,-51.8207 
99,2,99,19255.8,0.00442964,26.6475,15.6774,95.0348,-0.00756748,-8.80812,468.377,-1.32298,1.13902,0.571937,-0.0258433,0.564438,-145.072,8540.3,193.969,9630.9,13601.7,-0.409499,2.0525,2.3989,0.887638,1.47792,0.625608,8743.78,209.041,9834.38,0.502573,0.959842,0.0376806,17398,4764.3,56760.5,64178.8,0.0018921,0.528549,14.9556,12.4165,95.5612,74.2483,0.512368,15.1011,14.8881,94.5168,126.702,1.04437,-52.4537 
100,4,100,20321.9,-0.0330311,28.2352,15.7664,94.8726,0.0375737,-1.47374,264.222,-0.112714,0.355336,-1.65814,1.62383,0.310373,-139.952,9558.56,210.355,9698.68,14493.5,0.768529,1.23658,0.104342,2.50507,1.19162,0.982029,9754.86,224.895,9894.98,0.528362,0.961219,0.0401853,18462.4,5264.34,70834.1,63034.3,0.00169233,0.588127,14.9926,12.5331,95.2662,73.8349,0.492379,15.4372,15.5622,94.4179,126.08,0.848343,-52.2454 
101,6,101,16936.7,-0.0466186,23.392,15.9532,94.9962,-0.0112982,173.206,41.031,-0.223826,-1.95427,0.996934,1.30966,-0.7948,-116.996,7750.67,190.75,8287.17,12211.8,0.512866,-1.21758,2.47032,2.04636,-0.0581086,0.341924,7914.77,202.905,8451.27,0.515557,0.957063,0.0423537,15351.9,3623.79,46079.6,45517.9,0.0014941,0.47274,14.9134,12.6302,95.2299,73.578,0.415798,15.5459,15.5693,94.8273,125.698,0.402643,-52.1204 
102,7,102,17619,-0.00733291,24.2199,15.9255,95.0463,-0.0208099,46.4485,42.3282,-2.44902,0.627773,1.04094,0.279834,-0.51889,-124.774,8104.62,192.425,8568.06,12587.7,-1.66335,1.41344,2.61228,1.0655,0.266781,0.292958,8279.63,205.389,8743.07,0.518334,0.958395,0.041479,15973.5,3967.41,51144.5,49252.2,0.00165362,0.502187,14.8663,12.4503,95.5619,73.4255,0.438322,15.4223,15.2646,94.515,125.281,1.04698,-51.8551 
103,8,103,20028.3,-0.00860771,27.6836,15.8137,95.3465,-0.00934051,18.341,1.25124e-10,-1.13906,0.625465,-1.50111,0.610824,0.0923466,-117.541,8900.8,211.992,9982.66,14256.8,-0.398934,1.36559,-0.0208651,1.35095,0.832468,1.00667,9065.66,224.204,10147.5,0.503774,0.958516,0.0391085,17995.5,5054.31,61339.4,66858.3,0.00181675,0.544465,14.9268,12.6852,95.84,73.697,0.510579,15.4114,15.3285,94.8708,126.012,0.969199,-52.3148 
104,9,104,19747.2,-0.0249089,27.2717,15.832,95.2246,-0.0194469,58.2664,496.703,0.0394667,0.875331,-2.35321,0.893313,-2.31382,-130.83,9477.67,224.515,9229.27,14092.3,0.863268,1.69913,-0.705608,1.71711,-1.49002,1.3386,9661.17,238.108,9412.77,0.538394,0.958653,0.0445236,17944.4,4899.76,68047.6,56172.9,0.00150387,0.5663,15.0879,12.8851,95.6836,73.4558,0.456376,15.6425,15.9572,94.7169,125.672,0.966666,-52.216 
105,10,105,18116.9,-0.0213776,24.941,15.9395,95.1788,0.179519,68.1121,0.00117695,-0.844388,-0.437213,4.142,3.7793,-0.58762,-108.317,8147.45,193.652,8986.86,13339.5,-0.162343,0.244832,5.50609,4.46135,0.0944242,0.457226,8299.38,204.905,9138.79,0.507871,0.958583,0.0396645,16341.5,4091.01,50349.8,53175.9,0.00149513,0.488564,15.1197,12.7615,95.6969,73.646,0.446296,15.5922,15.7882,94.6638,126.015,1.03315,-52.3693 
106,0,106,19390.9,-0.00547672,27.0612,15.5879,95.2897,-0.0628159,22.1288,494.044,-0.774616,-1.87593,-0.93798,-0.0800462,-1.12165,-134.321,9077.33,207.698,9251.28,13777.1,0.0711682,-1.03014,0.753588,0.765738,-0.275861,-1.64892,9265.72,221.653,9439.67,0.527281,0.959819,0.0414612,17572.6,4839.87,64600.6,58190.1,0.00178128,0.5678,14.664,12.4924,95.7422,73.2827,0.477783,15.3047,15.359,94.7879,125.367,0.954316,-52.0839 
107,0,107,16518.5,0.013472,22.7343,15.7154,95.0966,-0.0540466,28.0932,210.179,-1.85238,-2.5875,1.0915,-0.404511,-0.0214679,-161.113,7657.14,179.918,7937.32,11680,-0.837899,-1.57302,3.12047,0.609973,0.993017,-0.349367,7883.12,196.657,8163.29,0.523211,0.95817,0.0424914,15066.8,3592.03,46946.3,43856.9,0.001686,0.490357,14.6041,12.2133,95.5839,73.5613,0.423912,15.2796,14.6361,94.5208,125.472,1.0631,-51.9105 
108,0,108,19313.7,-0.0159592,26.7514,15.7168,95.1959,0.00398232,15.6867,9.54906e-11,-0.669731,0.324134,2.30811,0.683282,-1.6,-135.617,8866.33,192.913,9410.36,13689,0.184216,1.17808,4.016,1.53723,-0.746054,0.349053,9056.55,207.003,9600.57,0.517368,0.961539,0.0382013,17505.1,4875.43,62560.8,61264.9,0.00188119,0.563596,14.6973,12.2435,95.8134,73.8405,0.49947,15.2598,14.7952,94.6897,125.965,1.12375,-52.1243 
