cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
55,0.19,3.81,55,4054.58,-0.356323,10.0882,12.7355,121.356,-0.0420342,397.562,499.379,-1.30991,-4.56653,-6.03339,-1.9085,2.59148,16.0103,787.588,32.1157,4603.36,4726.41,-1.41072,-4.66735,-6.23501,-2.00932,2.49067,0.473026,770.298,31.4101,4586.07,0.244147,0.933394,0.0124594,3155.05,-0.00151629,0.0306126,16.9519,27.1298,124.909,94.9488,0.405992,12.0879,11.5458,120.673,134.977,4.2361,-40.0279 
56,0.55,3.45,56,4399.17,0.00425976,10.2778,12.2357,121.365,-0.0047667,0.518041,0.000543865,-6.83952,-0.49585,-3.68275,-2.37616,-0.955848,56.5552,856.46,32.6596,4842.95,4093.88,-7.19563,-0.851964,-4.39498,-2.73227,-1.31196,0.733425,795.387,30.1668,4781.88,0.242351,0.937758,0.0114876,3281.96,-0.00158062,0.0305392,19.5865,26.8525,126.413,92.16,0.412347,12.0182,12.0659,120.539,134.572,5.87457,-42.412 
57,0.23,3.77,57,3509.62,-0.0372035,-8.95178,11.7731,120.989,-0.19993,-119.305,499.877,-0.386765,-3.53226,-5.33638,-0.765351,0.204262,68.0861,728.224,36.5555,4034.24,4207.28,-0.815486,-3.96098,-6.19382,-1.19407,-0.224458,0.500047,654.699,33.5544,3960.72,0.241206,0.917692,0.0153662,2714.27,-0.00147003,0.0289405,17.104,29.5665,125.139,94.6862,0.35433,11.7205,11.7471,120.244,135.109,4.89505,-40.4224 
58,0.73,3.27,58,4610.15,-0.0355963,10.9172,12.4758,121.2,-0.0529129,-36.6444,500,-0.973546,-6.15045,-9.85748,0.876016,-4.31965,59.5087,832.833,40.1857,5147.07,4496.93,-1.34826,-6.52516,-10.6069,0.501306,-4.69436,0.532187,768.57,37.5627,5082.81,0.22528,0.92121,0.0134306,3411.63,-0.00157158,0.0370898,16.7706,24.2224,125.51,95.2323,0.429123,12.2955,11.9877,120.457,134.106,5.05321,-38.8738 
59,0.33,3.67,59,4447.15,-0.343575,11.1074,12.6138,121.458,-0.47611,539.513,500,-3.15559,0.00357236,-3.23331,-0.282644,-1.66925,58.8165,801.491,53.5276,5072.72,12922.8,-3.52594,-0.36678,-3.97401,-0.652996,-2.0396,0.623649,737.976,50.9351,5009.2,0.220768,0.892232,0.0183867,3342.76,-0.00166196,0.0355388,16.5202,27.4463,125.668,97.4399,0.425638,12.0673,11.9659,120.667,134.29,5.00113,-36.8503 
60,0.07,3.93,60,3716.79,-0.373369,-10.0077,12.298,120.986,-0.692461,54.9139,57.4325,-1.17384,-4.24692,0.76495,-0.344055,-0.329812,56.0737,699.072,32.8605,4380.59,5244.36,-1.52692,-4.6,0.0587881,-0.697136,-0.682893,1.00789,638.519,30.389,4320.03,0.221329,0.923116,0.0127924,2884.94,-0.00155081,0.0319032,16.2892,24.5251,124.642,95.9471,0.401858,11.6807,11.5755,120.432,134.806,4.20995,-38.8584 
61,0.03,3.97,61,4218.48,0.00652273,9.94124,12.2155,121.44,0.00958274,1.66375,1.87025e-12,-4.99299,0.389183,-6.56651,-0.670623,-3.19888,19.0209,850.944,20.3286,4642.47,3953.72,-5.11276,0.269414,-6.80605,-0.790392,-3.31865,0.568101,830.403,19.4903,4621.93,0.256788,0.960547,0.00770811,3233.81,-0.00155494,0.0334788,19.6962,22.5881,124.152,88.3291,0.401895,12.2464,11.8639,120.702,134.322,3.45008,-45.9925 
62,0.21,3.79,62,3914.96,-0.0351054,9.82853,12.2517,121.244,0.0408419,-64.9818,458.969,-1.81587,-1.57483,-4.4332,0.0916654,1.24691,35.1258,801.295,38.3013,4404.73,4006.35,-2.03704,-1.79601,-4.87555,-0.129512,1.02573,0.37592,763.363,36.753,4366.8,0.251595,0.922292,0.0152673,3034.1,-0.00143368,0.0367056,14.6892,27.249,125.485,98.4974,0.384974,11.875,11.6351,120.389,134.993,5.09618,-36.496 
63,0.63,3.37,63,4704.4,0.00218336,10.7974,12.2291,121.388,-0.0101924,16.5902,3.45519e-11,-0.108498,-5.26487,-4.88394,-2.35613,-2.63769,66.905,900.18,32.2793,4996.8,4303.91,-0.529781,-5.68616,-5.72651,-2.77741,-3.05897,0.677903,827.93,29.3303,4924.55,0.244321,0.941623,0.0108524,3388.69,-0.00140185,0.0374381,16.0467,27.9934,124.705,95.5044,0.430136,11.9088,11.7715,120.554,134.672,4.15025,-39.1673 
64,0.67,3.33,64,4323.34,-0.0946554,10.5329,11.9944,121.298,0.352139,-209.578,500,-1.8814,-2.8991,-3.2828,-0.999819,1.07658,61.4815,797.25,40.8573,4722.14,6515.13,-2.26853,-3.28624,-4.05706,-1.38695,0.68945,0.606467,730.857,38.1474,4655.75,0.231882,0.916303,0.0148691,3151.85,-0.00139753,0.0401232,13.6004,37.1394,124.611,108,0.388456,11.7303,11.438,120.23,134.787,4.38091,-26.7869 
65,0.41,3.59,65,3843.04,-0.00373116,9.2156,12.0142,121.424,0.00670597,5.80339,7.82669e-12,-1.92811,-6.33011,-5.53017,-3.33634,-4.76491,7.89974,808.714,58.561,4223.06,3605.51,-1.97785,-6.37985,-5.62965,-3.38608,-4.81465,0.746276,800.183,58.2128,4214.53,0.267464,0.887066,0.0248126,2991.74,-0.00133913,0.0391342,14.089,35.7373,124.291,105.485,0.348052,11.7524,11.242,120.404,134.341,3.88695,-28.8553 
66,0.11,3.89,66,5102.72,-0.327293,11.7377,12.6051,121.117,0.428144,-360.113,64.725,-1.56963,-2.06367,1.15785,-3.76924,-2.94428,31.4724,939.532,51.6162,5289.63,9835.49,-1.7678,-2.26184,0.761504,-3.96741,-3.14245,1.07338,905.546,50.229,5255.64,0.24888,0.911519,0.0173007,3638.48,-0.00134752,0.0436321,15.1541,27.0307,124.237,95.957,0.443125,12.022,11.8953,120.283,134.257,3.95333,-38.2999 
67,0.43,3.57,67,4807.13,-0.304461,10.8874,12.7619,121.187,0.67547,-118.954,428.011,-1.76398,-3.71573,-3.2162,-5.96892,-3.22943,0.0138157,985.957,45.7671,4936.99,7138.76,-1.76406,-3.71581,-3.21637,-5.96901,-3.22951,0.820262,985.942,45.7665,4936.97,0.277482,0.92487,0.0167899,3553.17,-0.00133538,0.0404628,15.8313,31.4112,125.323,98.5739,0.425477,11.9159,11.3079,120.301,134.273,5.02193,-35.6993 
68,0.31,3.69,68,4545.46,0.00279165,10.4814,12.1161,121.623,-0.000552004,2.19285,3.41787e-12,-3.50518,-1.15654,-5.52127,-5.31844,2.57145,1.39621,971.252,58.3422,4754.97,4134.13,-3.51397,-1.16533,-5.53885,-5.32723,2.56266,0.573367,969.744,58.2806,4753.46,0.281776,0.904836,0.0220866,3441.54,-0.00135091,0.0512675,13.1895,33.6613,124.567,108,0.397498,11.8053,11.0172,120.368,134.653,4.19897,-26.653 
69,0.69,3.31,69,4723.8,-0.0152524,10.3044,-12.5479,120.986,-0.00329677,28.6318,500,-3.55547,-2.79865,-7.83772,-0.792239,-0.770645,57.7734,843.155,30.0775,4907.55,4212.18,-3.91926,-3.16243,-8.56529,-1.15602,-1.13443,0.522491,780.766,27.531,4845.16,0.236578,0.941879,0.0103587,3300.25,-0.00129011,0.0338835,19.7237,21.2445,124.89,89.7375,0.417957,12.2833,11.9994,120.418,134.22,4.47269,-44.4821 
70,0.49,3.51,70,4312.07,-0.359447,10.5551,12.7357,121.333,-0.665333,-68.5715,101.233,-0.0501563,-4.85556,-5.83359,-1.15248,-0.221675,36.9327,844.359,29.4328,4792.03,5861.21,-0.282712,-5.08812,-6.2987,-1.38503,-0.454231,0.533733,804.476,27.8049,4752.15,0.245597,0.942965,0.0106633,3275.59,-0.00154897,0.0354684,16.9369,24.1976,125.813,94.8464,0.419308,12.1895,11.7026,120.41,135.355,5.40252,-40.5084 
71,0.09,3.91,71,4051.09,-0.117329,9.58028,12.2202,121.279,0.375279,161.173,500,-3.01368,-3.22833,-4.09004,-1.53345,1.56846,-10.0934,754.546,18.911,4446.75,5780.09,-2.95012,-3.16478,-3.96293,-1.4699,1.63201,0.600338,765.446,19.3558,4457.65,0.248246,0.957623,0.00793526,3083.42,-0.00134282,0.0304711,17.1767,25.1019,125.364,92.5865,0.397409,12.0342,11.5318,120.439,134.977,4.9254,-42.3902 
72,0.15,3.85,72,3945.78,-0.364935,9.63161,13.1954,121.323,0.161242,-185.313,416.677,-1.68731,-2.86794,-8.99387,-1.80981,-0.859354,36.4597,821.352,34.3618,4459.81,5109.99,-1.91689,-3.09752,-9.45302,-2.03938,-1.08893,0.462767,781.98,32.7547,4420.43,0.25384,0.931704,0.0134659,3080.61,-0.00155117,0.0341316,17.4669,24.8224,125.135,94.8362,0.381118,12.313,11.7401,120.466,134.848,4.66878,-40.012 
73,0.05,3.95,73,5128.31,-0.337557,11.938,12.5566,121.275,0.334605,102.135,2.97614,-0.874338,-2.41039,-10.4167,-1.52065,-1.81155,35.9223,983.182,55.0327,5336.74,5992.28,-1.10053,-2.63658,-10.8691,-1.74684,-2.03774,0.408992,944.39,53.4494,5297.95,0.255287,0.909881,0.0182453,3699.32,-0.00132863,0.0522571,13.2829,29.1245,123.591,101.897,0.446974,12.0401,11.3493,120.542,134.388,3.04969,-32.4905 
74,0.47,3.53,74,4130.01,-0.0117093,10.1399,-11.8861,121.256,-0.000707404,5.3817,2.04724e-12,-3.71627,-5.51279,3.95156,-3.43523,0.660292,61.5685,742.814,38.7174,4629.11,3923.58,-4.10395,-5.90048,3.1762,-3.82291,0.272611,1.30603,676.327,36.0036,4562.63,0.221827,0.914779,0.0143278,3048.89,-0.00143192,0.0322603,16.9747,23.7333,125.308,94.1426,0.416645,11.8156,11.6795,120.522,134.307,4.7862,-40.1642 
75,0.61,3.39,75,3930.14,-0.335448,9.64329,12.7974,121.047,0.51864,581.494,29.4007,-2.15601,1.57059,-7.54294,-2.08129,-1.46522,37.1387,693.484,40.6573,4419.6,13835,-2.38987,1.33674,-8.01064,-2.31514,-1.69908,0.387472,653.378,39.0203,4379.49,0.222942,0.905378,0.0161477,2930.71,-0.00135384,0.0310009,16.1958,25.4578,124.838,94.5517,0.380505,12.0319,11.8339,120.307,133.449,4.53078,-38.8968 
76,0.17,3.83,76,4034.46,-0.00403966,9.53577,12.1802,120.905,0.0191479,6.71742,2.92651e-09,0.300035,-7.3304,-4.69054,0.694032,-2.08224,43.614,849.307,39.97,4403.21,3785.16,0.0254094,-7.60503,-5.23979,0.419406,-2.35687,0.644925,802.208,38.0476,4356.11,0.261528,0.923361,0.0158347,3067.39,-0.00134356,0.0398164,14.7171,25.2937,125.285,96.2896,0.373929,12.1853,11.6921,120.135,134.208,5.15046,-37.918 
77,0.27,3.73,77,4643.36,-0.20255,10.6004,12.8932,121.183,1.22161,-2109.22,499.995,-4.63558,-3.14775,-9.24443,-1.64324,-3.16667,64.088,931.597,51.387,4973.58,88327.3,-5.03913,-3.55129,-10.0515,-2.04679,-3.57021,0.585657,862.389,48.5622,4904.37,0.252703,0.910295,0.0179135,3412.66,-0.00140924,0.0399974,15.7061,27.4557,125.111,98.085,0.418178,11.95,11.851,120.445,134.001,4.66528,-35.9162 
78,0.75,3.25,78,4326.71,0.000928375,9.88789,12.5811,120.929,-0.00069335,7.95406,1.16175e-11,1.72708,-2.19061,-2.19284,-1.64054,0.126565,16.0434,929.892,50.9708,4698.94,4049.84,1.62606,-2.29163,-2.39488,-1.74156,0.0255446,0.498609,912.567,50.2637,4681.61,0.272652,0.912085,0.019394,3347,-0.0014734,0.0382383,17.9899,25.7463,124.752,99.3135,0.389617,11.931,11.9972,120.268,135.15,4.48382,-35.8364 
79,0.13,3.87,79,4079.17,-0.0591603,9.49703,12.403,121.08,0.734309,-48.0835,4.85414,2.2689,-3.52473,-5.06434,-2.10234,-0.930451,55.2624,776.729,43.5282,4437.9,4983.9,1.92092,-3.8727,-5.76029,-2.45032,-1.27842,0.496514,717.052,41.0924,4378.22,0.239518,0.908853,0.0169955,2993.73,-0.00131022,0.0354203,16.4596,24.903,124.786,96.8591,0.377551,12.1428,11.7052,120.311,134.581,4.47464,-37.7218 
80,0.35,3.65,80,3970.97,-0.0129677,9.49636,12.1702,121.184,0.0115555,12.7758,2.495e-12,-1.74433,-2.86531,-0.0503954,-0.310145,-1.03587,52.145,772.316,39.9087,4404.19,3767.08,-2.07268,-3.19365,-0.707082,-0.638488,-1.36421,0.91135,716.005,37.6103,4347.88,0.24052,0.915815,0.0156847,2976.9,-0.0013903,0.0348985,14.9591,30.3823,124.514,100.35,0.381237,12.2122,11.1917,120.362,134.269,4.1527,-33.9181 
81,0.59,3.41,81,4275.15,-0.0406715,10.2675,11.9619,121.257,0.00652004,32.7874,500,-3.65126,-6.43852,-3.12979,-1.21738,-0.537996,22.9334,820.232,47.7249,4663.76,4005.12,-3.79567,-6.58293,-3.4186,-1.36179,-0.682401,0.784198,795.467,46.7141,4639,0.247983,0.906808,0.0182119,3207.74,-0.00135026,0.0435841,12.868,35.4586,123.766,108,0.375002,11.9836,11.4049,120.355,135.25,3.41105,-27.2502 
82,0.01,3.99,82,3807.52,-0.106581,-9.06216,12.3592,121.318,0.0335645,52.0343,500,-1.35203,-4.27194,-6.18075,-3.69331,1.69943,33.6098,768.277,35.4862,4110.26,3702.87,-1.56366,-4.48357,-6.60401,-3.90494,1.4878,0.561731,731.982,34.0047,4073.96,0.256796,0.924815,0.0151429,2850.44,-0.00119873,0.0333028,15.5701,26.4782,125.361,97.4101,0.363871,11.9405,11.4101,120.457,134.225,4.90403,-36.815 
83,0.53,3.47,83,3801.82,-0.0107113,9.11622,11.9534,121.187,0.0317189,-21.2129,500,-4.43123,-3.6332,-1.77153,-2.38148,2.18098,18.6037,615.858,27.8947,4336.77,3569.22,-4.54837,-3.75034,-2.00581,-2.49862,2.06384,0.813227,595.768,27.0747,4316.68,0.209745,0.92633,0.0114219,2840.44,-0.00129317,0.0281467,15.4768,25.6894,125.836,96.7154,0.385619,11.7193,11.8062,120.497,135.504,5.33861,-38.7881 
84,0.51,3.49,84,4356.06,-0.00315981,10.0323,12.284,121.048,-0.00174635,11.7008,2.82156e-12,-3.81558,-2.58118,0.135708,-0.209631,1.08345,32.6836,914.881,57.2729,4680.54,4012.45,-4.02138,-2.78697,-0.275891,-0.415431,0.877653,0.958337,879.586,55.8323,4645.25,0.266937,0.900023,0.0216611,3295.11,-0.00141067,0.041072,16.3644,25.1831,124.608,95.7913,0.393297,12.0646,11.811,120.328,132.772,4.2801,-36.9805 
85,0.39,3.61,85,4393.29,0.00983601,10.506,12.1211,121.013,-0.00905041,2.34025,0.0129046,-5.47526,-2.00957,-5.90848,-0.00796273,-1.56216,61.5551,848.288,55.7884,4825.85,4146.17,-5.86286,-2.39717,-6.68368,-0.395559,-1.94975,0.613415,781.816,53.0752,4759.38,0.240064,0.893813,0.0201291,3256.69,-0.00140187,0.0452833,13.9907,26.2731,124.357,101.002,0.393822,12.0405,11.9486,120.195,134.463,4.16174,-33.4612 
86,0.25,3.75,86,4376.32,0.00781702,10.2143,12.0052,121.195,0.00813294,-5.08985,0.114712,-3.73739,-4.54349,-6.09735,-1.75806,-0.781003,27.8278,909.844,43.7935,4655.22,3993.21,-3.91262,-4.71872,-6.4478,-1.93328,-0.956227,0.641164,879.793,42.5669,4625.17,0.267831,0.921939,0.0166708,3284.88,-0.00136123,0.040728,15.2755,25.6546,124.464,95.1504,0.40419,11.942,11.7199,120.374,134.252,4.08979,-39.1019 
87,0.71,3.29,87,3916.14,-0.326269,9.89667,12.3339,121.289,0.385363,-280.766,406.186,-1.02283,-0.644012,-0.231922,-3.89539,-3.85035,18.6339,766.284,63.7709,4377.82,7495.76,-1.14016,-0.761344,-0.466587,-4.01273,-3.96768,0.954913,746.161,62.9496,4357.7,0.247716,0.871355,0.0259206,3012.16,-0.00135913,0.0446827,12.8311,33.4427,123.766,108,0.359953,11.829,11.2,120.156,134.315,3.60999,-26.315 
88,0.45,3.55,88,4123.93,0.0148196,9.92184,11.8636,121.276,-0.0282105,4.74258,6.58794e-13,-1.13359,-2.75267,-10.3917,-3.56201,-3.17004,24.2043,779.918,30.3382,4595.79,3836.17,-1.286,-2.90508,-10.6965,-3.71442,-3.32245,0.512119,753.78,29.2714,4569.65,0.240824,0.936367,0.0116622,3130,-0.00144418,0.0358247,16.7873,22.7031,124.38,93.0256,0.408238,11.8881,11.7316,120.761,133.592,3.61882,-40.5662 
89,0.77,3.23,89,3312.15,-0.345821,-8.91564,12.4682,121.122,0.328137,-276.907,422.957,-3.41707,-4.34147,-6.97321,0.784212,-0.667358,56.9693,613.315,23.4414,3983.26,6576.58,-3.77579,-4.70019,-7.69065,0.425492,-1.02608,0.541328,551.795,20.9304,3921.74,0.212958,0.937752,0.00973562,2591.1,-0.00137809,0.0319983,13.5045,27.894,124.938,101.226,0.355877,11.8166,11.3358,120.297,134.687,4.64063,-33.4612 
90,0.57,3.43,90,4118.41,0.00366949,9.7921,12.0211,121.532,0.00646684,12.458,3.18952e-12,-0.655499,-1.61536,-1.31395,-3.36277,-1.63567,54.2292,746.537,33.5667,4501.05,3834.53,-0.996966,-1.95682,-1.99689,-3.70423,-1.97714,0.812182,687.976,31.1764,4442.48,0.229473,0.926524,0.0127625,2998.07,-0.00140345,0.0306453,17.7074,25.2393,127.113,93.955,0.393341,12.0141,11.9053,120.752,134.757,6.36072,-40.802 
91,0.37,3.63,91,3553.65,-0.344739,-9.47933,12.2987,121.012,-0.754392,-57.9397,395.183,-1.51901,-6.27827,-4.55694,-1.81257,-1.74484,16.5303,649.647,36.0303,4130.6,5218.06,-1.6231,-6.38235,-4.76511,-1.91665,-1.84892,0.711836,631.797,35.3016,4112.75,0.22805,0.910928,0.0155655,2770.42,-0.0014902,0.0300985,14.4447,34.8268,126.044,101.536,0.361232,11.7751,11.543,120.024,134.594,6.02006,-33.0587 
92,0.81,3.19,92,3371.89,-0.331329,-9.05841,12.4561,121.02,-0.00408333,353.562,499.989,0.536014,-3.57021,-1.30862,0.484908,-1.45983,21.4428,620.296,35.8148,4077.77,3720.08,0.400995,-3.70523,-1.57866,0.349888,-1.59485,0.742379,597.14,34.8697,4054.62,0.22071,0.907284,0.015595,2705.54,-0.00148706,0.0267965,15.0351,30.6152,126.007,97.3348,0.352048,11.8404,11.9072,120.349,133.629,5.65727,-36.2942 
93,0.29,3.71,93,4843.6,0.0161186,10.8625,12.3767,121.431,-0.0204536,9.0912,5.53763e-12,-4.65693,-6.19411,-7.52943,-2.9251,-0.161604,-11.7089,912.886,46.8756,5127.48,4382.57,-4.5832,-6.12038,-7.38197,-2.85137,-0.0878764,0.648892,925.53,47.3917,5140.12,0.257206,0.917761,0.0167005,3598.4,-0.00139603,0.0419525,16.2287,24.0537,125.3,96.9728,0.432077,12.286,11.748,120.572,134.392,4.72813,-37.4195 
94,0.79,3.21,94,4010.1,-0.0159205,9.85768,11.7399,121.566,-0.0124381,8.76197,500,1.10259,-2.69255,0.770972,-0.0807198,-0.979661,40.5427,761.075,40.1531,4491.38,3770.87,0.847299,-2.94784,0.260399,-0.336006,-1.23495,1.07634,717.294,38.3661,4447.59,0.236727,0.914409,0.0156419,3030.04,-0.00148133,0.0356491,13.6351,38.8595,125.658,104.275,0.371465,11.973,11.4272,120.476,134.602,5.18187,-30.3272 
95,0.65,3.35,95,4006.28,-0.0211266,9.92605,11.9706,121.253,0.0675268,-25.9822,500,-1.133,-2.70338,-6.58898,-3.81816,-0.136147,9.29772,763.411,43.1747,4557.65,3925.11,-1.19155,-2.76192,-6.70607,-3.8767,-0.194693,0.544763,753.371,42.7649,4547.61,0.24161,0.909638,0.0170278,3118.13,-0.00149379,0.0323348,16.7917,25.07,124.291,93.1369,0.399065,11.9801,11.7603,120.636,134.145,3.65517,-41.0082 
96,0.19,3.81,96,4085.47,-0.153073,10.0808,12.2643,121.263,0.387003,49.1153,4.58208e-06,-2.75967,-3.40719,-0.300759,-4.41326,0.0797268,62.4516,852.794,39.4339,4464.92,4643.46,-3.15292,-3.80043,-1.08724,-4.8065,-0.313514,0.917387,785.353,36.6812,4397.48,0.255645,0.92444,0.0151332,3072.04,-0.00140898,0.0410749,14.6212,27.9533,124.396,99.5032,0.384505,11.9368,11.5129,120.483,134.888,3.91323,-35.3849 
97,0.55,3.45,97,4625.68,-0.00891334,10.4767,12.3283,121.275,0.0187317,-28.49,500,-2.57437,-1.40444,-5.44043,-4.85693,-3.14441,47.3192,868.661,39.5892,4922.88,4221.97,-2.87233,-1.70239,-6.03635,-5.15489,-3.44237,0.685743,817.562,37.5035,4871.78,0.243984,0.925689,0.0139824,3350.89,-0.00144556,0.0331568,19.1908,24.2506,126.107,90.8735,0.428671,12.151,11.7737,120.554,134.649,5.55345,-43.7751 
98,0.23,3.77,98,4434.5,-0.00381615,10.3549,12.3178,121.274,-0.0142951,-25.3869,500,-2.53191,-1.36138,3.12154,-0.879715,2.14185,43.3516,903.835,44.1142,4786.23,4163.98,-2.80488,-1.63436,2.5756,-1.15269,1.86887,3.24462,857.02,42.2034,4739.41,0.258021,0.92066,0.0161388,3321.52,-0.00147073,0.038746,15.6555,26.8886,125.105,96.0645,0.406897,12.1135,11.8593,120.544,134.515,4.56156,-38.4505 
99,0.73,3.27,99,4301.05,-0.00650026,10.6026,11.7819,121.359,0.0057681,6.10335,1.46344e-10,0.605332,-3.75021,-10.0902,-0.757527,0.638777,37.0953,826.158,47.7139,4771.16,4067.68,0.371752,-3.98379,-10.5574,-0.991106,0.405197,0.284504,786.099,46.0789,4731.1,0.242155,0.906964,0.0176251,3246.27,-0.00150248,0.0410438,12.9762,36.5142,124.446,105.551,0.405424,11.8815,11.2357,120.385,134.808,4.06114,-29.2561 
100,0.33,3.67,100,4160.27,-0.00339201,9.89881,11.8827,121.258,-0.0054766,-24.5043,500,1.18368,-3.10355,-5.96913,0.677566,1.49067,-6.39551,793.914,44.0368,4464.03,3833.44,1.22395,-3.06328,-5.88859,0.717837,1.53094,-0.0747281,800.821,44.3187,4470.94,0.256204,0.911704,0.0179326,3125.71,-0.00120894,0.0434761,12.3649,32.2804,124.589,106.412,0.375611,11.8686,11.3091,120.285,134.902,4.30391,-28.4901 
101,0.07,3.93,101,4647.04,-0.0614878,10.603,12.467,121.258,0.0105752,34.8259,499.999,-1.1789,-1.01844,-4.29214,-4.07451,-4.0163,43.8571,854.701,43.4002,4990.3,4315.16,-1.45506,-1.2946,-4.84446,-4.35066,-4.29246,0.701645,807.34,41.4672,4942.94,0.239023,0.917528,0.0152185,3377.67,-0.00136043,0.0374749,15.4376,28.9682,124.659,98.1921,0.419773,12.0326,11.6966,120.474,133.83,4.18463,-35.638 
102,0.03,3.97,102,4229.77,0.00826923,9.59133,11.9271,121.074,-0.000924642,6.72477,6.08221e-12,-5.15923,-3.14603,-6.81066,-0.686862,0.310148,79.5066,804.178,50.7938,4377.53,3724.19,-5.65986,-3.64666,-7.81192,-1.18749,-0.190483,0.577652,718.32,47.2894,4291.67,0.243499,0.896693,0.0198941,2949.99,-0.00118641,0.0399294,14.2633,36.6004,124.402,108,0.371346,11.8246,10.8092,120.071,134.885,4.33071,-26.8849 
103,0.21,3.79,103,4126.52,-0.00129945,9.90696,11.9979,121.333,0.0149576,8.55746,1.00993e-09,-3.60145,-2.9072,-4.16865,1.04517,1.25434,18.1452,921.179,44.4028,4466.26,3873.53,-3.7157,-3.02145,-4.39716,0.930912,1.14008,0.51484,901.584,43.603,4446.67,0.280531,0.92197,0.0177428,3213.85,-0.00137834,0.0466281,13.3268,31.567,124.594,105.248,0.365423,11.9926,11.4302,120.224,134.932,4.36997,-29.6841 
104,0.63,3.37,104,4305.68,-0.300784,10.3404,12.3433,121.373,0.210439,-165.499,41.4782,0.171255,-2.97934,-4.1615,0.143133,-2.66047,53.2914,787.182,37.371,4631.97,5288.7,-0.164307,-3.3149,-4.83262,-0.192429,-2.99604,0.579783,729.634,35.0221,4574.42,0.234735,0.92251,0.0139072,3108.33,-0.00125635,0.0353264,15.2567,27.0428,124.115,99.2001,0.404955,11.9999,11.4487,120.648,134.818,3.46651,-35.6181 
105,0.67,3.33,105,4681.95,-0.0342571,10.8577,12.2179,121.007,-0.153758,13.5907,500,-6.05599,-3.06502,-4.23833,-2.83844,1.34807,16.4959,794.47,36.0515,5106.96,4386.5,-6.15986,-3.16889,-4.44607,-2.94231,1.2442,0.712655,776.657,35.3244,5089.15,0.226893,0.926274,0.0126249,3423.01,-0.00141141,0.034942,16.5475,23.4094,124.347,92.3421,0.431856,12.0898,12.1504,120.46,134.426,3.8871,-42.0839 
106,0.41,3.59,106,4572.8,0.00790546,10.1589,12.2928,121.159,-0.0549562,5.12883,6.12402e-12,-4.38378,-2.36371,1.73908,-1.22203,1.59176,53.5188,950.268,58.7785,4674.2,4074.47,-4.72077,-2.7007,1.0651,-1.55902,1.25476,1.15991,892.473,56.4196,4616.41,0.271021,0.90039,0.0220177,3293,-0.00119473,0.0423731,15.1427,30.043,124.014,100.377,0.372315,12.2569,11.6908,120.259,133.528,3.75486,-33.1507 
107,0.11,3.89,107,3906.72,0.00581608,9.57967,12.0065,120.952,0.0144015,-16.0425,3.41084e-12,-2.35323,-2.39702,-2.7713,-1.14022,0.0449538,10.87,805.063,47.3699,4346.54,3751.75,-2.42168,-2.46546,-2.90819,-1.20867,-0.0234914,0.677851,793.324,46.8908,4334.8,0.260326,0.906259,0.0195373,3047.42,-0.00141868,0.040081,14.0866,29.1321,124.762,100.193,0.373578,11.8267,11.5716,119.916,134.412,4.84584,-34.2187 
108,0.43,3.57,108,5165.35,-0.314358,11.4215,12.9447,121.021,0.644103,-101.157,56.8903,-7.65607,-0.44363,-7.84613,-0.98129,0.202924,19.9939,903.381,32.5892,5341.61,6933.97,-7.78196,-0.569527,-8.09792,-1.10719,0.0770274,0.536721,881.79,31.7079,5320.01,0.241706,0.940798,0.0108599,3648.2,-0.0013187,0.0385319,17.1984,23.4982,125.101,91.5845,0.45061,12.3704,11.8471,120.367,134.353,4.73428,-42.7681 
109,0.31,3.69,109,3823.17,-0.0886932,-9.57642,12.0618,121.225,-0.0503116,-11.0869,378.273,-0.667926,-3.90275,-3.13383,-0.71302,-3.3149,51.6752,822.567,43.9254,4277.04,3778.36,-0.993312,-4.22813,-3.7846,-1.0384,-3.64029,0.723444,766.763,41.6477,4221.24,0.258884,0.913197,0.0178502,2961.81,-0.00135225,0.0423726,13.6681,29.8328,124.576,104.619,0.368826,11.5817,11.3188,120.362,134.937,4.21407,-30.3186 
110,0.69,3.31,110,4311.55,-0.205825,10.4716,12.4162,120.998,-0.479333,435.87,499.997,-4.28034,0.00700521,-1.12927,-0.48676,-3.60866,36.0611,827.39,50.6799,4714.52,11033.7,-4.50741,-0.220062,-1.5834,-0.713828,-3.83573,0.854205,788.448,49.0904,4675.58,0.244879,0.901747,0.0189739,3219.75,-0.00139474,0.0369378,14.9942,28.9578,124.979,97.3042,0.402541,11.8787,11.7457,120.185,134.238,4.79409,-36.9342 
