cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
57,12,14,57,30666.6,0.0138117,56.1322,12.4497,116.099,0.0257326,-28.3131,500,1.55108,-1.04495,5.78853,0.132489,2.27569,90.1969,15718.4,110.371,15462.3,22772.9,0.98313,-1.61289,4.65264,-0.435457,1.70775,0.121342,15591.9,105.685,15335.8,0.469239,0.988277,0.0125355,33228.1,-0.00101843,1.20313,12.9134,12.4672,116.195,87.614,1.15692,12.4509,13.6251,115.345,138.826,0.850367,-51.2116 
58,30,32,58,27875.5,-0.0960666,51.459,12.4416,116.002,0.7475,-859.86,6.54003e-05,5.15207,2.01105,1.41919,0.100029,-2.48021,20.8321,13537.7,92.6114,15113.9,41765.2,5.0209,1.87987,1.15684,-0.0311448,-2.61139,0.786367,13508.5,91.5292,15084.7,0.437794,0.988282,0.0110538,30855.9,-0.00120663,1.03749,12.8876,12.6207,116.16,86.6715,1.12818,12.4713,13.4768,115.228,137.707,0.931731,-51.0352 
59,9,11,59,33524.7,-0.35254,61.9473,12.4007,116.286,0.0836536,-512.875,243.108,1.02914,-1.4617,3.66633,1.48441,-0.72311,33.8259,17316.1,119.086,16886.4,26403.7,0.816151,-1.67469,3.24034,1.27141,-0.936103,-0.192567,17268.7,117.329,16838.9,0.471391,0.98825,0.0126726,36633.4,-0.000988954,1.3502,12.631,12.4392,116.496,86.7254,1.26629,12.3099,13.6283,115.602,137.929,0.894012,-51.2036 
60,84,86,60,28607.1,-0.0171274,53.5167,12.1531,116.035,-0.0163706,-96.3158,499.995,1.12291,0.578165,0.306849,-0.565525,-2.11059,110.427,13949.3,94.9237,15355.9,21223.9,0.427583,-0.117167,-1.08381,-1.26086,-2.80592,0.77608,13794.4,89.1872,15201,0.44106,0.988812,0.0106924,31275.6,-0.00110384,1.10998,12.6552,12.3209,116.261,86.6118,1.16042,12.1899,13.6324,115.343,137.571,0.91772,-50.9595 
61,75,77,61,29919.4,-0.0408223,54.3487,12.4457,116.581,-0.0235001,-24.6462,4.40575e-07,2.18008,0.577213,3.37452,2.12087,-0.432469,23.4761,15025.9,97.4748,15498.7,22038.2,2.03225,0.42939,3.07887,1.97305,-0.580291,0.555928,14993,96.2553,15465.8,0.4574,0.98889,0.0113348,32778.7,-0.00103099,1.12704,12.9024,12.7052,116.729,86.7268,1.12467,12.3853,14.087,115.936,138.216,0.793084,-51.4895 
62,54,56,62,29382.8,-0.363414,54.7846,12.4,116.212,1.21192,2571.38,176.469,-0.163538,4.22256,3.84361,1.90342,-1.28879,-19.5886,15710.4,110.646,14425.5,123561,-0.040194,4.34591,4.0903,2.02676,-1.16544,0.558156,15737.9,111.664,14453,0.486355,0.987736,0.0140324,32358.8,-0.00124888,1.20976,12.7463,12.5173,116.331,87.0674,1.09305,12.321,13.6931,115.435,137.975,0.895438,-50.9072 
63,6,8,63,38393.6,-0.0667125,69.9519,12.3313,116.427,-0.076253,-18.3181,500,3.76451,2.77747,3.30721,1.89528,0.828675,99.7657,19829.7,140.914,19057,28126,3.13632,2.14927,2.05082,1.26709,0.200477,0.767058,19689.8,135.731,18917,0.47509,0.98808,0.0130448,41444.4,-0.00094559,1.54059,12.6879,12.47,116.825,86.8769,1.42941,12.2878,13.658,115.564,137.703,1.26072,-50.8257 
64,48,50,64,32226.9,-0.0219612,58.901,12.3166,116.293,-0.0399488,61.5589,500,-0.414121,2.43063,-1.99018,2.28213,-0.41272,15.3502,15966.3,103.917,16741.5,23696.1,-0.510777,2.33398,-2.18349,2.18547,-0.509376,2.65943,15944.7,103.12,16720,0.453327,0.988809,0.0112335,35172.7,-0.000970521,1.2432,12.7588,12.4876,116.491,87.045,1.25359,12.3441,13.5928,115.586,138.147,0.905252,-51.1024 
65,24,26,65,26154.5,0.0550421,47.5868,12.461,116.633,-0.245394,117.884,8.69796e-13,-0.133316,1.89841,-0.617178,-0.0813927,-1.7453,-56.2663,13331.1,84.9237,13575.2,20245.2,0.220978,2.2527,0.0914091,0.272901,-1.39101,0.936828,13410,87.8466,13654.2,0.460631,0.988666,0.0117127,29112.3,-0.00113848,0.994418,12.9947,12.6809,116.78,86.5988,0.980878,12.5414,14.0199,115.902,138.038,0.878262,-51.4389 
66,72,74,66,27036.5,-0.303954,51.4466,12.0852,116.413,0.244059,-88.2627,488.646,2.13022,0.462057,-2.91706,-2.07181,-1.30479,86.3443,13896.2,85.0048,13937.7,20941,1.58654,-0.0816299,-4.00444,-2.6155,-1.84847,0.42494,13775.1,80.5194,13816.6,0.464369,0.989874,0.0106213,29664.2,-0.0011752,1.09657,12.567,12.4419,116.702,87.3248,1.08731,11.9175,13.5972,115.691,138.39,1.01151,-51.0655 
67,93,95,67,27776.3,-0.0303665,51.3429,12.2265,116.534,-0.129794,68.5584,0.000465253,-0.186257,1.50766,-0.518367,-0.550081,-3.41384,3.34465,14399.5,82.3335,14138.5,20724.9,-0.207317,1.4866,-0.560488,-0.571141,-3.4349,0.829496,14394.8,82.1597,14133.9,0.469671,0.990111,0.0105947,30648.8,-0.00109807,1.11337,12.7056,12.4914,116.766,86.598,1.08023,12.2096,13.5673,115.943,137.788,0.823062,-51.1895 
68,3,5,68,41595.4,-0.0552099,75.8496,12.2972,116.3,0.0068603,-8.51541,500,1.15425,2.63822,6.28608,4.14863,-2.68781,30.6275,21856.6,132.857,20273.5,30365.6,0.961393,2.44536,5.90038,3.95578,-2.88067,0.431686,21813.6,131.266,20230.5,0.483901,0.989579,0.0118113,45078.7,-0.000997125,1.6992,12.6832,12.4117,116.645,87.2731,1.54792,12.2496,13.5069,115.503,138.313,1.14145,-51.0396 
69,66,68,69,30929.2,-0.159644,56.4796,12.4475,116.35,-0.236083,444.108,500,0.781336,-0.132686,-2.96127,-2.1279,-2.01204,11.3654,15791.1,112.138,15750.8,26299,0.709771,-0.204251,-3.1044,-2.19947,-2.0836,0.548907,15775.2,111.547,15734.8,0.465754,0.987777,0.0128907,33870.3,-0.000999869,1.18212,12.8558,12.758,116.589,86.7529,1.15457,12.4324,13.8662,115.657,137.92,0.932108,-51.1667 
70,15,17,70,25736.4,-0.312461,47.9393,12.4124,116.159,1.06128,-569.081,456.538,3.74702,-2.90978,-1.10647,0.190653,0.492234,42.1463,13671.8,78.9298,12824.5,39031.2,3.48164,-3.17517,-1.63724,-0.0747315,0.22685,-0.389082,13612.6,76.7404,12765.4,0.481134,0.990231,0.0109527,28292.8,-0.00118397,1.0578,12.7217,12.4683,116.265,87.2597,0.970745,12.4017,13.6269,115.471,138.203,0.794469,-50.9434 
71,78,80,71,27860.7,-0.277325,52.3901,12.1516,116.588,-0.123743,61.5012,125.2,-3.75102,-0.94851,1.44054,-0.905863,0.930587,24.5143,13691,83.8433,14793.4,20972,-3.90538,-1.10287,1.13182,-1.06022,0.776227,1.27205,13656.6,82.5698,14759,0.445866,0.98953,0.0102006,30629.5,-0.000976562,1.09205,12.554,12.3388,116.723,86.8892,1.13233,12.1887,13.4646,115.918,138.017,0.805427,-51.1277 
72,87,89,72,31324.6,-0.00733127,56.6962,12.4787,116.511,-0.0349347,84.4798,500,-1.98465,-1.21792,4.14961,0.749662,1.08974,11.1495,16056.8,119.64,15864.8,23127.4,-2.05486,-1.28813,4.0092,0.679457,1.01953,-0.695072,16041.2,119.061,15849.1,0.468114,0.987178,0.0136493,34267.7,-0.00108689,1.21373,12.937,12.5676,116.752,87.0322,1.15072,12.5768,13.9325,115.818,138.316,0.933109,-51.2835 
73,42,44,73,30579.2,-0.228779,57.8125,12.1358,116.481,-0.268397,136.831,500,-0.568875,2.77469,-2.62108,0.779492,-1.90027,65.8687,16365.6,93.814,14990.9,24034.9,-0.983632,2.35994,-3.45059,0.364735,-2.31503,0.14262,16273.2,90.3922,14898.5,0.487127,0.990373,0.0110529,33406.4,-0.00123054,1.31756,12.4789,12.2317,116.644,87.2603,1.19825,12.1407,13.1103,115.703,138.46,0.940623,-51.1995 
74,33,35,74,30852.8,-0.385331,56.9392,12.5374,116.428,0.658482,-1645.56,498.993,2.31348,0.686803,0.840337,1.66142,-1.87142,221.843,15875.9,121.98,15677.2,58512.7,0.916593,-0.710084,-1.95344,0.264537,-3.2683,0.58881,15564.8,110.456,15366,0.468315,0.987733,0.0130685,33235.7,-0.00119491,1.19258,12.8452,12.7305,116.648,86.6986,1.14904,12.5163,13.884,115.672,137.631,0.976395,-50.9326 
75,81,83,75,30190.3,-0.301346,55.5964,12.41,116.614,0.0373459,219.631,17.4716,0.52714,2.3033,-1.83269,0.463314,0.135217,121.673,15502.8,115.402,15230,22727.2,-0.239001,1.53716,-3.36497,-0.302828,-0.630925,-0.121445,15332.2,109.081,15059.3,0.469587,0.987703,0.0131675,32650.4,-0.00101358,1.1669,12.7846,12.7819,116.92,87.0208,1.13006,12.3899,13.8109,115.891,138.062,1.02872,-51.0415 
76,90,92,76,31494.2,-0.0104621,56.4277,12.7242,116.119,-0.0463715,24.1329,499.954,-2.32847,1.83368,1.74506,-0.832819,1.54678,57.3053,15361.8,134.019,16814,23409.6,-2.68931,1.47284,1.02338,-1.19366,1.18594,6.09654,15281.4,131.043,16733.6,0.442619,0.985215,0.0142206,34525.1,-0.00103171,1.14246,13.1627,12.6425,116.315,86.4065,1.19579,12.6842,13.8564,115.226,137.413,1.08913,-51.0061 
77,36,38,77,31705.9,-0.0292385,58.4503,12.3546,116.138,-0.0190508,1.31147,500,1.29234,-1.90883,-6.27386,-1.06313,2.16734,105.069,16483.3,102.244,15788.6,23508.5,0.630745,-2.57042,-7.59704,-1.72472,1.50575,0.221271,16335.9,96.7858,15641.2,0.475943,0.989738,0.0112703,34323.3,-0.000831538,1.28889,12.6965,12.3467,116.193,86.939,1.18829,12.4216,13.4181,115.293,137.928,0.900406,-50.9894 
78,18,20,78,23031.3,-0.165338,43.549,12.1236,116.54,0.343229,-10.8962,350.085,-0.686703,3.20947,-1.73076,1.40674,-0.924215,-23.6417,11593.4,72.0467,12287.3,17309,-0.537837,3.35834,-1.43303,1.5556,-0.775349,1.66108,11626.6,73.2748,12320.5,0.450728,0.989091,0.010837,25795.2,-0.00138547,0.910312,12.8679,12.3622,116.581,86.602,0.916108,12.3141,13.8885,115.792,137.814,0.789033,-51.212 
79,69,71,79,31632.8,-0.406945,57.9561,12.652,116.235,-0.0123675,869.46,362.05,-1.0607,3.48996,-1.24527,-1.44837,-2.37642,145.181,15629.3,120.32,16766.2,24220.1,-1.97487,2.57579,-3.0736,-2.36253,-3.29059,0.621748,15425.6,112.779,16562.5,0.447476,0.987367,0.012388,34472.5,-0.00114245,1.17124,13.0813,12.6138,116.417,86.904,1.21755,12.5083,13.8062,115.488,138.005,0.928455,-51.1006 
80,21,23,80,25447.2,-0.0550362,46.8447,12.4119,116.279,0.0437299,-49.2925,500,-0.659576,3.35145,-0.158856,4.53623,-1.96421,-12.7669,12257.7,87.3134,13820.8,18997.7,-0.579186,3.43184,0.00192249,4.61662,-1.88382,0.999656,12275.6,87.9766,13838.7,0.435458,0.987613,0.0115752,28190.1,-0.00106891,0.926031,12.9968,12.6816,116.345,86.6899,0.994905,12.5226,13.9715,115.595,137.666,0.749895,-50.9765 
81,45,47,81,32857.7,0.0275155,60.2131,12.4358,116.137,-0.0347154,-80.8624,500,1.79393,3.92543,0.924168,0.852202,-1.46452,193.195,16233.7,108.828,17350.3,24467.2,0.577433,2.70893,-1.50883,-0.364298,-2.68102,-0.190128,15962.7,98.7918,17079.3,0.448342,0.989285,0.010543,35603.9,-0.0013485,1.2376,13.0169,12.5494,116.329,87.1072,1.26879,12.4521,13.8759,115.385,138.116,0.94363,-51.009 
82,51,53,82,31908.9,-0.0160182,58.3943,12.4177,116.671,-0.0240164,-20.831,500,1.48458,-5.28135,9.01586,-3.0374,0.438813,38.4407,15757.4,105.006,16885.8,23621.4,1.24253,-5.5234,8.53176,-3.27945,0.196763,-6.30331,15703.4,103.009,16831.8,0.447901,0.988651,0.0111478,35060.1,-0.00111672,1.18818,12.8703,12.7516,116.74,87.0941,1.21618,12.4905,13.9261,116.072,138.51,0.66734,-51.4157 
83,39,41,83,33314,-0.331466,61.0733,12.464,116.513,-0.48102,1419.64,212.64,2.86043,1.05277,-3.77732,-0.712689,1.98115,111.72,17293.5,124.66,16596.6,47010,2.15696,0.349293,-5.18427,-1.41616,1.27768,-0.840683,17136.8,118.856,16439.9,0.475459,0.988008,0.0131429,36042.7,-0.00105882,1.30878,12.859,12.6507,116.778,86.4918,1.23636,12.3911,13.7115,115.75,137.57,1.02764,-51.0786 
84,60,62,84,30566.7,-0.324124,56.8826,12.3455,116.659,4.34245,-1099.29,5.33552,-2.49484,-1.47802,4.76353,-2.76803,2.05984,-20.3265,15219.8,106.366,16170.5,178257,-2.36685,-1.35003,5.01952,-2.64004,2.18783,-4.90237,15248.3,107.422,16199,0.450105,0.987822,0.0120683,33877.1,-0.00120985,1.15345,12.7573,12.7721,116.835,86.8267,1.19288,12.3042,13.8616,116.061,138.105,0.77356,-51.2785 
85,63,65,85,29835.3,-0.318558,55.3545,12.3602,116.444,-0.010556,-902.391,186.158,-0.311687,1.38113,-1.33362,-0.719512,-1.17756,32.1221,15380.3,103.937,15127,22582.8,-0.513951,1.17887,-1.73815,-0.921777,-1.37983,0.484967,15335.3,102.269,15081.9,0.469263,0.988464,0.012337,32679.5,-0.00117994,1.17708,12.772,12.608,116.716,87.1071,1.1366,12.2657,13.8058,115.74,138.352,0.976048,-51.2451 
86,57,59,86,27906.8,-0.0067967,52.5415,12.1378,116.128,-0.106294,71.8266,13.6354,-0.0551559,-1.58069,-2.59316,-2.42195,-3.62325,-41.9638,14743.2,91.9274,13922.4,21009,0.209079,-1.31646,-2.06469,-2.15772,-3.35902,0.762374,14802.1,94.1073,13981.3,0.479333,0.988996,0.0122472,30880.6,-0.00120132,1.15945,12.745,12.3127,116.211,87.4392,1.08779,12.1163,13.4091,115.36,138.257,0.851577,-50.8174 
87,27,29,87,27484.2,-0.33078,50.1355,12.6559,115.99,0.367189,-237.092,0.0123451,0.773192,2.67214,3.4745,-1.78434,1.88482,100.401,14032,105.563,14137.4,23489.4,0.140992,2.03994,2.2101,-2.41654,1.25262,0.315146,13891.1,100.348,13996.6,0.463235,0.987516,0.0130347,29987.2,-0.00114296,1.06083,12.9469,12.5377,116.108,85.2612,1.02622,12.7031,13.8453,115.193,135.788,0.914786,-50.5265 
88,12,14,88,30068.8,-0.370944,55.992,12.4162,116.207,0.109453,90.6781,290.03,-4.79606,-1.01478,-4.13071,-3.37179,-0.64812,67.9176,15761.5,107.28,15063.8,22954.3,-5.22372,-1.44243,-4.98603,-3.79945,-1.07578,0.698318,15666.2,103.752,14968.6,0.476466,0.988543,0.0126072,32880.1,-0.00115801,1.22031,12.7453,12.4219,116.48,87.0862,1.15543,12.2758,13.4923,115.339,138.166,1.14106,-51.0796 
89,30,32,89,26903.5,-0.110526,50.1092,12.3067,115.976,0.0391157,-87.0501,500,-0.514609,0.246146,2.84298,-1.94274,-1.0902,24.0814,14065.9,90.871,13643.9,20185.8,-0.666243,0.0945123,2.53971,-2.09437,-1.24183,2.85622,14032.1,89.62,13610.1,0.47272,0.988947,0.0119845,29683.8,-0.00122578,1.09899,12.8149,12.3068,116.228,88.1069,1.05646,12.288,13.3571,115.231,139.269,0.997298,-51.1621 
90,9,11,90,34369.8,-0.0165188,63.1256,12.2184,116.481,-0.0487374,19.099,500,-0.639855,0.213132,2.53894,1.34903,0.49544,-45.2612,17743.9,109.44,17212.4,25138.5,-0.354858,0.49813,3.10894,1.63402,0.780438,0.451365,17807.4,111.791,17275.9,0.472662,0.989133,0.0117797,37674.6,-0.000976341,1.38028,12.6547,12.4883,116.769,87.2911,1.31693,12.1984,13.4846,115.847,138.306,0.921441,-51.0149 
91,84,86,91,32348.1,-0.0540956,58.5214,12.619,116.528,-0.0102169,25.752,500,6.11595,3.29376,3.89473,-1.90126,2.99507,72.7025,15812.1,102.956,17157.2,24048.5,5.65816,2.83597,2.97915,-2.35905,2.53728,0.744312,15710.1,99.1789,17055.2,0.444748,0.989073,0.0105986,35323.6,-0.00120816,1.16597,13.1665,12.8084,116.715,87.4361,1.20193,12.6198,14.2779,115.878,139.072,0.837435,-51.6355 
92,75,77,92,29147.7,0.0365196,54.0554,12.2944,116.158,-0.0292138,-236.691,13.1232,-2.77375,-1.21115,3.71084,-0.0243661,-2.24934,67.5107,15548.1,102.424,14360.7,21859.4,-3.19884,-1.63625,2.86065,-0.449463,-2.67444,1.56109,15453.5,98.9169,14266,0.485052,0.988922,0.0126116,31859.4,-0.00126597,1.17141,12.886,12.6795,116.371,87.3265,1.07664,12.3343,13.8098,115.398,138.302,0.972779,-50.9751 
93,54,56,93,30650.1,-0.0449791,55.987,12.4422,116.298,-0.0579516,-3.11615,500,-0.898908,-0.0527419,-3.33241,-1.85288,1.90197,-165.743,14985.3,99.0284,16407.9,22682.6,0.144732,0.990898,-1.24513,-0.809237,2.94561,1.61431,15217.7,107.638,16640.3,0.442967,0.987773,0.0117754,34354.1,-0.00114759,1.13097,12.8801,12.7419,116.553,87.281,1.1658,12.5778,14.0446,115.531,138.673,1.02145,-51.3922 
94,6,8,94,33627.6,-0.0217815,63.5858,11.8736,116.333,-0.0398017,8.14537,14.7652,-0.418578,3.6558,-4.26869,-2.39389,-4.02334,22.6746,17576,103.54,16603.3,24588.1,-0.561354,3.51303,-4.55424,-2.53666,-4.16611,0.451649,17544.2,102.362,16571.5,0.479331,0.989893,0.0112507,36601.4,-0.000970558,1.48523,12.2685,11.8909,116.753,86.9878,1.3559,11.8223,13.0327,115.555,137.565,1.19781,-50.5772 
95,48,50,95,32576.3,-0.133794,59.9683,-12.3996,116.308,0.34938,-249.803,0.250375,-0.945043,2.61844,-2.02723,-0.42862,0.799964,61.5044,16846,111.096,16373.5,27047.3,-1.33232,2.23117,-2.80178,-0.815897,0.412687,-0.21492,16759.8,107.901,16287.3,0.472237,0.988859,0.0120566,35490.1,-0.00112599,1.24143,13.0795,12.822,116.631,87.9644,1.21535,12.5176,13.5843,115.444,139.052,1.18612,-51.0877 
96,24,26,96,23891.1,-0.350712,45.4261,12.2996,116.478,7.54754,-8489.65,232.996,-1.94176,2.81421,3.45371,-0.397863,-3.63056,-31.0432,12571.4,65.2095,12221.9,2.10407e+06,-1.74629,3.00968,3.84465,-0.202392,-3.43509,-1.6144,12615,66.8221,12265.5,0.472112,0.990815,0.00993605,26720.3,-0.00130555,0.966196,12.7718,12.5611,116.595,86.8297,0.916461,12.3067,13.8233,115.852,137.937,0.743015,-51.1069 
97,72,74,97,31239.9,0.00769051,56.3623,12.6119,116.51,-0.0572075,109.807,500,1.9226,-1.52678,-1.58638,-1.81681,-0.608207,74.4733,16142.7,110.639,15704.5,23344.5,1.45366,-1.99572,-2.52426,-2.28575,-1.07715,0.607377,16038.3,106.771,15600.1,0.472014,0.988484,0.0124508,33978.4,-0.00106101,1.17429,13.1358,12.8722,116.882,86.7682,1.14134,12.5421,13.9032,115.673,137.951,1.20833,-51.1826 
98,93,95,98,30757.6,-0.0184418,56.0711,12.4599,116.465,0.0136727,-30.9041,1.90119e-12,1.00455,3.01602,-4.24789,-0.619817,-1.19008,-57.5335,15257,102.187,16175.6,22756.8,1.36682,3.37829,-3.52335,-0.257544,-0.827804,26.8277,15337.7,105.176,16256.3,0.450678,0.988142,0.0117778,34032.4,-0.00110824,1.1591,13.0263,12.6013,116.71,86.8808,1.18392,12.3811,13.7845,115.754,138.039,0.955297,-51.1585 
