cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
79,0.65,47.3249,79,18643.3,-0.0271501,34.7584,-12.4579,116.648,-0.00734547,-38.0657,500,2.23207,3.78593,-0.849008,2.62626,3.0001,-62.8205,836.338,2698.37,14763.3,14105.2,2.62764,4.18149,-0.0578803,3.02183,3.39566,1.0044,866.994,2718.3,14794,0.0484895,0.154159,0.252881,17880 
80,1.15,47.3204,80,17682.8,-0.29884,33.155,12.607,116.79,0.313821,-18.7776,498.331,3.54992,-0.128137,2.19856,0.789274,0.201178,-125.547,764.121,2614,13872.1,13798.6,4.34045,0.662398,3.77963,1.57981,0.991714,0.66711,825.387,2653.82,13933.4,0.048988,0.150905,0.259729,16848.8 
81,1.65,47.3249,81,19792,-0.0336532,36.2083,12.5827,116.722,0.00189845,-23.9425,500,3.44525,3.75083,-0.576645,-0.790424,0.656407,-115.713,843.798,3061.02,15301.4,14832.8,4.17386,4.47944,0.880577,-0.0618135,1.38502,0.918894,900.265,3097.72,15357.9,0.0485008,0.142418,0.270901,18561.9 
82,2.15,47.3204,82,19958.5,-0.286728,37.0842,12.5672,116.654,17.6771,-14883.8,337.087,2.26715,2.41885,-0.873236,-0.999125,-1.16767,-34.6872,924.472,3139.69,15266.7,8.58007e+06,2.48557,2.63726,-0.436404,-0.780709,-0.949259,1.14761,941.4,3150.7,15283.6,0.0508381,0.145838,0.275229,18517.6 
83,2.65,47.3249,83,18089.3,-0.346691,34.0794,12.6834,116.673,0.21364,100.58,89.7061,1.55463,-1.78792,1.83322,-0.802195,-1.46185,-140.554,848.467,2762.73,14246.6,14770.5,2.43966,-0.902891,3.60328,0.0828332,-0.576822,0.224445,917.057,2807.32,14315.2,0.0527665,0.157303,0.265382,17379.5 
84,0.35,47.3245,84,18710.1,-0.022531,34.6559,12.5778,116.644,0.0271173,-14.2741,0.617008,2.59221,-0.205029,-1.81767,-1.39377,0.268201,-17.6176,858.412,2721.36,14729.7,14202.4,2.70315,-0.0940951,-1.5958,-1.28284,0.379135,15.5673,867.009,2726.95,14738.3,0.0486646,0.153748,0.254196,17816 
85,0.85,47.3209,85,20325,-0.286871,37.8527,12.5228,116.61,0.225284,38.1211,400.097,3.93733,-1.5893,1.35034,-1.16438,-0.691754,-114.232,983.801,3478.15,15244.1,15710.5,4.65662,-0.870016,2.78892,-0.445091,0.0275325,0.547104,1039.55,3514.38,15299.8,0.0557865,0.144588,0.297325,18634.4 
86,1.35,47.3245,86,17641.8,-0.0417215,32.9955,12.389,116.635,0.01338,14.232,499.367,1.1243,-0.552934,-3.6249,0.416896,1.6731,-104.741,820.445,2760.57,13793.6,13313.4,1.78382,0.10659,-2.30585,1.07642,2.33263,1.77026,871.558,2793.79,13844.8,0.0519,0.151294,0.270992,16793 
87,1.85,47.3209,87,18815.6,-0.166528,35.2355,12.5235,116.364,-0.202808,418.26,26.1842,-1.05733,2.72656,2.22567,2.86586,1.75455,-155.1,860.852,2845.29,14730.5,17126.3,-0.0807074,3.70318,4.17891,3.84248,2.73118,0.709294,936.54,2894.49,14806.2,0.0521354,0.156041,0.264769,17963.6 
88,2.35,47.3245,88,18476.6,-0.238501,33.6588,12.8237,116.624,-0.411534,394.228,0.651024,1.60155,-1.03846,-2.03819,-0.058434,-1.46975,-83.6117,889.296,2789.94,14222.4,19332.4,2.12803,-0.51198,-0.985232,0.468047,-0.943266,7.33171,930.098,2816.46,14263.2,0.0536611,0.15875,0.266726,17332.8 
89,2.85,47.3209,89,17728.7,-0.288883,33.2181,12.5791,116.534,0.0974449,131.072,5.30399,-1.08891,-0.143955,0.464232,0.745271,-2.73078,-59.8189,854.522,2494.77,13926.4,14018.3,-0.712249,0.232709,1.21756,1.12193,-2.35412,3.46389,883.714,2513.74,13955.6,0.05219,0.167283,0.249141,16932.6 
90,0.25,47.3224,90,19429.9,-0.130384,35.8154,12.6465,116.468,0.0164782,99.925,498.077,-0.149057,-3.22535,1.99698,2.12494,-2.2974,-104.764,883.992,2986.51,15069.5,14798.3,0.510613,-2.56568,3.31632,2.78461,-1.63773,-0.377134,935.116,3019.74,15120.6,0.0510329,0.150348,0.268946,18323.8 
91,0.75,47.3229,91,19311.5,-0.323676,35.9103,12.7033,116.539,-0.220388,919.751,87.792,-0.557139,1.6006,1.76539,1.77692,-1.48984,-115.597,909.081,3352.25,14591.2,21448.8,0.170747,2.32848,3.22117,2.5048,-0.761957,0.568396,965.492,3388.92,14647.6,0.0542099,0.140005,0.298834,17810.3 
92,1.25,47.3224,92,19996.9,-0.0114928,36.5036,12.5642,116.632,0.0196495,-23.4905,500,-2.44447,-3.45822,0.496832,2.49443,-0.148207,-118.901,902.027,2928.41,15511.6,14945.3,-1.69578,-2.70954,1.9942,3.24312,0.600479,-0.392136,960.05,2966.13,15569.6,0.0508903,0.156086,0.259772,18865.1 
93,1.75,47.3229,93,19160.5,0.0476279,35.903,12.3108,116.676,0.0109702,-66.517,0.00148308,-1.5071,0.0350834,0.472005,-0.39918,0.226302,-83.5752,838.814,2848.52,15177.1,14412.1,-0.980847,0.561334,1.52451,0.12707,0.752553,0.231838,879.599,2875.03,15217.9,0.0478559,0.14881,0.258171,18380.1 
94,2.25,47.3224,94,20678.3,-0.304093,38.0577,12.7438,116.47,0.210435,-33.2328,142.675,-2.19478,1.19579,-4.12234,-0.5168,-1.73008,-93.2306,907.008,3012.05,16073,16016,-1.60773,1.78284,-2.94825,0.0702479,-1.14303,0.23341,952.504,3041.63,16118.5,0.0488745,0.151785,0.257947,19488.8 
95,2.75,47.3229,95,19234.3,0.0189288,35.4703,12.4155,116.448,-0.00767418,-15.3215,1.15309e-10,-1.20527,3.17063,0.884004,-2.38799,1.72094,-124.61,774.902,2554.49,15426.1,14339.7,-0.420631,3.95526,2.45327,-1.60336,2.50557,0.643943,835.711,2594.02,15486.9,0.0448206,0.155474,0.235794,18645.7 
96,0.15,47.3204,96,19303.8,-0.13794,35.4962,12.6983,116.64,0.0311703,40.5925,500,-0.271222,-1.13493,-1.39782,-0.768902,1.1384,-36.6773,838.955,2743.18,15231.8,14714.3,-0.0402749,-0.903983,-0.935927,-0.537955,1.36935,0.107616,856.853,2754.81,15249.7,0.0465833,0.150914,0.249684,18394 
97,0.65,47.3249,97,18899.2,-0.244895,34.3031,12.777,116.62,0.243345,-536.948,199.604,0.1709,0.212657,0.480595,-0.466265,1.12074,-112.864,926.935,3132.35,14159,18521.4,0.881576,0.923332,1.90195,0.244411,1.83141,0.671096,982.013,3168.15,14214.1,0.0566714,0.150471,0.291073,17328.2 
98,1.15,47.3204,98,18491,-0.0248499,34.2005,-12.436,116.634,0.015102,-24.2084,1.77945e-11,-1.95582,0.887947,1.81524,1.29779,0.96916,-124.658,849.87,2916.36,14297.2,13857.4,-1.17088,1.67289,3.38512,2.08273,1.7541,0.561737,910.703,2955.9,14358,0.0522719,0.1497,0.274961,17422.4 
99,1.65,47.3249,99,19888,-0.0377007,36.3307,12.5189,116.614,0.0111462,-18.393,4.02487e-12,-0.118449,1.6015,-1.19283,-2.6032,0.212194,-156.96,860.335,2968.84,15315.9,14812.6,0.869886,2.58983,0.783842,-1.61486,1.20053,0.7953,936.931,3018.63,15392.5,0.0502691,0.150643,0.265384,18638.3 
100,2.15,47.3204,100,18666.6,-0.0260856,34.4238,12.5342,116.627,0.00734976,-94.3877,500,-0.704952,-0.250896,0.632014,-0.360318,0.53642,-102.192,920.874,2824.67,14497.3,14068.5,-0.0614742,0.392582,1.91897,0.28316,1.1799,0.483194,970.744,2857.08,14547.2,0.0548443,0.162586,0.265673,17700 
101,2.65,47.3249,101,20418.7,-0.26149,37.0047,12.787,116.554,0.236073,-14.3756,500,-1.33499,4.87289,-0.145551,1.17311,0.418955,-172.203,881.778,3177.04,15558.3,15514,-0.250676,5.9572,2.02308,2.25743,1.50327,0.823932,965.812,3231.66,15642.3,0.0509542,0.145866,0.275663,18954.5 
102,0.35,47.3245,102,19741,-0.0428136,36.1996,12.5827,116.485,0.0141268,-37.2457,499.304,0.114198,0.096309,4.08963,-2.11102,-1.27066,-65.3547,814.706,3069.36,15240.7,14844.7,0.525719,0.50783,4.91267,-1.6995,-0.859144,-0.450203,846.599,3090.09,15272.6,0.0459856,0.135364,0.271514,18410.1 
103,0.85,47.3209,103,17756.3,-0.0268466,33.1036,12.4432,116.513,-0.0517693,24.4433,500,-0.148263,-0.846299,-1.0242,-0.388457,-2.64671,-121.91,761.776,2524.7,14163.2,13450.3,0.619375,-0.0786611,0.511073,0.379181,-1.87907,2.14052,821.268,2563.37,14222.7,0.047811,0.154747,0.249251,17177.4 
104,1.35,47.3245,104,18785.8,-0.284489,34.7897,12.6565,116.656,0.331754,26.1612,348.193,-1.83396,0.339506,-0.628974,-2.73088,0.262988,-165.026,895.359,2887.54,14574.6,14616.3,-0.794835,1.37863,1.44927,-1.69175,1.30211,0.118138,975.891,2939.89,14655.1,0.0547353,0.159441,0.269825,17829.3 
105,1.85,47.3209,105,18646.3,-0.0349905,34.1917,12.599,116.592,0.00945164,-59.6687,500,2.44289,-0.426184,-2.04767,2.49124,-4.18654,-119.028,833.867,2619.16,14635.7,14041.7,3.19237,0.323304,-0.548695,3.24073,-3.43705,1.19804,891.952,2656.92,14693.8,0.0501383,0.160957,0.249862,17789.8 
106,2.35,47.3245,106,18055.7,-0.159083,34.0061,12.4417,116.525,0.950111,38.7752,2.03623e-09,2.60957,0.865228,1.85045,-0.392959,-2.42223,-105.19,856.185,2921.09,13992.4,14972.5,3.27193,1.52758,3.17516,0.269397,-1.75988,0.510323,907.518,2954.45,14043.7,0.0532025,0.149316,0.279297,17057.8 
107,2.85,47.3209,107,18394.4,-0.0603177,34.0978,12.5842,116.584,0.0159185,44.0842,499.738,-3.44841,-2.00264,3.70543,1.84756,-1.58254,-67.2506,877.409,2978.37,14157.1,13991.2,-3.02495,-1.57918,4.55235,2.27102,-1.15908,-3.29403,910.227,2999.7,14189.9,0.0528322,0.147771,0.280272,17228.6 
108,0.25,47.3224,108,19844,0.0831517,35.71,-12.6884,116.586,0.00363837,-33.894,1.3594e-10,0.538707,-2.19304,0.422308,2.20784,0.000716692,-171.268,863.48,2867.77,15363.5,14753.9,1.61713,-1.11461,2.57916,3.28626,1.07914,0.653669,947.058,2922.09,15447.1,0.0506145,0.156262,0.258417,18711.2 
109,0.75,47.3229,109,18997.2,-0.284596,35.3852,12.5736,116.386,-0.517434,1585.03,442.891,-2.10393,-0.566889,0.201838,-0.89965,-1.57538,-104.73,923.358,3013.86,14680.6,41182.2,-1.44447,0.0925699,1.52075,-0.240191,-0.915922,2.54038,974.466,3047.08,14731.7,0.054391,0.154509,0.275896,17915.9 
110,1.25,47.3224,110,18109.2,-0.0324639,32.9391,12.6751,116.478,-0.00139485,-35.8458,500,-1.37483,0.507761,-0.041192,1.7458,-5.1154,-144.554,901.205,3065.92,13600.6,13592.9,-0.464616,1.41798,1.77924,2.65602,-4.20518,-0.503447,971.747,3111.78,13671.2,0.0582108,0.151425,0.295424,16693.6 
111,1.75,47.3229,111,18348.3,-0.038889,34.1305,12.4781,116.396,0.0376377,-7.52268,500,0.910192,0.826525,-1.42574,1.08636,-2.33039,-72.0953,865.077,2824.84,14278.9,13873.1,1.36416,1.28049,-0.517811,1.54032,-1.87642,1.28916,900.26,2847.71,14314.1,0.051854,0.153008,0.268191,17361.4 
112,2.25,47.3224,112,18834.7,-0.280869,35.6688,12.3629,116.544,0.204369,63.3834,3.42555,-1.42275,-1.59519,-0.468353,-1.31277,-3.97259,-123.984,817.648,2826.96,14835.9,14776.7,-0.642054,-0.814496,1.09304,-0.532078,-3.19189,1.26741,878.152,2866.29,14896.4,0.0487617,0.148987,0.261692,18009 
113,2.75,47.3229,113,19056.8,0.000272193,34.9876,12.6833,116.531,-0.119391,209.36,168.377,0.0413751,0.342781,-2.87959,-4.29902,-3.28769,-82.291,873.789,3122.73,14527.3,15259.6,0.559539,0.860946,-1.84327,-3.78085,-2.76952,0.735663,913.947,3148.83,14567.4,0.0517334,0.142262,0.284785,17666.5 
114,0.15,47.3204,114,19842.1,-0.0085839,36.5421,-12.5788,116.51,-0.0343342,17.999,499.57,-1.08536,1.24191,-1.25052,-2.68101,1.74453,-130.303,831.484,3057.03,15448.2,14983.4,-0.26488,2.06239,0.39045,-1.86053,2.56502,0.865011,895.071,3098.36,15511.8,0.0477788,0.141688,0.268977,18733.7 
115,0.65,47.3249,115,20271.7,-0.0332126,37.1817,-12.5567,116.392,0.00267025,-23.5587,1.57735e-11,-0.298146,0.731156,-3.99421,1.0185,-1.13426,-109.256,874.647,3014.48,15757.3,15200.5,0.389811,1.41911,-2.61829,1.70646,-0.446302,6.8083,927.964,3049.13,15810.6,0.0485587,0.148144,0.262133,19110.1 
116,1.15,47.3204,116,19921.8,-0.245543,36.69,12.5532,116.469,0.351475,30.2556,16.1045,0.557384,2.43324,1.05667,1.46941,-0.995846,-101.614,879.981,3038.89,15445.6,15339.5,1.19722,3.07307,2.33635,2.10924,-0.356008,0.720528,929.568,3071.12,15495.2,0.0495796,0.147456,0.267455,18749 
117,1.65,47.3249,117,18397,-0.0870878,34.0433,12.5432,116.562,0.0255094,-79.9052,1.3665e-09,-1.7314,-4.25984,0.455712,-3.56044,-3.38386,-114.885,819.885,2844.18,14234.6,13967.1,-1.008,-3.53644,1.90251,-2.83704,-2.66046,1.23374,875.948,2880.62,14290.7,0.050603,0.148038,0.270775,17310.2 
118,2.15,47.3204,118,17618.5,-0.302215,32.7756,12.722,116.316,0.253796,1295.2,233.053,4.45471,0.152648,-0.71971,-1.63141,-2.55663,-73.7333,838.451,2551.76,13857.7,24274.6,4.91899,0.616927,0.208848,-1.16713,-2.09235,0.915966,874.432,2575.15,13893.7,0.0518883,0.162505,0.254526,16852.2 
119,2.65,47.3249,119,18497.2,-0.0303454,34.7565,12.2818,116.262,0.0569317,-135.348,500,-2.08577,1.19046,-2.04629,-1.35561,0.11983,-10.9351,804.481,2901.31,14479.8,14147,-2.01691,1.25932,-1.90858,-1.28676,0.188685,0.492971,809.817,2904.78,14485.2,0.0463607,0.137416,0.269756,17467.8 
120,0.35,47.3245,120,19064.5,0.00773615,35.3088,12.4394,116.327,-0.0134586,-8.49132,1.23192e-11,-1.90171,1.41711,0.488734,-4.39353,-4.33602,-138.101,831.074,2955,14881.5,14301.8,-1.03213,2.28669,2.22791,-3.52394,-3.46643,1.63511,898.467,2998.8,14948.9,0.0496674,0.146178,0.269824,18089.7 
121,0.85,47.3209,121,19597.2,-0.245341,36.7432,12.3424,116.297,-0.259961,-152.084,499.75,1.70019,0.293797,-0.1925,-0.412988,0.940195,-112.9,855.219,2895.46,15293.2,16049.9,2.41109,1.0047,1.2293,0.297913,1.6511,0.813575,910.314,2931.27,15348.3,0.0490447,0.150713,0.260251,18560.9 
122,1.35,47.3245,122,19974.6,-0.245483,37.3688,12.5111,116.449,-0.122599,-365.144,4.74544e-07,-1.17743,-1.69224,0.964713,3.43444,-0.0601222,-32.3464,858.349,3186.59,15460.6,16676.8,-0.973758,-1.48856,1.37207,3.63811,0.143555,0.490207,874.134,3196.85,15476.4,0.0468153,0.135135,0.275631,18672 
123,1.85,47.3209,123,18633.5,-0.260404,34.9619,12.4216,116.439,0.700622,-919.048,96.7773,1.15803,1.69538,1.88355,-1.43925,-3.04672,-128.972,843.098,2647.1,14708.8,35098.6,1.97013,2.50749,3.50776,-0.627143,-2.23462,0.315375,906.036,2688.01,14771.7,0.0506348,0.161502,0.251052,17893.5 
124,2.35,47.3245,124,17963.3,-0.223901,33.7039,12.5491,116.275,1.05309,193.847,0.0513866,-1.71017,1.23287,-3.70046,1.47473,-0.431169,-84.7976,798.661,2657.35,14185.7,20414,-1.17622,1.76682,-2.63256,2.00868,0.102779,38.8816,840.042,2684.25,14227.1,0.0488362,0.151701,0.257914,17201.2 
125,2.85,47.3209,125,17443.6,-0.227165,32.6658,-12.4427,116.438,-0.862742,1890.41,0.0694258,2.23486,2.61446,0.149004,-0.0437965,0.559325,-43.4554,807.378,2509.16,13810.4,66323.8,2.50848,2.88809,0.696258,0.229831,0.832952,0.902698,828.584,2522.94,13831.6,0.0495124,0.158014,0.251502,16734.9 
126,0.25,47.3224,126,19143.1,-0.317227,35.695,12.657,116.424,0.905559,-1190.01,236.595,-0.151718,-0.286137,-4.5446,-0.327764,-3.4652,-108.355,915.172,2890.05,14867.3,49787.5,0.530567,0.396148,-3.18003,0.354521,-2.78292,0.320755,968.05,2924.42,14920.1,0.0534061,0.159067,0.26528,18126.2 
127,0.75,47.3229,127,19005.1,-0.00231476,35.2432,12.3417,116.338,-0.00126669,-25.2729,0.00790363,4.24127,-0.961881,2.52977,2.32073,-2.58012,-62.4996,838.082,2968.6,14676.3,14160.5,4.63482,-0.568338,3.31686,2.71427,-2.18657,0.58073,868.582,2988.42,14706.8,0.0488478,0.14243,0.272365,17781.4 
128,1.25,47.3224,128,19327.9,-0.270676,36.0701,12.4903,116.457,0.221928,-622.404,0.868345,-0.111803,2.66355,4.91342,-1.17961,-3.22614,-137.238,763.247,2719.86,15303.9,19162.7,0.752348,3.5277,6.64172,-0.315461,-2.36199,0.194389,830.219,2763.39,15370.8,0.0448605,0.146523,0.248785,18506.7 
129,1.75,47.3229,129,18964.4,-0.0265539,34.7076,12.6778,116.664,0.0260892,-108.829,500,3.36529,0.571659,0.589528,3.02255,0.578847,-12.3908,881.186,2852.74,14698.6,14416.4,3.44332,0.649681,0.745571,3.10058,0.656868,0.913265,887.233,2856.67,14704.7,0.0498513,0.150726,0.26355,17797.6 
130,2.25,47.3224,130,18889.1,-0.318951,35.0381,12.7484,116.455,1.30557,-2077.88,188.721,-1.68513,-2.88367,1.84504,-0.631125,1.05302,-121.047,779.633,2531.16,15150.6,102852,-0.922931,-2.12147,3.36944,0.131077,1.81522,-0.483457,838.704,2569.56,15209.6,0.0457563,0.157195,0.237346,18329.8 
131,2.75,47.3229,131,18125,-0.0821025,33.8109,12.2954,116.36,-0.050921,-42.5158,499.994,1.29002,-0.659464,-1.01998,3.00108,-0.222122,-92.4105,816.155,2586.1,14314.3,13603.5,1.87191,-0.0775799,0.143794,3.58297,0.359763,0.975549,861.251,2615.41,14359.4,0.0495697,0.15837,0.251228,17374.5 
132,0.15,47.3204,132,19405.1,-0.216866,36.4057,12.3247,116.485,0.642825,-2739.56,480.461,-2.18376,0.655978,-4.03863,-0.534079,-2.13595,-106.036,860.484,2845.59,15220.7,71934.5,-1.51608,1.32366,-2.70327,0.1336,-1.46827,0.360984,912.229,2879.23,15272.5,0.0493749,0.153293,0.257765,18475.6 
133,0.65,47.3249,133,19379.8,-0.273651,36.0572,12.5528,116.706,0.112065,212.4,7.12133e-05,2.70276,-3.90317,1.56488,1.26347,-2.37682,-183.972,827.331,2894.37,15135.8,15509.1,3.86118,-2.74475,3.88173,2.42189,-1.2184,0.374081,917.109,2952.72,15225.5,0.0497712,0.150732,0.263213,18426.5 
134,1.15,47.3204,134,17633.3,-0.252631,32.7812,12.5582,116.714,0.499598,180.238,269.77,0.435917,1.03003,-2.80623,3.08106,3.17441,-180.447,883.206,2924.24,13415.6,16332.7,1.57214,2.16626,-0.533783,4.21729,4.31064,1.0455,971.263,2981.48,13503.7,0.0588627,0.156937,0.289126,16500.5 
135,1.65,47.3249,135,17867.4,-0.0778468,33.0106,12.4725,116.778,-0.00835212,49.8938,500,2.42727,0.98517,-0.710978,-0.265389,-0.436269,-90.1985,811.897,2704.86,13774.4,13416.5,2.99523,1.55313,0.424933,0.302567,0.131686,0.921418,855.914,2733.47,13818.5,0.0511081,0.151772,0.267073,16747.1 
136,2.15,47.3204,136,17944.7,-0.102522,33.3926,-12.475,116.587,0.132712,98.0985,2.34956e-12,0.373119,0.890257,5.42055,0.17905,-0.271988,-111.794,857.812,2861.84,13819.7,13984.6,1.07706,1.59419,6.82843,0.882987,0.43195,0.368593,912.368,2897.31,13874.2,0.0540895,0.152502,0.277811,16867.7 
137,2.65,47.3249,137,18141.8,-0.250421,33.7233,12.5274,116.49,0.351558,95.8301,82.012,3.28639,0.192258,-1.71045,0.833972,1.37909,-124.127,878.797,2876.9,13922.8,14849.4,4.06799,0.973853,-0.147264,1.61557,2.16068,1.01698,939.371,2916.27,13983.4,0.0551913,0.155452,0.277549,17020.3 
138,0.35,47.3245,138,19435.4,-0.11424,35.8264,12.4976,116.609,0.118478,343.69,500,-1.75672,2.25566,1.13955,3.47976,-0.17318,-63.2096,855.792,2927.87,15098.2,15901.2,-1.3587,2.65368,1.93558,3.87778,0.224834,0.736051,886.638,2947.92,15129.1,0.0484897,0.146661,0.264131,18285.1 
139,0.85,47.3209,139,18097.1,-0.099819,33.215,12.5362,116.702,-0.0332579,-35.7389,500,3.48616,-2.90009,-0.294265,3.48847,1.90949,-180.356,794.313,2625.15,14149,13593.5,4.62181,-1.76444,1.97704,4.62412,3.04514,0.841883,882.326,2682.36,14237,0.0511347,0.158223,0.257646,17254.9 
140,1.35,47.3245,140,17420.7,-0.0937823,32.184,-12.5851,116.698,-0.00460168,37.1067,500,5.14114,0.410561,-6.81532,-3.21719,-1.83378,-116.116,775.175,2666.15,13605.7,13190.9,5.87229,1.14171,-5.35301,-2.48604,-1.10263,-1.77694,831.84,2702.98,13662.3,0.0502819,0.149556,0.267102,16543.5 
141,1.85,47.3209,141,18369.6,-0.253404,34.0319,12.5692,116.568,-0.473405,784.515,48.2112,1.09441,2.49804,5.67729,2.07016,-2.01174,-60.337,829.386,2778.5,14275.5,26014.8,1.47433,2.87797,6.43714,2.45009,-1.63182,0.445443,858.83,2797.63,14305,0.049616,0.14924,0.264848,17309.5 
142,2.35,47.3245,142,18616.7,-0.0170559,33.8439,12.6059,116.811,0.00149648,-82.7643,500,1.45223,0.512024,-0.556349,3.69871,0.923675,-89.671,848.633,2791.43,14294.4,13892.4,2.01686,1.07666,0.572919,4.26335,1.48831,0.939168,892.392,2819.87,14338.2,0.0513422,0.153143,0.265939,17381.3 
143,2.85,47.3209,143,18336,-0.28782,34.0205,12.6666,116.767,2.59076,-3371.73,220.963,0.118996,1.55398,-1.88086,-1.98126,-0.285565,-131.366,782.391,2803.05,14237.6,298392,0.94617,2.38115,-0.226511,-1.15409,0.541609,1.09103,846.497,2844.72,14301.7,0.0489489,0.145327,0.268155,17293.5 
144,0.25,47.3224,144,17703.9,-0.100417,32.4287,12.6002,116.55,0.0585272,22.6299,500,0.18021,-0.170314,-0.174609,0.251361,-0.455564,-132.181,859.595,2996.17,13284,13344.7,1.01252,0.661997,1.49001,1.08367,0.376746,0.677832,924.099,3038.1,13348.5,0.0567808,0.148074,0.295408,16274.9 
145,0.75,47.3229,145,18868.4,-0.0685667,34.2952,12.7004,116.57,0.0182836,6.71833,500,0.306327,2.28499,-0.360674,0.36914,-0.371468,-93.1805,800.686,3199.02,14148.9,14183.1,0.893059,2.87172,0.812791,0.955873,0.215264,0.858613,846.158,3228.58,14194.4,0.0492821,0.130255,0.295276,17169.7 
146,1.25,47.3224,146,18977.6,-0.0327785,34.1997,12.785,116.528,0.00176244,-20.8375,500,3.399,-0.1031,-2.56357,0.334576,0.802979,-110.411,792.013,3036.76,14456.5,14235,4.09423,0.592129,-1.17311,1.02981,1.49821,1.19418,845.894,3071.78,14510.4,0.0482461,0.135963,0.280557,17532.9 
147,1.75,47.3229,147,19240.3,-0.0124618,35.3185,12.4485,116.685,-0.0256322,400.07,500,-0.815413,0.630395,-1.32076,0.843113,-1.09701,-92.7764,881.432,3152.4,14550.9,14646.3,-0.231225,1.21458,-0.152383,1.4273,-0.512825,1.0873,926.706,3181.82,14596.1,0.05232,0.142682,0.28651,17712.3 
148,2.25,47.3224,148,19249.5,-0.177975,35.0617,12.7566,116.511,0.227614,-614.112,500,-1.00284,2.69099,0.741279,1.78911,1.60997,-93.3851,863.383,3032.82,14727.8,19110.4,-0.414816,3.27901,1.91732,2.37713,2.19799,0.795085,908.954,3062.44,14773.4,0.0507843,0.14501,0.276337,17898.3 
149,2.75,47.3229,149,18279,-0.272476,33.5317,-12.7624,116.713,0.37386,-797.225,143.238,-0.689414,0.950003,-4.31855,-2.69671,-1.22109,-104.246,823.884,2932.13,13947.9,23633.6,-0.0330043,1.60641,-3.00573,-2.0403,-0.564678,0.25551,874.755,2965.2,13998.8,0.051537,0.144257,0.280675,16973.3 
150,0.15,47.3204,150,18459.2,0.00316554,34.1623,12.369,116.516,-0.00623211,-54.4894,500,-0.128731,2.77421,0.819894,-1.31568,1.36939,-136.089,819.566,2828.57,14326.8,13766.5,0.728187,3.63113,2.53373,-0.458757,2.22631,0.707442,885.977,2871.74,14393.2,0.0508067,0.149873,0.268758,17438.2 
151,0.65,47.3249,151,19158.1,-0.13285,35.2355,12.5737,116.708,-0.0217302,-34.5634,500,-2.20184,-2.64448,-1.80366,0.107048,-1.64999,-94.3407,848.762,3163.69,14525.4,14446.8,-1.6078,-2.05044,-0.615582,0.701086,-1.05595,0.867007,894.8,3193.62,14571.4,0.0506914,0.138009,0.287615,17651.9 
152,1.15,47.3204,152,18199.8,-0.075783,33.3561,12.5678,116.75,0.0130199,55.4558,467.889,0.482945,-1.23404,-2.88024,-0.115504,-2.43966,-116.82,874.189,2924.61,13876.2,13670.2,1.21853,-0.498456,-1.40906,0.620083,-1.70408,0.205258,931.197,2961.66,13933.2,0.0549235,0.152303,0.281382,16954.4 
153,1.65,47.3249,153,18311.5,-0.30131,33.909,12.7377,116.55,-0.00316302,312.046,185.928,-0.773612,0.201483,2.99056,0.287679,-0.244234,-124.033,805.429,2838.19,14231.4,14092.7,0.00739286,0.982488,4.55257,1.06868,0.536772,0.363091,865.957,2877.54,14291.9,0.0500504,0.146731,0.270546,17301.7 
154,2.15,47.3204,154,17871.4,-0.297975,33.2395,12.6953,116.771,0.192837,27.2059,136.886,0.125702,-0.936057,3.15275,-0.898061,0.276089,-83.6988,888.083,2736.34,13834.7,13907.8,0.652731,-0.409028,4.20681,-0.371032,0.803118,0.138408,928.928,2762.89,13875.5,0.0550124,0.161161,0.268363,16885.8 
155,2.65,47.3249,155,19972.3,-0.0116308,36.5098,12.5359,116.547,0.0271046,-26.2065,500,-1.6528,1.36808,2.52228,-0.601653,-1.88732,-95.9268,897.188,3247.99,15125.4,14922.2,-1.04878,1.9721,3.73033,0.00237279,-1.28329,-0.106025,944,3278.42,15172.2,0.0513266,0.141291,0.284715,18392 
156,0.35,47.3245,156,18515.2,-0.297228,34.066,12.8207,116.45,-0.414235,1364.46,500,2.15668,2.29939,1.11081,-2.23535,-0.514598,-44.4739,773.944,2884.68,14252.4,32617.1,2.43672,2.57943,1.67089,-1.95531,-0.234558,0.628458,795.647,2898.79,14274.1,0.0462293,0.135579,0.272248,17210.9 
157,0.85,47.3209,157,19414.3,-0.0735333,35.2653,12.7418,116.559,0.0220409,-80.8379,487.487,-0.990779,0.554039,-2.69801,-2.37364,2.05759,-138.377,837.119,2942.78,15026.9,14685.6,-0.119459,1.42536,-0.955371,-1.50232,2.92891,1.53759,904.646,2986.68,15094.5,0.0495336,0.147545,0.267125,18263.3 
158,1.35,47.3245,158,18659.9,-0.172693,34.4334,12.6404,116.482,0.434583,-854.291,497.429,-1.45533,2.83523,-2.80154,2.83478,-1.93445,-137.55,831.113,2892.92,14515.6,26254.6,-0.589215,3.70134,-1.06931,3.70089,-1.06833,1.22871,898.237,2936.55,14582.7,0.0508388,0.148784,0.270578,17668.3 
