cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
111,0.5,42,111,29919.6,-0.453488,60.6143,11.5703,116.685,0.133216,-185.414,269.871,3.30335,-0.0586514,-2.08129,3.45751,-1.82749,-25.3297,15992.1,137.522,15093.2,23634.5,3.46285,0.100843,-1.76231,3.617,-1.66799,1.4699,16027.6,139.496,15128.7,0.479501,0.984997,0.0167017,33425.6,-0.00137924,1.45294,11.8382,11.3936,117.096,88.6241,1.33731,11.1953,12.6802,115.918,139.466,1.17753,-50.8415 
112,0.6,42,112,33459.5,-0.0145746,63.9832,11.827,116.862,-0.0506588,15.2355,499.999,3.71658,-1.30586,1.96747,-1.11117,0.180484,-75.2691,17113.9,190.327,17099.1,24659.2,4.19052,-0.831907,2.91537,-0.637221,0.654434,0.536596,17219.5,196.192,17204.7,0.465331,0.980451,0.0205741,37004.9,-0.00083411,1.45778,12.1462,11.7378,117.3,88.1563,1.41756,11.6169,12.9826,116.032,138.863,1.26863,-50.7065 
113,0.3,43.2289,113,27148.1,-0.136422,54.5238,11.5119,117.284,-0.0647905,94.795,0.40299,-4.09065,1.49462,-4.01603,-1.23522,-0.502333,21.9456,13912.8,128.055,14059.5,20632.8,-4.22884,1.35644,-4.2924,-1.3734,-0.640518,0.532353,13882,126.345,14028.8,0.4625,0.984322,0.0163195,30015.1,-0.00105504,1.22463,11.8757,11.7098,117.669,88.3736,1.18105,11.3664,13.1887,116.585,139.328,1.08393,-50.9539 
114,0.6,42,114,30159.3,-0.0596025,60.0516,11.4693,116.748,-0.0440265,37.9103,499.939,-0.836462,-5.58196,-0.350465,2.02829,4.88272,66.8972,14944,135.319,16080.4,22475.4,-1.2577,-6.00319,-1.19293,1.60705,4.46149,0.499878,14850.2,130.106,15986.5,0.446828,0.984899,0.0147705,33234.7,-0.00109363,1.37922,11.8027,11.3466,117.189,88.2332,1.38263,11.3254,12.7776,116.008,139.121,1.18096,-50.8879 
115,0.3,42,115,30015.3,-0.397515,61.4124,11.2297,117.185,-0.27748,1046.97,496.044,-2.75241,-1.92924,0.0816904,0.690806,2.68242,-131.898,15867.4,117.679,15304.8,31907.2,-1.92188,-1.09871,1.74275,1.52133,3.51295,0.536064,16052.4,127.956,15489.8,0.474002,0.986242,0.0149889,33865.8,-0.00151365,1.46728,11.6392,11.4344,117.636,88.0896,1.38904,11.2145,12.4267,116.468,138.748,1.16723,-50.6586 
116,1.3,43.2231,116,25780.8,-0.399096,52.0152,11.6361,117.242,0.29935,454.063,11.9086,-6.34963,0.181305,-5.20027,0.511846,-1.5983,-45.6824,13356.3,100.121,13577.2,24127.9,-6.06198,0.468954,-4.62497,0.799496,-1.31065,0.568934,13420.4,103.681,13641.3,0.461058,0.986661,0.0138077,29107.8,-0.00138084,1.19064,11.8938,11.6002,117.654,88.4566,1.14746,11.421,13.0364,116.438,139.437,1.21605,-50.9807 
117,0.2,42,117,26810.1,-0.273149,54.8554,11.3252,117.373,0.269671,-148.205,491.584,-2.08424,-0.250609,-2.81495,-1.72672,-2.0834,-128.481,14395.6,97.9307,13349.4,21524.7,-1.27523,0.5584,-1.19693,-0.917707,-1.27439,0.708482,14575.8,107.942,13529.6,0.483687,0.987206,0.0144839,30134.9,-0.00115195,1.36112,11.5837,11.18,117.674,87.663,1.20024,11.2206,12.4953,116.599,138.374,1.07555,-50.7109 
118,1.1,42,118,27261.4,-0.380829,55.4122,11.4658,117.077,0.969456,-791.445,4.91996,0.758766,3.00263,1.93518,-3.46774,0.606846,-111.585,14195.1,94.2842,14146.9,45659.8,1.46139,3.70525,3.34042,-2.76512,1.30947,0.526276,14351.6,102.979,14303.4,0.465954,0.987599,0.0130889,30800.5,-0.00126117,1.32996,11.5914,11.3226,117.538,88.3879,1.25805,11.3022,12.4517,116.358,139.329,1.17985,-50.9409 
119,0.1,43.2231,119,26128.5,-0.338051,52.2836,11.5901,117.069,0.54074,-35.4491,0.535875,3.18434,0.557919,1.17766,-3.60785,-2.51186,-109.623,13044,107.928,14064.6,20350.4,3.8746,1.24818,2.55818,-2.91758,-1.82159,0.130401,13197.8,116.47,14218.4,0.446641,0.984791,0.0148653,29548.9,-0.0011552,1.18299,11.88,11.4716,117.419,88.5822,1.2125,11.3357,12.7341,116.381,139.673,1.03811,-51.0906 
120,1.3,43.2231,120,25542.6,-0.0216859,50.7186,11.5357,116.79,-0.0166453,-20.7577,500,-0.149721,0.804855,-2.1956,-2.0363,-2.47058,-197.159,13342.1,91.8005,13264.5,19057.3,1.09174,2.04631,0.28731,-0.794839,-1.22912,0.794983,13618.6,107.164,13541,0.466537,0.986416,0.0143689,29190.8,-0.00117583,1.19165,11.8554,11.5225,117.171,88.9447,1.13288,11.4313,12.8619,115.953,140.151,1.21834,-51.2068 
121,0.6,43.236,121,27779.4,-0.0887556,54.6575,11.6972,117.009,-0.00541761,22.39,499.443,0.236126,-1.23886,-4.72919,-4.24093,-3.96887,-121.477,14709.8,120.848,13991.9,20816.5,1.00103,-0.473956,-3.19938,-3.47603,-3.20397,0.657904,14880.2,130.314,14162.3,0.477436,0.984906,0.0166675,31166.9,-0.0011162,1.29592,11.8991,11.6684,117.326,88.2798,1.18241,11.5716,12.8637,116.193,139.181,1.13282,-50.9008 
122,0.3,42,122,32190.3,-0.349545,63.0475,11.7191,117.095,-0.369452,336.084,173.992,-3.01237,-2.74793,-2.11634,-6.3452,0.339627,-62.2799,16763.3,152.172,16220.1,28094.4,-2.62021,-2.35577,-1.33202,-5.95304,0.731787,0.884466,16850.7,157.025,16307.5,0.473277,0.983954,0.0174286,35604.3,-0.000941432,1.47806,11.9245,11.617,117.582,89.0879,1.37547,11.4825,12.8413,116.288,140.099,1.29404,-51.011 
123,0.1,42,123,29529.9,-0.352156,58.6107,11.6253,116.874,-0.0670757,398.984,473.988,-0.7173,-1.0691,0.253885,-0.0997632,-5.29612,-30.1367,15867.8,126.148,14641.5,23052,-0.527538,-0.879335,0.63341,0.0899992,-5.10636,1.1094,15910.1,128.496,14683.8,0.485117,0.986063,0.0158644,32796.4,-0.00114209,1.45983,11.7766,11.3109,117.291,88.2894,1.27231,11.4342,12.5992,116.051,139.048,1.23923,-50.7583 
124,1.3,42,124,32160.7,-0.270483,62.532,11.662,117.245,-0.175918,-2.26765,495.848,-2.40597,1.82771,-3.87798,-4.81317,0.459306,-39.5345,16568.6,145.02,16280,23752.5,-2.15703,2.07664,-3.3801,-4.56423,0.708244,0.538015,16624.1,148.101,16335.5,0.469476,0.984649,0.0164266,35409.9,-0.000823162,1.46338,11.8865,11.6115,117.569,87.8668,1.37565,11.4935,12.8761,116.523,138.628,1.04568,-50.7608 
125,1.4,42,125,24840.7,-0.322451,50.8976,11.3197,116.978,0.476711,-221.323,69.9958,-1.01892,0.917309,-2.78691,-0.354359,-1.17363,-45.9543,13463.8,89.8676,12330.4,22190,-0.729555,1.20667,-2.20819,-0.0649977,-0.884268,0.176153,13528.2,93.4484,12394.8,0.486937,0.988056,0.013698,27782.3,-0.00106448,1.25336,11.5567,11.4042,117.33,89.2096,1.10752,11.0922,12.5371,116.18,140.108,1.14931,-50.8981 
126,1.3,42,126,29841.4,-0.392169,60.4021,11.4677,117.005,-0.133708,-1089.38,380.106,-4.88415,1.27573,7.30565,-0.126079,1.33965,-83.0455,15567,116.768,15346.4,27290.5,-4.36123,1.79864,8.35148,0.396836,1.86256,-0.0376717,15683.4,123.24,15462.8,0.468642,0.986435,0.0144692,33465.7,-0.00131662,1.41801,11.7318,11.504,117.363,88.8595,1.36769,11.2068,12.5664,116.237,139.847,1.12628,-50.9879 
127,0.3,43.2289,127,25676.8,-0.363797,51.6254,11.6027,117.155,0.56331,-299.23,35.8314,-0.38705,-0.322026,-3.5862,0.585876,-0.666641,-69.2172,13241.4,103.859,13562.8,24986.4,0.048792,0.113816,-2.71451,1.02172,-0.230798,-0.541473,13338.4,109.252,13659.9,0.459198,0.985869,0.0145193,29047.3,-0.00128761,1.18914,11.8142,11.535,117.559,88.5143,1.14397,11.4991,12.9609,116.451,139.757,1.10798,-51.2429 
128,0.8,43.216,128,24586.1,-0.0338527,49.38,11.4834,117.072,0.0509753,-67.723,500,-3.00801,2.93455,-0.385381,-1.27382,0.0667563,-53.5942,12903.4,92.8474,12687.8,18571.8,-2.67054,3.27202,0.289555,-0.936354,0.404225,0.193219,12978.5,97.0235,12762.9,0.469286,0.987086,0.0138102,27655.9,-0.00121255,1.16382,11.7565,11.5524,117.507,88.4892,1.08142,11.4235,12.9576,116.22,139.596,1.2869,-51.1064 
129,1.5,43.2289,129,22779.8,0.0636947,46.3566,-11.3033,116.975,0.0967508,-70.9275,0.000424723,-1.12691,-3.64642,-3.63744,-3.11828,-3.30282,-162.752,12155.5,65.5125,11679.8,17280.8,-0.102104,-2.62162,-1.58783,-2.09348,-2.27802,0.817134,12383.8,78.1945,11908.1,0.474872,0.989071,0.0119516,26078.1,-0.00123664,1.13752,11.6492,11.2668,117.258,88.6297,1.03357,11.3122,12.5759,116.267,139.434,0.990547,-50.8043 
130,1,42,130,29671,-0.273897,59.4406,11.4962,117.16,-0.00436581,168.442,499.969,-0.394464,1.19844,-0.433754,-0.898458,-1.66575,-119.918,15676.2,126.331,14899.1,22269,0.360627,1.95353,1.07643,-0.143366,-0.910654,0.539311,15844.4,135.675,15067.3,0.477647,0.985236,0.0163168,33171.7,-0.0011013,1.42762,11.7195,11.4615,117.642,88.5442,1.31599,11.2898,12.5964,116.366,139.171,1.27532,-50.627 
131,1.1,43.2289,131,22461.1,-0.0423054,45.0617,11.5209,117.239,-0.00810851,30.739,500,0.0284647,-3.21057,-2.36554,-1.78024,-0.100809,-87.7903,11386.1,85.2421,12119,16908.2,0.581257,-2.65778,-1.25996,-1.22745,0.451983,0.693585,11509.2,92.0829,12242.1,0.449795,0.986192,0.0136666,25587.6,-0.00116295,1.04789,11.7996,11.2757,117.649,88.2923,1.03262,11.4486,12.8561,116.528,139.329,1.12171,-51.037 
132,1.5,42,132,30094.4,-0.392989,60.1073,11.6169,117.051,0.251068,74.2129,37.4601,0.130853,0.565967,-5.3708,0.452488,0.324143,-36.4031,15934.7,103.08,15154.7,23337.3,0.360074,0.795188,-4.91236,0.681709,0.553363,-0.947782,15985.8,105.917,15205.7,0.477582,0.988538,0.0126688,33472.4,-0.00132126,1.47509,11.7841,11.2607,117.424,87.893,1.31149,11.5202,12.6692,116.284,138.62,1.13982,-50.7273 
133,0.2,42,133,30134.5,-0.425546,60.5889,11.5999,116.985,0.0442188,285.08,36.3773,-2.09538,-0.278562,-4.69412,2.49172,-7.00537,-104.025,15926.4,134.871,15265.7,23289.7,-1.44036,0.376456,-3.38409,3.14674,-6.35035,0.557729,16072.3,142.977,15411.6,0.475574,0.984671,0.0168025,33795.6,-0.00134281,1.45109,11.8314,11.3862,117.326,89.0923,1.36474,11.3628,12.411,116.23,140.058,1.09582,-50.9657 
134,1.2,42,134,29372.5,-0.376383,58.8148,11.5736,116.981,-0.195095,-534.474,494.619,-1.90533,-0.679982,-0.130262,-0.465933,-5.95158,-63.1527,15133.5,125.733,15196.4,25553.4,-1.50767,-0.282327,0.66505,-0.0682768,-5.55392,1.09857,15222.1,130.654,15285,0.464091,0.985202,0.015502,32799.9,-0.00118055,1.35297,11.7659,11.6545,117.39,89.1076,1.33847,11.3692,12.5398,116.21,140.244,1.17924,-51.1361 
135,1.2,42,135,28127.4,-0.358069,56.6339,11.505,117.146,0.500314,-374.228,78.265,-1.87719,-2.3528,-2.74045,-0.0825735,0.865808,-51.9195,14677.2,93.8809,14429.1,27305.9,-1.55027,-2.02587,-2.0866,0.24435,1.19273,0.506207,14750,97.9265,14501.9,0.469339,0.988515,0.0122863,31427.2,-0.00122135,1.35129,11.683,11.4157,117.543,88.0838,1.26585,11.3547,12.6233,116.359,138.991,1.18457,-50.9074 
136,0.5,43.2231,136,25072.8,-0.323814,50.0848,11.6071,117.072,0.327226,84.6058,25.5826,-5.70512,-2.14932,-7.47801,-1.72741,0.511057,-96.6341,12211.8,103.364,13783.3,19825.8,-5.09664,-1.54084,-6.26105,-1.11894,1.11954,0.514569,12347.3,110.894,13918.8,0.435471,0.984526,0.0144642,28353.9,-0.00117472,1.1024,11.7952,11.6325,117.441,88.3553,1.16896,11.5273,12.7881,116.298,139.433,1.1427,-51.0779 
137,1.2,42,137,26895.3,-0.287933,55.0763,11.353,116.93,0.341758,24.8721,11.5943,0.785968,3.00754,-3.11854,-2.39606,-2.63342,-143.832,13409.1,103.177,14603.6,20631.7,1.69164,3.91321,-1.30719,-1.49038,-1.72774,2.21089,13610.9,114.385,14805.3,0.444262,0.985506,0.0140323,30637,-0.00131338,1.27391,11.6185,11.206,117.406,89.5169,1.3264,11.2464,12.1992,116.135,140.616,1.27099,-51.0996 
138,0.7,43.2289,138,24609,-0.161942,49.7209,11.4239,117.176,0.0714699,29.7876,500,-0.230377,-2.53607,-4.82903,-2.1754,0.433561,-71.1987,12467.9,104.381,13110.9,18559.8,0.217942,-2.08775,-3.93239,-1.72708,0.88188,0.408431,12567.7,109.929,13210.7,0.452727,0.984924,0.0150971,27760.1,-0.00109848,1.15971,11.7281,11.2822,117.621,88.7277,1.16004,11.2876,12.4776,116.465,139.539,1.15578,-50.8115 
139,0.9,43.2231,139,26324.4,-0.366503,52.8075,11.6152,117.006,0.696574,-539.427,277.76,0.0330547,-1.69834,-3.9924,-1.19055,-2.35717,-90.7448,12695,127.12,14676.4,32199.1,0.604451,-1.12694,-2.84961,-0.619157,-1.78577,0.506735,12822.3,134.191,14803.6,0.429609,0.982015,0.0164239,29846.5,-0.00130028,1.15964,11.7551,11.5091,117.362,87.9821,1.2267,11.633,12.8779,116.288,138.92,1.07313,-50.9377 
140,0.1,43.2231,140,24650.9,-0.108996,50.0732,11.4152,117.159,0.0110476,3.14216,499.985,-0.513853,-1.95457,-2.47609,-4.58402,-0.533598,-153.017,12627.4,96.4926,13183.8,18608.4,0.449652,-0.991064,-0.549077,-3.62051,0.429907,0.871744,12842,108.416,13398.4,0.454582,0.985441,0.0146869,28250.2,-0.00124629,1.14203,11.8327,11.4902,117.638,89.241,1.15737,11.2405,12.6163,116.39,140.464,1.2478,-51.2234 
141,1.4,42,141,29334.3,0.0271658,58.9039,11.3704,117.323,-0.0383517,-39.5663,0.325004,-5.06998,1.85092,-1.58207,-3.1005,2.62602,-69.8351,15016.8,107.243,15341.8,21852.2,-4.63025,2.29065,-0.7026,-2.66077,3.06575,0.733582,15114.8,112.684,15439.7,0.459829,0.987121,0.013266,32870.4,-0.00125398,1.40524,11.6795,11.2097,117.661,88.349,1.35806,11.325,12.5438,116.622,139.324,1.03961,-50.9747 
142,1.1,42,142,31114.3,-0.402526,61.8772,11.6602,117.155,-0.0178925,346.169,456.667,-2.26706,-2.01522,-3.98355,-1.04251,1.54779,-61.0481,16191.5,122.878,15960.6,23688.8,-1.88265,-1.63082,-3.21475,-0.658109,1.9322,0.410585,16277.1,127.635,16046.2,0.468673,0.986463,0.014441,34730.3,-0.00134225,1.42802,11.9984,11.6269,117.551,88.3432,1.36431,11.4641,12.8338,116.55,139.438,1.001,-51.0949 
143,1.5,43.2289,143,25062.6,-0.36526,50.8403,11.5227,117.039,0.528342,-83.1429,70.8761,-0.247479,-1.76094,-1.83493,-2.30029,-3.48439,-118.167,12012.3,108.313,14056.2,20500.4,0.496586,-1.01687,-0.346799,-1.55623,-2.74032,0.932838,12178,117.521,14222,0.4268,0.983393,0.0149937,28533.3,-0.00117151,1.09728,11.6525,11.6131,117.401,88.7069,1.2149,11.4217,12.6059,116.308,139.709,1.0931,-51.0023 
144,0.7,43.2289,144,27060.9,-0.0613385,53.4597,11.6268,117.386,0.056493,-81.6813,6.62628e-10,-0.785543,1.87077,-4.57925,-2.24627,-5.67654,-50.2465,13791.6,128.658,14223.1,20384.2,-0.469154,2.18716,-3.94647,-1.92988,-5.36015,0.585389,13862,132.574,14293.6,0.457498,0.983539,0.0167986,30299.6,-0.00109049,1.23291,11.9242,11.4921,117.758,88.714,1.19121,11.523,12.9548,116.681,139.824,1.07638,-51.1101 
145,0.6,43.236,145,25369.9,-0.285855,51.1045,11.4175,117.225,0.318559,-208.458,3.16706,-1.8625,-0.124287,-1.02824,0.676329,-2.05161,-58.99,12849.4,88.332,13422,21156.2,-1.49105,0.247158,-0.285355,1.04777,-1.68016,0.867991,12932.1,92.9286,13504.7,0.454356,0.987581,0.0125172,28462.5,-0.00103286,1.18644,11.7577,11.3177,117.535,88.9052,1.18061,11.2446,12.6075,116.57,140.043,0.965167,-51.1381 
146,0.1,42,146,29609.6,-0.377819,59.2085,11.5864,117,-0.149037,-282.368,1.51609,2.4296,-1.03076,1.44749,-2.15175,2.02405,-85.6197,14704.1,105.725,15935.4,23701.9,2.96872,-0.49164,2.52574,-1.61262,2.56317,0.575746,14824.2,112.397,16055.5,0.445331,0.986905,0.0127316,33288,-0.00135268,1.37662,11.8608,11.1983,117.339,87.9993,1.39591,11.4044,12.4881,116.32,138.785,1.01897,-50.7854 
147,1.3,42,147,31591.9,-0.379238,62.9353,11.588,117.236,-0.259468,405.553,35.6425,-2.45145,3.0326,-0.918752,-4.19566,-4.48298,-53.8678,16434.1,116.418,16152.8,27166.5,-2.11226,3.37179,-0.240369,-3.85647,-4.14379,0.965569,16509.6,120.616,16228.4,0.469394,0.987376,0.0135063,35172.2,-0.00129754,1.49197,11.8942,11.3653,117.725,88.3166,1.39563,11.384,12.8078,116.543,139.348,1.1825,-51.0313 
148,1.1,42,148,29945.5,-0.342796,59.7364,11.5396,116.937,0.0141733,212.239,499.742,3.22418,-0.620889,-2.02983,2.13281,1.28101,-89.8809,14741.4,131.901,16163.8,22538.1,3.79014,-0.0549329,-0.897922,2.69876,1.84697,1.12162,14867.4,138.905,16289.9,0.442473,0.983913,0.0154648,33600.8,-0.0012122,1.35348,11.8072,11.4252,117.478,88.6576,1.39624,11.3712,12.6743,116.122,139.648,1.35627,-50.9908 
149,0.5,43.2231,149,24136.7,-0.217173,49.0777,11.3924,117.166,-0.0561881,251.193,500,-0.545447,-1.96521,3.18361,0.394601,-1.25348,-92.0241,12368.8,80.4075,12882.7,18660.4,0.0340041,-1.38575,4.34251,0.974052,-0.674024,-0.319596,12497.9,87.5782,13011.8,0.455106,0.987886,0.0122468,27461.4,-0.00143967,1.15942,11.7592,11.1799,117.567,88.2337,1.14159,11.4118,12.5395,116.519,138.991,1.04838,-50.7578 
150,1.4,43.236,150,25001.4,-0.0365415,50.3935,11.491,117.049,0.0545915,-82.3599,35.4836,0.724435,3.72861,2.38288,-3.75407,1.23543,-114.623,12238,90.8675,13839.7,18997,1.44618,4.45036,3.82638,-3.03233,1.95718,0.55753,12398.7,99.7992,14000.4,0.435056,0.98611,0.0129609,28499.2,-0.00125058,1.12504,11.7478,11.4037,117.494,87.7295,1.18558,11.4234,12.7765,116.352,138.54,1.14113,-50.8109 
151,0.7,43.2289,151,26572.6,-0.397349,53.6588,11.5965,117.317,0.40175,69.372,412.53,-2.03423,4.1781,5.14301,-3.19047,-1.24827,-99.5116,13492.7,76.2028,14274.4,21163.8,-1.40763,4.8047,6.3962,-2.56387,-0.621673,0.0320113,13632.3,83.9569,14414,0.451276,0.989337,0.0106158,30208.3,-0.00138256,1.22521,11.7923,11.4725,117.715,88.6998,1.20806,11.5059,12.8843,116.532,140.014,1.18348,-51.3141 
152,0.2,42,152,27368.2,-0.104165,54.8921,11.4095,116.962,-0.019304,17.224,500,3.11278,4.68004,2.90412,-0.298331,-0.733701,-144.315,13917.2,111.527,14413,20398.7,4.02149,5.58875,4.72154,0.610382,0.175012,0.68767,14119.7,122.772,14615.4,0.456543,0.985012,0.0152383,30927.3,-0.00116149,1.29647,11.8027,11.1031,117.402,88.0279,1.28584,11.2833,12.5187,116.193,138.745,1.20859,-50.7175 
153,1.1,42,153,28102.3,-0.00343578,56.3462,-11.3566,117.363,0.00424398,-59.3893,500,-0.889331,0.0888027,-4.74299,-0.465681,-3.04491,-47.9048,14811.5,96.7742,14155.7,20839.2,-0.587688,0.390446,-4.1397,-0.164038,-2.74326,0.428553,14878.7,100.507,14222.8,0.476348,0.988317,0.0128501,31235,-0.00109465,1.3962,11.6464,11.1568,117.85,87.8613,1.26858,11.2752,12.4568,116.659,138.63,1.19084,-50.769 
154,0.1,43.2231,154,24908.3,-0.179093,50.3408,11.5183,116.943,0.130213,-254.945,368.56,-2.31096,-0.358134,4.26697,3.57837,-0.285832,-116.695,13014.3,88.2799,12870.8,19956.4,-1.57616,0.376666,5.73657,4.31317,0.448967,0.383113,13178,97.373,13034.4,0.467843,0.987234,0.0135745,28167.6,-0.00117186,1.18069,11.7639,11.5038,117.269,88.748,1.14165,11.2585,12.5835,116.2,139.943,1.069,-51.1953 
155,0.5,43.2231,155,26535.5,-0.142659,52.5742,11.5841,117.177,-0.0478049,133.568,500,-2.61782,-0.35649,0.821196,-1.5398,1.16132,-61.3344,13278.5,114.711,14117.2,20033.6,-2.23161,0.0297166,1.59361,-1.15359,1.54752,8.43437,13364.5,119.49,14203.2,0.450012,0.984595,0.015261,29698.2,-0.00107951,1.20636,11.9296,11.41,117.525,88.0478,1.21579,11.5045,12.5814,116.483,138.806,1.04204,-50.758 
156,0.3,42,156,30822.5,-0.057455,60.6942,11.5734,117.125,-0.105249,134.316,500,0.80101,-3.55014,-0.210251,-0.274668,-4.81204,-157.714,16447.6,125.758,15249.5,23326.9,1.79409,-2.55705,1.77591,0.718413,-3.81896,1.8507,16668.8,138.047,15470.7,0.483713,0.985714,0.0161715,34460.1,-0.00113574,1.46272,11.9313,11.5747,117.516,88.8044,1.32179,11.4064,12.7014,116.399,139.686,1.11604,-50.8813 
157,0.8,43.216,157,24703.1,-0.07026,49.622,11.4514,116.9,0.0115005,-41.8179,500,-0.225829,-1.24003,-0.11102,-2.17442,-2.29566,-67.6639,12871.1,118.449,12862.1,18513.9,0.200233,-0.813972,0.741103,-1.74836,-1.8696,1.21231,12966,123.722,12957,0.465288,0.983576,0.0172856,27866.5,-0.00116557,1.14678,11.8491,11.6374,117.463,88.8567,1.13908,11.1915,12.6128,116.091,139.768,1.37209,-50.9111 
158,0.3,43.2289,158,25867.8,-0.091401,52.3607,-11.4112,117.186,0.0987362,-162.616,0.047657,-2.66747,2.10548,6.92533,-0.637333,1.0156,-112.112,13000.4,104.072,13934.4,19973.3,-1.96153,2.81142,8.33721,0.068604,1.72154,0.2405,13157.6,112.808,14091.6,0.448102,0.985218,0.0145323,29363,-0.00139363,1.18465,11.7064,11.6281,117.573,88.985,1.19017,11.4457,12.8539,116.423,140.085,1.14993,-51.0996 
159,0.9,42,159,29342.8,0.00179158,58.8722,11.4601,116.925,-0.0460048,3.43028,9.17242e-12,-1.00944,0.584279,-2.32901,-1.48686,-1.00508,-166.649,15589.9,101.308,14880.6,21968.1,0.0399085,1.63362,-0.230324,-0.437519,0.0442618,1.21937,15823.6,114.294,15114.3,0.476542,0.987518,0.0137386,33205.1,-0.00149973,1.45476,11.8577,11.1515,117.248,88.9732,1.33655,11.3897,12.3533,116.187,139.835,1.06102,-50.8613 
160,0.4,43.216,160,25752.7,-0.0116728,51.2926,11.5057,117.174,-0.0353072,15.7061,0.00459345,-3.25375,1.59129,-0.877776,3.64876,-0.124261,-23.9303,13189.8,107.712,13502,19229.5,-3.10306,1.74198,-0.576411,3.79944,0.0264216,1.30524,13223.4,109.577,13535.5,0.459316,0.985706,0.0146936,28789.2,-0.00103986,1.18966,11.7042,11.5379,117.548,88.2545,1.15642,11.5138,12.7216,116.404,139.086,1.14375,-50.8313 
161,0.7,42,161,28646.7,0.074969,58.3751,11.2556,116.995,-0.0525223,-39.1916,6.78818e-05,3.90056,0.854991,-0.390534,0.613711,0.183915,-199.131,15035,98.3965,14707.7,21456.1,5.15443,2.10886,2.11721,1.86758,1.43779,0.833105,15314.3,113.913,14987,0.470495,0.98715,0.0138082,32549.3,-0.00139887,1.3978,11.6417,11.3337,117.376,88.7249,1.34742,11.155,12.3786,116.249,139.707,1.12676,-50.9823 
162,0.2,43.236,162,24843.4,-0.0995209,50.1673,11.4524,117.307,0.231035,-290.915,2.63517e-12,1.66667,0.772433,1.08625,-0.390734,0.534222,-124.936,13010.5,88.9615,12878.7,20891,2.45336,1.55912,2.65963,0.395956,1.32091,0.682962,13185.8,98.6968,13053.9,0.467617,0.98707,0.0137363,28197.8,-0.00126197,1.19155,11.753,11.4108,117.755,88.4349,1.12324,11.3342,12.7387,116.628,139.597,1.12662,-51.1624 
163,1.2,43.216,163,23552.6,-0.104138,48.1866,11.3597,117.252,0.0359801,11.4405,500,-0.267153,-0.152355,-0.259158,1.03566,-0.913626,-107.038,12137.1,91.0802,12521.5,17832.6,0.406838,0.521636,1.08882,1.70965,-0.239635,0.687775,12287.2,99.4208,12671.7,0.45746,0.986038,0.0142471,26859.6,-0.00132288,1.10767,11.8366,11.5099,117.64,88.8782,1.11282,11.1627,12.5663,116.532,139.959,1.10828,-51.0811 
164,0.9,43.2231,164,21860.3,-0.0311791,44.5568,11.3251,117.205,0.00107557,-1.35262,500,-1.6626,-0.432652,-3.55076,-1.89596,-0.583628,-90.1231,11432,79.3861,11449.9,16426.9,-1.09512,0.134829,-2.4158,-1.32848,-0.0161472,0.488256,11558.4,86.4087,11576.3,0.46473,0.987086,0.0135635,24871.2,-0.00128509,1.06063,11.7105,11.3506,117.612,88.4286,1.01185,11.3308,12.6263,116.547,139.519,1.06572,-51.0908 
165,0.8,42,165,21888.8,-0.0346226,45.4907,11.1476,117.044,-0.229522,112.861,499.215,-0.110627,0.157289,-8.07134,-3.35706,1.13786,-32.3284,11658.6,76.7739,11279.4,17351.5,0.0929363,0.360852,-7.66421,-3.1535,1.34142,0.150545,11703.9,79.293,11324.7,0.473318,0.988283,0.0127337,24727.3,-0.0011773,1.12268,11.3874,11.1655,117.458,88.5373,1.04028,11.0567,12.3324,116.313,139.412,1.14562,-50.8744 
166,1,43.236,166,25085.7,-0.319115,50.6429,11.4742,117.131,0.306405,107.411,7.79239,2.11747,0.199655,3.64387,-0.469439,-3.07903,-105.198,13270.7,117.022,12757.6,19987.7,2.77987,0.862057,4.96868,0.192964,-2.41663,0.222056,13418.2,125.219,12905.2,0.474827,0.983931,0.0175601,28259.2,-0.0010828,1.19099,11.6993,11.6334,117.53,88.1078,1.12313,11.3168,12.6168,116.414,138.976,1.11595,-50.8685 
167,0.1,42,167,27685.3,-0.319582,54.9245,11.6088,117.41,1.36731,-1152.96,484.572,1.26466,0.894018,3.12601,0.714071,-3.46268,34.2122,14297.9,100.259,14214.7,72075,1.04924,0.678593,2.69516,0.498646,-3.67811,-1.16734,14249.9,97.593,14166.7,0.466574,0.988157,0.0125311,30541.6,-0.00104715,1.29946,11.8996,11.3863,117.852,87.9796,1.24209,11.2885,12.6775,116.742,138.767,1.11025,-50.787 
168,0.6,42,168,27983.1,0.00253057,56.6373,11.2427,117.155,0.00288648,186.977,285.048,1.54048,1.27265,1.88163,-0.930524,-4.72628,-116.497,14650.9,101.783,14291.5,20746.1,2.27403,2.0062,3.34872,-0.196976,-3.99273,0.0263187,14814.3,110.86,14454.9,0.471232,0.987073,0.013931,31437.5,-0.00118801,1.35738,11.5524,11.4098,117.661,88.7468,1.29274,11.2447,12.4178,116.362,139.632,1.29954,-50.8849 
