cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
69,0.25,43.15,69,36163.6,-0.307212,70.8657,11.5764,116.595,0.0806781,-16.5668,0.305529,-4.51384,-0.113446,0.478127,2.10643,-4.43269,-35.7699,19486.1,152.24,17193.3,26749.2,-4.28861,0.111787,0.928594,2.33167,-4.20745,1.18122,19536.2,155.028,17243.5,0.496268,0.986303,0.0162916,39366.3,-0.000968032,1.69078,11.8642,11.9272,116.919,89.0069,1.4518,11.399,13.1349,115.873,140.127,1.04575,-51.1203 
70,0.25,43.24,70,29870.8,0.0104451,57.5495,11.8213,116.299,-0.0487361,-31.236,0.00225678,-3.46201,1.23537,-3.35631,-1.71545,1.28052,29.1429,14631.1,131.852,16020.7,22195.9,-3.64552,1.05187,-3.72332,-1.89895,1.09701,0.476982,14590.2,129.581,15979.8,0.44257,0.984695,0.0147179,32967,-0.00114593,1.21804,12.294,12.1441,116.53,89.1814,1.27619,11.7874,13.3036,115.481,140.58,1.04853,-51.399 
71,0.25,43.05,71,38792.7,0.787216,74.0474,11.5455,116.513,-0.67179,132.209,3.40922e-13,3.58505,-1.4289,-3.57883,-1.23122,-0.574825,-28.8293,19911.1,197.106,19451.6,30721.5,3.76658,-1.24737,-3.21577,-1.04969,-0.393295,-0.503018,19951.5,199.352,19492,0.470918,0.982815,0.0184915,42367.3,-0.000879795,1.65817,12.0045,12.1992,116.819,89.3419,1.56687,11.6119,13.4542,115.769,140.648,1.0499,-51.3058 
72,0.25,43.2,72,38236,-0.3836,73.691,11.8609,116.522,-0.225504,16.1175,447.143,-4.31077,-0.0572526,-4.23072,2.79086,-2.52977,-50.9313,19470.9,177.435,19622.6,28571.3,-3.99007,0.263448,-3.58932,3.11156,-2.20907,0.440345,19542.3,181.404,19694,0.463193,0.984015,0.0166847,42190.4,-0.00123047,1.60106,12.0831,12.3478,117.05,90.7587,1.59481,11.678,13.251,115.708,142.511,1.34223,-51.7519 
73,0.25,43.3,73,37312,-0.300252,72.136,11.7073,116.812,0.25523,-376.609,291.924,-4.64631,1.9089,-0.64314,2.73522,2.36683,-29.3836,19843.7,154.57,18103.8,30621.1,-4.46129,2.09392,-0.273098,2.92024,2.55185,1.09645,19884.9,156.86,18145,0.487953,0.986383,0.0156749,40751.7,-0.000951708,1.67188,11.9611,12.1445,117.213,88.6512,1.45919,11.5981,13.4493,115.992,139.882,1.22077,-51.2311 
74,0.25,43.25,74,31039.6,-0.181473,59.8211,11.839,116.385,5.24245,-19138.7,1.69604e-05,2.34591,-0.140506,1.74942,0.387355,-0.191651,-44.2759,15300.8,144.863,16492.3,3.28925e+06,2.6247,0.138287,2.30701,0.666149,0.0871424,0.603831,15362.9,148.313,16554.4,0.446589,0.983386,0.0162357,34400.5,-0.00115176,1.27487,12.2507,12.1322,116.739,89.2412,1.31797,11.7816,13.3245,115.556,140.761,1.18328,-51.5198 
75,0.25,43.125,75,36808.3,-0.0563231,71.1196,11.6929,116.68,-0.011394,17.3278,8.38434,3.29347,-1.78569,-3.86931,-1.47392,-2.61194,-0.160975,19550.5,176.156,17998,27077.5,3.29449,-1.78467,-3.86728,-1.47291,-2.61093,0.399612,19550.7,176.168,17998.2,0.485748,0.984476,0.0177113,40248.7,-0.00105134,1.63664,12.0282,12.1503,117.056,89.0758,1.47048,11.5852,13.2953,115.997,140.183,1.05974,-51.1075 
76,0.25,43.275,76,35632.5,-0.0500616,69.0657,11.6563,116.359,-0.0638478,29.7073,1.00062e-11,-2.28983,-0.530112,-2.85591,-2.46366,1.46053,26.2246,19256.5,176.178,17025.8,26268.8,-2.45496,-0.695242,-3.18617,-2.62879,1.2954,0.58458,19219.7,174.135,16989,0.495902,0.984392,0.0185314,38757.1,-0.00112835,1.62889,12.0759,12.0371,116.704,90.1224,1.42055,11.4766,13.2227,115.603,141.311,1.10179,-51.189 
77,0.25,43.21,77,34793.6,-0.357868,66.0353,12.0595,116.619,0.31177,-145.071,55.4114,-1.24688,-0.507789,-6.89044,-1.36763,-0.803116,9.20668,18029.1,169.731,17401.2,27396.2,-1.30486,-0.565761,-7.00638,-1.4256,-0.861088,0.372395,18016.2,169.014,17388.3,0.473952,0.983848,0.0175903,38012.8,-0.00116745,1.41918,12.3955,12.6267,116.938,89.7672,1.34655,11.9173,13.7397,115.77,141.174,1.168,-51.4067 
78,0.25,43.325,78,36746.6,-0.338951,72.0712,11.6084,116.588,-0.0792809,-22.7053,110.062,1.85038,-2.13632,-2.21298,1.86524,-1.95243,24.3035,18628.7,172.082,18738.6,27293.6,1.69735,-2.28935,-2.51905,1.71221,-2.10546,0.281156,18594.6,170.188,18704.5,0.46365,0.984235,0.0164846,40104.8,-0.00102764,1.59729,11.8274,12.0469,116.99,89.4779,1.55035,11.5398,13.2476,115.818,140.738,1.17191,-51.26 
79,0.25,43.175,79,38784.4,-0.324047,73.8454,11.906,116.516,0.0370926,-34.1372,14.0835,-1.58355,-4.85773,-6.12356,-2.45774,-1.93255,87.0081,20815.1,208.414,18338.4,28662.2,-2.13141,-5.40559,-7.21929,-3.00561,-2.48042,0.643357,20693,201.634,18216.3,0.49693,0.983234,0.0199826,41641.8,-0.000751035,1.69354,12.1856,12.3541,116.757,89.4133,1.45865,11.6965,13.5268,115.804,140.336,0.953037,-50.9225 
80,0.25,43.35,80,38640.5,-0.082372,73.6026,11.8066,116.52,-0.0156938,2.89206,500,-1.74725,-1.14834,2.43973,-0.427259,-1.01546,-22.9171,20389.6,182.464,18782.1,28290.2,-1.60295,-1.00404,2.72834,-0.282957,-0.871153,3.64179,20421.8,184.249,18814.2,0.485561,0.984457,0.0177202,42058.2,-0.000962384,1.63648,12.2371,12.5075,116.875,89.0813,1.51689,11.5645,13.4779,115.776,140.592,1.09899,-51.5111 
81,0.25,43.1,81,38155.8,-0.0577378,72.9329,11.7713,116.644,0.00374939,-14.9878,500,-4.01398,2.04666,3.24676,3.13159,-0.488569,16.3995,20139.9,163.605,18732.4,27949.4,-4.11724,1.9434,3.04024,3.02833,-0.591832,0.0795227,20116.9,162.327,18709.4,0.4832,0.986075,0.0157312,41632.6,-0.00111635,1.64995,12.1773,12.3294,117.015,89.9456,1.5154,11.5904,13.401,115.886,141.295,1.12833,-51.3496 
82,0.25,43.225,82,33275.7,-0.00647113,62.8145,12.0166,116.605,-0.014157,-51.0252,500,-0.952866,-4.13317,-2.55592,-0.0384872,-1.23497,105.693,17392,160.32,16484.4,24595.3,-1.61839,-4.79869,-3.88696,-0.704007,-1.90049,0.698885,17243.7,152.085,16336.2,0.478589,0.9848,0.0168602,36030.3,-0.00101123,1.37411,12.4085,12.5444,116.997,88.9195,1.28283,11.9147,13.6049,115.685,140.246,1.31224,-51.3267 
83,0.25,43.15,83,35350.5,-0.360694,70.1628,11.5271,116.641,-0.0462088,-213.649,245.803,2.09552,-0.424086,-1.62094,2.44752,0.384614,-9.56476,18537.8,158.775,17599.5,26649.5,2.15574,-0.36386,-1.50049,2.50775,0.444841,1.46254,18551.2,159.52,17612.9,0.47805,0.985175,0.0164102,38806,-0.00103109,1.61563,11.7968,11.8628,116.949,89.5152,1.48698,11.3361,13.1367,115.966,140.767,0.982695,-51.2517 
