cyc,time,freq,cyc2,T,TF,EF,EFkHz,ToTF,wx,wy,wz,bx,by,bz,q,mu0,offs,N,Npix,ENoEF,EkHz,ENoEF2,EkHz2,SNkB,tof,AR,beta_visc
184,0.25,43.2292,184,4.15208e-07,6.74255e-07,9.3091e-30,14.0492,0.615803,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.497545,-2.85221e-30,-7.82825e-13,27362.3,36734.5,1.72228,24.1966,1.56714,22.017,0.745478,0.0066,1.374,6.683e-06 
185,0.25,43.1492,185,3.77788e-07,7.33757e-07,1.01306e-29,15.289,0.514868,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.0192923,-1.00627e-31,3.70864e-13,35264.5,49030.1,1.41311,21.6051,1.34574,20.575,1.20053,0.0066,1.44603,6.683e-06 
186,0.25,43.3292,186,4.14871e-07,6.39549e-07,8.82994e-30,13.3261,0.648694,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.637698,-3.65269e-30,4.95072e-13,23350.9,34162,1.82562,24.3283,1.64404,21.9086,0.613104,0.0066,1.3588,6.683e-06 
187,0.25,43.2892,187,4.23208e-07,6.46445e-07,8.92514e-30,13.4697,0.65467,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.662512,-3.87107e-30,7.37564e-13,24114.3,35936.4,1.84442,24.8439,1.65826,22.3363,0.589635,0.0066,1.37675,6.683e-06 
188,0.25,43.1892,188,4.25155e-07,6.69595e-07,9.24477e-30,13.9521,0.634943,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.57986,-3.40372e-30,-5.15614e-14,26799,37540.9,1.78238,24.868,1.61161,22.4854,0.667762,0.0066,1.39311,6.683e-06 
189,0.25,43.1492,189,4.32728e-07,6.23844e-07,8.6131e-30,12.9988,0.693647,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.819798,-4.89785e-30,1.88983e-13,21672.5,30376.1,1.96711,25.5701,1.75278,22.784,0.4406,0.0066,1.41989,6.683e-06 
190,0.25,43.3492,190,3.97897e-07,7.07699e-07,9.77085e-30,14.7461,0.56224,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.254266,-1.39683e-30,-6.5507e-14,31639.4,43782.8,1.55586,22.9428,1.44685,21.3353,0.975623,0.0066,1.41007,6.683e-06 
191,0.25,43.1492,191,3.87103e-07,7.21051e-07,9.95519e-30,15.0243,0.536859,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.131,-7.00131e-31,2.66649e-13,33464.1,46670.4,1.47877,22.2174,1.39205,20.9145,1.09321,0.0066,1.45197,6.683e-06 
192,0.25,43.3092,192,4.21669e-07,6.8133e-07,9.40678e-30,14.1966,0.618891,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.510974,-2.97477e-30,1.85492e-13,28232.8,40364.1,1.73196,24.588,1.57426,22.3492,0.732802,0.0066,1.36715,6.683e-06 
193,0.25,43.2492,193,4.4616e-07,6.12983e-07,8.46315e-30,12.7725,0.727852,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.951808,-5.86306e-30,-1.03464e-13,20560.1,29413.2,2.07469,26.499,1.83825,23.479,0.315051,0.0066,1.34085,6.683e-06 
194,0.25,43.3992,194,3.88649e-07,6.8776e-07,9.49557e-30,14.3306,0.565093,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.267781,-1.43688e-30,3.01199e-13,29039.8,40621.4,1.56461,22.4218,1.4531,20.8238,0.96278,0.0066,1.4439,6.683e-06 
195,0.25,43.2292,195,4.37171e-07,6.93121e-07,9.56957e-30,14.4423,0.630729,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.56192,-3.39164e-30,-4.7834e-13,29724.1,40957.2,1.76914,25.5504,1.60176,23.133,0.684707,0.0066,1.38684,6.683e-06 
196,0.27,43.2752,196,4.14869e-07,6.89743e-07,9.52294e-30,14.3719,0.601484,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.434491,-2.48872e-30,-7.44383e-13,29291.7,39374.4,1.67745,24.1082,1.53437,22.0519,0.804998,0.0066,1.39352,6.683e-06 
197,0.27,43.3152,197,4.19658e-07,6.53062e-07,9.0165e-30,13.6076,0.6426,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.612189,-3.54703e-30,2.22256e-13,24862.5,35475.3,1.80648,24.582,1.62962,22.1753,0.637238,0.0066,1.40375,6.683e-06 
198,0.27,43.1052,198,4.04357e-07,6.72316e-07,9.28233e-30,14.0088,0.601439,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.434293,-2.42455e-30,3.6762e-14,27127,37831.9,1.67731,23.4971,1.53427,21.4933,0.805185,0.0066,1.40409,6.683e-06 
199,0.27,43.1752,199,3.99917e-07,6.93135e-07,9.56976e-30,14.4426,0.576969,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.323285,-1.785e-30,-8.54978e-13,29725.8,39371.1,1.6012,23.1255,1.4793,21.365,0.910134,0.0066,1.44366,6.683e-06 
200,0.27,43.3352,200,3.80993e-07,6.95162e-07,9.59775e-30,14.4848,0.548063,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.186126,-9.79053e-31,-5.82311e-13,29987.4,39962.7,1.51263,21.9101,1.41606,20.5114,1.04052,0.0066,1.43846,6.683e-06 
201,0.27,43.4052,201,4.06539e-07,6.54824e-07,9.04083e-30,13.6443,0.620837,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.519419,-2.91544e-30,-6.66938e-13,25064.3,33566.7,1.73806,23.7147,1.57876,21.5412,0.724821,0.0066,1.37514,6.683e-06 
202,0.27,43.1752,202,3.87176e-07,7.44512e-07,1.02791e-29,15.5131,0.52004,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.0460042,-2.45918e-31,7.10005e-13,36838,52070,1.42846,22.1598,1.35653,21.044,1.1748,0.0066,1.44903,6.683e-06 
203,0.27,43.3552,203,4.19776e-07,6.26446e-07,8.64903e-30,13.053,0.670092,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.725672,-4.20574e-30,7.91546e-13,21944.9,32943.5,1.89295,24.7088,1.69528,22.1286,0.529846,0.0066,1.37715,6.683e-06 
204,0.27,43.2552,204,4.2825e-07,5.97013e-07,8.24266e-30,12.4397,0.717321,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.911722,-5.39068e-30,-3.95442e-13,18994.7,26332.5,2.0416,25.397,1.81169,22.5369,0.353231,0.0066,1.3651,6.683e-06 
205,0.27,43.2152,205,3.98357e-07,6.98154e-07,9.63907e-30,14.5472,0.570586,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.293597,-1.61476e-30,2.62405e-14,30376.4,42422,1.5815,23.0064,1.46518,21.3143,0.938275,0.0066,1.39578,6.683e-06 
206,0.27,43.2952,206,3.96269e-07,6.28977e-07,8.68397e-30,13.1058,0.630023,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.55891,-3.05785e-30,-5.72418e-13,22211.9,29925.9,1.76691,23.1568,1.60011,20.9706,0.687546,0.0066,1.38182,6.683e-06 
207,0.27,43.2752,207,4.06179e-07,7.20587e-07,9.94879e-30,15.0146,0.563678,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.261085,-1.46414e-30,-7.20236e-13,33399.6,45344.5,1.56027,23.4268,1.44999,21.7711,0.969142,0.0066,1.38542,6.683e-06 
208,0.27,43.1552,208,3.86256e-07,6.97839e-07,9.63471e-30,14.5406,0.553503,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.21248,-1.13312e-30,5.73949e-13,30335.2,43087.7,1.52916,22.235,1.42782,20.7614,1.01539,0.0066,1.41472,6.683e-06 
209,0.27,43.2152,209,4.09663e-07,6.20029e-07,8.56043e-30,12.9193,0.660716,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.687419,-3.88805e-30,-1.29562e-12,21277.3,27590.1,1.86345,24.0744,1.67271,21.6103,0.566067,0.0066,1.31593,6.683e-06 
210,0.27,43.1952,210,4.41311e-07,6.21367e-07,8.57891e-30,12.9472,0.710225,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.884451,-5.38892e-30,-3.85906e-15,21415.4,30324.5,2.01927,26.1439,1.79391,23.2261,0.379166,0.0066,1.3983,6.683e-06 
211,0.27,43.1052,211,4.0566e-07,6.58319e-07,9.08908e-30,13.7172,0.616206,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.499307,-2.79649e-30,-4.57775e-13,25467.8,34856.3,1.72354,23.6421,1.56807,21.5094,0.743814,0.0066,1.36766,6.683e-06 
212,0.27,43.2352,212,4.37314e-07,6.51436e-07,8.99405e-30,13.5737,0.671308,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.730597,-4.41118e-30,-2.01267e-13,24677.2,35047.3,1.89678,25.7464,1.69822,23.0512,0.525183,0.0066,1.35001,6.683e-06 
213,0.27,43.1552,213,4.11477e-07,6.37904e-07,8.80722e-30,13.2918,0.645045,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.622456,-3.5362e-30,-2.48433e-13,23171.1,31965.9,1.81415,24.1132,1.6354,21.7373,0.627514,0.0066,1.37695,6.683e-06 
214,0.27,43.3352,214,3.85713e-07,7.25205e-07,1.00125e-29,15.1108,0.531868,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.106061,-5.64814e-31,5.16073e-13,34045.8,48179.6,1.46377,22.1188,1.38144,20.8747,1.11711,0.0066,1.4198,6.683e-06 
215,0.27,43.2952,215,4.18204e-07,6.61735e-07,9.13624e-30,13.7883,0.631981,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.567266,-3.27536e-30,-4.70663e-13,25866.3,35579.5,1.77308,24.4478,1.60468,22.1259,0.679662,0.0066,1.38215,6.683e-06 
216,0.27,43.1952,216,4.26408e-07,6.01629e-07,8.30639e-30,12.5359,0.708755,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.878766,-5.17347e-30,-3.22211e-13,19438.7,27096.6,2.01465,25.2555,1.79024,22.4423,0.384575,0.0066,1.33992,6.683e-06 
217,0.27,43.1552,217,3.86862e-07,6.97143e-07,9.6251e-30,14.5261,0.554925,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.219324,-1.17146e-30,-6.69026e-14,30244.5,41718,1.5335,22.2758,1.4309,20.7855,1.00887,0.0066,1.41617,6.683e-06 
218,0.27,43.3552,218,3.8827e-07,6.48502e-07,8.95355e-30,13.5126,0.598717,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.422161,-2.26306e-30,4.14313e-14,24345.3,34260.9,1.6688,22.5499,1.52809,20.6485,0.816638,0.0066,1.38464,6.683e-06 
219,0.27,43.1552,219,4.37641e-07,5.97705e-07,8.25222e-30,12.4542,0.732202,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.968225,-5.85029e-30,-6.00404e-14,19060.9,27386,2.08836,26.0088,1.84929,23.0313,0.299404,0.0066,1.32207,6.683e-06 
220,0.27,43.3152,220,4.30118e-07,6.28662e-07,8.67962e-30,13.0992,0.68418,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.782287,-4.64555e-30,7.02894e-14,22178.5,31779.2,1.93733,25.3775,1.72953,22.6555,0.476205,0.0066,1.37135,6.683e-06 
221,0.27,43.2552,221,4.16081e-07,6.5305e-07,9.01633e-30,13.6074,0.637135,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.589151,-3.38445e-30,-3.71609e-13,24861.1,34041.3,1.78927,24.3472,1.61676,21.9998,0.658985,0.0066,1.39602,6.683e-06 
222,0.27,43.4052,222,3.81879e-07,7.28528e-07,1.00584e-29,15.1801,0.524179,1062.49,2846.28,2770.88,5.18941,21.1472,20.3169,-0.0671782,-3.54191e-31,-2.0026e-13,34516,47642.2,1.44078,21.8712,1.36521,20.724,1.15444,0.0066,1.38397,6.683e-06 
