cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
10,44.775,10,24487.3,-0.308174,54.1822,11.4311,120.404,0.16587,-25.3531,500,-3.67401,-7.49427,-13.3759,-4.4549,-8.45982,139.134,2340.31,2.19525,24919.4,20299.1,-4.5501,-8.37036,-15.1281,-5.33099,-9.33591,0.645841,2145.16,-5.03249,24724.2,0.0916422,1.00412,-0.000375092,23408,-0.00377201,0.196895,11.2741,11.2442,121.24,92.0576,2.51228,11.7477,11.0967,119.978,140.918,1.26176,-48.8605 
11,44.86,11,24708.7,-0.918177,55.4132,11.5646,120.783,-0.0334126,960.345,40.1336,-3.66676,-5.5021,-6.89214,-3.60788,-6.54565,105.645,1976.48,-11.2354,25429.9,21905.8,-4.33198,-6.16732,-8.22258,-4.2731,-7.21087,0.727782,1828.3,-16.7234,25281.8,0.0775669,1.01627,-0.00122001,23570.6,-0.00387146,0.132987,12.976,13.2567,122.199,93.6571,2.52593,11.7843,11.21,120.312,141.323,1.88624,-47.6662 
12,44.76,12,25248.5,-0.911757,55.7055,11.7014,120.695,1.04568,21.6906,398.818,-3.68295,1.00349,-5.35363,-6.77935,-0.113739,132.421,1762.22,-9.39766,26243.1,21957.6,-4.51677,0.169671,-7.02127,-7.61318,-0.947561,0.647688,1576.49,-16.2767,26057.4,0.0657259,1.0184,-0.00115199,23985.8,-0.00416638,0.0965557,13.5305,17.2338,124.617,95.3798,2.59572,11.8657,11.1932,120.2,140.843,4.41686,-45.4636 
13,44.785,13,25830.7,-0.314714,57.0622,11.4271,120.877,0.540015,-192.659,500,-9.44077,2.38789,-2.40192,-6.18402,-12.6931,154.29,2817.86,-8.02178,25868.6,24613.3,-10.4123,1.41637,-4.34497,-7.15555,-13.6646,0.872809,2601.45,-16.0368,25652.2,0.105483,1.01091,-0.00115295,24662.3,-0.00380871,0.265221,10.8514,10.7311,121.574,92.7766,2.53199,11.8514,11.2822,120.422,141.755,1.15256,-48.978 
14,44.835,14,28292.3,-0.924573,61.6196,11.6749,121.045,1.19778,-163.628,180.824,-5.21347,-6.07529,-3.48985,0.237368,-3.90826,176.905,3799.58,13.7398,27299.7,29799,-6.32739,-7.18921,-5.7177,-0.876554,-5.02218,0.772503,3551.45,4.54997,27051.6,0.132439,0.997763,0.00030974,26815.8,-0.0037695,0.3781,10.8638,10.3717,121.362,91.5522,2.60564,11.9477,11.45,120.546,140.885,0.816058,-49.3331 
15,44.8,15,25624.6,-0.927116,57.3609,11.5365,121.005,1.08138,-809.115,0.731387,-7.49382,-8.64192,-7.34107,-7.11574,-3.82843,98.4717,3683.58,-7.83041,24641.4,50024.8,-8.11387,-9.26197,-8.58117,-7.73579,-4.44848,0.775016,3545.46,-12.9458,24503.3,0.144018,1.00643,-0.000974189,24618.3,-0.00365686,0.341683,11.3308,10.9285,121.455,91.8451,2.41138,11.821,11.3135,120.545,141.523,0.910401,-49.6782 
16,44.82,16,24470.7,-0.914675,54.5785,11.6642,120.844,2.2427,-3279.49,311.92,-9.16361,-4.92384,-8.69341,-8.75272,-4.22177,128.055,3618.32,6.81008,23577.1,260150,-9.96994,-5.73017,-10.3061,-9.55905,-5.0281,0.746114,3438.71,0.157854,23397.5,0.145952,0.99992,1.24278e-05,23560.6,-0.00360933,0.344855,11.0843,10.5754,121.307,91.92,2.32183,11.8628,11.2396,120.356,141.532,0.951013,-49.6124 
17,44.825,17,25081.7,-0.12756,55.9136,11.2744,121.005,-0.0742492,198.376,499.859,-7.97823,-2.62901,-7.53145,-3.20096,-4.49712,165.433,3742.98,10.4819,24086.8,21000.8,-9.01991,-3.67069,-9.61483,-4.24265,-5.53881,0.70035,3510.95,1.88802,23854.7,0.146131,0.99906,0.000145775,24026,-0.00359119,0.365728,10.8206,10.3352,121.38,91.1529,2.41817,11.7034,11.1776,120.47,140.581,0.91047,-49.4279 
18,44.805,18,26541.6,-0.951191,58.1338,11.7723,121.041,0.797064,-358.497,428.638,-8.02584,-5.84285,-2.72447,-2.71381,-4.25151,139.302,3981.72,12.5441,25413.2,31580.4,-8.90299,-6.72,-4.47877,-3.59096,-5.12866,0.844602,3786.33,5.30758,25217.8,0.148637,0.997553,0.000387558,25473.6,-0.00368112,0.369787,11.1272,10.7369,121.559,91.8031,2.42926,11.9491,11.4442,120.488,141.278,1.07101,-49.4745 
19,44.78,19,26395.6,-0.580986,57.3392,11.6869,120.782,0.757829,234.16,500,-10.9255,-4.52182,-9.00374,-3.8608,-1.26968,185.776,2809.34,1.60585,26481.6,27591.3,-12.0953,-5.6916,-11.3433,-5.03058,-2.43945,0.690075,2548.77,-8.04483,26221.1,0.101549,1.00555,-0.000565492,25098.9,-0.00383985,0.242533,11.4442,10.7277,121.311,91.9857,2.58172,11.9669,11.232,120.309,140.96,1.00234,-48.9742 
