cyc,detuning,freq,vva,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
22,55,47.2369,5,22,16849.8,-0.304866,31.7275,12.5565,115.758,0.29706,-96.0359,498.161,2.47417,-0.665464,-0.32446,0.735785,-1.07808,-38.5254,2211.08,90.9422,15613.8,13897.5,2.71676,-0.42288,0.160708,0.978369,-0.835499,0.938129,2265.11,92.9435,15667.8,0.111675,0.933004,0.0108095,20283.1,-0.00144899,0.124642,13.2971,20.2942,117.475,93.4591,1.04201,12.8959,14.361,115.267,139.788,2.20865,-46.3291 
23,110,47.2919,10,23,18203.4,-0.0607932,33.3288,12.7248,115.904,0.171225,-41.3463,484.501,0.895778,-1.0188,-1.02736,3.59612,-1.0599,-93.526,2871.96,140.866,16303.2,14036.4,1.48469,-0.429889,0.150453,4.18503,-0.47099,0.969416,3003.14,145.725,16434.4,0.137113,0.921729,0.0160715,21902.7,-0.00155886,0.132628,14.0473,24.8637,117.664,94.7054,1.03745,13.1019,14.5965,115.401,139.089,2.26298,-44.3835 
24,-1,47.1809,1.7,24,16209.8,-0.112396,31.1344,12.2134,115.353,-0.100125,334.795,3.7917e-05,-2.95927,2.06072,2.58845,-0.936083,-1.00788,-24.0071,1151.72,95.6979,16174.4,13469.8,-2.8081,2.21189,2.89078,-0.784917,-0.856714,-3.42735,1185.39,96.9451,16208.1,0.0597939,0.874799,0.0108981,19824.7,-0.00143952,0.0683433,13.7185,24.9827,116.979,103.271,1.10935,12.5257,14.0489,114.957,139.954,2.0222,-36.6825 
25,-200,46.9819,10,25,17881.4,-0.0850255,33.1489,12.5502,115.83,-0.0204969,82.1676,500,-0.216467,-0.0233222,3.21409,1.66501,0.215002,-43.4279,928.632,133.703,18023,13597.8,0.056987,0.250132,3.761,1.93846,0.488456,0.420942,989.544,135.959,18083.9,0.0454211,0.806165,0.0136602,21786,-0.00126453,0.0889774,14.1655,13.3043,117.622,108,1.18786,12.8159,14.4464,115.342,139.163,2.28005,-31.1632 
26,30,47.2119,4,26,16830.3,-0.290442,32.2693,12.3497,115.696,-0.343613,574.596,207.53,-1.81425,1.13923,4.07467,-4.86885,-1.75037,-106.635,3179.61,97.35,14671.7,19400.3,-1.1428,1.81068,5.41757,-4.1974,-1.07892,-5.69553,3329.17,102.889,14821.3,0.163406,0.948691,0.0126265,20373.6,-0.00138289,0.207538,12.5474,16.5513,117.121,90.7625,0.999018,12.6082,14.4774,115.235,139.754,1.8865,-48.9915 
27,-50,47.1319,5,27,18565,-0.0224402,34.2704,12.5949,115.619,-0.00329929,-47.5616,7.39268e-11,0.673378,1.97456,-1.60442,-2.74319,-3.40126,-113.357,807.722,108.059,18914.6,14056.1,1.38716,2.68834,-0.176856,-2.02941,-2.68748,0.78386,966.717,113.948,19073.6,0.0422121,0.828999,0.0108851,22901.4,-0.00150453,0.0777932,14.6976,14.5545,117.902,108,1.25362,12.9779,14.2454,115.172,139.917,2.72971,-31.9166 
28,-200,46.9819,10,28,16643.6,-0.190185,31.5836,12.3545,115.431,0.0481508,-281.446,0.124466,0.670103,3.3724,-3.97623,-0.14786,2.25677,-58.6159,630.495,83.2503,17181.1,13143.4,1.03919,3.74148,-3.23805,0.221229,2.62586,1.73764,712.709,86.2953,17263.3,0.0346556,0.825157,0.00912425,20565.5,-0.000737312,0.00904942,56.7792,0.111071,127.071,82.9309,1.15393,12.657,14.6533,115.027,139.843,12.0439,-56.9123 
29,-200,46.9819,10,29,17065.2,-0.303467,32.4771,12.4607,115.685,0.100722,390.064,496.669,-0.52775,1.84015,2.44545,-0.0807705,0.98127,-114.417,935.646,116.939,17261,14452.9,0.192706,2.56061,3.88636,0.639685,1.70173,0.567272,1096.13,122.883,17421.5,0.0518734,0.835991,0.0128267,21130.8,-0.00131001,0.0793092,14.7972,14.8674,117.52,108,1.18752,12.6438,13.9779,115.339,140.216,2.18066,-32.2159 
30,40,47.2219,5,30,18050.3,-0.0355881,34.0722,12.3708,116.034,0.0625287,-11.9908,1.6537e-11,-2.25128,0.836052,0.664391,2.91714,-0.0645489,-150.653,3404.7,121.73,15831.5,13745.7,-1.30267,1.78467,2.56163,3.86575,0.88407,0.67131,3616.01,129.556,16042.8,0.163878,0.940999,0.0146581,22065.3,-0.00160731,0.207747,12.8046,18.0423,117.424,92.8212,1.05074,12.8146,14.5214,115.549,140.741,1.87489,-47.9193 
31,20,47.2019,2.5,31,16882.1,-0.254637,32.5784,12.1424,115.566,0.0864312,118.716,496.49,-1.88449,1.85581,-6.70892,-0.204733,-1.38689,-90.4768,2102.07,105.107,15829.7,13211.5,-1.31478,2.42552,-5.5695,0.364975,-0.817181,-0.134095,2228.97,109.807,15956.7,0.108312,0.920631,0.0125179,20579.1,-0.00146256,0.120523,13.1284,20.8268,117.221,94.551,1.08882,12.4912,14.2818,115.16,139.343,2.06133,-44.7923 
