cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
113,0.15,3.85,113,4718.85,0.00873106,12.5968,11.4693,121.19,0.00325247,4.50903,1.16054e-11,-0.329569,-1.3176,-5.34293,-1.5663,-5.94607,30.9168,563.013,39.0543,5911.72,4703.63,-0.524243,-1.51227,-5.73228,-1.76098,-6.14074,0.6342,529.627,37.6916,5878.34,0.147678,0.889252,0.0116736,3586.36,-0.00934409,0.0143086,116.633,117.651,133.472,82.9512,0.542333,11.5731,11.6366,120.551,135.125,12.921,-52.1734 
114,0.05,3.95,114,4072.79,-0.00856751,-11.2066,11.4489,121.19,0.00645121,10.9437,1.79259e-12,-3.14169,-5.21548,-2.78476,-0.434125,-2.34366,48.3912,419.562,26.2618,5386.09,4179.01,-3.4464,-5.52019,-3.39418,-0.738831,-2.64837,0.784469,367.305,24.1288,5333.83,0.116943,0.896893,0.00826432,3140.9,-0.00922479,0.0140801,125.293,116.772,144.569,82.8111,0.4908,11.4315,11.7939,120.656,135.45,23.9138,-52.6388 
115,0.47,3.53,115,4436.64,-0.402384,11.8754,11.9576,121.05,0.250076,-106.358,461.754,-6.01154,-2.16714,-5.60978,-2.18866,-4.96662,75.9771,479.172,33.4651,5536.78,5488.47,-6.48994,-2.64555,-6.5666,-2.66706,-5.44503,0.724257,397.125,30.1163,5454.73,0.122813,0.882837,0.0100681,3233.59,-0.00828436,0.0126419,120.515,116.64,136.165,79.7304,0.502286,11.5534,11.8347,120.479,135.346,15.6859,-55.6153 
116,0.61,3.39,116,4870.55,-0.190055,11.9471,-12.2193,121.358,2.94115,-44.7501,21.406,-1.68749,1.76087,-2.28882,-0.170233,-0.515565,19.3471,488.453,43.5165,5967.66,9036.86,-1.80931,1.63904,-2.53247,-0.292056,-0.637388,0.30277,467.56,42.6637,5946.76,0.131342,0.862305,0.0130434,3559.88,-0.0075117,0.0117298,-117.412,111.679,138.003,81.1107,0.539747,11.6557,11.7317,120.545,135.399,17.4576,-54.2885 
117,0.17,3.83,117,4734.63,-0.011652,12.0064,11.4513,121.276,0.0140931,-0.209805,1.38475e-08,-1.55565,-1.20326,-7.20179,-5.0071,1.05126,61.5191,539.915,42.0645,5726.9,4475.8,-1.94302,-1.59062,-7.97653,-5.39447,0.663895,0.508857,473.481,39.3529,5660.46,0.13857,0.87302,0.0126448,3416.92,-0.00663919,0.0122959,100.836,95.3845,139.374,83.3628,0.521762,11.5194,11.6407,120.59,136.051,18.7837,-52.6883 
118,0.27,3.73,118,4108.32,-0.35926,10.9017,11.9229,121.029,0.53025,-210.816,80.8194,-0.450569,1.93141,-4.04655,-5.41326,1.52771,33.4315,535.316,46.8247,5052.98,7870.25,-0.661079,1.7209,-4.46757,-5.62377,1.3172,0.420873,499.214,45.3511,5016.88,0.160623,0.862828,0.0163794,3107.99,-0.00794748,0.0127968,-119.028,106.129,134.752,86.8281,0.450805,11.6411,11.8414,120.405,134.592,14.347,-47.764 
119,0.75,3.25,119,4459.75,0.0220457,11.3931,11.4004,121.171,-0.0343991,6.89785,7.52247e-13,-1.77906,-5.24842,-5.04776,-2.90409,-2.88327,15.7363,455.665,35.8229,5489.32,4235.96,-1.87815,-5.34751,-5.24593,-3.00318,-2.98236,0.715777,438.672,35.1293,5472.33,0.133567,0.877084,0.0116871,3284.28,-0.042594,0.0462498,308.445,258.307,127.634,89.4982,0.492382,11.6576,11.767,120.524,134.88,7.11052,-45.3821 
120,0.13,3.87,120,3853.71,-0.0268392,-10.6053,11.1953,121.108,-0.29389,286.258,0.348823,-0.74864,-6.75629,-4.01341,-1.08795,-2.62544,28.617,443.818,43.2076,5012.49,6603.7,-0.928834,-6.93648,-4.3738,-1.26814,-2.80564,0.731881,412.915,41.9463,4981.59,0.137485,0.849059,0.0152741,3003.34,-0.00112032,-0.0107586,-4.41355,1.89887,115.128,82.5716,0.463838,11.54,11.7458,120.35,135.241,-5.22236,-52.6694 
121,0.35,3.65,121,3228.97,-0.453439,-9.94046,-12.2287,120.977,0.836261,-1135.53,49.7428,-5.48225,-3.4538,-8.55987,-4.23098,-1.65786,-3.68597,369.031,35.3979,4629.98,34869.6,-5.45904,-3.43059,-8.51345,-4.20777,-1.63465,0.633759,373.011,35.5604,4633.96,0.134048,0.85702,0.013939,2782.67,-0.00142311,0.0289101,-27.6184,-0.396305,105.436,80.4466,0.436099,11.7977,11.4956,120.465,135.197,-15.0292,-54.7502 
122,0.59,3.41,122,4335.36,0.0116124,11.6718,11.4795,121.213,-0.00933765,8.6795,5.15589e-12,-6.27362,-3.70535,-2.05134,-1.46415,-1.79057,43.8497,453.675,25.8564,5633.52,4364.32,-6.54973,-3.98146,-2.60356,-1.74027,-2.06668,0.846322,406.322,23.9237,5586.17,0.122714,0.906588,0.00782736,3311.13,-0.00133709,-0.0195394,-0.825999,-5.65412,109.017,78.46,0.518291,11.778,11.7595,120.658,135.061,-11.6414,-56.601 
124,0.59,3.41,124,3499.68,-0.00557827,-10.1652,11.6513,120.98,-0.0133573,2.05631,500,-7.5485,-6.89063,-8.25893,-6.26801,-3.17248,11.4308,434.31,30.2567,4880.05,3856.44,-7.62047,-6.9626,-8.40288,-6.33999,-3.24446,0.742009,421.966,29.7529,4867.71,0.142886,0.890161,0.0111341,2953.17,-0.00137277,-0.00875815,-5.17137,-0.135602,119.642,82.5392,0.445495,11.7525,11.8319,120.493,134.703,-0.85145,-52.1643 
125,0.59,3.41,125,3683.34,-0.471203,-11.0184,12.1111,120.588,1.55026,-2163.39,182.042,-2.86566,-2.68663,-6.74145,-2.08975,-3.87458,55.2507,387.377,30.4017,5127.48,113522,-3.21356,-3.03453,-7.43725,-2.43765,-4.22248,0.634452,327.712,27.9664,5067.82,0.110602,0.870063,0.0100632,2962.98,-0.00856871,0.0125948,123.649,124.27,146.728,77.8906,0.472967,11.5217,11.6936,120.129,135.373,26.5992,-57.4828 
126,0.59,3.41,126,4185.41,0.00154282,11.3101,-11.3206,120.757,-0.00653724,5.68117,3.35453e-11,-5.4688,-6.21414,-3.88501,-4.66535,-0.361229,59.9767,398.031,35.4695,5365.15,4169.23,-5.84646,-6.59179,-4.64033,-5.04301,-0.738886,0.797015,333.263,32.8259,5300.38,0.107871,0.852971,0.0112797,3089.46,-0.00745419,0.0121338,115.02,106.512,142.75,81.7368,0.480799,11.4861,11.9536,120.249,135.403,22.5002,-53.6666 
127,0.59,3.41,127,4165.64,-0.0895267,11.3663,11.5763,121.29,0.198508,-121.577,499.493,0.25056,-6.51796,-5.9156,-5.51568,-0.746179,49.3038,510.972,49.9594,5354.48,5069,-0.0598935,-6.82842,-6.53651,-5.82613,-1.05663,0.678125,457.729,47.7863,5301.23,0.142401,0.845525,0.0163338,3214.37,-0.0116229,0.0170356,132.338,123.949,136.285,88.755,0.481957,11.5115,11.7,120.772,134.954,15.5132,-46.1989 
