cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
147,0.41,3.59,147,13761.6,-0.0474666,25.4684,12.5449,121.233,-0.0290757,20.9896,477.559,-0.806308,-4.37827,-4.32095,2.39411,-1.55547,151.854,1408.17,963.956,11623,10420.6,-1.76249,-5.33445,-6.23331,1.43793,-2.51165,0.567251,1237.49,923.797,11452.3,0.172049,0.433578,0.12937,7192.69 
148,0.11,3.89,148,14299.6,-0.178641,26.1044,12.6748,121.459,0.419601,168.206,308.573,-0.754245,-4.905,-7.62845,-4.17723,-2.40409,193.125,1460.4,780.985,12071.4,13068.5,-1.9703,-6.12106,-10.0606,-5.39329,-3.62015,0.629655,1243.33,729.91,11854.3,0.167846,0.493254,0.10187,7407.57 
149,0.43,3.57,149,13672.8,-0.0370664,24.0191,12.9709,121.222,0.0185888,-13.5521,500,-0.409341,4.22081,-8.08147,-1.31459,-5.5931,188.3,1479.57,878.492,11274.5,10150.2,-1.59501,3.03514,-10.4528,-2.50027,-6.77877,0.428549,1267.93,828.694,11062.8,0.180601,0.466468,0.121256,7020.59 
150,0.31,3.69,150,14149.3,-0.00861622,25.6545,12.622,121.121,-0.033554,20.2255,500,3.09564,1.6426,-4.81856,-0.794289,2.66506,149.083,1505.17,880.107,11879,10563.2,2.15691,0.703866,-6.69603,-1.73302,1.72633,-0.742872,1337.61,840.68,11711.4,0.180087,0.47622,0.116789,7427.54 
151,0.69,3.31,151,13970.4,-0.193668,24.8886,13.0751,121.214,-0.0963802,107.297,197.216,-3.99364,-7.28821,-13.5569,-0.0600311,-1.34136,219.527,1550.65,857.083,11606.7,10930.2,-5.37594,-8.67051,-16.3215,-1.44233,-2.72366,0.527377,1303.9,799.026,11360,0.180819,0.482534,0.114706,7211.1 
152,0.49,3.51,152,14320.1,-0.0203491,25.6763,12.8043,121.294,-0.0307492,1.00955,500,-1.39524,-0.589019,-4.48335,4.84852,0.666964,206.685,1285.54,758.404,12300.2,10703.4,-2.69668,-1.89046,-7.08624,3.54708,-0.634477,0.19114,1053.24,703.744,12067.9,0.143717,0.460978,0.0970029,7328.53 
153,0.09,3.91,153,14585.8,-0.140561,25.9925,12.8023,120.981,-0.0380234,227.362,289.431,-2.96579,-0.232984,-13.16,-2.38609,-0.685278,169.906,1622.28,837.497,11919.1,11114,-4.03564,-1.30284,-15.2997,-3.45594,-1.75513,0.408119,1431.31,792.563,11728.1,0.190082,0.507863,0.110705,7529.93 
154,0.15,3.85,154,15022.6,-0.0142622,26.3246,13.0272,121.093,0.0057078,-10.0491,0.0256583,-0.300153,-3.56395,-12.0207,-2.17358,-0.806316,202.093,1521.63,876.052,12538,11165.6,-1.57268,-4.83648,-14.5658,-3.44611,-2.07884,0.450346,1294.48,822.606,12310.8,0.1682,0.473468,0.109599,7696.1 
155,0.05,3.95,155,14372.6,-0.135687,26.063,12.5689,121.526,-0.135173,101.114,362.024,-0.330945,-0.970468,-6.76743,0.453537,-0.865439,203.04,1527.72,949.742,11785.3,11108.8,-1.60943,-2.24896,-9.32441,-0.824952,-2.14393,0.422697,1299.51,896.046,11557.1,0.177791,0.453171,0.124973,7309.21 
156,0.47,3.53,156,14208.5,-0.070297,25.4789,12.6787,121.508,0.0394129,10.173,5.58952e-07,-1.18575,-5.22305,-9.91485,-1.95639,0.580157,194.335,1432.21,796.024,11845.2,10529.1,-2.40943,-6.44673,-12.3622,-3.18006,-0.643521,0.50634,1213.79,744.63,11626.8,0.167195,0.482257,0.105527,7259.72 
157,0.61,3.39,157,14575,-0.00914134,25.838,12.8283,121.051,-0.00925214,8.93756,1.0611e-11,-4.54759,-2.09143,-9.0143,-1.58734,0.879303,171.283,1507.09,904.555,12108.6,10792.8,-5.62611,-3.16995,-11.1713,-2.66586,-0.199218,0.510726,1314.57,859.257,11916.1,0.175021,0.466446,0.117257,7510.95 
158,0.17,3.83,158,13530.8,-0.149552,24.1749,12.9253,121.167,-0.0961989,56.31,454.888,0.0282655,1.68245,-12.5113,-1.05642,-0.182141,229.98,1602.88,954.928,10935.3,10348.2,-1.41986,0.234331,-15.4076,-2.50454,-1.63026,0.256675,1344.39,894.107,10676.8,0.194943,0.462136,0.133647,6896.33 
159,0.27,3.73,159,13761.9,-0.0128191,25.154,12.6164,121.028,-0.00646178,5.05062,500,3.48688,2.48227,-17.2051,-3.5919,-1.84608,183.691,1419.38,874.713,11503.4,10332,2.33023,1.32561,-19.5184,-4.74855,-3.00273,0.173434,1212.91,826.133,11296.9,0.171139,0.456214,0.118719,7087.31 
160,0.75,3.25,160,12778.5,-0.041164,23.1,12.8916,121.125,-0.000954227,-13.2084,500,-1.80471,-1.22771,-15.5623,-0.704842,5.74109,203.468,1405.62,898.177,10653.6,9694.68,-3.08589,-2.50889,-18.1247,-1.98603,4.4599,0.146897,1176.93,844.367,10424.9,0.17838,0.44336,0.129831,6597.87 
161,0.13,3.87,161,16169.1,-0.162935,28.9187,12.7839,121.703,0.103056,-72.5246,30.1955,-0.405227,1.79065,-11.3233,-3.95654,-0.102986,150.783,1822.18,1041.77,13268,12278.1,-1.35467,0.841213,-13.2222,-4.90598,-1.05243,0.32862,1652.7,1001.89,13098.5,0.195264,0.48523,0.1235,8463.93 
162,0.35,3.65,162,13748.7,-0.00890481,23.8128,-13.1308,121.279,-0.0138596,16.6999,500,-1.56133,0.534715,-15.8304,1.30319,-2.85536,148.316,1702.73,1003.21,10969.2,10186.3,-2.49524,-0.399191,-17.6982,0.369287,-3.78927,0.262962,1536.02,963.989,10802.5,0.214729,0.476581,0.141178,7153.31 
163,0.59,3.41,163,12899.1,-0.188365,23.3407,12.9194,121.231,0.0616391,127.91,18.7766,2.65584,-1.71904,-13.3894,0.404487,-0.697459,164.884,1483.72,898.003,10597,10073.1,1.61761,-2.75727,-15.4658,-0.633744,-1.73569,0.184933,1298.4,854.397,10411.7,0.193431,0.464778,0.131315,6712.47 
164,0.01,3.99,164,14488.7,-0.172682,26.2178,12.7508,121.333,-0.0510868,-384.611,151.519,1.24404,1.18131,-7.75594,4.88243,-2.18875,161.73,1600.89,928.522,11968.8,11522.1,0.22567,0.162941,-9.79268,3.86406,-3.20712,-0.119531,1419.12,885.75,11787,0.188003,0.477949,0.121595,7548.36 
165,0.53,3.47,165,13494.4,-0.0715,24.718,12.7436,121.39,0.00811315,11.5311,0.200589,-0.487107,-3.24211,-7.04969,-0.212328,1.48403,151.528,1323.79,944.753,11497.5,10257.2,-1.44124,-4.19624,-8.95796,-1.16646,0.529898,0.411899,1153.48,904.679,11327.2,0.163762,0.421489,0.128256,7043.6 
166,0.51,3.49,166,12290,-0.0514013,21.7723,-12.8333,121.017,-0.00400559,28.0885,500,2.13024,-2.88215,-9.21366,2.3474,-1.43113,136.541,1323.48,710.581,10182.5,9099.39,1.27048,-3.74192,-10.9332,1.48764,-2.29089,0.230484,1170.01,674.471,10029,0.183241,0.497806,0.110229,6385.09 
167,0.39,3.61,167,14576.5,-0.0424326,26.0066,-12.6888,121.147,-0.25389,-252.844,499.767,2.38909,-3.09285,-11.0779,-1.14494,-1.84402,193.959,1661.68,885.516,11960.8,12832.1,1.16779,-4.31416,-13.5205,-2.36625,-3.06533,0.388169,1443.67,834.221,11742.8,0.191217,0.497208,0.115722,7549.91 
168,0.25,3.75,168,13798.7,-0.137119,25.1305,12.6547,120.943,0.790546,292.942,499.999,1.6694,0.139088,-11.3974,0.119848,1.95589,170.207,1512.67,842.084,11503.6,17891.4,0.597646,-0.932662,-13.5409,-0.951902,0.884137,0.0288863,1321.36,797.071,11312.3,0.183427,0.486469,0.114884,7203.76 
169,0.71,3.29,169,13953.8,-0.0137088,24.9486,12.703,121.334,0.00506354,3.22417,2.55479e-05,1.73753,-1.57411,-12.6048,2.36205,0.0205121,154.762,1377.23,744.572,11880.6,10317.4,0.763032,-2.5486,-14.5538,1.38755,-0.953983,0.0850002,1203.28,703.643,11706.7,0.165042,0.49423,0.0996846,7290.75 
170,0.45,3.55,170,13462.7,-0.0409118,24.4953,-12.7159,121.151,0.0143874,-17.0009,5.37657e-11,1.44889,-1.35374,-12.5373,0.522672,2.3019,198.753,1353.46,838.032,11379.9,10147.6,0.197396,-2.60523,-15.0403,-0.728821,1.05041,0.121814,1130.07,785.469,11156.5,0.163035,0.45119,0.114804,6931.43 
171,0.77,3.23,171,13708.5,-0.186303,24.6581,12.9327,120.86,0.0150273,-2.96893,252.235,0.302119,-2.12582,-12.3969,3.53691,1.19065,218.533,1486.11,987.857,11232.4,10382.6,-1.07393,-3.50187,-15.149,2.16086,-0.185393,0.146503,1240.49,930.063,10986.8,0.178395,0.432512,0.134903,6953.61 
172,0.57,3.43,172,13764.5,-0.135427,24.4436,12.9935,121.346,-0.0516986,100.016,6.56846e-10,-1.83396,-2.9799,-5.99755,0.0263984,-1.62604,213.062,1577.42,996.602,11150.3,10507.5,-3.17556,-4.32149,-8.68074,-1.3152,-2.96764,0.575734,1337.95,940.255,10910.8,0.19082,0.448465,0.136998,7011.57 
173,0.37,3.63,173,13594.9,-0.0141388,24.313,12.7842,121.273,-0.00238136,13.9941,500,0.139248,-0.46738,-10.5304,3.28291,3.5356,191.092,1434.23,887.649,11346.5,10119.4,-1.06401,-1.67063,-12.9369,2.07966,2.33235,-0.148973,1219.45,837.112,11131.7,0.174009,0.454273,0.121673,7007.93 
174,0.81,3.19,174,13013.7,-0.168089,23.1821,13.016,121.037,0.0231589,166.182,485.761,-2.0672,-4.04716,-9.77656,2.96325,2.71893,187.711,1479.3,925.793,10672.1,9947.85,-3.24916,-5.22912,-12.1405,1.78128,1.53697,0.298259,1268.32,876.15,10461.1,0.189074,0.452716,0.133661,6708.08 
175,0.29,3.71,175,13342.2,-0.0502629,23.8484,12.8215,121.138,0.10692,162.974,274.103,-3.06987,-6.06645,-7.81939,-0.137136,-3.04113,205.541,1462.04,892.954,10972.2,10521.2,-4.36411,-7.36069,-10.4079,-1.43137,-4.33537,0.62695,1231.02,838.596,10741.2,0.180596,0.456176,0.125736,6816.42 
176,0.79,3.21,176,13619.1,-0.0148782,24.2316,12.7384,121.287,-0.00546031,13.0987,500,-1.64215,-5.72934,-9.36188,2.51291,-0.581593,183.672,1526.5,919.193,11055.1,10050.6,-2.79869,-6.88587,-11.675,1.35638,-1.73813,0.463005,1320.06,870.618,10848.7,0.189626,0.464214,0.128792,6961.37 
177,0.65,3.35,177,13707.6,-0.0483541,24.6044,12.7094,121.24,0.0383598,22.9453,0.000719031,1.35713,-1.3026,-9.26931,-3.97462,1.69686,152.941,1480.96,788.464,11392.3,10208.3,0.394099,-2.26563,-11.1954,-4.93764,0.733837,0.351771,1309.06,748.017,11220.4,0.183248,0.500006,0.109374,7143.68 
178,0.19,3.81,178,12730.6,-0.019413,23.1702,12.7562,121.182,0.00958183,-3.41946,500,-0.480004,0.63647,-12.4144,-0.184527,-4.60624,166.069,1249.18,732.819,10857.6,9622.62,-1.5257,-0.409222,-14.5058,-1.23022,-5.65193,0.378043,1062.53,688.9,10670.9,0.160711,0.468465,0.106284,6611.39 
179,0.55,3.45,179,13441,0.00440314,24.1098,12.867,121.425,-0.00488323,1.651,500,-3.60473,-3.85673,-10.7183,-4.12225,-2.06099,229.813,1368.96,858.104,11383,10099,-5.05181,-5.3038,-13.6124,-5.56932,-3.50806,0.588069,1110.65,797.327,11124.7,0.16107,0.443202,0.116629,6895.47 
180,0.23,3.77,180,12971.8,-0.21012,23.391,13.0647,121.408,-0.0233563,91.2829,2.57089,-1.78124,-1.69576,-5.69928,-3.10376,-2.103,213.218,1474.64,854.311,10740.8,10017.5,-3.12382,-3.03834,-8.38444,-4.44634,-3.44558,0.626337,1234.99,797.922,10501.1,0.184449,0.469337,0.122785,6695.58 
181,0.73,3.27,181,12973.3,-0.143138,23.3213,12.7793,121.203,0.0376199,-38.0879,323.072,-2.7868,0.919331,-8.12682,0.856495,-1.3914,206.804,1134.81,617.485,11064,9748.54,-4.08899,-0.382857,-10.7312,-0.445693,-2.69358,0.414949,902.366,562.793,10831.6,0.138086,0.478137,0.0873522,6534.79 
182,0.33,3.67,182,13891.4,-0.143529,24.5798,12.9382,121.123,0.0986597,125.253,420.252,-1.29378,-2.78132,-6.49991,1.83515,-1.86931,230.314,1570.36,951.663,11190.6,10754.9,-2.744,-4.23154,-9.40037,0.384924,-3.31954,0.5132,1311.5,890.753,10931.8,0.187463,0.456918,0.13051,6996.03 
183,0.07,3.93,183,12575.9,-0.0141564,23.2703,12.4378,121.329,0.000580807,-0.167152,500,-0.982292,-2.8718,-9.39631,-0.120577,-4.24556,229.193,1173.48,683.38,10696.6,9421.94,-2.42546,-4.31497,-12.2826,-1.56374,-5.68873,0.532545,915.877,622.767,10439,0.144365,0.456633,0.0990145,6344.15 
184,0.03,3.97,184,13584,-0.0125581,24.8415,12.6857,121.201,0.0460293,1.04098,499.867,0.796517,-3.94729,-7.85087,-1.12047,-2.47352,219.65,1472.04,846.738,11426.1,10260.1,-0.586559,-5.33037,-10.617,-2.50355,-3.85659,0.536255,1225.16,788.649,11179.2,0.174069,0.470258,0.115007,7038.36 
185,0.21,3.79,185,13320.2,-0.221209,23.963,13.1211,121.069,0.121675,33.497,472.599,-2.37342,-6.96765,-5.22707,2.43389,-0.679989,212.841,1247.94,818.075,11373.8,10368.1,-3.71362,-8.30785,-7.90747,1.09369,-2.02019,0.620844,1008.71,761.786,11134.6,0.148368,0.430735,0.111924,6798.71 
186,0.63,3.37,186,12562.8,-0.00633784,22.6919,12.6965,121.312,-0.0398104,22.9291,500,1.30114,-3.63303,-6.91371,0.126063,-4.34465,198.772,1245.94,752.364,10538.9,9408.56,0.0495207,-4.88464,-9.41694,-1.12555,-5.59627,0.551016,1022.52,699.796,10315.5,0.160105,0.455028,0.111085,6386.59 
187,0.67,3.33,187,14531.5,-0.00406158,26.0913,-12.834,121.036,-0.00159032,6.43956,8.82806e-11,-4.21272,-3.64804,-7.18509,3.98673,0.0540162,189.65,1530.41,973.21,12097,10901,-5.4069,-4.84222,-9.57344,2.79255,-1.14016,0.473123,1317.25,923.055,11883.9,0.175707,0.449175,0.125172,7496.85 
188,0.41,3.59,188,12378.1,-0.216733,22.704,12.9244,121.163,0.0430514,-87.2012,293.022,-4.01406,-1.71905,-8.71262,-2.02815,0.502076,255.511,1258.94,764.955,10565.1,9674.53,-5.62295,-3.32793,-11.9304,-3.63703,-1.10681,0.534426,971.755,697.382,10277.9,0.15385,0.443284,0.111104,6316.26 
189,0.11,3.89,189,14127,-0.197744,25.3972,12.8811,121.32,7.96058,-12209,79.9529,0.594568,0.315147,-5.44894,1.99839,-2.65228,205.239,1638.4,1094.55,11455.2,3.17453e+06,-0.697767,-0.977188,-8.03361,0.706053,-3.94462,0.379506,1407.72,1040.27,11224.5,0.194317,0.43607,0.145828,7244.45 
190,0.43,3.57,190,12947.5,-0.0689808,23.1808,12.8635,121.163,0.108189,113.64,0.0205619,-1.43971,-3.25397,-3.02526,3.15565,-0.922302,145.799,1365.06,726.691,10862.4,10107.2,-2.35777,-4.17203,-4.86137,2.23759,-1.84036,0.557813,1201.19,688.133,10698.5,0.177574,0.499367,0.105933,6764.42 
191,0.31,3.69,191,15351.1,-0.0228575,26.3778,-12.9954,121.069,-0.00590361,4.74042,500,-3.82973,3.02929,-16.0982,1.97444,1.60195,210.638,1699.09,1007.11,12362.5,11159.9,-5.15606,1.70295,-18.7508,0.648111,0.275618,0.118861,1462.34,951.403,12125.7,0.188259,0.467605,0.126282,7767.71 
192,0.69,3.31,192,13662.5,-0.0347541,24.4978,12.7035,121.329,0.00164229,11.2577,500,-3.33694,1.2473,-9.89631,-1.26681,-1.24323,196.2,1420.83,921.321,11289.1,10131.4,-4.57237,0.0118733,-12.3672,-2.50223,-2.47865,0.43551,1200.31,869.433,11068.6,0.172558,0.440995,0.126406,6955.99 
193,0.49,3.51,193,12960.8,-0.00997645,23.4534,12.7091,121.549,0.000666522,8.42843,1.8855e-11,-0.231087,-4.84204,-14.4492,-6.19466,-5.43489,192.116,1362.67,822.497,10867.1,9703.4,-1.44079,-6.05174,-16.8686,-7.40437,-6.64459,0.560829,1146.74,771.689,10651.1,0.17153,0.45921,0.117748,6685.33 
194,0.09,3.91,194,13738.3,-0.0256904,25.0098,-12.6212,121.36,0.00780576,8.55516,500,-3.84832,-2.88924,-13.2892,-2.09442,-2.77626,170.57,1430.21,905.199,11431.8,10277.8,-4.92235,-3.96327,-15.4373,-3.16845,-3.85029,0.507452,1238.49,860.089,11240.1,0.174846,0.451404,0.123543,7083.36 
195,0.15,3.85,195,13085.1,-0.0461497,23.3982,12.7923,121.039,0.0314431,63.5551,500,-3.07525,-1.95078,-8.53861,-0.820057,-0.122115,219.19,1593.98,950.944,10628.3,9808.78,-4.45543,-3.33096,-11.299,-2.20024,-1.5023,0.504168,1347.62,892.977,10382,0.199759,0.463048,0.136773,6746.24 
196,0.05,3.95,196,13785.1,-0.178776,24.8275,12.8771,121.434,0.0144758,139.218,9.79695,1.04208,-0.00555632,-6.25839,3.02146,-0.295551,191.703,1484.82,764.971,11594.5,10473.1,-0.165023,-1.21266,-8.67259,1.81436,-1.50265,0.109458,1269.36,714.273,11379,0.176632,0.503846,0.103646,7186.44 
197,0.47,3.53,197,12049.1,-0.192004,22.2408,12.7468,121.22,-0.222165,186.277,9.23666,0.639337,3.0427,-4.94934,-2.20645,-0.36791,235.162,1342.8,886.514,10025.5,10576,-0.841418,1.56195,-7.91085,-3.68721,-1.84867,0.378381,1078.48,824.323,9761.18,0.17524,0.427791,0.134622,6154.29 
198,0.61,3.39,198,12506.7,-0.0597102,22.4389,12.844,121.13,0.0326547,-18.4537,0.00302491,0.230742,-2.90757,-10.5326,-1.81986,-2.16851,191.652,1609.2,1010.31,9876.68,9401.63,-0.976038,-4.11435,-12.9462,-3.02664,-3.37529,0.470255,1393.79,959.624,9661.27,0.217181,0.453541,0.15467,6417.65 
199,0.17,3.83,199,13078.2,-0.238874,23.788,13.0808,121.27,0.381364,-708.837,6.53493,1.66999,-0.250183,-8.7036,0.735714,-3.29028,247.486,1626.22,966.628,10697.6,18929.5,0.111633,-1.80854,-11.8203,-0.82264,-4.84863,0.383989,1348.06,901.177,10419.4,0.199236,0.460856,0.137429,6766.14 
200,0.27,3.73,200,14406.1,-0.0639637,25.7847,12.9176,121.178,0.013308,40.9318,500,-8.66801,1.55944,-8.2518,-2.47486,0.879002,235.765,1642.47,1079.42,11781.2,10860.5,-10.1526,0.0748918,-11.2209,-3.95941,-0.605546,0.566149,1377.48,1017.07,11516.2,0.187007,0.436276,0.139924,7365.92 
201,0.75,3.25,201,12402.8,-0.0211266,22.4675,13.0693,120.945,0.0217946,31.3525,0.000148799,-2.82571,-4.29105,-18.0583,1.11976,-1.15692,239.077,1287.81,736.766,10654.8,9580.99,-4.33112,-5.79645,-21.0691,-0.385648,-2.66233,0.384747,1019.1,673.539,10386.1,0.158741,0.463692,0.106713,6419.87 
202,0.13,3.87,202,13809.7,-0.0652829,25.5812,12.7173,121.24,0.0358234,-17.9965,499.103,-1.80731,-2.99722,-13.8927,1.50643,3.48876,242.027,1648.24,1110.63,11446.8,10611.3,-3.3313,-4.5212,-16.9407,-0.0175473,1.96478,0.258482,1376.21,1046.62,11174.8,0.191483,0.429019,0.147144,7187.08 
203,0.35,3.65,203,12715.9,-0.0137896,22.9229,-12.9554,121.021,0.00487944,-0.980247,0.571933,-7.05958,-1.69753,-9.04881,0.396458,-3.98359,252.833,1612.17,1064.55,10232,9667.66,-8.65161,-3.28955,-12.2329,-1.19557,-5.57561,0.604693,1327.99,997.681,9947.86,0.204279,0.432017,0.155938,6500.88 
204,0.59,3.41,204,12792.6,-0.167791,23.4144,12.8195,120.994,0.197673,-88.685,0.0364201,-0.89553,-1.26889,-11.3224,1.75793,0.0920638,243.844,1496.81,974.18,10448.2,10341.9,-2.43095,-2.80431,-14.3933,0.222513,-1.44336,0.309655,1222.74,909.693,10174.1,0.18773,0.434412,0.141415,6513.28 
205,0.01,3.99,205,13946,-0.174573,24.185,13.3441,121.181,0.102694,51.8792,483.964,2.78489,-1.67877,-12.211,-3.50889,0.611338,218.682,1754.57,946.683,11282.8,10679.2,1.40791,-3.05575,-14.965,-4.88588,-0.765644,0.32785,1508.78,888.85,11037,0.208164,0.492378,0.129187,7248.01 
206,0.53,3.47,206,14611,-0.00743202,25.4603,13.1017,121.118,-0.0146813,17.5409,2.04891e-11,-7.66437,-4.075,-11.6569,0.398843,-2.13643,234.194,1681.13,1025.43,11908.4,10867.3,-9.13902,-5.54965,-14.6062,-1.07581,-3.61108,0.570175,1417.9,963.491,11645.2,0.189727,0.456797,0.132254,7473.4 
207,0.51,3.49,207,12986.4,-0.118409,23.3142,12.9183,120.983,-0.0334218,280.447,344.75,2.99572,-1.37019,-2.00875,0.924042,-5.00039,196.544,1388.77,836.13,10930.9,10109.5,1.75814,-2.60778,-4.48392,-0.313543,-6.23797,0.622727,1167.86,784.152,10710,0.173349,0.459765,0.118844,6737.04 
208,0.39,3.61,208,13588.6,-0.0195267,23.9706,-12.931,121.102,0.00317833,6.91588,8.23254e-11,2.35955,-0.906981,-6.48196,0.915088,-3.1114,208.631,1559.15,931.505,11079.3,10091.1,1.04586,-2.22067,-9.10934,-0.398603,-4.42509,0.397046,1324.65,876.33,10844.8,0.190215,0.463452,0.129567,6963.96 
209,0.25,3.75,209,13748.2,-0.22224,24.5312,13.2009,120.969,0.0594606,96.5293,51.4306,-1.18533,-3.20483,-13.6114,-1.7559,-4.44755,201.602,1864.47,1091.83,11064.1,10728.7,-2.45476,-4.47426,-16.1503,-3.02534,-5.71698,0.492474,1637.87,1038.52,10837.5,0.225187,0.474021,0.150037,7273.39 
210,0.71,3.29,210,13362.6,-0.144903,24.0252,12.8842,120.855,-0.304254,124.109,499.276,-0.0684986,-4.64657,-5.61237,3.35892,-1.26397,203.774,1450.11,981.207,11050.5,11306,-1.35161,-5.92968,-8.17859,2.07581,-2.54708,0.486629,1221.07,927.317,10821.5,0.178304,0.429369,0.136333,6848.24 
211,0.45,3.55,211,13284.6,-0.229077,24.5251,13.019,120.969,0.728357,-472.126,0.000617056,-1.58256,-0.580541,-12.7218,-0.129453,1.34084,248.82,1569.56,1026.81,11098.5,21588.3,-3.14931,-2.1473,-15.8553,-1.69621,-0.225911,0.31285,1289.89,961.002,10818.8,0.186517,0.434067,0.140619,6915.68 
212,0.77,3.23,212,12791.5,-0.0279447,22.7582,12.91,121.372,0.00129878,-5.19315,500,-0.391054,-1.75631,-16.686,0.131933,0.434816,186.282,1504.32,961.938,10476.4,9564.66,-1.56402,-2.92928,-19.0319,-1.04103,-0.738151,0.247881,1294.94,912.673,10267,0.195204,0.447748,0.14071,6633.79 
213,0.57,3.43,213,13530.6,-0.0140404,23.9667,13.1144,120.852,-0.00095179,4.70394,500,-2.02749,-1.10839,-9.45321,1.47889,0.274525,200.284,1661.53,997.373,11102,10231.9,-3.28863,-2.36953,-11.9755,0.217751,-0.986613,0.349247,1436.42,944.406,10876.9,0.20253,0.464991,0.13789,7092.38 
214,0.37,3.63,214,12876.8,-0.198291,23.0712,13.0981,121.011,-0.0590482,58.0483,204.292,-0.504036,-2.95057,-12.2778,0.758338,-5.00524,233.624,1698.37,1007.8,10334.5,9948.88,-1.9751,-4.42163,-15.2199,-0.71273,-6.47631,0.471635,1435.78,946.019,10071.9,0.215158,0.464456,0.147502,6673.15 
215,0.81,3.19,215,14063.5,-0.223747,24.9153,13.2791,121.127,-0.610193,689.828,26.1687,-4.46364,-4.53812,-18.5386,-0.329584,0.959115,227.631,1484.26,829.18,11887.2,24473,-5.89698,-5.97145,-21.4053,-1.76292,-0.474218,0.397218,1228.41,768.98,11631.4,0.168813,0.477214,0.108565,7276.73 
216,0.29,3.71,216,14128.7,-0.202923,25.2669,13.0569,120.759,0.0890049,18.1042,192.021,0.321726,-1.79586,-11.458,-0.699227,2.02107,246.071,1736.85,1163.65,11378.7,10792.1,-1.22772,-3.3453,-14.5569,-2.24867,0.47162,0.30373,1460.28,1098.57,11102.2,0.20188,0.43168,0.154176,7233.4 
217,0.79,3.21,217,14353.7,-0.207621,25.1478,13.3343,121.007,0.253384,98.2816,262.911,-4.69649,0.300655,-4.72286,2.74451,-0.858774,208.781,1596.95,1004.07,11805.9,11726.7,-6.01112,-1.01398,-7.35213,1.42987,-2.17341,0.513773,1362.29,948.855,11571.3,0.184608,0.450673,0.131231,7379.35 
218,0.65,3.35,218,12635.9,-0.242279,23.1065,13.0675,121.106,0.145566,-71.8216,2.65004,-2.40815,-3.29168,-12.6,2.70815,-3.45159,187.169,1466.81,943.107,10548.9,10169.7,-3.5867,-4.47023,-14.9571,1.5296,-4.63014,0.427251,1256.44,893.608,10338.5,0.189437,0.445506,0.137352,6632.48 
219,0.19,3.81,219,11737.7,-0.234547,21.8296,12.898,121.058,0.0503471,-76.3108,173.364,-2.34419,-0.8666,-14.0792,-0.431917,-0.108468,239.658,1405.85,917.636,9632.52,9290.77,-3.85325,-2.37566,-17.0974,-1.94098,-1.61753,0.36405,1136.48,854.256,9363.15,0.189246,0.431888,0.143884,6005.32 
220,0.55,3.45,220,12787.5,-0.0875792,22.8568,13.0878,121.06,0.020629,11.4841,500,-4.37935,-5.61445,-10.0242,2.23694,-1.27678,235.92,1499.03,950.725,10603.1,9745.88,-5.86487,-7.09997,-12.9952,0.751415,-2.76231,0.535403,1233.86,888.333,10337.9,0.186677,0.442491,0.136659,6609.58 
221,0.23,3.77,221,13724.5,-0.229581,24.6245,13.1638,121.073,0.021292,136.209,499.998,2.1662,-4.98949,-11.7847,1.39908,-7.36336,203.279,1674.35,995.55,11233,10646.6,0.886203,-6.26949,-14.3447,0.11909,-8.64335,0.492264,1445.87,941.791,11004.6,0.201705,0.467314,0.136182,7168.24 
222,0.73,3.27,222,12621.9,0.0207985,23.4714,12.4459,121.024,-0.0049644,0.0183435,1.60799e-13,2.60286,-4.46191,-9.42983,2.72404,2.02853,252.087,1471.02,943.317,10426.2,9509.56,1.01554,-6.04923,-12.6045,1.13671,0.441202,0.215176,1187.68,876.65,10142.9,0.183795,0.436356,0.137346,6461.99 
223,0.33,3.67,223,12590.8,-0.0226651,22.4084,12.9113,120.972,0.0508799,107.878,500,-4.84972,-5.08455,-11.8225,-0.454145,-2.3889,250.519,1559.77,876.738,10310.6,9597.08,-6.42717,-6.662,-14.9774,-2.0316,-3.96635,0.560322,1278.19,810.485,10029,0.196849,0.474012,0.129578,6493.28 
224,0.07,3.93,224,13007.7,-0.0138239,23.1145,12.9285,120.99,-0.0119632,19.727,1.4507e-11,-4.92293,-2.42443,-6.95211,-0.250934,-6.44348,249.001,1708.9,999.198,10382,9735.78,-6.49083,-3.99232,-10.0879,-1.81883,-8.01137,0.668175,1429.03,933.347,10102.2,0.213857,0.466639,0.14544,6682.16 
225,0.03,3.97,225,13210.9,-0.261849,24.4624,12.9445,121.312,0.0788774,35.0501,236.383,-5.23002,-4.12294,-8.1264,1.87771,1.42079,238.674,1661.45,1128.33,10750.1,10398.1,-6.73289,-5.6258,-11.1321,0.374847,-0.0820721,0.520126,1393.19,1065.21,10481.8,0.203571,0.427712,0.157684,6843.74 
226,0.21,3.79,226,12848.8,-0.0732756,23.1548,13.1903,120.954,-0.11539,223.661,104.305,-1.22533,-1.73287,-15.1714,1.50559,1.22504,281.992,1716.49,1106.48,10293.4,10782.5,-3.00097,-3.5085,-18.7227,-0.270037,-0.550593,0.281356,1399.54,1031.9,9976.44,0.21246,0.436623,0.160042,6587.29 
