cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
57,0.19,3.81,57,17545.6,-0.0169425,29.6558,13.018,122.396,-0.0223866,-1.12476,500,1.56598,-1.75857,1.14966,-2.8122,-0.0497234,21.7178,1924.04,121.482,15026.4,12568.3,1.42923,-1.89532,0.876157,-2.94895,-0.186475,1.32148,1900.58,120.525,15003,0.195893,0.90011,0.0145825,9702.14,-2.22706e-05,0.087494,13.5459,38.1106,125.623,108,1.1346,12.8702,11.6531,121.38,136.286,4.24268,-28.2858 
58,0.39,3.61,58,16747.4,-0.103222,28.5608,-13.1468,121.803,0.0479613,37.3798,183.791,-0.156592,-3.04992,-2.66078,-2.43884,0.846039,30.0983,1786.68,90.7489,14602,12281.6,-0.346113,-3.23944,-3.03982,-2.62836,0.656518,0.646417,1754.18,89.4223,14569.5,0.188009,0.918097,0.0111798,9330.33,-0.000204049,0.0755132,14.4469,37.6945,124.764,108,1.09347,12.9196,11.8178,121.052,136.831,3.71269,-28.831 
59,0.25,3.75,59,16356.9,-0.089745,27.7599,13.1655,121.992,0.0506809,-4.89258,284.119,-2.10971,-1.33883,-5.80712,2.28088,-0.128273,28.5504,1803.76,101.547,14096,11905.4,-2.28949,-1.51861,-6.16667,2.1011,-0.308047,0.246286,1772.93,100.288,14065.1,0.195111,0.909925,0.0129644,9086.81,-0.000153557,0.0775599,13.6402,39.4279,125.141,108,1.06184,12.9909,11.6626,121.055,136.915,4.08576,-28.9146 
60,0.27,3.73,60,17967.4,-0.000143307,30.0132,13.1424,121.994,-0.00201632,-17.3307,499.996,6.48105,-2.83339,-6.6367,-1.22838,0.846798,67.4128,1923.27,98.8975,15508.8,12841.7,6.05657,-3.25787,-7.48566,-1.65286,0.422318,-0.265003,1850.48,95.9261,15436,0.187348,0.916828,0.0113181,9877.21,-0.000160228,0.0735131,13.8505,43.5676,125.772,108,1.1569,12.9619,11.875,121.019,137.546,4.75356,-29.5456 
61,0.33,3.67,61,16642.4,-0.112265,28.8814,12.9574,121.975,0.0355865,22.956,475.305,-0.861981,-2.84936,-4.31934,-3.29928,-4.77234,3.84301,1696.23,75.9111,14733,12209,-0.886179,-2.87356,-4.36774,-3.32348,-4.79654,0.731175,1692.08,75.7417,14728.8,0.180951,0.927356,0.00938397,9351.08,-0.000327198,0.0777209,13.1816,38.7708,126.125,108,1.12993,12.7167,11.7461,120.965,136.4,5.16059,-28.4004 
62,0.05,3.95,62,15173.5,-0.0937739,26.3217,12.9256,121.764,-0.0676298,-48.8699,490.064,3.25556,-1.71853,-0.464213,4.73179,-1.91582,51.401,1840.46,105.12,13089.7,11183,2.93191,-2.04219,-1.11153,4.40813,-2.23948,1.57094,1784.95,102.855,13034.2,0.208456,0.908396,0.0143281,8562.73,-0.00024438,0.0852121,13.6727,35.6617,124.768,108,1.0036,12.7422,11.5574,120.931,136.086,3.83673,-28.0855 
63,0.01,3.99,63,15714.2,0.0228628,27.2752,12.7749,121.724,0.0255272,-5.39787,500,1.5971,0.294494,-0.205317,-1.229,-2.72048,41.1211,1791.57,106.209,13565.1,11347.3,1.33817,0.0355653,-0.723175,-1.48793,-2.9794,0.810527,1747.16,104.396,13520.7,0.199041,0.905333,0.0140238,8777.91,-0.000148463,0.0768799,14.0015,35.8593,124.944,108,1.06951,12.5526,11.623,121.04,137.588,3.90318,-29.5877 
64,0.11,3.89,64,17629.5,-0.117632,29.8829,13.2595,121.745,-0.0728024,86.145,496.299,-5.01249,0.697845,-6.24029,-2.79071,2.64916,59.2864,2081.38,128.045,15201,13102.8,-5.3858,0.324535,-6.98691,-3.16402,2.27585,0.459901,2017.36,125.432,15136.9,0.204009,0.901869,0.0150351,9888.56,-0.000366816,0.086831,14.5345,39.4946,124.804,108,1.12066,12.9708,11.7849,120.924,136.442,3.88022,-28.4418 
65,0.07,3.93,65,16454.1,-0.0396015,27.7004,13.0648,121.937,-0.0199932,13.8079,336.726,1.96249,-2.84163,-1.43871,-3.06027,-3.20327,45.8623,1921.67,115.257,13865.6,11790,1.6737,-3.13042,-2.01628,-3.34905,-3.49206,0.804513,1872.14,113.236,13816.1,0.206718,0.904283,0.0148733,9056.5,2.95549e-05,0.0825847,13.5549,38.595,125.079,108,1.04328,12.9306,11.7147,121.038,137.524,4.04071,-29.5241 
66,0.13,3.87,66,17723.3,-0.11266,30.0787,13.2237,122.035,-0.144167,196.492,250.03,-2.15564,1.58481,-3.75017,-2.47959,-1.83208,43.4468,2055.86,125.901,15166.9,13870.3,-2.42921,1.31124,-4.29732,-2.75317,-2.10565,0.581733,2008.94,123.986,15120,0.203512,0.902523,0.0148807,9871.34,-0.000176927,0.0911036,14.4772,37.5422,125.042,108,1.13801,12.7606,11.7165,121.194,136.392,3.84829,-28.3921 
67,0.09,3.91,67,14518.6,-0.0105789,25.2353,12.8102,121.672,-0.00591203,15.1519,5.09146e-11,-0.0390068,-2.88451,-0.165198,0.215294,0.374052,-18.7484,1864.01,90.9857,12371.6,10526.4,0.0790468,-2.76646,0.0709092,0.333348,0.492106,1.03959,1884.26,91.8121,12391.8,0.226256,0.921429,0.0134646,8327.99,-0.000175414,0.0870493,13.3207,34.6924,124.755,108,0.943538,12.7534,11.6455,120.803,136.558,3.95148,-28.558 
68,0.17,3.83,68,16202.7,0.00393797,27.5936,12.8746,121.847,-0.0422919,-1.15817,500,-1.63566,1.74597,-1.78579,-0.0246437,1.99265,15.3293,1875.5,135.504,13824.8,11566.3,-1.73219,1.64944,-1.97884,-0.121168,1.89613,-5.90404,1858.95,134.828,13808.2,0.205653,0.887369,0.0176691,9039.23,0.000109483,0.0977609,13.1635,31.2407,124.651,108,1.02872,12.8444,11.87,121.018,136.632,3.63324,-28.6324 
69,0.41,3.59,69,16053.9,-0.0671485,27.387,13.0099,121.981,-0.0213593,3.43766,2.87014,0.721764,-4.13791,-5.89597,-2.22056,-1.80335,-17.6571,1997.18,126.504,13630.3,11601.2,0.832946,-4.02673,-5.67361,-2.10938,-1.69216,0.552164,2016.24,127.282,13649.3,0.221227,0.900516,0.0168879,9113.89,-3.56768e-05,0.0974506,13.5703,33.9708,124.48,108,1.0008,12.9295,11.7709,121.102,137.006,3.37736,-29.0061 
70,0.23,3.77,70,14338.5,-0.0628199,24.4704,13.0188,121.745,0.0555442,39.1796,271.468,-1.90622,-1.18686,-3.40645,-1.69677,-1.7629,15.4633,1623.72,79.9018,12303.6,10441.6,-2.00359,-1.28423,-3.60119,-1.79413,-1.86027,0.658442,1607.02,79.2202,12286.9,0.200972,0.920583,0.0117376,7996.23,-0.000146667,0.0657087,14.0869,40.9044,125.257,108,0.966277,12.7308,11.3726,120.835,136.529,4.42268,-28.5288 
71,0.15,3.85,71,16835,-0.0570837,28.9565,12.8522,121.76,0.0607432,-6.07794,258.29,-1.23458,5.01315,-0.621974,-5.55054,1.46672,12.1526,1892.5,108.682,14533.2,12126.9,-1.3111,4.93663,-0.775017,-5.62706,1.3902,0.44097,1879.38,108.146,14520,0.199302,0.908512,0.0135344,9429.79,-0.000138416,0.0883849,13.0566,36.5443,124.861,108,1.10609,12.8669,11.6684,120.909,136.597,3.95224,-28.597 
72,0.21,3.79,72,16245.4,-0.00950224,28.2887,12.9321,121.646,-0.0366829,-15.1232,0.319529,4.13679,-0.323976,-2.28185,-0.260974,1.09963,26.055,1804.36,104.281,14388.2,11927.1,3.97273,-0.488038,-2.60998,-0.425035,0.935571,2.88412,1776.22,103.133,14360,0.19216,0.907762,0.0130571,9243.45,-0.000436386,0.0813741,13.3764,36.2703,124.909,108,1.12398,12.839,11.4801,120.827,136.55,4.08242,-28.5498 
73,0.03,3.97,73,17514,-0.0512978,29.8152,13.094,121.658,-0.0167646,23.5657,500,-4.05544,-1.7461,-8.61656,-5.26411,-2.41759,41.5052,2043.45,137.355,15085.4,12721.7,-4.31679,-2.00744,-9.13926,-5.52546,-2.67894,0.613854,1998.63,135.525,15040.6,0.203531,0.893922,0.0163275,9819.75,-0.000234182,0.0973401,13.7124,35.7734,124.701,108,1.10527,12.9996,11.8414,120.771,137.156,3.93035,-29.1562 
74,0.31,3.69,74,17717.5,-0.145019,30.2935,13.2469,121.664,-0.123437,165.587,496.895,-1.48247,-0.555394,-0.755195,-2.03576,-0.641068,84.7263,2122.98,130.34,15354.5,13728.9,-2.01597,-1.08889,-1.82219,-2.56925,-1.17457,0.789849,2031.49,126.605,15263,0.203796,0.901662,0.0150501,9968.24,-0.000425107,0.0984665,14.1275,37.1013,124.664,108,1.11684,12.9853,11.8201,120.713,136.4,3.95156,-28.3998 
75,0.35,3.65,75,13768.1,0.0496639,24.3759,12.8973,121.337,-0.0182463,-17.2218,500,0.449711,-5.83198,-5.24714,-4.5264,1.00903,105.405,1580.59,82.0502,12289.4,10244.4,-0.213998,-6.49568,-6.57455,-5.19011,0.345325,0.637346,1466.77,77.4042,12175.5,0.188094,0.915457,0.0115754,7798.05,-0.000586987,0.0692617,13.7038,39.2464,124.308,108,0.940106,12.8085,11.5959,120.591,136.208,3.71655,-28.2084 
76,0.37,3.63,76,17242.3,-0.0868238,30.0479,13.0596,121.477,1.58041,505.232,294.984,-1.67007,-5.1156,-2.95705,-2.09047,1.73635,71.9888,1941.58,122.286,15167.6,38767.3,-2.12336,-5.56889,-3.86364,-2.54376,1.28306,0.698544,1863.84,119.113,15089.9,0.191939,0.899412,0.0143324,9710.59,-0.000468796,0.0858094,14.0949,37.807,124.54,108,1.14749,12.7578,11.7552,120.639,136.04,3.90105,-28.0396 
77,0.29,3.71,77,16960.9,-0.162296,29.4406,13.139,121.762,-0.0990644,56.2081,23.6089,-2.96647,-3.27636,-5.76619,-0.735018,-2.67085,55.232,2087.1,143.009,14672.2,12773.5,-3.31426,-3.62414,-6.46175,-1.0828,-3.01863,0.63079,2027.46,140.575,14612.5,0.210624,0.891793,0.0174128,9625.97,-0.000306422,0.100925,13.5966,35.2652,124.796,108,1.05302,12.882,12.0691,120.843,136.11,3.95347,-28.1103 
78,0.19,3.81,78,16804.1,-0.0148187,29.131,12.9039,121.72,0.0105845,-14.3032,500,-4.78156,2.51834,-1.94891,1.26033,3.37549,75.438,1883.52,91.4571,14783.7,12241.9,-5.25657,2.04333,-2.89893,0.78532,2.90047,-0.194756,1802.05,88.132,14702.2,0.19075,0.921161,0.0109218,9447.2,-0.00022542,0.0745057,15.0346,28.649,125.197,99.045,1.16715,12.7805,11.8641,121.071,136.156,4.12634,-37.1108 
79,0.39,3.61,79,17410.5,-0.025297,29.3894,13.1203,121.501,0.00554864,12.4407,499.963,-7.42562,-0.326858,-1.08138,-0.213475,-0.131452,59.2179,1888.38,122.614,15029.9,12554.7,-7.7985,-0.699737,-1.82714,-0.586354,-0.504331,0.83995,1824.43,120.004,14966,0.189912,0.896774,0.0145558,9606.74,7.88107e-06,0.0854445,13.7236,36.1423,124.674,108,1.10147,12.9691,11.962,120.577,135.793,4.09689,-27.7929 
80,0.25,3.75,80,14889.9,-0.0685273,25.5723,12.9562,121.511,0.081237,73.6436,64.4732,-0.352623,0.578206,-5.87724,-5.46796,-0.535774,30.7175,1850.28,128.371,12696.8,10980.3,-0.546043,0.384787,-6.26408,-5.66138,-0.729193,0.511226,1817.11,127.017,12663.6,0.216266,0.891007,0.0181412,8402.19,4.09947e-05,0.0919931,13.5673,31.3577,123.756,108,0.949889,12.74,11.7975,120.858,136.127,2.89772,-28.1268 
81,0.27,3.73,81,15607.6,-0.0424727,26.4605,13.1484,121.274,-0.00474668,24.3251,500,-3.94404,-0.437014,-2.77805,-5.61518,-1.08957,14.9303,1860.22,131.395,13333.4,11329.5,-4.03805,-0.531026,-2.96608,-5.70919,-1.18358,0.794421,1844.09,130.737,13317.3,0.210295,0.889628,0.0177628,8769.1,1.09953e-05,0.0932181,14.0881,31.7777,123.898,108,0.995048,12.7336,11.79,120.526,136.266,3.37166,-28.2657 
82,0.33,3.67,82,17445,-0.055597,30.1507,-12.8463,121.768,0.0601961,29.0239,500,-0.477387,-2.45477,-5.13461,0.780992,-5.23262,-11.2923,1759.32,119.576,15295.7,12665.6,-0.406283,-2.38366,-4.9924,0.852097,-5.16152,0.587124,1771.52,120.073,15307.9,0.182037,0.893963,0.0142434,9731.63,-0.00016288,0.0764255,13.5167,38.6753,125.284,108,1.17628,12.7097,11.7793,120.907,136.733,4.37739,-28.733 
83,0.05,3.95,83,18510.2,-0.0926252,31.3234,-13.1714,121.782,0.006107,27.7543,499.998,-3.90912,-2.18365,1.2996,0.791185,-3.46361,40.2821,2199.75,145.949,15851.6,13436.1,-4.16277,-2.4373,0.792306,0.537539,-3.71726,1.08816,2156.25,144.174,15808.1,0.207802,0.895247,0.0165228,10376.5,-0.000134476,0.101402,14.0187,35.5574,124.306,108,1.16007,12.9584,11.8519,120.987,136.444,3.31935,-28.4441 
84,0.01,3.99,84,16570.9,0.0116608,28.4123,-12.89,121.55,0.00237417,-17.9233,500,-4.16747,-5.37935,-1.07373,-2.96215,-1.79965,-23.0224,1990.77,136.411,14134.3,11923.5,-4.02251,-5.23438,-0.783801,-2.81718,-1.65468,0.945992,2015.63,137.426,14159.1,0.214923,0.893403,0.017565,9378.39,3.12151e-05,0.0979289,13.8427,32.4773,124.218,108,1.06328,12.7014,11.7448,120.822,136.461,3.39548,-28.4611 
85,0.11,3.89,85,15689.5,-0.0842806,26.4961,13.223,121.52,0.0302066,10.5693,305.282,-5.36864,-1.94078,-1.44835,-3.88131,0.260104,23.832,1790.12,105.778,13470.9,11415.7,-5.5187,-2.09084,-1.74848,-4.03137,0.11004,0.868331,1764.38,104.728,13445.2,0.201508,0.9059,0.0141456,8755.89,-7.82152e-06,0.0788851,13.9396,36.4466,124.811,108,1.01616,12.8383,11.6749,120.718,135.991,4.09312,-27.9909 
86,0.07,3.93,86,15843.6,-0.0289349,26.6226,13.0502,121.69,0.053255,1.60876,470.761,1.72705,1.76916,-1.52081,-2.2424,-0.365474,-18.6244,1856.83,94.9275,13437.6,11312.7,1.84433,1.88644,-1.28626,-2.12512,-0.248202,19.072,1876.94,95.7484,13457.7,0.211488,0.918044,0.0129366,8874.94,4.44421e-05,0.0766311,14.049,39.3653,124.738,108,1.02792,12.7377,11.5457,120.838,136.353,3.89971,-28.353 
87,0.13,3.87,87,15493.6,-0.0379653,26.2146,13.0023,121.713,-0.00471231,15.6864,0.004896,0.618779,-2.1106,-5.62373,1.36427,-3.06562,-6.04445,1659.74,73.343,13438.5,11098.2,0.656839,-2.07254,-5.54761,1.40233,-3.02756,0.354068,1666.27,73.6094,13445,0.192462,0.928239,0.00998457,8657.66,4.93254e-05,0.0638897,15.8735,25.5212,125.999,97.3305,1.04703,12.8363,12.1509,121.071,136.203,4.92826,-38.8726 
88,0.09,3.91,88,15602.5,-0.0576012,26.522,13.0247,121.45,-0.084905,108.303,37.1629,-3.71035,2.69265,-0.657398,-0.85902,1.66306,32.5636,1772.98,99.7947,13323.5,11544.6,-3.9154,2.48761,-1.06749,-1.06406,1.45802,0.491993,1737.81,98.3594,13288.3,0.200956,0.909877,0.0134517,8647.74,-2.73196e-05,0.0782304,13.4262,38.7988,124.184,108,0.997702,12.836,11.7784,120.678,135.731,3.50566,-27.7308 
89,0.17,3.83,89,16199.2,-0.100209,28.0356,12.9562,121.81,0.0511612,-6.63112,378.179,-6.18648,0.903368,-8.75232,0.165177,-0.762327,19.5712,1680.03,108.25,14152.2,11835.5,-6.30972,0.780134,-8.99879,0.0419418,-0.885562,0.414598,1658.9,107.388,14131.1,0.184177,0.898243,0.0138056,9007.06,-0.000195412,0.0765823,13.5919,38.1898,124.751,108,1.07553,12.6735,11.8471,120.946,136.335,3.80533,-28.3346 
90,0.41,3.59,90,15858.6,-0.0732587,26.6788,13.2233,121.59,0.0456186,-70.1487,20.6347,-0.141111,0.0187204,-5.6351,2.14909,1.21404,58.9287,1755.15,93.8444,13653.4,11588.3,-0.512169,-0.352338,-6.37721,1.77804,0.842981,-0.380139,1691.52,91.2469,13589.7,0.193136,0.913741,0.0122175,8758.18,-0.000116761,0.0749796,14.0495,38.6555,125.011,108,1.01802,13.0028,11.7285,120.741,136.121,4.26953,-28.121 
91,0.23,3.77,91,16647.5,-0.139027,28.4733,13.2536,121.657,0.030121,-19.8958,467.286,-4.81508,-0.589604,1.04106,0.152562,3.05765,21.7036,1914.61,113.412,14392,12304.3,-4.95174,-0.726266,0.767733,0.0159003,2.92099,1.38904,1891.17,112.456,14368.5,0.201987,0.905747,0.0142124,9362.81,-0.000282056,0.0869863,13.8271,38.8156,124.877,108,1.03917,13.0042,11.9324,120.657,135.865,4.21973,-27.8646 
92,0.15,3.85,92,16434.8,-0.0649638,28.3581,12.88,121.684,0.00694951,7.47395,500,-1.49164,-3.50815,1.4626,-2.04104,-1.28626,37.0456,1881.08,103.773,14139.1,11891.9,-1.7249,-3.74142,0.996068,-2.27431,-1.51952,1.12053,1841.07,102.14,14099.1,0.200715,0.911504,0.0131693,9172.6,-0.000107329,0.0865962,13.5628,35.1337,124.411,108,1.08907,12.7794,11.6138,120.908,136.634,3.50339,-28.6344 
93,0.21,3.79,93,15052.8,-0.0886977,26.0938,12.916,121.978,0.0103905,-5.42109,453.852,-1.91574,0.38685,-5.40667,-0.196995,-6.74055,7.64284,1693.05,108.316,13026.4,10973.2,-1.96387,0.338725,-5.50292,-0.24512,-6.78868,0.611427,1684.79,107.979,13018.2,0.199284,0.899153,0.0150494,8454.23,8.01806e-06,0.0852638,13.0766,31.5949,125.019,108,0.98864,12.7351,11.8451,121.149,137.126,3.86967,-29.1259 
94,0.03,3.97,94,16095.2,-0.00748592,27.7385,12.8223,122.055,0.00437898,-19.1712,500,-1.39686,-2.0738,-3.89939,-0.642027,0.548937,39.7086,1819.66,116.331,13822.8,11581,-1.6469,-2.32383,-4.39945,-0.892061,0.298903,0.509173,1776.78,114.581,13780,0.198692,0.898591,0.0150861,8942.36,-1.04739e-05,0.092533,12.7663,34.3071,124.922,108,1.0657,12.7975,11.5019,121.154,136.434,3.76771,-28.4343 
95,0.31,3.69,95,17113.6,-0.0743503,29.2531,12.9957,121.791,0.0256592,-8.82983,483.177,-0.0889703,1.25174,-0.135274,7.82597,-5.22285,28.4372,2041.68,123.272,14571.4,12383,-0.268031,1.07268,-0.493396,7.64691,-5.40191,1.19302,2010.97,122.018,14540.6,0.210087,0.904009,0.0152228,9572.11,-2.34707e-05,0.0931932,13.7422,34.6647,124.642,108,1.09211,12.787,11.8626,120.998,136.588,3.64349,-28.5876 
96,0.35,3.65,96,16893.5,-0.00568454,28.5883,-13.0082,121.662,-0.00282941,-2.57301,5.09566e-11,-3.75878,0.566331,-3.73065,-0.268299,2.61667,66.878,1954.49,115.1,14375.5,12106.2,-4.17989,0.145218,-4.57288,-0.689412,2.19556,0.35606,1882.27,112.152,14303.2,0.201961,0.905575,0.0142384,9319.95,4.51416e-05,0.0907795,13.894,36.0263,124.408,108,1.0887,12.7294,11.6149,120.801,135.487,3.60693,-27.4869 
97,0.37,3.63,97,16061.2,0.0491911,27.8064,12.7892,121.564,-0.0613298,-17.1439,438.684,4.60036,-0.136774,1.27994,2.43297,0.097138,14.4005,1802.2,102.637,13888.8,11610.8,4.50968,-0.227451,1.09859,2.34229,0.00646178,0.857872,1786.65,102.002,13873.3,0.198499,0.909165,0.0133629,9000.76,-0.000124488,0.0854159,13.673,35.2562,124.134,108,1.07592,12.7127,11.5065,120.873,136.167,3.26113,-28.1674 
98,0.29,3.71,98,14677.4,-0.108534,25.1215,13.181,121.709,-0.00103675,-402.927,7.90785,-0.99664,-1.69083,3.71453,-1.90536,4.84309,3.12398,1764.07,115.967,12602.7,10792.9,-1.01631,-1.7105,3.67519,-1.92503,4.82341,0.0446009,1760.69,115.829,12599.3,0.211816,0.89676,0.016653,8312.35,-9.77544e-05,0.0895689,13.0612,33.7407,124.733,108,0.928197,12.9718,11.7735,120.753,136.274,3.98019,-28.2744 
99,0.19,3.81,99,16748.4,-0.0265796,28.8371,-12.9522,121.609,0.0620322,-56.8267,0.917724,-0.305815,2.54575,-3.82154,-2.40737,2.37213,14.1718,1783.34,102.318,14614.5,12273.5,-0.395051,2.45652,-4.00002,-2.4966,2.28289,-0.858521,1768.04,101.693,14599.2,0.188901,0.908549,0.012669,9359.6,-7.60482e-05,0.0886531,13.19,33.2,124.665,108,1.12681,12.8357,11.58,120.728,136.19,3.93741,-28.1897 
100,0.39,3.61,100,16202.4,-0.0842746,27.8698,12.9709,121.812,0.0333366,24.7329,77.3589,-4.24408,2.62633,2.49008,-3.33407,2.91895,-2.91,1726.01,118.322,14009.8,11794.8,-4.22575,2.64466,2.52673,-3.31575,2.93727,-3.45511,1729.15,118.451,14012.9,0.19179,0.892954,0.0153325,9015.87,-1.51498e-05,0.0856791,13.1918,34.1921,124.686,108,1.05352,12.9128,11.7705,120.955,136.056,3.73047,-28.0555 
101,0.25,3.75,101,17573.9,0.00669604,29.9647,-13.1411,121.795,-0.00400804,-12.3118,1.1107e-11,-2.95983,-1.40599,0.131429,-0.0183642,-1.67013,31.3314,1924.11,114.478,15152.7,12820,-3.15712,-1.60328,-0.263141,-0.215649,-1.86742,0.962972,1890.27,113.097,15118.9,0.193833,0.90522,0.0135926,9752.08,-0.000272925,0.08857,13.3442,39.9474,125.085,108,1.1183,13.024,11.8059,120.792,135.804,4.29368,-27.8037 
102,0.27,3.73,102,16006.1,-0.0647791,26.8357,13.1683,121.946,0.00697425,0.096946,7.86819e-11,0.0153009,-1.49456,0.10145,-1.39544,2.99759,37.5072,1659.87,86.7172,13855.4,11503.8,-0.220872,-1.73073,-0.370895,-1.63162,2.76142,0.689029,1619.37,85.064,13814.9,0.183954,0.915813,0.0112154,8803.11,7.76784e-05,0.0682511,14.7769,26.3448,126.262,97.4209,1.06426,13.0148,12.1656,121.204,135.609,5.05817,-38.1885 
103,0.33,3.67,103,17415,-0.0948138,29.3666,13.2474,121.794,-0.108996,57.356,92.1378,-0.25997,-2.74504,-1.8463,0.112179,-0.909704,52.8107,1949.92,112.563,14953.7,12867.8,-0.592505,-3.07757,-2.51137,-0.220355,-1.24224,0.671461,1892.89,110.235,14896.6,0.196375,0.907512,0.0134483,9639.13,-0.000134952,0.0896207,13.8827,37.9057,125.061,108,1.10991,12.9124,11.7319,120.801,135.035,4.25978,-27.035 
104,0.05,3.95,104,15947.5,-0.0349974,27.4162,12.7798,121.798,-0.0303998,53.6119,297.621,-2.07701,1.04907,3.29063,2.08034,-0.673424,51.2003,1747.77,101.827,13616.1,11458.8,-2.3994,0.726674,2.64584,1.75795,-0.995819,-0.524771,1692.48,99.5701,13560.9,0.193556,0.906656,0.0133451,8744.13,-2.06593e-05,0.0816017,12.8126,38.9823,124.834,108,1.02701,12.7992,11.7894,120.915,135.997,3.91862,-27.9968 
105,0.01,3.99,105,17187.4,-0.115695,29.7068,13.0276,121.81,0.0849104,-73.9569,7.14942e-11,0.58194,-3.8532,-2.46829,-0.993003,-3.5542,10.5323,1984.47,129.079,14845.5,12802.8,0.515621,-3.91952,-2.60093,-1.05932,-3.62052,0.756573,1973.09,128.615,14834.2,0.203688,0.897608,0.0157203,9686.86,-0.000298908,0.0875974,13.7592,39.3911,125.081,108,1.10442,12.7768,11.8567,120.849,135.717,4.23155,-27.7167 
106,0.11,3.89,106,15759.9,-0.10143,27.2356,12.9915,121.602,0.0262308,46.8444,44.5954,-1.73873,-0.542277,-0.638717,-3.1186,5.51019,41.5411,1742.09,102.228,13590.8,11558.4,-2.0003,-0.803851,-1.16186,-3.38017,5.24861,0.446092,1697.23,100.397,13546,0.194166,0.906193,0.013469,8741.14,-0.000161096,0.0821061,13.1032,37.726,124.069,108,1.03123,12.9197,11.6181,120.82,135.692,3.24885,-27.6921 
107,0.07,3.93,107,17623.4,-0.126791,29.8345,-13.3131,121.934,0.02534,198.652,179.333,-1.64213,2.79083,-6.30794,-1.20665,0.42815,35.0481,2028.73,87.5844,15218,13093.7,-1.86282,2.57014,-6.74932,-1.42734,0.207462,0.0705825,1990.88,86.0396,15180.2,0.201413,0.929688,0.010333,9884.57,-0.00010089,0.0762088,15.4524,28.916,125.317,96.7875,1.16464,13.0707,12.0429,121.22,135.84,4.09697,-39.0525 
108,0.13,3.87,108,16931.5,-0.0017335,28.9514,13.0865,122.037,-0.00105573,-2.19638,1.92456e-11,3.50593,-0.334975,3.63966,0.685898,-4.08391,27.3587,1893.98,88.3059,14838.4,12333.6,3.33366,-0.507245,3.29512,0.513628,-4.25618,-0.385096,1864.44,87.1,14808.9,0.194922,0.924425,0.0107184,9565.05,-0.000444748,0.0753011,13.7176,43.3989,125.544,108,1.1181,12.8584,11.7452,121.109,136.001,4.43464,-28.0009 
109,0.09,3.91,109,16115.7,-0.06809,27.8795,13.0061,121.902,0.0113432,24.5593,1.79218e-11,-1.38189,-2.62857,-3.41972,1.22348,1.65362,53.2753,1729.93,73.8603,14054.5,11813,-1.71735,-2.96403,-4.09064,0.888018,1.31816,0.376982,1672.4,71.5121,13997,0.186843,0.93038,0.00932374,8950.85,-0.000353524,0.0699757,13.5732,43.931,125.784,108,1.10548,12.6413,11.4996,120.948,135.843,4.83568,-27.8432 
110,0.17,3.83,110,17289.2,-0.0583654,29.5608,12.965,121.77,-0.00362618,78.5115,499.998,-2.02621,2.06968,-4.85054,-2.29483,3.90187,49.0729,1776.9,87.5344,15009.8,12485.5,-2.33521,1.76068,-5.46854,-2.60383,3.59287,-0.0820164,1723.91,85.3714,14956.8,0.181436,0.920248,0.0104051,9501.43,-0.00019535,0.0747385,13.0965,43.4454,125.277,108,1.14906,12.8524,11.6524,120.894,135.578,4.38303,-27.5782 
111,0.41,3.59,111,14923,-0.0591544,25.9033,12.7728,121.775,0.00926515,-23.6566,88.33,-2.42472,0.43455,-3.36824,4.99096,-0.377498,22.6439,1726.56,96.4007,12801.8,10777.6,-2.5673,0.291967,-3.65341,4.84838,-0.52008,-1.28276,1702.11,95.4026,12777.3,0.203935,0.910675,0.0135676,8346.31,-3.59826e-05,0.0855616,12.6461,35.9764,124.616,108,0.962626,12.8048,11.7193,120.886,136.449,3.7297,-28.4486 
112,0.23,3.77,112,17294.1,-0.0725615,29.4455,13.0371,121.666,0.0399692,-4.34464,311.058,-5.53225,-0.643018,-5.64514,-0.530189,0.686242,4.32408,1931.43,119.598,14844.9,12502.3,-5.55948,-0.670245,-5.69959,-0.557416,0.659015,0.518116,1926.76,119.408,14840.2,0.199795,0.902158,0.0146055,9643.66,-0.000159675,0.084539,13.4965,40.4562,124.864,108,1.11359,12.8343,11.755,120.772,135.585,4.0911,-27.5848 
113,0.15,3.85,113,16475.8,-0.137793,29.1886,12.794,121.931,-0.0675939,81.4597,36.4729,-1.4372,0.0231488,-7.05327,-0.583849,2.76203,87.4067,1859.23,110.583,14445.7,12336,-1.98758,-0.527228,-8.15402,-1.13423,2.21165,0.149861,1764.84,106.73,14351.3,0.191258,0.904296,0.0135145,9227.52,-0.000338669,0.0863598,13.6292,35.6786,124.823,108,1.13253,12.5645,11.5689,121.121,135.853,3.7018,-27.8528 
