cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
57,0.23,3.77,57,16182.7,-0.0484702,27.302,13.0763,121.896,0.00249099,2.98108,325.29,-2.15043,0.8817,-1.62481,-1.44315,1.22785,45.3396,1862.46,118.62,13704.3,11622.1,-2.43592,0.596208,-2.1958,-1.72864,0.942354,0.54461,1813.5,116.621,13655.4,0.203437,0.898846,0.0154885,8914.29,9.32375e-05,0.0860342,13.9183,36.9235,124.944,108,1.02155,12.6789,11.7983,120.997,135.246,3.94641,-27.2457 
58,0.73,3.27,58,14698.8,-0.0326236,25.6846,12.6344,121.775,0.00576527,-3.87819,1.85786e-11,2.89951,0.893653,-4.48575,-1.23272,2.04557,54.3942,1745.5,134.248,12547.1,10564.6,2.55701,0.551148,-5.17076,-1.57522,1.70307,-1.67256,1686.77,131.851,12488.3,0.206189,0.879667,0.0190778,8180.69,0.000165187,0.101733,12.9915,28.0764,124.205,108,0.958198,12.504,11.7461,120.881,134.751,3.32398,-26.7514 
59,0.33,3.67,59,14128.1,-0.0773346,25.2871,12.6683,121.754,0.0629418,-12.1917,499.995,0.559541,0.639286,-3.58535,-0.198211,-3.58858,90.9035,1712.49,114.548,12298.8,10453.2,-0.0128549,0.0668908,-4.73014,-0.770606,-4.16097,0.507671,1614.33,110.542,12200.6,0.20284,0.892991,0.0164161,7958.64,-0.000300106,0.0878177,12.8722,35.0351,124.645,108,0.932352,12.5292,11.7881,120.808,134.542,3.83752,-26.5425 
60,0.07,3.93,60,13426.2,-0.000806018,24.0135,-12.5161,121.948,-0.00327058,16.7383,9.2015e-11,0.709534,3.18249,-0.290558,4.19037,1.84578,-6.89315,1527,113.985,11678.1,9785.88,0.752938,3.22589,-0.203749,4.23378,1.88918,1.02058,1534.44,114.289,11685.5,0.20161,0.884686,0.0176977,7610.92,-0.000161054,0.0840717,12.6996,31.9304,124.749,108,0.893837,12.4915,11.8836,121.085,134.6,3.66394,-26.5996 
61,0.03,3.97,61,13671,-0.0836419,24.0395,12.7473,121.681,0.0598159,23.0105,169.686,-0.411956,2.77913,-4.45061,0.933561,4.26084,92.6849,1659.9,122.186,11698.6,10020.4,-0.995568,2.19552,-5.61784,0.349949,3.67723,-13.3786,1559.81,118.101,11598.5,0.205481,0.883001,0.0184118,7591.02,-1.44236e-05,0.0879705,13.3064,32.3348,124.655,108,0.894461,12.426,11.6863,120.708,134.692,3.94642,-26.6917 
62,0.21,3.79,62,13411.6,-0.0490129,23.7783,-12.7275,121.978,0.00231111,-31.6137,500,3.88406,-2.27894,-5.66496,1.81411,0.164206,37.092,1643.93,117.71,11601.8,9854.29,3.65051,-2.51249,-6.13207,1.58056,-0.0693527,-0.760643,1603.88,116.075,11561.8,0.210593,0.887587,0.0181581,7616,-0.000177131,0.0906921,13.1319,30.9922,124.836,108,0.891978,12.432,11.7151,120.969,135.359,3.8676,-27.3586 
63,0.63,3.37,63,14722.1,-0.0229178,25.2727,12.9091,121.65,0.00424813,-4.75046,1.31161e-11,2.86914,-2.68185,2.01544,-3.21955,0.318509,48.2869,1764.67,114.247,12521.4,10621.1,2.56509,-2.9859,1.40734,-3.5236,0.0144588,1.55789,1712.53,112.119,12469.2,0.208933,0.897205,0.0162937,8196.53,6.18072e-05,0.0907884,13.4984,32.1979,124.254,108,0.962203,12.6448,11.5151,120.789,134.646,3.46414,-26.6464 
64,0.67,3.33,64,14017.6,-0.00990956,24.3166,12.7916,121.813,-0.00258765,1.57572,500,-1.31164,1.96999,1.68475,-0.603134,-2.09054,64.9521,1498.29,73.6475,12190.6,10125.8,-1.72063,1.561,0.866781,-1.01212,-2.49953,1.30907,1428.15,70.7846,12120.5,0.184736,0.920186,0.0106436,7730.79,-5.50126e-05,0.0673158,13.0867,37.6122,125.411,108,0.958291,12.492,11.6463,120.946,134.933,4.46542,-26.9331 
65,0.41,3.59,65,13079.2,-0.00361994,22.9989,12.7289,121.849,-0.00126371,5.02274,2.40129e-10,-6.16104,-2.34323,-2.33446,-2.01617,-1.78594,84.6561,1502.75,82.9836,11335.7,9530.19,-6.69409,-2.87629,-3.40057,-2.54922,-2.319,0.809376,1411.33,79.2522,11244.3,0.194442,0.910523,0.0128172,7258.35,-0.000161957,0.0669907,13.2411,37.3537,125.197,107.998,0.883803,12.5006,11.7231,120.93,134.617,4.2664,-26.6193 
66,0.11,3.89,66,13944.3,-0.0193861,24.5891,12.6087,121.801,0.00204855,3.61856,500,-0.414225,-0.701729,-3.67171,-0.73332,0.0892874,56.2758,1648.26,95.0575,11973.6,10092.9,-0.768579,-1.05608,-4.38042,-1.08767,-0.265066,0.420412,1587.49,92.577,11912.8,0.203991,0.907397,0.0141134,7782.15,-9.14058e-05,0.0789055,12.789,37.2883,124.474,108,0.928132,12.4695,11.6241,121.044,134.689,3.43013,-26.689 
67,0.43,3.57,67,12672.8,-0.077209,22.3522,12.707,121.645,0.210519,-84.4309,66.0076,2.82049,0.557922,0.976091,-3.03751,0.70692,78.3242,1574.83,119.969,10767.7,9824.67,2.3273,0.064735,-0.0102825,-3.5307,0.213733,0.989005,1490.25,116.517,10683.2,0.211518,0.879642,0.0196954,7045.5,3.15838e-05,0.0893513,13.1474,29.3251,124.521,108,0.83649,12.443,11.5692,120.79,135.314,3.73105,-27.3137 
68,0.31,3.69,68,15313.3,-0.0529444,26.8574,12.7352,121.902,0.00280277,-1.23928,500,1.80317,2.90822,-1.36775,-2.10218,-1.61216,42.3846,1750.69,116.457,13120.9,11134.5,1.53628,2.64134,-1.90152,-2.36907,-1.87905,0.0357491,1704.92,114.588,13075.2,0.200484,0.89476,0.0158874,8504,-8.35273e-05,0.0898493,12.8467,35.8677,125.194,108,1.00787,12.4905,11.7108,120.884,134.621,4.30951,-26.6214 
69,0.69,3.31,69,15339.5,-0.0175513,26.6398,12.8344,121.83,-0.00368616,5.49848,8.43099e-12,-2.12199,0.880806,-0.938612,-2.3221,2.7431,75.6404,1738.12,111.443,13244,11130.9,-2.59828,0.404519,-1.89119,-2.79839,2.26681,0.590344,1656.44,108.109,13162.3,0.194856,0.897493,0.0149046,8500.85,-0.000159671,0.0812564,13.7171,35.8031,125.358,108,1.03067,12.5766,11.5949,120.932,135.609,4.42634,-27.6093 
70,0.49,3.51,70,14288.8,-0.109663,25.0329,12.8955,121.793,0.00902677,-203.44,492.523,-2.61539,1.21088,-6.31284,-0.42819,3.27175,11.537,1603.69,83.1199,12533.2,10568.4,-2.68804,1.13824,-6.45813,-0.500835,3.19911,-0.216297,1591.23,82.6114,12520.7,0.1964,0.916713,0.0120082,8102,-0.000202624,0.0645485,15.2165,26.7253,125.799,97.5027,0.986407,12.6337,12.1709,121.094,134.576,4.70466,-37.0735 
71,0.09,3.91,71,13786.3,-0.129189,24.2132,12.9726,121.6,0.13485,-46.374,4.66303,1.58714,-1.83398,-2.3133,1.43802,-0.909219,80.3916,1608.07,79.0276,11988.6,10428.8,1.08094,-2.34018,-3.32571,0.931814,-1.41542,0.343856,1521.26,75.4841,11901.8,0.197304,0.920104,0.0115481,7710.21,-0.000349274,0.066786,13.6281,42.3658,124.854,108,0.941904,12.6214,11.3771,120.707,135.06,4.14732,-27.0598 
72,0.15,3.85,72,13438.5,-0.0152203,23.242,-12.8678,121.675,-0.0118448,-17.1034,500,-2.43874,-2.36918,-5.69883,-4.14329,0.0890897,60.279,1671.04,106.711,11411.8,9742.39,-2.81831,-2.74874,-6.45796,-4.52285,-0.290471,0.616473,1605.95,104.054,11346.7,0.213948,0.898159,0.0166123,7506.25,-9.92286e-05,0.0806927,13.5564,34.8172,124.632,108,0.87653,12.6181,11.5713,120.734,134.772,3.89742,-26.7719 
73,0.05,3.95,73,13095.6,0.0285609,23.2782,12.5282,121.632,0.00348775,-39.4815,499.994,-1.01894,0.250802,-4.08191,-1.36215,1.2397,45.0343,1609.8,93.584,11289.8,9498.11,-1.30251,-0.0327674,-4.64904,-1.64572,0.956136,0.3034,1561.16,91.5991,11241.2,0.210781,0.906882,0.0147885,7406.58,-0.000202724,0.0769243,13.6081,35.57,124.834,108,0.886887,12.307,11.5501,120.733,135.171,4.10105,-27.171 
74,0.47,3.53,74,14141.4,-0.0762699,25.2292,12.5963,121.674,-0.165896,6.08093,499.998,0.561693,-0.917827,1.42267,-1.7813,-0.18476,25.6301,1606.09,108.731,12358.3,10378.1,0.400307,-1.07921,1.0999,-1.94269,-0.346146,1.58886,1578.41,107.601,12330.6,0.19754,0.893417,0.0158205,7990.35,-0.000162312,0.0852245,13.3264,31.3544,124.459,108,0.966881,12.4295,11.6449,120.872,134.739,3.58656,-26.7386 
75,0.61,3.39,75,13419.2,-0.0623736,23.143,12.9006,121.975,-0.0933339,-12.5611,144.5,-0.0279796,1.1181,-4.9252,0.118333,0.687592,12.8343,1551.39,98.1486,11435.1,9757.25,-0.108794,1.03728,-5.08682,0.0375192,0.606778,-0.447572,1537.53,97.5829,11421.3,0.205646,0.900035,0.015495,7476.59,2.51945e-05,0.0773434,13.4398,34.7443,125.081,108,0.882561,12.5765,11.5309,120.974,134.959,4.1068,-26.9591 
76,0.17,3.83,76,13369.6,-0.110415,23.2973,13.0027,121.826,0.11596,1508.3,360.339,-2.77839,2.56542,-0.963536,-0.587753,-3.50968,83.6241,1714.47,104.592,11347.1,15554.9,-3.30495,2.03886,-2.01665,-1.11431,-4.03624,0.76087,1624.16,100.906,11256.8,0.217201,0.901938,0.0162444,7477.69,-0.000123729,0.0728646,14.287,36.5641,125.207,107.897,0.902971,12.3364,11.4459,120.962,135.096,4.24546,-27.1991 
77,0.27,3.73,77,12719.7,-0.0375254,22.7216,12.4641,121.718,0.00164402,22.7202,499.981,-2.83937,-2.59335,-0.709173,-0.547484,2.25767,22.7868,1482.02,93.656,10976.4,9220.46,-2.98285,-2.73683,-0.996138,-0.690966,2.11419,0.811787,1457.42,92.6516,10951.8,0.203767,0.899886,0.0153449,7152.37,-3.66079e-05,0.0692361,13.7687,33.6073,124.308,107.999,0.89462,12.1422,11.4304,121.029,135.019,3.27928,-27.0205 
78,0.75,3.25,78,13035.4,0.00367285,22.6684,12.9475,121.674,0.0250724,-38.5303,500,-4.75136,1.01657,-1.28445,-1.62517,-2.36907,40.5409,1416.28,66.7204,11453.3,9585.83,-5.00663,0.761297,-1.795,-1.88044,-2.62434,0.829779,1372.5,64.9335,11409.6,0.187873,0.923537,0.0103749,7305.47,-0.000316695,0.0579323,13.5446,42.4976,125.954,108,0.857301,12.7136,12.0016,120.654,135.422,5.30027,-27.4216 
79,0.13,3.87,79,14224.5,-0.0042665,25.1701,12.6164,121.76,-0.00873071,-13.7973,1.86497e-10,-3.87932,-4.82648,-0.787239,-1.68354,-4.10021,74.1323,1652.41,104.914,12343.5,10341.4,-4.34611,-5.29327,-1.72082,-2.15033,-4.567,0.904809,1572.35,101.646,12263.5,0.197796,0.898367,0.0150388,7949.36,-0.000151125,0.0815609,13.3748,34.514,125.003,108,0.975529,12.3662,11.5032,120.881,134.968,4.12282,-26.9683 
80,0.35,3.65,80,13491.9,-0.00624937,23.2808,12.7996,121.676,-0.0270094,-22.5664,499.564,0.737858,-0.0967276,1.76252,2.21883,-1.84564,1.9177,1723.54,130.812,11372.6,9720.24,0.725783,-0.108803,1.73837,2.20676,-1.85771,0.357205,1721.47,130.728,11370.6,0.225496,0.882695,0.0207395,7634.17,0.00019909,0.101601,13.0814,26.6649,124.433,108,0.85982,12.4979,11.8315,120.791,134.924,3.64126,-26.9238 
81,0.59,3.41,81,13011.2,-0.00564934,22.9506,12.6644,121.723,0.000875078,-2.49824,500,1.28228,1.32419,-2.07601,-0.51665,1.62102,19.2288,1514.9,102.384,11295.9,9461.88,1.16121,1.20311,-2.31817,-0.637728,1.49994,3.55202,1494.13,101.537,11275.2,0.203084,0.893715,0.0163181,7357.21,-6.76846e-05,0.0752341,13.6334,31.598,124.414,108,0.878248,12.3978,11.7542,120.99,135.373,3.42332,-27.373 
82,0.01,3.99,82,13694.1,-0.0844517,24.0535,12.7646,121.575,0.0313557,24.8191,339.823,1.93399,-2.47747,-3.59296,0.621464,-0.361495,22.3608,1608.28,108.258,11759.6,10020.3,1.79319,-2.61827,-3.87456,0.480664,-0.502295,0.17934,1584.13,107.273,11735.4,0.206091,0.894051,0.0165597,7686.56,-1.02092e-05,0.0812545,13.734,32.7163,124.73,108,0.911685,12.3355,11.6888,120.742,135.339,3.98817,-27.3394 
83,0.53,3.47,83,13456.5,-0.0986208,24.0674,12.6096,121.847,0.177184,-277.135,479.773,-0.508342,-2.68232,-1.41641,-2.44789,1.50227,108.333,1628.31,109.277,11633.9,11477.8,-1.19048,-3.36446,-2.78069,-3.13004,0.820132,0.711712,1511.32,104.502,11516.9,0.201507,0.892056,0.0164402,7500.1,-0.000177674,0.0812949,13.421,33.7004,124.662,108,0.925838,12.3556,11.4175,120.991,135.028,3.67058,-27.0279 
84,0.51,3.49,84,13917.6,-0.096889,24.3672,12.8574,121.985,0.0350454,12.1592,8.62814,-1.1639,-2.09257,-0.704125,-1.7779,2.45571,13.6448,1541.26,86.3593,12105.8,10212.8,-1.24981,-2.17848,-0.875961,-1.86381,2.3698,0.769379,1526.53,85.7579,12091,0.195361,0.910488,0.012897,7813.86,-0.000291586,0.0690768,13.644,40.3748,124.938,108,0.942319,12.5786,11.5213,121.055,134.024,3.88375,-26.0245 
85,0.39,3.61,85,14588.1,-0.120624,25.5967,12.9139,121.515,0.0597031,13.9783,49.241,0.0351395,3.6592,0.97362,-4.60808,0.998587,75.8789,1624.63,89.6862,12823.5,10787.8,-0.44265,3.18142,0.0180414,-5.08587,0.520798,1.00998,1542.69,86.3416,12741.6,0.188863,0.910793,0.0123289,8168.31,-0.000247874,0.0704608,14.3286,35.5106,125.012,108,0.981742,12.4873,11.9393,120.81,135.602,4.2024,-27.6016 
86,0.25,3.75,86,13271,-0.0880329,23.8866,12.5152,121.616,-0.0102554,98.2413,16.1011,-1.94357,0.226221,-6.131,-2.053,0.94945,63.4952,1594.79,89.6819,11527.9,9764.43,-2.34338,-0.173591,-6.93063,-2.45281,0.549638,0.389414,1526.22,86.8832,11459.4,0.203901,0.909403,0.0137742,7485.09,-0.000286816,0.0791891,12.8834,37.4809,124.563,108,0.902852,12.3974,11.4698,120.716,134.784,3.84785,-26.7842 
87,0.71,3.29,87,14263.1,0.0179851,25.1385,12.6664,121.416,-0.0146342,-1.15064,1.05679e-11,1.30636,-2.28252,2.2645,2.95461,1.98287,88.442,1769.64,133.518,12271.4,10366,0.749461,-2.83942,1.15071,2.39772,1.42597,0.601064,1674.13,129.619,12175.9,0.20912,0.880675,0.0192331,8005.61,-3.15572e-05,0.104142,13.2693,27.132,123.784,108,0.932242,12.4521,11.8656,120.561,135.72,3.22274,-27.7201 
88,0.45,3.55,88,13835.6,-0.0227454,24.3206,-12.6572,121.664,0.00682428,19.3165,500,-1.31299,-0.0905663,0.985868,-1.75422,2.70961,60.2209,1613.02,94.5754,11908.4,10025.2,-1.69219,-0.469761,0.227478,-2.13341,2.33041,1.13093,1547.98,91.9211,11843.3,0.200867,0.905865,0.0140958,7706.53,-2.21597e-05,0.083201,13.2224,32.1152,124.545,108,0.942106,12.3877,11.5276,120.697,134.958,3.84771,-26.9582 
89,0.77,3.23,89,12539.1,0.00602714,21.8368,12.844,121.992,0.00127273,-4.53022,0.234496,-1.01338,1.30862,-1.85495,2.56166,0.0404011,28.8346,1508.8,109.345,10816.2,9130.49,-1.19495,1.12706,-2.21808,2.3801,-0.141163,-46.163,1477.66,108.074,10785.1,0.208535,0.886531,0.0181246,7085.9,-0.000100152,0.0801273,13.2224,29.861,125.079,108,0.838401,12.595,11.6881,121.025,135.503,4.05375,-27.5029 
90,0.57,3.43,90,12898.1,-0.0573898,22.1605,12.9363,121.778,0.0034988,53.2329,27.2782,-2.67068,-0.37822,4.24817,2.39256,-1.42357,50.4989,1449.73,78.4169,11007.7,9338.26,-2.98865,-0.696198,3.61221,2.07458,-1.74155,-12.8722,1395.19,76.191,10953.1,0.19676,0.912769,0.0126517,7090.82,-1.02717e-05,0.0645039,13.3388,39.2178,125.774,108,0.86206,12.4919,11.5584,120.688,134.636,5.08586,-26.6365 
91,0.37,3.63,91,13184.4,-0.00755282,23.1076,-12.7391,121.795,-0.0015464,-0.502697,500,-1.90742,-2.26151,0.167126,0.863396,-0.755478,38.2788,1575.52,93.1791,11382.4,9582.76,-2.14845,-2.50254,-0.314936,0.622365,-0.996509,0.941024,1534.18,91.4919,11341.1,0.206442,0.9055,0.0146432,7431.55,-0.000181412,0.070587,13.8654,36.8184,124.766,108,0.875385,12.5045,11.699,120.938,135.502,3.82794,-27.5025 
92,0.81,3.19,92,14184.2,-0.0106165,24.4311,12.912,121.956,-0.0109331,-0.0254816,500,-0.0186022,-4.714,0.215464,0.77592,-2.25074,41.8896,1554.72,83.3859,12289.4,10269.1,-0.28237,-4.97777,-0.312071,0.512153,-2.51451,0.9588,1509.49,81.5395,12244.1,0.191646,0.913633,0.0121188,7876.44,-6.88631e-05,0.0756938,13.0477,35.5579,125.595,108,0.93959,12.7317,11.6753,120.867,134.632,4.72796,-26.6321 
93,0.29,3.71,93,13385.6,-0.0821442,23.3313,12.8613,121.619,0.000671675,-54.8034,151.885,-0.622335,-1.09924,-1.07369,-0.642209,-1.68404,50.0742,1476.93,82.5325,11652.8,9769.5,-0.93764,-1.41455,-1.7043,-0.957513,-1.99935,0.756992,1422.85,80.3254,11598.7,0.19088,0.910089,0.0125966,7454.17,-0.000139242,0.0684052,13.3487,36.3841,124.42,108,0.898209,12.6449,11.6883,120.898,134.749,3.52195,-26.749 
94,0.79,3.21,94,13969.3,-0.100544,24.807,12.7644,121.62,0.0260792,9.45431,489.391,-2.96115,-2.59064,1.16963,0.395859,3.2005,55.4199,1586.48,106.975,12205.1,10315.9,-3.31012,-2.93961,0.471697,0.0468948,2.85154,1.16381,1526.64,104.533,12145.2,0.194671,0.892995,0.0156074,7842.15,-0.000258873,0.07772,13.1958,35.3114,124.508,108,0.92413,12.6662,11.8386,120.833,135.207,3.67535,-27.2069 
95,0.65,3.35,95,14715.2,-0.0793875,25.5553,12.8599,121.889,-0.0154259,32.5024,72.7265,-3.80268,-6.25809,-3.91187,-0.423007,-5.36673,16.8015,1806.37,124.512,12522.8,10714.6,-3.90847,-6.36388,-4.12346,-0.528802,-5.47253,0.797841,1788.22,123.771,12504.6,0.215692,0.891961,0.0179067,8290.63,-8.37228e-05,0.0929527,13.2635,34.9938,124.768,108,0.940095,12.582,11.697,120.815,134.844,3.95334,-26.8439 
96,0.19,3.81,96,14405.7,-0.00376035,25.0992,12.931,121.674,-0.00120402,-0.918547,2.1039e-06,-0.213126,1.14033,-2.19518,-5.87671,1.46137,55.2758,1663.56,108.12,12525,10565.5,-0.561183,0.792272,-2.89129,-6.22477,1.11332,0.627969,1603.87,105.683,12465.3,0.198355,0.89661,0.0153775,8085.83,-0.000179816,0.0825441,13.4744,34.2425,124.546,108,0.97388,12.6227,11.4662,120.792,135.065,3.75406,-27.0654 
97,0.55,3.45,97,14553.1,-0.101717,24.9442,13.1353,121.749,0.0411285,33.6531,0.0307801,-5.04235,-2.44925,-2.73087,-1.51301,-0.882015,64.9353,1578.06,105.915,12640.4,10711.2,-5.45123,-2.85813,-3.54863,-1.92189,-1.2909,0.764536,1507.93,103.052,12570.3,0.187449,0.89318,0.014877,8044.5,-0.000156862,0.0735488,13.5325,35.468,124.775,108,0.924866,13.0027,12.0762,120.889,135.613,3.88582,-27.6131 
98,0.23,3.77,98,13561.3,0.00972522,23.5038,12.9782,121.608,-0.00981133,-2.52105,500,-2.74064,-0.0519782,-5.81604,0.449006,-0.048072,75.0605,1522.83,97.8905,11846,9930.78,-3.21327,-0.524614,-6.76131,-0.0236305,-0.520708,0.387759,1441.78,94.5821,11764.9,0.190723,0.89702,0.0145932,7559.54,-0.00023958,0.0723126,14.0276,33.3683,124.668,107.999,0.916276,12.6744,11.6765,120.796,135.157,3.87196,-27.1578 
99,0.73,3.27,99,13395.6,-0.0417645,23.1505,12.7733,121.751,0.0340825,-2.45968,145.859,0.644756,-1.66809,-0.168367,-1.0462,-2.45938,37.7281,1405.79,90.9385,11617.4,9629.04,0.407192,-1.90565,-0.643495,-1.28376,-2.69694,0.8949,1365.05,89.2755,11576.7,0.184842,0.897302,0.0140067,7384.92,-1.43835e-05,0.0748768,13.0461,32.2779,124.891,108,0.89543,12.7266,11.6563,120.895,135.419,3.99613,-27.4186 
100,0.33,3.67,100,13785.4,-0.0118408,24.4449,12.7007,122.02,-0.00232628,-1.09157,0.491798,-2.61618,-3.12598,6.06493,-2.12389,-5.32071,80.62,1466.53,85.2502,12169.4,10106.8,-3.12382,-3.63362,5.04964,-2.63154,-5.82836,1.49664,1379.47,81.6967,12082.4,0.180033,0.906092,0.0123024,7662.3,-0.000315108,0.066549,13.3032,39.7905,125.491,108,0.936198,12.5162,11.7851,121.172,134.099,4.31872,-26.0987 
101,0.07,3.93,101,12878.1,-0.122422,23.3068,12.5978,121.362,0.0730389,60.5717,479.703,-1.60298,2.09003,1.20427,-1.27567,1.98699,29.4574,1488.49,96.9908,11263,9702.15,-1.78846,1.90455,0.833302,-1.46115,1.80151,0.353901,1456.68,95.6924,11231.2,0.19963,0.896892,0.0154526,7296.9,-0.000177209,0.0810265,12.5139,30.5399,124.258,108,0.901639,12.4443,11.5252,120.595,135.691,3.66223,-27.6909 
102,0.03,3.97,102,13660.5,-0.0577542,23.7626,12.8515,121.708,0.0130602,-9.10007,499.996,2.48923,3.75033,0.850988,1.21068,-1.59909,74.9101,1714.27,121,11612.5,9945.13,2.01754,3.27864,-0.0923898,0.738991,-2.07078,1.02386,1633.37,117.698,11531.6,0.214077,0.888019,0.0184546,7629.81,8.48044e-06,0.0955722,13.1139,31.2196,124.3,108,0.885343,12.4787,11.6008,120.765,134.324,3.53563,-26.3242 
103,0.21,3.79,103,13436.4,0.0421769,23.8653,12.6264,121.71,-0.0336303,31.2008,9.81913e-12,-0.200402,0.312365,0.759508,2.37879,-4.47904,125.554,1471.54,84.1732,11688.5,9843.56,-0.990979,-0.478213,-0.821647,1.58821,-5.26961,0.862422,1335.96,78.6392,11553,0.181924,0.906609,0.0123836,7343.5,-0.000242375,0.0719362,13.1131,37.8256,124.691,108,0.888708,12.5665,11.8509,120.712,135.235,3.97884,-27.2355 
104,0.63,3.37,104,11979.2,-0.0143798,21.7637,12.5127,121.586,-0.00813576,16.0065,0.0492273,-2.57118,-2.27935,2.9558,1.60296,0.29967,106.199,1350.37,77.6363,10619.5,8869.23,-3.23988,-2.94805,1.61839,0.934258,-0.369035,1.40416,1235.69,72.9554,10504.8,0.184481,0.906355,0.0126317,6698.19,-0.000342352,0.0663773,13.2154,34.6465,124.827,108,0.84062,12.4101,11.6147,120.757,135.981,4.06952,-27.9813 
105,0.67,3.33,105,13393.1,-0.120768,23.5771,-12.9199,121.796,0.0467674,90.8379,280.502,-6.72914,-4.16212,-3.12099,2.40698,-0.29888,98.7709,1304.75,66.3073,11928.3,10054.5,-7.35107,-4.78405,-4.36486,1.78505,-0.920814,0.720841,1198.08,61.9538,11821.7,0.163108,0.917016,0.00956162,7345.34,-0.000263889,0.0568706,13.5452,39.4292,125.784,108,0.925212,12.5286,11.8557,120.884,134.889,4.89946,-26.889 
106,0.41,3.59,106,13372.4,-0.10299,23.8348,12.6768,121.724,0.0277532,-30.3563,19.5631,-0.578051,0.457786,2.01019,0.299928,-1.32914,121.502,1477.63,85.5168,11675.2,9863.33,-1.34311,-0.307278,0.480067,-0.465135,-2.09421,1.12872,1346.42,80.1613,11543.9,0.183205,0.905642,0.01263,7349.28,-0.000230386,0.0741049,12.3599,37.9231,125.012,108,0.892253,12.6261,11.7476,120.761,134.649,4.25121,-26.6488 
107,0.11,3.89,107,11475.8,-0.104621,21.1708,12.3347,121.808,0.0327498,-11.1733,0.397822,-1.13918,-1.53655,4.68569,1.44154,-2.73904,77.0697,1258.88,68.8265,10185.8,8512.74,-1.62447,-2.02183,3.71511,0.956255,-3.22433,2.68926,1175.65,65.4295,10102.6,0.182867,0.91125,0.0117897,6429,-0.00029997,0.0612556,12.0717,36.6726,125.296,108,0.820659,12.2585,11.6981,120.904,134.963,4.39237,-26.9633 
108,0.43,3.57,108,14117.6,-0.0119834,24.3757,12.7836,121.68,-0.00162234,10.2112,9.84888,-1.76801,0.0320725,2.31068,2.43329,-2.23957,72.1606,1589.9,113.302,12090,10144.5,-2.22239,-0.422303,1.40193,1.97892,-2.69395,1.71608,1511.98,110.121,12012.1,0.194886,0.886952,0.0166071,7758.25,5.31295e-05,0.0871922,13.0785,32.311,124.678,108,0.926618,12.5673,11.6297,120.75,134.955,3.92859,-26.9552 
109,0.31,3.69,109,12586.9,-0.128737,22.9867,12.5292,121.592,0.132934,-13.1588,280.375,-0.383223,-1.17564,0.437813,-2.32296,2.04145,54.3912,1364.85,87.2526,11096.6,9432.45,-0.72571,-1.51812,-0.247161,-2.66545,1.69896,0.928514,1306.11,84.8552,11037.9,0.185374,0.897913,0.0139637,7045.82,-0.000189454,0.0772221,12.6437,31.7318,125.182,108,0.881724,12.2772,11.6305,120.673,134.406,4.50897,-26.4055 
110,0.69,3.31,110,16348.2,-0.11903,28.3286,13.0118,121.958,0.0169576,14.6034,421.803,-1.72102,0.391922,3.54912,0.428051,-2.34772,104.518,1700.5,102.216,14318.4,12007.4,-2.37914,-0.2662,2.23288,-0.230071,-3.00584,1.61202,1587.63,97.6092,14205.5,0.176905,0.90286,0.0124993,8974.49,-0.000355903,0.0718822,13.7374,43.0174,125.56,108,1.06925,12.7499,11.9437,121.07,136.16,4.4908,-28.1603 
111,0.49,3.51,111,14688.6,-0.0988576,25.485,12.9594,121.71,-0.0135287,-68.35,15.4871,-0.294934,1.76515,8.09559,1.4822,1.84201,100.789,1642.59,107.202,12722.2,10781.4,-0.929575,1.13051,6.82631,0.847559,1.20737,0.248384,1533.75,102.76,12613.4,0.189523,0.895056,0.0147855,8092.7,-0.000142289,0.0819927,13.0779,34.8633,124.944,108,0.969142,12.7296,11.7212,120.832,135.775,4.11253,-27.7748 
112,0.09,3.91,112,14590.4,-0.0266211,25.7731,-12.8186,121.782,0.00184174,1.00991,9.30071e-12,-4.97074,0.742045,1.7846,-0.67086,-4.19749,66.4631,1660.89,93.9703,12807,10754.8,-5.38924,0.323544,0.9476,-1.08936,-4.616,1.09646,1589.12,91.0408,12735.2,0.193525,0.908878,0.0129976,8211.44,-0.0004178,0.0702201,13.5999,41.4941,125.001,108,0.999052,12.4517,11.6551,120.85,134.785,4.15047,-26.7851 
113,0.15,3.85,113,13021,-0.00784221,22.6516,12.8062,121.89,0.00109058,10.0066,8.69338e-12,0.089457,-0.44772,3.08708,0.798706,-0.41311,103.985,1370.29,71.5651,11330.3,9443.44,-0.565307,-1.10248,1.77755,0.143942,-1.06787,3.18327,1258,66.9818,11218,0.177398,0.914764,0.0108794,7091.37,-0.0001817,0.058849,13.5159,39.8534,125.08,108,0.852013,12.6798,12.0703,121.079,135.28,4.00125,-27.2797 
