cyc,time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
60,0.17,44.833,60,46125.8,-0.153591,82.7359,12.636,116.381,0.0119216,73.6368,481.447,5.3387,5.75062,5.39269,-1.8209,-1.14833,15.9889,5011.74,3148.2,35565.1,34061.5,5.23802,5.64994,5.19134,-1.92158,-1.24901,0.597842,5003.93,3143.13,35557.3,0.10903,0.476365,0.140033,45894.8,-0.00230779,0.661041,11.8966,12.3334,117.38,88.15,2.72705,13.1259,13.9775,115.93,138.74,1.44985,-50.5905 
61,0.17,44.743,61,45827.4,-0.579075,81.5838,13.0074,116.14,0.630831,-503.795,351.426,2.93754,4.29047,0.954349,-0.804107,-1.77864,-70.1479,91.6364,1373.4,42197.1,44891.1,3.37925,4.73218,1.83775,-0.362404,-1.33693,0.777238,125.868,1395.65,42231.3,0.002585,0.0490092,0.0573841,48691.9,-0.00341171,0.0699567,12.5323,11.5953,121.852,97.2991,3.14126,13.4415,14.1822,115.77,138.335,6.08215,-41.0362 
62,0.17,44.813,62,46534.5,-0.0339455,84.6232,12.4264,116.307,-0.189113,97.7775,3.42204e-11,3.70976,1.92795,5.03903,1.30176,-0.947912,-120.823,4891.14,2980.25,36703.4,34833.8,4.47055,2.68874,6.56061,2.06256,-0.187121,0.579322,4950.1,3018.57,36762.4,0.104815,0.483758,0.131383,47226.9,-0.00259525,0.659934,11.5571,12.0859,117.397,87.9043,2.84444,13.0158,13.887,115.843,138.459,1.55393,-50.5549 
63,0.17,44.863,63,45221.8,-0.492174,81.0643,12.8059,116.19,0.571154,-403.162,320.435,5.74983,0.390194,1.38751,3.9699,4.35016,-53.5702,2926.65,2466.77,37666.5,41289.5,6.08715,0.727511,2.06215,4.30722,4.68747,0.884612,2952.79,2483.77,37692.6,0.0637761,0.404526,0.108246,46299.3,-0.00272606,0.375147,12.2011,13.5215,117.909,88.7727,2.88835,13.2217,13.8824,115.748,138.718,2.16096,-49.9454 
64,0.17,44.803,64,46186.2,-0.0901205,80.9089,12.968,116.541,0.214124,-103.801,500,4.15029,5.07954,2.99842,0.761505,0.242783,-25.5485,4076.31,2645.52,36762.1,34879.3,4.31116,5.24041,3.32017,0.922377,0.403655,0.766149,4088.78,2653.62,36774.6,0.0881591,0.468219,0.117329,46379.6,-0.00254894,0.493702,12.2052,12.9795,117.728,88.5351,2.74585,13.4991,14.1149,116.054,139.556,1.67461,-51.0211 
65,0.17,44.853,65,46531.4,-0.112512,80.9122,13.0582,116.121,-0.105864,112.504,0.972915,2.93234,-0.626768,-0.307104,2.7978,1.30885,-77.6119,3870.71,2931.22,36873.3,34782.4,3.42104,-0.138067,0.670299,3.28651,1.79755,0.92583,3908.59,2955.84,36911.2,0.084316,0.430399,0.128552,46356.4,-0.00259131,0.495005,12.2999,13.0585,117.636,88.7134,2.72574,13.5411,14.2704,115.605,138.771,2.03104,-50.0578 
66,0.17,44.683,66,45191,-0.106106,79.1629,13.0176,116.362,-0.0472556,-0.93434,500,1.50352,-1.94853,-0.429838,-1.23532,-1.94163,-128.798,156.625,1338.15,41089.6,33547.8,2.31453,-1.13752,1.19218,-0.42431,-1.13062,-0.464133,219.478,1379,41152.4,0.00461625,0.0833652,0.0581394,47544.8,-0.0033064,0.0356867,5.4863,-97.4461,124.883,101,2.99965,13.5138,14.3794,115.95,137.683,8.9327,-36.6828 
67,0.17,44.923,67,43887.8,-0.142216,77.878,12.9162,116.205,-0.00922599,-24.1415,500,5.72829,4.06648,1.58375,1.53886,1.35424,-54.2129,52.0098,1421.24,40241.8,32752.1,6.06965,4.40784,2.26648,1.88022,1.6956,0.861121,78.4655,1438.44,40268.2,0.00169154,0.0302287,0.0617399,46386.9,-0.00316184,0.068774,12.8506,-12.8421,123.943,98.6156,3.01605,13.3742,14.1406,115.837,137.764,8.10577,-39.1486 
68,0.17,44.943,68,45231.7,0.0201182,77.3253,13.2665,116.124,-0.211307,186.968,5.52382e-11,2.52657,1.48511,3.52051,0.181105,1.74781,-100.255,48.9988,1368.26,40854.4,34680.5,3.15785,2.11639,4.78306,0.812382,2.37909,0.638981,97.9228,1400.06,40903.4,0.00207742,0.0384309,0.0593126,47136.8,-0.00220487,-0.0287355,-10.0484,7.24901,101.367,76.2557,2.98239,13.751,14.3138,115.77,138.73,-14.4028,-62.4739 
69,0.17,44.903,69,46714.7,-0.509798,81.1339,13.3224,116.432,1.38929,-985.081,2.85633,3.88818,0.024316,3.03566,3.38186,1.62397,-74.5799,242.49,1572.09,41817.9,79738,4.35779,0.493926,3.97488,3.85147,2.09358,0.730912,278.885,1595.75,41854.3,0.00576073,0.0907992,0.0656237,48411.3,-0.00229444,0.00450679,-0.129218,188.568,127.472,74.7016,2.98498,13.7906,14.6809,116.014,139.197,11.458,-64.4949 
70,0.17,44.823,70,45161.2,-0.0240861,80.4933,12.6805,116.531,-0.0648137,6.70484,500,4.00428,2.52666,4.3197,-0.537552,-0.765274,-45.4349,5393.06,3194.52,34093.7,33241.2,4.29038,2.81275,4.89188,-0.25146,-0.479183,0.565721,5415.24,3208.93,34115.8,0.121286,0.490917,0.14768,44648.4,-0.00216258,0.656381,12.0287,12.7048,117.539,88.3378,2.57085,13.2095,14.2276,116.025,139.086,1.51462,-50.7486 
71,0.17,44.843,71,45095.4,-0.103589,82.1654,12.4392,116.34,0.182034,-124.865,500,1.29192,1.13021,-0.818934,1.1722,2.91044,-87.1908,4978.62,3025.15,35291.8,34011.8,1.84093,1.67922,0.2791,1.72121,3.45946,0.96892,5021.17,3052.81,35334.3,0.109979,0.484501,0.137302,45655.6,-0.00232366,0.640933,11.7477,12.3377,117.598,88.6,2.77545,12.9174,13.7235,115.835,139.005,1.76304,-50.405 
72,0.17,44.883,72,46618.9,-0.0985475,82.1681,12.9501,116.161,0.0711593,-29.2563,500,1.10546,1.05321,6.40027,1.67557,-1.88349,-21.0575,1339.7,1934.61,41044,34707.2,1.23805,1.1858,6.66545,1.80816,-1.75089,0.271262,1349.98,1941.29,41054.3,0.0277988,0.284371,0.0801261,48562.4,-0.00322612,0.188648,12.1751,14.0491,118.582,91.0096,3.04093,13.486,14.2365,115.761,139.161,2.82126,-48.1513 
73,0.17,44.793,73,45187.5,-0.339309,81.1417,12.8093,116.405,4.33478,-1745.62,9.69676e-08,6.07234,1.86921,6.00535,0.224279,1.17658,-144.586,3435.74,2394.65,37409.9,280163,6.98276,2.77963,7.82618,1.1347,2.087,0.623927,3506.3,2440.51,37480.5,0.0752282,0.450844,0.107101,46608.8,-0.00285748,0.419347,11.9551,12.9096,117.759,89.2202,2.82597,13.2826,14.0857,115.962,140.026,1.79735,-50.806 
74,0.17,45.023,74,44423.2,-0.255649,79.0978,12.8407,116.287,1.27473,-32.6905,489.314,2.70742,0.392072,6.89934,-0.366784,0.162759,-94.2534,56.7265,1361.04,41140.1,34420,3.3009,0.985561,8.08632,0.226704,0.756247,0.394543,102.722,1390.94,41186.1,0.00216408,0.0404916,0.0585681,47466.7,-0.00253695,-0.0328233,-9.78972,7.43783,102.323,76.7122,3.07711,13.311,14.2099,115.924,138.741,-13.6006,-62.0284 
