cyc,time,charge,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd,two2D_int1,two2D_int2,two2D_sumint
364,0.37,0.39,43.1865,364,10987.7,-0.0925365,23.344,10.6735,117.352,0.0319288,104.726,66.5138,2.49339,2.4155,-5.92628,-5.57162,-6.37025,31.5544,5623.39,554.078,4536.19,8219.94,2.2947,2.21681,-6.32366,-5.77031,-6.56894,0.553143,5611.85,546.764,4524.64,0.518886,0.854334,0.182073,10815.2,-0.000887993,0.602514,11.3378,11.4087,117.666,83.52,0.43299,11.6354,13.7055,116.396,133.185,1.27054,-49.665,173.88,154.046,327.926
365,0.37,0.39,43.3465,365,14202.5,-0.0766754,29.9029,10.6075,117.703,0.0944437,-31.4283,25.8037,-3.7566,3.35703,-2.81612,-4.54465,-4.74678,15.3708,7434.0,693.45,5386.81,10422.4,-3.85338,3.26024,-3.00969,-4.64143,-4.84356,0.770039,7428.37,689.887,5381.18,0.545533,0.860196,0.191046,13616.7,-0.000660572,0.82919,10.9831,11.1585,118.023,82.3508,0.516726,11.4144,13.8355,116.811,131.743,1.21218,-49.3918,226.723,182.057,408.78
366,0.37,0.39,43.1965,366,13678.1,-0.0945739,27.6902,11.0941,117.293,0.0191895,86.0594,110.411,0.244159,3.66136,-1.41838,-8.03869,-5.15051,-44.7191,6798.61,690.563,5472.42,10054.1,0.525744,3.94294,-0.855213,-7.75711,-4.86893,0.905109,6814.98,700.928,5488.79,0.519154,0.847465,0.190441,13127.1,-0.000904842,0.703423,11.6758,11.6901,117.605,83.8199,0.509549,11.8587,13.9307,116.539,133.579,1.06613,-49.7594,214.211,187.8,402.011
367,0.37,0.39,43.1665,367,10856.9,-0.0933394,22.4879,10.9576,117.248,0.0451616,34.0385,43.6353,-0.743264,-0.430216,-7.42269,-3.87331,-5.95209,9.53636,5742.36,567.654,4198.12,8071.59,-0.803312,-0.490264,-7.54278,-3.93336,-6.01213,0.5984,5738.87,565.444,4194.63,0.543315,0.852933,0.198923,10562.7,-0.000786428,0.609413,11.5861,11.2868,117.521,83.0981,0.39342,11.6846,13.9827,116.407,132.266,1.1144,-49.1677,177.804,143.403,321.207
368,0.37,0.39,43.1065,368,15249.0,0.00270165,31.4753,10.8047,117.239,-0.00642397,4.06154,1.82441e-11,0.383235,-0.550912,-5.26434,-5.00706,-10.3377,12.6046,8018.35,739.476,5857.1,11071.6,0.303867,-0.630279,-5.42308,-5.08643,-10.4171,0.744833,8013.73,736.554,5852.48,0.543522,0.861441,0.188203,14744.1,-0.000798947,0.877526,11.1996,11.2542,117.655,83.2542,0.572537,11.4636,13.311,116.335,132.815,1.31947,-49.5612,246.763,194.91,441.673
369,0.37,0.39,43.2265,369,14496.3,-0.0681651,29.5972,10.9,117.238,-0.0494954,96.7632,486.251,-1.64836,0.199775,-0.741416,-5.87031,-5.25946,20.7192,7542.4,719.356,5564.36,10658.0,-1.77882,0.0693111,-1.00234,-6.00077,-5.38992,0.928925,7534.81,714.553,5556.78,0.541096,0.857663,0.191513,13925.1,-0.000760895,0.827472,11.3276,11.0848,117.624,83.6157,0.531395,11.5821,13.6994,116.312,133.225,1.31148,-49.6089,231.808,188.108,419.916
370,0.37,0.39,43.0065,370,16489.8,-0.0848076,33.7479,10.8985,117.222,0.052162,15.1115,15.5886,0.695663,2.20653,-2.63237,-6.30043,-6.8344,83.9896,8568.41,782.59,6278.63,11998.8,0.166803,1.67767,-3.69009,-6.8293,-7.36326,0.769919,8537.67,763.122,6247.89,0.543014,0.864738,0.183671,15722.7,-0.000677636,0.927893,11.296,11.2913,117.572,83.2316,0.616541,11.295,13.375,116.355,132.777,1.21691,-49.5454,264.043,207.798,471.841
371,0.37,0.39,43.0565,371,17004.3,0.028179,34.8863,10.8229,117.175,0.00689195,0.948135,3.1498e-11,-2.2806,4.26204,1.43383,-7.17747,-8.33282,32.0387,8641.01,819.217,6658.03,12291.4,-2.48234,4.0603,1.03035,-7.37921,-8.53456,1.07744,8629.28,811.79,6646.3,0.530297,0.858642,0.183672,16272.5,-0.000659829,0.948988,11.2268,11.1617,117.459,83.112,0.646305,11.4303,13.3513,116.35,132.521,1.10909,-49.4093,265.309,220.048,485.358
372,0.37,0.39,43.2365,372,15627.5,-0.0733168,32.0546,10.8492,117.342,0.025489,-17.3579,427.487,-1.54819,-0.935142,-0.594915,-5.66053,-5.67726,26.505,7969.98,787.537,6061.33,11335.4,-1.71509,-1.10204,-0.928705,-5.82742,-5.84415,0.939763,7960.28,781.393,6051.63,0.533543,0.853401,0.192151,14919.7,-0.000679172,0.870032,11.2004,11.3208,117.868,83.6638,0.59209,11.3973,13.4298,116.369,133.132,1.49899,-49.4685,246.124,202.189,448.313
373,0.37,0.39,43.1765,373,13954.6,-0.098497,28.5642,11.0028,117.288,0.064868,-10.3471,20.309,-0.21232,1.60173,-3.86833,-8.08055,-3.85268,16.8128,7101.07,724.973,5545.46,10252.9,-0.318186,1.49586,-4.08006,-8.18642,-3.95855,0.728852,7094.92,721.075,5539.31,0.526911,0.848999,0.193415,13465.1,-0.000911748,0.743084,11.5817,11.5974,117.678,83.7694,0.52997,11.7357,13.4839,116.387,133.592,1.29082,-49.8225,222.679,187.101,409.78
374,0.37,0.39,43.2165,374,12894.7,-0.0768136,27.2584,10.6565,117.146,0.0545353,21.0457,5.71497e-11,0.998159,0.708399,-0.893955,-4.29678,-7.15564,15.5431,6663.52,606.756,5127.25,9493.42,0.900288,0.610528,-1.0897,-4.39465,-7.25351,0.90294,6657.83,603.153,5121.56,0.530605,0.863157,0.178267,12547.6,-0.000778795,0.719521,11.2696,11.3995,117.599,83.3976,0.507636,11.1796,13.4627,116.199,133.013,1.40073,-49.615,206.226,170.454,376.68
375,0.37,0.39,43.2065,375,13815.0,-0.0542949,28.0811,10.9055,117.587,0.0122452,-12.3343,38.1253,0.436577,6.49081,-2.14288,-5.18301,-3.81116,62.4546,6860.19,721.119,5483.7,9974.03,0.0433165,6.09755,-2.9294,-5.57627,-4.20442,0.554073,6837.33,706.643,5460.84,0.521245,0.846838,0.192488,13117.3,-0.000709453,0.718774,11.5174,11.6229,117.925,83.3339,0.519677,11.6313,13.7206,116.705,132.74,1.22,-49.4059,214.673,185.027,399.701
376,0.37,0.39,43.3965,376,17535.1,-0.0707545,35.3141,11.013,117.367,0.0329685,-28.5761,394.631,2.09518,2.92262,-3.59027,-5.71027,-5.00828,126.753,9219.19,780.319,6428.74,12691.1,1.29705,2.1245,-5.18652,-6.50839,-5.80641,0.631633,9172.8,750.938,6382.35,0.555506,0.874688,0.178131,16512.5,-0.000557553,1.00124,11.314,11.2376,117.737,82.4365,0.636385,11.3491,13.1997,116.466,131.87,1.27026,-49.434,284.012,212.689,496.701
377,0.37,0.39,43.2465,377,17301.5,-0.050392,35.4465,10.7787,117.353,-0.00622055,-15.7054,500.0,-0.514852,1.96466,-2.36812,-7.62033,-5.8231,1.46459,8824.93,839.557,6609.79,12440.8,-0.524074,1.95544,-2.38656,-7.62956,-5.83232,0.834463,8824.4,839.217,6609.25,0.537253,0.857318,0.189564,16425.0,-0.000608306,0.961624,11.1482,11.3673,117.738,83.2355,0.637312,11.3695,13.6096,116.531,132.645,1.20719,-49.4095,271.882,220.008,491.89
378,0.37,0.39,43.1565,378,15473.0,0.0164181,31.9231,10.7268,117.575,-0.0261911,-13.9108,4.03276e-11,-0.122721,2.90808,-2.97353,-5.54816,-6.80062,-8.12803,7901.9,772.585,6017.56,11159.2,-0.0715406,2.95926,-2.87117,-5.49698,-6.74944,0.765233,7904.88,774.469,6020.54,0.533087,0.85364,0.191569,14828.5,-0.000705565,0.861017,11.1924,11.2982,117.907,83.4813,0.573625,11.4179,13.8235,116.778,133.013,1.12928,-49.5318,242.919,201.991,444.911
379,0.37,0.39,43.2965,379,14039.7,-0.03394,28.6336,10.785,117.393,-0.0230964,32.8773,147.612,0.652644,3.36496,-3.85044,-4.37485,-3.59507,17.9203,7203.56,663.807,5325.09,10077.6,0.539805,3.25212,-4.07612,-4.48769,-3.70791,0.519313,7197.0,659.653,5318.54,0.540586,0.861772,0.185982,13313.3,-0.000600239,0.770084,11.4137,11.412,117.763,83.4145,0.515035,11.4381,13.5944,116.581,133.1,1.18191,-49.6853,223.789,178.669,402.458
380,0.37,0.39,43.1865,380,11100.7,-0.0552463,22.6153,11.0123,117.123,-0.0012967,39.5637,500.0,-0.592289,2.5834,-0.260781,-6.96889,-5.63187,40.5643,5859.31,601.676,4244.49,8108.91,-0.847711,2.32798,-0.771626,-7.22431,-5.8873,0.937787,5844.47,592.273,4229.65,0.545775,0.84937,0.205055,10708.6,-0.000782241,0.603941,11.6946,11.6581,117.407,83.902,0.394908,11.6943,13.9795,116.096,133.667,1.3114,-49.7646,183.709,144.034,327.742
381,0.37,0.39,43.3465,381,18274.0,-0.0706457,37.5563,-10.7631,116.982,0.0346611,33.5534,9.47218e-10,-0.314883,5.69414,-2.64253,-4.23581,-3.60004,69.4545,9237.57,823.976,7255.57,13196.6,-0.752219,5.25681,-3.51721,-4.67315,-4.03738,0.544589,9212.15,807.876,7230.15,0.525603,0.86695,0.170697,17526.8,-0.000650595,1.01032,11.1963,11.2737,117.29,82.8633,0.725387,11.1185,13.0752,116.202,132.129,1.08797,-49.2658,284.517,235.268,519.785
382,0.37,0.39,43.1965,382,12913.0,-0.0410894,26.4345,-10.9181,117.285,0.0268207,-12.9636,0.000202239,0.0849611,3.9066,-1.46235,-5.69401,-5.93752,49.8292,6641.59,629.088,5106.97,9406.68,-0.2288,3.59284,-2.08987,-6.00777,-6.25128,0.809751,6623.36,617.538,5088.74,0.530913,0.859724,0.182704,12475.4,-0.000809671,0.702954,11.453,11.507,117.659,83.717,0.491751,11.5642,13.5138,116.346,133.543,1.31339,-49.8256,206.689,171.45,378.139
383,0.37,0.39,43.1665,383,16869.2,0.470776,32.685,10.9091,116.871,-0.115035,-108.785,2.59505e-14,2.36493,0.183812,-0.898045,-7.69083,-5.08056,44.5051,8802.6,799.52,6075.55,12014.7,2.08469,-0.0964253,-1.45852,-7.97107,-5.3608,0.886072,8786.31,789.204,6059.26,0.557703,0.864163,0.193503,15754.5,-0.000435971,0.937547,11.4034,11.4388,117.096,83.5988,0.582028,11.5589,13.4508,116.035,133.255,1.06095,-49.6561,272.843,201.887,474.73
384,0.47,0.29,43.1064,384,16816.3,-0.00342386,34.3247,-10.8253,117.275,0.00585016,-0.485588,7.03734e-11,-0.980311,1.18969,-1.18599,-4.64638,-3.65397,52.8846,8820.94,804.52,6115.86,12096.2,-1.31331,0.856689,-1.85199,-4.97938,-3.98697,0.835743,8801.58,792.261,6096.5,0.55662,0.863913,0.19315,15812.6,-0.000552212,0.967508,11.173,11.245,117.677,83.594,0.592208,11.2913,13.7873,116.433,133.598,1.24328,-50.0044,271.203,205.682,476.885
385,0.47,0.29,43.2264,385,17623.5,-0.0364543,35.1226,11.0169,117.361,0.00246073,15.6336,178.127,2.24229,3.19643,-1.39747,-7.46664,-3.5204,33.9671,8837.26,869.707,6672.18,12597.5,2.0284,2.98255,-1.82523,-7.68053,-3.73429,0.778197,8824.83,861.834,6659.75,0.535372,0.85404,0.192497,16483.5,-0.000555527,0.934013,11.3692,11.5843,117.72,83.2562,0.63325,11.611,13.6924,116.485,132.957,1.2344,-49.7003,274.453,224.607,499.06
386,0.47,0.29,43.0064,386,20701.2,-0.0162422,41.6142,10.8497,117.212,0.0120263,-35.238,499.639,0.121761,5.44347,0.752536,-3.06271,-3.98951,5.52611,10489.3,989.545,7628.6,14711.7,0.0869646,5.40868,0.682943,-3.09751,-4.02431,1.72405,10487.2,988.264,7626.57,0.544571,0.858435,0.192704,19257.8,-0.00036226,1.1241,11.2806,11.4739,117.586,83.8429,0.755387,11.0825,13.5253,116.32,133.485,1.26657,-49.6425,324.606,252.613,577.219
387,0.47,0.29,43.0564,387,15039.1,-0.0112967,30.9554,-10.7267,117.411,0.00653626,-15.6382,500.0,-0.570016,0.721073,-4.53584,-10.4229,-5.22205,-32.6938,7995.06,722.511,5542.54,10812.7,-0.364152,0.926938,-4.12411,-10.217,-5.01618,0.780568,8007.03,730.09,5554.51,0.556248,0.862391,0.19493,14394.7,-0.000651482,0.859292,11.4055,11.323,117.796,82.7451,0.551736,11.2379,13.2858,116.398,132.241,1.39786,-49.4962,247.584,183.782,431.366
388,0.47,0.29,43.2364,388,18245.3,-0.0346674,36.3884,10.9993,117.17,-0.0100209,60.4012,10.8227,1.94205,2.16095,-0.75336,-4.98055,-9.64277,15.2619,9314.61,861.364,6777.09,13049.0,1.84594,2.06485,-0.94556,-5.07665,-9.73887,0.920208,9309.03,857.826,6771.51,0.544507,0.861132,0.189207,17096.3,-0.00044691,0.988819,11.4756,11.3998,117.478,83.6898,0.655011,11.3523,13.508,116.341,133.277,1.13707,-49.5869,288.602,224.091,512.693
389,0.47,0.29,43.1764,389,20496.8,-0.0193641,41.5962,-10.7562,117.486,-0.0270599,15.2223,412.357,0.627016,5.03981,-3.35717,-4.51015,-6.99589,52.4774,10461.7,912.721,7737.08,14578.3,0.29658,4.70938,-4.01804,-4.84058,-7.32633,0.640572,10442.5,900.557,7717.87,0.540557,0.868871,0.176918,19318.1,-0.000522632,1.13363,11.3588,11.1937,117.737,83.5278,0.769368,11.0748,13.4156,116.66,133.184,1.07754,-49.6565,321.574,255.022,576.596
390,0.47,0.29,43.2164,390,17888.6,-0.00704484,35.467,11.0326,117.41,-0.0108108,-6.56313,500.0,-0.152581,-1.63893,-2.91451,-6.05945,-5.24871,25.3122,9195.68,866.674,6566.2,12740.2,-0.311965,-1.79831,-3.23327,-6.21883,-5.40809,0.809477,9186.41,860.807,6556.93,0.5492,0.859119,0.19474,16726.9,-0.000489352,0.966289,11.489,11.5719,117.679,82.1848,0.636026,11.425,13.4248,116.539,131.437,1.14014,-49.2521,286.617,217.64,504.257
391,0.47,0.29,43.2064,391,17161.0,-0.0110473,34.1276,11.1094,117.166,0.00736293,-13.5709,1.12949e-05,-0.378883,1.86533,-1.16038,-6.07113,-5.61861,18.5493,8135.03,885.813,6899.17,12345.4,-0.495682,1.74853,-1.39398,-6.18793,-5.73541,0.884456,8128.25,881.513,6892.38,0.506291,0.840485,0.190676,16054.5,-0.0006557,0.841507,11.5861,11.7638,117.5,83.4524,0.636683,11.8503,13.8792,116.291,133.306,1.2086,-49.8538,255.897,233.624,489.521
392,0.47,0.29,43.3964,392,17211.7,0.0177496,34.244,10.9111,117.278,-0.0218112,-15.0285,7.22464e-11,0.451159,1.06327,-7.47628,-6.81317,-6.02355,-12.9489,9010.43,891.321,6017.61,12173.9,0.532694,1.14481,-7.31321,-6.73164,-5.94201,0.600575,9015.17,894.322,6022.35,0.565538,0.852077,0.214796,15940.9,-0.00037857,0.950349,11.3717,11.6268,117.716,83.6079,0.584709,11.3621,13.6275,116.113,132.966,1.603,-49.3585,280.339,201.982,482.321
393,0.47,0.29,43.2464,393,18749.8,-0.0175296,37.7101,10.8529,117.356,0.020087,24.9036,269.58,2.35669,4.20215,-1.48849,-4.7072,-8.20268,0.390671,9211.81,931.954,7153.08,13339.1,2.35423,4.19969,-1.49341,-4.70966,-8.20514,0.809861,9211.67,931.863,7152.94,0.528266,0.849595,0.193538,17437.5,-0.000437435,0.985603,11.2742,11.5421,117.615,83.8517,0.689825,11.3469,13.7466,116.535,133.615,1.07956,-49.7633,286.144,240.055,526.199
394,0.47,0.29,43.1564,394,19301.2,-0.00884219,38.6602,-10.873,117.391,-0.00666951,-19.3283,8.64988e-09,1.69458,1.17905,-0.776368,-5.73086,-7.1429,-16.5735,9854.9,958.804,7088.61,13688.1,1.79894,1.2834,-0.56765,-5.6265,-7.03855,0.944076,9860.97,962.646,7094.68,0.547228,0.854089,0.199966,18019.8,-0.000420523,1.04335,11.515,11.3949,117.788,83.5084,0.699016,11.0452,13.6613,116.605,133.038,1.18276,-49.5292,305.433,235.316,540.749
395,0.47,0.29,43.2964,395,22399.0,0.00868275,45.3237,10.7226,117.556,-0.0179242,-12.7709,500.0,4.05374,4.09989,-3.24278,-5.65816,-4.54036,75.4015,11318.3,1023.0,8470.46,15828.0,3.57896,3.62511,-4.19235,-6.13295,-5.01514,0.48474,11290.7,1005.52,8442.87,0.537653,0.865164,0.179917,21000.0,-0.000315861,1.24458,11.2009,11.1481,117.884,83.1333,0.855007,11.0547,13.0636,116.77,132.486,1.1147,-49.3529,346.723,275.474,622.197
396,0.47,0.29,43.1864,396,16385.4,-0.0578676,33.035,10.9726,117.312,-0.0580018,20.8528,135.937,5.45289,2.25837,-0.48485,-6.96398,-7.88095,19.6705,8395.1,818.687,6191.83,11839.2,5.32903,2.13451,-0.73257,-7.08784,-8.0048,0.91239,8387.9,814.127,6184.63,0.541147,0.854807,0.195164,15500.2,-0.000658211,0.893735,11.4257,11.4228,117.641,83.245,0.589169,11.5178,13.7488,116.358,132.972,1.28326,-49.7271,260.242,208.148,468.39
397,0.47,0.29,43.3464,397,24555.9,0.000622404,48.7461,10.9408,117.014,-0.0300339,-16.5253,156.624,7.13536,3.8716,2.10763,-4.99921,-5.10752,39.9701,12478.2,1153.91,8879.8,17377.5,6.88368,3.61992,1.60427,-5.25089,-5.35921,-0.0710988,12463.6,1144.64,8865.17,0.550062,0.861536,0.192146,22658.5,-0.000300021,1.32559,11.4469,11.4426,117.263,83.8078,0.870761,11.2212,13.4552,116.146,133.259,1.11726,-49.4511,387.374,293.311,680.685
398,0.47,0.29,43.1964,398,16262.2,-0.0430172,32.9755,10.8601,117.463,0.0104524,17.9494,136.185,0.897792,2.28668,2.20714,-4.23434,-3.55032,-8.91505,8223.41,856.907,6173.75,11664.0,0.953928,2.34282,2.31941,-4.17821,-3.49419,2.12799,8226.67,858.973,6177.01,0.53663,0.845506,0.203925,15330.2,-0.00060255,0.876518,11.4056,11.4954,117.7,83.2364,0.59469,11.4515,13.6177,116.607,132.851,1.09309,-49.6141,256.398,206.898,463.296
399,0.47,0.29,43.1664,399,20094.3,-0.0358203,40.3628,11.0036,117.379,0.0826013,3.68748,2.88578e-11,1.5496,3.50985,-3.57098,-7.07641,-5.55125,56.7465,10089.5,969.784,7638.9,14468.0,1.19229,3.15253,-4.28562,-7.43373,-5.90857,0.677363,10068.7,956.631,7618.13,0.534729,0.857436,0.187862,18829.6,-0.000660228,1.06985,11.4814,11.4559,117.829,84.2618,0.741406,11.3606,13.6185,116.49,134.106,1.33864,-49.8443,313.947,255.91,569.857
400,0.47,0.29,43.1064,400,17590.7,-0.0628598,36.2149,10.7714,117.11,0.0156431,-1.82415,500.0,2.09429,1.37061,1.43275,-9.58727,-7.07451,-4.86947,9092.58,869.208,6672.88,12699.5,2.12495,1.40127,1.49407,-9.55661,-7.04385,1.12902,9094.36,870.337,6674.66,0.542292,0.856548,0.193678,16770.2,-0.000731686,0.99856,11.2727,11.1539,117.566,82.9216,0.651244,11.2733,13.6454,116.118,132.41,1.44804,-49.4888,280.118,223.499,503.617
