cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
153,0.84,47.3254,153,15892.4,-0.0290123,29.7802,12.2817,116.445,-0.0511019,33.6107,1.94985e-12,1.01522,1.25884,5.22853,-2.65234,1.8889,-99.92,1107.3,2362.92,12207.9,11962.4,1.64439,1.88801,6.48687,-2.02317,2.51807,0.383036,1156.07,2394.62,12256.6,0.0758017,0.216222,0.264651,15251.2 
154,1.09,47.3199,154,18276.2,-0.01518,33.2149,12.6453,116.673,-0.00613705,13.0336,1.2488e-11,-0.0133427,-2.33895,-3.51185,1.91109,-1.54087,-100.949,1254.23,2831.72,13691.5,13675.4,0.622303,-1.70331,-2.24055,2.54674,-0.905227,-0.333626,1303.5,2863.74,13740.8,0.0762039,0.206411,0.277413,17105.4 
155,1.34,47.3254,155,18981,-0.114891,34.8296,12.6326,116.835,-0.00830461,43.6078,0.0640433,0.817086,-1.04735,2.79267,-0.76414,-3.28664,-71.2725,1201.93,3220.43,14084.3,14334.9,1.26587,-0.598565,3.69024,-0.315356,-2.83786,-2.06414,1236.71,3243.04,14119.1,0.0707757,0.178922,0.297317,17473.7 
156,0.17,47.3253,156,17178.7,-0.282751,32.3518,12.5251,116.605,0.196591,120.76,40.7873,-1.03411,-1.43813,-0.0443354,2.05819,1.47297,-47.5548,1222.84,2850.32,12903.9,13963.8,-0.734667,-1.13869,0.554544,2.35763,1.77241,0.802739,1246.05,2865.4,12927.1,0.0773359,0.199034,0.289934,16112.2 
157,0.42,47.3201,157,17117.9,-0.0577897,31.9551,-12.4725,116.414,-0.102857,202.3,5.10379e-12,-0.416799,-4.04677,0.918451,-1.12301,-2.44243,-63.0073,1356.03,2423.48,13067.8,13651.8,-0.0200586,-3.65003,1.71193,-0.726273,-2.04569,1.36192,1386.78,2443.46,13098.5,0.0843022,0.244891,0.255751,16450.1 
158,0.67,47.3253,158,18379.9,-0.280227,34.194,12.605,116.383,-0.107306,231.024,68.343,0.673479,0.960335,2.98756,-1.67376,-1.31639,-62.5199,1261.62,2958.5,13808.5,14838,1.06715,1.35401,3.77491,-1.28008,-0.922723,0.0546793,1292.13,2978.33,13839,0.0750934,0.19866,0.283896,17206.9 
159,0.92,47.3201,159,17098,-0.00509993,31.9907,12.2818,116.512,-0.0106691,7.29535,1.65114e-11,1.13667,-2.73333,-4.76153,-1.33813,-3.35502,-96.9406,1307.4,2759.23,12838.9,12792.8,1.74708,-2.12292,-3.54071,-0.727719,-2.74461,0.520806,1354.71,2789.98,12886.2,0.0837589,0.217199,0.285118,16173.9 
160,1.17,47.3253,160,18520.2,-0.0177357,34.2276,12.4842,116.584,0.00372394,-27.0394,500,1.0978,-3.3662,0.964309,-2.76604,-0.770006,-72.8065,1237.73,2361.51,14569.9,13913.5,1.55625,-2.90776,1.88119,-2.3076,-0.311563,1.90032,1273.26,2384.61,14605.4,0.0704647,0.233784,0.231218,18069.5 
161,1.42,47.3201,161,16384,-0.289514,31.1313,12.4863,116.685,-0.0366279,270.77,1.62885,-1.3204,2.95352,-1.73443,0.991688,0.251584,-38.2381,1226.6,2251.15,12828.6,12976.8,-1.07962,3.19429,-1.25288,1.23246,0.492359,1.48437,1245.26,2263.28,12847.2,0.0777338,0.239197,0.24501,16019.6 
162,0.13,47.3226,162,18168.3,-0.0367747,34.1996,12.2484,116.575,-0.00336213,20.4757,500,3.35044,-0.393913,-4.19792,-1.70898,-2.23324,-42.1172,1243.89,2546.62,14106.6,13638.5,3.61564,-0.128712,-3.66752,-1.44378,-1.96804,-0.0209068,1264.44,2559.98,14127.1,0.07221,0.220118,0.250267,17510.6 
163,0.38,47.3228,163,17515.3,-0.0201292,32.8698,12.2852,116.25,0.0104837,-41.867,500,0.769439,0.971335,-2.02342,0.975955,0.313929,-111.169,1218.05,2381.85,13712.5,13159.7,1.46944,1.67134,-0.623416,1.67596,1.01393,1.11972,1272.3,2417.12,13766.8,0.0743854,0.231232,0.244387,17104.1 
164,0.63,47.3226,164,17576.1,-0.151784,33.2195,12.3511,116.642,0.253499,-142.912,499.998,1.24983,-0.583946,1.11605,0.119735,-0.473912,-59.8359,1194.61,2773.44,13413.3,14535.8,1.6266,-0.207176,1.8696,0.496506,-0.097141,0.493113,1223.81,2792.42,13442.5,0.0733582,0.200279,0.276757,16682.7 
165,0.88,47.3228,165,18495.3,-0.303768,34.481,12.6489,116.659,3.26678,964.878,485.891,1.5964,1.28944,-0.17085,-0.338074,-0.778803,-40.951,1176.51,2333.73,14618.4,116807,1.85425,1.5473,0.344865,-0.0802166,-0.520946,0.890354,1196.49,2346.72,14638.4,0.0663588,0.225614,0.227986,18030.6 
166,1.13,47.3226,166,18678.8,-0.0537026,34.2705,12.5492,116.461,0.0411265,-92.3675,500,2.45421,0.996223,-0.686718,-4.09516,-3.6191,-78.2012,1225.54,2609.44,14336.3,14123.8,2.94662,1.48864,0.298107,-3.60275,-3.12669,1.14935,1263.7,2634.24,14374.4,0.0710173,0.215149,0.252382,17794.3 
167,1.38,47.3228,167,17411.7,0.00130485,33.1839,12.2159,116.516,-0.00989198,-27.7218,500,3.03544,2.16404,2.40855,2.09013,0.36284,-57.9632,1191.48,2356.49,13878.2,13205.1,3.40042,2.52902,3.13851,2.45511,0.727818,0.743814,1219.76,2374.88,13906.4,0.0708663,0.226899,0.239304,17212.2 
168,0.09,47.3199,168,16751.2,-0.144694,31.5304,12.3295,116.537,-0.0236439,-79.7807,500,0.552541,-1.14337,0.750581,-0.104703,-0.745865,-62.3365,1250.29,2507.52,12758,12716.6,0.945057,-0.750851,1.53561,0.287813,-0.353349,0.0773125,1280.71,2527.29,12788.4,0.0801074,0.224549,0.266886,15987.4 
169,0.34,47.3254,169,17409.5,-0.156394,33.1556,12.2031,116.607,0.106525,-47.4717,4.99855e-05,2.445,0.681334,1.54025,-1.468,0.422792,-92.9207,1174.41,2052.18,14041.7,13335.7,3.0301,1.26643,2.71044,-0.882903,1.00789,0.619958,1219.75,2081.65,14087.1,0.0700206,0.250841,0.213965,17419.9 
170,0.59,47.3199,170,16806.7,-0.00546776,31.6586,12.2249,116.423,0.00157754,-6.48758,1.30828e-11,-0.760783,0.977177,-2.84266,-2.05864,-0.206241,-27.728,1410.28,2385.57,12837.6,12599.2,-0.586187,1.15177,-2.49347,-1.88404,-0.0316449,0.351262,1423.81,2394.36,12851.1,0.0878756,0.25362,0.255517,16202.6 
171,0.84,47.3254,171,16561.7,-0.261339,31.8538,12.224,116.555,-0.0042117,265.54,126.328,1.15122,-0.995327,0.941937,-0.465172,-6.75807,-52.7431,1136.57,2315.95,13043.5,12712.1,1.48333,-0.663218,1.60616,-0.133062,-6.42597,1.38864,1162.31,2332.68,13069.2,0.071783,0.221624,0.247436,16191.9 
172,1.09,47.3199,172,17690.5,-0.212637,32.5662,-12.5399,116.521,0.314647,127.754,23.4486,-0.347015,1.10957,2.65022,1.59929,2.48075,-35.3876,1349.87,2724.61,13114,14602.6,-0.124188,1.3324,3.09588,1.82211,2.70358,0.649382,1367.14,2735.83,13131.2,0.0830174,0.222123,0.277349,16468 
173,1.34,47.3254,173,17326.3,-0.0271494,32.8197,12.2003,116.411,-0.00970944,5.05516,499.999,-1.02874,-0.744458,-2.28372,-3.09003,0.704724,-25.3021,1203.96,2237.94,13770.3,13036.3,-0.869419,-0.585138,-1.96508,-2.9307,0.864044,0.64182,1216.31,2245.96,13782.7,0.0712693,0.236326,0.230876,17066.4 
174,0.17,47.3253,174,18564.8,-0.0266074,34.1858,12.4326,116.596,-0.00537638,-18.8804,500,3.2823,-0.658005,-0.893537,-1.03034,-1.01245,-40.2886,1315.93,2717.06,14031.7,13839.1,3.53598,-0.404319,-0.386165,-0.776653,-0.758766,1.31912,1335.59,2729.84,14051.4,0.0763427,0.21849,0.263556,17494.6 
175,0.42,47.3201,175,17365.1,-0.0151266,32.4662,12.2653,116.518,-0.0209449,22.4718,3.03993,-0.367766,0.400501,-1.07409,-1.76293,-6.45505,-70.0536,1240.42,2313.3,13512,12978.3,0.0733426,0.84161,-0.191874,-1.32182,-6.01394,0.970984,1274.61,2335.52,13546.2,0.0756323,0.237721,0.241045,16852.7 
176,0.67,47.3253,176,16522,-0.298997,31.4393,12.4936,116.581,-0.0686163,101.266,57.1004,-1.01967,1.14015,-3.52994,-2.67981,-0.132508,-37.7727,1145.25,2404.76,12880.3,13012.8,-0.781827,1.37799,-3.05425,-2.44197,0.105337,0.362997,1163.69,2416.74,12898.8,0.0727428,0.215778,0.256583,15997.3 
177,0.92,47.3201,177,17220.4,-0.157615,33.1857,12.2751,116.544,-0.192688,-1604.52,8.10861,0.138731,-1.47984,0.333461,-0.0868357,-1.60823,-74.9171,1147.11,2408.43,13547.9,23325.5,0.610464,-1.00811,1.27693,0.384897,-1.1365,-9.00087,1183.67,2432.19,13584.5,0.0704323,0.217587,0.248015,16805.8 
178,1.17,47.3253,178,16616,-0.178091,31.1396,12.3579,116.371,-0.190367,138.677,492.224,1.83862,0.316545,1.08921,-2.4331,-3.79591,-132.893,1205.53,2243.18,12966.8,13386.5,2.67541,1.15334,2.76279,-1.59631,-2.95912,-0.356902,1270.38,2285.33,13031.7,0.0781445,0.241072,0.244168,16256.8 
179,1.42,47.3201,179,16294.5,-0.029207,30.7506,12.3151,116.449,0.0147143,82.9454,2.82379,1.08921,-0.546335,-4.65151,-1.12649,0.709605,-92.5373,1218.22,2387.95,12618.1,12367.6,1.67189,0.036348,-3.48615,-0.543812,1.29229,-2.38649,1263.38,2417.3,12663.2,0.0798288,0.22997,0.260159,15826.1 
180,0.13,47.3226,180,18140.7,0.013717,33.8983,-12.2798,116.498,-0.0981869,5.87651,500,1.02573,0.670428,4.41116,0.107834,0.689321,-28.261,1206.39,2550.25,14037,13569.6,1.20368,0.84838,4.76706,0.285786,0.867273,0.402038,1220.18,2559.21,14050.8,0.0702116,0.214112,0.251228,17378.6 
181,2.84,47.3254,181,16904.2,-0.216975,32.2497,12.1486,116.389,-0.0494102,127.429,468.841,2.83504,2.60706,-2.08731,-0.937434,0.500837,-30.2798,1129.85,2405.96,13130,12959,3.02571,2.79773,-1.70598,-0.74677,0.691501,1.41997,1144.62,2415.56,13144.8,0.0703902,0.213078,0.252904,16261.1 
182,1.67,47.3253,182,16490.6,-0.143408,31.6115,-12.1768,116.229,0.054676,-7.62083,0.000999093,1.36191,-0.636723,-0.294342,-2.09433,-0.392172,-58.0056,1085.26,2244.47,13092.8,12544.2,1.72716,-0.271477,0.43615,-1.72909,-0.0269265,-2.21128,1113.56,2262.87,13121.1,0.0687267,0.219483,0.241097,16202.8 
183,1.38,47.3228,183,18272.3,-0.234834,34.6491,12.2235,116.337,0.568601,-388.473,141.694,3.11715,0.830032,2.21423,0.241894,5.25622,-46.774,1215.96,2497.56,14253.4,20978,3.41167,1.12456,2.80328,0.536417,5.55075,0.791216,1238.79,2512.39,14276.2,0.0701605,0.219819,0.244817,17656.5 
184,0.17,47.3253,184,18130.1,-0.149201,34.2884,12.2801,116.501,0.112171,93.8387,500,1.25644,0.196777,-1.19906,1.94567,-4.11931,-30.5071,1175.82,2721.68,13990,14049.7,1.44853,0.388872,-0.814872,2.13776,-3.92721,-0.0625337,1190.71,2731.36,14004.9,0.0688416,0.199429,0.264307,17296.4 
185,1.59,47.3199,185,17041.9,-0.012802,32.4513,12.0397,116.47,-0.0125763,16.7288,0.107453,-0.0192255,-2.99167,1.26162,-0.328296,-1.05343,-111.83,1267.3,2492.54,13121.9,12725.6,0.684941,-2.2875,2.66995,0.375871,-0.34926,-1.44055,1321.87,2528.01,13176.5,0.0802357,0.230055,0.261132,16474.8 
186,2.92,47.3201,186,17338.1,0.0529855,33.0748,-12.1112,116.619,-0.0298946,-4.67361,0.00136851,3.02459,0.00517601,5.07158,0.356423,-0.515795,-69.2697,1181.2,2370,13780.3,13044.6,3.46076,0.441349,5.94392,0.792596,-0.0796226,0.437076,1215.01,2391.97,13814.1,0.0710478,0.224962,0.241831,17101.3 
187,2.13,47.3226,187,16258,-0.0876028,31.8149,11.9986,116.473,0.0137722,10.4513,5.84278e-12,3.13607,2.29023,-0.122833,1.68561,-0.973839,-103.996,1082.56,2309.97,13008,12431.4,3.7909,2.94506,1.18684,2.34045,-0.319001,0.88065,1133.31,2342.96,13058.7,0.0701705,0.21655,0.248406,16150.8 
188,2.67,47.3253,188,16986.5,-0.276212,32.1694,12.4434,116.59,-0.00374626,-3.21272,395.567,0.37642,-2.26028,3.58755,-1.65076,-2.35897,-96.7115,1121.32,2295.03,13487.3,13031.3,0.985387,-1.65132,4.80549,-1.0418,-1.75,-2.56555,1168.51,2325.71,13534.5,0.069832,0.223063,0.240433,16733.2 
189,0.63,47.3226,189,16687.2,-0.273916,31.9814,12.3051,116.54,-0.255169,155.171,295.488,3.19471,0.232453,-3.16976,2.78075,1.82465,-75.208,1188.53,2011.47,13388.6,14099.8,3.66828,0.706018,-2.22263,3.25432,2.29821,1.2885,1225.23,2035.33,13425.3,0.0735239,0.255946,0.218304,16664.4 
190,2.34,47.3254,190,16471.9,-0.246368,31.6391,12.1916,116.316,0.0622806,537.382,484.751,-1.31116,-1.60164,1.31502,3.05372,1.04889,-79.3619,1187.48,2206.5,12994.1,13646.4,-0.811435,-1.10191,2.31446,3.55344,1.54861,0.579431,1226.21,2231.68,13032.9,0.0756264,0.23895,0.239793,16214 
191,1.63,47.3226,191,17537.7,-0.0751298,33.2812,12.2115,116.47,-0.646686,1087.37,0.00048892,0.591344,-1.02889,-0.239476,-4.69239,1.69049,-47.456,1178.81,2330.01,13876.2,36121,0.890162,-0.730072,0.358159,-4.39357,1.98931,1.1899,1201.97,2345.07,13899.3,0.0699379,0.226537,0.237105,17186.2 
192,2.17,47.3253,192,17533.7,-0.274905,33.1636,-12.4242,116.429,0.0894312,-172.036,162.886,-0.337165,-3.10992,2.82314,-3.15692,0.304871,-53.7733,1163.53,2499.27,13640.2,13913.9,0.00143123,-2.77132,3.50033,-2.81832,0.643467,3.42336,1189.77,2516.32,13666.5,0.0703746,0.212712,0.253272,16906.2 
193,0.59,47.3199,193,17894.6,-0.0836937,33.678,12.2461,116.367,0.215754,40.6465,500,0.355325,1.83556,0.702271,-0.589966,1.52898,-40.9171,1240.48,2571.38,13755.7,13711.3,0.612969,2.0932,1.21756,-0.332322,1.78663,0.773605,1260.44,2584.36,13775.7,0.0736995,0.217954,0.256829,17102.5 
194,1.09,47.3199,194,17621,-0.243117,33.7033,12.1746,116.469,0.338018,-9.01256,4.14557,0.678074,0.289063,1.78014,0.330898,1.19451,-31.9386,1262.85,2686.86,13449.6,13456.6,0.879183,0.490172,2.18236,0.532006,1.39562,0.601711,1278.43,2696.99,13465.2,0.0762636,0.213138,0.26952,16763.4 
195,2.88,47.3228,195,17172.8,0.012919,32.3808,12.1701,116.448,-0.00868503,1.78302,23.9887,2.77721,-1.14319,7.88908,-2.68494,-1.62315,-37.8353,1155.85,2052.75,13716.9,12829.1,3.01544,-0.904948,8.36555,-2.4467,-1.38491,-0.259032,1174.31,2064.75,13735.3,0.0691997,0.245281,0.216861,16969.9 
196,1.42,47.3201,196,17549.8,-0.247469,32.8631,12.4538,116.467,0.182499,154.162,426.763,-2.13253,0.0506314,-2.37549,-1.34033,-0.677206,-92.9559,1189.88,2274.74,13764.5,14239,-1.54722,0.63595,-1.20486,-0.755009,-0.0918874,0.593369,1235.24,2304.23,13809.8,0.0721664,0.234496,0.235102,17116.5 
197,0.38,47.3228,197,17575,-0.229876,33.3653,12.223,116.301,0.112277,117.212,383.801,0.00290211,-4.89543,-4.71907,-2.88062,-0.538537,-52.1073,1251.9,2758.15,13304.7,13704.4,0.331008,-4.56733,-4.06286,-2.55251,-0.210431,0.632723,1277.33,2774.68,13330.1,0.0769155,0.208271,0.277162,16606.9 
198,0.88,47.3228,198,18831.8,-0.186498,34.5712,12.5084,116.57,0.478436,-89.3073,500,-1.20605,-0.516053,0.64931,-0.130037,-2.27889,-42.6281,1316.92,2859.57,14071.5,15467.9,-0.937635,-0.247635,1.18615,0.138381,-2.01047,1.63389,1337.73,2873.1,14092.3,0.0762506,0.210148,0.273025,17543.8 
199,0.84,47.3254,199,18554.6,0.0257708,34.1432,-12.4357,116.641,-0.116553,78.8695,2.16245e-12,-0.809604,-1.28167,0.0763894,-2.83056,-0.615384,-119.327,1206.19,2492.96,14393.8,14121.2,-0.0582329,-0.530296,1.57913,-2.07918,0.135987,2.65771,1264.42,2530.81,14452,0.0707003,0.222088,0.243905,17884.3 
200,2.59,47.3199,200,16286.1,0.0322059,31.4063,12.0253,116.435,-0.00362129,-56.7972,6.11916e-12,-0.195119,0.110197,3.44196,-0.0140699,-0.789053,-110.881,1127.48,2130.56,13061.7,12301.1,0.503071,0.808386,4.83834,0.68412,-0.0908639,0.28247,1181.59,2165.74,13115.8,0.072647,0.237666,0.233232,16264.8 
201,0.34,47.3254,201,17668.8,-0.14158,33.4456,-12.2513,116.535,0.179597,94.6596,500,1.46156,0.710001,1.86095,-0.742389,-1.55466,-123.497,1199.22,2459.81,13789.3,13892.2,2.23919,1.48763,3.41621,0.0352374,-0.777029,0.46632,1259.49,2498.99,13849.6,0.0732834,0.223602,0.249466,17186.5 
202,1.13,47.3226,202,17688,-0.284341,33.5885,12.3987,116.539,-0.61623,355.286,219.738,2.2948,-3.40125,0.154548,1.23283,0.0942609,-104.832,1219.88,2333.56,14062.4,20684.1,2.9549,-2.74115,1.47475,1.89294,0.754363,0.659867,1271.04,2366.81,14113.6,0.0726239,0.234814,0.236009,17501.6 
203,2.38,47.3228,203,16973.7,-0.15228,31.6275,12.4631,116.368,-0.55448,710.527,499.998,1.69744,3.52161,2.43286,-1.5883,-2.06524,-40.3985,1183.94,2357.65,13156.5,25656.8,1.95182,3.77599,2.94162,-1.33392,-1.81086,0.467546,1203.66,2370.46,13176.2,0.0735901,0.2249,0.248913,16356.3 
204,1.84,47.3254,204,16151.3,-0.222029,30.6686,12.2604,116.404,0.108651,307.123,310.125,-0.765727,-0.545839,-3.96947,0.45418,-2.38456,-81.8613,1167.1,2512.93,12267,13326.6,-0.250268,-0.0303802,-2.93855,0.96964,-1.8691,0.286527,1207.05,2538.9,12306.9,0.078584,0.213633,0.275374,15360 
205,0.67,47.3253,205,18140.4,-0.00364904,33.5294,12.4197,116.345,0.0195683,-7.72688,4.901e-12,-0.261317,-3.42367,1.56655,-0.571537,-1.12615,-93.9824,1210.16,2487.43,14085.3,13560.9,0.330465,-2.83188,2.75012,0.0202452,-0.53437,11.3612,1256.02,2517.24,14131.2,0.0717444,0.221865,0.247068,17506.9 
206,1.34,47.3254,206,18734.2,-0.023915,35.2663,12.2219,116.582,-0.00248889,-60.7726,500,-1.62707,-1.25437,3.4797,-4.7555,-1.63068,-77.0118,1120.26,2416.23,14923,14036.1,-1.14214,-0.769446,4.44955,-4.27058,-1.14576,2.54585,1157.84,2440.65,14960.6,0.0630545,0.21327,0.231076,18362.6 
207,0.42,47.3201,207,17169.4,-0.129664,31.8826,12.5004,116.614,-0.0115827,-15.3544,499.503,2.03831,0.969636,-2.83393,-3.85792,-1.01245,-20.099,1326.12,2237.2,13343.9,12979.7,2.16487,1.09619,-2.58081,-3.73136,-0.885894,0.344474,1335.92,2243.58,13353.7,0.0800303,0.253873,0.236346,16692.7 
208,0.09,47.3199,208,16963,-0.124813,32.393,12.2017,116.34,-0.00214426,26.6251,493.337,-0.472549,-3.15067,1.41953,0.853677,0.421776,-47.2392,1217.98,2225.34,13383.8,12868.6,-0.175096,-2.85322,2.01444,1.15113,0.719229,-1.35199,1241.03,2240.32,13406.9,0.0744965,0.240436,0.235369,16658.9 
209,2.09,47.3199,209,17674.9,-0.255531,32.874,12.5601,116.317,0.223442,43.8458,283.698,0.290324,-1.79087,-0.680862,-1.88963,-1.05909,-112.147,1145.57,2486.66,13660.9,13760.2,0.996486,-1.08471,0.731461,-1.18347,-0.352927,1.81895,1200.3,2522.23,13715.6,0.070717,0.213797,0.253036,16973.3 
210,1.92,47.3201,210,16224.5,-0.261021,31.1542,12.2623,116.414,0.0224619,315.816,465.305,4.25658,-0.98538,-1.66711,-3.888,-2.89463,-149.613,1128.96,2205.6,12756.8,12667,5.19866,-0.0433092,0.217028,-2.94593,-1.95256,0.542022,1201.98,2253.06,12829.8,0.0753296,0.233628,0.244425,15956.2 
211,0.92,47.3201,211,17274,-0.28508,32.1473,12.6765,116.58,0.191041,-386.597,498.12,2.74519,0.804721,-2.15214,-1.90203,-0.272575,-95.1381,1206.55,2335.67,13454.4,15670.2,3.34425,1.40378,-0.954026,-1.30297,0.326484,1.33861,1252.97,2365.85,13500.8,0.0746754,0.232324,0.244031,16778.9 
212,2.42,47.3201,212,16939.2,-0.00517942,31.9046,-12.1638,116.551,-0.023016,3.22217,500,0.215078,0.0577681,-0.483956,-0.0896366,-3.31077,-89.7614,1264.2,2297.08,13144.8,12635.7,0.780281,0.622972,0.646451,0.475567,-2.74557,3.93449,1308,2325.55,13188.6,0.0793934,0.243226,0.245179,16474.9 
213,1.88,47.3228,213,18050.6,-0.161891,34.0738,-12.2655,116.599,-0.69575,686.107,493.413,-0.373402,-3.39005,0.967016,-2.11812,-1.73181,-37.0385,1206.72,2567.39,13945.1,29144.6,-0.140181,-3.15683,1.43346,-1.8849,-1.49859,1.27319,1224.8,2579.14,13963.1,0.0708697,0.213443,0.253874,17282.4 
214,1.17,47.3253,214,18102.7,-0.0202606,33.4956,12.3387,116.314,0.00402134,-25.8219,500,-1.80471,0.589811,-0.510654,-2.92938,-3.25238,-57.7499,1191.58,2520.1,13995.8,13457.4,-1.44107,0.953447,0.216618,-2.56575,-2.88874,1.03783,1219.76,2538.41,14024,0.0703137,0.215429,0.250054,17347.4 
215,2.63,47.3226,215,17229.8,-0.0031893,31.99,12.4908,116.487,0.0220758,-56.6156,500,-2.88715,-4.80122,2.08211,-3.53488,-1.07133,-66.8705,1204.38,2002.37,13778.1,13048.4,-2.46608,-4.38015,2.92424,-3.11382,-0.650269,1.38046,1237.02,2023.58,13810.7,0.0722585,0.258883,0.212542,17119.3 
216,0.13,47.3226,216,17062.7,-0.0157018,32.3647,12.2494,116.32,-0.0209253,41.871,4.56222,0.391756,0.680263,-3.02206,0.0390482,-3.27056,-125.883,1190.75,2141.55,13746.6,12934.2,1.18441,1.47292,-1.43676,0.831701,-2.47791,-2.37553,1252.18,2181.48,13808,0.0730924,0.246989,0.225423,17131.4 
217,2.84,47.3254,217,17467.6,-0.287151,32.7144,12.5934,116.583,0.356999,-181.551,13.483,2.30349,-0.38054,-4.17128,-2.48848,-0.927741,-27.2006,993.393,2416.91,13805.8,15521.4,2.47476,-0.209265,-3.82873,-2.3172,-0.756466,0.174292,1006.67,2425.54,13819.1,0.0595711,0.191696,0.24433,16898.6 
218,1.67,47.3253,218,16271.1,-0.0768836,30.941,12.219,116.391,-0.01527,58.7484,500,1.85233,-0.364393,1.15104,1.54263,-0.587102,-87.7576,1048.09,2083.19,13088.4,12336.6,2.40491,0.188193,2.25621,2.09521,-0.0345154,0.673487,1090.92,2111.03,13131.2,0.0673748,0.227976,0.228482,16191.8 
219,1.38,47.3228,219,16597.5,-0.130529,31.0616,12.5557,116.358,0.370871,9.38864,0.014557,0.431381,-2.08609,-1.34263,-1.2666,-1.26214,-14.8364,1091.69,2266.82,13080.5,12809.2,0.524802,-1.99267,-1.15579,-1.17318,-1.16872,0.767239,1098.93,2271.52,13087.7,0.0680459,0.216576,0.242263,16149.8 
220,0.17,47.3253,220,17400.1,-0.301703,33.0654,12.4653,116.765,0.428263,-29.9773,496.485,-0.265683,-2.33265,-1.31273,-0.398609,-0.745655,-5.01798,1087.92,2383.12,13775.7,13835.5,-0.234086,-2.30105,-1.24954,-0.367012,-0.714058,0.743198,1090.37,2384.71,13778.2,0.0643844,0.207152,0.241752,16935.3 
221,1.59,47.3199,221,17746.6,-0.326674,33.7167,12.5317,116.629,0.0695621,59.8148,362.724,2.57158,-0.242352,-3.24769,-1.33295,0.216281,-98.2377,1190.81,2470.52,13997.2,13890.1,3.19016,0.376225,-2.01053,-0.714374,0.834858,2.19936,1238.74,2501.69,14045.1,0.0712306,0.220547,0.247051,17390.6 
222,2.92,47.3201,222,16738.6,0.0405863,31.1784,12.355,116.63,-0.195201,54.437,500,-1.48364,-1.15182,0.471838,2.13334,-2.91833,-97.9574,1274.81,2484.09,12701.9,12885.7,-0.86683,-0.535009,1.70546,2.75015,-2.30152,-1.26714,1322.61,2515.16,12749.7,0.0827423,0.231059,0.266538,15984.7 
223,2.13,47.3226,223,16897.1,-0.22781,32.0284,-12.2662,116.373,0.149704,-373.73,457.811,0.512498,-1.50615,2.87378,0.497679,1.50355,-103.611,1189.06,2306.28,13142.9,14610.5,1.16491,-0.853738,4.1786,1.15009,2.15596,0.463995,1239.62,2339.15,13193.5,0.0755307,0.232438,0.246192,16412.1 
224,2.67,47.3253,224,17721.6,-0.280941,33.7533,12.3818,116.287,0.0433828,144.983,4.84322,4.77951,-0.60591,-4.0797,-2.60814,-1.68388,-57.6755,1141.08,2400.75,14060.9,13809.6,5.14267,-0.242743,-3.35337,-2.24497,-1.32071,-0.660804,1169.22,2419.05,14089,0.0673066,0.21642,0.240286,17371.6 
225,0.63,47.3226,225,16377.4,-0.103292,30.7468,-12.3634,116.388,0.039402,36.0721,5.32245,-0.0887509,0.496277,2.82481,1.89154,1.62608,-67.0451,1167.17,1963.83,13085.8,12421,0.333415,0.918443,3.66914,2.31371,2.04824,0.604744,1199.88,1985.09,13118.6,0.0736747,0.256726,0.217984,16286.2 
226,2.34,47.3254,226,16127.8,-0.260308,30.8638,12.307,116.377,0.0334952,47.6278,479.367,1.59072,1.45321,2.58177,-0.482803,-0.473715,-96.321,1057.19,2206.58,12837.2,12417,2.19723,2.05972,3.79478,0.123705,0.132793,0.54325,1104.2,2237.14,12884.2,0.0693546,0.219995,0.242339,15921.1 
227,1.63,47.3226,227,16168.2,-0.311737,31.6236,12.2234,116.458,-0.0493389,238.578,498.027,2.90265,-0.0272667,-7.22621,-0.127733,-1.30321,-100.6,1056.05,1980.84,13158.5,12966.6,3.5361,0.606187,-5.9593,0.505721,-0.669752,-2.00816,1105.15,2012.75,13207.6,0.0678258,0.238823,0.219192,16293.9 
228,2.17,47.3253,228,17485.6,-0.26436,33.0411,-12.4025,116.554,0.129424,-35.1873,475.501,3.87612,-0.992826,1.72185,-0.982023,-0.292726,-84.2312,1116.85,2367.24,13786.3,13488.3,4.4065,-0.462444,2.78261,-0.451642,0.237656,0.572739,1157.96,2393.96,13827.4,0.0678778,0.216546,0.241808,17059.4 
229,0.59,47.3199,229,16697.2,-0.311821,32.4137,12.2803,116.51,0.241395,55.5453,101.691,-0.574096,-0.0631945,4.43942,-1.07856,-0.787166,-88.8442,1136.25,2186.86,13472.7,13394.3,-0.014668,0.496233,5.55827,-0.519134,-0.227738,-0.0501243,1179.61,2215.04,13516.1,0.0705377,0.233312,0.231885,16723.1 
230,1.09,47.3199,230,17166.7,-0.00907479,32.5438,12.2541,116.406,-0.0114261,-2.09529,1.8908e-11,1.96049,0.681756,-0.329231,-0.903476,-0.149677,-61.7519,1209.81,2065.16,13714.1,12982.8,2.34932,1.07059,0.44844,-0.51464,0.239158,0.875186,1239.94,2084.75,13744.3,0.0727415,0.253657,0.218391,17045.8 
