cyc,time,charge,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
55,0.07,0.8,43.0787,55,9675.38,-0.432477,30.406,8.52489,123.488,-0.215942,1.16423,297.167,-0.0295287,1.7521,4.20796,0.028499,3.60199,-461.765,7087.39,34.4526,4697.58,8446.25,2.87808,4.65971,10.0232,2.93611,6.5096,0.628863,7455.2,67.8901,5065.39,0.588295,0.984314,0.0240944,12672.6,-0.00203554,1.24845,8.55815,8.19755,123.784,73.8896,0.745474,8.51074,9.3383,123.065,118.799,0.718983,-44.9097
56,0.07,0.8,43.1887,56,7638.79,-0.104733,25.3064,8.1918,123.642,-0.0957115,63.863,6.83306e-10,-1.80195,1.80945,3.5819,-1.51083,0.0390262,-494.923,5925.16,25.6875,3732.04,6947.45,1.31445,4.92585,9.8147,1.60557,3.15542,0.528502,6319.38,61.5261,4126.27,0.597892,0.983247,0.026733,10569.4,-0.00189782,1.05987,8.31992,8.25793,123.985,74.3827,0.598511,8.31591,9.47197,123.159,119.357,0.826716,-44.9746
57,0.07,0.8,43.3987,57,9785.84,-0.0163436,29.4412,8.55697,123.509,-0.00343888,-13.3896,500.0,-4.36854,-1.61338,0.216324,0.237221,-2.79157,-438.258,7308.27,48.7893,4385.23,8202.57,-1.60894,1.14622,5.73552,2.99682,-0.0319729,0.303743,7657.36,80.5246,4734.32,0.610941,0.98193,0.03038,12533.7,-0.00186783,1.26089,8.75091,8.16604,123.747,73.1655,0.685915,8.60874,9.44214,123.064,117.891,0.683424,-44.7256
58,0.07,0.8,43.0287,58,9755.48,-0.413233,30.3529,8.54127,123.678,0.390523,38.9401,2.32016e-07,-0.30711,-3.30226,1.71202,3.69328,2.14926,-376.23,7220.32,31.5798,4517.71,8934.57,2.06191,-0.933244,6.45006,6.0623,4.51828,0.644807,7520.0,58.8235,4817.39,0.602472,0.986496,0.0219985,12481.9,-0.00195071,1.27485,8.55377,8.13679,123.975,73.3782,0.722034,8.57373,9.35422,123.295,118.027,0.679831,-44.6488
59,0.07,0.8,43.2687,59,8680.99,-0.000261388,27.3168,8.32604,123.334,-0.0303433,-9.4652,500.0,2.26173,-1.5324,-7.18789,1.88684,-1.12123,-376.132,6417.51,33.5476,4181.48,7413.3,4.63013,0.836006,-2.45109,4.25524,1.24717,1.28777,6717.12,60.7842,4481.08,0.592724,0.984411,0.0243783,11332.6,-0.00185085,1.11646,8.49725,8.2721,123.541,73.6356,0.665459,8.44339,9.54069,122.94,118.231,0.6012,-44.5955
60,0.09,0.78,43.1599,60,8720.92,-0.173005,27.299,8.31772,123.603,-0.00540942,177.88,0.875883,1.25727,1.17225,-0.105084,0.689651,-1.69574,-272.945,6362.56,30.1532,4045.29,7423.06,2.97594,2.89092,3.33224,2.40831,0.022926,0.713487,6579.97,49.9178,4262.7,0.599785,0.986898,0.0211162,10970.6,-0.00170713,1.14106,8.41347,8.15307,123.929,73.0898,0.660002,8.53972,9.28004,123.132,117.656,0.796622,-44.5664
61,0.09,0.78,43.2199,61,6669.75,-0.133603,22.1312,8.13273,123.879,0.243965,322.599,2.94947e-09,2.20875,3.10343,1.55191,1.96661,1.57193,-330.896,5084.92,21.0455,3174.45,8421.23,4.29231,5.18699,5.71904,4.05017,3.65549,0.750304,5348.49,45.0065,3438.02,0.601654,0.985488,0.0235468,8889.65,-0.00153899,0.946097,8.16816,8.13188,124.263,73.2184,0.515427,8.31154,9.39843,123.461,118.138,0.802021,-44.9198
62,0.09,0.78,43.1799,62,7447.63,-0.0588759,24.6804,8.22673,123.352,0.14502,-47.9691,3.32684e-12,-4.05068,-3.22643,0.485482,-3.12845,-2.11552,-334.366,5765.19,38.6771,3545.12,6836.05,-1.94527,-1.12102,4.69631,-1.02304,-0.0101094,-6.86824,6031.52,62.8893,3811.45,0.605738,0.98208,0.0294983,9957.31,-0.00180408,1.04841,8.30968,8.14018,123.798,73.3286,0.581543,8.36011,9.33852,122.848,118.273,0.950307,-44.9443
63,0.09,0.78,43.2499,63,7649.22,-0.0564715,24.1693,8.47467,123.588,0.0110413,34.8165,500.0,-1.87031,-1.74578,-2.79158,3.02672,-2.85437,-358.283,5778.79,31.7216,3617.99,6680.3,0.385695,0.510234,1.72044,5.28273,-0.59836,0.764347,6064.18,57.6657,3903.37,0.601327,0.983631,0.026493,10084.7,-0.0017443,1.03178,8.63159,8.00867,123.903,73.2827,0.596705,8.56328,9.12655,123.089,117.882,0.813937,-44.5998
64,0.09,0.78,43.3499,64,10132.6,-0.0214423,29.8225,8.54376,123.607,0.00608331,37.6963,500.0,-3.90556,0.147877,2.46538,1.91892,1.90407,-275.096,7106.58,32.7701,4600.94,8301.91,-2.17335,1.88008,5.92979,3.65112,3.63628,0.541177,7325.7,52.6905,4820.07,0.596052,0.987569,0.0197395,12290.4,-0.00159056,1.21935,8.65242,8.28453,123.86,73.7408,0.722854,8.63898,9.4246,123.138,118.621,0.722949,-44.8797
65,0.09,0.78,43.2299,65,6875.89,-0.0313008,22.3214,8.1849,123.724,0.0349874,-0.632624,500.0,-2.28981,-3.35221,-1.8594,-0.0339562,-2.50392,-349.11,4986.15,37.4265,3456.75,5948.17,-0.0915611,-1.15396,2.5371,2.1643,-0.305671,0.194624,5264.23,62.7064,3734.83,0.577782,0.97958,0.0300004,9111.1,-0.00153718,0.923706,8.42808,7.93046,123.979,73.5064,0.585449,8.43935,8.87848,123.406,118.439,0.572933,-44.9326
66,0.09,0.78,43.2999,66,9074.24,-0.0833091,28.4725,8.4181,123.612,0.0686749,206.68,8.40857,-1.78535,-4.9044,-7.89105,2.76201,-2.27026,-381.293,6653.41,42.335,4402.29,8264.56,0.615547,-2.5035,-3.08925,5.16291,0.130642,10.7656,6957.12,69.9453,4706.01,0.589372,0.98271,0.0266495,11804.3,-0.00192959,1.15852,8.51181,8.26914,123.885,73.5343,0.680519,8.66973,9.56828,122.996,118.205,0.888992,-44.6709
67,0.09,0.78,43.1699,67,7979.31,-0.202161,26.3639,8.1995,123.756,0.266434,-106.285,0.0029859,-1.74541,-0.947991,1.76244,1.73671,3.54474,-398.901,6048.55,40.1131,3915.65,7958.91,0.766361,1.56378,6.78599,4.24848,6.05651,0.650587,6366.28,68.9985,4233.39,0.5935,0.981386,0.0291487,10726.7,-0.0018881,1.11395,8.26607,8.08851,124.051,73.6133,0.657154,8.29417,9.08569,123.366,118.625,0.684098,-45.0118
68,0.09,0.78,43.1999,68,6780.2,-0.0269944,22.694,8.28259,123.622,0.000767598,18.5295,497.701,-0.00126134,-0.819506,-4.37822,-1.24144,-2.91671,-395.699,5057.04,27.8268,3544.69,6119.35,2.49035,1.67211,0.605005,1.25018,-0.425095,0.891819,5372.23,56.4803,3859.88,0.574699,0.981934,0.0262474,9347.91,-0.00177251,0.914201,8.52658,8.00667,123.888,73.2254,0.576044,8.49384,9.25612,123.097,117.666,0.791319,-44.4401
69,0.09,0.78,43.2399,69,7515.85,-0.0178151,24.3109,8.30431,123.468,0.0033702,-1.03211,500.0,-1.26785,-1.41099,0.674004,-2.45196,-1.22384,-389.775,5644.56,45.0066,3674.39,6572.14,1.18646,1.04332,5.58262,0.00234706,1.23047,0.38281,5955.03,73.2311,3984.86,0.591985,0.978933,0.0327445,10059.4,-0.0017532,1.01188,8.34129,8.24948,123.875,73.0073,0.57254,8.45068,9.67665,122.944,117.905,0.930652,-44.8982
70,0.09,0.78,43.2099,70,6530.29,-0.410094,22.1584,8.50031,123.686,0.456148,684.154,123.639,-4.46212,4.0942,0.302984,-0.676688,-1.05996,-390.59,5027.02,33.3523,3412.69,16290.6,-2.00268,6.55364,5.22186,1.78275,1.39948,0.596925,5338.14,61.6359,3723.81,0.581899,0.980194,0.0295881,9173.66,-0.00179948,0.888713,8.52877,8.12158,124.069,73.8739,0.562645,8.4369,9.154,123.199,118.605,0.87009,-44.7313
71,0.09,0.78,43.2799,71,8907.28,-0.0253343,27.3449,-8.4875,123.55,0.00478027,9.92651,500.0,-6.6087,1.76136,-4.80587,-4.20855,-3.61965,-343.626,6769.14,39.8478,4000.39,7556.85,-4.44498,3.92508,-0.478424,-2.04483,-1.45593,0.893662,7042.85,64.7306,4274.1,0.615356,0.98417,0.0271412,11445.2,-0.001737,1.21199,8.60136,7.90599,123.824,73.9253,0.644901,8.78903,8.97262,123.173,118.767,0.651465,-44.8419
72,0.09,0.78,43.2899,72,9695.15,-0.419786,29.8693,8.64427,123.448,-0.406175,89.9357,274.951,-4.04068,-1.50416,-2.81779,-1.10715,2.60456,-416.342,7262.81,37.3613,4442.09,9594.35,-1.41909,1.11743,2.4254,1.51444,5.22616,0.726387,7594.44,67.5097,4773.72,0.607003,0.984682,0.0253895,12511.4,-0.00193084,1.21819,8.69301,8.43536,123.77,73.4417,0.684831,8.53139,9.63502,123.019,118.35,0.750597,-44.9078
73,0.09,0.78,43.1299,73,9560.58,-0.0734079,28.9637,8.56265,123.639,-0.00963359,864.542,4.19465e-06,-2.83778,1.00528,-3.76348,0.140049,-4.56813,-384.66,7076.72,39.2167,4387.95,8344.55,-0.415681,3.42738,1.08073,2.56215,-2.14603,0.760294,7383.11,67.0709,4694.34,0.604267,0.984351,0.0256443,12218.3,-0.00186371,1.21391,8.75042,8.17009,123.968,73.1755,0.699176,8.61043,9.34462,123.199,117.654,0.768968,-44.4788
74,0.09,0.78,43.2599,74,8775.69,-0.209985,27.2575,8.61148,123.412,0.211295,181.389,5.73269e-08,1.47518,1.80332,3.90627,-2.86233,-0.708677,-419.066,6384.03,38.0727,4268.74,8888.82,4.11392,4.44207,9.18376,-0.223578,1.93007,0.527736,6717.83,68.4183,4602.54,0.586278,0.982489,0.0266536,11458.4,-0.00184217,1.09556,8.60076,8.32076,123.763,73.006,0.661126,8.69707,9.51661,122.98,117.92,0.783197,-44.9138
75,0.09,0.78,43.0799,75,9263.56,-0.0207641,28.1111,8.54694,123.73,-0.0011416,-32.4274,500.0,-4.31837,-3.58203,-2.28351,-1.77344,-1.37133,-345.62,7023.81,27.421,4094.46,7822.6,-2.14209,-1.40575,2.06904,0.40284,0.804945,8.63451,7299.11,52.4482,4369.76,0.618571,0.987581,0.0216316,11800.0,-0.00171577,1.24912,8.59279,7.97646,124.017,74.2023,0.659474,8.6565,9.06188,123.258,119.16,0.758834,-44.9578
76,0.09,0.78,43.1899,76,7610.03,-0.0131568,23.6938,8.57544,123.212,0.0109696,-5.69565,500.0,-1.44969,0.923926,-3.15728,-1.06019,-1.91799,-401.471,5634.13,30.5904,3790.32,6616.37,1.07827,3.45188,1.89863,1.46777,0.609968,0.776803,5953.92,59.6619,4110.11,0.584443,0.982766,0.0260434,10187.3,-0.0017335,0.972171,8.6317,8.27842,123.551,73.4114,0.582342,8.68715,9.46065,122.656,118.082,0.895469,-44.671
77,0.09,0.78,43.3999,77,9835.95,-0.157603,29.249,8.69497,123.597,0.11384,-139.674,500.0,-2.94777,-4.0606,-1.43002,1.81783,-0.236014,-440.93,7045.23,44.9353,4595.14,8796.53,-0.171352,-1.28418,4.12282,4.59425,2.54041,0.579388,7396.45,76.8642,4946.35,0.592133,0.982139,0.0278289,12491.2,-0.00174713,1.23707,8.62051,8.13281,123.879,73.4428,0.697258,8.80219,9.46119,123.102,118.082,0.77726,-44.6389
78,0.09,0.78,43.0299,78,9696.73,-0.264774,29.2696,8.63472,123.56,0.0005763,129.816,0.113239,-5.04046,-1.25922,-0.785986,-0.220298,0.119202,-330.807,7125.8,45.3231,4409.63,8229.78,-2.95745,0.823786,3.38003,1.86271,2.20221,0.363613,7389.3,69.2777,4673.13,0.60555,0.983858,0.0265827,12202.6,-0.00173645,1.20968,8.61481,8.3466,123.882,73.6394,0.666489,8.52979,9.84358,123.088,118.426,0.793997,-44.7866
79,0.09,0.78,43.2699,79,8605.05,-0.0372849,26.2595,8.59877,123.632,0.00395422,-6.76283,500.0,0.670092,3.55067,-3.64309,1.90402,-4.59817,-391.576,6354.38,33.7873,4043.14,7351.38,3.13574,6.01632,1.28821,4.36966,-2.13252,0.898386,6666.28,62.1423,4355.04,0.597767,0.983949,0.0256119,11152.0,-0.00178617,1.11686,8.67841,8.0807,123.82,73.0405,0.631573,8.71223,9.43788,123.24,117.632,0.5791,-44.5912
80,0.11,0.76,43.1394,80,9169.38,-0.0909634,27.1946,8.77139,123.424,0.0702951,73.6762,499.957,-1.16177,1.72113,-3.9848,-2.18079,-3.13803,-354.987,6616.39,31.4046,4243.3,7933.68,1.07349,3.95639,0.485717,0.0544719,-0.902769,0.895932,6899.15,57.1101,4526.06,0.596761,0.985721,0.0227158,11561.0,-0.00168768,1.11351,8.72664,8.38634,123.727,72.6848,0.648703,8.79259,9.52194,123.113,117.161,0.614391,-44.4764
81,0.11,0.76,43.1994,81,6003.43,-0.398701,21.0999,8.32337,123.543,0.523773,-962.403,433.933,-3.9439,0.844494,-7.28453,3.47607,-2.06078,-393.605,4690.18,21.8852,3130.76,22126.6,-1.46548,3.32292,-2.32769,5.9545,0.417639,1.3944,5003.7,50.387,3444.28,0.585139,0.982683,0.0262413,8551.31,-0.0018578,0.891482,8.23934,7.97835,123.794,73.0323,0.533117,8.42597,9.07445,123.195,117.577,0.599427,-44.5445
82,0.11,0.76,43.1594,82,7074.74,-0.294108,23.23,8.39015,123.897,1.10962,36.761,0.177803,-1.68547,1.87426,-4.34347,-5.92587,-0.474714,-327.609,5415.19,23.9724,3393.49,7672.61,0.377399,3.93712,-0.217738,-3.863,1.58815,1.11951,5676.14,47.6954,3654.44,0.601272,0.985508,0.0234775,9440.21,-0.00168678,0.991839,8.48808,7.92702,124.101,73.9001,0.579546,8.34532,8.97011,123.532,118.694,0.569587,-44.7943
83,0.11,0.76,43.2294,83,7808.43,-0.0237006,25.0751,8.39833,123.54,0.00428396,-0.855656,500.0,-2.33271,-0.58923,-8.8541,-0.620139,-9.8186,-417.234,5896.08,25.0368,3875.35,6855.48,0.294496,2.03798,-3.59969,2.00707,-7.19139,0.442042,6228.43,55.2497,4207.69,0.589682,0.984714,0.0236168,10562.3,-0.00191927,1.04223,8.55349,8.14289,123.732,73.4569,0.621283,8.60497,9.3054,123.066,118.082,0.665964,-44.6247
84,0.11,0.76,43.3294,84,9902.32,-0.414752,29.8108,8.79334,123.471,0.998836,940.749,366.019,-3.01839,1.26583,-5.56007,-1.3036,-0.626015,-274.901,6961.17,43.0949,4653.97,39122.3,-1.28741,2.99681,-2.09811,0.427383,1.10497,2.83459,7180.14,63.0012,4872.94,0.588571,0.984877,0.0232622,12199.3,-0.00162531,1.19639,8.72443,8.11346,123.734,73.9875,0.729374,8.81418,9.21342,123.034,118.805,0.700698,-44.8173
85,0.11,0.76,43.2094,85,6386.72,-0.35058,22.049,8.28757,123.551,-0.2911,280.171,8.64102e-09,-1.24558,-0.0551789,-8.38597,1.75839,1.27427,-304.598,4910.83,29.9163,3281.21,8603.51,0.672395,1.86279,-4.55003,3.67636,3.19224,1.93742,5153.45,51.973,3523.83,0.586753,0.982657,0.0264506,8782.99,-0.00180312,0.907322,8.33538,8.0532,123.848,73.0192,0.544591,8.37887,9.29165,123.181,117.616,0.666393,-44.5968
86,0.11,0.76,43.2794,86,10351.7,-0.404645,31.022,8.72368,123.409,0.145942,-34.1283,441.835,2.42016,-3.00366,-3.83931,0.166136,-0.362842,-374.157,7381.68,60.1804,4746.24,8971.93,4.77613,-0.647696,0.872619,2.5221,1.99312,0.908302,7679.71,87.274,5044.27,0.596468,0.9805,0.030887,12875.3,-0.00172052,1.26291,8.66111,8.29107,123.76,73.3782,0.714737,8.80152,9.54701,123.017,117.796,0.74266,-44.4183
87,0.11,0.76,43.1494,87,8163.72,-0.208707,26.187,8.4248,123.523,0.330877,106.454,500.0,-1.04303,-1.93845,-1.58064,0.10756,-1.96562,-285.615,5971.75,19.9569,4015.78,8328.56,0.755412,-0.140016,2.01623,1.906,-0.167177,0.538667,6199.25,40.6389,4243.28,0.586504,0.988658,0.0173364,10569.8,-0.0018154,1.04214,8.51526,8.28505,123.892,73.7099,0.631063,8.57733,9.55667,123.085,118.413,0.807237,-44.7032
88,0.11,0.76,43.1794,88,6129.56,-0.0318424,20.9476,8.20991,123.377,-0.01193,23.5119,7.8932e-08,-0.6601,-0.86327,-9.14578,-0.661569,-1.3827,-377.058,4840.9,37.7323,3242.33,5607.57,1.71414,1.51097,-4.39731,1.71267,0.991536,3.87031,5141.24,65.036,3542.67,0.584884,0.978342,0.032711,8790.19,-0.00185898,0.868439,8.3637,8.20971,123.803,72.7959,0.50287,8.52172,9.63699,122.9,117.31,0.903015,-44.5143
89,0.11,0.76,43.2194,89,6534.83,-0.181029,21.976,8.21022,123.798,-0.246187,121.449,500.0,-6.0995,-2.2671,-1.58994,1.12462,-0.192368,-332.479,5078.63,31.5707,3239.31,6846.83,-4.00597,-0.173568,2.59713,3.21815,1.90116,0.265705,5343.46,55.6463,3504.14,0.596853,0.982102,0.0284215,8952.73,-0.00170883,0.937477,8.42153,7.90969,124.139,73.4116,0.541661,8.35448,9.14032,123.435,117.963,0.703973,-44.5518
90,0.11,0.76,43.1894,90,6017.27,-0.0538297,21.2414,8.23726,123.6,-0.115829,85.761,3.31883,-0.930253,-0.455883,-2.08885,0.585881,-0.673585,-464.767,5042.49,33.556,3166.33,6019.26,1.99626,2.47063,3.76417,3.5124,2.25293,0.731061,5412.7,67.2109,3536.53,0.597737,0.978732,0.0338246,9055.32,-0.00201082,0.923864,8.30093,8.05938,124.076,73.9279,0.531596,8.46351,8.85779,123.285,118.88,0.791633,-44.9526
91,0.11,0.76,43.2594,91,9135.08,-0.373974,28.1768,8.54736,123.683,0.529948,-465.894,9.64893,-2.01936,0.428898,-4.04527,-1.86025,-1.29128,-346.231,6582.6,38.2732,4318.69,15877.4,0.160771,2.60903,0.314986,0.319875,0.888846,0.926637,6858.38,63.3447,4594.48,0.591714,0.984094,0.0247683,11590.7,-0.00167223,1.15926,8.61019,8.06236,124.083,73.8379,0.689945,8.59347,9.2247,123.316,118.52,0.76663,-44.6824
92,0.11,0.76,43.2694,92,8995.1,-0.0892652,28.8382,-8.29434,123.492,-0.0585615,210.023,1.22839e-06,0.490166,-1.7955,-1.41933,0.198315,-2.71885,-410.284,6840.87,46.0098,4131.76,8186.93,3.07361,0.787947,3.74757,2.78176,-0.135403,0.634579,7167.68,75.7195,4458.57,0.609496,0.981849,0.0303353,11760.0,-0.00186484,1.21647,8.35298,8.21501,123.8,73.3253,0.649476,8.46889,9.57258,123.052,118.171,0.747555,-44.8455
93,0.11,0.76,43.1094,93,9823.66,-0.0235188,29.0351,8.68997,123.265,-0.00742065,4.19209,500.0,-0.459295,-1.12299,2.12379,-0.412179,-1.39736,-345.733,7001.78,49.8292,4544.28,8214.67,1.7177,1.054,6.47777,1.76481,0.779633,0.450753,7277.17,74.8646,4819.67,0.594471,0.982315,0.0278177,12241.4,-0.00170097,1.16841,8.63944,8.52284,123.619,73.0237,0.670132,8.8231,9.80477,122.915,117.862,0.703451,-44.8379
94,0.11,0.76,43.2394,94,7871.94,-0.0551369,24.8106,8.43229,123.522,0.0536999,79.9281,3.91481e-12,-2.38052,-4.1213,4.34143,1.78408,-2.04823,-292.613,5968.71,32.7729,3699.23,6950.2,-0.53801,-2.2788,8.02644,3.62659,-0.205727,0.0699909,6201.79,53.9617,3932.31,0.60493,0.985002,0.0246553,10252.1,-0.00167554,1.06219,8.51467,8.04811,123.855,73.7533,0.588635,8.65581,9.21372,123.215,118.745,0.640094,-44.9915
95,0.11,0.76,43.0594,95,10268.6,-0.285628,30.4352,8.84105,123.399,0.0905441,114.14,499.977,-3.2577,-2.31221,-3.67181,-0.986225,1.13872,-357.327,7409.95,33.0134,4655.25,9095.86,-1.0077,-0.0622113,0.828184,1.26377,3.38872,0.812235,7694.57,58.8884,4939.88,0.601954,0.986784,0.0214879,12782.6,-0.00181216,1.26596,8.75158,8.21614,123.714,73.5075,0.718025,8.80164,9.48974,122.994,118.042,0.720119,-44.5349
96,0.11,0.76,43.1694,96,7326.04,-0.00328579,23.4407,8.43357,123.414,-0.0543616,24.109,1.55294e-11,0.410722,0.425488,-3.38329,-3.22216,2.46341,-387.295,5529.27,26.1831,3683.21,6478.08,2.84941,2.86418,1.49409,-0.783464,4.9021,0.868087,5837.77,54.2281,3991.71,0.586756,0.984004,0.0244144,9949.23,-0.00185495,0.969047,8.58492,8.17983,123.67,73.561,0.572501,8.78581,9.44058,123.119,118.405,0.550394,-44.8436
97,0.11,0.76,43.3794,97,9688.83,-0.0180458,29.8298,8.3857,123.228,-0.00487778,-14.2269,500.0,-2.3828,-3.63303,-2.29535,-2.86903,0.71988,-408.94,7097.44,37.3244,4432.14,8145.28,0.192184,-1.05804,2.85463,-0.294045,3.29487,0.427884,7423.18,66.9368,4757.87,0.602345,0.984465,0.0252612,12323.8,-0.00182716,1.25694,8.48576,8.18269,123.571,73.4242,0.704643,8.58755,9.3912,122.78,118.309,0.790817,-44.8844
98,0.11,0.76,43.0094,98,10495.4,-0.0774939,30.3622,8.64617,123.599,-0.0453938,-65.0117,423.398,-1.76831,-0.187305,-0.227964,-1.01649,-0.443783,-354.996,7492.8,43.3146,4798.26,8641.85,0.46701,2.04801,4.24267,1.21882,1.79153,0.565658,7775.57,69.0207,5081.03,0.597706,0.984704,0.0244123,13009.0,-0.00178933,1.27003,8.87049,8.17025,123.92,73.4296,0.732524,8.8496,9.47468,123.006,118.009,0.91338,-44.579
99,0.11,0.76,43.2494,99,8090.16,-0.0225811,25.6318,8.31383,123.777,-0.0113402,4.2771,500.0,-0.549179,1.23871,-5.55737,-1.92334,-1.43084,-366.594,6141.56,36.3041,3692.4,6938.64,1.75916,3.54706,-0.940683,0.385,0.877505,1.16714,6433.56,62.8501,3984.41,0.61054,0.983191,0.0282369,10537.5,-0.0016593,1.14405,8.45587,7.76975,124.215,73.6025,0.628066,8.58412,8.72102,123.324,118.319,0.891493,-44.7165
100,0.13,0.74,43.1161,100,8999.9,-0.0107947,28.2284,8.14072,123.546,-0.00916074,12.1939,500.0,1.32694,1.41236,-1.89844,3.31398,-0.0305541,-391.867,6692.59,27.1813,4113.88,7484.38,3.79442,3.87984,3.03651,5.78146,2.43693,0.839585,7004.72,55.5573,4426.01,0.605761,0.98631,0.0226004,11563.5,-0.0017602,1.18007,8.42802,8.2148,123.907,73.2674,0.680031,8.32029,9.37263,123.183,117.892,0.723209,-44.6246
101,0.13,0.74,43.1761,101,5040.99,-0.0114981,18.688,7.89009,123.248,-0.0374522,46.4237,7.0866e-12,-0.765082,-1.86024,-2.84705,-0.179663,1.4969,-402.362,4103.38,26.9812,2815.8,4856.58,1.76848,0.673329,2.22008,2.3539,4.03047,0.79902,4423.87,56.1172,3136.3,0.577962,0.978283,0.0319087,7654.26,-0.00180679,0.75804,8.05782,8.24478,123.558,73.2188,0.464602,8.28127,9.48724,122.822,117.752,0.735977,-44.5327
102,0.13,0.74,43.1361,102,7576.0,-0.0111092,24.6551,8.22741,123.635,-0.016143,6.11914,500.0,-2.05648,-0.295091,0.0170696,-0.231059,-0.277971,-383.254,5710.05,36.0006,3657.55,6606.58,0.356774,2.11816,4.84357,2.18219,2.13528,0.583742,6015.32,63.753,3962.83,0.595751,0.98179,0.0287824,10097.0,-0.00172911,1.00333,8.40859,8.32121,123.99,74.0042,0.585347,8.4751,9.40322,123.132,119.056,0.857916,-45.0517
103,0.13,0.74,43.2061,103,5978.98,-0.275062,21.0545,8.30596,123.461,-0.171943,179.768,498.95,1.03221,-1.69346,-0.542639,-1.23338,-3.62187,-337.708,4840.49,23.3301,3030.53,6699.06,3.15867,0.432995,3.71028,0.893084,-1.49541,0.446195,5109.48,47.7844,3299.53,0.60055,0.983897,0.0259845,8508.0,-0.00183558,0.925632,8.31729,7.73597,123.827,73.47,0.537315,8.34752,8.73977,123.139,118.041,0.688513,-44.5707
104,0.13,0.74,43.3061,104,9577.65,-0.0338134,28.7398,8.46923,123.344,0.017777,39.7468,500.0,0.61574,2.97101,-0.980492,-1.44662,-3.56735,-314.249,7011.87,39.672,4233.84,7946.59,2.59448,4.94975,2.97699,0.532123,-1.5886,0.685465,7262.18,62.4275,4484.15,0.611251,0.98518,0.0250042,11880.9,-0.00165767,1.19818,8.63375,8.30401,123.644,72.2479,0.661862,8.58181,9.5927,122.819,116.768,0.824616,-44.5198
105,0.13,0.74,43.1861,105,5483.18,0.000476292,19.6699,7.82607,123.508,0.00856058,2.31255,6.0414e-12,-0.016602,-1.61217,-10.5267,0.87855,-0.00944791,-363.657,4150.91,19.8195,3015.79,5011.84,2.27325,0.677686,-5.94704,3.1684,2.2804,3.4247,4440.58,46.1527,3305.45,0.566025,0.982136,0.0250756,7845.2,-0.00156662,0.779022,8.07521,8.09548,123.95,73.677,0.528552,8.03765,8.94951,123.172,118.657,0.778061,-44.9797
106,0.13,0.74,43.2561,106,9576.39,-0.36355,29.686,8.39216,123.788,0.186308,951.168,472.396,-3.22308,0.17896,-6.53933,3.40512,-2.20822,-344.999,7018.51,34.5109,4325.14,13878.8,-1.05071,2.35133,-2.19459,5.57749,-0.0358519,1.47219,7293.31,59.4932,4599.94,0.606197,0.985926,0.0232704,12031.3,-0.0016819,1.24185,8.4714,8.12879,124.167,73.2344,0.685085,8.4282,9.55895,123.374,117.757,0.793021,-44.5223
107,0.13,0.74,43.1261,107,9070.24,-0.0735073,27.9754,8.34543,123.753,0.0815321,110.296,1.79563e-07,-3.64517,-0.751378,0.826568,2.17872,1.85977,-375.687,6587.45,24.2254,4217.38,7892.85,-1.27957,1.61422,5.55777,4.54432,4.22537,0.620943,6886.7,51.4298,4516.63,0.596828,0.9871,0.0205447,11538.8,-0.00174579,1.14201,8.47737,8.34683,124.056,73.2171,0.65993,8.70556,9.50149,123.248,117.879,0.808206,-44.6618
108,0.13,0.74,43.1561,108,5709.3,-0.00780354,19.9975,-8.13074,123.637,-0.0483444,-11.3632,500.0,-0.277101,4.02317,-1.78165,-1.70325,-1.63863,-353.952,4532.69,21.9417,3046.36,5310.88,1.95164,6.25191,2.67583,0.525485,0.590113,0.776921,4814.62,47.5722,3328.29,0.584103,0.983003,0.0256542,8242.77,-0.00180704,0.851104,8.28326,7.95909,123.999,73.379,0.506333,8.33769,9.22513,123.086,118.148,0.913865,-44.7686
109,0.13,0.74,43.1961,109,5805.1,-0.00286412,20.3886,8.02662,123.603,-0.000586299,-22.3153,500.0,-1.82194,2.62331,0.12528,-0.264108,-4.36219,-369.232,4659.14,18.9497,3002.43,5327.82,0.503013,4.94826,4.77519,2.06085,-2.03724,0.534131,4953.24,45.6867,3296.54,0.593297,0.984115,0.0248941,8348.68,-0.00178702,0.85731,8.18943,8.17682,123.801,73.0422,0.481628,8.44308,9.47851,123.236,118.082,0.565795,-45.0397
110,0.13,0.74,43.1661,110,5777.77,-0.0356214,20.1258,8.05808,123.621,0.0324535,-38.2143,500.0,-5.13163,-1.05054,-1.3459,0.377694,-0.049793,-408.883,4482.71,28.456,3180.2,5319.71,-2.55701,1.52408,3.80335,2.95232,2.52483,0.538852,4808.4,58.0642,3505.89,0.571105,0.979305,0.0296055,8419.47,-0.00173522,0.772335,8.30825,8.48888,124.111,73.2124,0.508272,8.30483,9.57734,123.091,118.199,1.01953,-44.9867
