cyc,time,charge,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
55,0.06,0.7,43.3509,55,24185.7,-0.285519,49.4138,11.2869,117.917,1.11229,-933.793,371.347,-0.0225505,1.93477,5.49034,-0.993737,0.384449,-64.8786,12974.2,91.2123,11914.7,51967.5,0.385973,2.34329,6.30739,-0.585214,0.792972,0.317708,13065.2,96.2678,12005.7,0.486206,0.98727,0.0145559,26871.8,-0.000844733,1.25171,11.503,11.0245,118.269,87.1804,1.09882,11.0557,12.2973,117.255,137.656,1.01412,-50.4753
56,0.06,0.7,43.2009,56,13643.3,-0.149065,28.209,11.5996,117.885,0.143023,-1.54519,10.0558,2.84834,1.49696,0.714694,2.63348,2.93949,-77.077,6704.7,50.4427,7790.19,10659.0,3.33367,1.9823,1.68536,3.11881,3.42482,0.875573,6812.81,56.4487,7898.3,0.42859,0.985707,0.0129943,15895.8,-0.00113276,0.625592,11.8124,11.4025,118.245,87.2123,0.683799,11.4021,12.6545,117.273,137.806,0.972041,-50.5938
57,0.06,0.7,43.2309,57,22693.6,-0.0908755,46.7657,11.2097,117.717,0.148481,-41.0945,8.20145e-10,-0.954145,2.41181,10.3352,-0.849337,-0.635516,-44.2169,11222.0,76.7592,12281.3,17264.0,-0.675723,2.69023,10.892,-0.570915,-0.357094,0.090704,11284.0,80.2046,12343.3,0.442878,0.987714,0.0118281,25478.9,-0.00106946,1.08206,11.4767,11.1986,118.17,87.9656,1.11998,11.1066,12.3713,117.001,138.578,1.16848,-50.6123
58,0.06,0.7,43.0509,58,18887.0,-0.315246,40.0231,11.1437,118.307,-0.196289,335.195,392.831,-0.449199,3.2365,0.766517,0.119785,0.415769,-54.2999,10298.6,41.3486,9457.91,16660.7,-0.107288,3.57841,1.45034,0.461696,0.75768,0.76382,10374.7,45.5797,9534.07,0.486188,0.99237,0.00872971,21338.9,-0.00111946,1.04293,11.2768,10.8166,118.605,87.4732,0.873916,11.0553,12.3988,117.616,138.225,0.989037,-50.7522
59,0.06,0.7,43.1009,59,21031.1,0.0412382,44.037,10.9932,117.952,-0.0145177,-11.3298,1.72315e-12,0.404932,-0.189848,2.93389,1.52758,-0.0611095,-98.3409,10658.1,64.2424,11157.0,15764.6,1.02416,0.429378,4.17234,2.14681,0.558117,0.499167,10796.0,71.9053,11295.0,0.453896,0.988479,0.0115912,23785.2,-0.00105549,1.05272,11.3616,10.9743,118.326,87.5901,1.04122,10.9468,12.3821,117.2,138.42,1.12605,-50.83
60,0.06,0.7,43.2409,60,23859.3,-0.340019,49.5568,11.236,118.086,0.263101,98.4551,499.05,-3.13604,1.70684,5.3672,0.374949,-0.791805,-49.6401,12899.2,82.5672,11737.2,18969.5,-2.82347,2.01941,5.99234,0.68752,-0.479234,-0.110398,12968.8,86.4352,11806.8,0.488529,0.988471,0.0133062,26546.6,-0.00116612,1.25,11.4497,11.1329,118.45,87.2798,1.07201,11.1447,12.4926,117.432,137.911,1.0184,-50.6313
61,0.06,0.7,43.4009,61,26020.9,-0.11437,53.2179,11.2481,118.136,0.159962,-98.4083,500.0,-0.799774,3.23024,2.78874,-0.43043,-1.46222,-80.9217,14056.3,102.1,12817.4,19998.9,-0.290232,3.73978,3.80782,0.0791128,-0.952677,0.403518,14169.8,108.406,12930.9,0.487935,0.986789,0.0152083,29040.4,-0.00112938,1.34895,11.5055,11.1272,118.459,87.0221,1.17514,11.1735,12.3279,117.409,137.474,1.0505,-50.4516
62,0.06,0.7,43.1809,62,17206.1,-0.270929,35.4686,11.4035,117.782,0.192771,54.4883,143.872,-0.743816,-0.856947,-2.94956,0.564021,-0.832116,-84.597,8563.57,64.6606,9357.09,13508.7,-0.211131,-0.324262,-1.88419,1.09671,-0.299431,-0.161426,8682.22,71.2525,9475.74,0.443438,0.985842,0.0136624,19579.3,-0.0009341,0.811515,11.6,11.3429,118.178,87.1316,0.812402,11.3322,12.7144,117.047,137.764,1.13081,-50.632
63,0.06,0.7,43.1709,63,23601.8,-0.322661,48.3076,11.389,118.289,0.246128,4.0843,57.0959,-1.1852,-3.24105,-1.69056,-0.21136,-0.656211,-82.7073,12466.6,89.1827,11865.8,17942.7,-0.664415,-2.72026,-0.648993,0.309426,-0.135425,0.831853,12582.6,95.6274,11981.8,0.477308,0.986875,0.0144889,26361.7,-0.000938052,1.16729,11.5776,11.2675,118.6,87.2797,1.05665,11.2249,12.646,117.582,137.937,1.01779,-50.6576
64,0.06,0.7,43.1509,64,19325.4,-0.00296894,40.105,11.07,118.026,-0.021853,3.52133,4.06226e-11,0.751889,-2.28687,4.59499,-0.645955,-1.67322,-37.8442,10503.3,58.4857,9622.29,14455.0,0.990184,-2.04858,5.07158,-0.40766,-1.43493,-1.33649,10556.4,61.4346,9675.37,0.48685,0.989918,0.0115614,21683.1,-0.000988188,1.01194,11.4277,11.1657,118.353,87.6095,0.893698,11.098,12.2432,117.402,138.174,0.951277,-50.5648
65,0.06,0.7,43.0009,65,25391.7,-0.0573648,52.2799,11.1725,117.94,-0.0303456,-38.317,500.0,2.23683,0.3387,-0.171163,4.13041,1.6233,-56.2277,13676.5,102.861,12522.0,19052.2,2.59088,0.692751,0.536938,4.48446,1.97735,0.947781,13755.4,107.242,12600.8,0.48698,0.98654,0.0154356,28246.4,-0.00106079,1.30643,11.4704,11.2057,118.359,87.7359,1.18151,11.0324,12.1201,117.121,138.45,1.23773,-50.7143
66,0.06,0.7,43.1609,66,22914.9,-0.330861,47.7254,11.2155,118.191,0.37225,-12.5252,418.377,3.46787,2.22443,-0.0164314,-3.72959,2.41667,-79.9968,11998.4,64.257,11811.6,17576.4,3.97159,2.72814,0.991006,-3.22587,2.92039,0.865813,12110.6,70.4906,11923.8,0.468987,0.989917,0.0107728,25823.0,-0.00122422,1.16992,11.5143,11.0024,118.682,87.9806,1.0941,11.0769,12.3448,117.452,138.657,1.23063,-50.6761
67,0.06,0.7,43.1909,67,13861.9,-0.156752,29.4887,11.1704,118.275,0.045453,-1.91568,500.0,1.42437,-1.32516,-2.06952,2.12801,0.878733,-60.7727,7038.5,36.4246,7611.46,10725.9,1.80704,-0.942488,-1.30418,2.51068,1.2614,1.39136,7123.74,41.1601,7696.7,0.445932,0.98999,0.00975504,15975.0,-0.0010116,0.656616,11.6586,11.5041,118.537,86.6385,0.667951,11.1077,12.9198,117.703,137.455,0.834407,-50.8164
68,0.11,0.65,43.3236,68,20967.2,-0.272988,43.3006,11.233,118.149,0.0252031,47.6256,345.525,-0.516476,3.05786,-0.985394,-0.723407,-2.33086,-65.6502,11437.8,72.3586,10301.5,15872.9,-0.103094,3.47124,-0.15863,-0.310025,-1.91747,1.16153,11529.9,77.4742,10393.6,0.490999,0.988378,0.0135451,23482.6,-0.000966384,1.12177,11.4364,10.9583,118.474,87.0799,0.944016,11.1178,12.3662,117.425,137.736,1.04888,-50.6561
69,0.11,0.65,43.2336,69,16796.5,-0.356312,35.6908,11.3546,117.862,5.29185,-6341.63,21.8573,0.378974,1.5151,-0.113145,0.968606,-1.8473,-60.0224,8403.91,37.6693,9319.07,1105650.0,0.756919,1.89305,0.642745,1.34655,-1.46936,0.797235,8488.1,42.3464,9403.25,0.439756,0.991345,0.00822745,19301.8,-0.00131381,0.800133,11.6705,11.3693,118.234,87.8081,0.840428,11.2032,12.5238,117.202,138.498,1.03182,-50.6903
70,0.11,0.65,43.2736,70,25868.0,0.0340504,52.9984,11.0695,117.864,-0.0647307,-46.6383,500.0,-0.730531,-1.08199,4.43742,-0.771177,-3.38644,-57.7491,13586.9,67.8686,12996.4,19196.2,-0.3669,-0.718361,5.16469,-0.407546,-3.02281,-6.9571,13667.9,72.3685,13077.4,0.476119,0.990819,0.0100911,28706.9,-0.00104348,1.33353,11.4085,10.9784,118.266,87.7733,1.19717,10.9909,12.5004,117.206,138.469,1.06063,-50.696
71,0.11,0.65,43.2436,71,20645.6,-0.105793,41.9209,11.3146,118.241,0.0449369,39.7637,0.0029218,2.99499,-1.71173,2.63903,-1.38714,-2.31812,-0.669625,10611.2,80.3578,10718.2,15498.8,2.99921,-1.70751,2.64746,-1.38292,-2.3139,-9.92518,10612.1,80.41,10719.1,0.462622,0.986913,0.0136303,22939.1,-0.000834443,0.999478,11.4605,11.3919,118.584,86.8164,0.922064,11.354,12.8099,117.537,137.375,1.04693,-50.5584
72,0.11,0.65,43.3736,72,20447.1,-0.282287,42.5639,11.1868,117.679,-0.0198583,196.508,341.106,-1.1181,-0.676259,0.480169,-2.85517,-1.40515,-23.2438,11507.1,60.8253,9619.98,15627.4,-0.971742,-0.529899,0.772889,-2.70881,-1.25879,1.16457,11539.7,62.6365,9652.58,0.5097,0.990591,0.0118124,22640.2,-0.000870595,1.1485,11.3093,10.9233,117.871,87.1983,0.881417,11.0729,12.3759,117.05,137.675,0.821199,-50.4769
73,0.11,0.65,43.2236,73,14449.6,-0.0667893,30.6692,11.1924,118.239,0.00976898,-2.54334,500.0,-0.534486,2.52823,0.391731,-0.492377,-3.10723,-98.3355,7404.77,47.463,8001.18,11175.2,0.0847063,3.14742,1.63012,0.126815,-2.48804,0.34822,7542.7,55.1255,8139.11,0.446243,0.987372,0.0123227,16902.7,-0.00116587,0.70947,11.5233,11.2774,118.592,87.7496,0.701871,11.2893,12.7554,117.684,138.811,0.908092,-51.0616
74,0.11,0.65,43.2536,74,22972.9,-0.336108,47.5932,-11.2857,118.06,-0.590995,318.108,427.844,0.370137,4.30758,0.0659917,0.125917,0.914715,9.33414,12226.3,89.7168,11557.1,23605.1,0.311362,4.24881,-0.0515575,0.0671421,0.855941,1.00949,12213.2,88.9895,11544.0,0.47916,0.98741,0.0140014,25488.9,-0.00115621,1.16864,11.5744,11.1809,118.547,88.0524,1.06382,11.0929,12.4015,117.33,138.663,1.21744,-50.6111
75,0.11,0.65,43.0736,75,23015.0,-0.278571,47.135,11.2763,118.039,-0.286609,155.79,209.939,1.87724,-0.256199,-0.804718,-0.932227,0.23776,-29.2756,12460.8,96.3124,11225.3,18756.0,2.06158,-0.0718583,-0.436037,-0.747886,0.422101,1.35511,12501.9,98.5936,11266.4,0.491074,0.986387,0.0158647,25458.2,-0.000974839,1.18986,11.5342,11.1971,118.368,87.0299,1.0236,11.143,12.4421,117.377,137.359,0.991287,-50.3296
76,0.11,0.65,43.1236,76,26016.7,0.057887,52.692,11.3004,118.214,-0.0724559,-113.175,500.0,1.8068,-3.10123,-1.79836,-1.68633,3.19623,-86.0294,13066.7,114.189,13747.7,19650.4,2.34851,-2.55953,-0.714953,-1.14463,3.73793,1.4288,13187.4,120.893,13868.3,0.452615,0.984211,0.0158041,29136.0,-0.0009944,1.19328,11.5395,11.6337,118.584,88.14,1.18468,11.2093,12.986,117.6,139.028,0.983959,-50.8877
77,0.11,0.65,43.2636,77,24120.8,-0.090984,49.6752,11.1163,118.435,0.0352823,-32.0228,500.0,1.51425,1.72238,-0.0139905,-4.25566,-1.59952,-34.836,12427.7,66.7041,12337.6,18012.9,1.7336,1.94173,0.424715,-4.03631,-1.38016,1.32263,12476.6,69.4186,12386.5,0.46692,0.990357,0.0102184,26721.0,-0.000848524,1.22919,11.2999,10.9304,118.714,87.9453,1.13353,11.1481,12.3103,117.85,138.761,0.863945,-50.8159
78,0.11,0.65,43.4236,78,17786.8,-0.0274391,37.241,-11.0326,118.01,0.0370018,-33.5222,500.0,-0.161207,0.0306833,-2.03368,-2.83601,-2.18111,-20.0624,9706.38,55.0251,8794.61,13415.5,-0.0348793,0.157011,-1.78102,-2.70968,-2.05479,0.722727,9734.52,56.5884,8822.74,0.489647,0.989929,0.0116772,19880.7,-0.000929073,0.97444,11.3742,10.8077,118.319,86.4938,0.810368,10.9429,12.5274,117.421,136.75,0.897695,-50.2561
79,0.11,0.65,43.2036,79,16092.9,-0.0524359,34.2957,11.0292,118.214,-0.119993,51.9063,500.0,-1.32209,0.93656,0.835654,-1.97401,0.880752,-62.8216,8483.76,34.9181,8492.98,12516.2,-0.926523,1.33213,1.6268,-1.57844,1.27632,0.0598115,8571.87,39.8133,8581.09,0.464849,0.991937,0.00847431,18440.1,-0.00107427,0.842181,11.4446,10.9566,118.625,87.7288,0.784208,10.9985,12.3511,117.651,138.428,0.973938,-50.6995
80,0.11,0.65,43.1936,80,23045.0,-0.286149,46.8169,11.3852,118.052,0.10694,-69.5975,50.7104,2.4873,1.88574,-3.86628,-1.34067,-0.0139845,-109.155,11882.6,77.3688,11960.0,17593.9,3.17462,2.57306,-2.49164,-0.653344,0.673338,1.76056,12035.7,85.8744,12113.1,0.463521,0.987668,0.012891,25965.8,-0.000946529,1.10033,11.6326,11.3594,118.361,87.694,1.06274,11.209,12.6057,117.488,138.662,0.87259,-50.9681
81,0.11,0.65,43.1736,81,21501.0,0.175538,44.3777,11.0713,118.283,-0.174897,66.4218,6.79232e-06,-1.70395,-1.47871,-1.0966,-2.23017,-1.77444,-29.5348,11441.7,62.9587,10879.4,16372.3,-1.51798,-1.29274,-0.724658,-2.04419,-1.58846,0.898904,11483.2,65.2601,10920.8,0.477626,0.990152,0.0108881,24042.1,-0.00102853,1.12975,11.339,10.9676,118.656,87.462,0.977896,11.2171,12.5149,117.607,138.01,1.04908,-50.5483
82,0.11,0.65,43.0236,82,20006.7,-0.0331926,41.8416,11.0689,118.232,-0.100887,-16.0171,497.953,1.28539,0.0323582,-0.102621,-4.43612,-0.906139,-49.445,10683.2,61.7031,10141.9,15129.4,1.59673,0.3437,0.520063,-4.12478,-0.594796,1.23021,10752.6,65.5559,10211.2,0.477987,0.989443,0.011688,22495.5,-0.000968183,1.05739,11.4059,10.8906,118.67,86.8083,0.937518,10.9671,12.379,117.506,137.144,1.16382,-50.3354
83,0.11,0.65,43.1836,83,21458.6,-0.333096,44.9042,11.2214,118.03,0.125518,-372.731,150.572,-0.977571,2.76742,1.47128,-4.47513,-2.06678,69.606,11597.2,54.0924,10770.1,17926.2,-1.41586,2.32913,0.594704,-4.91342,-2.50507,1.10062,11499.5,48.6686,10672.5,0.483724,0.992648,0.00833035,23772.9,-0.00121126,1.12883,11.4806,11.0991,118.392,87.5913,0.979314,11.1,12.5068,117.399,138.044,0.992497,-50.4525
84,0.11,0.65,43.2136,84,14660.3,-0.22338,30.2994,11.4244,117.911,0.0763985,-103.996,500.0,1.84685,3.63489,5.11771,-3.77061,1.44542,-7.91511,7951.14,55.2797,7467.28,11527.0,1.89669,3.68473,5.21739,-3.72077,1.49526,0.391438,7962.25,55.8964,7478.39,0.480743,0.987864,0.0135816,16562.4,-0.000944289,0.747066,11.6862,11.2924,118.238,87.2373,0.651752,11.3363,12.7479,117.175,137.907,1.06316,-50.6698
85,0.11,0.65,43.3236,85,22677.0,-0.299583,46.9741,11.2094,117.957,0.461654,24.2097,27.9717,-0.342524,-1.26747,0.00321944,-0.827869,-2.92032,-17.2149,12198.7,89.9941,11261.1,17504.8,-0.234126,-1.15907,0.220015,-0.719471,-2.81193,1.04677,12222.9,91.3355,11285.3,0.485016,0.987092,0.0146898,25200.9,-0.000945508,1.17927,11.4246,11.1285,118.393,88.0419,1.04453,10.9403,12.3477,117.266,138.752,1.12698,-50.7104
86,0.11,0.65,43.2336,86,17095.4,-0.0737602,35.6166,11.2658,118.228,0.14271,-306.751,6.57264,-0.933445,0.524247,0.99618,0.29619,0.349724,-156.942,8533.38,53.7045,9424.6,14487.1,0.0547787,1.51247,2.97263,1.28441,1.33795,0.584958,8753.51,65.9337,9644.72,0.441095,0.98699,0.0124365,19844.9,-0.00114949,0.819075,11.6055,11.2131,118.68,87.7255,0.840276,11.2115,12.6184,117.555,138.779,1.12451,-51.0531
87,0.11,0.65,43.2736,87,24488.9,-0.0369437,50.2923,11.0955,117.943,-0.0546778,25.7667,500.0,-3.13352,2.173,0.00774159,-1.98989,-5.0606,-33.3092,12918.1,79.9189,12281.6,18211.2,-2.92378,2.38274,0.42722,-1.78015,-4.85086,1.06334,12964.8,82.5144,12328.3,0.47766,0.988985,0.0121792,27142.4,-0.000806281,1.25315,11.3185,11.1231,118.339,87.4227,1.13658,10.9595,12.3261,117.3,138.093,1.03897,-50.6702
88,0.11,0.65,43.2436,88,16649.3,-0.0458427,34.9256,-11.144,118.131,0.0108212,2.2868,0.00290601,-2.11406,-1.09927,-1.3806,-3.06491,-0.525624,-70.5367,8782.91,48.5028,8730.26,12670.9,-1.66991,-0.655119,-0.492301,-2.62075,-0.0814735,0.910808,8881.84,53.9991,8829.19,0.466596,0.989472,0.0111408,19035.4,-0.00104561,0.847249,11.4206,11.2458,118.552,87.755,0.786604,11.0618,12.612,117.563,138.425,0.989613,-50.6698
89,0.11,0.65,43.3736,89,24760.2,0.00454353,50.0141,11.2773,118.219,-0.085818,58.3228,499.907,-1.35429,1.85018,1.45963,-0.654817,4.47938,-42.4239,13132.5,72.5181,12293.4,18523.8,-1.08716,2.11731,1.9939,-0.387684,4.74651,0.72993,13192.0,75.8238,12352.9,0.481497,0.990042,0.0111807,27397.8,-0.000831455,1.26676,11.5648,10.9967,118.701,87.441,1.11626,11.0841,12.4371,117.494,138.22,1.20707,-50.7787
90,0.11,0.65,43.2236,90,15832.9,-0.0753758,32.9809,11.3273,118.062,-0.0680996,45.1164,0.0168204,-2.15527,1.55783,3.16915,-0.244867,-3.13486,8.07471,8013.23,42.7244,8629.46,12261.4,-2.20612,1.50698,3.06746,-0.295711,-3.1857,3.75582,8001.9,42.0952,8618.13,0.446715,0.990878,0.00891751,17912.8,-0.00111717,0.744515,11.7625,11.489,118.557,87.5304,0.754679,11.3033,12.7696,117.392,138.413,1.1649,-50.8829
91,0.11,0.65,43.2536,91,22615.0,-0.205913,46.2719,11.3136,118.144,0.147118,-141.751,8.16186e-07,-0.0979427,-0.495867,3.41706,-1.11121,-1.23168,-19.6938,11671.2,75.8373,11635.8,17720.6,0.0260636,-0.371861,3.66507,-0.987201,-1.10768,-1.99337,11698.8,77.3719,11663.4,0.46587,0.988559,0.0120725,25111.7,-0.00101094,1.13981,11.4651,11.0527,118.537,87.5044,1.05731,11.2026,12.3894,117.494,138.103,1.04254,-50.5984
92,0.11,0.65,43.0736,92,19196.2,-0.30045,40.756,11.0669,117.959,0.420399,-273.096,35.9054,0.823605,3.61754,4.35176,0.545833,1.21391,-65.7177,10400.9,78.4644,9588.11,18420.3,1.23741,4.03134,5.17938,0.95964,1.62772,0.602671,10493.1,83.5853,9680.28,0.485221,0.986252,0.0156568,21625.4,-0.00101679,1.03043,11.2953,11.0301,118.335,87.0501,0.90629,10.844,12.3108,117.284,137.514,1.05103,-50.4643
93,0.11,0.65,43.1236,93,22277.2,-0.262234,45.7932,11.2164,117.861,0.0995483,332.13,144.515,-1.58387,1.4665,1.72019,2.23234,-1.19512,-0.424315,12376.0,68.7657,10612.1,17796.7,-1.5812,1.46917,1.72554,2.23502,-1.19245,0.350343,12376.6,68.7987,10612.7,0.503498,0.990366,0.0118008,24581.2,-0.000804061,1.22188,11.4136,10.8706,118.13,86.9117,0.968826,10.9536,12.4923,117.098,137.373,1.03191,-50.4615
94,0.11,0.65,43.2636,94,21512.3,-0.261951,44.9108,11.0717,118.144,0.0621333,53.2321,170.408,-2.38081,5.15248,-2.5456,-2.52631,-3.95784,-4.4349,11567.5,58.9268,10657.3,16294.4,-2.35288,5.1804,-2.48975,-2.49839,-3.92992,0.59121,11573.7,59.2724,10663.6,0.48554,0.991117,0.0101354,23836.8,-0.000835268,1.15401,11.262,10.9155,118.506,87.1616,0.979342,10.9285,12.4612,117.552,137.774,0.954732,-50.6126
95,0.11,0.65,43.4236,95,22696.4,-0.0146932,46.3168,11.2327,118.274,-0.020477,-26.2451,500.0,-0.0179942,2.21023,3.08116,1.65838,-0.524479,-13.3723,12073.0,73.549,11304.5,16953.7,0.0662073,2.29443,3.24956,1.74258,-0.440278,0.529901,12091.7,74.591,11323.3,0.481484,0.98932,0.0119892,25113.5,-0.000901762,1.185,11.4279,10.9769,118.651,86.7495,1.01268,11.2456,12.4704,117.593,137.462,1.05739,-50.7124
96,0.11,0.65,43.2036,96,17901.9,-0.0326146,37.1143,-11.1711,118.093,0.0469359,136.212,483.603,-2.37301,-0.642191,1.27942,-1.22496,-3.06379,-39.9925,9327.04,59.3462,9345.92,13704.9,-2.12118,-0.390369,1.78307,-0.973138,-2.81197,1.39504,9383.14,62.4625,9402.02,0.464616,0.988485,0.0120901,20195.5,-0.00103493,0.89129,11.5932,11.1868,118.467,86.9103,0.83144,11.2006,12.6887,117.48,137.514,0.986439,-50.6036
97,0.11,0.65,43.1936,97,17777.6,-0.221732,37.6024,11.1857,117.897,0.0989146,257.223,499.974,-0.975343,0.401771,1.86186,-3.76802,-6.82971,-111.231,9858.65,49.7832,8777.01,14520.5,-0.274953,1.10216,3.26264,-3.06763,-6.12932,1.63884,10014.7,58.4505,8933.02,0.493634,0.989889,0.0119097,20287.6,-0.00105568,0.964847,11.2988,11.1885,118.14,87.1973,0.796495,11.0215,12.5931,117.117,137.554,1.02347,-50.3566
98,0.11,0.65,43.1736,98,21840.3,-0.276335,45.3811,11.1443,118.108,0.153264,33.5146,400.002,-2.08949,1.26941,1.02104,1.71991,-2.67407,10.9098,11556.1,74.5633,10977.5,16630.8,-2.15819,1.20072,0.88365,1.65122,-2.74277,1.75826,11540.8,73.7132,10962.2,0.477932,0.988946,0.0122353,24147.4,-0.000896084,1.1597,11.254,10.9013,118.477,86.8191,1.0082,11.0536,12.367,117.414,137.26,1.06321,-50.441
99,0.11,0.65,43.0236,99,23534.1,-0.0169522,47.7008,11.2684,118.1,-0.0498538,-8.07612,0.629119,1.08425,1.08864,1.56467,-2.37643,0.757359,-51.5251,12489.6,76.868,11739.7,17510.9,1.40869,1.41308,2.21355,-2.05199,1.0818,0.455478,12561.9,80.883,11811.9,0.480459,0.988858,0.0124568,26145.6,-0.000963043,1.20393,11.5823,11.0328,118.457,87.2665,1.05964,11.1833,12.4839,117.421,137.813,1.03574,-50.5469
100,0.11,0.65,43.1836,100,20375.7,-0.314479,42.4069,11.2778,118.015,0.0599484,-135.864,6.75848,2.33724,1.16212,1.10404,0.510764,-1.72208,-48.339,10713.2,65.8687,10448.0,15833.9,2.64162,1.46649,1.7128,0.815142,-1.4177,0.671774,10781.0,69.6354,10515.8,0.471317,0.988823,0.0120514,22874.1,-0.00103038,1.03281,11.4848,11.1908,118.325,87.5599,0.953876,11.0723,12.429,117.405,138.27,0.920086,-50.7105
101,0.11,0.65,43.2136,101,13648.5,-0.125628,29.1773,11.0841,117.95,0.0364501,127.604,500.0,-1.43277,1.40477,-2.50392,-2.02066,-1.96803,-119.236,6834.88,48.8519,7550.63,10679.3,-0.681973,2.15557,-1.00233,-1.26986,-1.21724,0.502771,7002.12,58.143,7717.87,0.441004,0.985677,0.0136876,15877.7,-0.000993464,0.657823,11.3954,11.43,118.356,88.0251,0.684906,11.1644,12.4729,117.286,139.064,1.06926,-51.0391
102,0.16,0.6,43.312,102,24270.4,-0.318655,50.3814,11.1812,118.05,-0.216994,563.793,468.078,-0.0456026,2.98248,2.21546,-2.10372,-2.16231,-12.8421,13362.7,72.4667,11658.6,22320.7,0.0352604,3.06334,2.37718,-2.02286,-2.08144,-0.733301,13380.7,73.4673,11676.6,0.499116,0.990483,0.0114574,26808.8,-0.00102624,1.2925,11.4757,11.0846,118.367,87.5293,1.08053,10.996,12.3952,117.36,137.931,1.00716,-50.4019
103,0.16,0.6,43.222,103,19792.4,-0.0417457,41.1755,11.0391,118.204,-0.0102118,13.3366,500.0,-1.16051,-0.862946,1.71247,-0.866121,-1.03292,-93.4796,10258.0,75.9656,10227.4,14801.3,-0.571891,-0.27433,2.8897,-0.277505,-0.444304,-1.1864,10389.2,83.2497,10358.5,0.465852,0.986171,0.0145888,22301.4,-0.000998554,1.00073,11.3157,11.1707,118.568,87.1863,0.919964,11.0749,12.7518,117.555,137.872,1.01344,-50.6857
104,0.16,0.6,43.262,104,21988.2,-0.240902,45.7856,11.0283,117.912,0.00222678,184.24,206.217,0.593557,3.62041,2.59912,1.80564,0.30202,-51.6496,11799.1,75.3771,10832.2,16450.7,0.918781,3.94563,3.24957,2.13087,0.627243,0.701109,11871.6,79.4017,10904.6,0.486303,0.988431,0.0132357,24411.9,-0.000762314,1.13358,11.3588,11.2533,118.37,87.3488,1.03265,10.7152,12.2143,117.206,138.041,1.16467,-50.6922
105,0.16,0.6,43.232,105,19335.5,-0.0482394,41.189,10.9093,118.316,0.0213889,-78.5348,500.0,-0.0404515,2.60408,0.0934138,-1.19646,0.603686,-53.2008,10288.8,54.6678,9856.24,14682.2,0.29454,2.93908,0.763396,-0.861466,0.938677,0.812628,10363.4,58.8133,9930.86,0.475737,0.990166,0.0107917,21783.9,-0.00101382,1.03765,11.1683,10.9312,118.61,88.0453,0.913706,10.9002,12.4859,117.696,138.763,0.914265,-50.7178
106,0.16,0.6,43.362,106,22370.7,-0.0375588,46.7427,11.0251,118.197,-0.00989412,12.1927,500.0,-2.47566,4.45457,1.7466,-5.24216,-2.31,-64.2621,12240.8,69.623,10863.2,16780.1,-2.07101,4.85921,2.55588,-4.83752,-1.90536,2.8272,12331.0,74.6304,10953.3,0.494678,0.98952,0.0123956,24927.3,-0.000913387,1.2167,11.3321,10.8878,118.512,87.2712,1.00947,10.8872,12.4397,117.552,137.825,0.959729,-50.5535
107,0.16,0.6,43.212,107,18325.5,-0.0474337,37.4338,11.2847,118.164,-0.00286681,20.2839,2.20177e-10,-0.257009,-0.521504,2.76998,-0.022427,-0.16158,-69.514,9165.06,46.4875,9837.03,13753.3,0.180702,-0.0837928,3.6454,0.415284,0.276131,0.177802,9262.56,51.9042,9934.53,0.447742,0.990289,0.00953256,20687.3,-0.0010394,0.863022,11.7663,11.2466,118.396,87.4579,0.870143,11.2552,12.7436,117.706,138.435,0.690341,-50.9767
108,0.16,0.6,43.242,108,21864.0,-0.0279188,45.6768,11.1126,118.402,-0.0563936,238.16,36.3174,-1.45874,1.39121,-1.10825,0.853628,-0.736779,-30.4975,11515.1,49.4604,11115.4,16961.0,-1.2667,1.58325,-0.724177,1.04566,-0.544745,8.76312,11557.9,51.8369,11158.2,0.473882,0.992212,0.00848513,24389.8,-0.00106033,1.17309,11.3104,10.7142,118.689,87.0053,1.03941,11.1016,12.1766,117.852,137.576,0.837386,-50.5709
109,0.16,0.6,43.062,109,23629.0,-0.295785,49.1296,11.1298,118.021,0.0907194,307.824,437.843,-0.682418,0.859406,-0.935622,-0.934336,3.33593,-49.513,11614.5,62.9291,12701.6,18709.2,-0.370648,1.17118,-0.312082,-0.622566,3.6477,1.08882,11683.9,66.7872,12771.0,0.443066,0.990096,0.00954156,26370.6,-0.000895072,1.13995,11.4088,11.0513,118.448,88.2508,1.17411,10.9843,12.2723,117.41,139.039,1.03826,-50.7881
110,0.16,0.6,43.112,110,23324.1,0.0036562,48.181,11.1427,118.304,-0.0216278,0.649795,3.30631e-12,2.95994,-2.08528,1.99803,1.25279,-1.44337,-8.53376,12399.9,72.257,11775.3,17477.2,3.01368,-2.03155,2.1055,1.30652,-1.38963,0.299223,12411.8,72.922,11787.2,0.477982,0.989823,0.0112678,25967.2,-0.00111886,1.2003,11.6084,10.9801,118.623,87.4468,1.0637,11.0221,12.6558,117.702,138.287,0.921295,-50.8402
