cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
22,43.88,22,33601.6,-0.00667385,53.8136,13.5771,123.357,0.0712597,-30.0073,333.463,6.04611,2.24188,2.55907,3.0802,-0.0417936,-20.059,16098.2,94.7099,16596.3,23854.2,6.17242,2.36819,2.81168,3.20651,0.0845127,0.807989,16119.8,95.5941,16618,0.47088,0.989729,0.0104855,34233.4,0.000609083,1.26027,13.4083,11.5812,123.617,83.9546,1.07297,13.9341,13.8877,122.454,134.187,1.16299,-50.2324 
23,43.88,23,32906.6,-0.0751577,53.9976,13.3951,123.324,-0.00345595,5.0285,499.556,-1.96681,3.24662,3.77735,0.702843,-0.25986,-1.05923,16360.9,87.2992,15869.1,23546.5,-1.96014,3.25329,3.79069,0.709512,-0.25319,0.315781,16362.1,87.3459,15870.3,0.486088,0.990744,0.0100367,33660.7,0.000394167,1.30003,13.15,11.6668,123.551,83.816,1.04925,13.746,13.7526,122.441,133.989,1.10996,-50.1735 
24,43.96,24,30618.6,-0.0269863,48.7813,13.6967,123.631,-0.0115952,6.23043,223.832,-2.36869,3.1948,5.58798,1.50694,-2.50807,41.8643,14833.5,77.6366,14981.4,21752.6,-2.63229,2.93119,5.06077,1.24333,-2.77168,-0.320897,14788.3,75.7913,14936.1,0.475986,0.991111,0.00926093,31068.6,0.000489805,1.14783,13.3509,11.7935,123.845,84.0843,0.947804,14.1563,13.9895,122.758,134.455,1.08736,-50.3706 
25,43.97,25,30887.1,-0.011009,50.7135,13.3486,123.778,-0.0341332,18.5123,1.41836e-10,0.899269,1.82801,0.109059,-1.13518,0.361862,-36.1153,15359.8,78.9218,14919.6,22057.7,1.12668,2.05542,0.563876,-0.907768,0.58927,0.835483,15398.8,80.5137,14958.6,0.48571,0.990933,0.00981767,31703.6,0.000372556,1.23229,13.1852,11.5268,123.925,84.1216,0.988585,13.7082,13.7297,122.861,134.247,1.06411,-50.1258 
26,43.81,26,27961.2,-0.0353788,45.3002,13.496,123.363,0.000641803,43.7572,239.98,1.37231,-0.718732,-2.37322,1.98118,0.485472,-43.2235,13690.8,77.4893,13497.5,19903,1.64447,-0.446566,-1.82889,2.25335,0.757639,1.76844,13737.5,79.3944,13544.1,0.482007,0.989987,0.0106829,28500.6,0.000570045,1.09084,13.1539,11.616,123.514,83.4536,0.872895,13.926,13.8267,122.352,133.51,1.16166,-50.0562 
27,43.89,27,30896.1,-0.0118332,49.8098,13.626,123.017,-0.0558287,13.3782,500,5.27586,-1.20541,-1.92837,0.546696,2.87458,-64.9955,14827.5,75.7138,15517.1,22118.5,5.68512,-0.796147,-1.10985,0.955955,3.28384,1.1384,14897.6,78.5787,15587.3,0.46719,0.990854,0.00920098,31887.8,0.000256234,1.14696,13.4452,11.7306,123.306,84.2517,0.983734,14.0411,14.0578,122.055,134.634,1.251,-50.3823 
28,43.84,28,27749.5,-0.00733172,45.665,13.2178,123.399,-0.0112116,-12.5206,35.992,-2.61921,-0.54286,3.71768,-1.27418,1.06722,-6.044,13751.3,64.0569,13261.5,19653.5,-2.58115,-0.504803,3.7938,-1.23612,1.10527,-5.57505,13757.8,64.3233,13268,0.487521,0.991884,0.00885146,28220,0.000615736,1.14135,12.8609,11.3648,123.599,82.9571,0.905299,13.6376,13.3403,122.444,132.802,1.15421,-49.8451 
29,43.98,29,28485.4,-0.0285545,45.5361,13.659,123.36,0.0492656,-50.1099,0.0548869,-1.51119,0.69093,-0.839748,3.04565,0.880697,-19.4279,13327.6,65.9432,14485.7,20327.8,-1.38886,0.813262,-0.595084,3.16798,1.00303,1.19834,13348.6,66.7995,14506.6,0.457758,0.991319,0.00841109,29160.9,0.00041827,1.05208,13.3248,11.5977,123.661,84.3164,0.927116,14.04,13.882,122.401,134.651,1.25924,-50.3343 
30,43.91,30,30143.9,-0.0299177,50.3324,13.1136,123.36,0.029371,-74.3636,499.27,1.07579,-0.544143,4.42512,-1.31404,-4.14221,16.1968,14804.2,73.2969,14703,21557.6,0.973799,-0.646131,4.22114,-1.41602,-4.2442,4.79799,14786.7,72.583,14685.5,0.480182,0.991483,0.00902243,30793.9,0.000484077,1.22877,12.8208,11.4024,123.544,83.5791,0.992791,13.544,13.6143,122.472,133.59,1.07206,-50.0112 
31,44,31,24137.5,-0.0316291,39.8876,13.2345,123.543,-0.00916869,-40.8724,5.91865,1.79779,1.08737,0.931607,4.18009,1.37587,-18.0788,11737.9,52.8919,11790.4,17196.8,1.91163,1.20121,1.15928,4.29392,1.48971,0.884715,11757.4,53.6887,11809.9,0.477358,0.992072,0.0083048,24630.2,0.000464899,0.983699,12.8572,11.3002,123.805,84.19,0.799022,13.5204,13.5546,122.526,134.498,1.27925,-50.308 
32,43.9,32,33290.3,0.43563,51.7906,13.7562,123.631,-0.0956372,487.376,1.62247e-13,0.100507,3.08868,-4.23841,0.107489,0.0428635,-40.3954,16081.7,99.2895,16137.9,24709.7,0.354866,3.34304,-3.7297,0.361848,0.297223,6.94586,16125.3,101.07,16181.5,0.477601,0.98915,0.0113749,33763.2,0.000652198,1.20033,13.6854,11.9291,123.71,84.2056,0.998807,14.3455,14.1648,122.849,134.558,0.860379,-50.3527 
33,43.93,33,32165.9,-0.0388441,50.6825,13.8726,123.389,0.0089101,32.8944,162.494,1.62104,2.88741,7.69868,0.62814,3.71063,-15.8851,15713.4,101.436,15473.1,22897.7,1.72107,2.98744,7.89873,0.728164,3.81066,0.539327,15730.5,102.136,15490.3,0.482311,0.988765,0.0120002,32614.9,0.000703407,1.18926,13.513,11.8879,123.706,83.4599,0.962644,14.2959,14.0522,122.381,133.468,1.3247,-50.0077 
34,43.95,34,32841.1,-0.0733562,52.0748,13.8585,123.669,-0.0146337,49.7376,125.235,-1.40607,2.09597,0.760344,1.90218,-0.942185,-17.7068,15759.3,93.2373,16278.1,23516.7,-1.29457,2.20747,0.983335,2.01368,-0.83069,0.680654,15778.4,94.0178,16297.2,0.470402,0.98968,0.0105153,33542.4,0.000512739,1.20609,13.5398,11.7394,123.831,83.6718,1.00877,14.2433,14.1732,122.837,133.712,0.994159,-50.04 
35,43.85,35,25813.9,-0.00329036,41.331,13.6262,123.272,-0.0145301,2.30618,500,1.46324,1.41918,-0.941827,1.33886,-1.27161,-59.2993,13054,75.7052,12054.2,18334.5,1.83664,1.79257,-0.195044,1.71225,-0.898216,1.04591,13118,78.3189,12118.2,0.498274,0.98966,0.0117653,26326.9,0.000503284,1.02048,13.3779,11.5782,123.588,83.5032,0.76315,14.178,13.9833,122.302,133.487,1.28542,-49.9839 
36,43.87,36,28812.2,-0.0196361,45.9972,13.6546,123.404,-0.0500487,-15.0767,283.116,-2.57037,-0.273862,6.82974,5.14662,1.64155,-59.3439,13901.5,82.8834,14208.8,20470.4,-2.19669,0.0998111,7.57709,5.5203,2.01523,0.417851,13965.6,85.4991,14272.9,0.473041,0.9894,0.0109144,29523,0.000517809,1.09305,13.2904,11.6246,123.702,83.4259,0.894509,14.1781,13.959,122.402,133.485,1.29988,-50.0593 
37,43.92,37,31114.4,-0.0402928,50.3742,13.4944,123.138,0.00462219,-37.1488,500,3.50613,2.54303,6.96872,0.753621,-1.83497,-36.1183,15334.5,73.2967,15093,22134.4,3.73355,2.77046,7.42357,0.981048,-1.60755,0.441882,15373.5,74.8887,15132,0.482421,0.991547,0.00903426,31867.4,0.000455964,1.21537,13.2896,11.5813,123.339,83.5386,0.995882,13.8515,13.6229,122.217,133.723,1.12241,-50.1844 
38,43.86,38,25413.9,-0.0100942,39.7791,13.946,123.789,-0.0609358,4.95923,500,4.06572,1.53318,7.14097,6.36635,-1.32124,-5.08659,12591.8,71.3796,12093.6,18069.1,4.09775,1.56521,7.20503,6.39838,-1.28921,0.599212,12597.3,71.6038,12099.1,0.488545,0.990151,0.0107842,25785.3,0.000482434,0.967973,13.5034,11.7713,124.066,83.427,0.755833,14.4058,13.8578,122.808,133.456,1.25802,-50.0295 
39,43.82,39,28818.4,-0.0337963,46.5128,13.5748,123.429,-0.00651537,-11.0518,500,-1.39124,-1.79247,-1.31247,-1.27151,5.20927,-18.4036,14683,77.2318,13415.9,20556.6,-1.27536,-1.67659,-1.0807,-1.15563,5.32515,8.89603,14702.9,78.043,13435.8,0.500986,0.990796,0.0105868,29347.9,0.000518733,1.16051,13.3053,11.5698,123.648,83.6792,0.861625,13.9063,13.9642,122.407,133.725,1.24131,-50.046 
40,43.94,40,28360.5,-0.0660761,45.7758,13.6213,123.595,0.105792,-60.9845,477.282,6.09164,0.822081,2.69461,-1.11123,-0.416353,-3.18403,13830.4,67.3053,13823.3,20507.8,6.11169,0.84213,2.73471,-1.09118,-0.396304,0.666541,13833.8,67.4456,13826.7,0.478596,0.99154,0.0089056,28905,0.000430182,1.09734,13.2381,11.62,123.915,83.8,0.882076,14.0125,13.9794,122.607,133.956,1.30768,-50.1556 
41,43.83,41,27654.4,-0.0437848,44.083,13.6723,122.986,-0.0127126,32.1724,5.59099e-12,1.77557,-4.42406,0.563861,4.81639,1.75474,-23.889,13216,78.2329,13580.5,19633.8,1.92599,-4.27364,0.864707,4.96681,1.90516,0.839543,13241.8,79.2859,13606.3,0.471697,0.98963,0.0106202,28072.6,0.000739938,1.04069,13.2399,11.6094,123.375,83.1425,0.88255,13.9804,13.6704,121.95,133.046,1.4248,-49.9036 
42,43.8,42,32064.3,-0.103428,51.7217,13.6972,123.285,0.0959957,-234.666,3.37901,-2.93953,-2.58647,2.40435,3.32078,3.23462,-34.9929,16018.5,91.5657,15414.1,23795.5,-2.71919,-2.36613,2.84503,3.54112,3.45496,0.401775,16056.3,93.108,15451.9,0.488049,0.989954,0.0109781,32898.8,0.000330441,1.25672,13.2948,11.6786,123.649,83.9552,0.976594,14.1113,14.0222,122.325,133.974,1.32472,-50.0185 
44,43.88,44,30638,0.0167145,49.2722,13.4682,122.935,-0.0129257,-33.4883,480.355,-0.274406,2.51435,-1.00609,3.2048,0.793754,-12.1022,14613.9,88.3881,15059.1,21616.8,-0.198202,2.59056,-0.853685,3.281,0.869958,1.15004,14627,88.9215,15072.1,0.470993,0.989473,0.0107511,31055.6,0.00071768,1.16934,13.1935,11.4856,123.163,83.5794,0.978105,13.9137,13.8372,121.942,133.747,1.22154,-50.1672 
45,44.01,45,22856.6,0.0840623,36.6678,13.28,123.251,0.00751259,-4.30243,113.152,2.98859,-0.347649,12.9588,1.48291,5.22806,61.6042,11143,56.0943,10805,15852.8,2.60069,-0.735555,12.183,1.095,4.84015,0.390341,11076.4,53.379,10738.4,0.486207,0.991637,0.00907372,22781.3,0.000869947,0.883672,13.14,11.6191,123.447,83.4677,0.710736,13.581,13.7907,122.314,133.494,1.13364,-50.0264 
46,44.02,46,16710.1,-0.00983055,26.6243,13.4213,123.322,-0.0236347,3.29822,2.64229e-11,4.18672,4.06989,5.88818,1.96229,5.83451,-18.1626,8808.39,42.2465,7109.14,11634.9,4.30108,4.18426,6.11691,2.07666,5.94887,0.729672,8828.01,43.047,7128.75,0.531861,0.991539,0.0110012,16598.3,0.000643049,0.701387,13.1695,11.5892,123.495,83.3566,0.445352,13.917,14.3283,122.426,133.522,1.06932,-50.1657 
47,44.03,47,12392.5,0.056951,19.6477,13.3719,123.397,-0.155456,-1.2576,52.1876,-1.83852,0.00300344,-0.109681,6.67337,2.1691,28.7315,5795.4,25.912,5849.71,8558.98,-2.01943,-0.177911,-0.471509,6.49245,1.98818,1.08113,5764.38,24.6456,5818.69,0.476129,0.992573,0.00774199,12106.7,0.000766516,0.467907,12.8667,11.4881,123.535,83.625,0.37536,13.7117,14.0021,122.476,133.75,1.05915,-50.1251 
48,44.04,48,12155.3,0.0578462,17.4131,14.786,123.087,-0.0349831,-16.502,95.8122,1.82007,-0.729088,2.39121,2.5529,2.34722,3.75462,5673.75,40.9985,5627.49,8400.34,1.79643,-0.75273,2.34393,2.52925,2.32358,0.715559,5669.7,40.833,5623.44,0.480514,0.987553,0.0131994,11799.2,0.000667914,0.39876,14.0229,12.2679,123.735,82.8207,0.299046,15.5345,15.3032,122.017,133.284,1.71808,-50.4634 
49,44.05,49,12399.4,0.00496807,17.5155,15.2242,123.239,-0.0121481,6.96068,500,2.13249,2.52143,1.49846,2.09223,3.44973,30.4704,5821.81,44.3841,5696.74,8683.4,1.94063,2.32956,1.11473,1.90037,3.25787,0.89427,5788.91,43.041,5663.84,0.483922,0.987156,0.0138054,11962.5,0.000582907,0.387214,14.6378,12.4619,123.632,83.9365,0.285396,15.9468,16.0901,122.097,134.521,1.53499,-50.5846 
50,44.05,50,12125.5,0.0348033,16.7117,15.2267,123.023,-0.00206952,-8.96444,500,4.99726,4.2472,-0.801525,1.88789,2.78211,65.5425,5420.35,36.7008,5746.06,8284.23,4.58455,3.8345,-1.62693,1.47518,2.3694,1.15295,5349.58,33.8119,5675.29,0.463743,0.98906,0.0108556,11535.6,0.000708033,0.355974,14.7444,12.5751,123.344,83.6822,0.296366,15.9241,15.4186,122.101,134.121,1.24336,-50.4389 
