cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
77,44.7,77,3713.05,-0.0959209,9.82633,11.2972,118.699,0.0372991,-11.4053,75.8406,-7.32817,-4.29146,-6.32069,-1.36776,-1.62161,-54.4757,2531.89,5.07698,2592.98,3627.58,-6.98515,-3.94844,-5.63465,-1.02474,-1.27859,0.701421,2588.32,7.47811,2649.41,0.517738,0.994969,0.00517255,4999.28 
78,44.479,78,2969.49,-0.26281,-6.98967,13.4921,119.779,0.0470498,-473.385,17.806,-2.51151,-6.49006,-4.56342,0.924212,-1.18115,-6.37738,2717.37,12.578,1433.09,3794.99,-2.47135,-6.4499,-4.48311,0.964368,-1.141,0.669898,2723.97,12.8591,1439.7,0.675238,0.991806,0.0161871,4034.1 
79,44.394,79,3515.12,0.0068094,-8.41939,11.9932,118.865,0.00662873,14.6543,3.88071e-11,-4.1868,-0.487425,-4.82436,-5.41761,-2.92256,-23.5278,1894.29,7.92892,2959.64,3290.25,-4.03866,-0.339277,-4.52807,-5.26946,-2.77442,0.732855,1918.66,8.96595,2984.01,0.41403,0.991889,0.00550444,4634.11 
80,44.44,80,2531.99,-0.0481251,-7.36177,11.3401,119.019,0.0439803,-65.9041,0.00612158,-5.31985,-2.22957,-5.9777,-5.66224,-4.24354,-18.6574,1731.27,0.152534,2213.82,2812.02,-5.20237,-2.11209,-5.74274,-5.54476,-4.12606,0.747328,1750.6,0.974897,2233.14,0.462783,0.999026,0.00080354,3782.76 
81,44.6,81,3886.6,-0.237223,8.85536,12.5718,119.562,0.281086,208.971,435.838,-1.17851,-3.23758,-7.20719,0.424683,-0.558961,17.7193,2681.77,1.37494,2310.06,5536.24,-1.29009,-3.34915,-7.43034,0.313109,-0.670535,0.402081,2663.42,0.593921,2291.71,0.560853,0.99961,0.000477174,4748.88 
82,44.328,82,2817.55,-0.29775,-7.75618,12.244,119.026,0.684536,54.7219,403.53,0.163407,-3.32089,-8.01649,-2.01404,-0.670899,-44.5024,2042.21,-1.42902,2173.59,4310.91,0.443627,-3.04067,-7.45605,-1.73382,-0.390679,0.387724,2088.3,0.532515,2219.69,0.508323,0.999554,0.000441736,4108.22 
83,44.391,83,3721.86,-0.0868111,-9.08147,12.0697,118.683,0.0999591,280.615,0.00096171,-4.91633,-6.63804,-4.59209,-1.7373,-3.14574,19.0462,2031.31,-3.34557,3050.52,4481.31,-5.03626,-6.75796,-4.83195,-1.85723,-3.26567,0.777832,2011.58,-4.18507,3030.79,0.421751,1.00365,-0.00255016,4769.6 
84,44.363,84,3303.78,-0.00191421,-8.49704,11.25,119.472,-0.000419536,7.62663,500,-4.24687,-2.13082,-6.03857,-0.744509,1.65703,-1.4851,2125.88,-0.860337,2424.12,3111.92,-4.23752,-2.12147,-6.01987,-0.735158,1.66638,0.474138,2127.42,-0.794878,2425.66,0.490781,1.00065,-0.000604014,4334.77 
85,44.268,85,2983.1,-0.00552138,-8.2398,-11.56,118.977,0.00855818,-1.32434,5.43457e-12,-5.31547,-2.753,-3.02306,-0.640788,-3.41512,-27.0333,2369.2,4.6774,2117.85,3101.14,-5.14525,-2.58277,-2.68262,-0.470567,-3.2449,0.810095,2397.2,5.86896,2145.85,0.55109,0.995734,0.00501295,4349.92 
86,44.382,86,3804.3,-0.0586211,9.56325,12.1411,119.629,7.15881,3519.85,92.6181,-9.15728,-5.20945,-6.35965,-2.85289,-3.48423,-8.72033,2135.89,1.08333,3145.81,824056,-9.10237,-5.15455,-6.24983,-2.79798,-3.42932,0.766222,2144.92,1.46769,3154.84,0.427631,0.998804,0.00085625,5015.83 
87,44.418,87,3247.19,-0.272535,-8.26805,12.5525,118.727,-0.217794,-12.8619,1.00921e-09,-4.30141,-3.36681,-3.77183,-1.40231,-2.26091,-13.7018,1463.19,5.24915,3138.4,3469.72,-4.21514,-3.28054,-3.59928,-1.31603,-2.17464,0.753231,1477.38,5.85309,3152.59,0.339921,0.993115,0.00340838,4346.24 
88,44.118,88,3591.48,-0.0258471,-9.31662,11.5572,119.041,-0.0808542,-40.0638,500,0.285971,-1.68114,-3.96101,0.555319,-2.6203,11.5444,2470.54,-0.915469,2529,3610.59,0.213279,-1.75383,-4.10639,0.482627,-2.693,0.47738,2458.58,-1.42431,2517.04,0.517696,1.00101,-0.00104348,4749.09 
89,44.397,89,2664.03,-0.0110694,-7.05413,11.7585,119.451,0.00387277,-22.8621,500,-1.09614,-1.06438,-2.79884,1.17376,-0.224113,0.82144,1786.6,4.09826,2207.11,2703.05,-1.10131,-1.06955,-2.80918,1.16859,-0.229286,0.304786,1785.75,4.06205,2206.25,0.470747,0.996035,0.00338013,3793.44 
90,44.403,90,2281.13,-0.296694,-6.77153,12.2861,119.59,-1.48838,189.2,349.322,-4.04081,-4.99904,-1.98753,-0.320101,-1.08792,-26.9267,1555.77,3.12628,2073.75,11875.3,-3.87126,-4.82948,-1.64843,-0.15055,-0.91837,0.85563,1583.67,4.31313,2101.64,0.452973,0.995256,0.00376626,3496.16 
91,44.429,91,3462.3,-0.0156004,-8.55348,11.8197,119.002,0.0884895,-34.5599,0.00590849,2.19139,-3.20934,-2.48337,-3.88971,-2.84892,-5.18238,1610.82,11.7272,3141.85,3390.68,2.22402,-3.17671,-2.4181,-3.85708,-2.81629,0.759253,1616.19,11.9556,3147.21,0.360744,0.98722,0.00694916,4480.16 
92,44.459,92,2783.82,-0.0248883,-7.32696,12.0651,119.649,0.0694539,-45.8293,500,-5.94445,-4.12745,-3.45136,-4.73826,-3.20097,-34.6714,2641.2,4.59912,1472.99,2981.34,-5.72614,-3.90914,-3.01473,-4.51994,-2.98265,0.850405,2677.11,6.12734,1508.91,0.66098,0.996011,0.00742485,4050.21 
93,44.298,93,4461.72,-0.311072,10.7745,12.2689,118.994,0.15662,274.06,26.4116,-3.96091,-1.97627,-7.56111,-0.477811,-0.958729,-12.0944,2618.53,-10.1027,3218.53,5700.56,-3.88476,-1.90012,-7.4088,-0.401656,-0.882574,0.488268,2631.06,-9.56957,3231.06,0.47225,1.00641,-0.00548578,5571.32 
94,44.434,94,3052.97,0.000864136,-8.26451,11.5119,119.398,0.00269848,24.6429,0.710023,-5.39022,-2.30462,-2.41766,-3.4193,-3.72434,21.2805,1555.2,0.137953,2985.33,3099.3,-5.52422,-2.43862,-2.68565,-3.5533,-3.85833,0.851294,1533.16,-0.800029,2963.29,0.36247,1.00091,-0.000497579,4229.75 
95,44.379,95,3235.93,-0.0339242,-8.2632,11.7461,119.392,0.0769577,14.2995,4.1131e-05,-3.57911,-3.03561,-4.2199,-4.18332,-1.97045,-8.25084,2059.62,-3.50339,2467.38,3195.46,-3.52715,-2.98365,-4.11599,-4.13136,-1.9185,0.753188,2068.17,-3.13972,2475.93,0.478603,1.00266,-0.00234144,4321.26 
96,44.353,96,3406.4,-0.316197,-9.05224,12.1351,119.195,0.741914,-666.876,6.28008,-0.4273,-2.1496,-1.40248,0.329844,-2.20872,28.6967,2144.78,-1.90887,2663.83,19682.2,-0.607995,-2.33029,-1.76387,0.149149,-2.38941,0.745928,2115.05,-3.17374,2634.1,0.468753,1.00263,-0.00222443,4512.08 
97,44.288,97,4913.35,-0.180497,11.4927,12.0939,119.206,0.118868,-134.5,0.00138492,-5.93075,-3.43861,-5.1071,-3.86464,-3.03774,11.0496,2945.94,1.03214,3291.16,5045.1,-6.00033,-3.50819,-5.24625,-3.93422,-3.10731,0.759305,2934.49,0.545107,3279.71,0.495772,0.999675,0.000306075,5919.03 
98,44.258,98,5951.28,-0.333863,13.3787,12.4924,119.304,0.117075,180.818,483.223,-3.5964,-1.92337,-2.41204,0.497703,0.144456,33.1596,3358.09,3.97507,4067.47,6129.82,-3.80519,-2.13217,-2.82963,0.288906,-0.0643411,0.668755,3323.74,2.51349,4033.12,0.475236,0.998678,0.00114671,6993.88 
99,44.443,99,2902.16,-0.228742,-7.81318,12.4006,119.945,0.338061,-206.13,2.01587e-07,-2.93313,-3.90166,-4.89231,-0.998093,-2.6811,4.61046,3058.82,5.11024,1209.6,5422.49,-2.96217,-3.93069,-4.95037,-1.02712,-2.71013,0.682271,3054.04,4.90702,1204.83,0.735836,0.997196,0.00744666,4150.43 
100,44.412,100,2754.03,-0.261923,-7.40812,12.2064,118.856,1.77416,373.026,201.291,-1.60226,-2.45257,-1.96795,-1.76617,-2.07066,23.1546,1506.82,1.87156,2545.91,24487.7,-1.74806,-2.59837,-2.25955,-1.91197,-2.21646,0.789504,1482.83,0.850967,2521.92,0.392514,0.998997,0.000621192,3777.78 
101,44.406,101,2982.52,-0.24037,-8.00535,12.3041,119.036,0.40596,-163.546,288.872,-3.57991,-2.51003,-7.68448,0.92284,-2.04794,-22.2901,1632.8,2.44924,2688.1,5367.77,-3.43956,-2.36967,-7.40377,1.0632,-1.90758,0.473318,1655.89,3.43173,2711.19,0.401615,0.996386,0.00232625,4123.07 
102,44.437,102,2526.15,-0.328317,-7.86817,11.7058,119.236,-1.08073,605.754,245.386,-3.02585,-1.08669,-2.1459,-4.11542,-1.12227,-34.8702,1450.41,2.98227,2520.85,24309.5,-2.80628,-0.867124,-1.70676,-3.89585,-0.902699,0.83232,1486.53,4.51925,2556.97,0.38982,0.994708,0.00324521,3813.38 
103,44.489,103,2321.31,-0.317378,-6.42169,13.4565,119.268,-0.0963662,359.528,33.6354,-3.80773,-2.87689,-5.99844,-1.95073,-4.86817,-8.15238,2488.95,-0.187043,1264.77,3940.91,-3.75639,-2.82556,-5.89577,-1.8994,-4.81684,0.692832,2497.39,0.172291,1273.21,0.683091,0.999879,0.000249211,3656.02 
104,44.446,104,2616.9,-0.0114439,-7.10509,12.1176,119.469,-0.011602,2.22856,500,-2.73932,-1.58128,-0.29524,-1.26248,-2.36297,35.1422,2907.77,10.7634,1093.23,2803.56,-2.9606,-1.80257,-0.737802,-1.48376,-2.58425,0.922896,2871.37,9.21442,1056.83,0.749101,0.994415,0.0158073,3833.09 
105,44.469,105,3254.31,-0.151444,-7.95148,12.6626,119.543,-0.145124,26.7739,1.03853e-09,-2.52178,-3.8107,0.131152,-1.35273,-2.18151,8.78133,2889.74,3.3573,1705.8,3404.16,-2.57708,-3.86599,0.0205644,-1.40802,-2.23681,1.00204,2880.65,2.97024,1696.7,0.651045,0.998199,0.00321441,4424.65 
106,44.454,106,3276.12,-0.0401646,-7.92971,12.5447,119.657,0.234028,-200.462,500,-6.36687,-0.91776,-1.16188,-3.09569,-1.46393,-14.0112,3191.86,0.906738,1474.9,4765.48,-6.27865,-0.829535,-0.985434,-3.00747,-1.37571,0.921019,3206.37,1.52431,1489.41,0.702884,0.999169,0.00188172,4561.73 
107,44.168,107,4040.94,-0.02946,9.8847,11.7253,119.247,0.141883,100.102,500,-4.3979,-1.6891,-0.107184,1.01823,-1.76738,3.37519,2782.08,-1.67505,2627.45,4235.29,-4.41915,-1.71035,-0.14969,0.996978,-1.78863,0.97883,2778.58,-1.82382,2623.95,0.53782,1.00115,-0.00128203,5166.38 
108,44.338,108,4071.48,-0.060948,9.47481,11.6642,119.489,0.109187,-38.3794,500,-4.16649,-1.26177,-7.09669,-1.44856,-0.533315,-1.90817,2428.62,2.39215,2719.23,3734.09,-4.15448,-1.24975,-7.07266,-1.43654,-0.5213,0.510025,2430.6,2.47626,2721.2,0.495343,0.99822,0.00167348,4906.89 
109,44.9,109,4429.11,-0.0222146,10.5255,11.8582,119.24,-0.0228953,48.7667,1.68488e-13,-4.69064,-1.54883,1.31595,-4.27229,-1.35789,12.3027,2973.47,2.8311,2863.2,4099.42,-4.76811,-1.6263,1.16102,-4.34976,-1.43536,1.10537,2960.72,2.28883,2850.46,0.533018,0.998649,0.00147697,5554.64 
110,44.449,110,3105.67,-0.0061824,-7.87011,12.3602,119.613,0.00348241,1.71389,9.49839e-12,-4.26986,-3.53706,0.149549,-1.18023,-2.86044,25.0932,3264.54,4.70381,1281.57,3166.85,-4.42787,-3.69507,-0.166461,-1.33823,-3.01845,0.986837,3238.55,3.59778,1255.58,0.739205,0.99806,0.00525072,4381.13 
111,44.415,111,2569.72,-0.00694775,-7.60247,11.155,118.788,0.00998694,-43.8898,499.905,-0.227311,-2.91748,-4.58157,-1.31774,-1.69443,8.44237,1356.53,-5.54823,2667.13,2774.96,-0.280471,-2.97064,-4.68789,-1.3709,-1.74759,0.576044,1347.79,-5.92035,2658.38,0.357796,1.00775,-0.00411936,3766.91 
112,44.376,112,2738.77,-0.0010824,-7.93316,11.3599,119.162,-0.000713853,13.1209,6.717e-12,-5.76439,-2.12911,-3.20992,-2.54596,-0.387864,19.8037,1697.81,-3.73969,2562.82,2934.02,-5.88909,-2.25381,-3.45932,-2.67066,-0.512562,0.766032,1677.3,-4.61258,2542.31,0.420292,1.00484,-0.00335339,3990.8 
113,44.421,113,2759.65,-0.00395566,-7.42391,11.9999,119.289,-0.00422747,-0.150865,3.64953,-4.64297,-4.03274,0.89002,0.815359,-2.47152,35.961,1465.73,-2.28496,2703.76,2900.07,-4.86941,-4.25917,0.437146,0.588922,-2.69796,1.04047,1428.48,-3.87002,2666.51,0.370553,1.00476,-0.00268069,3855.01 
114,44.308,114,4092.71,-0.252348,10.4294,11.8649,118.989,0.216032,97.4254,499.968,-2.53122,-4.14169,-3.71275,-4.17925,-1.27362,42.2361,2801.43,-1.30609,2712.8,4713.43,-2.79717,-4.40764,-4.24465,-4.4452,-1.53957,0.756534,2757.68,-3.16774,2669.05,0.531702,1.00201,-0.00219107,5186.52 
115,44.343,115,3689.86,-0.138269,8.95912,12.275,118.987,-0.0145143,91.5056,11.5586,-2.72651,-1.21534,2.17053,-2.81435,0.0666378,-24.1592,2255.87,3.31268,2665.18,3623.23,-2.57439,-1.06321,2.47478,-2.66222,0.218762,1.68624,2280.9,4.37755,2690.2,0.482323,0.996653,0.00298855,4728.98 
116,44.318,116,4097.27,-0.121893,9.48841,12.4519,119.366,0.198995,1.1848,499.994,-2.319,-0.740747,-4.50175,2.04325,-2.97015,38.7376,2579.8,4.90533,2808.94,3853.81,-2.56292,-0.984667,-4.98959,1.79933,-3.21407,0.49863,2539.67,3.19788,2768.81,0.501982,0.997801,0.00212305,5059.29 
117,44.238,117,4389.95,-0.0735791,10.2785,12.5431,119.445,0.00657645,44.8596,65.7655,-0.111505,-4.00558,-5.26643,0.066472,-3.73699,-7.22304,2780.76,7.48732,2934.66,4206.5,-0.0660233,-3.9601,-5.17547,0.111954,-3.69151,0.59507,2788.24,7.80569,2942.14,0.510145,0.995125,0.00486345,5465.59 
118,44.385,118,3935.83,-0.00438038,9.2758,12.0337,119.231,-0.00531681,-4.65724,5.90924e-11,-3.79288,-1.04641,-1.92693,-1.56109,-2.99795,32.1074,2130.94,-1.4011,3072.18,3634.47,-3.99506,-1.24858,-2.33127,-1.76326,-3.20012,0.814068,2097.68,-2.81631,3038.92,0.431347,1.00236,-0.00171008,4863.1 
119,44.75,119,3365.85,-0.0182714,-9.32397,11.1608,119.006,0.0470477,7.74887,0.139577,-4.85678,1.31579,-2.38587,-3.09352,-3.71135,31.2925,2486.82,5.44618,2330.26,3399.46,-5.05382,1.11875,-2.77995,-3.29056,-3.90839,0.800204,2454.41,4.06689,2297.85,0.539971,0.997109,0.00324969,4545.45 
120,44.4,120,3160.24,-0.310395,-8.35718,-12.3898,118.832,0.00972533,267.154,22.5767,0.608877,-1.3574,-3.93457,-3.67413,-0.857028,14.364,1792.84,-6.70907,2714.9,3455.27,0.518431,-1.44784,-4.11546,-3.76457,-0.947474,0.578201,1777.96,-7.34219,2700.02,0.419827,1.00728,-0.00503447,4234.98 
121,44.424,121,2407.86,-0.0495393,-6.82707,-11.834,118.954,-0.0349066,35.1415,0.0658837,-3.59928,-1.75812,-4.0825,-3.25303,-3.11426,-0.921449,1239.17,-10.6854,2558.76,2669.96,-3.59348,-1.75232,-4.07089,-3.24722,-3.10846,0.741897,1240.13,-10.6448,2559.71,0.347427,1.01525,-0.00771968,3569.47 
122,44.218,122,4377.02,-0.0319627,10.6399,11.7888,118.876,0.0263572,-22.4674,437.608,-5.10291,-2.88273,-5.55677,-3.82589,-1.98674,37.0785,2768.44,1.41592,2985.14,4102.51,-5.33638,-3.11621,-6.02372,-4.05936,-2.22021,0.709782,2730.03,-0.218392,2946.74,0.504481,1.00014,-0.000136543,5411.56 
123,44.368,123,3699.15,-0.0614413,9.21516,11.8734,118.924,0.0277376,-53.4293,499.928,-1.73924,-2.82836,-0.870252,0.359189,1.98919,24.8349,2157.01,5.64813,2918.62,3610.07,-1.89562,-2.98474,-1.18301,0.202811,1.83281,0.706284,2131.28,4.55348,2892.9,0.447389,0.996275,0.00289113,4763.82 
124,44.388,124,3808.77,0.00732534,9.21499,11.663,119.158,-0.00983746,0.0632347,1.86373e-12,-2.99662,-2.3726,-3.59411,-2.88529,-0.09293,40.8477,1976,-1.00746,3008.42,3498.67,-3.25382,-2.6298,-4.10853,-3.1425,-0.350137,0.695321,1933.69,-2.80791,2966.1,0.417387,1.00255,-0.0017469,4632.85 
125,44.278,125,4430.24,-0.27773,10.7553,12.3954,119.112,1.48598,771.378,499.958,-2.84614,-2.28956,-3.14561,-0.404958,0.910644,-6.52226,2858.44,-6.59904,3053.5,41654.1,-2.80507,-2.24849,-3.06347,-0.363889,0.951713,0.593121,2865.2,-6.31156,3060.26,0.507112,1.00387,-0.0038137,5650.03 
126,44.464,126,3145.81,-0.282245,-8.05107,12.4628,120.166,-0.968094,244.742,311.105,-4.60248,-2.67436,-0.902235,1.53291,-0.330945,-5.12377,2795.01,5.52766,1586.97,10979.3,-4.57022,-2.6421,-0.837709,1.56517,-0.298682,0.876509,2800.32,5.7535,1592.28,0.659009,0.996417,0.00661222,4249.29 
127,44.348,127,3810.89,0.0100482,9.54058,11.735,119.167,0.0334905,-10.5537,1.00293e-10,-0.668958,-3.95645,-2.90511,-1.05555,2.2388,-4.60092,2434.38,3.63795,2755.89,3656.14,-0.639987,-3.92747,-2.84717,-1.02658,2.26777,0.538804,2439.14,3.84074,2760.66,0.492623,0.997252,0.00255626,4951.34 
128,44.248,128,3493.21,-0.0437595,-8.82487,11.5073,119.247,0.256439,-183.527,500,-4.84764,-1.25698,-3.78194,0.955808,-1.46749,-7.66593,2403.52,1.87923,2414.53,4837.88,-4.79937,-1.20871,-3.6854,1.00408,-1.41922,0.63542,2411.46,2.21712,2422.47,0.522424,0.998394,0.00168312,4615.9 
129,44.358,129,4621.16,-0.265796,10.4623,12.4753,119.451,-1.36238,2372.63,52.3411,-3.02225,-1.69899,-6.03256,-2.05146,0.978422,26.72,2534.67,2.83995,3240.25,109475,-3.1905,-1.86724,-6.36905,-2.2197,0.810173,0.503826,2506.99,1.66221,3212.58,0.461656,0.998841,0.000952212,5430.43 
130,44.228,130,4205.18,-0.280344,10.2074,12.063,118.77,-0.129458,160.844,6.69075,-0.00294754,-1.96077,-5.9611,-0.0627795,1.48482,34.8486,2548.07,0.0480186,2914.5,4686.19,-0.22238,-2.1802,-6.39997,-0.282212,1.26539,0.181524,2511.97,-1.48801,2878.4,0.489538,1.00104,-0.000953197,5131.32 
131,44.65,131,4083.67,-0.29697,10.0994,12.1176,118.93,0.809335,-200.11,413.91,-3.93973,-1.26228,4.67509,1.51026,-2.2687,-4.0586,2842.15,1.30038,2562.35,9256.1,-3.91418,-1.23673,4.7262,1.53582,-2.24314,5.17497,2846.35,1.47927,2566.55,0.549286,0.999091,0.0010606,5181.91 
132,44.55,132,2764.24,-0.00168483,-7.30735,11.4739,119.656,-0.00780814,2.51935,2.15202e-12,-2.08663,-1.00527,-4.0368,-1.4509,-3.07355,-11.0486,2256.29,-7.17567,1723.73,2730.03,-2.01706,-0.935704,-3.89766,-1.38133,-3.00398,0.653102,2267.73,-6.68868,1735.18,0.58952,1.00519,-0.00715165,3846.74 
133,44.373,133,3125.46,-0.303904,-8.39007,12.1993,119.318,0.38965,-546.939,499.988,-5.48746,-3.42234,-8.45305,0.382028,-1.72282,7.87949,2007.99,0.649679,2481.67,10269.5,-5.53708,-3.47195,-8.55228,0.332413,-1.77243,0.549912,1999.82,0.302373,2473.51,0.470468,0.999735,0.000225137,4250.72 
134,44.409,134,3353,-0.0409501,-8.90933,11.7116,118.762,-0.0240544,-112.865,4.9143e-13,-3.32093,-3.84001,-6.54458,-2.6223,-5.44637,5.54407,1659.36,-3.6592,3156.28,3485.08,-3.35584,-3.87492,-6.6144,-2.65721,-5.48128,0.699122,1653.62,-3.90357,3150.54,0.365795,1.00415,-0.00228762,4520.61 
135,44.7,135,3530.02,-0.322006,-9.40682,12.0332,118.767,0.376883,-359.786,89.008,-4.94902,1.56545,-3.81993,-3.50023,-2.11778,-49.1705,2646.17,4.08597,2275.25,8098.97,-4.6394,1.87506,-3.20071,-3.19062,-1.80817,0.708067,2697.1,6.25326,2326.19,0.56027,0.995959,0.00492755,4813.93 
136,44.479,136,2816.14,-0.0196171,-6.97382,12.6248,120.03,0.0441899,39.9235,497.767,-3.79333,-2.42865,-3.99514,-1.64203,-0.736432,45.1849,2690.82,-0.60922,1420.81,2923.52,-4.07785,-2.71317,-4.56418,-1.92655,-1.02095,0.680887,2644.02,-2.60084,1374.01,0.678934,1.00172,-0.0034991,3894.37 
137,44.394,137,2978.15,-0.168969,-8.15899,11.6407,118.755,0.343018,-185.751,500,-3.75197,-2.90572,-1.53577,1.61597,0.0985271,-11.2584,1688.95,-4.79803,2662.81,5165.97,-3.68108,-2.83483,-1.39398,1.68686,0.169418,0.769727,1700.61,-4.30179,2674.47,0.411334,1.00445,-0.00297177,4134.37 
138,44.44,138,3076.84,-0.0432282,-7.94945,11.5412,118.855,0.117887,-152.194,495.794,-2.68616,-2.6288,-3.34247,-0.626091,-0.96225,8.96966,1869.58,-2.91977,2406.31,3570.72,-2.74264,-2.68528,-3.45543,-0.68257,-1.01873,0.673543,1860.29,-3.31513,2397.02,0.460288,1.00313,-0.00255418,4041.57 
139,44.6,139,3754.99,-0.00093765,9.17283,11.8545,119.041,0.0101628,0.983609,55.5425,-6.66819,-1.80541,-7.73763,-3.06177,1.11884,-33.7925,2609.55,-3.8297,2499.61,3540.16,-6.4554,-1.59263,-7.31207,-2.84899,1.33163,0.566755,2644.56,-2.34022,2534.61,0.53414,1.00155,-0.00170372,4951.06 
140,44.328,140,3496.79,-0.0351592,-8.58751,11.7018,119.301,0.0134642,-36.4798,498,-0.651583,-1.60998,-0.891658,-1.87666,-2.79662,9.07319,2146.05,-1.13023,2598.59,3287.24,-0.708715,-1.66711,-1.00592,-1.93379,-2.85375,0.876866,2136.65,-1.53015,2589.19,0.475571,1.00125,-0.00108983,4492.82 
141,44.391,141,3552.7,-0.113705,-8.32339,11.9279,118.988,0.530488,282.217,493.22,-1.50349,-0.776541,-2.7216,-0.316847,-0.696013,9.55185,1939.29,-1.13554,2812.21,8105.53,-1.56364,-0.836687,-2.84189,-0.376992,-0.756158,0.554239,1929.39,-1.55656,2802.32,0.430716,1.00141,-0.00102425,4479.5 
142,44.363,142,4772.97,-0.0648461,10.6349,12.1332,118.892,-0.00587181,42.4057,6.27646e-09,-1.43206,-1.39917,-5.55981,-0.275438,-0.174547,16.5195,2563,4.78583,3389.98,4208.63,-1.53607,-1.50319,-5.76785,-0.379457,-0.278566,0.390622,2545.89,4.05769,3372.86,0.453393,0.997219,0.00221123,5615.2 
143,44.268,143,4498.25,-0.217408,10.7101,11.8978,119.183,-0.0043219,72.494,472.09,-6.43408,-3.67764,-6.63182,-4.37694,-3.04194,16.1648,2608.05,-4.59388,3159.06,4158.36,-6.53586,-3.77943,-6.83539,-4.47872,-3.14373,0.724081,2591.31,-5.30638,3142.31,0.475398,1.0036,-0.00312044,5450.81 
144,44.382,144,2771.48,-0.0011358,-7.00751,11.5144,119.327,-0.000476674,13.7209,2.80465e-12,-3.99791,-1.63769,-4.98481,-1.67773,-3.66699,41.0493,1716.6,-1.03008,2223.94,2626.85,-4.25639,-1.89616,-5.50177,-1.9362,-3.92547,0.6859,1674.08,-2.83942,2181.42,0.457503,1.00298,-0.00240352,3659.17 
145,44.418,145,2594.63,-0.230786,-6.68958,12.3372,119.107,0.624104,-146.973,342.837,-2.42804,-4.4859,-8.52572,-0.667422,-1.93118,4.75123,1415.55,4.05738,2365.77,5672.66,-2.45796,-4.51581,-8.58556,-0.697339,-1.9611,0.528726,1410.63,3.84796,2360.85,0.396355,0.995249,0.00299346,3559 
146,44.118,146,5060.1,-0.304228,11.6892,12.3544,119.226,0.53159,-303.28,8.77447,-1.7777,-2.41722,-6.34956,-0.625796,-0.998465,4.73916,2905.43,3.35158,3461.87,9949.38,-1.80754,-2.44707,-6.40924,-0.655637,-1.02831,0.48094,2900.52,3.14269,3456.96,0.479714,0.998107,0.00167184,6046.35 
147,44.397,147,3207.47,-0.076097,-8.02449,12.0874,119.011,0.325579,99.3639,128.997,0.495184,-3.75555,-4.01484,-2.54424,-1.57006,-3.09582,1768.49,-1.33529,2651.71,4210.65,0.514678,-3.73605,-3.97586,-2.52475,-1.55057,0.647298,1771.7,-1.19884,2654.92,0.423074,1.00119,-0.0008325,4187.68 
148,44.403,148,2857.42,-0.00495783,-7.28266,11.635,119.226,0.000989554,1.34636,4.7178e-12,-1.67219,-4.19129,-7.02353,-2.18373,-3.17113,30.5931,1664.42,-1.73848,2428.99,2758.39,-1.86483,-4.38393,-7.40881,-2.37637,-3.36377,0.618057,1632.74,-3.08694,2397.3,0.428059,1.00332,-0.00237767,3814.28 
149,44.429,149,2806.24,-0.00281458,-7.31873,11.8718,119.374,0.0212036,23.2553,4.74531e-12,-3.90796,-1.23097,-6.16721,-0.825769,0.406635,25.8893,1405.49,-1.8477,2775.62,2844.49,-4.07098,-1.39398,-6.49325,-0.988787,0.243617,0.488857,1378.67,-2.98883,2748.81,0.35532,1.00381,-0.00200697,3880.08 
150,44.459,150,2672.17,-0.285336,-7.24556,12.4768,120.162,-1.72028,-946.099,1.79851,-2.64539,-2.31308,-5.80544,-0.943755,-2.20164,4.81031,2580.53,-1.84354,1399.31,55925.2,-2.67568,-2.34336,-5.86602,-0.974044,-2.23193,0.583705,2575.54,-2.05557,1394.33,0.66995,1.0014,-0.0027231,3844.38 
151,44.298,151,4076.95,-0.0017371,9.53798,12.001,119.406,0.0186681,82.3064,500,-3.31386,-3.35915,-4.57827,-1.4485,-0.304772,2.83822,2575.9,1.7078,2776.85,3776.24,-3.33173,-3.37702,-4.61402,-1.46638,-0.322643,0.648102,2572.96,1.5827,2773.91,0.504777,0.998925,0.00104994,5097.21 
152,44.434,152,2859.34,0.00608951,-7.09058,11.9572,119.456,-0.0132388,18.7454,6.46292e-12,-0.655311,0.26359,-8.13376,-3.92232,-1.0416,41.5473,1427.4,-2.10917,2686.19,2768.06,-0.916923,0.00197775,-8.65699,-4.18393,-1.30322,0.425132,1384.37,-3.94045,2643.15,0.365304,1.00501,-0.0027538,3789.64 
153,44.379,153,3836.44,-0.0280662,8.85288,12.2203,118.86,-0.00405165,13.917,499.937,-1.67048,-1.60893,0.405778,-2.70782,-0.0838294,47.4983,1968.09,-3.4123,3088.54,3523.61,-1.96956,-1.90802,-0.19239,-3.00691,-0.382913,0.97421,1918.9,-5.50589,3039.34,0.40961,1.00505,-0.00334823,4684.69 
154,44.353,154,3627.09,-0.00142888,-8.39653,11.908,119.161,0.00928083,12.8603,2.42213e-11,-0.821149,-2.64985,-7.04211,-4.18253,-5.43707,-8.93158,2252.1,3.8368,2511.06,3258.77,-0.764909,-2.59361,-6.92963,-4.12629,-5.38083,0.649935,2261.35,4.23048,2520.31,0.496473,0.996737,0.00308254,4554.84 
