cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
78,44.025,78,7517.77,-0.218695,17.1151,10.9901,119.553,-0.0784795,368.299,494.27,-1.85226,-1.21858,-0.0910373,0.765344,-2.64522,6.36927,4724.57,-4.24772,3810.07,7064.12,-1.89237,-1.25869,-0.171249,0.725238,-2.68533,0.967581,4717.69,-4.52846,3803.19,0.576834,1.00168,-0.00219821,8178.6 
79,44.085,79,7090.5,-0.0853518,15.1116,11.6696,119.8,0.0486828,130.368,2.75087e-05,-0.760782,-1.30252,-5.42147,0.738122,-0.602561,-16.0536,4757.87,6.49444,3325.67,5947.27,-0.659697,-1.20143,-5.2193,0.839207,-0.501476,0.225933,4775.2,7.20204,3343.01,0.610848,0.997368,0.00395287,7817.34 
80,44.225,80,6741.25,-0.220647,15.232,11.256,119.757,0.110635,472.254,433.563,-1.17002,-3.19032,-2.51985,-2.45864,-1.86417,-3.11243,4644.05,1.05295,3098.18,7282.17,-1.15042,-3.17072,-2.48066,-2.43904,-1.84457,0.776223,4647.41,1.19014,3101.55,0.622158,0.999552,0.00070636,7469.81 
81,44.195,81,5900.21,-0.218383,12.7955,11.9516,119.826,0.274913,141.496,19.3243,-2.79347,-0.257502,-7.34164,-1.71082,-1.51456,30.4927,3989.92,-3.6928,2842.51,6244.56,-2.98547,-0.449506,-7.72565,-1.90282,-1.70656,0.476937,3956.99,-5.03683,2809.58,0.607486,1.00223,-0.00331334,6513.71 
82,44.005,82,7414.94,-0.227196,16.8869,11.0635,119.653,0.143113,701.234,485.246,-2.03463,-6.46862,-5.89938,-2.68602,1.48041,17.9509,4839.41,-1.08935,3588.61,9348.77,-2.14766,-6.58165,-6.12545,-2.79905,1.36738,0.623893,4820.03,-1.88057,3569.23,0.597423,1.00068,-0.000971521,8068.03 
83,43.975,83,7412.96,-0.0432378,16.6165,10.9533,120.028,-0.0557662,26.681,500,-3.15199,-0.376072,-1.30513,-2.14909,-1.74435,50.3221,4788.79,1.74701,3607.12,5973.32,-3.46885,-0.692937,-1.93886,-2.46595,-2.06121,0.817567,4734.45,-0.471043,3552.78,0.594222,1.00017,-0.000244294,7967.48 
84,44.115,84,6811.14,-0.205053,15.4746,11.0634,119.862,-0.00989609,248.467,227.944,-1.90826,-4.32068,-3.85528,-2.82997,-3.92242,-20.3563,4459.69,0.558403,3326.3,5653.23,-1.78008,-4.19251,-3.59893,-2.70179,-3.79424,0.776013,4481.67,1.45565,3348.29,0.595285,0.999432,0.000800205,7528.61 
85,44.165,85,6514.05,-0.0314824,14.4481,11.2736,119.62,0.0124388,19.4382,500,-1.88875,-1.50618,-2.25761,-1.98077,-1.52025,15.9915,4345.35,0.737859,3211.83,5310.25,-1.98945,-1.60687,-2.45899,-2.08147,-1.62095,0.747995,4328.08,0.0329979,3194.56,0.598203,0.999987,1.90275e-05,7235.13 
86,44.145,86,6659.05,-0.247144,15.6078,11.0631,119.495,-0.0428579,111.273,451.365,-2.53252,-2.1954,-6.6074,-2.52313,-2.2847,0.350608,4464.67,-5.04547,3378.13,5776.27,-2.53473,-2.19761,-6.61181,-2.52534,-2.28691,0.590762,4464.29,-5.06093,3377.75,0.592234,1.00199,-0.00276769,7538.05 
87,44.065,87,7212.05,-0.137807,16.4003,11.0025,119.897,0.119829,190.714,4.57977e-10,-2.39982,-1.74758,-2.17227,-1.25216,-2.6374,-7.76522,4857.66,-4.19785,3393.9,6617.99,-2.35093,-1.69868,-2.07448,-1.20326,-2.5885,0.790792,4866.05,-3.85558,3402.28,0.61115,1.00139,-0.0020919,7962.13 
88,44.105,88,7773.88,-0.00515468,17.1195,11.1757,120.033,-0.0203265,-7.28706,500,-1.96738,-3.07607,-4.22029,-2.13723,0.218524,22.6373,5026.9,12.8568,3759.77,6232.99,-2.10992,-3.21861,-4.50537,-2.27977,0.0759826,0.625728,5002.45,11.8591,3735.32,0.595417,0.995869,0.00581438,8401.6 
89,44.035,89,8222.09,-0.038455,17.6268,11.1657,119.917,0.00426068,13.2246,500,-4.62623,-0.773606,-5.32175,-1.78118,-2.00594,-10.8378,5179.6,4.16183,3918.53,6408.82,-4.55799,-0.705363,-5.18526,-1.71294,-1.9377,0.632231,5191.31,4.63953,3930.24,0.592086,0.998438,0.00216984,8767.82 
90,44.095,90,7792.67,-0.015913,17.0642,11.3016,119.657,0.00236686,-13.0569,466.908,-2.82962,-2.77722,-5.50833,-2.91416,-2.77345,-4.3379,4981.81,8.46666,3930.13,6279,-2.80231,-2.74991,-5.4537,-2.88684,-2.74614,0.672232,4986.5,8.65787,3934.82,0.582046,0.996971,0.00403686,8567.18 
91,44.075,91,6988.32,-0.264842,16.165,11.2484,119.969,0.374108,-692.492,239.452,-2.30932,-1.47641,-6.59784,-0.25515,1.44779,-15.4279,4480.64,4.7278,3625.26,14352.7,-2.21218,-1.37926,-6.40355,-0.158005,1.54493,0.256099,4497.3,5.40782,3641.92,0.575732,0.9979,0.00272784,7811.45 
92,44.055,92,7271.66,-0.232713,16.0091,11.5071,119.788,0.0891222,715.519,169.135,-2.19548,-2.2063,-2.89504,-0.783119,-1.93193,16.6874,4820.88,7.38412,3513.82,8072.82,-2.30056,-2.31138,-3.10519,-0.888195,-2.037,0.708223,4802.86,6.64859,3495.8,0.601558,0.997583,0.00349123,7984.04 
93,44.125,93,8090.75,-0.0115075,17.4237,11.2004,119.738,0.00750936,16.9508,500,-2.71164,-1.68149,-6.16669,-3.47034,-1.06504,8.14475,5185.16,4.70291,3881.98,6357,-2.76292,-1.73278,-6.26926,-3.52163,-1.11633,0.592982,5176.37,4.34392,3873.18,0.594919,0.998534,0.00206173,8700.96 
94,43.955,94,7304.03,-0.199111,16.0828,11.2688,119.757,1.32524,-1131.2,46.2513,-1.58167,-1.33013,-3.95779,-0.845074,-1.64528,17.0335,4655.81,-1.87981,3537.11,54701.1,-1.68893,-1.43738,-4.1723,-0.95233,-1.75254,0.582915,4637.41,-2.63059,3518.72,0.591548,1.00099,-0.00137906,7839.45 
95,44.015,95,7563.63,-0.229303,16.5576,11.4931,119.687,-0.215152,290.588,13.0005,-3.23004,-2.01462,0.723009,0.483016,-0.622844,20.569,5001.79,3.92296,3563.19,8230.05,-3.35955,-2.14413,0.463975,0.353499,-0.752362,1.08531,4979.58,3.01634,3540.98,0.607127,0.998941,0.00156671,8201.87 
96,43.995,96,7582.48,-0.282826,17.5453,11.2153,119.538,0.692549,107.373,220.308,-2.27239,-3.29424,-1.89665,-1.438,-1.8742,-21.9528,5180.39,5.43937,3662.49,8826.41,-2.13416,-3.15601,-1.62018,-1.29977,-1.73597,0.837103,5204.09,6.40699,3686.19,0.608059,0.99785,0.00319155,8558.53 
97,44.135,97,7007.59,-0.0186442,15.8931,11.1281,119.979,0.00132383,30.3597,500,-2.9082,-1.48811,-0.839363,-5.03638,-4.3699,-4.62742,4651.6,-5.88336,3500.78,5758.67,-2.87906,-1.45897,-0.781087,-5.00724,-4.34076,0.94601,4656.6,-5.6794,3505.78,0.593435,1.00214,-0.00299316,7846.85 
98,44.245,98,7532.95,-0.255785,17.3901,11.0744,119.814,-1.0967,332.383,447.793,-2.90555,-0.00865129,-3.64707,2.90718,-2.32016,18.6306,4770.58,9.10558,3884.38,18135.7,-3.02286,-0.125963,-3.88169,2.78987,-2.43747,0.418745,4750.46,8.2844,3864.26,0.574634,0.996957,0.00393367,8266.93 
99,44.205,99,6579.53,-0.122437,14.884,10.9002,119.739,0.307968,97.6931,482.03,-2.27121,-4.24492,-5.42489,-0.37512,-1.2269,4.73062,4458.01,9.7918,3163.8,6260.84,-2.301,-4.27471,-5.48447,-0.404907,-1.25668,0.600309,4452.9,9.58329,3158.69,0.607713,0.996248,0.00555778,7327.31 
100,44.185,100,5309.89,0.0115062,11.9752,11.153,119.745,-0.0233038,-24.5966,500,-0.664653,-0.989536,-3.09532,-1.27807,-3.46867,6.39241,3797.39,-0.460887,2472.92,4366.45,-0.704904,-1.02979,-3.17582,-1.31832,-3.50892,0.673865,3790.49,-0.742646,2466.01,0.62813,1.00034,-0.000555063,6034.56 
101,44.235,101,6148.67,-0.00542106,14.183,11.1398,119.795,0.0116056,5.94705,1.00868e-11,-5.71176,-4.42189,-2.52215,0.613009,-4.26742,-20.685,4348.62,6.75611,2963.21,5145.53,-5.58151,-4.29164,-2.26165,0.743257,-4.13717,0.854357,4370.96,7.66784,2985.55,0.616687,0.996939,0.00470883,7087.81 
102,44.045,102,8310.11,-0.251668,18.4687,11.319,119.666,0.476011,14.7915,462.491,-6.48266,-1.43138,2.02945,-2.27784,0.192458,-18.2811,5222.48,5.22716,4154.22,7034.4,-6.36755,-1.31626,2.25967,-2.16273,0.307569,1.31042,5242.22,6.03294,4173.96,0.579858,0.99799,0.00265546,9040.52 
103,44.215,103,6500.33,-0.079218,14.3276,11.3895,119.971,-9.36277,9789.16,492.2,-3.19458,-3.17995,-0.40657,-3.47428,-2.36821,-0.528289,4393.12,3.58612,3101.16,2.98894e+06,-3.19125,-3.17663,-0.399917,-3.47095,-2.36488,0.96827,4393.69,3.60941,3101.73,0.608859,0.998564,0.00213903,7216.26 
104,43.985,104,7341.05,-0.0241653,16.6091,10.9798,119.98,0.0099418,17.8833,500,-3.07139,0.384452,-1.96844,-0.605559,-3.88686,-18.9684,4790.16,1.79208,3639.53,5942.34,-2.95195,0.503891,-1.72956,-0.48612,-3.76743,0.794861,4810.64,2.62815,3660.02,0.590897,0.999045,0.00132102,8141.26 
105,43.965,105,7809.8,-0.0222651,17.6635,10.9566,119.721,-0.00795823,21.8837,500,-3.03072,-0.741308,-3.25005,1.4703,-2.61694,-16.0879,5007.63,4.09371,3913.06,6305.74,-2.92941,-0.640007,-3.04744,1.5716,-2.51564,0.596947,5025.01,4.80282,3930.43,0.584188,0.99833,0.00224592,8601.7 
106,44.175,106,6070.02,-0.285342,14.1171,11.6318,119.637,0.135547,192.59,425.695,-3.61451,-2.69653,-2.94506,-1.46657,-0.217934,-11.628,4399.25,8.52357,2920,6195.33,-3.54129,-2.62332,-2.79863,-1.39335,-0.144716,0.733497,4411.81,9.0361,2932.56,0.623099,0.996429,0.00564405,7080.43 
107,44.155,107,6834.99,-0.0190154,15.6027,11.1642,119.771,0.000908151,15.7099,500,-4.3407,-2.10626,-3.23179,-0.936977,-2.23236,19.6101,4373.22,9.93595,3599.24,5670.98,-4.46418,-2.22974,-3.47875,-1.06046,-2.35584,0.744002,4352.04,9.07159,3578.06,0.572029,0.996365,0.00464864,7608.07 
108,44.025,108,8062.31,-0.0184195,17.6004,11.2173,119.867,0.0168281,10.9964,500,-3.38937,-3.30198,-5.40888,-0.762024,-3.13279,21.78,5099.03,10.4757,3972.82,6432.99,-3.52651,-3.43912,-5.68317,-0.899167,-3.26994,0.662076,5075.51,9.51566,3949.3,0.585453,0.99673,0.00441885,8669.38 
109,44.085,109,6857.38,-0.230792,15.6634,11.2621,119.686,0.1799,684.766,0.00187937,-1.24621,1.12928,-5.02405,-3.88727,-0.677731,3.6079,4491.46,8.57231,3423.16,9752.71,-1.26893,1.10656,-5.06949,-3.90999,-0.700449,0.484928,4487.56,8.41328,3419.27,0.590539,0.99673,0.00451214,7599.09 
110,44.225,110,6929.27,-0.0272689,15.2798,11.3518,119.829,-0.00564079,32.5773,500,-2.66055,-2.06223,-3.23954,-1.80064,-0.654956,-13.7012,4736.5,1.26977,3216.22,5652.45,-2.57428,-1.97596,-3.067,-1.71437,-0.568683,0.690211,4751.29,1.87368,3231.01,0.617732,0.99931,0.00106711,7691.51 
111,44.195,111,4703.35,-0.106594,11.3239,-11.1415,119.613,0.284304,-204.514,500,-3.36744,0.317436,0.130838,0.723357,-0.825948,-16.4953,3293.69,-1.89045,2530.34,5999.9,-3.26357,0.421302,0.33857,0.827223,-0.722081,1.14116,3311.5,-1.16339,2548.16,0.588155,1.00062,-0.000841739,5630.32 
112,44.005,112,7085.29,-0.0317189,16.4229,10.8077,119.671,0.0475411,17.4056,500,-3.4304,-3.54117,-7.20189,-2.81657,0.438689,3.57137,4799.87,12.2406,3440.25,5804.99,-3.45289,-3.56366,-7.24687,-2.83905,0.416201,0.565699,4796.02,12.0832,3436.39,0.605318,0.99561,0.00643563,7923.13 
113,43.975,113,7460.73,-0.0198293,17.3053,10.7016,119.71,0.000100156,27.299,500,-4.90495,-2.02859,-4.61444,-0.10801,-4.08427,-3.26446,4634.17,1.95764,3955.58,6028.76,-4.88439,-2.00803,-4.57333,-0.0874546,-4.06372,0.707156,4637.7,2.10153,3959.1,0.562794,0.999208,0.000976851,8240.48 
114,44.115,114,6815.24,-0.24268,15.7116,11.1737,119.658,-3.1287,7064.31,498.889,0.871915,-4.16403,-2.8441,-2.96733,-1.33027,47.6819,4529.32,5.4952,3362.77,725211,0.571674,-4.46427,-3.44458,-3.26757,-1.63051,0.718471,4477.83,3.39352,3311.28,0.597754,0.998676,0.0018843,7491.09 
115,44.165,115,6328.89,-0.0110154,14.7108,10.9654,119.86,-0.0395787,23.3126,499.979,-3.14335,-1.64281,-3.66621,-1.55347,-2.22562,7.30762,4152.49,0.1335,3304.87,5281.2,-3.18936,-1.68882,-3.75824,-1.59949,-2.27163,0.699522,4144.6,-0.188599,3296.98,0.580082,1.00008,-0.000105386,7144.84 
116,44.145,116,7840.1,-0.0625536,17.8813,10.9143,119.907,0.0202937,35.3741,500,-4.08865,-2.66456,-0.675609,-1.62984,-2.05993,40.2548,5101.8,1.76564,3859.89,6376.54,-4.34213,-2.91804,-1.18256,-1.88331,-2.31341,0.906439,5058.33,-0.00868076,3816.42,0.592916,1,-4.19004e-06,8531.27 
117,44.065,117,7590.08,-0.139406,17.3055,10.9517,119.594,-0.0674729,239.014,2.32274e-05,-1.32266,-4.58293,-5.29713,-4.2619,-1.42907,-11.8894,4846.22,14.5908,3847.84,6694.61,-1.2478,-4.50806,-5.1474,-4.18704,-1.35421,0.686983,4859.06,15.1148,3860.68,0.580375,0.994586,0.00716032,8372.28 
118,44.105,118,8065.27,-0.0137902,17.8403,10.9845,119.897,-0.00544209,0.0188859,500,-4.46732,-3.57006,-3.46024,-1.80495,-1.42855,24.3635,5045.25,3.99739,4003.96,6379.34,-4.62073,-3.72347,-3.76706,-1.95836,-1.58196,0.759317,5018.94,2.92352,3977.65,0.58099,0.998982,0.00135209,8638.61 
119,44.035,119,7400.75,-0.0967044,16.7013,-10.957,120.044,0.358071,-130.068,0.00715985,-4.01066,-0.165528,-2.17864,0.941859,0.863048,-17.2859,4828.19,-0.545803,3606.45,7473.25,-3.90181,-0.0566826,-1.96095,1.0507,0.971893,0.496786,4846.85,0.216112,3625.11,0.595019,0.999922,0.000109805,8145.71 
120,44.095,120,5655,-0.0232439,14.199,10.4455,119.594,0.0489409,-61.61,500,-5.07612,-1.68552,-3.61557,-0.90658,0.0256103,-22.1892,3992.37,-4.42752,2894.15,4926.31,-4.9364,-1.54581,-3.33613,-0.76686,0.16533,0.67983,4016.34,-3.44948,2918.11,0.601986,1.00151,-0.00218229,6671.82 
121,44.075,121,6915.88,-0.237718,16.1308,10.984,119.894,0.102894,455.895,187.04,-3.51339,-1.55117,-1.49571,1.27076,-1.11248,-27.6235,4361.47,-3.06591,3597.71,7294.87,-3.33945,-1.37723,-1.14783,1.44469,-0.938542,0.785787,4391.3,-1.84834,3627.54,0.570865,1.00074,-0.000939491,7692.37 
122,44.055,122,7484.53,-0.0323595,16.9064,10.8436,119.728,-0.0391841,67.8674,5.99778e-11,-1.82642,1.57083,-1.13035,-2.13274,-2.86894,16.1465,4745.45,-2.45788,3706.98,6054.47,-1.92809,1.46916,-1.33369,-2.23441,-2.97061,0.809408,4728.02,-3.16957,3689.54,0.584753,1.00117,-0.001585,8085.5 
123,44.125,123,7029.79,-0.253095,16.5,11.0467,119.896,0.480769,79.1943,499.671,-4.31898,-5.41859,-2.20468,-0.900153,-0.337863,-19.5672,4650.35,-3.05761,3584.52,7172.96,-4.19577,-5.29538,-1.95827,-0.776944,-0.214654,0.842596,4671.48,-2.19515,3605.65,0.587414,1.00082,-0.00112275,7952.61 
124,43.955,124,7306.79,-0.183125,16.5077,11.0119,119.933,-1.37268,940.502,22.5306,-0.796922,-0.139883,-0.187716,-0.0507822,-2.9394,-11.2002,4530.3,-1.06066,3835.21,47944.2,-0.726397,-0.0693584,-0.0466667,0.0197425,-2.86888,0.987359,4542.4,-0.566989,3847.31,0.564733,1.00022,-0.00027155,8043.45 
125,44.015,125,7377.17,-0.0212502,16.4763,10.946,119.647,-0.0050781,24.8767,500,-6.53021,-0.581111,-2.68721,-1.02915,-1.30575,-28.9559,4849.99,-3.47251,3575.77,5875.08,-6.34788,-0.398783,-2.32255,-0.846827,-1.12343,0.789614,4881.26,-2.19622,3607.04,0.597925,1.00079,-0.00112286,8163.66 
126,43.995,126,6541.81,-0.0248402,15.3004,10.8915,119.89,0.00501325,24.9352,500,-6.78142,-4.72741,-2.50205,-3.01645,-1.71969,-31.5405,4401.58,-0.513494,3383.99,5428.88,-6.58282,-4.52881,-2.10484,-2.81785,-1.52109,0.880103,4435.64,0.876721,3418.06,0.587808,0.999654,0.000472271,7546.07 
127,44.135,127,7163.03,-0.0171539,16.5648,10.8061,119.905,0.00110397,10.3984,500,-1.59744,-0.345819,-2.81341,-1.09181,-3.05448,10.8876,4699.2,-1.97783,3598.17,5827.44,-1.666,-0.414375,-2.95052,-1.16037,-3.12304,0.683227,4687.44,-2.45773,3586.41,0.589536,1.00092,-0.00126397,7951.08 
128,43.94,128,7237.19,-0.226616,16.4497,11.1188,119.929,1.81752,-1613.59,135.319,-3.9526,0.533475,-0.648725,3.43579,-0.880798,8.10331,4519.1,-2.07721,3705.59,101424,-4.00362,0.48245,-0.750773,3.38477,-0.931823,0.58726,4510.35,-2.43438,3696.84,0.572781,1.00095,-0.0012145,7874.48 
129,43.93,129,7790.47,-0.0519004,16.6996,11.322,120.219,0.0967253,-31.9582,7.03775e-09,-4.10701,1.48332,-2.61657,-1.52539,1.57895,3.5943,4752.57,2.47247,3954.99,6255.55,-4.12965,1.46068,-2.66184,-1.54802,1.55632,0.49989,4748.69,2.31404,3951.1,0.569101,0.999148,0.0010777,8344.19 
130,43.92,130,7189.9,-0.0191631,16.3133,10.755,119.986,-0.00262704,20.0218,500,-8.0359,-2.38029,-3.77556,-0.361235,0.381714,6.9961,4528.3,-2.55164,3595.22,5713.19,-8.07995,-2.42434,-3.86367,-0.405288,0.337661,0.732351,4520.75,-2.86001,3587.67,0.58066,1.00111,-0.00147064,7785.53 
131,43.945,131,7997,-0.139944,17.2288,11.4805,119.827,0.084942,242.449,1.74688e-07,-4.78876,-3.98547,-4.37025,-3.4072,-3.22412,-2.19823,5010.46,-3.26636,3947.01,7109.3,-4.77492,-3.97163,-4.34257,-3.39336,-3.21028,0.779484,5012.83,-3.16947,3949.38,0.582429,1.00111,-0.00148052,8606.77 
132,43.935,132,7394.46,-0.0226871,16.2692,11.1696,120.1,-0.00383502,-8.99955,500,-3.34948,-3.74148,-2.99327,-0.335913,-0.552308,4.41037,4715.34,7.19972,3674.91,5916.75,-3.37725,-3.76925,-3.04881,-0.363684,-0.580079,0.726296,4710.58,7.00532,3670.15,0.585135,0.997404,0.00350376,8050.41 
133,43.925,133,7430.12,-0.0316159,16.4292,11.0858,119.683,0.0248451,4.85197,500,-4.8665,-1.27548,-1.7935,-0.0424007,-1.931,19.6383,4741.03,7.4121,3693.83,5932.92,-4.99016,-1.39913,-2.04081,-0.166058,-2.05466,0.808389,4719.82,6.5465,3672.62,0.585448,0.997579,0.00327283,8061.91 
134,43.94,134,7747.63,-0.0423995,16.9522,11.116,119.884,0.0542956,29.0548,499.999,-3.97179,-0.25228,-3.65564,-2.52528,-0.675786,17.2176,4904.15,2.65194,3787.04,6185.73,-4.08021,-0.360694,-3.87247,-2.6337,-0.7842,0.669902,4885.56,1.89303,3768.45,0.58757,0.999322,0.000924504,8314.84 
135,43.93,135,7352.68,-0.221184,16.4995,11.2,119.825,0.167724,624.586,340.17,-1.99481,-4.11435,-7.43997,-2.56976,0.361922,48.0895,4750.6,1.10512,3583.24,9425.88,-2.29761,-4.41716,-8.04558,-2.87257,0.0591146,0.542183,4698.67,-1.01453,3531.3,0.593855,1.00038,-0.000529511,7912.16 
136,43.92,136,7598.36,-0.199688,17.0454,11.2094,119.638,0.742369,278.95,0.00327737,-4.3439,-0.390957,-1.54772,-1.57623,-0.336483,-12.6305,4838.36,20.1627,3867.74,12961.2,-4.26437,-0.311426,-1.38866,-1.4967,-0.256952,0.820078,4852,20.7194,3881.38,0.578718,0.992582,0.0097377,8384.06 
137,43.945,137,7181.9,-0.0727946,16.1813,11.1053,120.051,0.0245029,134.894,500,-2.42327,-2.11036,-4.01445,-1.37171,0.236149,12.923,4711.66,3.79654,3577.19,5957.36,-2.50465,-2.19174,-4.1772,-1.45308,0.154777,0.589339,4697.7,3.22694,3563.24,0.591632,0.998799,0.00166547,7940.25 
138,43.935,138,8074.79,-0.0853379,17.553,11.2946,119.903,0.168417,107.462,500,-6.19836,0.825189,-2.87064,-0.390474,-0.467619,15.4975,5097.32,-5.83063,4002.63,7043.01,-6.29594,0.727606,-3.06581,-0.488058,-0.565202,0.683527,5080.58,-6.51372,3985.89,0.583456,1.00225,-0.00301945,8707.75 
139,43.925,139,6972.22,-0.233308,15.6579,11.362,119.918,0.367284,79.1106,474.131,-4.5116,-1.18288,-3.51331,-1.45593,-1.90432,-8.56657,4592.87,-0.424774,3376.37,6737.26,-4.45766,-1.12894,-3.40543,-1.40198,-1.85038,0.721878,4602.13,-0.0471839,3385.62,0.598998,1.00002,-2.56732e-05,7683.04 
140,43.9725,140,7588.44,-0.244623,16.5278,11.6515,119.932,0.233086,651.215,402.22,-3.38495,-2.73439,-4.05536,-4.01249,0.503432,-6.92597,4698.3,2.2131,3895.93,11210.1,-3.34134,-2.69077,-3.96814,-3.96888,0.547043,0.704358,4705.78,2.51838,3903.41,0.569853,0.999064,0.00118707,8257.88 
141,43.9675,141,8253.54,-0.051701,17.9437,11.0357,119.81,0.0176272,48.2312,494.588,-0.0141831,-0.27321,2.40688,-1.7091,-2.62078,19.665,5131.5,8.73333,4058.87,6473.96,-0.138008,-0.397035,2.15923,-1.83292,-2.74461,1.73111,5110.26,7.86655,4037.63,0.581736,0.997313,0.00357615,8784.51 
142,43.9725,142,7698.91,-0.241995,17.2818,11.2647,119.7,0.268799,38.2582,285.676,-6.31126,-2.49518,-4.18534,-3.03741,1.64861,-28.3989,4962.75,8.74023,3748.88,6672.08,-6.13244,-2.31636,-3.82769,-2.85859,1.82743,0.712369,4993.42,9.99197,3779.54,0.592142,0.99651,0.00484637,8432.8 
143,43.9675,143,8073.32,-0.116202,17.2248,11.4303,120.217,0.0993414,-6.4514,0.00460236,-1.58683,-2.09113,0.0579388,-1.66222,-1.5477,26.8938,5170.08,10.1411,3777.38,6430.12,-1.75618,-2.26047,-0.280747,-1.83156,-1.71704,0.964218,5141.04,8.95575,3748.34,0.601149,0.996961,0.00438198,8552.03 
144,43.9825,144,7632.97,-0.245375,17.2055,11.2537,119.953,0.393213,-229.746,190.169,-1.67735,-0.434603,-1.64257,-2.3456,-1.23482,-23.1959,5003.41,-4.74206,3685.18,9243.99,-1.53129,-0.288545,-1.35046,-2.19954,-1.08876,0.790906,5028.46,-3.71965,3710.23,0.598287,1.0013,-0.0018502,8404.77 
145,43.9775,145,7408.42,-0.0646835,16.2625,11.2395,120.243,0.118617,-82.7672,2.76286e-08,-2.49026,-2.16904,-0.709324,-1.39203,0.751259,-21.5239,4750.45,1.95319,3668.51,6269.78,-2.35473,-2.03351,-0.438264,-1.2565,0.886789,0.915657,4773.7,2.90191,3691.76,0.58694,0.998937,0.00144589,8133.2 
146,43.9825,146,7850.11,-0.213427,17.1579,11.3487,119.857,0.15551,-468.118,496.678,-0.244924,-1.79144,-4.13528,-0.594054,1.60119,-11.0486,5037.16,14.7533,3792.34,8708.54,-0.175354,-1.72187,-3.99614,-0.524484,1.67076,0.158191,5049.09,15.2403,3804.27,0.593244,0.994746,0.00732562,8510.97 
147,43.9775,147,7499.44,-0.240093,16.8705,11.2681,120.154,0.0394039,604.417,493.576,-4.12137,-0.685442,-0.7655,0.0939527,0.324838,14.826,4870.34,-3.44516,3568.38,6963.61,-4.21472,-0.778797,-0.952211,0.000597132,0.231482,0.833345,4854.33,-4.09865,3552.37,0.600265,1.00148,-0.00212991,8086.99 
148,44.0825,148,6954.35,-0.0194458,14.7905,11.505,119.784,0.0229932,6.21595,496.964,-3.44891,-4.50502,-2.3388,0.521992,-1.82904,5.12475,4591.21,9.28948,3295.7,5544.11,-3.48118,-4.53729,-2.40334,0.489723,-1.86131,0.796213,4585.68,9.06359,3290.17,0.604992,0.996553,0.00504892,7579.73 
149,44.0775,149,8106.41,-0.2239,17.5355,11.5755,119.798,0.225619,825.431,2.01003,-2.12478,-1.63687,-2.90709,-2.27664,-2.38618,-8.25289,5186.8,3.94689,3924.01,12670.2,-2.07282,-1.58491,-2.80315,-2.22468,-2.33422,0.745625,5195.72,4.31065,3932.93,0.592126,0.99855,0.00201496,8774.68 
150,44.0825,150,7020.25,-0.180795,15.4653,11.2714,119.687,0.546578,31.2789,424.615,-2.28586,-2.36777,-4.18898,-0.552527,1.96884,-1.9455,4627.5,-3.27751,3420.54,6231.06,-2.2736,-2.35552,-4.16448,-0.540277,1.98109,0.433619,4629.6,-3.19176,3422.64,0.597815,1.00121,-0.0017208,7744.2 
151,44.0775,151,6465.05,-0.226717,14.514,11.4469,119.837,0.361656,-573.6,404.79,-2.40017,-4.6986,-3.41349,-0.670327,-1.4173,-21.1377,4360.79,0.0807169,3169.33,12161.5,-2.26707,-4.5655,-3.1473,-0.537228,-1.2842,0.733309,4383.61,1.01241,3192.16,0.601445,0.999596,0.000583892,7288.48 
152,44.0925,152,6163.61,-0.248185,14.94,-10.8345,119.897,0.339628,-36.5293,57.49,-2.96741,-3.03866,-2.96577,-1.60651,-0.795448,-2.30344,4135.85,-4.48354,3180.08,5673.22,-2.9529,-3.02416,-2.93676,-1.59201,-0.780944,0.739805,4138.34,-4.38201,3182.57,0.588294,1.00186,-0.00254281,7034.47 
153,44.0875,153,7003.63,-0.207058,15.6256,11.2386,119.835,0.123811,245.698,127.892,-1.43213,-0.490562,-2.36228,-2.17241,-0.374987,9.99993,4792.3,12.9858,3195.05,6706.96,-1.4951,-0.553529,-2.48821,-2.23537,-0.437954,0.654903,4781.5,12.545,3184.25,0.622659,0.99543,0.00720506,7679.16 
154,44.0925,154,7031.65,-0.211672,15.9141,11.1361,120.233,-0.00953266,410.533,12.5488,-1.28503,-3.04944,-0.365381,0.626415,-0.954551,0.123463,4716.48,6.84494,3359.02,5896.5,-1.2858,-3.05021,-0.366936,0.625638,-0.955328,0.927089,4716.35,6.8395,3358.89,0.606765,0.997469,0.00373695,7772.93 
155,44.0875,155,6997.86,-0.238816,15.5675,11.5038,119.823,0.0439895,103.093,367.596,-3.50794,-1.08864,-1.91315,0.394038,-0.976396,-27.0639,4710.03,2.71471,3331.93,5977.48,-3.33752,-0.918226,-1.57232,0.564452,-0.805982,0.740952,4739.25,3.90761,3361.16,0.60776,0.998559,0.00213702,7797.91 
156,44.0875,156,5830.4,-0.00705958,13.2581,11.2291,119.592,0.0062337,-28.3108,500,-2.92476,-1.92339,-0.729751,-1.7598,-2.18325,8.40853,3864.1,0.826475,2996.72,4852.18,-2.97771,-1.97634,-0.835643,-1.81274,-2.23619,0.915065,3855.02,0.455851,2987.64,0.586425,0.999793,0.000280988,6573.77 
