cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
77,44.15,77,9888.74,-0.371783,21.8763,11.746,118.569,0.721946,-1317.07,253.311,-2.70117,-5.09963,-4.53168,-0.175761,1.62799,38.4872,6783.57,12.2669,4530.39,39318.4,-2.94351,-5.34198,-5.01637,-0.418105,1.38564,0.5933,6743.71,10.5705,4490.53,0.622683,0.997264,0.00431752,10830.1 
78,44.315,78,9288.16,-0.372129,20.6063,11.8388,118.766,0.0924932,-44.9893,284.293,-0.651255,-5.74503,-6.90826,0.38097,-1.17985,30.6624,6023.29,-1.03123,4727.51,8076.94,-0.844328,-5.9381,-7.2944,0.187897,-1.37293,0.52205,5991.53,-2.38275,4695.75,0.583704,1.0007,-0.000935606,10264.7 
79,44.6,79,8974.83,-0.375866,19.7809,12.0101,118.939,1.58335,396.667,488.211,-4.1317,-1.43287,-8.4998,-1.39345,-1.75436,18.5695,6584.53,7.547,3874.68,28179.2,-4.24862,-1.5498,-8.73365,-1.51037,-1.87129,0.512461,6565.29,6.72851,3855.44,0.651723,0.99821,0.00320454,10073.7 
80,44.3,80,9549.68,-0.341417,21.0816,11.7804,119.075,0.0988522,476.113,7.89868e-12,-2.10017,-3.86244,-4.27365,-1.8643,-1.05832,48.1293,5937.8,1.44219,5056.9,9616.73,-2.40323,-4.1655,-4.87977,-2.16735,-1.36138,0.674188,5887.95,-0.679209,5007.04,0.563744,1.0002,-0.000249945,10444.4 
81,44.406,81,7269.12,-0.337485,16.8479,11.6435,118.402,0.276177,32.622,488.639,-1.17752,-3.20025,-5.90948,0.659883,-3.24722,3.13904,3355.28,-8.96415,5370.96,6679.19,-1.19728,-3.22002,-5.94901,0.640118,-3.26698,0.542144,3352.03,-9.10251,5367.71,0.406965,1.00477,-0.00313361,8236.65 
82,44.4,82,7109.27,-0.380366,16.8278,11.74,118.424,0.611313,-939.684,495.426,-4.96859,-2.87505,-5.93481,-0.339477,-2.44374,-4.40376,3653.25,-6.78987,5102.76,25131.1,-4.94086,-2.84732,-5.87935,-0.311747,-2.41601,0.6414,3657.81,-6.59576,5107.32,0.44041,1.00317,-0.00238463,8305.47 
83,44.4,83,6926.45,-0.227872,16.7851,11.5368,118.482,0.385388,130.232,0.0247028,-3.92718,-4.93771,-3.75177,1.68047,-3.13942,-35.5454,3327.52,-1.633,5337.4,7937.69,-3.70336,-4.71389,-3.30413,1.90429,-2.9156,0.7405,3364.34,-0.0662576,5374.22,0.407558,1.00003,-2.27114e-05,8254.88 
84,44.404,84,7352.37,-0.0229089,16.7745,11.5809,118.587,0.00308952,16.1126,500,1.77257,-3.13929,-5.79418,-2.42517,1.15071,-25.9245,3455.55,-4.44842,5473.44,6325.57,1.93581,-2.97605,-5.4677,-2.26193,1.31395,0.266664,3482.41,-3.30574,5500.29,0.41029,1.00166,-0.00110835,8487.67 
85,44.388,85,7119.44,-0.410411,16.8573,11.9347,118.505,2.23103,-1308.11,446.359,-4.77902,-1.79384,-1.75524,-1.31445,-2.06495,-40.7699,4144.7,-2.7115,4700.77,101554,-4.52231,-1.53712,-1.2418,-1.05773,-1.80823,0.877862,4186.93,-0.914478,4743,0.492403,1.00038,-0.000355295,8503.07 
86,44.362,86,8209.61,-0.426228,19.2065,11.8015,118.681,0.926617,-72.9137,487.523,-6.21076,-1.97102,-3.30952,-3.99334,-0.417416,4.46147,4896.86,-0.581593,4996.95,9578.09,-6.23886,-1.99912,-3.3657,-4.02143,-0.445509,0.790568,4892.24,-0.778241,4992.33,0.518506,1.00028,-0.000287244,9435.26 
87,44.25,87,9409.72,-0.437462,21.2192,11.9704,118.889,-1.22312,-8108.23,497.53,-7.69856,-5.29103,-7.02,-3.08367,0.316263,-2.9288,6277.06,1.46459,4800.56,331111,-7.68012,-5.27259,-6.98311,-3.06523,0.334705,0.691917,6280.09,1.59368,4803.59,0.589605,0.999556,0.00061078,10651.4 
88,44.402,88,6329.76,-0.0427567,15.2626,-11.4097,118.307,-0.0954191,94.6843,500,-2.49089,-4.52911,-8.94213,-2.14789,-2.99504,2.24649,3025.07,-9.43505,4915.04,5962.98,-2.50504,-4.54326,-8.97042,-2.16203,-3.00918,0.576666,3022.75,-9.53407,4912.71,0.403393,1.00555,-0.00358779,7493.31 
89,44.394,89,6711.69,-0.0328538,15.8532,11.5514,118.744,0.0310004,13.0811,500,1.96177,0.169435,0.428119,-1.76945,-1.2069,8.91635,3568.56,-7.06414,4709.4,5974.59,1.90563,0.113291,0.315831,-1.8256,-1.26304,1.41894,3559.33,-7.45715,4700.16,0.4542,1.00368,-0.0029312,7836.47 
90,44.55,90,8910,-0.0499591,19.4815,11.7368,119.331,0.150437,15.0217,468.404,-2.02965,-2.74834,-5.90839,-0.830672,-1.12398,-45.1437,6943.25,6.93447,3495.67,7516.87,-1.74539,-2.46409,-5.33987,-0.546414,-0.839724,0.511693,6990.01,8.92427,3542.43,0.684381,0.997771,0.00461929,10213.6 
91,44.398,91,7021.09,-0.0150044,16.3883,11.4855,118.492,0.00653289,35.6431,500,-4.77212,-0.514768,-8.63224,0.937894,-1.58121,-10.6513,3573.4,-8.32618,5078.85,6135,-4.70505,-0.4477,-8.4981,1.00496,-1.51414,0.399853,3584.43,-7.8567,5089.88,0.436263,1.00385,-0.00285157,8216.23 
92,44.39,92,6695.93,-0.416284,16.5323,11.6532,118.572,0.381089,282.408,480.621,-0.471403,-4.23988,-3.30822,-1.39603,-1.49168,-24.5534,3852.62,-6.66118,4535.55,9774.97,-0.316797,-4.08528,-2.99901,-1.24143,-1.33707,0.699485,3878.06,-5.57894,4560.98,0.483033,1.00252,-0.00225833,8028.55 
93,44.41,93,7009.48,-0.0302451,16.2779,-11.5437,118.74,0.00504466,22.4319,500,-1.81525,-2.819,-3.29709,-0.998681,-1.05924,13.3218,3367.57,0.247275,5207.4,6120.71,-1.89914,-2.90288,-3.46486,-1.08256,-1.14312,0.669779,3353.77,-0.339911,5193.6,0.415074,1.00018,-0.000120577,8079.95 
94,44.374,94,6726.44,-0.0224533,15.9258,11.3025,118.68,0.011492,11.5643,500,0.65174,-2.2513,-3.91349,-2.378,-3.7086,18.1045,4345.18,-0.812486,3862.8,5863.94,0.537741,-2.3653,-4.14149,-2.492,-3.8226,0.662845,4326.43,-1.61048,3844.05,0.552933,1.00065,-0.000772353,7824.51 
95,44.7,95,10265.7,-0.424213,23.2908,11.6394,119.1,-0.00634766,-756.918,498.056,-3.07627,-3.2937,-1.98465,-0.490084,-1.67493,-6.41248,7397.85,5.16731,4490.72,8981.33,-3.0359,-3.25332,-1.90389,-0.449706,-1.63455,0.814749,7404.49,5.44995,4497.36,0.644032,0.998714,0.00222731,11497.1 
96,44.309,96,8456.17,-0.313665,19.3337,11.4331,118.733,-0.0029715,413.367,495.56,-0.469123,0.804617,-1.99122,-0.688304,-1.51403,10.1265,5671.01,-6.30554,4277.8,7235.69,-0.532887,0.740853,-2.11875,-0.752068,-1.57779,0.500371,5660.52,-6.75188,4267.31,0.593112,1.00209,-0.00292316,9543.78 
97,44.318,97,9264.25,-0.0568761,20.2749,11.7355,118.753,0.0808657,64.3546,500,-3.16469,-3.46812,-10.6624,-2.14443,-2.80072,-38.0674,5823.69,6.59851,5007.53,7915,-2.92499,-3.22842,-10.183,-1.90473,-2.56102,0.510484,5863.12,8.27642,5046.96,0.56075,0.997536,0.00301173,10455.9 
98,44.5,98,6106.48,-0.00038349,13.5838,12.4982,119.286,-0.00314797,4.90215,7.4594e-11,-4.35262,-1.67551,-1.51165,-2.8683,-1.88166,-3.35168,6335.29,3.92538,1555.87,5527.16,-4.33151,-1.65441,-1.46944,-2.84719,-1.86055,0.879189,6338.76,4.07311,1559.35,0.817086,0.998877,0.00478866,7757.77 
99,44.303,99,8834.89,-0.380591,19.9877,11.7606,119.084,0.368777,-351.966,477.306,-2.56584,-3.79856,-6.86853,-2.40714,-2.19875,-65.1786,5976.52,5.97491,4413.48,11877.5,-2.15542,-3.38815,-6.04771,-1.99673,-1.78834,0.606688,6044.04,8.8478,4480.99,0.597134,0.997445,0.00362409,10121.7 
100,44.312,100,9315.99,-0.0668949,20.7648,11.502,119.035,0.0676243,0.387491,500,-1.65778,1.92511,-6.14148,1.41931,-0.552113,-2.83075,5728.17,1.51654,5104.57,7775.77,-1.63996,1.94293,-6.10583,1.43713,-0.534289,-0.246084,5731.1,1.64132,5107.5,0.552186,0.999499,0.000591618,10378.9 
101,44.38,101,9153.81,-0.351961,19.9984,11.9383,118.648,0.113415,2646.91,379.803,-0.29211,-6.89613,-3.40585,-2.18248,1.44494,10.426,4705.63,-2.39964,5817.34,17544.5,-0.35776,-6.96178,-3.53715,-2.24812,1.37929,0.698338,4694.84,-2.85919,5806.54,0.470482,1.00107,-0.000907892,9978.79 
102,44.368,102,8541.83,-0.020247,18.9806,11.624,118.904,0.0946325,-94.1181,468.985,-1.88117,-2.07862,-3.87141,-2.94979,-1.26736,-1.91529,4776.02,-5.73593,5512.59,7472.19,-1.86911,-2.06656,-3.84729,-2.93773,-1.2553,0.67875,4778,-5.65151,5514.58,0.487737,1.00207,-0.00189142,9796.27 
103,44.384,103,8462.46,-0.0131732,18.7821,11.5801,118.567,-0.102703,32.623,500,-0.724251,-0.803444,-7.1805,-2.41851,0.287204,16.7199,4241.65,3.20813,5793.19,7189.35,-0.829532,-0.908726,-7.39107,-2.52379,0.181923,0.355684,4224.33,2.47116,5775.87,0.445587,0.998977,0.00078751,9480.38 
104,44.372,104,7770.31,-0.396973,18.172,11.7654,118.869,1.02423,-15.869,493.572,-4.00601,0.113872,-3.46119,-0.523468,-1.34165,2.14264,4420.77,1.66544,4963.45,7489,-4.0195,0.100381,-3.48817,-0.536959,-1.35514,0.624903,4418.55,1.571,4961.23,0.494617,0.999378,0.000582973,8933.27 
105,44.8,105,10503.4,-0.351836,23.0262,11.641,119.06,0.121302,253.943,306.466,-0.185349,-1.87787,-3.69507,-3.37914,1.68312,24.7767,7290.12,4.98898,4687.55,9728.62,-0.341362,-2.03388,-4.00709,-3.53516,1.5271,0.522419,7264.45,3.89689,4661.89,0.63132,0.999062,0.00153745,11506.8 
106,44.75,106,10547.8,-0.388533,23.853,11.4524,118.455,0.0159643,271.352,170.495,-2.21662,-2.94615,-6.12103,1.73951,-4.86941,11.0524,7399.61,8.4213,4726.74,9033.78,-2.28622,-3.01575,-6.26022,1.66992,-4.93901,0.577904,7388.16,7.93414,4715.29,0.632598,0.998124,0.00309002,11679.1 
107,44.412,107,7208.54,-0.370219,16.9289,11.7212,118.323,0.253423,653.614,498.061,-4.37372,-3.47266,-1.10168,-1.05914,-1.74311,3.14737,3303.88,-8.02787,5571.38,11851.6,-4.39354,-3.49248,-1.14132,-1.07896,-1.76293,0.903842,3300.62,-8.16659,5568.12,0.394452,1.00435,-0.00270908,8367.6 
108,44.45,108,8702.57,-0.177846,18.7393,12.0437,119.187,0.0731423,30.19,6.96232e-09,-3.97732,0.157614,-3.09867,-1.37543,1.6766,54.6412,7933.57,2.10023,2166.6,7418.84,-4.32138,-0.186447,-3.7868,-1.71949,1.33254,0.563812,7876.97,-0.308193,2110,0.804013,1.00007,-0.000269136,9797.07 
109,44.438,109,7041.35,-0.021311,15.9694,11.6286,118.422,0.00719962,-7.38862,500,-2.80714,1.91693,-3.69337,-1.44406,-0.331092,-15.3835,2861.04,-9.29452,5728.1,6046.94,-2.71028,2.01379,-3.49964,-1.34719,-0.234226,0.394268,2876.97,-8.61646,5744.03,0.355005,1.00527,-0.00277095,8104.04 
110,44.3,110,8727.77,-0.009384,19.5746,11.5909,118.488,0.0271657,-62.1293,500,-2.23092,-2.19195,-7.62469,-1.84728,-3.33997,12.7184,5858.66,2.30732,4520.52,7440.86,-2.31101,-2.27203,-7.78485,-1.92736,-3.42005,0.560558,5845.48,1.74673,4507.35,0.587653,0.999477,0.00071336,9947.17 
111,44.05,111,10759.2,-0.165354,23.5579,11.5915,118.93,-0.0338641,63.9156,5.05437e-05,-3.7488,-0.865385,-0.784298,-6.86574,-0.704743,-17.3423,6844.36,6.14853,5394.73,8959.87,-3.6396,-0.756186,-0.565899,-6.75654,-0.595543,0.954043,6862.32,6.91292,5412.7,0.582151,0.99824,0.00234716,11787.9 
112,44.408,112,7126.69,-0.354235,16.7849,11.616,118.218,0.5103,1068.51,496.715,-2.40438,-0.954463,4.40441,-1.68361,-1.64173,12.311,3573.18,-4.59828,5177.31,24097,-2.4819,-1.03198,4.24937,-1.76113,-1.71925,2.5481,3560.42,-5.14091,5164.56,0.431035,1.00253,-0.00183704,8260.17 
113,44.44,113,7217.07,0.00808627,17.0041,11.235,118.593,-0.110105,67.9331,500,-2.44759,-1.27082,-2.70716,-2.07396,-0.780723,5.682,3628.46,-5.63541,5199.31,6462.51,-2.48337,-1.3066,-2.77872,-2.10974,-0.816501,0.707347,3622.58,-5.88585,5193.42,0.433915,1.00285,-0.00209208,8348.59 
114,44.65,114,9588.22,-0.332967,21.8912,11.5134,118.625,-0.320258,274.414,0.58983,-1.1831,-1.51505,-4.24157,-0.0490054,-0.370868,4.13252,6950.09,17.5347,4231.31,11065.7,-1.20912,-1.54107,-4.29361,-0.0750268,-0.396889,0.428716,6945.81,17.3525,4227.03,0.643583,0.995647,0.00750532,10792.4 
115,44.85,115,10715.2,-0.40763,23.6842,11.779,119.05,0.262028,-33.5337,445.559,-5.2595,1.3342,-4.13072,-2.05574,-0.78542,-38.7093,7400.83,-2.01806,4873.46,9367.64,-5.01576,1.57794,-3.64323,-1.81199,-0.541678,0.613848,7440.92,-0.311869,4913.55,0.624644,1.00007,-0.000116934,11912.3 
116,44.376,116,8702.08,-0.401976,19.3494,12.1217,118.952,0.134924,120.03,484.232,-0.795153,-0.884828,-6.07364,-2.25764,-2.57548,1.00905,4669.12,4.3837,5749.02,8162.48,-0.801506,-0.891182,-6.08635,-2.26399,-2.58184,0.517908,4668.07,4.33922,5747.98,0.471583,0.998376,0.0013887,9898.73 
117,44.327,117,8459.65,-0.00688718,19.2613,11.2627,118.678,-0.0092584,6.81637,500,-4.66733,-1.22018,-6.14378,-2.32793,-5.01117,-11.5324,5424.63,-3.10967,4549.79,7064.01,-4.59471,-1.14757,-5.99854,-2.25532,-4.93855,0.683198,5436.58,-2.60135,4561.73,0.567033,1.00084,-0.00105158,9587.75 
118,44.378,118,6882.66,-0.368565,16.4523,11.6274,118.792,-0.184992,594.803,52.9315,-2.89049,0.723415,-1.8381,-1.09158,-1.9227,23.8559,4396.68,-3.7982,4061.4,9809.34,-3.0407,0.5732,-2.13853,-1.24179,-2.07292,0.730009,4371.97,-4.8497,4036.69,0.543416,1.00194,-0.00221802,8045.36 
119,44.36,119,8457.22,-0.012239,18.7535,11.5098,118.731,-0.0159306,8.74333,500,-6.95352,-2.10767,-1.41363,-2.01739,0.308487,0.0757278,4967.38,1.65545,4945.22,7031.16,-6.954,-2.10814,-1.41458,-2.01787,0.30801,0.883923,4967.3,1.65211,4945.14,0.524676,0.999418,0.000615047,9467.38 
120,44.1,120,9999.62,-0.0838549,22.1482,11.4725,118.923,-0.344343,-138.827,1.00596e-07,-5.39618,-3.20087,-3.6247,-3.70497,-3.45204,48.7669,6713.75,0.451243,4792.26,9827.83,-5.70325,-3.50794,-4.23884,-4.01204,-3.75911,0.800254,6663.24,-1.69826,4741.74,0.60695,1.00045,-0.000660188,10978.2 
121,44.33,121,9022.01,-0.354975,20.0884,11.7594,118.815,0.0977741,-681.861,440.13,-5.20122,-5.22989,-4.11667,-1.31679,4.02341,-13.6055,5636.72,-0.807287,4874.59,9860.25,-5.11555,-5.14422,-3.94533,-1.23112,4.10908,0.651693,5650.81,-0.207597,4888.68,0.559513,1.00006,-7.82309e-05,10099.5 
122,44.366,122,7915.12,-0.274584,18.405,11.7992,118.455,-0.492115,456.108,1.04771e-05,-4.27154,-3.38421,-6.42608,-1.82653,-2.69945,16.3439,4653.47,-6.54925,5081.17,14376.2,-4.37445,-3.48712,-6.6319,-1.92944,-2.80237,0.655043,4636.54,-7.26964,5064.24,0.501519,1.00275,-0.00265133,9245 
123,44.444,123,9517.44,-0.418469,20.9284,12.1456,119.398,0.0226456,-740.598,370.182,-1.45884,-4.28293,-7.93976,-4.16142,-0.0395914,-27.5619,8831.13,7.20206,2287.73,8820.63,-1.28529,-4.10938,-7.59266,-3.98787,0.133958,0.549163,8859.68,8.41691,2316.28,0.807813,0.99834,0.00664935,10967.5 
124,44.382,124,7863.97,-0.0812675,17.8476,11.6127,118.926,0.0802924,19.0166,8.32936e-08,-5.92234,-2.58442,-7.21325,-2.4287,-0.239147,-62.4307,4426.32,-3.50067,5053.12,6796.67,-5.52923,-2.19131,-6.42703,-2.03559,0.153963,0.599042,4490.98,-0.748906,5117.78,0.490916,1.00029,-0.000269635,9148.17 
125,44.36,125,7202.42,-0.414505,17.2238,11.8123,118.635,0.570481,758.494,125.975,-3.81784,1.81523,-5.86107,-3.27869,-1.89268,28.1451,4537.68,0.943187,4289.22,20709.1,-3.99506,1.63801,-6.21552,-3.45591,-2.0699,0.559133,4508.53,-0.297366,4260.07,0.537678,1.00012,-0.000128601,8385.19 
126,44.396,126,8369.69,-0.116543,18.7496,11.6926,118.814,-0.0805024,-72.9789,0.000405659,-2.37099,-3.18624,-5.90118,0.128705,0.0600027,-60.0445,4596.66,-4.93141,5390.61,7327.96,-1.9929,-2.80815,-5.14501,0.506789,0.438087,0.428408,4658.86,-2.28482,5452.8,0.484243,1.00086,-0.00077247,9620.9 
127,44.35,127,9482.89,-0.0519996,20.8442,11.6564,119.072,-0.0647651,71.7009,435.111,-1.25608,-1.72235,-4.34442,-3.44137,-1.94913,-16.7635,5805.59,10.9498,5402.42,8060.58,-1.15053,-1.6168,-4.13331,-3.33582,-1.84357,0.657839,5822.95,11.6887,5419.78,0.541421,0.996499,0.0039571,10755 
128,44.29,128,8898.6,-0.0249252,19.8232,11.5226,118.873,0.0155345,10.3485,500,-2.01105,-1.35306,-2.37075,-3.91631,-1.75532,23.8796,5931.92,5.3902,4489.11,7440.91,-2.16141,-1.50342,-2.67147,-4.06667,-1.90568,0.78296,5907.19,4.33765,4464.37,0.59251,0.998717,0.00178662,9969.77 
129,44.28,129,8789.78,-0.112528,19.9547,11.4318,118.526,0.112386,-105.903,1.36195e-12,-3.79204,-3.31113,-7.27668,-3.52516,-5.85533,13.8428,5733.95,0.409172,4602.46,7813.48,-3.8792,-3.3983,-7.451,-3.61232,-5.9425,0.693164,5719.61,-0.200979,4588.12,0.578042,1.00006,-8.06986e-05,9894.79 
130,44.34,130,9778.68,-0.225544,21.9339,11.5754,118.616,0.316001,344.087,2.40893e-08,-4.28979,-4.28903,-6.5894,-3.65114,-1.28699,-15.9321,5962.72,0.313466,5310.76,11804.6,-4.18947,-4.18871,-6.38876,-3.55082,-1.18667,0.672446,5979.23,1.01571,5327.26,0.55225,0.999703,0.000351096,10827 
131,44.36,131,9452.82,-0.0192621,20.7635,11.5863,118.575,-0.0679394,4.73627,500,-4.79256,-1.13252,-6.84836,-1.48215,-1.51026,-20.8678,5320.61,4.27635,5677.18,7841.93,-4.66116,-1.00112,-6.58556,-1.35075,-1.37886,0.560302,5342.22,5.19615,5698.8,0.507424,0.998301,0.00167681,10528.1 
132,44.33,132,9245.5,-0.0392057,19.946,11.5625,118.57,0.00463982,50.4538,500,-2.0296,-2.63683,-10.7585,-1.34433,-3.65263,36.5809,5575.44,7.02193,4974.69,7515.24,-2.25994,-2.86717,-11.2192,-1.57467,-3.88297,0.485451,5537.55,5.40955,4936.8,0.552097,0.998293,0.00201444,10030 
133,44.335,133,8710.23,-0.11424,18.7592,11.8555,118.755,0.110701,-47.1939,500,-4.47932,-4.15727,-4.0716,0.557056,-0.54432,36.3899,5290.6,6.62173,4779.5,7409.93,-4.70846,-4.3864,-4.52987,0.327918,-0.773457,0.678054,5252.9,5.01777,4741.81,0.54901,0.998331,0.00194552,9567.95 
134,44.345,134,8877.63,-0.0134868,19.2981,11.654,118.816,-0.00222608,-6.35496,500,-3.6522,-4.21447,-3.8296,2.93861,-3.14141,-10.2526,5249.87,-5.60419,5120.92,7321.71,-3.58764,-4.14991,-3.70049,3.00317,-3.07685,0.678546,5260.49,-5.15229,5131.54,0.529747,1.00172,-0.00185298,9930.19 
135,44.35,135,8060.39,-0.368649,18.2217,11.9028,118.737,0.639156,1187.97,370.073,-6.17288,-2.81417,-4.67889,-2.78109,-2.76132,-16.2921,4916.16,3.88222,4622.87,31778,-6.07029,-2.71158,-4.47372,-2.6785,-2.65873,0.759385,4933.03,4.60033,4639.75,0.538823,0.998371,0.00182313,9155.2 
136,44.355,136,8955.68,-0.0176772,19.7206,-11.5921,118.614,0.0218175,-13.4437,500,-4.59009,1.33111,-6.31718,-3.16215,-4.8914,19.1783,5173.23,-0.825154,5335.63,7451.34,-4.71085,1.21035,-6.5587,-3.28291,-5.01216,0.642661,5153.37,-1.67048,5315.76,0.515816,1.00057,-0.000579217,9990.71 
137,44.365,137,8897.73,0.00238863,19.2599,11.7612,118.745,-0.0428364,-15.158,499.967,-3.61501,-1.47405,-2.03056,-5.08237,-3.86058,7.65,4909.38,3.8033,5505.6,7395.12,-3.66318,-1.52222,-2.1269,-5.13054,-3.90875,0.869927,4901.45,3.46611,5497.68,0.494879,0.998764,0.00116004,9904.34 
138,44,138,10654.6,-0.396979,23.0785,11.9787,119.248,0.593188,-906.712,281.773,-5.56009,-3.93017,-7.20411,-2.60266,-1.20888,22.9787,6989.25,1.9869,5139.67,26508.2,-5.70478,-4.07486,-7.49349,-2.74735,-1.35357,0.649412,6965.45,0.974061,5115.87,0.59939,0.999755,0.000350614,11620.9 
139,44.9,139,10338.9,-0.196155,22.5168,11.6018,118.746,0.0752158,-97.852,500,-7.01653,-3.99327,-5.94312,-2.70792,-0.299892,22.4011,6955.86,1.61327,4782.37,8743.71,-7.15759,-4.13432,-6.22523,-2.84897,-0.440945,0.700812,6932.66,0.625892,4759.17,0.615498,0.999842,0.000242202,11263.5 
140,44.321,140,9282.63,-0.385323,20.7456,11.8256,118.411,0.196291,-90.4739,453.439,-3.01373,-3.37728,-3.46093,-3.83384,-2.16748,18.1184,5727.95,0.60011,5137.69,8564.4,-3.12782,-3.49137,-3.6891,-3.94792,-2.28157,0.776929,5709.18,-0.198495,5118.93,0.550686,1.00006,-7.14358e-05,10367.4 
141,44.386,141,7183.76,-0.174618,16.5489,11.6457,118.622,0.0988662,337.62,500,-1.35982,-2.45574,-2.633,-1.94788,-2.22122,13.7688,4073.51,-1.6981,4622.28,7360.37,-1.44652,-2.54244,-2.80639,-2.03458,-2.30792,0.748031,4059.24,-2.30499,4608.01,0.491878,1.00099,-0.000922296,8252.54 
142,44.442,142,9122.14,-0.020143,19.2972,11.768,119.072,-0.000411793,5.7483,499.924,-3.62367,-2.4635,-10.9173,-2.19178,-3.69402,9.31183,7817.32,3.59848,2489.23,7392.58,-3.6823,-2.52213,-11.0346,-2.25042,-3.75265,0.525233,7807.68,3.18805,2479.59,0.775795,0.999286,0.00236283,10064.1 
143,44.324,143,8208.36,-0.0283051,18.1951,11.7353,118.735,-0.0134769,22.2445,499.966,-6.23839,-1.02948,-7.74947,0.159236,-1.82217,29.3857,5166.06,2.59013,4569.54,6960.67,-6.42342,-1.21451,-8.11954,-0.0257978,-2.0072,0.543602,5135.62,1.29489,4539.1,0.554232,0.999559,0.00052523,9266.2 
144,44.37,144,7513.91,-0.00835849,16.5213,11.4981,118.605,0.0164771,-37.0142,500,-2.55347,-3.37213,-8.0948,-2.69912,1.81838,8.72521,4134.7,7.61021,4641.96,6203.78,-2.60841,-3.42707,-8.20468,-2.75406,1.76344,0.461309,4125.66,7.22563,4632.92,0.494587,0.996944,0.00286477,8341.62 
145,44.2,145,9765.17,-0.404025,21.5224,11.9787,118.905,0.258621,-447.472,345.524,-3.51414,0.254854,-6.48943,-3.77101,-3.28784,6.00913,6720.9,7.69615,4673.27,12159.8,-3.55197,0.217016,-6.5651,-3.80885,-3.32568,0.614602,6714.67,7.43128,4667.04,0.612559,0.998067,0.00292459,10961.7 
146,44.392,146,7526.24,-0.0766086,16.4707,11.8295,118.449,0.0386077,114.35,500,-0.570993,-1.22352,-6.02396,-2.9239,-2.575,31.3956,3919.96,-6.19245,5001.57,6486.39,-0.768683,-1.42121,-6.41934,-3.12159,-2.77269,0.557394,3887.44,-7.57628,4969.05,0.46228,1.00342,-0.00281656,8409.27 
147,44.364,147,8076.31,-0.0245439,17.8547,-11.5498,118.594,0.0130765,16.3633,500,-4.40199,-0.802992,-7.45577,0.708664,0.759465,19.2752,4508.32,2.38829,4969.16,6720.05,-4.52336,-0.924363,-7.69851,0.587293,0.638095,0.354198,4488.36,1.53869,4949.19,0.499143,0.9994,0.000572378,8992.12 
148,44.306,148,10541.6,-0.333712,23.4037,11.4816,118.737,-0.0479875,-261.247,3.56434,-3.33069,-2.68894,-5.35413,-3.7053,0.537447,23.3629,6738.78,4.33558,5166.43,9155.55,-3.4778,-2.83605,-5.64836,-3.85241,0.390337,0.633801,6714.59,3.30581,5142.23,0.589308,0.999139,0.00118284,11394 
149,44.15,149,9093.64,-0.34997,20.5628,11.6021,118.703,0.106363,982.767,4.93983e-08,-6.90568,-3.73815,-2.92472,-5.8425,-1.65826,3.17387,6247.82,9.22131,4272.96,11169.1,-6.92567,-3.75814,-2.96469,-5.86248,-1.67825,0.860085,6244.53,9.08142,4269.67,0.616443,0.997461,0.00390279,10129.9 
150,44.315,150,9562.7,-0.0175685,20.6798,11.7618,119.031,0.00798655,-11.3837,500,-3.03286,-3.73235,-2.74221,-0.350584,-0.343504,-28.4332,5974.63,-2.80438,5152.85,7920.93,-2.85382,-3.55332,-2.38414,-0.171547,-0.164468,0.73879,6004.08,-1.55112,5182.3,0.560084,1.00045,-0.000551669,10720 
151,44.6,151,8801.96,-0.0252939,19.3197,11.6121,118.975,-0.0094913,5.45754,500,-2.31538,-6.3093,-8.56147,-2.21511,-4.34549,13.6416,6686.09,3.17201,3572.27,7304.75,-2.40128,-6.3952,-8.73327,-2.30101,-4.43139,0.640046,6671.96,2.57072,3558.14,0.673264,0.999326,0.00132913,9909.87 
152,44.3,152,8365.45,0.00648702,18.6546,11.6396,118.89,-0.0167141,-8.06938,1.70909e-09,-5.26084,-5.96645,-1.42152,-1.09098,-4.04672,-44.582,5574.47,2.06739,4354.99,7072.72,-4.98012,-5.68573,-0.860073,-0.810261,-3.766,0.946587,5620.64,4.03243,4401.17,0.58392,0.998746,0.00168493,9625.71 
153,44.406,153,7733.39,-0.062813,17.3962,11.6802,118.476,0.0445047,120.934,2.34457e-09,-4.58535,-1.65062,-3.90718,-3.72158,-0.472513,19.4283,3706.8,-2.32375,5591.09,6789.74,-4.70768,-1.77295,-4.15185,-3.84391,-0.594847,0.724518,3686.68,-3.18009,5570.96,0.421034,1.00151,-0.00105264,8756.25 
154,44.4,154,7335.41,-0.362731,17.0441,11.7551,118.476,-0.378634,251.322,96.2494,-5.69334,-6.06818,-5.83508,0.643435,0.393265,35.7014,3413.91,-5.41544,5445.11,9619.95,-5.91814,-6.29298,-6.28468,0.418633,0.168463,0.649071,3376.93,-6.98906,5408.13,0.406941,1.00364,-0.00238628,8298.33 
