cyc,freq,delay_samples,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
139,45.928,1240,139,21607.6,-0.164342,33.1668,14.7131,115.675,0.0813698,10.6204,47.1624,-1.99491,-1.3115,-1.70718,-1.75254,1.43111,-293.338,1591.42,49.3911,19686.7,15913.7,-0.147833,0.53557,1.98697,0.0945335,3.27818,0.654285,1825.08,70.6324,19920.3,0.0749979,0.936569,0.00648925,24335,-0.000672493,0.125812,13.9902,-11.6017,116.016,91.6475,1.29786,14.839,13.1741,114.867,140.442,1.14905,-48.7944 
140,45.868,1240,140,21212.6,0.00667116,32.344,14.6789,115.619,-0.0316544,-5.88291,3.07237e-13,-2.51241,-0.855289,2.11575,1.40429,0.541509,-326.522,19.6207,44.7452,20835.6,15461.5,-0.45639,1.20073,6.22779,3.46032,2.59753,0.522042,279.708,68.3894,21095.7,0.0115975,0.700339,0.0059364,24117.9,-0.000366605,-0.0223502,14.6906,8.11415,113.112,76.6902,1.39192,14.7818,13.0117,114.794,140.743,-1.68218,-64.0527 
141,45.856,1240,141,18067.3,-0.16557,26.8905,15.3972,115.712,-0.513553,451.395,362.617,-1.65646,-2.30189,2.51822,1.39778,0.164766,-298.357,41.6125,58.4679,17691.1,21024.7,0.222213,-0.423216,6.27557,3.27645,2.04344,0.449244,279.265,80.0727,17928.8,0.0135969,0.66588,0.00815999,20538.8,-0.000505515,-0.0157026,16.4977,7.86563,115.722,75.7145,1.10133,15.3768,13.61,114.883,140.369,0.839097,-64.6547 
142,45.904,1240,142,20558.7,-0.154943,31.0716,-14.9377,115.71,0.0420247,56.1723,476.205,-2.22119,1.20814,0.771166,-2.08125,0.737327,-328.509,109.236,63.0702,19911.6,15186.1,-0.152659,3.27667,4.90823,-0.0127196,2.80586,0.5466,370.905,86.8584,20173.3,0.0160102,0.709313,0.00786897,23166.8,-0.00023224,-0.0186392,-18.0649,-7.71997,114.801,76.3036,1.26978,15.0913,13.4522,114.944,140.388,-0.142726,-64.0844 
143,45.832,1240,143,21698,0.00419994,32.6959,14.8202,115.694,-0.00722466,9.71426,7.93208e-12,0.141904,1.38776,0.810885,-0.775254,1.51334,-309.076,-5.61452,69.5877,21186.3,15776.3,2.08807,3.33393,4.70322,1.17091,3.45951,0.68126,240.576,91.9687,21432.5,0.00983577,0.599161,0.00784264,24459.3,0.000479118,-0.0138555,22.3079,65.0717,103,98,1.34814,15.1541,13.6533,114.82,139.678,-11.8197,-41.6777 
144,45.892,1240,144,20429.5,-0.186925,30.7359,15.1275,115.502,0.0901702,302.839,54.5625,-0.483393,2.1386,-1.15889,0.0125499,2.19362,-348.321,100.706,64.6077,19983.3,16024.8,1.70989,4.33189,3.22768,2.20584,4.38691,0.796518,378.157,89.8305,20260.7,0.0162489,0.70636,0.00810123,23272.8,0.000303138,-0.0113265,21.3809,-70.8189,103,98,1.26449,15.2807,-13.5967,114.671,141.255,-11.671,-43.2546 
145,45.88,1240,145,17349.5,-0.201268,26.4328,15.1205,115.521,0.115263,-11.7817,313.799,-2.40185,-3.01446,-1.54037,-2.60694,-0.459186,-289.039,90.6451,60.9306,17053.9,13055,-0.581851,-1.19446,2.09964,-0.786936,1.36082,-1.3402,320.875,81.8607,17284.1,0.0161635,0.691346,0.00864909,19851.9,-0.000440848,-0.0229127,-13.6233,7.46735,113.038,74.7859,1.077,15.1406,13.5573,114.67,140.279,-1.63242,-65.4936 
146,45.908,1240,146,18029.5,-0.134321,27.4491,14.8224,115.673,0.103521,17.281,27.7682,-1.60869,-0.958154,2.45535,-0.569786,-0.519457,-260.277,160.954,48.2952,17524.6,13302.9,0.0302024,0.68074,5.73314,1.06911,1.11944,0.335875,368.275,67.1425,17731.9,0.018048,0.758119,0.00692689,20405.3,-0.000418385,-0.00122695,0.135231,4.38985,125.538,75.0721,1.13965,15.0168,13.2501,114.828,140.339,10.7102,-65.2669 
147,45.86,1240,147,18951.1,-0.0610488,28.7319,14.8715,115.765,0.089134,-84.9932,12.6369,-0.845677,-1.06871,2.36509,1.82702,-0.977034,-285.06,-35.036,58.3849,18611.6,14156.3,0.949271,0.726236,5.95499,3.62197,0.817914,0.506645,192.025,79.0268,18838.7,0.00893983,0.581327,0.00766824,21479.7,0.000366084,-0.0119731,23.1803,61.3292,103,98,1.20487,15.0966,13.4104,114.999,140.124,-11.9991,-42.1244 
148,45.888,1240,148,20187.4,-0.12743,30.4996,14.9879,115.75,0.135149,144.887,500,0.878269,-0.15597,-1.85676,-0.474777,0.50789,-306.838,54.3434,58.4772,19781.9,15518.4,2.81035,1.77611,2.0074,1.4573,2.43997,0.808657,298.752,80.6961,20026.3,0.0130297,0.679027,0.00736809,22928.5,-0.000943279,0.00218752,5271.32,-14.4084,147.246,68.7676,1.25896,15.0974,-13.5171,114.931,141.071,32.3153,-72.3036 
149,45.94,1240,149,18522.1,-0.167531,28.1943,14.9437,115.858,0.441504,-550.687,53.1067,1.74193,-0.12137,-2.06959,1.91466,1.31293,-302.032,152.599,43.7535,18088.9,21630.3,3.64374,1.78044,1.73404,3.81647,3.21474,0.877794,393.179,65.6244,18329.5,0.0186292,0.773941,0.00655201,21105.5,-0.000740847,0.00154113,2960.22,-17.8444,147.798,78.4484,1.17719,15.0259,13.2382,114.977,139.689,32.8201,-61.2409 
150,45.932,1240,150,18131.7,-0.184847,27.7856,14.9289,115.82,0.0873947,178.836,465.276,-0.385938,0.604484,2.19572,-1.62043,3.09026,-268.075,209.951,51.731,17628.4,14012.2,1.30206,2.29248,5.57171,0.0675618,4.77826,0.602364,423.482,71.143,17842,0.0205725,0.772803,0.00729164,20584.9,-0.000783523,0.031944,-13.5646,9.49405,117.162,97.668,1.12185,15.038,13.5723,115.021,139.889,2.14056,-42.2211 
151,45.936,1240,151,19259.1,-0.0129633,29.4933,14.6867,115.815,0.0379692,-35.4218,500,-0.362964,-0.835369,-1.9229,1.47741,0.767417,-287.988,3.22841,41.7064,18937.6,14144.5,1.45042,0.978015,1.70387,3.29079,2.5808,0.829679,232.621,62.5603,19167,0.0106262,0.679977,0.00597661,21891.4,0.000270247,-0.0116736,20.9561,64.6929,103,98,1.24017,14.9399,13.3722,114.936,139.874,-11.9356,-41.8738 
152,45.924,1240,152,18740.1,-0.174371,28.9962,14.7184,116.011,-0.332172,-745.133,10.9011,-2.05285,-1.42584,1.70304,-0.0483529,1.11899,-276.615,3145.31,54.6459,15476.4,21950.3,-0.311086,0.315928,5.18658,1.69342,2.86076,0.467803,3365.65,74.6762,15696.8,0.159487,0.962623,0.00868754,21103,-0.000741001,0.239234,14.7094,11.5703,115.8,90.5605,1.02213,14.8636,13.114,115.065,140.471,0.73459,-49.91 
153,45.896,1240,153,17398.5,-0.199517,26.7361,14.9815,115.658,0.155759,161.577,326.663,-1.79401,-0.4149,-1.66136,0.86831,0.499493,-338.975,133.954,54.1621,17089.8,13858.4,0.340424,1.71954,2.60751,3.00275,2.63393,0.746945,403.96,78.7081,17359.8,0.0201773,0.745728,0.00828278,20020.6,-0.000490879,-0.0151204,-15.5183,-7.94661,115.225,73.6659,1.08604,15.027,13.5975,114.769,140.974,0.456549,-67.3081 
154,45.92,1240,154,17005.7,-0.00709939,25.9909,14.577,115.822,-0.00577333,-12.7199,500,-1.61963,0.383932,-0.540672,0.362081,-0.574926,-238.87,3004.08,25.8424,13676.1,12335.8,-0.11553,1.88803,2.46752,1.86618,0.929172,0.649269,3194.35,43.1395,13866.4,0.169342,0.976912,0.00569829,18863.4,-0.000462227,0.232474,14.5703,11.434,115.615,90.1574,0.910836,14.7628,13.0959,114.931,139.994,0.684171,-49.8363 
