xs,ys
-4028390.369036909,0.0002991263949273803
-4028378.367836789,0.0002991022509819911
-4028366.3666366693,0.0002990770055351587
-4028354.3654365493,0.00029905065810133534
-4028342.364236429,0.00029902320820240447
-4028330.363036309,0.00029899465536769795
-4028318.361836189,0.0002989649991340028
-4028306.360636069,0.00029893423904557635
-4028294.359435949,0.00029890237465415853
-4028282.358235829,0.00029886940551898406
-4028270.357035709,0.00029883533120679437
-4028258.355835589,0.0002988001512918497
-4028246.354635469,0.0002987638653559419
-4028234.3534353487,0.0002987264729884049
-4028222.3522352288,0.00029868797378613225
-4028210.351035109,0.0002986483673535811
-4028198.349834989,0.00029860765330278963
-4028186.348634869,0.00029856583125338805
-4028174.347434749,0.0002985229008326102
-4028162.346234629,0.00029847886167530595
-4028150.345034509,0.0002984337134239527
-4028138.343834389,0.00029838745572866797
-4028126.342634269,0.00029834008824722037
-4028114.3414341486,0.00029829161064504056
-4028102.3402340286,0.00029824202259523975
-4028090.3390339087,0.00029819132377861097
-4028078.3378337887,0.00029813951388364777
-4028066.3366336687,0.00029808659260655446
-4028054.335433549,0.00029803255965125757
-4028042.334233429,0.0002979774147294178
-4028030.333033309,0.00029792115756044135
-4028018.331833189,0.0002978637878714918
-4028006.330633069,0.0002978053053975014
-4027994.3294329485,0.0002977457098811807
-4027982.3282328285,0.00029768500107303923
-4027970.3270327086,0.0002976231787313826
-4027958.3258325886,0.000297560242622334
-4027946.3246324686,0.0002974961925198428
-4027934.3234323487,0.00029743102820569594
-4027922.3222322287,0.00029736474946952967
-4027910.3210321087,0.00029729735610884036
-4027898.319831989,0.0002972288479289964
-4027886.318631869,0.0002971592247432487
-4027874.3174317484,0.00029708848637274003
-4027862.3162316284,0.0002970166326465265
-4027850.3150315084,0.0002969436634015728
-4027838.3138313885,0.00029686957848277373
-4027826.3126312685,0.000296794377742963
-4027814.3114311486,0.00029671806104292436
-4027802.3102310286,0.0002966406282514025
-4027790.3090309086,0.00029656207924511345
-4027778.3078307887,0.0002964824139087568
-4027766.306630668,0.00029640163213502223
-4027754.3054305483,0.00029631973382461383
-4027742.3042304283,0.00029623671888624205
-4027730.3030303083,0.00029615258723664656
-4027718.3018301884,0.0002960673388006043
-4027706.3006300684,0.0002959809735109402
-4027694.2994299484,0.000295893491308538
-4027682.2982298285,0.0002958048921423509
-4027670.2970297085,0.000295715175969412
-4027658.2958295885,0.00029562434275484526
-4027646.294629468,0.00029553239247187226
-4027634.293429348,0.0002954393251018373
-4027622.292229228,0.00029534514063419626
-4027610.291029108,0.00029524983906654186
-4027598.2898289883,0.00029515342040460955
-4027586.2886288683,0.0002950558846622893
-4027574.2874287483,0.0002949572318616347
-4027562.2862286284,0.0002948574620328742
-4027550.2850285084,0.000294756575214421
-4027538.2838283884,0.00029465457145288354
-4027526.282628268,0.00029455145080307157
-4027514.281428148,0.00029444721332802265
-4027502.280228028,0.00029434185909898796
-4027490.279027908,0.00029423538819545886
-4027478.277827788,0.00029412780070517267
-4027466.276627668,0.0002940190967241227
-4027454.275427548,0.0002939092763565689
-4027442.2742274283,0.000293798339715047
-4027430.2730273083,0.0002936862869203792
-4027418.2718271883,0.00029357311810168353
-4027406.270627068,0.0002934588333963797
-4027394.269426948,0.0002933434329502169
-4027382.268226828,0.00029322691691725637
-4027370.267026708,0.0002931092854598994
-4027358.265826588,0.00029299053874889253
-4027346.264626468,0.0002928706769633373
-4027334.263426348,0.0002927497002906998
-4027322.262226228,0.0002926276089268207
-4027310.261026108,0.00029250440307592416
-4027298.259825988,0.00029238008295062826
-4027286.258625868,0.0002922546487719488
-4027274.257425748,0.0002921281007693292
-4027262.256225628,0.0002920004391806197
-4027250.255025508,0.0002918716642521076
-4027238.253825388,0.0002917417762385202
-4027226.252625268,0.00029161077540303544
-4027214.251425148,0.00029147866201729067
-4027202.250225028,0.0002913454363613919
-4027190.249024908,0.000291211098723923
-4027178.2478247876,0.0002910756494019503
-4027166.2466246677,0.0002909390887010517
-4027154.2454245477,0.00029080141693529524
-4027142.2442244277,0.0002906626344272685
-4027130.243024308,0.00029052274150808316
-4027118.241824188,0.000290381738517383
-4027106.240624068,0.0002902396258033538
-4027094.239423948,0.00029009640372273194
-4027082.238223828,0.0002899520726408132
-4027070.237023708,0.0002898066329314616
-4027058.2358235875,0.0002896600849771129
-4027046.2346234675,0.00028951242916880576
-4027034.2334233476,0.00028936366590615655
-4027022.2322232276,0.0002892137955973906
-4027010.2310231077,0.00028906281865934575
-4026998.2298229877,0.0002889107355174803
-4026986.2286228677,0.00028875754660588176
-4026974.2274227478,0.0002886032523672757
-4026962.226222628,0.00028844785325303447
-4026950.225022508,0.0002882913497231847
-4026938.2238223874,0.0002881337422464107
-4026926.2226222674,0.00028797503130008654
-4026914.2214221475,0.0002878152173702485
-4026902.2202220275,0.00028765430095162715
-4026890.2190219075,0.0002874922825476498
-4026878.2178217876,0.00028732916267044863
-4026866.2166216676,0.0002871649418408695
-4026854.2154215476,0.0002869996205884788
-4026842.2142214277,0.00028683319945157327
-4026830.2130213077,0.0002866656789771865
-4026818.2118211873,0.00028649705972109166
-4026806.2106210673,0.0002863273422478349
-4026794.2094209474,0.0002861565271307046
-4026782.2082208274,0.0002859846149517651
-4026770.2070207074,0.0002858116063018578
-4026758.2058205875,0.00028563750178061016
-4026746.2046204675,0.000285462301996442
-4026734.2034203475,0.0002852860075665743
-4026722.2022202276,0.0002851086191170367
-4026710.201020107,0.0002849301372826679
-4026698.199819987,0.0002847505627071518
-4026686.198619867,0.0002845698960429825
-4026674.1974197472,0.0002843881379515007
-4026662.1962196273,0.0002842052891028931
-4026650.1950195073,0.0002840213501762012
-4026638.1938193874,0.0002838363218593274
-4026626.1926192674,0.0002836502048490437
-4026614.1914191474,0.00028346299985099795
-4026602.1902190275,0.00028327470757972205
-4026590.189018907,0.00028308532875863114
-4026578.187818787,0.00028289486412006083
-4026566.186618667,0.00028270331440523013
-4026554.185418547,0.0002825106803642777
-4026542.184218427,0.00028231696275626226
-4026530.183018307,0.0002821221623491689
-4026518.1818181872,0.00028192627991991645
-4026506.1806180673,0.00028172931625436513
-4026494.1794179473,0.0002815312721473221
-4026482.1782178273,0.00028133214840255
-4026470.177017707,0.0002811319458327642
-4026458.175817587,0.00028093066525967285
-4026446.174617467,0.00028072830751393494
-4026434.173417347,0.00028052487343519997
-4026422.172217227,0.0002803203638721051
-4026410.171017107,0.00028011477968228367
-4026398.169816987,0.0002799081217323701
-4026386.168616867,0.00027970039089800783
-4026374.167416747,0.00027949158806385476
-4026362.166216627,0.00027928171412359065
-4026350.165016507,0.00027907076997991476
-4026338.163816387,0.00027885875654458527
-4026326.162616267,0.0002786456747383765
-4026314.161416147,0.0002784315254911182
-4026302.160216027,0.00027821630974169266
-4026290.159015907,0.0002780000284380428
-4026278.157815787,0.00027778268253717605
-4026266.156615667,0.0002775642730051727
-4026254.155415547,0.00027734480081719045
-4026242.1542154266,0.00027712426695746266
-4026230.1530153067,0.00027690267241933824
-4026218.1518151867,0.0002766800182052368
-4026206.1506150668,0.0002764563053266881
-4026194.149414947,0.00027623153480433026
-4026182.148214827,0.0002760057076679144
-4026170.147014707,0.00027577882495631194
-4026158.145814587,0.00027555088771751875
-4026146.144614467,0.00027532189700866253
-4026134.143414347,0.0002750918538960071
-4026122.1422142265,0.00027486075945494965
-4026110.1410141066,0.00027462861477006267
-4026098.1398139866,0.0002743954209350445
-4026086.1386138666,0.00027416117905276164
-4026074.1374137467,0.00027392589023524517
-4026062.1362136267,0.0002736895556036958
-4026050.1350135067,0.0002734521762884896
-4026038.133813387,0.0002732137534291829
-4026026.132613267,0.00027297428817451777
-4026014.131413147,0.0002727337816824275
-4026002.1302130264,0.0002724922351200323
-4025990.1290129065,0.0002722496496636814
-4025978.1278127865,0.000272006026498903
-4025966.1266126665,0.0002717613668204455
-4025954.1254125466,0.00027151567183227455
-4025942.1242124266,0.0002712689427475766
-4025930.1230123066,0.00027102118078876507
-4025918.1218121867,0.0002707723871874844
-4025906.1206120667,0.0002705225631846152
-4025894.1194119467,0.0002702717100302792
-4025882.1182118263,0.0002700198289838337
-4025870.1170117063,0.0002697669213139158
-4025858.1158115864,0.0002695129882983886
-4025846.1146114664,0.00026925803122438433
-4025834.1134113465,0.0002690020513882997
-4025822.1122112265,0.0002687450500957996
-4025810.1110111065,0.0002684870286618229
-4025798.1098109866,0.00026822798841058515
-4025786.1086108666,0.0002679679306755852
-4025774.1074107466,0.00026770685679960684
-4025762.106210626,0.00026744476813471554
-4025750.105010506,0.0002671816660423013
-4025738.1038103863,0.00026691755189302345
-4025726.1026102663,0.00026665242706685403
-4025714.1014101463,0.0002663862929530732
-4025702.1002100264,0.0002661191509502718
-4025690.0990099064,0.000265851002466357
-4025678.0978097864,0.00026558184891855435
-4025666.0966096665,0.0002653116917334138
-4025654.095409546,0.00026504053234680127
-4025642.094209426,0.0002647683722039457
-4025630.093009306,0.00026449521275937913
-4025618.091809186,0.0002642210554769832
-4025606.090609066,0.00026394590182998116
-4025594.089408946,0.00026366975330094285
-4025582.0882088263,0.000263392611381787
-4025570.0870087063,0.00026311447757378645
-4025558.0858085863,0.00026283535338756964
-4025546.0846084664,0.0002625552403431261
-4025534.083408346,0.0002622741399697967
-4025522.082208226,0.0002619920538063235
-4025510.081008106,0.0002617089834007847
-4025498.079807986,0.0002614249303106439
-4025486.078607866,0.0002611398961027407
-4025474.077407746,0.0002608538823532952
-4025462.076207626,0.00026056689064791
-4025450.075007506,0.00026027892258157463
-4025438.073807386,0.000259989979758667
-4025426.0726072663,0.00025970006379295765
-4025414.071407146,0.0002594091763076008
-4025402.070207026,0.00025911731893518274
-4025390.069006906,0.00025882449331765685
-4025378.067806786,0.00025853070110639156
-4025366.066606666,0.00025823594396216136
-4025354.065406546,0.0002579402235551506
-4025342.064206426,0.0002576435415649547
-4025330.063006306,0.0002573458996805845
-4025318.061806186,0.000257047299600467
-4025306.060606066,0.0002567477430324496
-4025294.0594059457,0.0002564472316937891
-4025282.0582058257,0.000256145767311203
-4025270.057005706,0.0002558433516207997
-4025258.055805586,0.00025553998636812915
-4025246.054605466,0.0002552356733081722
-4025234.053405346,0.00025493041420534407
-4025222.052205226,0.0002546242108334953
-4025210.051005106,0.00025431706497591484
-4025198.049804986,0.0002540089784253319
-4025186.0486048656,0.00025369995298390574
-4025174.0474047456,0.00025338999046327555
-4025162.0462046256,0.0002530790926844915
-4025150.0450045057,0.00025276726147806293
-4025138.0438043857,0.00025245449868394987
-4025126.0426042657,0.0002521408061515634
-4025114.041404146,0.00025182618573976886
-4025102.040204026,0.0002515106393168858
-4025090.039003906,0.00025119416876069183
-4025078.037803786,0.0002508767759584219
-4025066.0366036654,0.0002505584628067596
-4025054.0354035455,0.0002502392312118862
-4025042.0342034255,0.00024991908308941
-4025030.0330033056,0.00024959802036441503
-4025018.0318031856,0.0002492760449714522
-4025006.0306030656,0.00024895315885453884
-4024994.0294029457,0.00024862936396716055
-4024982.0282028257,0.00024830466227227345
-4024970.0270027057,0.0002479790557423037
-4024958.0258025858,0.00024765254635914934
-4024946.0246024653,0.00024732513611416964
-4024934.0234023454,0.00024699682700823466
-4024922.0222022254,0.0002466676210516529
-4024910.0210021054,0.0002463375202642202
-4024898.0198019855,0.0002460065266752104
-4024886.0186018655,0.0002456746423233738
-4024874.0174017455,0.0002453418692569404
-4024862.0162016256,0.00024500820953361817
-4024850.0150015056,0.0002446736652205961
-4024838.0138013856,0.00024433823839454296
-4024826.012601265,0.00024400193114159583
-4024814.0114011453,0.00024366474555741243
-4024802.0102010253,0.0002433266837470939
-4024790.0090009053,0.00024298774782523645
-4024778.0078007854,0.00024264793991591932
-4024766.0066006654,0.00024230726215270559
-4024754.0054005454,0.00024196571667864126
-4024742.0042004255,0.00024162330564625627
-4024730.0030003055,0.00024128003121756523
-4024718.001800185,0.00024093589556405253
-4024706.000600065,0.00024059090086672798
-4024693.999399945,0.00024024504931604435
-4024681.998199825,0.0002398983431119535
-4024669.996999705,0.00023955078446389003
-4024657.9957995852,0.00023920237559077413
-4024645.9945994653,0.00023885311872100842
-4024633.9933993453,0.00023850301609248074
-4024621.9921992254,0.00023815206995256118
-4024609.9909991054,0.00023780028255810406
-4024597.989798985,0.00023744765617543192
-4024585.988598865,0.00023709419308039158
-4024573.987398745,0.0002367398955582702
-4024561.986198625,0.00023638476590385015
-4024549.984998505,0.00023602880642139513
-4024537.983798385,0.00023567201942464866
-4024525.982598265,0.00023531440723683375
-4024513.981398145,0.00023495597219065322
-4024501.9801980252,0.00023459671662828672
-4024489.9789979053,0.00023423664290139268
-4024477.977797785,0.00023387575337109064
-4024465.976597665,0.00023351405040801903
-4024453.975397545,0.0002331515363922477
-4024441.974197425,0.00023278821371333508
-4024429.972997305,0.00023242408477031128
-4024417.971797185,0.00023205915197167874
-4024405.970597065,0.00023169341773540924
-4024393.969396945,0.00023132688448894453
-4024381.968196825,0.0002309595546691932
-4024369.966996705,0.00023059143072253117
-4024357.9657965847,0.00023022251510478462
-4024345.9645964648,0.00022985281028128622
-4024333.963396345,0.00022948231872678887
-4024321.962196225,0.0002291110429255192
-4024309.960996105,0.0002287389853711637
-4024297.959795985,0.00022836614856686657
-4024285.958595865,0.00022799253502522697
-4024273.957395745,0.00022761814726829943
-4024261.956195625,0.00022724298782758945
-4024249.9549955046,0.0002268670592440397
-4024237.9537953846,0.00022649036406808428
-4024225.9525952647,0.00022611290485956102
-4024213.9513951447,0.00022573468418776631
-4024201.9501950247,0.0002253557046314401
-4024189.9489949048,0.00022497596877876208
-4024177.947794785,0.00022459547922735142
-4024165.946594665,0.00022421423858426254
-4024153.945394545,0.0002238322494659849
-4024141.944194425,0.00022344951449843894
-4024129.9429943045,0.0002230660363169605
-4024117.9417941845,0.0002226818175663562
-4024105.9405940645,0.00022229686090081396
-4024093.9393939446,0.00022191116898395705
-4024081.9381938246,0.00022152474448883003
-4024069.9369937046,0.00022113759009789326
-4024057.9357935847,0.0002207497085030221
-4024045.9345934647,0.00022036110240550319
-4024033.9333933447,0.00021997177451603254
-4024021.932193225,0.00021958172755471173
-4024009.9309931044,0.00021919096425103115
-4023997.9297929844,0.00021879948734392622
-4023985.9285928644,0.0002184072995816854
-4023973.9273927445,0.00021801440372200547
-4023961.9261926245,0.00021762080253197566
-4023949.9249925045,0.0002172264987880728
-4023937.9237923846,0.00021683149527615907
-4023925.9225922646,0.00021643579479147817
-4023913.9213921446,0.00021603940013865323
-4023901.9201920247,0.00021564231413168173
-4023889.9189919042,0.0002152445395939186
-4023877.9177917843,0.00021484607935813252
-4023865.9165916643,0.00021444693626641208
-4023853.9153915443,0.00021404711317022184
-4023841.9141914244,0.000213646612930385
-4023829.9129913044,0.00021324543841707866
-4023817.9117911845,0.00021284359250983104
-4023805.9105910645,0.00021244107809751642
-4023793.9093909445,0.00021203789807835335
-4023781.908190824,0.00021163405535988298
-4023769.906990704,0.00021122955285902986
-4023757.905790584,0.00021082439350200203
-4023745.904590464,0.00021041858022435167
-4023733.903390344,0.00021001211597095358
-4023721.9021902243,0.0002096050036960024
-4023709.9009901043,0.0002091972463630079
-4023697.8997899843,0.00020878884694479092
-4023685.8985898644,0.0002083798084234786
-4023673.8973897444,0.00020797013379050136
-4023661.896189624,0.00020755982604657094
-4023649.894989504,0.0002071488882017417
-4023637.893789384,0.00020673732327530808
-4023625.892589264,0.0002063251342958661
-4023613.891389144,0.00020591232430129192
-4023601.890189024,0.00020549889633873704
-4023589.888988904,0.00020508485346462354
-4023577.887788784,0.00020467019874464065
-4023565.8865886643,0.00020425493525373772
-4023553.8853885443,0.00020383906607612207
-4023541.884188424,0.0002034225943052351
-4023529.882988304,0.00020300552304381496
-4023517.881788184,0.00020258785540379186
-4023505.880588064,0.00020216959450634965
-4023493.879387944,0.00020175074348190362
-4023481.878187824,0.00020133130547009587
-4023469.876987704,0.00020091128361978915
-4023457.875787584,0.0002004906810890634
-4023445.874587464,0.00020006950104520824
-4023433.873387344,0.00019964774666471986
-4023421.8721872238,0.00019922542113327694
-4023409.870987104,0.00019880252764580326
-4023397.869786984,0.00019837906940636143
-4023385.868586864,0.0001979550496282147
-4023373.867386744,0.00019753047153380366
-4023361.866186624,0.00019710533835474208
-4023349.864986504,0.00019667965333180926
-4023337.863786384,0.00019625341971494644
-4023325.862586264,0.00019582664076324855
-4023313.861386144,0.00019539931974496105
-4023301.8601860236,0.00019497145993745469
-4023289.8589859037,0.00019454306462728804
-4023277.8577857837,0.000194114137110101
-4023265.8565856637,0.00019368468069067503
-4023253.855385544,0.00019325469868291024
-4023241.854185424,0.00019282419440982043
-4023229.852985304,0.00019239317120352473
-4023217.851785184,0.0001919616324052439
-4023205.850585064,0.0001915295813652912
-4023193.8493849435,0.000191097021443052
-4023181.8481848235,0.00019066395600704202
-4023169.8469847036,0.00019023038843480182
-4023157.8457845836,0.00018979632211295626
-4023145.8445844636,0.0001893617604371923
-4023133.8433843437,0.00018892670681225083
-4023121.8421842237,0.00018849116465192178
-4023109.8409841037,0.0001880551373790352
-4023097.839783984,0.00018761862842545666
-4023085.838583864,0.00018718164123207834
-4023073.8373837434,0.0001867441792487972
-4023061.8361836234,0.00018630624593457383
-4023049.8349835034,0.0001858678447573252
-4023037.8337833835,0.00018542897919398424
-4023025.8325832635,0.00018498965273047716
-4023013.8313831436,0.00018454986886171448
-4023001.8301830236,0.00018410963109158587
-4022989.8289829036,0.00018366894293295042
-4022977.8277827837,0.00018322780790763204
-4022965.8265826637,0.00018278622954640922
-4022953.8253825433,0.00018234421138899317
-4022941.8241824233,0.00018190175698408646
-4022929.8229823033,0.00018145886988927474
-4022917.8217821834,0.00018101555367108554
-4022905.8205820634,0.000180571811904966
-4022893.8193819434,0.0001801276481752724
-4022881.8181818235,0.00017968306607526509
-4022869.8169817035,0.0001792380692070981
-4022857.8157815835,0.00017879266118181377
-4022845.8145814636,0.00017834684561933244
-4022833.813381343,0.00017790062614842924
-4022821.812181223,0.0001774540064067935
-4022809.810981103,0.00017700699004091883
-4022797.8097809833,0.00017655958070616183
-4022785.8085808633,0.0001761117820667191
-4022773.8073807433,0.00017566359779561642
-4022761.8061806234,0.00017521503157470322
-4022749.8049805034,0.00017476608709464153
-4022737.8037803834,0.00017431676805489992
-4022725.802580263,0.0001738670781637257
-4022713.801380143,0.0001734170211382077
-4022701.800180023,0.00017296660070416185
-4022689.798979903,0.0001725158205961936
-4022677.797779783,0.0001720646845576703
-4022665.796579663,0.00017161319634071426
-4022653.795379543,0.000171161359706192
-4022641.7941794232,0.00017070917842370757
-4022629.7929793033,0.00017025665627159144
-4022617.7917791833,0.00016980379703689392
-4022605.790579063,0.00016935060451535642
-4022593.789378943,0.00016889708251147448
-4022581.788178823,0.00016844323483838157
-4022569.786978703,0.00016798906531791252
-4022557.785778583,0.00016753457778057393
-4022545.784578463,0.00016707977606553778
-4022533.783378343,0.0001666246640206296
-4022521.782178223,0.0001661692455023215
-4022509.780978103,0.00016571352437572045
-4022497.779777983,0.0001652575045145607
-4022485.778577863,0.0001648011898011756
-4022473.777377743,0.00016434458412655948
-4022461.776177623,0.00016388769139025062
-4022449.774977503,0.00016343051550039443
-4022437.773777383,0.00016297306037371366
-4022425.772577263,0.00016251532993550108
-4022413.771377143,0.00016205732811960715
-4022401.770177023,0.0001615990588684327
-4022389.768976903,0.00016114052613291669
-4022377.767776783,0.00016068173387252818
-4022365.7665766627,0.00016022268605523656
-4022353.7653765427,0.00015976338665757515
-4022341.7641764227,0.0001593038396645215
-4022329.7629763028,0.00015884404906956102
-4022317.761776183,0.0001583840188746567
-4022305.760576063,0.0001579237530902406
-4022293.759375943,0.0001574632557352022
-4022281.758175823,0.0001570025308368788
-4022269.756975703,0.00015654158243104505
-4022257.7557755825,0.0001560804145618841
-4022245.7545754625,0.00015561903128204874
-4022233.7533753426,0.00015515743665254445
-4022221.7521752226,0.00015469563474278817
-4022209.7509751027,0.00015423362963058244
-4022197.7497749827,0.0001537714254021019
-4022185.7485748627,0.00015330902615188496
-4022173.7473747428,0.00015284643598282094
-4022161.746174623,0.00015238365900614042
-4022149.744974503,0.00015192069934140387
-4022137.7437743824,0.00015145756111647275
-4022125.7425742624,0.0001509942484675696
-4022113.7413741425,0.000150530765539161
-4022101.7401740225,0.00015006711648401561
-4022089.7389739025,0.0001496033054631778
-4022077.7377737826,0.00014913933664595383
-4022065.7365736626,0.0001486752142099023
-4022053.7353735426,0.000148210942340822
-4022041.7341734227,0.0001477465252327409
-4022029.7329733027,0.00014728196708790363
-4022017.7317731823,0.0001468172721167438
-4022005.7305730623,0.00014635244453794238
-4021993.7293729424,0.0001458874885783101
-4021981.7281728224,0.0001454224084728453
-4021969.7269727024,0.0001449572084647071
-4021957.7257725825,0.00014449189280520087
-4021945.7245724625,0.00014402646575376824
-4021933.7233723425,0.00014356093157797455
-4021921.7221722226,0.00014309529455349692
-4021909.7209721026,0.00014262955896411186
-4021897.719771982,0.00014216372910166636
-4021885.718571862,0.00014169780926613637
-4021873.7173717422,0.0001412318037655081
-4021861.7161716223,0.00014076571691583635
-4021849.7149715023,0.00014029955304121531
-4021837.7137713823,0.00013983331647376588
-4021825.7125712624,0.00013936701155362348
-4021813.7113711424,0.00013890064262892494
-4021801.7101710225,0.0001384342140557977
-4021789.7089709025,0.0001379677301983449
-4021777.707770782,0.00013750119542861732
-4021765.706570662,0.0001370346141266706
-4021753.705370542,0.0001365679906804466
-4021741.704170422,0.0001361013294858305
-4021729.702970302,0.00013563463494662196
-4021717.7017701822,0.00013516791147452116
-4021705.7005700623,0.0001347011634891166
-4021693.6993699423,0.00013423439541787116
-4021681.6981698223,0.00013376761169611094
-4021669.696969702,0.00013330081676699176
-4021657.695769582,0.00013283401508156113
-4021645.694569462,0.00013236721109863365
-4021633.693369342,0.00013190040928485325
-4021621.692169222,0.00013143361411465908
-4021609.690969102,0.00013096683007027434
-4021597.689768982,0.00013050006164169137
-4021585.688568862,0.00013003331332665997
-4021573.687368742,0.00012956658963067196
-4021561.686168622,0.00012909989506694984
-4021549.684968502,0.0001286332341564128
-4021537.683768382,0.0001281666114277383
-4021525.682568262,0.000127700031417237
-4021513.681368142,0.00012723349866891357
-4021501.680168022,0.0001267670177344339
-4021489.678967902,0.0001263005931731117
-4021477.677767782,0.0001258342295518938
-4021465.676567662,0.00012536793144534827
-4021453.675367542,0.00012490170343564756
-4021441.674167422,0.00012443555011255766
-4021429.6729673017,0.00012396947607340304
-4021417.6717671817,0.00012350348592312765
-4021405.6705670618,0.00012303758427416973
-4021393.669366942,0.00012257177574652198
-4021381.668166822,0.00012210606496769762
-4021369.666966702,0.00012164045657271798
-4021357.665766582,0.00012117495520409585
-4021345.664566462,0.0001207095655118236
-4021333.663366342,0.00012024429215335606
-4021321.662166222,0.00011977913979359873
-4021309.6609661016,0.0001193141131048728
-4021297.6597659816,0.00011884921676697468
-4021285.6585658616,0.00011838445546705171
-4021273.6573657417,0.00011791983389966055
-4021261.6561656217,0.0001174553567667334
-4021249.6549655017,0.00011699102877756486
-4021237.653765382,0.00011652685464879484
-4021225.652565262,0.00011606283910439622
-4021213.651365142,0.00011559898687565726
-4021201.6501650214,0.00011513530270115117
-4021189.6489649015,0.00011467179132679095
-4021177.6477647815,0.00011420845750570756
-4021165.6465646615,0.00011374530599830642
-4021153.6453645416,0.00011328234157223437
-4021141.6441644216,0.00011281956900236364
-4021129.6429643016,0.00011235699307077833
-4021117.6417641817,0.00011189461856675666
-4021105.6405640617,0.00011143245028675821
-4021093.6393639417,0.00011097049303440585
-4021081.6381638213,0.00011050875162045495
-4021069.6369637013,0.00011004723086284712
-4021057.6357635814,0.00010958593558658898
-4021045.6345634614,0.00010912487062380667
-4021033.6333633414,0.00010866404081371413
-4021021.6321632215,0.000108203451002595
-4021009.6309631015,0.00010774310604378942
-4020997.6297629816,0.00010728301079767559
-4020985.6285628616,0.00010682317013165643
-4020973.6273627416,0.00010636358892014129
-4020961.626162621,0.00010590427204451434
-4020949.624962501,0.00010544522439318794
-4020937.6237623813,0.0001049864508614811
-4020925.6225622613,0.00010452795635167329
-4020913.6213621413,0.00010406974577297228
-4020901.6201620214,0.00010361182404149562
-4020889.6189619014,0.00010315419608025679
-4020877.6177617814,0.00010269686681914652
-4020865.6165616615,0.00010223984119491873
-4020853.6153615415,0.00010178312415117188
-4020841.614161421,0.00010132672063831714
-4020829.612961301,0.00010087063561363
-4020817.611761181,0.00010041487404113044
-4020805.610561061,9.995944089163442e-05
-4020793.609360941,9.950434114272193e-05
-4020781.6081608213,9.904957977871788e-05
-4020769.6069607013,9.859516179067791e-05
-4020757.6057605813,9.814109217636903e-05
-4020745.6045604614,9.768737594025526e-05
-4020733.603360341,9.723401809346078e-05
-4020721.602160221,9.678102365382543e-05
-4020709.600960101,9.632839764578032e-05
-4020697.599759981,9.587614510040317e-05
-4020685.598559861,9.54242710553814e-05
-4020673.597359741,9.497278055499729e-05
-4020661.596159621,9.452167865010851e-05
-4020649.594959501,9.407097039813321e-05
-4020637.593759381,9.362066086303037e-05
-4020625.5925592612,9.317075511528492e-05
-4020613.591359141,9.272125823187062e-05
-4020601.590159021,9.227217529630433e-05
-4020589.588958901,9.182351139852217e-05
-4020577.587758781,9.137527163493385e-05
-4020565.586558661,9.092746110838519e-05
-4020553.585358541,9.048008492814302e-05
-4020541.584158421,9.003314820987522e-05
-4020529.582958301,8.958665607563524e-05
-4020517.581758181,8.91406136538422e-05
-4020505.580558061,8.869502607926478e-05
-4020493.5793579407,8.824989849298524e-05
-4020481.5781578207,8.780523604245116e-05
-4020469.576957701,8.736104388135282e-05
-4020457.575757581,8.691732716967611e-05
-4020445.574557461,8.647409107366506e-05
-4020433.573357341,8.603134076580601e-05
-4020421.572157221,8.558908142480727e-05
-4020409.570957101,8.514731823558317e-05
-4020397.569756981,8.47060563892337e-05
-4020385.568556861,8.42653010830279e-05
-4020373.5673567406,8.382505752036775e-05
-4020361.5661566206,8.338533091083834e-05
-4020349.5649565007,8.294612647008632e-05
-4020337.5637563807,8.25074494198715e-05
-4020325.5625562607,8.20693049880288e-05
-4020313.5613561408,8.163169840845241e-05
-4020301.560156021,8.119463492107478e-05
-4020289.558955901,8.075811977184953e-05
-4020277.557755781,8.03221582127324e-05
-4020265.5565556604,7.988675550164562e-05
-4020253.5553555405,7.945191690252605e-05
-4020241.5541554205,7.901764768520673e-05
-4020229.5529553005,7.858395312546327e-05
-4020217.5517551806,7.815083850498043e-05
-4020205.5505550606,7.771830911133096e-05
-4020193.5493549407,7.728637023795883e-05
-4020181.5481548207,7.685502718415794e-05
-4020169.5469547007,7.642428525505485e-05
-4020157.5457545808,7.599414976158871e-05
-4020145.5445544603,7.556462602047587e-05
-4020133.5433543404,7.513571935425661e-05
-4020121.5421542204,7.470743509117724e-05
-4020109.5409541004,7.427977856523564e-05
-4020097.5397539805,7.385275511614723e-05
-4020085.5385538605,7.342637008932369e-05
-4020073.5373537405,7.300062883585485e-05
-4020061.5361536206,7.257553671248872e-05
-4020049.5349535006,7.21510990816121e-05
-4020037.5337533806,7.172732131123032e-05
-4020025.53255326,7.130420877493277e-05
-4020013.5313531402,7.088176685193689e-05
-4020001.5301530203,7.0460000926972e-05
-4019989.5289529003,7.003891639032316e-05
-4019977.5277527804,6.961851863779713e-05
-4019965.5265526604,6.919881307070043e-05
-4019953.5253525404,6.8779805095821e-05
-4019941.5241524205,6.836150012540759e-05
-4019929.5229523005,6.794390357715003e-05
-4019917.5217521805,6.75270208741586e-05
-4019905.52055206,6.711085744492927e-05
-4019893.51935194,6.669541872338613e-05
-4019881.51815182,6.628071014876664e-05
-4019869.5169517,6.586673716566367e-05
-4019857.5157515802,6.54535052239915e-05
-4019845.5145514603,6.50410197789634e-05
