,detuning_Hz,cyc,detuning,freq,cyc.1,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,detuning_EF,ratio95,f5,f9,c5_alpha,c5_transfer,c5_scaledtransfer,e_detuning_Hz,e_cyc,e_detuning,e_freq,e_cyc.1,e_ROIsum,e_fBg,e_fA1,e_fWidth1,e_fCtr1,e_fA2,e_fWidth2,e_fCtr2,e_box1,e_box2,e_box3,e_box4,e_box5,e_box6,e_box7,e_box8,e_box9,e_Nfit,e_BZ-2,e_BZ-1,e_BZ0,e_BZ1,e_BZ2,e_Excited,e_c5,e_c7,e_c9,e_fraction95,e_fraction75,e_fraction97,e_sum95,e_detuning_EF,e_ratio95,e_f5,e_f9,e_c5_alpha,e_c5_transfer,e_c5_scaledtransfer,em_detuning_Hz,em_cyc,em_detuning,em_freq,em_cyc.1,em_ROIsum,em_fBg,em_fA1,em_fWidth1,em_fCtr1,em_fA2,em_fWidth2,em_fCtr2,em_box1,em_box2,em_box3,em_box4,em_box5,em_box6,em_box7,em_box8,em_box9,em_Nfit,em_BZ-2,em_BZ-1,em_BZ0,em_BZ1,em_BZ2,em_Excited,em_c5,em_c7,em_c9,em_fraction95,em_fraction75,em_fraction97,em_sum95,em_detuning_EF,em_ratio95,em_f5,em_f9,em_c5_alpha,em_c5_transfer,em_c5_scaledtransfer
10,-4007000.000000005,72.0,-4.007000000000005,43.2157,72.0,10358.699999999999,-0.4250413333333333,30.24213333333333,9.001066666666667,123.86166666666668,0.22381166666666666,21.9064,207.94500000000002,-2.0632003333333335,-1.218489,-9.87973,-5.589463333333334,-1.206446,-610.8176666666667,6588.956666666666,42.7514,6125.336666666666,15753.826666666666,1.7829543333333333,2.6276666666666664,-2.1874133333333337,-1.743304,2.6397126666666666,-9.662269666666667,7075.493333333333,86.98219999999999,5421.738866666667,0.565935,0.9788976666666667,0.023650166666666667,12497.232199999999,-301.2781954887222,0.7682008194637587,0.56593494897462,0.43406505102537984,0.20813501900987486,1.6910481753670853e-05,0.035795443923454864,-4007000.000000005,46.57252408878007,0.0,0.0,46.57252408878007,178.57782617111252,0.011393005632111902,0.5055505942369488,0.041587512949601675,0.3133310283603182,0.48725823265937057,633.2375596090933,253.97755026283326,2.578649751315664,0.6508230986381783,2.8740498895635054,2.0722718825562763,1.8639459000056844,10.835288844019477,367.92233750254115,6.078441001605594,159.72263124971832,6807.0746674422,2.5718827070604005,0.6890056691590668,3.006253876793065,2.138514192935834,1.9251055684822413,16.8137662552119,366.81429107020017,6.861530625159373,134.74332752033925,0.01828729069599977,0.002050000081300808,0.0015268831465876274,253.84654215080437,0.0,0.05632410465975261,0.01828758114050863,0.01828758114050863,0.017721408480544685,1.4398228428123425e-06,0.0030477604707157837,-4007000.000000005,26.888659319497503,0.0,0.0,26.888659319497503,103.10195601119001,0.006577754868578729,0.29187977167167767,0.024010561796379577,0.18090175356929195,0.28131867179074893,365.5998755012917,146.6340070123685,1.48878412806786,0.37575289119357863,1.659333477403904,1.1964267292279587,1.076149667123181,6.255756930841994,212.4200605979685,3.5093895485302484,92.2159041477002,3930.0663916416365,1.4848771732454655,0.39779760856216545,1.735661485018832,1.234671744957339,1.1114602181816697,9.707432473538036,211.7803296919818,3.9615065534886256,77.79409641537377,0.010558172206084408,0.001183568098777776,0.0008815463957034695,146.55836944362258,0.0,0.03251873698717282,0.01055833989429978,0.01055833989429978,0.010231459956661791,8.312821058830782e-07,0.001759625328193258
11,-4006000.0,90.5,-4.006,43.2167,90.5,10155.25,-0.02654985,29.93335,8.693539999999999,123.9825,0.002093299,-7.329705,500.0,-4.60508,-3.2205399999999997,-7.33535,-4.85011,-3.109615,-608.0455,6532.33,30.5032,5942.049999999999,8468.035,-0.7763795,0.6081645,0.32206,-1.0214105,0.7190799999999999,0.31635,7016.66,74.5333,5269.6316,0.5711785,0.9817635,0.02089465,12286.2916,-301.20300751879705,0.750855161443354,0.5711786475026076,0.4288213524973924,0.21097735519375194,1.7141414896992458e-05,0.03628427413552385,-4006000.0,36.062445840513924,0.0,0.0,36.062445840513924,48.57823586751633,0.0008374265609592277,1.2302950885864732,0.18291438215733674,0.18172644276494626,0.0018504291499006386,1.697063345915526,0.0,0.7491230661246517,0.5196386313583699,5.0797844053660395,2.183234613320337,0.1184757411878061,69.15150766613834,73.32697320904549,2.0452356539039718,213.92808558017774,170.26424184190938,0.3136959026581316,0.08420722525116234,5.9506429749397665,2.6186702620682314,0.5539050259746701,0.09709000369760007,128.4105914634773,7.052683035554622,220.58959714438083,0.0057735268683881446,0.0013682516215959837,0.001081661243181063,349.0001886078588,0.0,0.01769671635222958,0.0057731711531015546,0.0057731711531016135,0.006203729243790933,5.040384394750154e-07,0.001066928781705296,-4006000.0,25.5,0.0,0.0,25.5,34.350000000000364,0.0005921499999999996,0.8699499999999993,0.12934000000000045,0.1285000000000025,0.001308451,1.200005,0.0,0.5297099999999997,0.3674399999999999,3.5919500000000006,1.54378,0.08377500000000004,48.89749999999995,51.850000000000364,1.446200000000001,151.26999999999975,120.39500000000044,0.22181649999999997,0.05954349999999997,4.207739999999999,1.8516795,0.39166999999999996,0.06865299999999998,90.80000000000018,4.986999999999998,155.98040000000037,0.004082499999999989,0.00096750000000001,0.0007648500000000009,246.780400000001,0.0,0.0125134681373964,0.004082248471308669,0.004082248471308711,0.004386699016929861,3.564089985314686e-07,0.0007544325765869164
12,-4004000.0000000047,63.25,-4.004000000000005,43.2187,63.25,10087.057499999999,-0.218644825,29.931075,8.764635,123.89625000000001,0.080409175,-109.49875,392.640625,-3.198442,-3.3551175,-9.568819999999999,-4.8729825,-3.5559655,-590.21925,6459.1425,29.525525,5923.74,9282.035,0.5180125,0.3613327499999999,-2.13592725,-1.15652825,0.16048825,-1.1956735,6929.2725,72.26474999999999,5242.9734,0.5691515,0.982034,0.020420900000000002,12172.2459,-301.05263157894774,0.7572179389187809,0.5691516146465719,0.430848385353428,0.215199190660073,1.748442911900973e-05,0.03701035317502262,-4004000.0000000047,42.28770506896774,0.0,0.0,42.28770506896774,340.0138672049519,0.20940813392426402,1.1430680859715507,0.11075071993746344,0.13848555881391011,0.13085084768836044,378.83420476028385,207.32586729967514,1.6167109996747513,1.8599926328236713,1.9446378617281586,0.3391905085518562,3.12813370312092,46.280075679677395,273.0323978792016,7.101427354823348,143.15457659467248,1056.3857032511064,1.3455182739384601,1.8848362105437482,1.407885649031998,0.3494742003623682,3.253456865625482,2.9167755120491647,273.72591527231526,9.75772999711852,109.8378379955949,0.007331156366267564,0.0027608770345670603,0.0029824533379976515,356.2190347888219,0.0,0.022448002467859707,0.007331364234445069,0.007331364234445081,0.013224154222833497,1.0744314904660302e-06,0.0022743144001927756,-4004000.0000000047,21.14385253448387,0.0,0.0,21.14385253448387,170.00693360247595,0.10470406696213201,0.5715340429857754,0.05537535996873172,0.06924277940695506,0.06542542384418022,189.41710238014193,103.66293364983757,0.8083554998373756,0.9299963164118357,0.9723189308640793,0.1695952542759281,1.56406685156046,23.140037839838698,136.5161989396008,3.550713677411674,71.57728829733624,528.1928516255532,0.6727591369692301,0.9424181052718741,0.703942824515999,0.1747371001811841,1.626728432812741,1.4583877560245824,136.86295763615763,4.87886499855926,54.91891899779745,0.003665578183133782,0.0013804385172835301,0.0014912266689988257,178.10951739441094,0.0,0.011224001233929854,0.0036656821172225346,0.0036656821172225407,0.006612077111416748,5.372157452330151e-07,0.0011371572000963878
13,-4002000.0000000023,45.0,-4.0020000000000024,43.2207,45.0,10180.606666666667,-0.21409699999999998,30.018533333333334,8.771736666666667,123.72933333333333,0.6159203833333333,459.5036666666667,42.55833599530467,-3.7641620000000002,-1.9560983333333333,-9.356203333333333,-6.525046666666667,-3.1271233333333335,-578.8960000000001,6478.22,31.848566666666667,5994.116666666666,24896.77333333333,-0.11900666666666677,1.6890586666666667,-2.0658896666666666,-2.87989,0.5180316666666666,0.7098396666666668,6939.333333333333,73.76783333333333,5293.2886,0.5673673333333333,0.9817269999999999,0.0206506,12232.621933333334,-300.9022556390979,0.7627987365831692,0.567367300011734,0.4326326999882661,0.21471313506874232,1.7444938243098663e-05,0.036926760439182554,-4002000.0000000023,46.57252408878007,0.0,0.0,46.57252408878007,250.58689936493766,0.17890760152659807,0.3295278035816303,0.05950787538917277,0.018770544300399532,0.7675404845493758,453.13709901235563,73.71319331345074,3.954751407531452,1.3766052596181424,2.263099213254543,0.8218114810790446,1.2402666342901163,16.732153208717666,102.24683662588325,3.6902836155684997,253.69124567736526,23237.539031406344,3.8928040884346253,1.3467793726462154,2.0629072479247177,0.9038832033509641,1.2517947064412491,0.57144269364682,111.92129794339183,3.0024986366913367,204.46225440251806,0.008598780746904403,0.0010089999999999756,0.0014917766991074783,269.3418631863495,0.0,0.02692686732056325,0.008598893972006078,0.008598893972006033,0.005407104049138601,4.393145122725374e-07,0.0009299237134623812,-4002000.0000000023,26.888659319497503,0.0,0.0,26.888659319497503,144.67641380374042,0.1032923519014517,0.19025296610332038,0.034356887874841605,0.010837178804671466,0.443139705368518,261.6188260945896,42.55833200234771,2.283276789716335,0.7947834172083892,1.3066009399753407,0.4744730798241114,0.7160682751743097,9.660313159175203,59.03223864974137,2.130586238834539,146.46870898287833,13416.199415086889,2.2475114883602068,0.7775634333363278,1.1910200549025658,0.5218572107706603,0.7227240107340037,0.32992259300343635,64.61779149566958,1.7334933961352277,118.04633761841154,0.004964508378927829,0.0005825464216123183,0.000861277678800514,155.50459721467422,0.0,0.015546234095960529,0.00496457374947076,0.004964573749470734,0.003121792978306487,2.5363835191945865e-07,0.0005368917062933222
14,-4001000.0000000047,73.0,-4.001000000000005,43.2217,73.0,9666.99,-0.24110243333333334,29.25923333333333,8.746333333333332,123.827,0.1850665,-51.36273333333333,219.83266666671284,-2.54325,-3.0611766666666664,-10.255376666666667,-3.9869,-4.676373333333333,-636.724,6192.186666666666,30.316466666666667,5899.06,10677.65,1.4660313,0.948105,-2.23682,0.022383366666666665,-0.66709,-0.2798973333333334,6699.360000000001,76.42323333333333,5253.111333333333,0.560559,0.9804246666666666,0.021477766666666665,11952.471333333333,-300.8270676691733,0.7843170788881378,0.5605589059100836,0.43944109408991644,0.22630664592141528,1.838688378723513e-05,0.03892063378916952,-4001000.0000000047,46.57252408878007,0.0,0.0,46.57252408878007,128.93866448819776,0.19771694469408363,0.13845003912362525,0.10706210783154477,0.11269427669584782,0.1879389967775448,362.94778760038383,255.40204384715264,1.4041987509252385,3.185589289163519,3.7484872297546032,1.2921845935082186,1.639714450943619,54.4054722707193,110.09258391614398,7.662766852993333,168.08023649436018,2645.4811013310978,1.3770406735180591,3.0995019017698633,3.356142874774553,1.0016386123459415,1.9618577529729317,1.5262252970283692,66.75883836616656,8.110079754437274,167.4894139573403,0.010034092335632551,0.002105711360403698,0.0018011616649632894,115.37750884714681,0.0,0.03211656318142259,0.010033971162148674,0.010033971162148683,0.0032252305135709674,2.6204240886794903e-07,0.0005546810841248599,-4001000.0000000047,26.888659319497503,0.0,0.0,26.888659319497503,74.44277265121181,0.11415193124247953,0.07993416735733926,0.06181233677655111,0.06506407098647791,0.10850663038074371,209.5480028728607,147.45643876673418,0.8107145268424226,1.8392008336261463,2.1641901111526947,0.7460431229046571,0.9466895796464178,31.411014060888512,63.56198295976719,4.424100505313042,97.04116978547482,1527.369225989577,0.795034803540715,1.7894982573405875,1.9376699921899325,0.5782963224686526,1.1326791017906765,0.8811665860833454,38.543233301492975,4.682356729373694,96.7000582346831,0.005793185911051014,0.001215733020764728,0.0010399011721205897,66.61323579132863,0.0,0.01854250639823996,0.005793115951507479,0.005793115951507484,0.001862087705208793,1.5129025529900835e-07,0.0003202452732338813
15,-4000000.0,129.5,-4.0,43.2227,129.5,9712.592777777778,-0.22700776388888888,29.330561111111113,8.751996666666667,123.95127777777778,-0.10899203222222224,255.6954811111111,318.0248192814654,-1.1806521222222222,-1.951350666666667,-8.22836,-6.399388888888889,-5.196727777777777,-651.7045555555555,6239.142222222222,34.898805555555555,5876.291111111112,26043.47611111111,2.9229584444444447,2.1522603333333334,-0.021141999999999994,-2.2957823333333334,-1.093116888888889,0.3050533333333333,6758.248333333333,82.09029444444444,5244.226633333333,0.5629606111111111,0.9791754444444444,0.023094144444444447,12002.474966666667,-300.75187969924815,0.7768183171747521,0.5629606398813378,0.4370393601186622,0.2234616525960632,1.815573475740561e-05,0.03843134659701561,-4000000.0,28.351263069695122,0.0,0.0,28.351263069695122,456.12427225361387,0.1901850196557489,0.9864162915135775,0.13608032718603685,0.1552810755317643,0.8428223269376733,680.9370813046633,202.30889753983737,1.769998047779474,1.2847036801406087,2.8204163201180483,2.740203024770865,2.1424222912987054,44.750337109768324,286.55574777520445,10.367393889184337,205.59107504915974,66341.127656164,1.8440310635608395,1.250589680313063,2.821793719945899,2.739892619690779,2.1528588505353117,1.3725080078309198,285.07409588406597,11.199092603603427,167.9239197155839,0.00965760660971987,0.002802630764587859,0.0030196716372367424,391.9797187645854,0.0,0.030575022465836512,0.00965747977955125,0.00965747977955125,0.013772403702277445,1.1189754738029068e-06,0.002368603355462564,-4000000.0,6.682456790595052,0.0,0.0,6.682456790595052,107.50952199143646,0.044827039026225625,0.2325005496007123,0.032074440713110254,0.03660010049948367,0.19865512757101808,160.49840925063427,47.684664448264485,0.41719254075727225,0.30280756134757925,0.6647785019082268,0.6458720468811225,0.5049737767808451,10.547755610233729,67.541837479943,2.443618174091406,48.458281106231084,15636.753745745325,0.43464228992083703,0.2947668144770945,0.6651031581611196,0.645798883702108,0.507433697383665,0.32350323985669416,67.19260878008237,2.6396514410480307,39.580047451438254,0.0022763197079216477,0.0006605864062673712,0.0007117434305489282,92.39050574201138,0.0,0.007206601906841344,0.0022762898137642174,0.002276289813764218,0.003246186683706365,2.637450485024884e-07,0.0005582851648629298
16,-3998000.0000000047,80.0,-3.9980000000000047,43.2247,80.0,9510.8675,-0.18700935000000002,28.400750000000002,8.818795,123.73474999999999,0.08140389,932.8586399999999,130.25419125,-1.6772325000000001,-3.6854275,-9.25113,-8.38741,-4.526972499999999,-642.34525,6124.3,33.360225,5799.77,13175.76,2.3674475,0.35924925,-1.1617974999999998,-4.3427325,-0.482294925,-1.3627580000000001,6635.95,79.87405,5175.3664499999995,0.56178675,0.9793477500000001,0.02278085,11811.316449999998,-300.60150375939884,0.7804149500173628,0.5617864822947133,0.43821351770528677,0.22937008848378887,1.8635781304821923e-05,0.039447490283457814,-3998000.0000000047,38.49675310984031,0.0,0.0,38.49675310984031,394.45317367844785,0.1494158078926836,0.978931902636746,0.134031118899057,0.13156082243585515,0.11200359313713289,1116.3204035886047,246.68997428379876,2.291574563677051,0.5748759174160977,4.847988407810673,0.5633533661921257,0.5070370244452899,72.14864650786366,266.5874872032317,1.7095828601835383,175.6784515338554,6455.605811468562,2.04416545942144,0.8162142720688709,4.013349720224366,0.6830311258586002,0.3820439562938919,2.4346571726123303,249.99661397706942,3.7550518278713563,176.68503235949723,0.00945193875614943,0.0012630575006705078,0.0007050860633048035,361.5563441344602,0.0,0.030054984967729615,0.0094519097827849,0.009451909782784904,0.012077752211112312,9.812890178835408e-07,0.002077154070712831,-3998000.0000000047,19.248376554920156,0.0,0.0,19.248376554920156,197.22658683922393,0.0747079039463418,0.489465951318373,0.0670155594495285,0.06578041121792758,0.05600179656856644,558.1602017943023,123.34498714189938,1.1457872818385255,0.28743795870804884,2.4239942039053366,0.28167668309606286,0.25351851222264493,36.07432325393183,133.29374360161586,0.8547914300917692,87.8392257669277,3227.802905734281,1.02208272971072,0.40810713603443544,2.006674860112183,0.3415155629293001,0.19102197814694594,1.2173285863061651,124.99830698853471,1.8775259139356781,88.34251617974861,0.004725969378074715,0.0006315287503352539,0.00035254303165240176,180.7781720672301,0.0,0.015027492483864808,0.00472595489139245,0.004725954891392452,0.006038876105556156,4.906445089417704e-07,0.0010385770353564154
17,-3996000.0000000023,78.0,-3.996000000000002,43.2267,78.0,9236.296666666667,-0.19152726666666667,27.677466666666664,8.78033,123.83166666666666,0.11966006666666666,333.37179999999995,274.0833303333333,-4.659236666666667,-2.329003666666667,-7.543076666666667,-4.229486666666666,-4.86073,-588.4683333333334,6052.603333333333,31.489866666666668,5457.826666666667,9696.616666666667,-0.953808,1.3764253333333334,-0.13222233333333336,-0.524058,-1.1553033333333333,0.5592296666666666,6521.34,74.1023,4859.781933333333,0.5730293333333333,0.9804893333333333,0.022535566666666663,11381.121933333334,-300.4511278195491,0.7453401081886257,0.5730293315730671,0.426970668426933,0.23490708820108322,1.908564953523703e-05,0.040399753693178365,-3996000.0000000023,46.57252408878007,0.0,0.0,46.57252408878007,265.02703755151646,0.18593403609563616,0.772927139731382,0.22914565782488536,0.10649100118476644,0.04991998361791932,469.9844735584038,243.20555214857526,0.1158507239223531,1.7243411624415668,1.0203869977774775,2.537425718170551,2.7721315957400003,16.904162988250363,138.7610299519769,2.863050936210063,190.6156408412837,2901.034344924812,0.11178799397520292,1.688681212338591,1.1619468738011791,2.507981409199837,2.8182500683994194,0.8013330547483571,151.78672306891687,1.6391354397974498,162.5496203603486,0.008066595461118284,0.000869565600362244,0.001072056473947772,260.88219404032435,0.0,0.024374749281890946,0.008066283217471014,0.008066283217470969,0.0073330690404120975,5.957946471295822e-07,0.0012611547200062495,-3996000.0000000023,26.888659319497503,0.0,0.0,26.888659319497503,153.0134314728971,0.10734906579132913,0.4462496921878809,0.13229730722883143,0.06148260820029766,0.02882131597974743,271.345662323889,140.4147910013915,0.06688644664238358,0.9955488343103908,0.5891207078444207,1.464983421434447,1.6004909230295559,9.759623051691657,80.11371799580357,1.65298322872449,110.05199155146816,1674.91295997069,0.06454082841375167,0.9749605525191491,0.6708503403731549,1.4479837417241028,1.627117435634086,0.4626498548695091,87.63410542325033,0.9463552874053133,93.84806707171873,0.004657251060920455,0.0005020439334471801,0.0006189520938202271,150.62040495596145,0.0,0.014072768059329374,0.004657070786966651,0.004657070786966624,0.004233749384468036,3.439821999020024e-07,0.0007281280170853752
18,-3995000.0000000047,69.0,-3.9950000000000045,43.2277,69.0,9196.44,-0.04755869833333334,27.3777,8.741996666666667,123.71266666666668,0.05479576666666666,78.98765333333334,333.3267487333333,-3.3539410000000003,-2.0728566666666666,-7.728999999999999,-5.70487,-4.832450000000001,-540.0500000000001,5820.7266666666665,24.62400333333333,5657.7266666666665,8020.956666666666,0.0466096966666667,1.3276933333333334,-0.9278966666666667,-2.30432,-1.4319016666666666,0.473676,6250.896666666667,63.730333333333334,4992.072533333333,0.5558626666666667,0.9825233333333333,0.018894633333333334,11242.9692,-300.37593984962444,0.799130725741214,0.5558624635238264,0.4441375364761737,0.24797265543091318,2.014719620476176e-05,0.04264679401022043,-3995000.0000000047,46.57252408878007,0.0,0.0,46.57252408878007,474.0635518577658,0.05176660491929627,0.9560119716823625,0.06671794086550764,0.09063295942058301,0.0501608288952977,85.03795822610357,288.6536311165335,2.5299084517493906,0.2359764533451026,2.177369011651447,0.6820878910375109,1.498323168178347,77.75929704543373,315.3855244511603,15.267579808602061,188.79768068843782,275.00057896908766,2.9980082599589974,0.29660695479596116,3.0111424145219927,1.139573552343156,1.4424350036165698,0.3062278482225286,274.12313078858045,16.777857485785642,111.17593818850057,0.005670868922249276,0.004347063414919699,0.004876116242803624,382.2353863769812,0.0,0.018314636196209464,0.0056707472900402265,0.005670747290040215,0.013243344365065999,1.0759906444787317e-06,0.0022776147561993447,-3995000.0000000047,26.888659319497503,0.0,0.0,26.888659319497503,273.7007192780712,0.02988746328518871,0.5519537691993169,0.03851962111847837,0.05232696351892603,0.028960368065474886,49.09668807317704,166.65425162769355,1.4606433256426201,0.13624106886120815,1.2571045850021123,0.393803627501491,0.8650572844808216,44.894351081177234,182.08791744038868,8.814741312370495,109.00239176784659,158.7716582951057,1.7309008759200486,0.17124610519496336,1.7384838835925722,0.6579330972066992,0.8327902376265655,0.17680073060463675,158.26506335188992,9.686700535843519,64.18745784053999,0.0032740776987997024,0.0025097782327882625,0.0028152270253825793,220.6837032185507,0.0,0.010573960137991598,0.0032740074744110658,0.003274007474411059,0.007646048434141768,6.212234882353147e-07,0.0013149814926019555
19,-3994000.0,64.0,-3.9939999999999998,43.2287,64.0,9083.773333333333,-0.07240838333333334,27.0642,8.78231,123.80133333333333,-0.09744293666666666,172.9452306666667,167.07661266666665,-4.313016666666667,-4.520806666666666,-9.855946666666666,-6.923833333333334,-3.6505233333333336,-583.217,5747.853333333333,31.605633333333333,5648.080000000001,8729.496666666666,-0.640653,-0.8484406666666667,-2.51124,-3.251473333333333,0.021837333333333337,0.957553,6212.41,73.83776666666667,5012.362066666667,0.5533133333333333,0.9795929999999999,0.021742833333333333,11224.772066666666,-300.30075187969925,0.807794958928182,0.5533132371404011,0.4466867628595989,0.24983201030791288,2.0298264424183356e-05,0.04296656928662545,-3994000.0,46.57252408878007,0.0,0.0,46.57252408878007,108.1844130793946,0.11482486866720482,0.5682425274475685,0.03240546404543406,0.13382949351070633,0.10189230857167303,204.23666511420427,288.3066554310101,0.9508291868329102,1.3787253032179156,3.8309145329194356,2.042196384100543,1.7448172545379455,44.01468915032793,226.33419899196227,10.197737078554892,53.97062534379204,1570.7112751977475,1.223628305813902,1.1417602629016887,3.6492785659497136,1.8301806815812838,1.5758449470304283,0.6822596421443965,246.56992578171375,11.962115451011723,43.08509445102048,0.01122192917164123,0.0035148125127807623,0.0033031250798801638,225.07714189995627,0.0,0.037011235643449866,0.011221768065091963,0.011221768065091915,0.011912203205188356,9.67838549733911e-07,0.002048682647757072,-3994000.0,26.888659319497503,0.0,0.0,26.888659319497503,62.46030001351015,0.06629416883467412,0.328074976186847,0.018709303389846096,0.07726649410391757,0.05882755178220783,117.91609358207728,166.45392512225436,0.5489614869713337,0.7960074249514121,2.2117795368234856,1.179062632098529,1.0073707115941866,25.41189262923953,130.67411071482775,5.887666247428695,31.159955070570774,906.8505775545998,0.706462131749702,0.6591955951363079,2.1069119623989985,1.0566553091766069,0.9098145043691293,0.393902788049285,142.35721302413847,6.906330575718999,24.875190879357124,0.006478983828073977,0.002029277950405038,0.0019070601540358166,129.94834846437135,0.0,0.02136844686178645,0.00647889081316439,0.006478890813164362,0.00687751372715702,5.587818472209704e-07,0.0011828074781666607
20,-3992000.0000000047,70.0,-3.9920000000000044,43.23069999999999,70.0,8740.003333333334,-0.15052506666666668,27.175166666666666,8.572383333333333,123.83866666666665,0.2038901,75.04273333333333,453.7703333333333,-3.1010722333333334,-1.4908833333333333,-7.165693333333334,-2.9226566666666667,-4.4313666666666665,-644.0913333333334,5652.02,26.28503333333333,5472.053333333333,9037.199999999999,0.954598,2.5647876666666667,0.9456470000000001,1.1330099999999999,-0.37569366666666665,0.5126476000000001,6165.06,72.92523333333334,4907.779266666666,0.5567676666666667,0.9797076666666666,0.021961400000000002,11072.839266666668,-300.15037593985,0.796138303777484,0.5567678368769594,0.44323216312304053,0.2521195675595828,2.0484123081457206e-05,0.04335998759611213,-3992000.0000000047,46.57252408878007,0.0,0.0,46.57252408878007,416.8582403327703,0.21514906865395292,0.4882118836461626,0.15931748564841622,0.027061657993057528,0.37673863269023794,118.88424137976965,80.03662706744542,2.632209274414738,3.0709597005225144,2.0740995024427664,0.6804272092100179,0.9776886322512568,89.78553794644952,207.71955228143574,5.4012160865247125,162.82835819762298,2560.4696341687013,3.1874912835287885,3.5916618917384655,1.4889050679163531,0.14026782988269262,1.3020154263334722,0.4248686986826401,170.8534486043519,1.1015935744789607,132.21375581751414,0.0038560552814156323,0.0007220431658379537,0.0006083042659722188,291.00419830540767,0.0,0.01246344493892447,0.0038558747005111244,0.003855874700511181,0.008254214262464558,6.706355342811114e-07,0.0014195749719090448,-3992000.0000000047,26.888659319497503,0.0,0.0,26.888659319497503,240.67321727003866,0.12421637270325699,0.28186926244468624,0.09198199322572745,0.015624055527009352,0.2175101509978404,68.63784876301446,46.2091681824193,1.5197067331467786,1.7730194097671663,1.1974819060614001,0.3928448324013496,0.5644687950139002,51.83770450271799,119.92693942563547,3.1183935615063794,94.00899643710244,1478.2878325391623,1.8402989505849316,2.0736469600333236,0.8596197417593046,0.08098366934141722,0.7517189568826754,0.24529805755466827,98.64228454369847,0.63600534676299,76.33364751181323,0.0022262945547353932,0.0004168718161630722,0.0003512046317082582,168.01135222693836,0.0,0.007195773290518122,0.002226190296301565,0.002226190296301598,0.00476557282638276,3.871916062453282e-07,0.0008195919921665424
21,-3990000.000000002,79.0,-3.990000000000002,43.2327,79.0,8531.29,-0.3308086333333333,27.235633333333336,8.61209,123.91233333333334,-0.061815,450.4536666666666,323.34233333333333,-4.072836666666666,-3.9345433333333335,-9.282783333333333,-3.3904316666666663,-4.223683333333333,-638.991,5633.829999999999,29.176333333333332,5411.610000000001,17381.123333333333,-0.04928000000000004,0.08900900000000005,-1.2356616666666667,0.6331199999999999,-0.20013266666666665,1.726947,6142.81,75.44723333333333,4854.881066666666,0.5585023333333333,0.9789530000000001,0.022948233333333335,10997.691066666666,-300.00000000000017,0.7911592570966199,0.5585024334649674,0.44149756653503247,0.25319450206538335,2.057145898693435e-05,0.04354485681229119,-3990000.000000002,46.57252408878007,0.0,0.0,46.57252408878007,87.75368938113101,0.225769622788371,0.40833359319719625,0.2350646991787576,0.10658955546080981,0.36752258464072646,1306.5232641596297,185.3588002937366,1.55730459478335,1.2144021393810758,1.6529229477605227,3.420742872046704,1.4989149063350238,22.11302937184324,182.3571416205024,1.082740270486569,141.77836365256866,10334.639903626703,1.4236348437713937,1.3049596952676354,1.3744359039105218,3.452197020333573,1.6359511694244828,1.5234524665170885,182.89355346758393,1.836421962222554,117.64026405229312,0.013173642219725433,0.00048262511331255995,0.0009404180152109678,73.83029201007926,0.0,0.041766299633989576,0.013173773892722666,0.0131737738927227,0.008835891753293556,7.178954650797742e-07,0.0015196129381463209,-3990000.000000002,26.888659319497503,0.0,0.0,26.888659319497503,50.6646161865788,0.13034815249170628,0.2357515099515684,0.1357146673478341,0.06153950853810109,0.21218926317559045,754.3215582650707,107.01695324625491,0.8991102270084083,0.7011354020761215,0.9543155088392475,1.974966818004658,0.8653989246648687,12.766963460431796,105.28394480324778,0.6251203866278688,81.85577642007516,5966.707130336725,0.821935960279145,0.7534188313443814,0.7935309391066263,1.9931268789852126,0.9445168480483083,0.8795656916412403,105.5936423275568,1.0602587142349322,67.9196381181301,0.007605805881766297,0.0002786437390886801,0.0005429505942328259,42.62593896636793,0.0,0.02411378433673845,0.007605881903206696,0.007605881903206714,0.005101404482294429,4.1447714001381923e-07,0.0008773489389028165
