cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
366,43.233,0.49,366,11988,0,5,101,125,0,5,135,-7.11982,-10.3469,-20.2235,-6.78695,-14.9118,319.388,-30.2247,23924.8,-31.1428,16439.4,-8.35387,-11.5809,-22.6917,-8.021,-16.1458,0.66027,-48.8897,22524.9,-49.8079,0.449937,-0.00124181,1.0012,-108.659,620.658,686.901,1.79954e+08,33141.4,8.53242e-07,0.765246,111.37,87.343,26.1302,27.2358,0.959405,620.657,686.901,0.765245 
368,43.128,0.49,368,14653,0,5,101,125,0,5,135,-7.97017,-7.61167,-18.0916,-12.4761,-15.6842,298.732,-43.3035,27001.8,-19.5823,16439.4,-9.12442,-8.76591,-20.4001,-13.6303,-16.8385,0.703311,-60.7614,25692.5,-37.0402,0.577527,-0.00135323,1.00078,-105.21,563.842,596.029,1.22926,36129.7,8.78153e-07,0.660149,110.892,87.0779,25.037,25.5051,0.981644,569.808,602.375,0.667156 
369,43.223,0.49,369,9218.58,0,5,101,125,0,5,135,-3.34561,-7.85036,-14.7888,-6.40958,-11.5258,359.127,-43.9075,21742.7,-64.3447,16439.4,-4.7332,-9.23795,-17.5639,-7.79717,-12.9134,0.66382,-64.8949,20168.6,-85.3321,0.38791,-0.00184203,1.0023,-167.293,581.828,626.108,0.76568,30366,8.28726e-07,0.728301,111.266,86.9057,25.821,26.545,0.972724,606.054,652.498,0.758812 
370,43.198,0.49,370,14175.4,0,5,101,125,0,5,135,-4.78241,-6.43077,-15.6207,-6.84687,-14.6786,400.248,-29.9234,26283.2,-51.7637,16439.4,-6.32889,-7.97725,-18.7136,-8.39335,-16.2251,0.675326,-53.3138,24529,-75.1542,0.371528,-0.00124355,1.00167,-143.499,572.051,591.647,0.567,35605.2,8.73882e-07,0.665726,111.303,87.1675,26.2558,26.4512,0.992612,626.637,647.894,0.729133 
371,43.243,0.49,371,11375.3,0,5,101,125,0,5,135,-7.43778,-8.3213,-19.0511,-8.42931,-11.2529,352.407,-25.1828,24293,-55.577,16439.4,-8.79941,-9.68293,-21.7744,-9.79094,-12.6145,0.652512,-45.7774,22748.4,-76.1717,0.333695,-0.00115123,1.00182,-137.183,583.2,628.862,0.824699,33496.7,8.5628e-07,0.707246,111.498,87.3394,25.7541,26.5015,0.971798,602.918,650.358,0.73129 
372,43.298,0.49,372,16510.6,0,5,101,125,0,5,135,-8.62658,-4.14599,-22.9014,-10.9278,-11.2537,321.679,-46.7764,28924.6,-49.5735,16439.4,-9.86948,-5.38889,-25.3872,-12.1707,-12.4966,0.611299,-65.5753,27514.7,-68.3724,0.44421,-0.00136373,1.00135,-147.622,550.165,600.262,0.978025,38776.4,8.99092e-07,0.639164,111.187,87.1421,24.853,25.7234,0.966162,561.464,612.73,0.652366 
373,43.213,0.49,373,7796.84,0,5,101,125,0,5,135,-7.52492,-7.46638,-19.1779,-11.7527,-11.479,340.859,-29.5743,20508.5,-51.4805,16439.4,-8.84193,-8.78339,-21.8119,-13.0697,-12.796,0.665989,-49.4941,19014.5,-71.4003,0.36615,-0.00148962,1.00204,-135.174,583.644,641.211,225.043,29087.9,8.16932e-07,0.74884,111.604,86.846,25.3644,26.3093,0.964086,584.811,640.96,0.749441 
374,43.208,0.49,374,11173.4,0,5,101,125,0,5,135,-7.84433,-7.98575,-14.7299,-13.1122,-4.83886,299.853,-31.5889,23512,-40.3301,16439.4,-9.0029,-9.14433,-17.0471,-14.2708,-5.99743,0.692638,-49.1123,22197.7,-57.8535,0.414322,-0.00126588,1.00142,-118.536,607.568,673.057,229.858,32431,8.47102e-07,0.754898,111.44,87.0078,25.8518,26.94,0.959607,607.5,672.058,0.754295 
375,43.318,0.49,375,16318,0,5,101,125,0,5,135,-7.5994,-9.83107,-21.4988,-14.6317,-5.88861,347.534,-14.8396,28895.7,-44.8967,16439.4,-8.94221,-11.1739,-24.1845,-15.9745,-7.23142,0.641746,-35.1496,27372.5,-65.2067,0.309968,-0.000734322,1.00129,-113.398,558.786,588.306,0.735869,39012.2,9.00911e-07,0.636418,111.334,86.7662,25.3633,25.7912,0.983409,584.76,615.965,0.66617 
376,43.183,0.49,376,14600.4,0,5,101,125,0,5,135,-9.04911,-2.99347,-12.5896,-8.80523,-10.1747,372.151,-15.4189,26846.4,-33.76,16439.4,-10.487,-4.43139,-15.4654,-10.2431,-11.6127,0.703952,-37.1674,25215.3,-55.5085,0.358145,-0.000842998,1.0012,-103.778,535.664,570.319,0.59454,36070.3,8.77671e-07,0.629758,111.199,86.9231,25.2668,25.8438,0.97767,580.316,618.482,0.682596 
