cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
561,43.118,0.77,561,12058.7,0,5,101,125,0,5,135,-7.02537,-8.30212,-14.8697,-3.99798,-13.4244,299.384,-19.2213,23562.4,-60.4132,16439.4,-8.18213,-9.45888,-17.1832,-5.15474,-14.5812,0.685059,-36.7174,22250.2,-77.9092,0.281989,-0.000943863,1.0019,-130.208,471.625,595.531,525.018,31629.9,8.40068e-07,0.630865,111.642,86.9017,23.5122,24.9867,0.940991,502.519,578.135,0.641618 
562,43.218,0.77,562,7501.16,0,5,101,125,0,5,135,-2.2713,-5.36167,-23.0874,-10.3359,-9.42315,284.479,-13.9172,18559.6,-38.1326,16439.4,-3.37048,-6.46084,-25.2857,-11.435,-10.5223,0.556969,-30.5422,17312.7,-54.7576,0.317317,-0.0010091,1.00172,-96.2513,537.807,597.331,0.747032,26368.4,7.90636e-07,0.716876,111.902,87.0234,24.871,25.9634,0.957924,562.278,624.218,0.749319 
563,43.203,0.77,563,9609.81,0,5,101,125,0,5,135,4.19677,-4.97801,-17.2188,-0.20183,-6.88642,328.898,-17.4663,21058.6,-36,16439.4,2.92598,-6.24881,-19.7604,-1.47263,-8.15722,0.395948,-36.6871,19617,-55.2208,0.356351,-0.00106981,1.00153,-102.952,584.539,646.147,1.68386,29535.1,8.21097e-07,0.748476,111.844,86.5447,25.4119,26.4708,0.959996,587.001,648.854,0.75162 
564,43.138,0.77,564,9321.02,0,5,101,125,0,5,135,-2.27195,-7.84541,-15.0243,-14.5079,-13.6594,274.887,-21.6127,20648.2,-34.6971,16439.4,-3.33406,-8.90752,-17.1485,-15.57,-14.7215,0.712667,-37.6771,19443.4,-50.7615,0.382156,-0.00110853,1.00142,-98.5909,474.432,559.023,0.939969,28381.5,8.10264e-07,0.635587,110.695,86.7337,23.1111,24.8532,0.929905,485.519,571.974,0.650376 
565,43.168,0.77,565,12644.8,0,5,101,125,0,5,135,-5.64668,-4.61091,-21.3789,-5.94626,-11.4427,278.365,-26.7,24454,-44.3108,16439.4,-6.72223,-5.68646,-23.53,-7.02181,-12.5182,0.575873,-42.9676,23233.9,-60.5785,0.371494,-0.00105789,1.00142,-115.662,507.718,577.185,0.686754,33311.3,8.54697e-07,0.633369,110.496,87.1752,24.2951,25.6665,0.946567,536.542,610.025,0.669365 
566,43.278,0.77,566,9867.57,0,5,101,125,0,5,135,-0.70309,-4.85366,-20.7968,-5.74351,-11.1363,295.885,-32.0275,21937.3,-41.6323,16439.4,-1.84633,-5.9969,-23.0833,-6.88675,-12.2796,0.53919,-49.319,20640.4,-58.9238,0.410897,-0.00136726,1.00155,-120.028,464.301,545.58,0.662369,30247.2,8.27644e-07,0.608114,111.117,87.0795,23.2974,25.0217,0.931086,493.379,579.759,0.646205 
567,43.253,0.77,567,9917.22,0,5,101,125,0,5,135,-11.2733,-4.10547,-18.4826,-4.72619,-12.6417,293.368,-22.4546,21529.7,-48.7456,16439.4,-12.4069,-5.23899,-20.7496,-5.8597,-13.7752,0.642435,-39.5991,20243.8,-65.89,0.333699,-0.00111903,1.00177,-118.667,477.768,556.78,0.864365,29649.7,8.22158e-07,0.627329,111.519,87.2262,23.2618,24.8803,0.93495,491.872,573.222,0.64585 
568,43.188,0.77,568,12789.9,0,5,101,125,0,5,135,-4.16284,-9.44846,-15.1143,-4.85021,-12.4918,274.112,-20.6487,24083.9,-42.1572,16439.4,-5.22196,-10.5076,-17.2325,-5.90933,-13.551,0.671275,-36.6679,22882.4,-58.1763,0.344365,-0.000916523,1.00138,-106.479,513.439,582.389,0.710537,32326.3,8.46189e-07,0.646225,111.058,87.0794,24.3802,25.7193,0.947931,540.305,612.537,0.679858 
569,43.233,0.77,569,9744.23,0,5,101,125,0,5,135,-6.72302,-4.65442,-18.2213,-11.3858,-6.69199,319.015,-30.1935,21385.2,-54.2482,16439.4,-7.95563,-5.88703,-20.6866,-12.6184,-7.9246,0.624374,-48.8367,19987,-72.8914,0.358286,-0.00139819,1.00198,-136.306,525.361,610.42,0.64731,30000.1,8.25384e-07,0.6861,111.095,88.0186,24.84,26.5172,0.936749,560.878,651.131,0.73217 
570,43.308,0.77,570,10529.2,0,5,101,125,0,5,135,-8.62877,-4.81032,-19.4003,-8.64924,-11.9874,322.343,-13.5528,22373.4,-40.4165,16439.4,-9.87424,-6.05578,-21.8912,-9.89471,-13.2329,0.640826,-32.3906,20960.5,-59.2542,0.312966,-0.000883815,1.00154,-103.496,499.055,584.916,3.60005,30800.6,8.32661e-07,0.648863,110.919,87.4352,23.4361,25.1382,0.932293,499.272,585.167,0.649143 
571,43.128,0.77,571,10198.3,0,5,101,125,0,5,135,-5.95402,-11.703,-25.387,-9.99343,-11.1513,295.377,-35.2505,21923.3,-17.0401,16439.4,-7.09529,-12.8443,-27.6696,-11.1347,-12.2926,0.610488,-52.5123,20628.7,-34.3019,0.560582,-0.00145674,1.0009,-93.6746,488.312,582.37,462.222,30403.4,8.29066e-07,0.64322,111.733,86.6529,23.2105,24.988,0.928862,489.703,578.198,0.641823 
572,43.223,0.77,572,6851.33,0,5,101,125,0,5,135,-4.20562,-6.65091,-22.993,-4.2214,-11.6652,303.945,-35.7759,18144.9,-57.0533,16439.4,-5.38,-7.82529,-25.3417,-5.39578,-12.8396,0.553704,-53.5384,16812.7,-74.8158,0.373566,-0.00182297,1.00242,-143.317,537.764,583.812,0.696478,25678.6,7.8368e-07,0.71498,112.456,87.4263,24.9905,25.79,0.969001,567.695,615.904,0.754528 
573,43.198,0.77,573,10145.9,0,5,101,125,0,5,135,-7.90271,-8.5229,-11.654,-13.6882,-7.9413,332.186,-38.0848,21801.6,-25.7852,16439.4,-9.18621,-9.8064,-14.221,-14.9717,-9.22479,0.75229,-57.4977,20345.6,-45.1982,0.514588,-0.0016175,1.00121,-111.736,534.14,623.919,1.007,30318.4,8.28293e-07,0.69696,111.117,86.722,24.4723,26.2031,0.933948,544.397,635.795,0.710284 
574,43.243,0.77,574,8475.57,0,5,101,125,0,5,135,-11.1344,-3.17165,-10.7558,-9.03765,-10.6404,307.125,-40.7492,20643,-39.7184,16439.4,-12.321,-4.35832,-13.1292,-10.2243,-11.8271,0.746834,-58.6976,19296.9,-57.6668,0.458942,-0.0017412,1.00162,-127.898,512.472,585.307,1.37604,29090.1,8.16953e-07,0.670394,111.42,87.0631,23.8338,25.2359,0.944441,516.36,589.726,0.675468 
575,43.298,0.77,575,10235.2,0,5,101,125,0,5,135,-7.92666,-13.2377,-19.5158,-6.98041,-9.63604,338.812,-23.6567,22485.2,-48.1504,16439.4,-9.23576,-14.5468,-22.1341,-8.28951,-10.9451,0.660267,-43.4569,21000.2,-67.9506,0.347662,-0.00118389,1.00176,-124.998,495.425,577.56,1.02621,31157.6,8.35866e-07,0.639957,111.053,86.4274,23.5545,25.1994,0.934722,504.327,588.023,0.651503 
576,43.213,0.77,576,5845.29,0,5,101,125,0,5,135,-8.64755,-5.82323,-14.4979,-8.98506,-13.0412,308.154,-28.3673,17883.6,-36.4433,16439.4,-9.83819,-7.01387,-16.8792,-10.1757,-14.2318,0.709674,-46.3758,16532.9,-54.4518,0.415115,-0.00160546,1.00179,-111.718,541.877,597.805,0.960452,25871.4,7.85637e-07,0.72445,112.237,87.0712,24.6847,25.684,0.961093,553.886,610.852,0.740383 
577,43.208,0.77,577,5657.78,0,5,101,125,0,5,135,-8.08041,-12.9583,-12.3779,-8.28408,-7.94263,305.624,-43.0695,17769.2,-44.7414,16439.4,-9.26128,-14.1392,-14.7396,-9.46495,-9.1235,0.740172,-60.9302,16429.6,-62.6021,0.447843,-0.00212368,1.00207,-136.053,557.533,607.182,5.29954e+10,25780.8,7.84719e-07,0.741448,112.026,87.2397,24.7656,25.6066,0.967157,557.525,607.18,0.741441 
578,43.318,0.77,578,12803.9,0,5,101,125,0,5,135,-8.36278,-2.87353,-10.3722,-7.82999,-11.6249,363.637,-36.7119,24863.4,-30.2866,16439.4,-9.7678,-4.27855,-13.1823,-9.23501,-13.0299,0.733657,-57.9628,23269.6,-51.5376,0.483798,-0.00142542,1.0012,-119.808,504.596,577.65,1.10205,33703,8.58035e-07,0.629216,111.033,87.03,23.7337,25.1582,0.943376,512.031,586.102,0.638454 
579,43.183,0.77,579,11274.9,0,5,101,125,0,5,135,-5.26483,-7.2469,-6.57697,-10.1359,-14.8855,318.903,-31.9955,22831.5,-55.9811,16439.4,-6.49701,-8.47908,-9.04132,-11.3681,-16.1177,0.824451,-50.6322,21433.7,-74.6178,0.361211,-0.00135169,1.00189,-140.174,523.975,593.116,100.447,31375.8,8.37813e-07,0.665393,112.154,86.4551,23.9974,25.2882,0.948953,523.47,592.174,0.664544 
580,43.183,0.77,580,11191.3,0,5,101,125,0,5,135,-12.0482,-3.26567,-23.3745,-5.67979,-12.3814,372.5,-31.2723,23214.4,-40.9821,16439.4,-13.4875,-4.70494,-26.2531,-7.11906,-13.8206,0.598486,-53.0412,21581.7,-62.751,0.413279,-0.00140637,1.00158,-128.342,460.782,611.926,270.009,31141.4,8.35721e-07,0.635384,111.394,86.6782,23.6852,25.4603,0.930279,509.94,600.261,0.662016 
581,43.183,0.77,581,9565.01,0,5,101,125,0,5,135,-11.1461,-11.2786,-25.0161,-5.53813,-9.62193,333.402,-36.0237,21483.1,-41.6282,16439.4,-12.4343,-12.5668,-27.5925,-6.82633,-10.9101,0.607672,-55.5077,20021.8,-61.1122,0.430819,-0.00158672,1.00166,-128.842,501.348,572.562,156.404,29465.5,8.20451e-07,0.653022,111.685,86.625,23.5373,24.9255,0.944306,503.591,575.306,0.656048 
582,43.183,0.77,582,13066.3,0,5,101,125,0,5,135,-5.60715,-6.19762,-19.5662,-12.6489,-10.7319,291.896,-24.1789,24422.8,-40.1749,16439.4,-6.73498,-7.32545,-21.8218,-13.7767,-11.8598,0.645282,-41.2374,23143.4,-57.2334,0.375167,-0.00101922,1.00134,-109.917,505.282,564.088,0.659845,33437.2,8.55772e-07,0.623853,111.947,86.8989,24.318,25.4517,0.955454,537.551,599.855,0.663552 
583,43.183,0.77,583,11270,0,5,101,125,0,5,135,-6.7036,-6.09859,-12.9742,-12.5086,-15.6181,344.401,-17.8621,23276,-57.5088,16439.4,-8.0343,-7.42929,-15.6356,-13.8393,-16.9488,0.747353,-37.9888,21766.5,-77.6356,0.289656,-0.000998304,1.00194,-131.152,505.604,596.461,2.51035e+06,32016.9,8.4348e-07,0.65106,111.077,87.1638,23.5844,25.3797,0.929264,505.611,596.465,0.651067 
584,43.183,0.77,584,12675.7,0,5,101,125,0,5,135,-9.19436,-13.9976,-20.4205,-11.3137,-9.06524,270.82,-34.8649,24364.8,-49.7233,16439.4,-10.2408,-15.044,-22.5133,-12.3601,-10.1116,0.679616,-50.6916,23177.8,-65.55,0.39189,-0.00125132,1.00154,-129.352,505.207,583.66,0.867069,33339.8,8.54941e-07,0.635153,111.186,87.0448,23.9204,25.47,0.939161,520.12,600.717,0.653808 
585,43.183,0.77,585,9387,0,5,101,125,0,5,135,-12.3732,-7.89905,-20.2831,-10.2809,-8.47596,307.207,-45.6483,20952.6,-57.468,16439.4,-13.5602,-9.08604,-22.6571,-11.4679,-9.66295,0.658955,-63.6015,19606.1,-75.4212,0.41271,-0.00185713,1.00209,-154.107,492.196,572.35,336.555,28851.3,8.14711e-07,0.651473,111.662,87.1942,23.6585,25.1324,0.941354,508.789,584.897,0.669584 
586,43.183,0.77,586,9309.52,0,5,101,125,0,5,135,-10.7163,-8.02603,-11.2938,-12.9251,-10.6643,319.664,-40.8719,21195.5,-30.2415,16439.4,-11.9514,-9.26115,-13.7641,-14.1602,-11.8995,0.774494,-59.5531,19794.4,-48.9227,0.503576,-0.00172215,1.00134,-118.26,481.627,552.477,180.621,29153.8,8.17549e-07,0.630956,111.503,86.5736,23.0256,24.4196,0.942914,481.934,552.192,0.630993 
587,43.183,0.77,587,11052.2,0,5,101,125,0,5,135,-5.69387,-13.6063,-13.8367,-11.2464,-13.6501,393.717,-26.2376,23055,-47.7187,16439.4,-7.21511,-15.1275,-16.8792,-12.7677,-15.1713,0.748675,-49.2464,21329.4,-70.7276,0.367183,-0.00132109,1.0018,-134.119,524.956,584.275,14.029,31793.7,8.41516e-07,0.658124,111.621,87.1113,24.0754,25.1396,0.957671,526.882,585.232,0.65987 
588,43.183,0.77,588,12419.1,0,5,101,125,0,5,135,-5.08056,-7.13644,-14.7424,-9.02005,-13.1116,292.278,-34.2692,24369.3,-47.2517,16439.4,-6.20986,-8.26575,-17.001,-10.1494,-14.2409,0.695688,-51.35,23088.3,-64.3324,0.399459,-0.00127252,1.00151,-128.549,552.208,616.228,4.79009,33360.8,8.5512e-07,0.682173,111.655,87.1261,24.65,25.7995,0.955444,552.33,616.361,0.682322 
589,43.183,0.77,589,11736.4,0,5,101,125,0,5,135,-5.79876,-6.21408,-13.0412,-5.83202,-10.8469,365.649,-23.0047,23425.8,-35.4542,16439.4,-7.21156,-7.62688,-15.8668,-7.24482,-12.2597,0.68399,-44.3732,21823.2,-56.8227,0.394216,-0.00116324,1.00142,-112.56,521.953,609.47,765.757,32274.3,8.45735e-07,0.666896,111.466,87.7018,24.1733,25.7406,0.93911,531.174,613.55,0.675008 
590,43.183,0.77,590,12730.2,0,5,101,125,0,5,135,-2.08423,-5.55055,-11.0527,-9.38919,-10.5472,295.099,-22.532,24236.1,-45.0728,16439.4,-3.22444,-6.69076,-13.3331,-10.5294,-11.6875,0.706741,-39.7776,22942.7,-62.3185,0.347221,-0.000991715,1.00148,-114.56,510.282,565.822,0.68701,33235.2,8.54046e-07,0.629164,111.573,87.1661,24.361,25.4077,0.958805,539.455,597.781,0.664917 
591,43.183,0.77,591,12874.6,0,5,101,125,0,5,135,-5.29095,-5.49692,-12.9253,-9.67434,-12.651,340.462,-27.9611,24777.8,-47.6186,16439.4,-6.60642,-6.81239,-15.5562,-10.9898,-13.9665,0.711555,-47.8577,23285.5,-67.5152,0.371347,-0.00117581,1.00158,-128.876,529.048,611.493,0.756519,33968.2,8.60279e-07,0.661156,111.367,86.8523,24.6453,26.2461,0.939007,552.121,637.886,0.689841 
