cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
43,9,10,10,43,19264.5,-0.263595,35.2848,12.7065,118.361,0.0289462,879.562,470.582,-4.86266,-4.01412,-3.7902,-2.07833,-1.49923,-174.268,10199.2,25.5821,9885.39,15424,-3.76533,-2.9168,-1.59556,-0.981009,-0.401903,0.834839,10338,38.2013,10024.2,0.507707,0.993575,0.00697115,20362.2,-0.00116004,0.959098,12.957,10.3724,117.815,86.7841,0.862182,12.5972,11.352,117.75,136.069,0.0654613,-49.2845 
44,30,31,10,44,16927.6,-0.230838,30.3641,12.971,118.616,0.142171,-208.353,475.299,-6.17837,-3.05197,-4.43862,-3.72538,-3.61032,-154.232,8483.11,15.2463,9196.04,13785.5,-5.20721,-2.08081,-2.4963,-2.75422,-2.63917,0.835528,8605.96,26.4146,9318.89,0.480113,0.994657,0.00519436,17924.8,-0.0011452,0.779789,13.1213,10.4649,118.07,86.9961,0.77256,13.048,11.5347,117.92,136.333,0.150351,-49.3374 
45,25,26,10,45,15877.9,-0.22829,29.0366,12.8669,118.812,-0.125437,111.527,495.732,-3.3322,-8.51569,-6.81773,-5.95709,-6.33787,-169.446,7712.72,16.3037,9174.37,12617.7,-2.26525,-7.44873,-4.68382,-4.89013,-5.27091,0.809282,7847.69,28.5737,9309.34,0.457404,0.993669,0.00562229,17157,-0.00135535,0.702021,13.2516,10.5473,118.228,87.0954,0.76401,12.9179,11.6806,118.008,136.607,0.220446,-49.5111 
46,20,21,10,46,16119.1,-0.074095,28.6842,13.0732,118.659,0.00140907,1.58459,500,-4.62377,-6.92291,-6.07363,-3.61505,-6.52702,-185.726,8162.92,23.4208,8787.93,12207.3,-3.4543,-5.75345,-3.73469,-2.44558,-5.35755,0.819976,8310.86,36.8697,8935.87,0.48188,0.992296,0.00754325,17246.7,-0.00127354,0.732944,13.4823,10.4858,118.063,86.8751,0.718917,13.2495,11.7165,117.937,136.479,0.126243,-49.6039 
47,6,7,10,47,20287,-0.242951,38.0437,-12.3758,118.416,0.210704,-45.8152,499.973,-4.25912,-9.44048,-7.1142,-3.89574,-7.30139,-192.805,10473.6,6.04741,10775.1,15641,-3.04508,-8.22643,-4.68611,-2.6817,-6.08735,0.810483,10627.1,20.0089,10928.7,0.493005,0.996716,0.0033613,21555.8,-0.0012686,1.0444,12.381,10.1729,117.969,87.7485,0.965434,12.4469,11.2086,117.658,136.997,0.311382,-49.2482 
48,8,9,10,48,20464.1,-0.0393492,37.325,12.5603,118.563,0.00687146,2.83389,499.999,-5.75328,-6.12521,-9.23609,-3.74019,-0.463117,-202.435,10457.3,16.358,10863.2,15262.1,-4.4786,-4.85053,-6.68673,-2.46551,0.811562,0.621573,10618.6,31.0168,11024.5,0.490623,0.994914,0.00515596,21643,-0.00122461,0.992864,12.9091,10.2937,117.978,87.6575,0.945943,12.6456,11.3572,118.027,137.093,-0.0499067,-49.4354 
49,10,11,10,49,18003.5,-0.236888,33.8544,12.3448,118.647,-0.20492,-1.00604,173,-0.817988,-3.24306,-9.67774,-4.69244,-2.87974,-214.079,9634.99,5.8928,9294.45,13611.6,0.530008,-1.89506,-6.98175,-3.34444,-1.53175,0.471999,9805.51,21.3948,9464.97,0.508836,0.996196,0.00414666,19270.5,-0.00124148,0.944381,12.6856,10.174,117.977,86.7219,0.853078,12.3025,11.0514,118.11,135.825,-0.132525,-49.1035 
50,18,19,10,50,16626.5,-0.259538,29.5409,-13.2218,118.49,-0.0333617,158.92,496.774,-5.44822,-4.0737,-7.6931,-6.92095,-5.99496,-185.376,8384.83,17.2549,9013.85,12887.4,-4.28095,-2.90644,-5.35857,-5.75368,-4.82769,0.768302,8532.49,30.6784,9161.51,0.482225,0.993747,0.0061307,17694,-0.00124616,0.729385,13.4027,10.9008,117.9,87.7448,0.722675,13.3001,11.9121,118.009,137.083,-0.108104,-49.3378 
51,12,13,10,51,19267.2,-0.222235,34.2641,12.9499,118.532,0.0943111,-436.7,395.634,-4.14305,-4.31051,-8.41089,-5.18048,-3.63792,-150.329,9785.44,31.4683,10166.8,15785.1,-3.19647,-3.36393,-6.51772,-4.2339,-2.69134,0.674169,9905.18,42.354,10286.5,0.490557,0.992573,0.00752764,20191.7,-0.00112772,0.891609,13.1685,10.552,118.029,87.4441,0.835969,13.0485,11.7238,117.829,136.895,0.199503,-49.4506 
52,40,41,10,52,17223.3,-0.0374086,31.4803,12.5755,118.703,0.0342518,-8.18717,498.981,-4.91193,-4.60382,-8.45357,-1.52815,-4.78889,-206.044,9220.15,14.8128,8892.67,12896.4,-3.61453,-3.30642,-5.85877,-0.230746,-3.49149,0.644965,9384.27,29.7329,9056.8,0.508879,0.994486,0.00601117,18441.1,-0.00117048,0.870376,12.9426,10.3191,118.294,87.3876,0.785032,12.6085,11.2222,117.906,136.768,0.387797,-49.3806 
53,60,61,10,53,18418.5,-0.0656976,32.4026,13.1266,118.638,-0.075574,82.3972,498.14,-3.78872,-5.30635,-8.96898,-0.923374,-1.98687,-132.072,9453.26,25.2277,9802.37,14048.8,-2.9571,-4.47473,-7.30574,-0.0917548,-1.15525,0.542951,9558.46,34.7913,9907.57,0.491033,0.993671,0.00642714,19466,-0.00135396,0.833378,13.4928,10.7001,117.983,87.2954,0.782826,13.1876,12.0306,117.997,136.847,-0.0145707,-49.5519 
54,50,51,10,54,18597.6,-0.267363,33.6758,12.8962,118.428,-0.211227,283.607,37.7112,-3.16642,-7.41502,-1.86601,-2.10213,-1.97037,-223.249,9840.09,12.0792,9708.94,16087.6,-1.76068,-6.00928,0.945466,-0.696394,-0.564631,1.11693,10017.9,28.2452,9886.77,0.503294,0.99509,0.0052351,19904.7,-0.00136544,0.892435,13.1704,10.6101,117.958,87.2382,0.815433,12.9005,11.6132,117.672,136.693,0.286657,-49.455 
55,3,4,10,55,22463.8,-0.262038,40.4554,12.7959,118.442,1.68646,253.448,488.918,-4.1554,-4.5191,-10.1754,-4.41726,-1.93187,-147.552,12051.8,22.4375,11238.9,30765.8,-3.2263,-3.59,-8.31725,-3.48816,-1.00277,0.57618,12169.3,33.1221,11356.5,0.517276,0.995259,0.00534394,23525.8,-0.00124373,1.1254,12.9958,10.3749,117.855,87.3545,0.969986,12.7969,11.345,117.908,136.455,-0.0524603,-49.1004 
56,5,6,10,56,22509.1,-0.0117236,40.802,12.5387,118.377,0.0224245,2.74388,4.87013e-10,-5.22331,-3.99976,-8.58575,-4.89382,-5.80563,-163.86,11811.8,30.2106,11480.6,16656.4,-4.19153,-2.96798,-6.52219,-3.86204,-4.77385,0.707756,11942.3,42.0761,11611.2,0.507029,0.993872,0.00663109,23553.4,-0.00115876,1.12899,12.7904,10.2811,117.845,87.5377,1.00692,12.614,11.2963,117.716,136.955,0.128551,-49.4169 
57,16,17,10,57,16134.5,-0.26207,29.3095,12.9715,118.608,-0.0510744,7.00222,0.206561,-3.34976,-3.25833,-9.89136,-1.23908,-1.25586,-162.533,8265.83,-0.450119,8806.41,12388,-2.32633,-2.2349,-7.84451,-0.215652,-0.232436,0.389714,8395.3,11.3193,8935.87,0.484404,0.997646,0.002328,17331.2,-0.00136288,0.759816,13.2592,10.4377,118.161,87.2642,0.745795,13.0036,11.4968,117.767,136.602,0.393971,-49.3375 
58,14,15,10,58,17096.6,-0.151058,31.0081,12.8967,118.585,0.164322,85.3319,7.67611e-06,-2.37959,-1.87616,-3.25315,-3.9122,-3.59123,-178.859,8871.73,12.8268,9219.16,13474.6,-1.25336,-0.749926,-1.00069,-2.78597,-2.465,0.878777,9014.2,25.7785,9361.63,0.490547,0.99502,0.00504688,18375.8,-0.00136616,0.806243,13.2135,10.576,118.085,87.6712,0.773194,12.9271,11.5874,117.999,137.062,0.0864313,-49.3909 
59,4,5,10,59,21119,0.0532419,37.8749,-12.6956,118.659,-0.00173958,-52.1535,500,-4.72701,-4.77519,-7.23588,-1.56492,-1.3771,-163.041,10880.4,23.7215,11013,15656.1,-3.70039,-3.74856,-5.18263,-0.538295,-0.350478,0.616679,11010.3,35.5277,11142.8,0.497009,0.994385,0.00583906,22153.1,-0.00118261,1.00384,12.8842,10.6048,118.187,87.7443,0.928755,12.8225,11.5941,118.021,137.224,0.165529,-49.48 
60,7,8,10,60,20465.9,-0.0518389,36.5346,12.7567,118.651,0.0276532,-3.1982,4.12985e-12,-6.23691,-3.72544,-1.86648,-3.18957,-3.99283,-120.091,10588.1,20.7767,10545.1,15174.6,-5.48072,-2.96925,-0.354118,-2.43338,-3.23665,0.975534,10683.8,29.4728,10640.8,0.501009,0.995196,0.00507636,21324.6,-0.000966986,1.00242,12.8666,10.2929,118.11,87.4557,0.91546,12.7806,11.2375,118.012,136.82,0.098035,-49.3642 
61,2,3,10,61,24108.4,-0.232352,43.5492,12.6299,118.598,0.188407,-139.092,234.537,-4.86572,-5.5798,-4.55731,-3.65504,-2.63037,-208.856,12544,50.625,12249,18758,-3.55061,-4.26468,-1.92709,-2.33993,-1.31526,0.856161,12710.4,65.7488,12415.3,0.505871,0.991029,0.00966112,25125.7,-0.00106098,1.19494,12.7743,10.3148,118.133,87.1564,1.06099,12.6331,11.3946,117.898,136.482,0.234963,-49.326 
62,1,2,10,62,23455.6,-0.273268,42.7363,12.6469,118.572,0.299248,-62.5148,342.036,-4.67438,-5.64925,-4.61764,-2.76774,-0.471881,-207.105,12345.1,29.9497,11933.1,18203.4,-3.3703,-4.34517,-2.00947,-1.46366,0.832201,0.805968,12510.1,44.9466,12098.1,0.508371,0.993752,0.00679724,24608.2,-0.001228,1.19219,12.8495,10.1369,118.008,87.7567,1.05496,12.5662,11.2554,117.947,136.97,0.0604457,-49.2128 
63,9,10,10,63,19086.5,0.184987,34.5001,12.5476,118.748,-0.210267,-430.116,3.60257e-12,-6.47125,-6.88559,-9.57261,-6.19766,-5.687,-201.113,10220.6,36.2906,9818.06,17036.2,-5.20489,-5.61924,-7.03989,-4.9313,-4.42065,0.741332,10380.8,50.8537,9978.25,0.509887,0.9915,0.00930089,20359.1,-0.00130856,0.933333,13.1113,10.5422,118.018,87.3858,0.846108,12.7228,11.4322,118.284,136.858,-0.266208,-49.4723 
64,30,31,10,64,16733.2,-0.285121,30.2391,13.089,118.431,-0.110244,97.3555,441.473,-3.54481,-3.17775,-4.09052,-5.13358,-2.01281,-173.2,8666.9,19.8936,9041.84,13234,-2.45422,-2.08715,-1.90933,-4.04298,-0.922218,0.832748,8804.86,32.4354,9179.8,0.489576,0.993595,0.00646671,17984.7,-0.00144255,0.780367,13.3878,10.5508,117.926,87.6178,0.737156,13.2092,11.7966,117.765,137.103,0.161009,-49.4854 
65,25,26,10,65,16257.3,-0.28243,29.5562,13.0315,118.555,0.352149,-423.885,485.04,-3.52722,1.05083,-6.34223,-4.52447,-6.0663,-184.21,8307.86,18.3383,8904.31,17397.5,-2.3673,2.21075,-4.02238,-3.36455,-4.90638,0.676913,8454.59,31.6774,9051.04,0.482964,0.993486,0.00640582,17505.6,-0.00137864,0.764282,13.2238,10.4156,118.103,86.9672,0.731321,13.2739,11.6516,117.862,136.388,0.240847,-49.4213 
66,20,21,10,66,15548.5,-0.286508,28.7926,12.8584,118.669,0.103075,-94.7123,213.505,-4.57408,-5.58705,-3.63637,-1.34228,-4.2604,-163.892,7999.13,11.3272,8601.53,12369.9,-3.54209,-4.55506,-1.57239,-0.310293,-3.22841,0.880954,8129.68,23.195,8732.08,0.482137,0.995032,0.00486935,16861.8,-0.00149527,0.743984,13.0557,10.4769,118.023,87.8544,0.712267,13.0635,11.7728,118.059,137.194,-0.036404,-49.3392 
67,6,7,10,67,22110.7,-0.155717,39.7974,12.7359,118.489,0.151888,-2.81253,1.5988e-05,-6.2005,-3.32913,-9.98805,-9.52436,-5.48481,-143.211,11451.9,28.8342,11451.3,16513.8,-5.29874,-2.42736,-8.18453,-8.6226,-4.58304,0.718902,11566,39.2045,11565.4,0.500012,0.994103,0.00620563,23131.4,-0.00119596,1.08259,12.9435,10.3061,117.943,86.7318,1.00417,12.698,11.2272,117.733,135.951,0.209757,-49.2194 
68,8,9,10,68,21202.8,0.119158,37.8304,-12.7094,118.57,-0.00875412,-59.6864,500,-6.25119,-6.7949,-8.17823,-2.82832,-5.23271,-162.616,11084.1,26.109,10985.9,15668.6,-5.22724,-5.77095,-6.13033,-1.80437,-4.20876,0.735096,11213.7,37.8845,11115.5,0.502199,0.994123,0.00623922,22329.1,-0.00127615,1.03007,13.0734,10.3756,118.013,87.372,0.94436,12.8449,11.3631,117.949,136.759,0.0640033,-49.3869 
69,10,11,10,69,18791.3,-0.139041,34.6288,12.4871,118.411,0.0423704,18.877,500,-4.37871,-3.378,-0.746921,-2.00858,-5.08466,-192.352,9436.17,21.6426,10178.1,14102.5,-3.16752,-2.16681,1.67546,-0.797389,-3.87347,1.20114,9589.38,35.5713,10331.3,0.481377,0.99355,0.00630248,19920.7,-0.00115599,0.916812,12.7082,10.2082,117.844,87.1451,0.887042,12.6576,11.347,117.794,136.472,0.0503711,-49.3272 
70,18,19,10,70,15860.2,-0.255733,29.307,12.7447,118.5,0.106739,44.2502,441.896,-3.59436,-3.11423,-10.1837,-3.79491,-1.61137,-148.583,8009.22,6.1503,8828.61,12312.7,-2.65878,-2.17865,-8.31252,-2.85933,-0.675786,0.501799,8127.58,16.9095,8946.96,0.476006,0.996372,0.00346945,17074.5,-0.0013715,0.749513,13.0012,10.4265,117.953,87.5987,0.744885,12.9721,11.571,117.906,136.993,0.0475165,-49.3942 
71,12,13,10,71,18987.5,-0.262909,34.4455,12.8376,118.469,0.128744,-57.5585,411.451,-6.20059,-4.96909,-8.58418,-7.31974,-1.66618,-181.824,9634.61,18.5755,10283.7,14636.3,-5.05569,-3.82419,-6.29438,-6.17484,-0.521285,0.712196,9779.44,31.7418,10428.5,0.483941,0.994352,0.00557565,20207.9,-0.00128269,0.900441,12.952,10.4255,117.955,87.5654,0.868878,12.9233,11.4807,117.875,136.956,0.08025,-49.3904 
72,40,41,10,72,17119.8,-0.225468,31.5543,12.5953,118.597,-0.398006,1871.04,421.599,-3.7802,-3.22505,-9.00988,-6.2793,-2.67469,-170.852,8718.94,4.15438,9194.35,37179.9,-2.70439,-2.14924,-6.85826,-5.20349,-1.59888,0.629569,8855.03,16.5262,9330.44,0.486929,0.996745,0.00325215,18185.5,-0.00112642,0.835455,12.8744,10.2383,117.852,86.6343,0.810729,12.6141,11.2763,118.094,135.844,-0.242815,-49.2094 
73,60,61,10,73,17564.6,-0.306322,32.126,12.9574,118.769,0.242861,433.447,437.539,-4.349,-2.29166,-8.58292,-2.57683,-1.59942,-179.558,9082.85,18.4854,9481.41,16977.7,-3.21837,-1.16103,-6.32166,-1.4462,-0.468793,0.498919,9225.88,31.4877,9624.43,0.489428,0.994063,0.0059906,18850.3,-0.00141825,0.844909,13.1553,10.3891,118.301,87.4263,0.787536,13.0695,11.6073,118.084,136.786,0.216974,-49.3598 
74,50,51,10,74,17694.4,-0.224735,32.119,-12.7598,118.563,-0.158706,37.4658,402.668,-2.63793,-4.94185,-6.88466,-3.05958,-6.39622,-186.3,9097.43,1.66731,9393.94,13535,-1.46486,-3.76877,-4.53851,-1.8865,-5.22314,0.731159,9245.82,15.1577,9542.34,0.492109,0.997139,0.00291759,18788.2,-0.00114195,0.873586,12.8267,10.2459,118.132,87.0933,0.810696,12.8638,11.3047,117.759,136.338,0.373553,-49.2444 
75,3,4,10,75,23008.5,-0.113953,41.9232,12.5933,118.473,-0.0649393,-253.37,1.15726e-05,-6.35744,-7.79901,-12.1514,-4.75354,-4.27522,-216.095,12149.9,28.0605,11718.1,17722.1,-4.99675,-6.43831,-9.42998,-3.39285,-2.91453,0.652958,12322,43.7084,11890.2,0.508917,0.993831,0.00672604,24212.2,-0.00126965,1.16654,12.747,10.2905,117.919,87.3139,1.01843,12.7338,11.3027,117.834,136.447,0.0857536,-49.1331 
76,5,6,10,76,20696.6,-0.235206,38.5708,12.347,118.399,0.000573167,108.385,40.6521,-7.93288,-1.50513,-9.39621,-2.31333,-5.27566,-161.329,11155.3,28.924,10416.4,15505,-6.91704,-0.489286,-7.36452,-1.29748,-4.25982,0.637718,11283.8,40.6062,10544.9,0.516926,0.993742,0.00704359,21828.8,-0.00112823,1.09967,12.5358,10.1448,117.853,87.2957,0.942053,12.3381,11.1376,117.859,136.561,-0.00603764,-49.2656 
77,16,17,10,77,16644.2,-0.29139,30.2901,13.0267,118.506,-0.202635,-42.065,0.474337,-4.92149,-7.21562,-11.1224,-1.37675,-6.28459,-163.84,8347.66,25.0425,9321.44,13122.4,-3.88983,-6.18396,-9.05911,-0.34509,-5.25293,0.633693,8478.16,36.9065,9451.95,0.472845,0.99244,0.00714141,17930.1,-0.00137432,0.754565,13.2966,10.5388,117.996,87.2035,0.771493,13.0319,11.6688,117.847,136.776,0.148213,-49.5729 
78,14,15,10,78,17048.7,-0.290688,31.3741,12.8541,118.666,0.195318,-148.181,432.185,-3.12125,-9.30859,-7.23024,-2.28146,-5.85612,-150.161,8680.3,16.3209,9411.75,14070.5,-2.17573,-8.36307,-5.33919,-1.33594,-4.9106,0.758675,8799.91,27.1944,9531.36,0.480049,0.994621,0.00522832,18331.3,-0.00141454,0.796746,13.1984,10.4999,118.102,87.6913,0.791996,12.7976,11.6576,118.05,136.99,0.0513479,-49.2991 
79,4,5,10,79,23243.2,-0.256096,41.9819,12.7178,118.393,0.0162662,-16.975,74.8846,-2.72519,-8.08503,-9.51843,-5.15295,-6.18044,-143.868,12254.2,35.4441,11738.1,17389.8,-1.81929,-7.17913,-7.70664,-4.24706,-5.27454,0.706153,12368.8,45.8619,11852.7,0.510653,0.993553,0.00707726,24221.5,-0.00115967,1.13964,12.8595,10.5164,117.888,87.5754,0.993472,12.7444,11.5965,117.839,136.876,0.0485051,-49.3002 
80,7,8,7,80,20947.5,0.0726856,39.2912,12.202,118.694,-0.143995,41.1085,0.000133395,-5.35773,-6.9032,-12.0768,-2.24732,-2.84889,-211.29,11124.8,10.4494,10885.7,15799.8,-4.0273,-5.57277,-9.41597,-0.91689,-1.51845,0.561055,11293.1,25.7494,11054,0.505351,0.996026,0.00427271,22347.1,-0.00140639,1.09534,12.6032,10.1646,118.213,87.1556,0.992959,12.3466,11.0866,118.034,136.25,0.179766,-49.0948 
81,2,3,7,81,21390.1,-0.300397,39.7688,12.5398,118.532,0.193611,-129.367,149.907,-6.43145,-5.33244,-11.4473,-6.39474,-4.78553,-188.64,11408.7,20.1999,11016.4,17049.4,-5.24364,-4.14462,-9.07171,-5.20692,-3.59772,0.667272,11559,33.8597,11166.6,0.508633,0.9949,0.00555466,22725.6,-0.00135339,1.11531,12.7058,10.1359,118.141,87.3645,0.977568,12.5774,11.1664,117.754,136.682,0.387401,-49.3174 
82,1,2,7,82,21911.1,-0.0168232,40.5929,-12.3069,118.556,-0.00200713,4.03242,500,-4.94272,-5.52395,-9.4703,-4.14351,-4.19075,-202.781,11698.5,35.4184,11103.8,16263,-3.66586,-4.2471,-6.91659,-2.86665,-2.91389,0.664408,11860,50.1023,11265.4,0.512857,0.992661,0.00812611,23125.4,-0.00121022,1.13867,12.5791,10.2577,118.12,87.4733,0.988452,12.4256,11.2683,117.857,136.895,0.262742,-49.4217 
83,9,10,7,83,21019.9,-0.293706,38.4348,-12.746,118.354,-0.143308,315.35,494.362,-6.20912,-7.68534,-9.64711,-4.92263,-5.60387,-193.211,11105.2,29.7929,10816.4,17418.7,-4.99252,-6.46875,-7.21392,-3.70603,-4.38727,0.730507,11259.1,43.7837,10970.3,0.506496,0.993241,0.00729839,22229.4,-0.00127074,1.03683,12.9453,10.4525,117.95,87.7244,0.936783,12.6861,11.3552,117.618,137.05,0.331814,-49.3252 
84,30,31,7,84,13824.7,-0.282878,26.3432,12.617,118.511,0.243671,-145.268,493.392,-5.72381,-3.57314,-8.31534,-6.17554,-5.53347,-138.627,7219.06,4.24315,7750.73,11972.1,-4.85091,-2.70024,-6.56954,-5.30264,-4.66057,0.727223,7329.48,14.2815,7861.15,0.4825,0.996602,0.00333542,15190.6,-0.00144256,0.703143,12.7215,10.2437,118.172,87.0523,0.665078,12.9459,11.3611,117.871,136.474,0.30057,-49.4217 
85,25,26,7,85,16539.6,-0.280498,30.1097,12.9964,118.365,0.10061,242.483,300.951,-5.15074,-3.96081,-4.0641,3.02449,-5.38439,-223.373,8698.12,25.7657,8899.28,13532.9,-3.74422,-2.55429,-1.25106,4.43101,-3.97787,0.823706,8876.05,41.9407,9077.2,0.494398,0.991799,0.0084395,17953.3,-0.00141809,0.766314,13.3276,10.7916,117.737,87.2942,0.731656,13.0093,11.7841,117.865,136.84,-0.127926,-49.5458 
86,20,21,7,86,17175.6,-0.303867,31.855,12.7936,118.627,0.329095,83.8868,499.245,-7.58164,-5.21337,-4.78557,-6.25546,-4.62946,-173.796,8935.47,-0.385423,9343.12,14165.5,-6.4873,-4.11902,-2.59688,-5.16111,-3.53511,0.881418,9073.9,12.1995,9481.56,0.489015,0.997653,0.00236456,18555.5,-0.00143155,0.830391,13.1104,10.4009,118.205,87.3972,0.813031,12.6797,11.362,117.878,136.678,0.326981,-49.2807 
87,6,7,7,87,22413,-0.292461,40.7392,12.7644,118.552,0.048906,136.419,343.341,-4.05937,-0.733829,-5.62355,-2.34022,-3.85029,-163.652,11802.7,48.743,11480.5,17145.2,-3.0289,0.296644,-3.5626,-1.30974,-2.81982,0.658244,11933,60.5934,11610.9,0.506842,0.991192,0.00952184,23543.9,-0.00127226,1.09115,12.9053,10.533,118.145,87.5368,0.970422,12.7942,11.5993,117.883,136.761,0.261703,-49.2246 
88,8,9,7,88,20840.3,-0.151688,38.8091,12.3932,118.47,-0.0932529,92.9355,0.0673982,-8.05961,-4.01342,-5.6725,-2.20148,-4.6605,-190.662,10922.2,31.6145,10863.5,15939.2,-6.85906,-2.81287,-3.27141,-1.00093,-3.45995,0.812034,11074.1,45.4208,11015.3,0.50133,0.992873,0.00753851,22089.5,-0.00117945,1.06587,12.6094,10.1665,118.059,87.2717,0.980243,12.3871,11.1294,117.744,136.567,0.31503,-49.2953 
89,10,11,7,89,19510.5,-0.0120017,36.3017,12.2269,118.617,0.0246068,-55.1982,500,-5.31993,-3.31808,-6.5631,-2.56954,-0.912438,-190.347,10295.7,10.5419,10083.6,14493.2,-4.12136,-2.11951,-4.16596,-1.37098,0.286128,0.63748,10447.3,24.3254,10235.3,0.505127,0.995942,0.00435892,20682.6,-0.00113448,1.02795,12.4817,10.0715,118.208,87.2258,0.917793,12.4902,10.9591,118.035,136.453,0.173418,-49.2268 
90,18,19,7,90,17008.1,-0.0724661,31.2622,12.6905,118.516,0.0651457,8.02326,2.28915e-13,-2.79851,-3.35756,-6.73429,-2.66953,-4.00619,-168.085,8899.36,6.11382,9132.76,12932,-1.74013,-2.29918,-4.61752,-1.61115,-2.9478,0.650605,9033.24,18.2852,9266.64,0.493623,0.99647,0.00362174,18299.9,-0.00140189,0.826466,13.0903,10.4051,117.967,87.7213,0.770958,12.8449,11.646,117.914,137.025,0.0523441,-49.3037 
91,12,13,7,91,20256.9,-0.101916,36.8116,-12.6706,118.486,0.0852044,-19.0746,500,-7.08269,-4.96149,-11.4055,-3.61025,-4.8559,-166.911,10516.4,21.5313,10594.1,15236.6,-6.0317,-3.91049,-9.30347,-2.55926,-3.80491,0.636723,10649.4,33.6177,10727.1,0.498182,0.994506,0.00573986,21376.4,-0.00125495,0.998565,12.8992,10.2843,117.901,87.244,0.914379,12.7976,11.3831,117.843,136.555,0.0581863,-49.3114 
92,40,41,7,92,14824.1,-0.0144478,27.6129,-12.6284,118.7,0.00191562,-15.1705,499.941,-5.54882,-3.10397,-8.48876,-3.22721,-4.75186,-181.289,7841.2,13.8658,8166.2,11352.5,-4.40729,-1.96245,-6.20571,-2.08568,-3.61033,0.660361,7985.6,26.9934,8310.6,0.490028,0.994119,0.00594769,16296.2,-0.00152978,0.722074,13.0777,10.5275,118.103,86.7746,0.695063,13.0685,11.394,118.117,136.084,-0.0148545,-49.3092 
93,60,61,7,93,18060.1,-0.292426,32.9542,12.9105,118.663,-0.0591471,293.346,457.486,-5.39248,-4.64242,-8.90159,-6.91641,-5.67246,-204.535,9418.18,29.1607,9629.97,14414.8,-4.10458,-3.35452,-6.32578,-5.6285,-4.38456,0.734188,9581.1,43.9716,9792.89,0.494534,0.992033,0.00820349,19374,-0.00140432,0.852199,13.171,10.6204,118.183,86.6031,0.811786,12.9857,11.5369,117.996,135.904,0.186629,-49.3006 
94,50,51,7,94,15794.5,-0.158236,29.1553,12.7782,118.442,0.617615,28.1348,500,-5.28387,-5.68346,-9.47688,-5.1963,-2.77822,-184.88,8182.22,8.76949,8615.9,12693.5,-4.11973,-4.51932,-7.1486,-4.03216,-1.61408,0.666482,8329.49,22.1571,8763.16,0.487314,0.995366,0.00463606,17092.6,-0.00133449,0.762407,12.9572,10.4559,118.035,87.2781,0.721855,12.9533,11.6359,117.784,136.668,0.251669,-49.3903 
95,3,4,7,95,22465,0.00275794,40.9118,12.5533,118.173,0.0238589,-1.14501,0.00236346,-8.24966,-5.04832,-11.6163,0.676482,-2.98393,-204.943,12057,52.8911,11342.7,16719.6,-6.95919,-3.75785,-9.03535,1.96695,-1.69346,0.536147,12220.2,67.7315,11505.9,0.515053,0.990394,0.0107275,23726.1,-0.00126821,1.14384,12.7862,10.3613,117.743,87.268,0.990665,12.6775,11.2571,117.47,136.585,0.273454,-49.3167 
96,5,6,7,96,21276.1,-0.0206349,38.7174,12.5569,118.574,0.0391612,0.871229,500,-5.25256,-5.49678,-5.1386,-6.86898,-3.96516,-174.012,11177.7,23.8717,10914.1,15827.6,-4.15685,-4.40107,-2.94719,-5.77327,-2.86945,0.853722,11316.3,36.4723,11052.7,0.505892,0.994391,0.00604194,22369,-0.00114747,1.07006,12.8439,10.2237,118.088,87.3317,0.95587,12.5971,11.3078,117.925,136.703,0.162896,-49.3714 
97,16,17,7,97,18288.6,-0.132784,33.2003,12.7315,118.611,0.121631,69.8311,1.26929e-10,-1.84312,-4.46525,-1.68631,-2.37185,1.23806,-181.424,9426.16,18.0552,9725.97,14036.5,-0.700735,-3.32287,0.598455,-1.22947,2.38045,1.26315,9570.67,31.1926,9870.48,0.492289,0.994329,0.00578771,19441.2,-0.00124459,0.88146,12.9673,10.431,118.119,87.6747,0.823193,12.9312,11.4777,117.918,137.087,0.201375,-49.4128 
98,14,15,7,98,17529.8,-0.272547,33.1301,-12.4262,118.487,0.163329,200.639,315.557,-8.12905,-3.87077,-8.18473,-4.93047,-6.62669,-172.746,9181.01,2.1419,9363.72,14468.4,-7.04131,-2.78303,-6.00926,-3.84274,-5.53896,0.761682,9318.61,14.6508,9501.32,0.495146,0.997256,0.00283244,18819.9,-0.00130746,0.91282,12.6917,10.0148,117.974,87.0051,0.861046,12.4421,10.9171,117.847,136.143,0.127572,-49.1383 
99,4,5,7,99,21467.6,0.0491935,39.9582,12.214,118.329,-0.0471569,8.437,2.34546e-12,-6.93069,-2.59989,-1.72351,-0.873703,-0.605596,-216.147,11552.5,44.2616,10845.8,15900.6,-5.56966,-1.23887,0.998539,0.487319,0.755426,1.21863,11724.6,59.9134,11017.9,0.515537,0.991137,0.00991767,22742.6,-0.00120917,1.14693,12.5419,10.071,117.769,87.054,0.985596,12.3093,11.1282,117.847,136.161,-0.0779675,-49.1066 
