cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
56,2.3,56,3123.63,-0.0130457,-7.90609,9.38496,98.6064,-0.000702524,-0.759464,500,-0.364823,1.44114,-3.16253,-0.534201,3.40929,-56.1439,442.151,12.3135,3011.7,2415.42,-0.0112996,1.79466,-2.45549,-0.180677,3.76282,1.84381,520.899,18.1466,3090.45,0.168796,0.942538,0.0107008,3085.97,-0.00022333,0.0998895,8.17793,7.2506,98.8058,68.0784,0.407564,9.35943,9.18304,98.2847,117.811,0.521143,-49.7327 
57,2.3,57,3330.78,0.00382205,8.29959,9.36512,98.4023,-0.00714418,9.87617,1.85644e-13,1.13541,1.1105,-3.09861,0.212095,1.8641,-45.8936,365.051,15.3156,3156.76,2532.56,1.42439,1.39948,-2.52065,0.501075,2.15308,1.85232,429.421,20.0838,3221.13,0.138391,0.924346,0.0113551,3102.96,-8.92143e-05,0.0884779,8.31897,7.29069,99.0698,69.6048,0.442613,9.06809,9.09895,98.1184,119.027,0.951401,-49.4221 
58,2.3,58,3328.97,-0.00253734,8.05555,9.49405,98.9838,0.0036093,9.68258,1.66367e-12,1.5682,-0.286137,-3.44446,-0.0487724,-3.87571,-17.562,269.709,19.8747,3196.3,2490.81,1.67878,-0.175554,-3.22329,0.0618107,-3.76513,0.405668,294.341,21.6993,3220.93,0.0991811,0.88573,0.0122581,2967.71,-4.48303e-06,0.0714177,7.71798,7.65141,99.211,67.8364,0.426594,9.23517,9.29848,98.3845,117.285,0.826466,-49.4486 
59,1.125,59,3221.09,-0.0041141,-8.29909,9.29535,98.1785,0.00428918,12.958,2.15188e-11,1.25062,-1.43578,-2.95473,-0.320207,-1.06663,-20.2332,-71.3813,1.97147,3504.73,2513.07,1.37802,-1.30838,-2.69993,-0.192804,-0.939231,0.282376,-43.0022,4.07362,3533.11,-0.0148824,1.19872,0.00211942,2889.48,-0.000209349,0.00602307,17.0235,-6.62645,121.941,60.1726,0.479356,9.2432,9.32096,97.8895,118.102,24.0515,-57.9295 
60,1.175,60,3265.64,0.000162062,8.15862,9.46148,98.6706,0.00644292,23.5613,5.59443e-12,-0.976324,-0.860357,-0.886623,-0.459699,1.79894,-32.0255,-104.167,16.9175,3590.79,2517.82,-0.774668,-0.658701,-0.483311,-0.258043,2.0006,-1.77567,-59.2479,20.2448,3635.71,-0.020027,2.48738,0.0101533,2958.39,9.19154e-06,-0.00797959,30.6206,-4.53003,115.09,76.5036,0.496899,9.15586,9.01574,98.2586,117.609,16.8311,-41.1057 
61,1.225,61,4043.32,-0.0157975,9.56858,9.36589,97.9486,0.0386873,-30.8914,268.778,0.962297,0.212033,4.4622,-0.975279,-1.2251,-48.471,-38.2198,10.8629,4065.08,2956.28,1.26751,0.517242,5.07261,-0.67007,-0.919894,0.0369792,29.7655,15.8989,4133.07,0.00860223,0.516865,0.00703626,3460.21,0.000249347,-0.00965015,2.61167,25.1461,86.8581,92.9999,0.542948,9.12146,9.53139,97.6524,119.499,-10.7943,-26.4988 
62,1.275,62,3665.78,-0.0326489,8.76524,9.50672,98.2646,0.0484984,-6.49335,231.351,-0.744872,0.783159,-2.9247,2.67444,-0.704979,-21.9179,207.624,26.1187,3546.22,2722.88,-0.606861,0.921171,-2.64868,2.81245,-0.566968,-28.7991,238.366,28.3959,3576.96,0.074321,0.82749,0.0144129,3207.25,0.00016154,0.0424632,8.75804,7.7553,98.733,69.0867,0.476485,8.89436,9.46368,97.9336,119.144,0.799416,-50.0574 
63,1.325,63,3414.01,-0.00240856,8.67213,8.88196,98.4894,-0.0166858,5.62753,500,-3.07377,-0.0104676,-1.09536,-1.64654,-0.414026,-20.3145,59.2056,22.0134,3439.41,2510.49,-2.94586,0.117447,-0.83953,-1.51863,-0.286111,0.846596,87.6986,24.124,3467.9,0.0295674,0.675043,0.0126522,2966.06,4.58104e-05,0.0314598,6.72618,7.27371,99.563,68.2693,0.481064,8.75303,9.44045,98.059,118.629,1.504,-50.3598 
64,1.375,64,3396.71,-0.00672891,8.85742,8.71151,98.4512,0.0192113,6.28495,1.01726e-11,-1.4671,-0.157025,2.02913,0.293848,-1.91945,-12.7948,497.345,-1.67752,3047.47,2515.79,-1.38653,-0.07646,2.19026,0.374413,-1.83888,3.97105,515.291,-0.348199,3065.42,0.168418,1.00118,-0.000209288,3059.59,-1.918e-05,0.108828,8.28391,7.72232,98.9014,69.9033,0.435142,8.55703,9.37136,98.1377,119.635,0.763752,-49.7318 
65,1.425,65,3092.28,-0.00543625,-7.88326,8.98725,98.5494,0.0119137,8.12396,5.57882e-11,-0.523525,2.51118,-3.53473,-3.17289,-1.33915,-38.0486,462.704,23.9366,2782.27,2309.52,-0.283943,2.75076,-3.05557,-2.9333,-1.09957,0.338853,516.071,27.8897,2835.64,0.179837,0.913597,0.0177955,2869.65,2.47425e-05,0.114858,7.55147,7.34449,99.0399,68.5878,0.402178,8.76409,8.86021,98.0734,117.987,0.966572,-49.3995 
66,1.475,66,3510.43,-0.0511949,8.63402,9.51861,98.3739,-0.901791,-103.182,91.3058,0.440429,2.91379,-0.0477538,-3.13702,-1.7291,4.23443,422.724,18.3661,3245.18,5704.39,0.413766,2.88713,-0.10108,-3.16368,-1.75577,0.94122,416.785,17.9261,3239.25,0.134215,0.93,0.0100914,3105.36,4.1004e-05,0.0869772,8.40436,7.64315,98.5995,69.3259,0.436737,9.01955,9.37833,97.9191,118.716,0.68036,-49.3898 
67,1.525,67,3858.76,-0.0104367,9.1982,9.34319,98.8242,0.0219633,2.49034,8.19854e-11,-1.17398,-1.19219,-1.0269,1.01659,2.02601,-36.1701,465.744,15.1103,3379.79,2799.43,-0.946231,-0.96444,-0.571391,1.24434,2.25376,1.56237,516.476,18.8682,3430.52,0.153539,0.93991,0.0100301,3363.81,0.000145287,0.107898,7.83442,7.48036,99.7447,69.9251,0.456311,8.99459,9.55763,98.4062,119.93,1.33857,-50.0046 
68,1.575,68,2362.88,-0.136619,-8.10614,8.23196,98.8064,0.00928176,252.276,107.019,-0.344562,0.473125,-1.3755,1.09531,2.97705,-98.9321,-44.1753,3.84629,2860.81,2248.49,0.278387,1.09607,-0.129598,1.71826,3.6,1.01975,94.5867,14.1249,2999.57,0.0366015,0.792812,0.00859985,2584.23,-0.00103415,0.0758895,7.50263,7.16971,99.4272,68.6971,0.463614,8.77706,9.15369,98.2929,118.774,1.13429,-50.0766 
69,1.125,69,3268.71,-0.0616062,8.09007,9.69628,98.5321,0.0710176,-0.857344,125.807,2.83848,2.79642,1.52228,-5.97938,-1.64964,-3.31263,-127.677,-6.54397,3562.51,2555.58,2.85933,2.81728,1.564,-5.95852,-1.62878,5.5113,-123.03,-6.1998,3567.16,-0.0433555,0.91896,-0.0032119,2837.71,-7.19715e-05,-0.00880787,10.6176,9.47807,73.6431,64.5057,0.485051,9.15922,9.41074,98.3355,119.016,-24.6924,-54.5099 
70,1.175,70,3364.73,-0.0324183,8.29426,9.56167,98.6514,0.0827896,-39.7699,1.32031e-13,1.69065,2.09899,2.66117,1.03101,0.408527,21.3405,-95.6752,6.49071,3671.13,2688.89,1.55628,1.96461,2.39242,0.896631,0.274151,0.662282,-125.607,4.27351,3641.2,-0.0433639,1.06331,0.00215733,2896.59,-0.000103465,0.00832886,-22.0274,0.751773,115.451,55.9344,0.500657,9.19697,9.19388,98.2768,117.963,17.1737,-62.0291 
71,1.225,71,3628.7,-0.0294757,8.64302,9.61227,98.5001,0.018845,-49.5464,2.34435,1.20594,-0.280459,-1.35994,-0.644666,0.952898,17.3766,83.4446,21.3507,3709.4,2734.89,1.09653,-0.389875,-1.57877,-0.754082,0.843483,-1.01704,59.0722,19.5454,3685.03,0.0189477,0.633302,0.00967597,3117.64,3.72265e-05,0.0199293,8.9679,6.97133,98.2753,68.1644,0.506618,9.16062,9.21765,98.3338,118.895,-0.058496,-50.7304 
72,1.275,72,3659.66,-0.00372585,9.0111,9.09253,98.1909,-0.00353958,2.71661,0.00967146,2.87914,0.382054,1.10867,0.380872,-0.620826,-16.6046,66.7793,9.45922,3665.33,2667.53,2.98369,0.486608,1.31778,0.485427,-0.516271,0.722995,90.0689,11.1844,3688.62,0.0285786,0.821485,0.00555448,3151.62,0.00014217,0.0326591,6.80873,5.48223,98.076,68.7938,0.516075,8.61421,9.43166,97.9468,119.522,0.129145,-50.7283 
73,1.325,73,3630.9,-0.0378979,8.60089,9.66951,98.5454,-0.0178437,-107.165,4.61526,-0.256441,0.220615,2.82793,-2.19662,1.27515,-19.5496,246.456,27.0336,3469.47,2769.59,-0.133342,0.343714,3.07413,-2.07352,1.39825,-0.178175,273.876,29.0647,3496.89,0.086225,0.843372,0.0150799,3176.29,7.0177e-05,0.0599557,8.07515,7.66712,98.9491,68.7719,0.46789,9.14862,9.33179,98.1065,118.234,0.842616,-49.4622 
74,1.375,74,3098.95,-0.00474207,-8.15975,9.07095,98.5159,0.003407,9.05831,8.77464e-13,-0.247381,3.17488,5.68824,1.08629,2.35029,-15.0481,289.509,10.158,3078.11,2410.5,-0.152627,3.26964,5.87774,1.18105,2.44505,0.534283,310.616,11.7215,3099.22,0.107742,0.938052,0.00691878,2882.97,-0.000175002,0.0617757,8.40594,7.96825,99.2364,68.6836,0.448609,8.92453,8.97529,98.2005,118.456,1.0359,-49.7722 
75,1.425,75,3475.18,-0.0435987,8.6929,9.24881,98.2057,0.220384,-29.3417,233.338,-2.14828,0.248224,-1.13397,1.83165,-0.796685,-16.668,535.744,31.335,3101.57,2827.76,-2.04332,0.353178,-0.924062,1.9366,-0.691731,0.325173,559.123,33.0668,3124.95,0.17734,0.906211,0.0191196,3152.83,-2.42957e-05,0.116778,8.10915,7.46088,98.5942,68.9798,0.426077,9.10356,9.23322,97.932,118.484,0.66223,-49.5038 
76,1.475,76,3287.94,0.0191894,8.30915,8.97576,98.481,-0.00402992,-6.53586,1.36763e-13,-0.306626,2.77464,4.36393,1.85053,1.16383,-30.6418,336.722,20.2753,3021.9,2428.71,-0.113683,2.96758,4.74981,2.04347,1.35677,0.568354,379.7,23.4589,3064.88,0.129876,0.90243,0.0139036,2923.55,6.29643e-05,0.0785485,7.49962,7.79277,98.7247,69.949,0.440528,8.75265,9.06427,98.2067,119.578,0.518036,-49.6289 
77,1.525,77,3645.27,-0.00252004,9.16113,9.1184,97.9839,0.000512347,4.40754,2.05655e-11,0.646326,1.95123,-3.10818,1.92274,-0.497504,-48.4957,448.749,14.3662,3336.67,2719.41,0.951691,2.25659,-2.49745,2.22811,-0.192139,1.90922,516.769,19.4047,3404.69,0.154598,0.938339,0.0103898,3342.66,-1.97528e-05,0.105272,7.78516,7.68328,98.0412,69.8248,0.471473,8.84332,9.2609,97.7869,119.266,0.254359,-49.441 
78,1.575,78,3399.55,-0.000621552,9.01168,8.89961,98.1139,-0.0052102,9.7842,3.15295e-05,-0.252213,-0.154496,2.59302,2.14071,0.56496,19.8639,650.229,0.192659,3012.71,2612.45,-0.377291,-0.279573,2.34286,2.01563,0.439882,0.434298,622.368,-1.87113,2984.85,0.200778,1.00529,-0.0011561,3099.79,-0.00011324,0.124711,8.27713,7.84081,98.6764,69.7439,0.429078,8.69388,9.36179,97.748,119.245,0.928384,-49.5012 
79,1.125,79,3614.56,-0.00227645,8.53668,9.83847,98.5876,0.0210738,4.9638,1.4856e-05,-2.31172,-0.419523,2.41156,-1.49074,1.38988,22.6343,-124.471,-3.33925,3937.61,2737.49,-2.45424,-0.562045,2.12651,-1.63327,1.24735,2.66695,-156.218,-5.69086,3905.86,-0.0506272,0.94007,-0.00269118,3085.65,7.22348e-05,-0.00591995,38.9491,8.49826,101.754,73.0576,0.493956,9.55981,9.61258,98.3405,118.797,3.41392,-45.7397 
80,1.175,80,3661,-0.0298618,8.52515,9.86051,98.5091,0.0193003,-8.61143,500,2.38145,1.5614,0.927707,0.843468,1.29576,-25.8001,-25.4386,19.2104,3762.78,2741.92,2.54391,1.72386,1.25262,1.00592,1.45822,0.843119,10.7485,21.8909,3798.96,0.00339725,0.2191,0.0105033,3163.89,6.25429e-05,0.00605223,-8.14561,11.7879,116.651,47.1152,0.510667,9.30925,9.15796,98.1207,118.099,18.5301,-70.9838 
81,1.225,81,3513.74,-0.00225056,8.83695,9.53557,98.3013,-0.00313582,5.23956,2.99829e-11,1.14954,3.44385,2.15578,-1.9828,-3.06596,19.7933,60.1616,13.0567,3764.88,2743.65,1.0249,3.31922,1.90651,-2.10743,-3.19059,-1.00136,32.3995,11.0003,3737.11,0.0103374,0.62729,0.00539304,3134.2,-0.000120377,0.0223377,6.46707,5.96842,98.2862,67.632,0.521963,9.15401,9.1332,97.9224,118.164,0.363731,-50.5316 
