cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
57,6,57,21590.7,-0.0155444,35.7105,13.1823,97.081,-0.217794,57.75,130.802,2.0015,0.684327,-0.21376,-2.20751,-0.125547,-166.592,9637.15,57.1734,11739.7,15733.8,3.05048,1.73331,1.88421,-1.15852,0.923438,0.707099,9870.81,74.4817,11973.4,0.498307,0.986967,0.0113292,19808.7,0.000281523,0.879752,12.8354,10.418,97.2144,72.7915,0.840831,13.3955,12.7483,96.5302,124.074,0.684207,-51.2827 
58,2,58,22411.9,-0.0120379,37.0704,13.1692,97.197,0.00467363,-27.4085,294.564,0.83843,-0.0548457,0.181051,-0.922817,0.111948,-139.352,10253.2,76.966,11959.8,15896.2,1.7159,0.822619,1.93598,-0.0453516,0.989413,0.642713,10448.7,91.4442,12155.2,0.508761,0.984915,0.0136688,20537.5,0.000416266,0.975807,12.6601,10.0421,97.1907,72.4382,0.880973,13.3905,12.3442,96.6848,123.482,0.505849,-51.0435 
59,0,59,22915.7,-0.0360542,38.3223,13.0956,97.0679,0.0342281,-17.2788,0.924613,-1.19746,-2.3036,4.39061,-1.98462,-2.44096,-151.072,10632.8,74.2724,12166.1,16356.2,-0.246195,-1.35234,6.29313,-1.03336,-1.4897,-1.89802,10844.7,89.9682,12378,0.513518,0.98569,0.0132123,21118.4,0.000487173,0.999475,12.6174,10.16,97.125,72.3724,0.912164,13.1387,12.2556,96.4776,123.121,0.647456,-50.749 
60,8,60,19740.7,0.0141363,32.475,13.2342,97.036,-0.0105874,-9.79624,9.06735e-12,-0.325064,-2.36759,1.00876,-0.93389,-0.478901,-133.109,8864.28,46.5601,10766.4,13994.1,0.513085,-1.52944,2.68506,-0.0957404,0.359248,-0.38963,9050.98,60.3895,10953.1,0.498895,0.988458,0.0100543,18142.1,0.00023859,0.806429,12.9405,10.3136,97.1728,72.6045,0.784299,13.438,12.4713,96.3756,123.709,0.797186,-51.1047 
61,9,61,18728.2,-0.0496803,31.9144,12.9233,97.1434,0.183707,25.5113,492.374,0.903866,0.250989,-6.58447,-1.60084,0.195767,-176.253,8536.59,55.0722,10239.7,13578.8,2.01369,1.36081,-4.36483,-0.491024,1.30559,-23.8325,8783.81,73.3842,10486.9,0.502279,0.98559,0.0127265,17487.9,-5.91651e-05,0.795896,12.5936,10.436,97.0349,71.4985,0.751902,13.2144,12.643,96.6047,122.233,0.430205,-50.7347 
62,7,62,20568.9,-0.0419437,33.3945,13.5215,97.1433,0.0141097,67.8902,437.667,1.68511,-1.02569,-4.73666,2.23316,-2.42406,-167.854,9270.89,59.0549,11213.5,14730.4,2.74204,0.0312386,-2.6228,3.29009,-1.36713,2.26494,9506.32,76.4943,11448.9,0.500098,0.986114,0.0121581,19008.9,0.00016692,0.817118,13.087,10.5708,97.3048,71.5229,0.78512,13.616,12.8188,96.5832,122.505,0.7216,-50.9825 
63,0,63,23397,0.0158939,38.9101,13.0382,97.1543,0.198916,-149.569,499.975,2.33277,3.26173,1.47049,-0.566069,-3.0289,-179.285,10601.9,71.4866,12502.3,17483.4,3.46168,4.39064,3.72831,0.562841,-1.89999,0.636031,10853.4,90.1136,12753.8,0.506244,0.985678,0.0128484,21439.1,0.000623367,1.01961,12.5821,10.0222,97.1956,72.5041,0.933077,13.1817,12.2525,96.5909,123.48,0.604719,-50.9762 
64,9,64,20140,-0.0287228,32.7939,13.4393,97.405,0.00786281,-80.1389,482.736,1.1089,-0.368928,-5.68187,-1.08987,-2.49398,-187.653,8955.93,53.6166,11083.2,14367.7,2.2905,0.812674,-3.31866,0.091729,-1.31238,-1.31083,9219.13,73.113,11346.4,0.494678,0.986311,0.0117308,18636.6,0.000167042,0.790426,13.0401,10.5591,97.4576,73.2684,0.775819,13.6003,12.8878,96.8898,124.576,0.567823,-51.3081 
65,0,65,22203.2,-0.0209567,37.1564,13.0439,97.2178,0.0197569,-37.3247,234.437,1.19036,0.147666,-5.01307,-0.368748,-2.50819,-192.361,10314.6,71.484,11834.1,15801.4,2.4016,1.35891,-2.59058,0.842498,-1.29695,4.62072,10584.4,91.4696,12103.9,0.513043,0.985102,0.0137297,20630.7,0.000416411,0.990114,12.4581,10.0558,97.2366,72.6964,0.896103,13.1492,12.143,96.6034,123.734,0.633166,-51.0375 
66,6,66,21780.7,-0.00392519,35.0614,13.5065,97.1766,-0.119575,140.206,489.447,-1.03215,0.0398361,-5.04468,-5.0469,-1.56632,-175.939,9657.12,77.5533,11795.8,15961.5,0.0756909,1.14768,-2.829,-3.93906,-0.458477,0.528749,9903.89,95.8328,12042.6,0.497702,0.983348,0.0144474,19899.2,0.000571643,0.868486,12.9081,10.4047,97.3026,72.4937,0.834826,13.5755,12.6568,96.5674,123.612,0.735232,-51.1179 
67,6,67,19220.1,0.0103031,31.8065,13.1486,97.1417,-0.0179953,-15.1884,9.42625e-12,1.57052,1.13906,-4.25883,2.13478,0.842278,-199.56,8705.8,76.8054,10480.3,13623.1,2.8271,2.39564,-1.74568,3.39135,2.09885,1.19467,8985.7,97.5389,10760.2,0.501527,0.981358,0.016424,17916.7,0.000426598,0.81974,12.6562,10.0611,97.0875,72.4439,0.767946,13.2043,12.4314,96.6509,123.49,0.436596,-51.0458 
68,9,68,19702.4,-0.00792949,32.1211,13.3853,97.4689,-0.0603183,-26.6396,500,-4.11674,2.39816,-7.81239,-2.73401,-0.161441,-135.811,8441.53,103.062,10846.1,14048.6,-3.26158,3.25332,-6.10206,-1.87885,0.693722,0.163579,8632.01,117.172,11036.6,0.485152,0.976796,0.0191819,17792.4,0.000403695,0.768326,12.7622,10.6514,97.5484,71.9635,0.768639,13.5139,12.7252,96.9813,122.921,0.567099,-50.9578 
69,9,69,20309,0.0137802,33.0215,13.3926,97.2221,-0.0144992,2.56615,500,-0.263176,2.65993,-5.21153,-2.16751,-3.70272,-177.07,9013.27,75.0872,11140.3,14397.7,0.851789,3.77489,-2.9816,-1.05254,-2.58776,-0.494375,9261.63,93.4842,11388.7,0.494898,0.982643,0.0148957,18714.2,0.000265154,0.79445,12.9544,10.6396,97.2911,72.1179,0.782563,13.5949,12.8036,96.6582,123.174,0.632961,-51.0558 
70,6,70,21682.4,-0.0393544,35.4495,13.4117,96.9625,-0.205555,113.005,59.4155,-0.269361,0.52316,-5.96037,-2.204,-3.56352,-214.014,9345.45,114.242,12064.7,16233.2,1.07823,1.87075,-3.26519,-0.856408,-2.21593,0.0364027,9645.62,136.477,12364.9,0.484498,0.975837,0.019927,19908.5,0.000310005,0.857525,12.8434,10.4303,96.804,72.6795,0.863772,13.5204,12.5989,96.4319,123.776,0.372042,-51.0967 
71,0,71,22855.6,-0.0245995,37.9418,13.1583,97.6116,-0.00085711,-16.7601,11.1723,-1.55173,-4.00344,-2.10158,-1.67564,-3.96342,-148.926,10541,73.6637,12106.6,16252.7,-0.61398,-3.06569,-0.226085,-0.737897,-3.02567,0.970521,10749.9,89.1365,12315.5,0.512589,0.985697,0.0131573,20971.8,0.000375393,0.991192,12.6374,10.2092,97.7624,72.5301,0.887307,13.3121,12.5064,97.0266,123.493,0.735793,-50.9626 
72,9,72,18250,0.00451001,29.8587,13.2593,97.1942,-0.0372742,-12.0683,14.4424,-1.21265,-2.32696,-5.79956,1.17234,-4.58074,-159.67,7984.81,64.2217,10049.7,12902.7,-0.207245,-1.32156,-3.78876,2.17774,-3.57534,0.43579,8208.77,80.8108,10273.6,0.490489,0.983064,0.0142828,16735.9,0.000540153,0.760314,12.6752,9.97535,97.1358,71.9668,0.755991,13.223,12.11,96.6976,122.836,0.438194,-50.8689 
73,9,73,18856.6,-0.00907575,30.9604,13.2628,97.1298,0.00507144,2.15165,81.9497,-0.466835,3.33246,-3.25677,-1.89361,-2.9394,-154.712,8268.96,56.1672,10429.7,13367.5,0.507345,4.30664,-1.3084,-0.919434,-1.96522,3.10719,8485.95,72.2412,10646.7,0.489875,0.985321,0.012345,17322.7,0.000144638,0.748188,12.8679,10.4983,96.9883,71.9075,0.737687,13.5138,12.8684,96.6542,122.896,0.33411,-50.9884 
74,6,74,20980.1,-0.00998111,34.5226,13.2334,97.4211,0.0304694,-29.8175,84.9205,0.284519,2.37141,-4.65339,-2.29735,-1.99393,-183.606,9265.42,38.884,11507.2,14901.6,1.44063,3.52752,-2.34116,-1.14124,-0.837811,4.61318,9522.95,57.9599,11764.7,0.493732,0.989461,0.00899366,19287.7,0.000192321,0.844063,12.7697,10.5419,97.4631,71.9709,0.817524,13.604,12.6948,96.967,123.052,0.496157,-51.081 
75,0,75,22730.9,-0.0106737,37.8057,13.0922,97.1826,-0.060688,4.24219,207.541,1.41202,1.32035,-7.42951,-2.108,-0.110798,-202.275,10521.3,67.641,12028.2,16120.9,2.68569,2.59402,-4.88217,-0.834331,1.16287,7.72391,10805,88.6566,12311.9,0.513939,0.985844,0.0130911,21023.8,0.000428757,0.988606,12.6775,10.1422,97.1407,71.3388,0.901722,13.2601,12.2377,96.6316,122.061,0.509109,-50.7226 
76,9,76,19505.4,-0.032098,32.2183,13.2635,97.3514,-0.0262198,13.7997,87.8007,1.58658,-0.621019,-4.68688,-2.903,-0.49949,-136.051,8291.07,87.261,10943.9,13922.7,2.44325,0.235655,-2.97353,-2.04632,0.357185,-0.498936,8481.89,101.396,11134.7,0.478562,0.979508,0.016498,17723.7,0.000277643,0.775559,12.6977,10.3495,97.347,72.0233,0.786476,13.4218,12.6751,96.8594,123.477,0.48767,-51.4541 
77,0,77,22805.8,-0.0163081,37.616,13.2185,97.2641,-0.0277568,-28.3498,16.0498,0.735595,-1.92563,-2.52079,-0.125865,-1.17826,-186.322,10552.5,66.324,12017.8,16212,1.90881,-0.752412,-0.174353,1.04736,-0.00503768,1.08613,10813.8,85.6821,12279.2,0.514808,0.986324,0.0126908,21005.5,0.000444381,0.97747,12.7577,10.2597,97.3223,72.5856,0.888527,13.311,12.3639,96.7594,123.42,0.562901,-50.8343 
78,6,78,20755.3,-0.0862801,34.2752,13.2994,97.096,0.137553,46.9252,1.41542e-11,-0.553949,0.598887,-1.78124,-1.80584,0.391799,-173.498,8921.07,98.2872,11534.1,15049.2,0.538522,1.69136,0.4037,-0.71337,1.48427,0.881421,9164.42,116.313,11777.5,0.483873,0.978272,0.0178674,18939.7,0.000436875,0.839787,12.6552,10.272,97.2253,71.4016,0.839984,13.3677,12.4647,96.4586,122.161,0.766678,-50.7592 
79,10,79,19467.8,-0.0549834,32.0161,13.413,97.0641,-0.0988659,114.984,500,-0.517731,-0.861652,-6.81869,-4.11738,-2.31934,-180.763,8812.57,68.3648,10612.9,14349.5,0.620487,0.276565,-4.54226,-2.97916,-1.18112,0.418069,9066.11,87.1454,10866.5,0.501298,0.983457,0.014558,18085.3,0.00013785,0.792543,12.8917,10.4324,97.1227,72.0063,0.761554,13.6523,12.5363,96.4506,122.832,0.672093,-50.8252 
80,10,80,19649.8,-0.00422594,32.2079,13.3506,97.2625,0.00607325,27.1594,5.21199e-10,-1.67314,3.15722,-6.06841,-3.20232,0.845553,-180.974,8732.41,55.0052,10817.2,14003.1,-0.533598,4.29676,-3.78933,-2.06278,1.9851,-35.4879,8986.24,73.8077,11071,0.494423,0.98583,0.0121318,18175.2,0.000107777,0.805112,12.7325,10.3792,97.2981,71.991,0.761338,13.7669,12.701,96.682,122.896,0.616103,-50.9049 
81,10,81,17156.4,-0.019866,28.4858,13.1624,96.7636,0.0294772,-15.8347,500,2.87772,2.4856,-3.10873,-2.03254,1.22169,-242.085,7681.74,60.728,9391.3,12220.8,4.40207,4.00995,-0.0600366,-0.508191,2.74604,1.00567,8021.28,85.8797,9730.85,0.498282,0.981608,0.0159974,16097.9,0.000277096,0.72116,12.5334,10.2537,96.7106,71.3694,0.681948,13.3951,12.508,96.1636,122.212,0.547039,-50.8422 
82,10,82,19856,-0.00304619,32.5651,13.2893,97.0134,-0.0187366,5.76603,500,-1.52727,1.8524,-6.52373,-4.63998,-0.376569,-183.448,8806.08,66.9177,10854,14091.5,-0.372146,3.00753,-4.21348,-3.48486,0.778556,0.0165535,9063.39,85.9773,11111.3,0.495653,0.98367,0.0140536,18285.8,0.000333371,0.798396,12.789,10.455,97.1028,72.8713,0.771364,13.4724,12.7592,96.4559,124.016,0.646927,-51.1442 
83,0,83,22724.9,-0.0314528,37.9394,13.1047,97.2436,0.0370767,-63.8822,19.1677,0.22334,3.94772,-1.44589,-4.01725,0.00408452,-211.101,10659.4,77.166,11885.9,16262.1,1.55259,5.27697,1.21261,-2.688,1.33333,0.818676,10955.5,99.0986,12182,0.520041,0.984417,0.014764,21066.5,0.000373345,1.00583,12.5834,10.2142,97.271,71.8033,0.876234,13.2415,12.4755,96.7293,122.487,0.541679,-50.6839 
84,9,84,19397.8,-0.0227507,31.901,13.2889,97.1256,0.0345694,8.18318,32.1849,-3.39093,-3.74009,-5.47322,-1.30037,-2.18527,-155.104,8615.35,64.6475,10620.1,13809.5,-2.41428,-2.76344,-3.51993,-0.323726,-1.20862,0.655921,8832.9,80.7622,10837.7,0.495447,0.984251,0.0135415,17828.2,0.000416499,0.793269,12.6336,10.3449,97.194,72.2264,0.771897,13.3756,12.5005,96.631,123.433,0.563043,-51.2062 
85,9,85,18539.3,-0.0333155,30.4466,13.3506,97.2836,0.174831,-123.526,210.125,-0.515657,-0.500557,-2.06326,-2.28627,-1.94229,-164.488,8407.78,61.8753,10016.2,13935.3,0.520078,0.535178,0.00820652,-1.25053,-0.906557,1.0075,8638.49,78.9649,10246.9,0.503896,0.984255,0.013997,17143.4,0.000265997,0.771517,12.8562,10.2619,97.4753,71.4402,0.724625,13.4794,12.5141,96.6175,122.15,0.85777,-50.7099 
86,10,86,18519,0.0124464,30.3199,13.2186,97.0046,-0.0238389,4.83687,2.26998e-08,0.286661,-1.39346,2.54087,-2.17382,-1.29624,-196.354,8266.55,70.276,10012.6,13050.7,1.52305,-0.157071,5.01365,-0.937425,-0.0598512,0.0685024,8541.96,90.6765,10288,0.500084,0.981762,0.0159765,17081,0.000608463,0.773943,12.3835,10.3023,97.0548,72.4478,0.730455,13.44,12.3183,96.4635,123.412,0.59129,-50.9643 
87,10,87,19190.5,-0.0154039,31.1307,13.4463,97.3806,-0.025839,1.49211,12.0906,2.30952,1.15222,-1.47096,-2.51896,-1.91731,-175.375,8490.09,42.0611,10494.3,13627.9,3.41381,2.25651,0.737615,-1.41467,-0.813023,0.823547,8736.07,60.2819,10740.3,0.494948,0.988068,0.0102334,17650.5,0.000408893,0.784267,12.8975,10.1691,97.3712,71.6702,0.773206,13.4849,12.2214,96.8536,122.493,0.51764,-50.8225 
88,10,88,17532.7,-0.0443008,29.1966,13.2159,97.0124,-0.0254719,-15.1189,475.369,1.62775,-2.77346,-3.24357,3.41229,-1.91891,-170.621,7499.32,67.6471,9783.54,12573.6,2.7021,-1.69911,-1.09485,4.48664,-0.844551,1.30839,7738.63,85.374,10022.9,0.48193,0.981059,0.0154485,16057.6,0.000370979,0.715144,12.663,10.1394,97.0488,72.1058,0.723072,13.1906,12.4353,96.4981,123.219,0.550672,-51.1128 
89,10,89,18748,-0.0272629,30.8532,13.2993,97.161,0.136301,-170.559,68.3002,2.94745,1.68345,-2.32478,-4.04353,-2.73727,-166.992,8431.88,54.4733,10177.8,14114.3,3.99896,2.73495,-0.22177,-2.99203,-1.68577,1.1209,8666.11,71.8231,10412,0.500698,0.985704,0.0125476,17308.1,0.000172213,0.766489,12.8635,10.4188,97.2278,71.5819,0.737348,13.5388,12.5187,96.5789,122.355,0.648878,-50.7729 
