cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
44,44.983,0.37,0.01,0.61,3,44,10800,-0.195088,22.6565,11.3106,79.9729,0.0327485,140.997,127.859,1.59135,-1.65177,-2.83441,0.500952,-0.0938013,-88.0207,276.464,-12.5717,11611.3,8492.36,2.14559,-1.09753,-1.72592,1.05519,0.460441,3.0601,399.922,-3.42667,11734.8,0.042384,1.01522,-0.000538203,9435.69 
45,44.623,0.37,0.01,0.61,3,45,11584.3,-0.196943,24.2595,11.293,80.5705,0.250602,-48.0169,422.835,-0.868626,3.19566,1.42124,1.25669,-1.59203,-50.6408,101.127,-27.609,12683.5,9310.08,-0.549754,3.51453,2.05898,1.57557,-1.27316,0.613421,172.156,-22.3477,12754.6,0.0172274,1.29394,-0.00323806,9993.18 
46,44.773,0.37,0.01,0.61,3,46,9523.65,-0.0765021,21.2162,10.6701,80.6636,-0.169245,372.785,500,-0.622566,-0.869851,-0.064537,2.23165,1.36573,-91.5833,1443.81,10.0049,9266.24,9423.29,-0.0458897,-0.293176,1.08881,2.80833,1.94241,0.802051,1572.26,19.52,9394.69,0.178541,0.978735,0.00381288,8806.17 
47,44.643,0.37,0.01,0.61,3,47,10559.7,-0.0152097,22.3263,11.0368,80.5903,0.0418961,-59.363,1.00965e-11,1.70611,-0.62739,2.91294,1.65432,3.25378,-60.5748,202.195,-9.55524,11546,8102.46,2.08753,-0.245966,3.67579,2.03575,3.6352,0.671461,287.157,-3.26176,11631,0.0310676,1.02028,-0.000516863,9242.99 
48,44.963,0.37,0.01,0.61,3,48,10205.8,-0.206084,22.2276,11.0248,80.4922,0.139419,59.4675,499.931,0.829746,-0.131241,2.18918,2.64459,1.12223,-69.5419,352.313,-14.6057,11079.4,8247.24,1.26763,0.306646,3.06496,3.08247,1.56012,0.66979,449.852,-7.38053,11176.9,0.049674,1.02956,-0.00121789,9056.09 
49,44.943,0.37,0.01,0.61,3,49,12118.1,-0.185178,25.3141,11.2279,80.1928,-1.30402,1855.68,474.434,1.14426,-0.215861,4.46221,0.932566,0.220151,-27.7603,312.236,-30.1081,12946.1,88026.7,1.31906,-0.0410613,4.81181,1.10737,0.39495,0.36621,351.173,-27.224,12985.1,0.0339308,1.15696,-0.00387706,10349.7 
275,44.923,0.37,0.04,0.58,1.7,275,10492.8,-0.211063,22.189,11.3504,80.0593,-0.0437297,575.352,1.41001,-1.24065,0.0583245,3.51096,0.861404,2.97907,-62.5353,131.104,-18.5254,11538.9,9017.71,-0.846885,0.452093,4.2985,1.25517,3.37284,0.496174,218.816,-12.0282,11626.6,0.0238587,1.10644,-0.00190937,9171.34 
276,44.783,0.37,0.04,0.58,1.7,276,10335.5,-0.221674,22.4698,11.1101,80.6047,-0.0491402,408.913,330.154,1.92842,0.876279,3.46873,1.55958,2.57114,-102.458,188.516,-7.00618,11383.3,8780.77,2.57357,1.52143,4.75903,2.20473,3.21629,0.666619,332.224,3.6388,11527.1,0.0360797,0.981193,0.000581168,9208.06 
277,44.863,0.37,0.04,0.58,1.7,277,9936.57,-0.224695,21.8808,11.0288,80.1187,-0.222828,336.112,498.639,-1.94769,-2.01373,4.64023,1.81594,-0.477985,-86.7825,284.663,-10.5863,10917.1,10293.8,-1.40124,-1.46729,5.73312,2.36239,0.068461,-0.0826514,406.384,-1.56994,11038.8,0.0456292,1.00681,-0.000262053,8906.24 
278,44.813,0.37,0.04,0.58,1.7,278,9841.12,-0.231126,22.6136,10.6119,80.3917,0.107693,294.612,91.5443,3.67669,0.549802,1.72774,2.06385,1.32285,-78.4987,2051.13,9.11878,9033.38,8844.79,4.17097,1.04409,2.71631,2.55813,1.81714,0.779281,2161.23,17.2745,9143.48,0.234873,0.986205,0.00346816,9201.72 
279,44.883,0.37,0.04,0.58,1.7,279,12433.2,-0.100352,25.3042,11.5267,80.3881,-0.742127,-54.0868,1.02491e-08,3.30439,0.732175,4.38205,0.579431,2.64459,-57.3272,179.745,-23.5442,13455.7,10801.6,3.66536,1.09315,5.104,0.940405,3.00556,0.630372,260.152,-17.5882,13536.2,0.024352,1.13419,-0.00239928,10683 
280,44.793,0.37,0.04,0.58,1.7,280,9176.53,-0.204969,20.165,11.0375,80.3604,0.0691076,93.8975,473.264,2.61299,0.810797,3.73013,0.149799,-0.0353001,-46.0237,266.576,3.02249,10118.3,7456.69,2.90279,1.1006,4.30972,0.439598,0.254499,0.521525,331.128,7.80417,10182.9,0.0405202,0.960389,0.0014098,8171.95 
281,44.763,0.37,0.04,0.58,1.7,281,9936.48,-0.0454454,21.6114,10.949,80.3446,0.00841971,-12.1025,500,0.106353,-0.319116,3.23431,2.77422,2.02424,-84.8619,148.744,-10.8719,10985.6,7706.16,0.640705,0.215237,4.30301,3.30857,2.5586,0.609744,267.771,-2.05508,11104.6,0.0303652,1.01361,-0.000341025,8818.35 
282,44.903,0.37,0.04,0.58,1.7,282,10260.3,-0.187932,22.0938,11.052,80.4042,-2.481,4442.26,492.649,1.06119,-0.281645,4.82104,2.42454,2.45308,-67.6784,126.463,-1.26792,11305.3,366726,1.48734,0.144508,5.67335,2.8507,2.87923,0.564765,221.388,5.76361,11400.2,0.0246,0.956426,0.000930449,8999.54 
283,44.663,0.37,0.04,0.58,1.7,283,10668.2,-0.002973,23.0156,10.9667,80.3825,-0.00743778,2.25821,1.5085e-11,-0.831357,0.335105,0.841069,0.299166,1.31797,-64.931,47.0166,-10.6834,11947,8217.13,-0.422503,0.743958,1.65878,0.70802,1.72682,0.624293,138.089,-3.93734,12038.1,0.0146787,1.05252,-0.000602869,9407.39 
284,44.833,0.37,0.04,0.58,1.7,284,10137.4,-0.179118,22.7407,10.7626,80.204,-1.13918,1101.38,496.499,0.531929,-0.787092,3.53954,2.83041,3.67708,-89.9403,4187.13,15.8014,7060.11,48810.9,1.09826,-0.220762,4.67221,3.39674,4.24341,0.645773,4313.28,25.1458,7186.26,0.438043,0.989901,0.00640452,9846.7 
285,44.723,0.37,0.04,0.58,1.7,285,11394.3,-0.00696533,23.5383,11.2936,80.2595,-0.00889379,-9.31227,500,1.62773,1.36414,1.20016,1.91084,1.03451,-27.3008,174.997,-24.5241,12417.5,8656.41,1.79964,1.53604,1.54398,2.08275,1.20642,0.810992,213.289,-21.6876,12455.8,0.0217547,1.21646,-0.00321773,9804.27 
286,44.703,0.37,0.04,0.58,1.7,286,12558.5,-0.238918,25.457,11.78,80.1774,0.720976,65.4069,444.053,1.04713,0.857689,7.18177,3.39278,3.94894,-77.76,81.8632,-24.474,13793,11297.3,1.53676,1.34732,8.16104,3.88242,4.43858,0.578592,190.929,-16.3951,13902.1,0.0175236,1.17685,-0.00217717,10895.5 
287,44.823,0.37,0.04,0.58,1.7,287,9281.67,-0.211306,21.385,10.5483,80.533,-0.0113819,178.761,478.243,0.841404,-0.0410027,2.94813,2.51829,-0.987313,-75.2711,5433.46,12.8926,4964.51,7409.44,1.31537,0.432959,3.89605,2.99225,-0.513351,0.520384,5539.04,20.713,5070.08,0.586576,0.993499,0.0074694,9443 
288,44.853,0.37,0.04,0.58,1.7,288,10845.3,-0.210739,23.0317,11.2659,80.3541,0.370487,107.933,324.429,1.29935,2.68489,5.66643,1.00228,5.43443,-56.8285,128.64,-32.4531,11967.2,9748.46,1.65719,3.04272,6.3821,1.36011,5.79227,0.649997,208.347,-26.5489,12046.9,0.0219672,1.28699,-0.00407616,9484.47 
289,44.683,0.37,0.04,0.58,1.7,289,11666.4,-0.168921,24.554,11.2347,80.3684,-0.0324311,-57.5626,500,1.69947,-1.88332,-0.667027,0.440304,-0.904443,-14.8128,108.594,-18.8589,12873,9040.79,1.79275,-1.79005,-0.480482,0.533576,-0.811171,0.36392,129.37,-17.3199,12893.8,0.012863,1.30597,-0.0024806,10057.6 
290,44.843,0.37,0.04,0.58,1.7,290,11592.8,-0.00610414,24.0114,11.1488,80.3293,0.0127957,15.8805,1.20092,1.03644,0.0826732,0.589247,1.04708,2.67899,-46.1081,739.954,-27.9025,12000.5,8721.06,1.32677,0.373004,1.16991,1.33741,2.96932,0.836979,804.625,-23.112,12065.2,0.0797065,1.05293,-0.00354122,10094.8 
291,45.003,0.37,0.04,0.58,1.7,291,11105.8,-0.0169667,23.7716,11.0368,80.5038,-0.0359042,20.7949,500,2.96245,1.03015,3.00922,2.87001,0.849815,-44.7973,99.7114,-30.9024,12344.9,8565.12,3.24453,1.31222,3.57337,3.15209,1.13189,0.712152,162.544,-26.2481,12407.8,0.0167286,1.39391,-0.00391214,9716.51 
292,44.743,0.37,0.04,0.58,1.7,292,11358.9,-0.0336459,23.4973,11.2145,80.5758,0.166156,-301.769,0.0155705,2.9427,0.48082,0.165237,2.38707,3.05873,-37.9444,238.124,-27.1504,12293.1,10210.4,3.18162,0.719745,0.643088,2.62599,3.29766,0.938567,291.344,-23.2082,12346.3,0.0297351,1.16198,-0.00347476,9797.99 
293,44.803,0.37,0.04,0.58,1.7,293,12455.2,-0.0169641,25.4991,11.3061,80.3312,0.00928147,9.43469,500,2.07582,-0.0119807,0.151059,2.33799,1.5888,-79.3318,168.785,-23.8075,13507.2,9387.84,2.57535,0.48755,1.15012,2.83752,2.08833,0.874151,280.055,-15.5652,13618.5,0.0260123,1.10774,-0.00210988,10766.3 
294,44.983,0.37,0.04,0.58,1.7,294,12736.9,-0.0807992,26.2072,11.3352,80.465,-0.19598,64.7656,500,-0.021151,1.36911,1.04261,-0.241431,3.00452,-63.8688,99.6741,-28.1405,13944.3,10083.6,0.381014,1.77128,1.84694,0.160733,3.40668,0.75591,189.256,-21.5048,14033.9,0.0172123,1.2482,-0.00283073,10995.4 
295,44.623,0.37,0.04,0.58,1.7,295,11356.6,-0.00696274,23.3155,11.2125,80.4656,0.0332244,97.7812,500,1.27097,0.40367,2.23835,1.11971,3.37054,-53.2158,143.429,-32.3619,12359.6,8616.02,1.60605,0.738756,2.90852,1.45479,3.70562,0.720704,218.069,-26.8329,12434.3,0.0222691,1.27443,-0.00399109,9792.47 
296,44.773,0.37,0.04,0.58,1.7,296,11455.4,-0.0593182,24.2794,10.9937,80.3978,0.188863,12.6067,500,0.486242,1.58583,3.2927,0.554643,-1.45828,-57.223,122.273,-15.389,12475,8766.62,0.84656,1.94615,4.01333,0.914961,-1.09796,0.394035,202.533,-9.44372,12555.2,0.02052,1.08885,-0.00138751,9870.06 
297,44.643,0.37,0.04,0.58,1.7,297,11460.9,-0.212462,24.1806,11.2918,80.4435,0.561233,209.515,46.0952,3.26312,-0.635367,3.92426,4.77258,1.18204,-65.5286,43.598,-24.397,12604,12716.2,3.67573,-0.222752,4.74949,5.18519,1.59465,0.682994,135.508,-17.5888,12695.9,0.013672,1.29391,-0.00255857,9911.36 
298,44.963,0.37,0.04,0.58,1.7,298,11014.3,-0.158969,23.2611,11.0944,80.4112,-0.431894,111.489,482.167,0.895891,2.05074,0.703495,0.500151,1.89877,-82.8079,169.528,-21.8065,12017.5,9968.46,1.41731,2.57216,1.74633,1.02157,2.42019,0.809717,285.675,-13.2031,12133.6,0.0296695,1.088,-0.0020085,9628.55 
299,44.943,0.37,0.04,0.58,1.7,299,11573.2,-0.0273763,24.3415,11.0629,80.3166,0.0745868,-121.88,500,2.10388,-0.00435007,1.76555,0.687211,0.573905,-39.4106,196.576,-22.1804,12624.3,9062.1,2.35204,0.243808,2.26187,0.935369,0.822064,0.658078,251.853,-18.0858,12679.6,0.0251473,1.14373,-0.00263445,10015.1 
