cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
13,44.853,0.34,0.01,0.64,3,13,10219.5,-0.220366,23.1275,10.6788,80.4115,0.169376,93.0135,225.576,1.1637,0.614418,5.05815,2.80234,5.19997,-66.2657,3846.75,13.2799,7585.06,8552.63,1.58095,1.03168,5.89267,3.21959,5.61723,0.660211,3939.69,20.1646,7678,0.399897,0.991122,0.0048146,9851.75 
14,44.683,0.34,0.01,0.64,3,14,10667.6,-0.0424585,23.1791,10.9513,80.4675,0.0641308,-88.4496,499.989,1.83142,3.48447,-0.361007,2.63886,3.52261,-98.1458,317.014,-36.2572,11677.2,8448.02,2.44942,4.10247,0.874989,3.25686,4.1406,0.940976,454.673,-26.0602,11814.8,0.0475993,1.11149,-0.00407974,9552.09 
15,44.843,0.34,0.01,0.64,3,15,9457.42,-0.0262795,21.374,10.6435,80.3196,-0.00711834,20.8383,500,2.98194,-0.780893,-3.37627,1.76945,-0.398226,-97.3709,4688.44,38.6071,5882.67,7410.52,3.59506,-0.167775,-2.15004,2.38257,0.214893,1.55489,4825.02,48.7235,6019.24,0.510053,0.982635,0.0146921,9459.83 
16,45.003,0.34,0.01,0.64,3,16,11620.9,-0.225706,24.4349,11.378,80.5565,-0.0712207,147.901,489.351,1.75114,4.32284,-0.451017,1.08559,3.78343,-56.7542,175.096,-40.7936,12705.6,9393.37,2.10851,4.6802,0.263716,1.44295,4.1408,0.97913,254.699,-34.8971,12785.2,0.0252195,1.3154,-0.00505343,10099.3 
17,44.743,0.34,0.01,0.64,3,17,10716.3,-0.02094,22.9724,10.9581,80.4606,-0.00807317,33.3305,10.6774,1.21637,1.86369,1.78709,1.04141,2.11686,-51.1059,198.979,-36.3865,11707.7,8203.51,1.53818,2.18549,2.4307,1.36321,2.43866,0.755862,270.66,-31.0768,11779.4,0.028976,1.25146,-0.00488363,9340.81 
18,44.803,0.34,0.01,0.64,3,18,9598.54,-0.225221,21.975,10.6501,80.2871,0.146283,22.1413,274.882,-1.21572,1.3441,3.83446,3.31977,2.22228,-102.537,3834.43,16.7866,6851.62,7724.06,-0.570073,1.98975,5.12576,3.96542,2.86793,0.616874,3978.25,27.4398,6995.44,0.424811,0.988073,0.00717387,9364.74 
19,44.983,0.34,0.01,0.64,3,19,9947.48,-0.024709,21.4515,-10.9823,80.7415,0.0126526,-33.4237,499.971,-0.197029,0.0803048,0.315263,2.73978,6.17759,-37.3724,221.847,1.02535,10969.4,7682.9,0.0382947,0.315629,0.785911,2.9751,6.41291,0.925349,274.265,4.9082,11021.9,0.0313049,0.969633,0.000819645,8761.09 
20,44.623,0.34,0.01,0.64,3,20,11675.4,-0.189401,24.7378,11.1201,80.4506,2.32546,-3456.39,2.68326,3.28724,2.32302,3.47021,2.45978,1.96206,-82.2967,118.255,-7.80266,12759.8,270609,3.80544,2.84123,4.50661,2.97798,2.48026,0.728706,233.684,0.747656,12875.3,0.0230284,0.994432,0.000106958,10147.6 
21,44.773,0.34,0.01,0.64,3,21,11156.9,-0.21073,24.0851,11.0542,80.6148,-0.0926154,-523.823,83.518,-0.560351,-1.11056,-0.523147,-1.16842,-0.569015,-39.9258,1673.97,-1.60804,10806.4,10246.3,-0.308949,-0.859159,-0.0203435,-0.917014,-0.317613,0.991604,1729.96,2.54009,10862.4,0.171385,0.997437,0.000430577,10094 
22,44.643,0.34,0.01,0.64,3,22,10700.5,-0.230491,23.0844,-11.201,80.4078,0.246418,-259.44,98.8603,0.898228,0.874759,4.14251,-1.05334,2.69775,-83.4062,179.97,-6.17639,11826.4,10498.4,1.42341,1.39995,5.19289,-0.528157,3.22294,0.515183,296.955,2.48919,11943.4,0.0312802,0.985543,0.000383775,9493.39 
23,44.963,0.34,0.01,0.64,3,23,12034.2,-0.188094,24.9585,11.3281,80.4636,0.17408,-2.43324,16.9629,1.77171,2.42965,2.80222,3.34109,2.53867,-31.9342,378.479,-13.6951,12792.6,9217.66,1.97279,2.63073,3.20438,3.54217,2.73976,0.772575,423.27,-10.3772,12837.4,0.041062,1.04483,-0.0014913,10308.1 
24,44.943,0.34,0.01,0.64,3,24,11756.7,-0.18788,24.4204,11.3298,80.5332,-0.117857,243.807,17.8248,1.01587,1.22079,3.69,1.53637,0.591398,-37.6096,273.176,-25.9785,12689.9,9942.22,1.25269,1.45761,4.16363,1.77319,0.828215,0.560582,325.927,-22.0711,12742.7,0.0321498,1.13444,-0.00320085,10137.8 
250,44.923,0.34,0.04,0.61,1.7,250,11329.3,-0.198175,24.3125,11.238,80.2855,-0.238036,384.332,499.988,0.153275,1.11893,1.9721,-0.0194007,2.2718,-99.8739,54.3975,-9.97967,12581.9,11872.5,0.782154,1.7478,3.22986,0.609479,2.90068,0.651579,194.48,0.396837,12722,0.0194667,0.996442,5.74574e-05,9990.42 
251,44.783,0.34,0.04,0.61,1.7,251,11982.9,-0.229559,25.2308,11.348,80.1031,-0.366055,423.511,101.681,-0.0593569,-2.81056,1.40086,2.55309,2.57416,-88.2841,296.293,-16.066,12907.3,14367.3,0.496545,-2.25466,2.51266,3.10899,3.13007,0.64072,420.12,-6.8936,13031.2,0.0401871,1.02956,-0.000975441,10454.1 
252,44.863,0.34,0.04,0.61,1.7,252,9997.34,-0.207405,21.6477,11.1179,80.351,-0.224799,384.305,163.692,1.5485,-0.84137,3.24502,2.68412,1.66436,-81.3987,297.863,-14.9091,10915.5,10647.2,2.06104,-0.328824,4.27011,3.19666,2.1769,0.624635,412.033,-6.45212,11029.7,0.0462703,1.02818,-0.00107875,8904.91 
253,44.813,0.34,0.04,0.61,1.7,253,9502.93,-0.235242,21.2475,10.9705,80.4971,0.112292,61.1996,66.252,0.967099,-1.41472,3.9726,2.19265,0.341905,-117.903,1722.83,17.2953,9056.78,7811.73,1.7095,-0.672318,5.45741,2.93505,1.08431,0.480936,1888.2,29.5449,9222.15,0.210051,0.973347,0.00586691,8989.26 
254,44.883,0.34,0.04,0.61,1.7,254,9816.48,-0.225391,21.5934,11.0584,80.4156,0.196801,-40.6074,336.817,0.292841,1.65134,2.63608,2.51201,3.20681,-79.9233,119.063,-5.91214,10914.7,8033.51,0.796097,2.1546,3.64259,3.01527,3.71006,0.726504,231.163,2.39158,11026.8,0.0265042,0.982217,0.000399372,8721.77 
255,44.793,0.34,0.04,0.61,1.7,255,10763.8,-0.052829,23.248,11.0304,80.2888,-0.159342,129.476,500,-0.407195,-1.82395,0.66059,-1.42999,-0.826412,-91.2453,264.212,-11.5404,11793.2,9019.38,0.167352,-1.24941,1.80968,-0.85544,-0.251865,5.76641,392.192,-2.0604,11921.1,0.0409751,1.00928,-0.000318483,9571.47 
256,44.763,0.34,0.04,0.61,1.7,256,10949.4,-0.225797,23.7456,11.0945,80.5087,-0.927305,614.342,1.36282,0.671903,1.09458,0.80512,3.00686,1.73039,-61.1614,175.361,-18.3977,12066.1,27121,1.05702,1.4797,1.57535,3.39197,2.1155,0.836234,261.145,-12.0433,12151.9,0.0271515,1.08779,-0.00182898,9618.07 
257,44.903,0.34,0.04,0.61,1.7,257,11592.3,-0.0467225,24.5541,11.1482,80.566,0.268052,-59.232,400.456,1.21325,0.380124,0.790981,2.28668,4.22305,-76.6958,102.527,-20.9843,12759.2,9427.81,1.69618,0.863057,1.75685,2.76962,4.70598,0.85101,210.1,-13.0159,12866.8,0.0207659,1.1216,-0.00186692,10117.6 
258,44.663,0.34,0.04,0.61,1.7,258,10466.8,-0.22204,22.7479,11.1014,80.4122,-0.0323295,32.9921,290.07,0.509928,1.86471,0.818711,1.86489,0.294073,-52.9123,98.1976,-8.75436,11647.7,8255.56,0.843103,2.19789,1.48506,2.19806,0.627247,0.797988,172.412,-3.25699,11721.9,0.018744,1.03419,-0.0005121,9198.28 
259,44.833,0.34,0.04,0.61,1.7,259,8672.82,-0.0339451,19.713,10.6024,80.485,-0.0596516,53.2624,499.962,3.12352,0.167266,1.18747,1.15731,2.79459,-89.4298,3728.76,25.2052,6017.71,6907.25,3.68664,0.730382,2.3137,1.72042,3.35771,0.804071,3854.19,34.4966,6143.15,0.448975,0.984578,0.0102384,8584.42 
260,44.723,0.34,0.04,0.61,1.7,260,10053.8,-0.204565,21.4801,11.2467,80.3651,-0.0777856,893.873,202.27,2.31097,0.398971,1.1984,1.40574,1.75447,-68.1399,-4.06497,-12.9633,11227.9,10127.7,2.74003,0.82803,2.05651,1.8348,2.18353,0.786733,91.5079,-5.88378,11323.5,0.0103861,1.12679,-0.00095809,8810.6 
261,44.703,0.34,0.04,0.61,1.7,261,11176.8,-0.0134902,23.7705,11.0263,80.3732,-0.00308838,-5.7084,500,0.571071,-1.44418,4.85414,1.75939,0.461566,-48.1534,93.8209,-13.8649,12256.1,8532.8,0.874281,-1.14097,5.46056,2.0626,0.764775,0.319238,161.361,-8.86196,12323.6,0.0167204,1.10633,-0.00132642,9650.56 
262,44.823,0.34,0.04,0.61,1.7,262,9208.81,-0.23147,21.2983,10.6242,80.7132,-1.5415,1759.3,0.633881,0.948136,0.236895,3.83745,0.115047,1.21844,-105.607,5013.51,45.3807,5334.26,95649,1.61312,0.901874,5.1674,0.780026,1.88342,0.500533,5161.63,56.3528,5482.38,0.550101,0.981252,0.0185829,9383.07 
263,44.853,0.34,0.04,0.61,1.7,263,12100.1,-0.196693,24.9811,11.4141,80.3057,-0.109758,408.308,182.02,1.01043,0.515687,2.77372,3.43077,2.94344,-77.2112,261.151,-25.8349,12957.5,10741,1.49661,1.00187,3.74607,3.91694,3.42962,0.724373,369.447,-17.813,13065.8,0.0354213,1.09215,-0.00251772,10430.1 
264,44.683,0.34,0.04,0.61,1.7,264,10849.1,-0.0668455,23.1459,10.992,80.3031,-0.329481,914.539,500,-0.618875,0.717772,2.19465,1.60404,2.57859,-95.656,142.946,-14.947,11895.9,18091.3,-0.0165545,1.32009,3.39929,2.20636,3.18091,0.663106,277.113,-5.00874,12030.1,0.0290466,1.03266,-0.000767549,9540.3 
265,44.843,0.34,0.04,0.61,1.7,265,10178.9,-0.0230264,22.2066,10.8863,80.524,-0.0127013,-10.7677,500,2.37822,-1.64889,2.54457,3.58071,1.04448,-103.034,741.647,0.715593,10749.1,7874.17,3.027,-1.00011,3.84213,4.22949,1.69326,0.674169,886.163,11.4204,10893.6,0.0955507,0.977944,0.00192746,9274.27 
266,45.003,0.34,0.04,0.61,1.7,266,12660.8,-0.110721,25.7819,11.476,80.3714,-0.0163071,-164.137,3.55015e-09,3.3208,1.82918,5.96503,4.08156,0.110819,-70.299,197.481,-27.8681,13626.6,9718.79,3.76345,2.27184,6.85034,4.52421,0.553473,0.618648,296.082,-20.5643,13725.2,0.0272523,1.13836,-0.00276764,10864.5 
267,44.743,0.34,0.04,0.61,1.7,267,11915.1,-0.212748,24.6119,11.4961,80.2884,1.6258,2475.99,121.949,1.34361,-0.256514,4.53037,3.34919,3.31085,-92.1916,182.176,-7.62026,13010.6,140252,1.92412,0.323992,5.69139,3.9297,3.89136,0.638884,311.483,1.95809,13139.9,0.0298665,0.989119,0.000274434,10429.2 
268,44.803,0.34,0.04,0.61,1.7,268,11612.3,-0.232575,24.7519,11.2561,80.2263,0.268711,-536.063,177.582,1.5352,-0.390786,0.11173,2.44942,2.51438,-44.4282,77.6267,-22.5834,12904.1,13758.9,1.81495,-0.111034,0.671235,2.72917,2.79413,0.915017,139.942,-17.9675,12966.4,0.0138226,1.2898,-0.00255913,10124.1 
269,44.983,0.34,0.04,0.61,1.7,269,11894.6,-0.181971,24.8433,11.2306,80.2508,-0.110332,-260.395,3.48929,2.15343,0.0854976,3.86977,2.17026,2.47515,-51.7496,154.172,-10.7265,12855.1,10017.8,2.47928,0.411351,4.52147,2.49612,2.801,0.644237,226.756,-5.34992,12927.7,0.0222723,1.04307,-0.000762909,10181.1 
270,44.623,0.34,0.04,0.61,1.7,270,12084.6,-0.0171128,24.9634,11.2392,80.6131,-0.0114526,156.418,500,1.32492,-0.187023,0.0838537,0.693621,4.35699,-81.7354,201.777,-27.8983,13055.9,9191.73,1.83959,0.327643,1.11319,1.20829,4.87165,0.881074,316.419,-19.4064,13170.5,0.030257,1.12023,-0.00272167,10457.7 
271,44.773,0.34,0.04,0.61,1.7,271,12859.5,-0.0568315,25.8061,11.6196,80.1423,-0.301294,0.880899,4.68136e-06,0.63023,1.48684,0.547397,-0.353658,2.23004,-67.47,207.91,-53.9035,13838.3,9769.99,1.05507,1.91168,1.39708,0.0711821,2.65488,0.802948,302.543,-46.8937,13932.9,0.0274269,1.37221,-0.00623861,11030.9 
272,44.643,0.34,0.04,0.61,1.7,272,9941.67,-0.226481,21.9374,-11.0305,80.525,-0.273213,940.201,496.031,0.926207,0.325336,2.51435,2.35802,2.8093,-50.9421,55.1573,-12.0823,11076.5,16239.4,1.24698,0.646105,3.15589,2.67879,3.13007,0.709344,126.609,-6.78959,11147.9,0.0145351,1.10357,-0.00112318,8710.53 
273,44.963,0.34,0.04,0.61,1.7,273,12486.6,-0.00616547,26.2086,11.1683,80.2375,0.00492478,-3.16647,500,0.235823,0.112433,0.174267,0.685889,2.57796,-89.4122,171.114,-36.0718,13599.5,9529.07,0.798827,0.675438,1.30028,1.24889,3.14097,0.818509,296.523,-26.7822,13724.9,0.0272924,1.18773,-0.00360758,10864.7 
274,44.943,0.34,0.04,0.61,1.7,274,11918.5,-0.24023,25.2605,11.3272,80.2682,-0.180295,245.807,456.313,0.482229,2.26105,-0.44021,0.698127,0.450897,-67.2926,132.678,-24.0749,13131.2,10757.2,0.905952,2.68478,0.407237,1.12185,0.87462,0.932064,227.062,-17.0835,13225.5,0.0218104,1.15163,-0.00238512,10410.7 
