cyc,field,wiggle time,wait time,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
419,202.139,0.11,0.47,43.2268,419,12273.3,-0.671076,28.7745,11.9097,120.716,0.240403,180.121,25.9117,-4.77739,-3.85551,0.490508,-6.9876,-5.62882,92.3576,7784.67,25.4637,6837.08,12565.5,-5.35895,-4.43706,-0.672595,-7.56915,-6.21037,0.972262,7655.13,20.6659,6707.54,0.570274,0.995298,0.00564349,13423.6,-0.00248619,0.755495,11.7699,10.7618,120.524,93.063,0.611307,11.9554,12.2095,119.747,144.1,0.777141,-51.0373 
420,202.015,0.4,0.18,43.1994,420,13605.2,0.0169004,30.1582,11.7762,120.725,-0.0185277,-2.11777,499.968,-3.65509,-4.44295,-9.35978,-2.7455,-6.95569,116.551,8542.66,45.2238,7302.12,11562.5,-4.38898,-5.17684,-10.8276,-3.47939,-7.68958,0.656947,8379.18,39.1692,7138.65,0.577141,0.991886,0.0100064,14518.4,-0.0023581,0.808274,11.8725,10.8293,120.532,92.6105,0.627759,12.1999,12.4764,119.884,143.653,0.647605,-51.0422 
421,202.07,0.17,0.41,43.2117,421,11435.7,-0.224235,26.668,11.6439,120.745,0.0753058,-99.3459,500,-8.18119,-8.83159,-4.73101,-1.33037,-2.4503,126.964,7368.38,13.678,6469.31,10352,-8.98065,-9.63105,-6.32992,-2.12982,-3.24975,0.791238,7190.31,7.08251,6291.23,0.570624,0.998279,0.0020695,12600.8,-0.00247944,0.709809,11.8439,10.7244,120.644,93.4194,0.59453,11.9181,11.9126,119.705,144.529,0.939029,-51.1101 
422,202.095,0.08,0.5,43.2172,422,14857.3,-0.0248375,33.0547,11.6885,120.826,-0.0133427,-33.5249,496.914,-4.41609,-5.2058,-12.3225,0.750013,-1.16312,140.082,9329.68,31.6324,7841,12591.8,-5.29814,-6.08786,-14.0866,-0.132043,-2.04518,0.490535,9133.2,24.3554,7644.53,0.581455,0.995355,0.00583469,15707.5,-0.00240398,0.882957,11.9845,10.7645,120.55,92.9755,0.689382,11.9129,12.3647,120.009,144.283,0.541151,-51.3071 
423,202.127,0.34,0.24,43.2243,423,14021,-0.00155859,30.816,11.9662,120.73,-0.0119821,-0.0329234,500,0.0302066,-2.01873,-8.16106,-3.83748,-2.7357,172.553,8848.54,20.1808,7578.12,12004,-1.05632,-3.10525,-10.3341,-4.924,-3.82222,0.555367,8606.52,11.217,7336.1,0.577016,0.997724,0.0028087,14915.6,-0.00255236,0.811168,12.0516,11.0692,120.664,93.274,0.643276,12.4418,12.3763,119.61,144.501,1.05419,-51.2269 
424,200,0.45,0.13,40,424,17958.7,-0.024117,39.56,11.3411,120.578,0.0362033,-30.8569,500,0.516795,-1.20798,-4.37549,-6.61763,-4.83269,115.358,10838.3,22.3683,9377.35,14641.5,-0.209584,-1.93436,-5.82825,-7.34401,-5.55907,0.720806,10676.5,16.3756,9215.55,0.573948,0.997323,0.00326266,18601.9,-0.00245326,1.09644,11.617,10.4274,120.625,92.9685,0.911656,11.5398,11.5326,119.648,143.884,0.977384,-50.9159 
425,200,0.45,0.13,40,425,16865,-0.0225692,36.7786,11.6062,120.763,0.019147,-8.52377,499.999,-2.04721,0.537926,-11.2186,-3.54105,-4.63376,130.37,10562.7,31.9906,8409.44,13901,-2.86812,-0.282982,-12.8604,-4.36196,-5.45467,0.502077,10379.9,25.2181,8226.58,0.594674,0.995766,0.00561516,17454.7,-0.00238596,1.03657,11.8152,10.6031,120.751,92.7389,0.761354,11.9704,12.0639,119.741,143.746,1.01043,-51.0075 
426,200,0.45,0.13,40,426,15707.3,-0.713576,36.2646,11.6397,120.585,-0.128454,-290.735,497.077,-2.44066,-4.62244,-17.632,-1.08228,-4.70069,126.529,9698.19,39.2424,8309.82,14956.7,-3.23738,-5.41916,-19.2255,-1.87899,-5.49741,0.454727,9520.72,32.6695,8132.35,0.576505,0.994031,0.0073458,16514.5,-0.00244796,1.00738,11.4288,10.3194,120.665,92.415,0.782161,11.5661,11.902,119.592,143.25,1.07323,-50.8347 
427,200,0.45,0.13,40,427,15779.2,-0.00592571,35.9314,11.3646,120.771,-0.00361348,0.155398,500,-6.44101,-7.39893,-7.01018,-0.536771,-4.41569,126.687,9998.45,24.1361,8209.6,13293,-7.23872,-8.19665,-8.60561,-1.33448,-5.2134,0.718669,9820.76,17.555,8031.9,0.587078,0.996882,0.00401006,16728.2,-0.00263199,1.01759,11.5368,10.5032,120.713,92.6612,0.764029,11.6721,11.955,119.876,143.437,0.836769,-50.776 
428,200,0.45,0.13,40,428,15042.1,-0.044283,34.7832,11.3063,120.624,0.0253915,5.13367,1.23437e-07,-2.99676,-6.0453,-10.4851,-10.984,-10.4385,135.96,9327.29,23.5752,8120.81,12806.5,-3.85286,-6.9014,-12.1973,-11.8402,-11.2946,0.735338,9136.59,16.5124,7930.12,0.572594,0.996847,0.00382104,15956.5,-0.00253002,0.980757,11.4181,10.1574,120.517,92.9598,0.792097,11.5454,11.5605,119.765,143.831,0.7522,-50.871 
429,200,0.45,0.13,40,429,15442.6,-0.0322285,35.8485,11.1746,120.768,-0.00343075,26.0906,6.12555e-12,-3.22989,-7.51237,-7.63817,-7.45014,-14.0075,120.019,9677.18,30.6089,8209.31,13043.5,-3.98561,-8.2681,-9.14962,-8.20586,-14.7633,0.7938,9508.84,24.3742,8040.97,0.578957,0.995534,0.00555287,16424.1,-0.00262615,0.984152,11.4768,10.5075,120.799,92.7349,0.78337,11.3757,12.0105,119.746,143.568,1.05319,-50.8329 
430,200,0.45,0.13,40,430,14862.6,-0.7305,35.0949,11.5595,120.866,-0.443148,-1170.01,257.873,-7.77992,-6.91643,-10.7171,-4.71358,-2.43401,115.705,9486.79,24.2713,7857.52,30084.7,-8.50849,-7.64499,-12.1742,-5.44215,-3.16257,0.670365,9324.51,18.2607,7695.23,0.584887,0.996585,0.00435226,15942.4,-0.00262902,0.983819,11.4481,10.3161,120.767,93.1702,0.752207,11.514,11.8295,119.928,144.116,0.838255,-50.946 
431,200,0.45,0.13,40,431,18963.5,-0.0411009,41.5552,11.6096,120.876,-0.0434893,-122.081,10.8843,-5.13741,-3.64402,-4.86274,-2.27939,-2.1526,108.36,11412.2,39.7066,9970.22,15877.8,-5.81973,-4.32633,-6.22737,-2.96171,-2.83492,0.719109,11260.2,34.0775,9818.23,0.571471,0.994732,0.00635303,19703.9,-0.0025306,1.11395,11.7537,10.6417,120.806,93.1133,0.906045,11.8665,11.9239,120.023,144.131,0.78264,-51.0176 
432,202.015,0.2,0.38,43.1994,432,12279.8,-0.0352991,28.6902,11.6038,120.992,-0.173406,66.3979,2.38915e-08,-1.29749,-2.1071,-12.4455,-2.74804,-0.499284,161.598,8170.02,19.7696,6691.28,11212.3,-2.31503,-3.12464,-14.4806,-3.76558,-1.51682,0.425434,7943.36,11.3749,6464.63,0.588269,0.9975,0.00323081,13502.9,-0.00274628,0.804035,11.8449,10.6554,120.78,93.0487,0.608392,11.9399,11.9958,120.102,144.096,0.678609,-51.047 
433,202.033,0.05,0.53,43.2034,433,10283.9,-0.794363,26.1278,12.0364,120.612,0.12013,424.544,162.292,-9.41097,-7.57479,-6.7635,-9.26066,-4.93088,133.093,7150.75,32.9789,5946.93,11897.8,-10.249,-8.41285,-8.4396,-10.0987,-5.76893,0.803589,6964.07,26.065,5760.25,0.584338,0.993493,0.00826658,11917.9,-0.00285722,0.710143,11.675,10.6015,120.253,92.7239,0.530424,11.8568,12.371,119.563,144.034,0.689582,-51.3102 
434,202.005,0.21,0.37,43.1974,434,12814.5,0.0226106,29.4532,11.8693,120.767,-0.0440243,3.83536,500,-6.76936,-6.00085,-3.03731,-6.50074,-3.99863,141.982,8213.65,27.8491,7437.66,11385.8,-7.66338,-6.89487,-4.82536,-7.39476,-4.89265,0.847641,8014.51,20.4734,7238.51,0.562831,0.995549,0.0051832,14239.6,-0.00305917,0.759199,12.2568,10.9719,120.592,93.2118,0.659575,12.3339,11.975,119.648,144.256,0.944592,-51.0446 
435,202.03,0.39,0.19,43.2027,435,11682,-0.801455,28.1645,12.2366,121.049,6.4743,-2733.54,53.9221,-4.73085,-6.56399,-9.06058,-7.7701,-6.2064,112.481,7842.56,25.6575,6564.57,587341,-5.43911,-7.27226,-10.4771,-8.47837,-6.91467,0.728442,7684.8,19.8144,6406.81,0.582417,0.995508,0.00566482,13194.7,-0.00288353,0.748211,12.011,10.796,120.861,93.0286,0.57259,12.1906,12.3457,120.004,144.289,0.856881,-51.2607 
436,202.049,0.18,0.4,43.207,436,10999.6,-0.204697,26.3887,12.0305,120.873,-0.0920054,58.54,0.781785,-4.24194,-3.52549,-10.2284,-4.30293,-6.59841,103.09,7268.24,17.9884,6522.6,10510,-4.89107,-4.17462,-11.5266,-4.95205,-7.24754,0.648491,7123.65,12.6331,6378,0.564978,0.996906,0.00363544,12608.7,-0.00294293,0.693252,11.9569,10.8556,120.565,93.738,0.583298,12.0328,12.2068,119.779,145.085,0.785913,-51.3468 
437,202.138,0.33,0.25,43.2266,437,12922.7,-0.721438,30.6558,11.8253,120.586,0.088628,-21.3469,413.728,-3.55852,-2.89145,0.812042,-3.33432,-6.77016,156.879,7876.86,21.0589,7522.65,11862.6,-4.54635,-3.87927,-1.1636,-4.32214,-7.75798,0.946302,7656.83,12.9094,7302.61,0.549386,0.997058,0.00324586,13937.1,-0.00257556,0.776329,11.5822,10.7261,120.544,93.5182,0.672474,11.9983,12.1066,119.677,144.642,0.866459,-51.1236 
438,202.141,0.12,0.46,43.2274,438,11554.1,-0.0425987,27.6163,11.4917,120.871,-0.176798,-41.8549,500,-5.80012,-3.93257,-10.6612,-5.29211,-3.4186,146.343,7877.57,16.2489,6384.68,10572,-6.7216,-4.85405,-12.5042,-6.21359,-4.34009,0.638957,7672.31,8.64669,6179.43,0.590786,0.998032,0.00257098,12986.6,-0.00283556,0.763582,11.8631,10.7021,120.703,93.2124,0.591887,11.7928,12.0372,119.914,144.5,0.789868,-51.2878 
439,202.006,0.23,0.35,43.1976,439,10603.1,-0.165038,25.4756,11.7097,120.692,-0.350874,-8.3628,0.0924733,-2.69809,-3.30577,-5.01582,-4.57751,-3.45242,131.197,7089.34,10.866,6053.52,9806.53,-3.5242,-4.13189,-6.66804,-5.40362,-4.27854,0.722238,6905.32,4.05055,5869.5,0.577702,0.998975,0.00126963,11953.1,-0.00263345,0.678217,11.9489,10.7409,120.555,92.6968,0.544993,11.9785,12.1719,119.7,143.838,0.854839,-51.1416 
440,202.095,0.28,0.3,43.2172,440,11868.8,-0.0113941,27.8312,11.6236,120.62,-0.0101101,13.453,1.11916e-11,-10.0291,-2.39825,-8.42759,-10.7814,-5.33575,133.878,7968.11,18.7283,6452.07,10535.4,-10.8721,-3.24124,-10.1136,-11.6244,-6.17875,0.759373,7780.34,11.7736,6264.29,0.590868,0.997359,0.00345024,13167.6,-0.00261992,0.767612,11.8984,10.6695,120.482,92.7312,0.584659,11.9146,12.113,119.634,143.788,0.848484,-51.0565 
441,202.006,0.03,0.55,43.1976,441,11668.3,-0.805265,28.135,12.2542,121.042,-9.76074,7322.49,173.068,0.865272,-4.94124,-11.5324,-8.49816,-9.95805,94.5423,7730.14,13.839,6700.99,2.3379e+06,0.269964,-5.53654,-12.723,-9.09346,-10.5534,0.66195,7597.54,8.92771,6568.38,0.573557,0.997948,0.00249753,13246.3,-0.00303798,0.721914,12.1082,11.0469,120.863,93.2153,0.578746,12.2597,12.489,120.084,144.395,0.778965,-51.1801 
442,202.141,0.32,0.26,43.2274,442,14879.6,-0.0991,32.98,11.8594,120.899,0.0131378,-60.8149,0.005015,-3.86713,-6.07765,-8.2788,-4.53493,-6.09808,108.611,9472.57,26.8198,7813.74,12758.4,-4.55102,-6.76155,-9.64659,-5.21882,-6.78197,0.707324,9320.23,21.1777,7661.41,0.585845,0.996039,0.00506617,15909,-0.00256786,0.905922,12.0299,10.6795,120.733,92.899,0.685387,12.1056,12.247,119.844,144.091,0.888253,-51.1917 
443,202.074,0.27,0.31,43.2125,443,10676.8,-0.152729,25.1657,11.6239,120.115,-1.56533,-725.762,500,-4.78036,-0.658904,-8.28486,-3.02478,-7.81939,107.493,6894.42,21.7729,6135.72,46505,-5.45721,-1.33576,-9.63857,-3.70164,-8.49625,0.663333,6743.65,16.1888,5984.95,0.567136,0.995817,0.00495804,11890.7,-0.0023416,0.668432,11.6612,10.7333,120.115,92.8871,0.546555,11.8579,12.2963,119.19,143.842,0.924848,-50.9545 
444,202.003,0.02,0.56,43.1967,444,13031.9,-0.305941,28.7752,12.2002,120.707,0.494422,-209.829,500,-4.63907,-4.27194,-5.09309,-6.46639,-3.5555,99.978,8307.15,33.7828,7121.74,14805.5,-5.2686,-4.90147,-6.35216,-7.09592,-4.18503,0.771531,8166.92,28.5891,6981.51,0.576312,0.993911,0.00748691,14171,-0.00248978,0.74178,12.3688,11.1178,120.658,93.2515,0.597244,12.2584,12.6028,119.752,144.455,0.905789,-51.2038 
445,202.139,0.31,0.27,43.2268,445,15993.7,-0.69497,34.1708,12.4732,120.564,-0.227975,521.64,13.5344,-4.18613,-1.0327,-5.93829,-5.26748,-6.44785,107.199,9878.42,32.8696,8486.07,17746.1,-4.86113,-1.7077,-7.28829,-5.94248,-7.12285,0.729286,9728.07,27.3009,8335.72,0.575735,0.995113,0.00599702,16896.8,-0.00249984,0.898414,12.3715,10.8714,120.581,92.8318,0.718311,12.3405,12.3955,119.596,143.882,0.985318,-51.0507 
446,202.033,0.25,0.33,43.2034,446,14140.6,-0.00229351,31.1009,11.8655,120.836,-0.00430274,8.1234,500,-6.871,-5.78043,-5.53092,-2.24846,-9.87556,136.532,9144.19,28.2687,7252.21,12014.2,-7.7307,-6.64013,-7.25033,-3.10816,-10.7353,0.795561,8952.69,21.1761,7060.71,0.595857,0.995878,0.0054944,15024.9,-0.00242446,0.863139,12.1223,10.7745,120.636,92.4915,0.636721,11.9974,12.334,119.948,143.566,0.688556,-51.0744 
447,202.07,0.37,0.21,43.2117,447,13961,-0.0347704,31.4733,-11.632,120.923,-0.0218702,2.70538,500,1.3162,-5.5499,-4.07988,-5.40434,-1.46769,108.236,9015.8,9.93915,7443.76,11919.6,0.634662,-6.23143,-5.44295,-6.08588,-2.14922,0.717613,8863.99,4.31648,7291.94,0.585659,0.999149,0.00108925,15135.1,-0.00254553,0.84966,11.8855,10.8883,120.668,92.8838,0.654815,11.8911,12.3903,120.028,144.049,0.640135,-51.1651 
448,202.129,0.3,0.28,43.2247,448,13510.4,-0.0146389,30.2513,11.7294,120.765,0.0202399,38.7139,500,-3.02048,-4.4407,-7.78496,-6.11181,0.784086,139.027,8792.56,39.2448,7163.28,11576.4,-3.8959,-5.31612,-9.5358,-6.98723,-0.0913331,0.630773,8597.56,32.0226,6968.28,0.589266,0.993524,0.0083943,14590.3,-0.0025044,0.848552,11.9067,10.6543,120.711,92.6503,0.630819,12.088,12.1564,119.883,143.622,0.828088,-50.972 
449,202.017,0.04,0.54,43.1999,449,14090.6,-0.283925,30.5234,12.1428,120.812,0.100307,129.402,0.00170238,-2.31392,-9.34256,-10.3357,-6.47647,2.55016,101.928,8873.08,37.2005,7479.22,12488.1,-2.95573,-9.98437,-11.6193,-7.11829,1.90835,0.609688,8730.11,31.9055,7336.25,0.580487,0.993645,0.00794769,15039.3,-0.00222677,0.801405,12.2135,11.0167,120.599,92.9306,0.628246,12.0809,12.6177,119.879,144.11,0.719827,-51.1796 
450,202.017,0.24,0.34,43.1999,450,12087.7,-0.344336,27.3625,12.0534,120.487,0.455104,-127.012,500,-8.49191,-4.42955,-5.02106,-2.73879,-7.80183,139.737,7953.62,20.4661,6568.46,12618.2,-9.3718,-5.30944,-6.78083,-3.61867,-8.68172,0.799161,7757.62,13.207,6372.46,0.586014,0.99703,0.00380327,13237.9,-0.00247448,0.740148,12.0555,10.9346,120.267,92.7597,0.560502,12.182,12.4374,119.478,143.977,0.789433,-51.2168 
451,202.138,0.13,0.45,43.2266,451,15496.8,-0.316269,33.6077,12.7193,120.719,-0.520294,211.499,265.592,-8.38464,-5.07895,-9.41528,-4.18964,0.467259,75.2347,9594.67,31.8648,8320.97,17497.6,-8.85838,-5.55269,-10.3627,-4.66338,-0.00647402,0.648048,9489.14,27.9565,8215.45,0.573209,0.994871,0.00622949,16554.4,-0.00247803,0.885606,12.1733,10.8785,120.545,92.2014,0.703719,12.3507,12.3156,119.619,143.058,0.925897,-50.8565 
452,202.049,0.38,0.2,43.207,452,11763.8,-0.014702,26.8832,11.9008,120.559,0.0175505,-14.1689,1.2902e-11,-12.0157,-4.95942,-13.1673,-3.29488,-2.08302,144.421,7843.17,21.8737,6507.19,10422.9,-12.9251,-5.8688,-14.986,-4.20426,-2.9924,0.634278,7640.61,14.3713,6304.63,0.584923,0.996719,0.00418149,13062.6,-0.00263251,0.722829,12.0777,10.9637,120.41,92.8582,0.562224,12.1842,12.4084,119.557,143.922,0.852761,-51.0642 
453,202.129,0.1,0.48,43.2247,453,14541.4,-0.655689,31.8385,-12.2562,120.66,0.293912,-84.1201,7.53194,-7.28601,-3.1752,-3.83312,-6.72814,-0.917188,150.509,9294.69,35.6632,7574.78,13507.7,-8.23372,-4.12292,-5.72855,-7.67585,-1.8649,0.792639,9083.59,27.8446,7363.68,0.589218,0.994664,0.00691744,15416.4,-0.00227709,0.853686,12.1109,10.918,120.58,92.1843,0.641513,12.0747,12.5148,119.587,143.165,0.993154,-50.9805 
454,202.092,0.16,0.42,43.2165,454,13666.7,0.00120804,30.1864,11.8327,120.636,-0.0346407,9.93564,2.78296e-11,-5.91729,-3.08775,-12.0986,-3.51583,-5.42698,167.479,9011.33,37.265,7115.88,11638.8,-6.97186,-4.14232,-14.2077,-4.57039,-6.48154,0.609398,8776.42,28.5648,6880.98,0.597277,0.994337,0.00758904,14694.1,-0.00244264,0.843316,11.9599,10.8406,120.676,92.1905,0.608595,12.1395,12.4609,119.597,142.955,1.07921,-50.7641 
455,202.111,0.15,0.43,43.2208,455,13954.1,-0.0465705,30.9412,11.768,120.664,0.095997,142.121,500,-0.79251,-7.80557,-6.51912,2.39718,-6.57804,139.322,8846.26,33.1704,7361.07,12297.3,-1.66979,-8.68285,-8.27367,1.5199,-7.45531,0.663148,8650.85,25.9329,7165.65,0.583992,0.994781,0.00662252,14813.3,-0.00234194,0.842253,11.8776,10.8434,120.486,92.4736,0.646659,12.008,12.2402,119.627,143.491,0.858992,-51.017 
456,202.003,0.22,0.36,43.1967,456,12106.6,-0.0471341,27.5777,11.8847,120.813,0.0214182,0.844655,500,-8.19092,-2.16296,-7.03935,-6.69029,-5.07246,142.71,7967.89,21.4589,6662.4,10670,-9.08952,-3.06157,-8.83656,-7.58889,-5.97107,0.744221,7767.72,14.0454,6462.24,0.582933,0.996846,0.00398778,13325.2,-0.0025273,0.744314,12.051,10.8538,120.621,92.3776,0.587793,11.967,12.2402,119.915,143.499,0.705478,-51.1211 
457,202.005,0.01,0.57,43.1974,457,11015.7,-0.175982,25.5052,11.8814,120.913,0.876109,-586.164,4.95482e-08,-3.25785,-0.0181644,-5.81599,-6.06023,-5.72381,159.652,7323.62,21.2094,6093.24,26582.4,-4.26313,-1.02345,-7.82655,-7.06551,-6.72909,0.709134,7099.69,12.9158,5869.32,0.584466,0.996826,0.0040373,12147.3,-0.00244722,0.69134,11.943,10.7452,120.73,92.7943,0.52756,12.1712,12.4988,119.963,144.095,0.766919,-51.3003 
458,202.114,0.29,0.29,43.2214,458,13083.5,-0.0895398,28.6216,-12.0913,120.449,0.0536345,-32.5637,7.29004e-12,-3.76811,-7.62951,-9.40262,-5.60963,-4.39641,181.072,8149.57,53.1474,7297.47,11322.7,-4.90827,-8.76967,-11.6829,-6.74979,-5.53657,0.689673,7895.6,43.7411,7043.5,0.565871,0.990398,0.0113103,13953,-0.00225808,0.743329,12.1005,10.8813,120.421,92.488,0.613362,12.1823,12.5555,119.371,143.507,1.05031,-51.0193 
459,202.111,0.35,0.23,43.2208,459,13427.7,-0.00454067,30.2994,11.7095,120.483,-0.0124952,-26.0897,500,-2.90678,-0.678779,-7.59604,-5.42614,-5.25435,145.111,8439.53,29.08,7387.96,11560.2,-3.82051,-1.5925,-9.42349,-6.33986,-6.16807,0.655378,8236,21.5418,7184.43,0.571365,0.995444,0.00549302,14414.6,-0.00246186,0.807825,11.8419,10.7296,120.329,92.8396,0.661069,11.9589,12.1554,119.501,144.021,0.82762,-51.1812 
460,202.052,0.26,0.32,43.2077,460,11585.9,-0.524641,27.3608,11.9748,121.011,0.364313,-3790.34,349.379,-9.2815,-0.203942,-8.47436,-7.01949,-9.06253,141.655,7555.23,42.011,6499.28,55617.8,-10.1735,-1.09591,-10.2583,-7.91146,-9.9545,0.739595,7356.55,34.6523,6300.59,0.575852,0.991824,0.0100297,12775.1,-0.00251543,0.704046,11.9832,10.9459,120.662,92.4566,0.55051,12.2055,12.585,119.915,143.338,0.746922,-50.8812 
461,202.114,0.09,0.49,43.2214,461,12690.9,-0.0145891,28.027,11.8833,120.743,-0.00341138,6.97919,500,-10.0678,-7.23786,-5.37085,-7.04495,-5.81689,162.536,8010.16,20.1281,6829.29,10842.8,-11.0913,-8.26131,-7.41773,-8.06839,-6.84033,0.822027,7782.18,11.6846,6601.32,0.5782,0.997379,0.00325001,13459.3,-0.00212393,0.738154,11.9869,10.9407,120.648,92.5555,0.589343,12.0936,12.3765,119.807,143.69,0.841113,-51.1349 
462,202.074,0.07,0.51,43.2125,462,13757.5,0.00792809,30.3851,11.8586,120.582,-0.0388749,-94.8095,500,-7.49502,-7.44851,-13.5431,-5.36961,-9.2804,158.98,8631.72,20.58,7552.12,11849.7,-8.49608,-8.44957,-15.5452,-6.37067,-10.2815,0.683674,8408.74,12.3213,7329.14,0.571564,0.997442,0.00308727,14711.8,-0.00251535,0.791478,12.0471,11.0463,120.562,92.9721,0.640606,12.2159,12.5479,119.558,144.236,1.00373,-51.2638 
463,202.03,0.19,0.39,43.2027,463,12744.5,-0.00878897,28.1515,11.8933,120.722,-0.0107441,-16.1249,500,-7.5057,-3.55439,-14.0418,-2.84758,-5.55293,145.206,8134.58,21.7362,6893.13,10904.9,-8.42002,-4.46872,-15.8704,-3.76191,-6.46726,0.592944,7930.92,14.193,6689.46,0.579582,0.996878,0.00389318,13683.9,-0.00234841,0.74328,12.2869,10.9144,120.622,92.8577,0.591212,12.2393,12.3151,119.635,143.931,0.986833,-51.0729 
464,202.092,0.36,0.22,43.2165,464,11343.6,-0.0294472,25.7748,-11.4924,120.649,-0.036363,0.665735,500,-0.349113,-1.62899,-7.14328,-6.78248,-1.98319,129.524,7470.82,27.123,5903.58,9643.53,-1.16469,-2.44457,-8.77444,-7.59805,-2.79877,0.614827,7289.15,20.3945,5721.91,0.596982,0.995127,0.00652295,12210,-0.002004,0.722168,11.7733,10.6639,120.513,92.1517,0.530857,11.7405,12.2216,119.705,142.963,0.808511,-50.8118 
465,202.052,0.06,0.52,43.2077,465,12051.1,-0.642506,27.9178,11.9863,120.698,1.73883,-595.807,477.069,-1.17405,-3.80374,-1.18069,-6.45806,-9.54726,148.679,7608.2,25.1377,6722.67,44618.8,-2.11024,-4.73993,-3.05307,-7.39425,-10.4835,0.890102,7399.66,17.4141,6514.13,0.569125,0.995899,0.00490033,13001.8,-0.00227948,0.73708,11.7954,10.593,120.409,92.6499,0.600385,11.9013,12.2089,119.657,143.761,0.752025,-51.111 
466,202.127,0.14,0.44,43.2243,466,12665.4,-0.2711,27.8444,12.0416,120.649,0.893769,103.272,499.999,-7.40081,-2.67382,-7.69158,-4.98866,-6.45399,124.317,8207.64,39.4251,6649.8,13919.5,-8.1836,-3.45661,-9.25716,-5.77145,-7.23678,0.726973,8033.27,32.9671,6475.43,0.590589,0.99287,0.00929121,13602.1,-0.00208927,0.77468,11.9536,10.7541,120.599,91.675,0.573709,12,12.2939,119.636,142.19,0.962192,-50.5149 
467,202.139,0.11,0.47,43.2268,467,13270.1,-0.0190013,29.4543,11.7842,120.568,-0.0231442,-35.8083,499.998,-7.79397,-5.6522,-8.16651,-3.8052,-1.82077,126.053,8401.92,24.8831,7151.52,11326.1,-8.58769,-6.44592,-9.75395,-4.59892,-2.61449,0.695198,8225.12,18.3348,6974.72,0.578282,0.996114,0.00481911,14223.4,-0.00232257,0.775244,12.0104,10.9024,120.484,92.0835,0.632919,11.9783,12.3144,119.511,143.125,0.972409,-51.042 
468,202.015,0.4,0.18,43.1994,468,10858.8,-0.652676,25.6922,12.0144,120.439,0.00824086,-1246.33,370.984,-6.92281,-3.51096,-4.50677,-1.63436,-1.71693,117.595,7448.34,17.1363,5652.62,10382.8,-7.66327,-4.25142,-5.98769,-2.37483,-2.45739,0.736626,7283.4,11.0275,5487.68,0.606808,0.997357,0.00368807,12002.8,-0.00231309,0.71816,11.7283,10.8381,120.324,91.7094,0.49057,12.0699,12.481,119.346,142.703,0.977842,-50.9932 
469,202.07,0.17,0.41,43.2117,469,11203.7,-0.0358765,26.2302,11.4844,120.924,0.0350747,14.301,500,-13.2669,0.41213,-7.2462,0.287332,-4.89698,171.324,7457.32,20.0166,6128.81,9822.64,-14.3457,-0.666654,-9.40376,-0.791452,-5.97577,0.698437,7217.02,11.1167,5888.51,0.587651,0.997312,0.00346558,12281.1,-0.00237595,0.714987,11.6049,10.9003,120.545,92.1378,0.554494,11.7902,12.2131,119.876,143.366,0.668748,-51.2279 
470,202.095,0.08,0.5,43.2172,470,11802.2,0.168226,26.705,11.565,120.642,-0.0173949,-71.3463,2.02506e-12,-6.78995,-7.47474,-11.223,-5.14841,-8.27586,187.053,7818.81,27.4095,6301.75,10094.2,-7.96778,-8.65257,-13.5786,-6.32623,-9.45368,0.704677,7556.45,17.6924,6039.38,0.592648,0.995919,0.00536749,12750.3,-0.00230257,0.754746,11.8915,10.5801,120.579,92.0388,0.571475,11.8723,12.0341,119.708,143.06,0.871011,-51.0211 
471,202.127,0.34,0.24,43.2243,471,13141.9,0.00423757,29.1725,11.7554,120.285,-0.00633335,-16.382,500,-7.05489,0.937932,-15.3659,-2.09506,-6.20664,95.9087,8364.32,35.0341,7027.66,11167,-7.6588,0.33402,-16.5737,-2.69897,-6.81056,0.5039,8229.8,30.0518,6893.14,0.581287,0.99365,0.007967,14157.9,-0.00227433,0.794619,11.8174,10.8499,120.301,91.5141,0.608429,12.003,12.4261,119.369,142.156,0.931832,-50.6417 
472,200,0.45,0.13,40,472,15399.6,-0.713696,35.5547,11.6845,120.85,0.376875,-131.352,170.136,-6.50467,-5.14674,-12.5351,-3.37007,-2.03449,148.228,9923.26,28.3823,7984.92,15135.4,-7.43802,-6.08009,-14.4018,-4.30342,-2.96785,0.590755,9715.36,20.6822,7777.02,0.59227,0.996288,0.004875,16403.6,-0.00254045,1.004,11.4282,10.5314,120.83,92.2325,0.752773,11.6581,11.7547,119.881,143.147,0.949448,-50.9147 
473,200,0.45,0.13,40,473,15337.7,-0.682902,34.6324,11.856,120.952,0.250535,128.786,1.41803,-5.80571,-1.91182,-9.5158,-3.66594,-4.61678,189.769,9857.49,30.4808,7790.6,14416.8,-7.00064,-3.10674,-11.9056,-4.86086,-5.8117,0.635752,9591.32,20.6226,7524.43,0.597131,0.996251,0.0050234,16062.3,-0.0023692,0.966868,11.6482,10.6241,120.866,92.3938,0.71473,11.8779,11.9215,119.997,143.068,0.868685,-50.6746 
