cyc,dummy,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
364,364,364,23052.8,0,5,101,125,0,5,135,-5.31623,-3.57461,-9.55114,-7.24529,-6.4341,-86.5643,11.3062,28988.9,6.70184,16439.4,-4.98177,-3.24014,-8.88221,-6.91082,-6.09963,0.705053,16.365,29368.3,11.7607,0.536948,0.000318317,0.999783,30.4778,422.658,503.036,0.518034,38327.6,8.9561e-07,0.514844,109.559,85.6627,22.8132,24.6635,0.924977,473.082,563.277,0.576382 
365,365,365,20237.4,0,5,101,125,0,5,135,-3.48368,-2.13423,-6.01551,-7.86699,-3.66804,-86.6073,2.66609,25959.5,10.9589,16439.4,-3.14905,-1.7996,-5.34625,-7.53235,-3.33341,0.74735,7.72742,26339.1,16.0202,0.286714,0.000167619,0.99967,26.9517,423.541,511.96,0.60256,34453.7,8.64358e-07,0.538731,109.715,85.3805,22.4354,24.4411,0.917938,457.546,553.166,0.582038 
366,366,366,18213.5,0,5,101,125,0,5,135,-4.37318,-1.98593,-6.57124,-10.5712,-3.48553,-18.0642,4.53153,24144.3,-4.41125,16439.4,-4.30339,-1.91614,-6.43165,-10.5014,-3.41573,0.757921,5.5872,24223.5,-3.35558,3.58037,0.000131784,1.00008,1.56051,406.361,481.201,0.500654,32516.3,8.47843e-07,0.521559,109.529,85.3658,22.4642,24.2308,0.927095,458.721,543.684,0.589023 
367,367,367,19316.8,0,5,101,125,0,5,135,-5.06886,0.822792,-4.29608,-5.52765,-5.53765,-96.3469,-3.43194,25178.8,7.01425,16439.4,-4.6966,1.19506,-3.55155,-5.15539,-5.16539,0.795581,2.19857,25601,12.6448,0.126556,4.90708e-05,0.999732,17.3723,418.002,480.002,0.536726,33174.9,8.53529e-07,0.524798,109.8,85.7483,22.5835,23.9776,0.941861,463.606,532.381,0.58206 
368,368,368,20969.8,0,5,101,125,0,5,135,-2.94106,0.0212862,-10.5525,-1.44065,-7.02135,-110.548,8.26656,26605.8,-4.60071,16439.4,-2.51392,0.44842,-9.69826,-1.01352,-6.59422,0.499354,14.727,27090.3,1.85969,0.868407,0.000310546,0.999963,16.9586,402.16,479.35,0.48151,35312.1,8.71478e-07,0.503813,109.474,85.8656,22.491,24.3143,0.925014,459.816,547.437,0.575709 
369,369,369,16929,0,5,101,125,0,5,135,-1.21508,-5.94097,-3.90918,-4.91307,-4.61876,-73.2272,-0.287287,23236.7,-6.87825,16439.4,-0.932144,-5.65803,-3.34331,-4.63014,-4.33583,0.8231,3.99211,23557.6,-2.59885,4.57028,9.68258e-05,1.00006,0.873494,405.001,474.175,0.560924,30835.8,8.32978e-07,0.526095,109.255,85.6164,22.1053,23.7001,0.93271,444.181,520.133,0.577037 
370,370,370,21155.4,0,5,101,125,0,5,135,-1.83617,-4.05163,-9.47369,-1.53705,-6.49438,16.0733,9.48302,27265.7,-1.67862,16439.4,-1.89827,-4.11373,-9.59789,-1.59915,-6.55648,0.596142,8.54369,27195.2,-2.61795,1.58154,0.000179488,1.00005,5.40215,449.784,534.635,0.643509,36532.4,8.81403e-07,0.556361,109.727,86.0012,22.9788,24.8249,0.925635,479.978,570.675,0.593787 
371,371,371,18677.5,0,5,101,125,0,5,135,-3.63126,-1.026,-8.44716,-2.70654,-6.34224,-124.337,12.6946,24411.4,8.11214,16439.4,-3.15084,-0.545585,-7.48633,-2.22613,-5.86182,0.611518,19.9609,24956.4,15.3784,0.519612,0.000456837,0.999666,38.4149,424.137,499.203,0.619838,32340,8.46308e-07,0.543705,109.947,85.1488,22.3849,24.0615,0.930321,455.486,536.113,0.583898 
372,372,372,18800.4,0,5,101,125,0,5,135,-1.48426,-1.50583,-9.2438,0.453209,-6.5078,-5.09465,11.6576,24737,2.41776,16439.4,-1.46457,-1.48615,-9.20443,0.472893,-6.48812,0.493438,11.9553,24759.3,2.71549,0.785816,0.000275845,0.99994,15.2139,427.686,508.307,0.580778,33108.2,8.52957e-07,0.546636,109.548,85.7869,22.6278,24.4408,0.92582,465.425,553.152,0.594867 
373,373,373,19273.4,0,5,101,125,0,5,135,-1.05251,-1.37307,-3.73068,-3.72205,-9.94417,-25.3485,1.97421,25181.4,-9.50732,16439.4,-0.954565,-1.27513,-3.53479,-3.62411,-9.84623,0.816229,3.45558,25292.5,-8.02596,-0.559556,7.80651e-05,1.00017,-6.17557,396.448,464.357,0.465041,33415.7,8.55589e-07,0.50148,109.631,85.9275,22.4576,24.0726,0.932911,458.45,536.609,0.579708 
374,374,374,18051.5,0,5,101,125,0,5,135,-4.28733,-3.69728,-9.97063,-2.83734,-7.01269,-48.6608,5.61108,24014.3,-0.402862,16439.4,-4.09932,-3.50926,-9.5946,-2.64932,-6.82468,0.640344,8.45482,24227.6,2.44087,0.742702,0.000199374,0.999945,11.3839,392.226,455.194,0.456697,31498.1,8.389e-07,0.503682,109.673,85.9588,22.4092,23.9189,0.936881,456.476,529.781,0.586202 
375,375,375,18457.3,0,5,101,125,0,5,135,-6.33335,-2.00116,-3.08659,-3.50741,-8.2983,-2.93603,11.1603,24459.6,1.678,16439.4,-6.322,-1.98982,-3.06391,-3.49606,-8.28696,0.8677,11.3319,24472.5,1.84958,0.836216,0.000264529,0.999959,13.5514,418.259,482.834,0.514034,32462.8,8.47378e-07,0.530327,109.55,85.8759,22.7187,24.1884,0.93924,469.174,541.785,0.594981 
376,376,376,16707.2,0,5,101,125,0,5,135,-9.10063,-2.84085,-14.8389,-4.84815,-7.3071,70.9329,14.3419,23369.6,-12.4456,16439.4,-9.3747,-3.11492,-15.387,-5.12222,-7.58117,0.620823,10.1965,23058.7,-16.5909,-1.04983,0.000252621,1.00039,-9.7126,415.208,462.734,0.528618,31083.7,8.35205e-07,0.524814,109.462,85.8054,22.5469,23.5822,0.956098,462.104,514.97,0.584074 
377,377,377,19982,0,5,101,125,0,5,135,-4.13087,-1.2608,-4.58397,-1.09621,-4.40146,-40.8786,4.09063,26305.4,-8.63073,16439.4,-3.97292,-1.10285,-4.26807,-0.938264,-4.24351,0.706169,6.47957,26484.6,-6.24178,-6.41181,0.000139783,1.00013,-1.01057,435.004,501.622,0.604346,34860.5,8.67747e-07,0.538322,109.886,85.5738,22.7252,24.1818,0.939765,469.44,541.488,0.581021 
378,378,378,16771.7,0,5,101,125,0,5,135,-4.13345,-1.05255,-7.20771,-3.93097,-7.15992,-96.2206,7.44307,22649.6,-6.95987,16439.4,-3.76167,-0.680775,-6.46416,-3.5592,-6.78815,0.695861,13.0662,23071.4,-1.33673,1.13995,0.000323517,1.00003,11.4621,411.474,489.215,0.587377,29767.6,8.23246e-07,0.544994,109.904,86.1596,22.1714,23.9508,0.925708,446.841,531.192,0.591797 
379,379,379,20791,0,5,101,125,0,5,135,-3.05039,-4.66601,-4.95967,-6.94632,-5.59434,-117.87,1.64753,26762.8,-10.1384,16439.4,-2.59497,-4.21058,-4.04882,-6.4909,-5.13891,0.819926,8.53584,27279.5,-3.25008,1.84131,0.00017877,1.00006,4.63574,409.186,482.771,0.530486,35401.9,8.72216e-07,0.509574,109.022,85.7037,22.373,24.0708,0.929465,455.002,536.53,0.566474 
380,380,380,19257.2,0,5,101,125,0,5,135,-2.75453,-4.78818,-7.26561,-3.44214,-8.18071,-35.3424,3.49408,25256.4,-1.69102,16439.4,-2.61797,-4.65163,-6.9925,-3.30558,-8.04415,0.726982,5.5595,25411.3,0.374394,0.925231,0.000125002,0.999992,6.00877,412.684,491.532,0.58498,33684.6,8.57878e-07,0.524999,109.383,86.0913,22.2056,24.0153,0.924645,448.22,534.057,0.570314 
381,381,381,21037.8,0,5,101,125,0,5,135,-7.23685,-3.56416,-6.75038,-4.64818,-8.78433,-64.237,8.65016,27135.9,-2.35467,16439.4,-6.98865,-3.31596,-6.25398,-4.39998,-8.53613,0.787963,12.4042,27417.4,1.39934,0.880767,0.000258458,0.999972,14.0834,427.875,509.582,0.544336,36151.7,8.78331e-07,0.531627,109.395,85.5567,22.8061,24.6625,0.924726,472.787,563.231,0.587514 
382,382,382,19800.5,0,5,101,125,0,5,135,-3.71516,-2.98639,-4.02927,-1.248,-5.14443,-82.6896,-3.30463,25579.4,-9.08192,16439.4,-3.39567,-2.6669,-3.39028,-0.928501,-4.82493,0.777047,1.52775,25941.9,-4.24954,-0.427737,3.3651e-05,1.00009,-3.5717,405.089,474.862,0.471677,33792.8,8.58795e-07,0.510704,109.568,85.7634,22.6426,24.2886,0.932229,466.033,546.284,0.587527 
383,383,383,20135.5,0,5,101,125,0,5,135,-6.29802,-5.67377,-1.89525,-4.43416,-3.17313,-75.2531,11.6542,25854.5,1.94351,16439.4,-6.00726,-5.38301,-1.31373,-4.14339,-2.88237,0.933414,16.052,26184.3,6.34129,0.6784,0.000350185,0.999869,23.6616,433.056,508.465,0.707908,34317,8.63214e-07,0.543606,109.52,85.535,22.3801,24.0268,0.931467,455.293,534.568,0.571517 
384,384,384,22378.2,0,5,101,125,0,5,135,-2.0746,-4.54652,-11.3925,-6.29482,-9.76226,-57.7422,-3.68963,28071.4,3.08407,16439.4,-1.85149,-4.32342,-10.9463,-6.07172,-9.53916,0.665579,-0.315176,28324.5,6.45852,-0.0423906,-6.35852e-06,0.999876,7.43505,416.207,484.892,0.500428,37139.3,8.86257e-07,0.506895,109.619,85.5732,22.7516,24.32,0.935509,470.533,547.698,0.572804 
385,385,385,20706.6,0,5,101,125,0,5,135,-4.08185,-7.33585,-8.2966,-2.44869,-9.27681,-81.719,8.68963,27114.4,-4.99407,16439.4,-3.7661,-7.02011,-7.66511,-2.13294,-8.96106,0.740564,13.4653,27472.6,-0.218419,1.01985,0.000279999,1,13.2032,426.721,488.668,0.507514,36177.4,8.78539e-07,0.519778,109.704,85.4563,22.9829,24.3716,0.943019,480.149,550.025,0.584949 
386,386,386,21318.7,0,5,101,125,0,5,135,-2.09772,-2.64268,-5.48794,-4.7365,-6.63906,-26.8014,6.39064,27224.9,12.7387,16439.4,-1.99416,-2.53913,-5.28083,-4.63295,-6.53551,0.748323,7.95692,27342.4,14.305,0.31672,0.000166264,0.999716,25.1229,429.051,499.561,0.605408,35923.5,8.76479e-07,0.528211,109.368,85.9119,22.565,24.1307,0.935115,462.846,539.204,0.569972 
387,387,387,22192.9,0,5,101,125,0,5,135,-2.06251,-0.300197,-10.241,-0.758247,-5.89761,-74.8362,9.07473,27735.5,-1.77812,16439.4,-1.77336,-0.0110446,-9.66268,-0.469095,-5.60846,0.448623,13.4482,28063.5,2.59531,0.811963,0.000273756,0.99995,16.5625,417.796,481.29,0.507284,36690.3,8.82671e-07,0.508027,109.563,85.9498,22.7508,24.1882,0.940572,470.497,541.777,0.571992 
388,388,388,21232.9,0,5,101,125,0,5,135,-3.1979,-4.44826,-13.0913,-4.14521,-7.87719,-51.4281,5.95401,27177,3.89347,16439.4,-2.99919,-4.24955,-12.6939,-3.9465,-7.67848,0.597882,8.95947,27402.5,6.89893,0.519746,0.000186799,0.999863,17.2382,440.461,501.203,0.566907,36136,8.78203e-07,0.535015,109.474,84.9462,23.0346,24.3384,0.946432,482.311,548.524,0.585688 
389,389,389,20713.1,0,5,101,125,0,5,135,-2.97504,-0.914433,-6.62499,-6.20939,-5.25484,-91.0536,11.7339,26295.9,-8.14891,16439.4,-2.62323,-0.56262,-5.92136,-5.85757,-4.90302,0.701962,17.055,26695,-2.82774,1.24838,0.000364944,1.00006,13.6617,437.399,512.015,0.613042,35043.5,8.69262e-07,0.544414,109.998,85.4097,22.7598,24.3916,0.933098,470.869,550.925,0.58593 
390,390,390,20581.7,0,5,101,125,0,5,135,-6.20337,-2.58478,-2.29209,-6.57428,-3.09423,-100.114,4.91328,26362.6,5.21246,16439.4,-5.81655,-2.19795,-1.51844,-6.18746,-2.70741,0.917601,10.764,26801.4,11.0631,0.447757,0.000229444,0.999776,24.0397,418.774,482.635,0.529819,35099.4,8.69724e-07,0.516913,109.913,85.3449,22.6368,24.0813,0.940015,465.797,536.999,0.575047 
391,391,391,21053.1,0,5,101,125,0,5,135,-4.51179,-5.75791,-7.01206,-6.68205,-0.984202,-77.5236,3.4829,26952.5,13.4557,16439.4,-4.21225,-5.45838,-6.41299,-6.38251,-0.684667,0.722991,8.01337,27292.3,17.9862,0.270751,0.000167751,0.999642,29.5968,429.619,494.636,0.55438,35833.9,8.75749e-07,0.526387,109.469,85.5941,22.8045,24.2384,0.940841,472.722,544.027,0.579073 
392,392,392,19956.1,0,5,101,125,0,5,135,-1.96833,-4.06692,-2.12393,-4.7881,-2.68399,-96.6914,-0.114511,25411,-5.66879,16439.4,-1.59473,-3.69332,-1.37674,-4.41451,-2.31039,0.897179,5.53613,25834.8,-0.0181483,1.00395,0.000122436,1,5.51436,405.723,475.04,0.487809,33757.8,8.58499e-07,0.511376,109.664,85.2275,22.5519,24.1603,0.933428,462.308,540.526,0.582283 
393,393,393,19645.6,0,5,101,125,0,5,135,-1.28113,-5.54659,-5.05009,-4.68755,-2.88457,-41.3602,4.1683,25458.9,8.52153,16439.4,-1.12132,-5.38678,-4.73048,-4.52774,-2.72476,0.744175,6.58539,25640.2,10.9386,0.334085,0.000146743,0.999768,19.7117,424.041,484.127,0.534395,34064.5,8.61091e-07,0.52618,109.689,85.6397,22.7476,24.0907,0.944248,470.365,537.415,0.58388 
394,394,394,19196.8,0,5,101,125,0,5,135,-1.94726,-3.3047,-3.67529,-5.59388,-5.12766,-103.786,-10.5812,24971.2,-4.45491,16439.4,-1.54625,-2.9037,-2.87328,-5.19288,-4.72665,0.833363,-4.51595,25426.1,1.61032,1.74795,-0.000101502,0.999966,-2.58356,428.805,500.456,0.541399,33201.5,8.53757e-07,0.542598,109.891,85.5845,22.8382,24.4473,0.934179,474.12,553.446,0.599995 
395,395,395,21133.4,0,5,101,125,0,5,135,-8.47154,-1.0348,-6.70124,-2.70825,-6.96806,-71.06,14.219,26616.1,-5.31718,16439.4,-8.19698,-0.760243,-6.15211,-2.43369,-6.6935,0.746164,18.3717,26927.6,-1.16444,1.08232,0.000389714,1.00002,16.9744,431.507,511.391,0.584508,35259.3,8.71043e-07,0.5393,109.26,85.0028,22.7156,24.5052,0.926969,469.043,556.069,0.586315 
396,396,396,21409.9,0,5,101,125,0,5,135,-2.27907,-1.49347,-0.8142,-6.05733,-4.36568,-61.6761,0.783083,27286.3,-0.498355,16439.4,-2.04077,-1.25516,-0.337592,-5.81903,-4.12738,0.97514,4.38744,27556.7,3.106,0.540682,9.09717e-05,0.999939,8.11463,417.602,499.93,0.501442,36371.6,8.80108e-07,0.519158,109.595,85.1762,22.7824,24.6975,0.922458,471.807,564.83,0.58655 
397,397,397,22396.1,0,5,101,125,0,5,135,-7.92814,-2.60249,-7.33232,-1.59902,-6.01017,-33.8888,2.34228,28365,-6.90965,16439.4,-7.7972,-2.47155,-7.07044,-1.46808,-5.87923,0.713591,4.32274,28513.5,-4.92919,-2.7148,8.66229e-05,1.00009,-1.59229,433.481,513.652,0.533656,38096.8,8.93809e-07,0.527928,109.58,85.8375,23.019,24.8228,0.927332,481.657,570.577,0.586518 
398,398,398,24707.8,0,5,101,125,0,5,135,-4.78426,-2.3078,-8.54883,-5.19157,-4.59516,-26.4608,12.0462,30413.6,1.57744,16439.4,-4.68202,-2.20556,-8.34435,-5.08933,-4.49292,0.663726,13.5926,30529.5,3.1238,0.783834,0.000254351,0.999944,17.3412,443.463,518.476,0.585534,40380.3,9.11322e-07,0.526164,109.588,85.3837,23.0236,24.661,0.933601,481.849,563.163,0.571611 
399,399,399,24181.7,0,5,101,125,0,5,135,-3.95823,-0.711621,-3.89995,-4.57336,-5.81084,-40.0265,-0.132184,29972.7,-2.65432,16439.4,-3.80358,-0.556966,-3.59064,-4.4187,-5.65619,0.800809,2.20697,30148.1,-0.315166,1.20681,4.18292e-05,1.00001,1.82877,400.287,466.181,0.432128,39494.3,9.04607e-07,0.477533,109.664,85.4389,22.8694,24.4542,0.935193,475.418,553.758,0.567202 
400,400,400,19937.4,0,5,101,125,0,5,135,-6.08269,1.63733,-3.86728,-2.71053,-8.97859,-19.2266,-2.88072,25628.3,10.4909,16439.4,-6.00841,1.71162,-3.71871,-2.63624,-8.90431,0.809844,-1.75711,25712.6,11.6145,-0.144259,-3.90511e-05,0.999755,12.1803,416.275,484.771,0.500741,33922,8.59889e-07,0.522415,109.902,85.4057,22.7438,24.3209,0.935153,470.209,547.737,0.590186 
401,401,401,21736.4,0,5,101,125,0,5,135,-2.35339,-5.57691,-3.86855,-4.47374,-4.02503,-127.899,7.7799,27270.4,-4.49758,16439.4,-1.85921,-5.08273,-2.8802,-3.97956,-3.53085,0.833827,15.2543,27831,2.97684,0.810257,0.000313105,0.999942,18.8265,448.165,528.926,0.636559,36640.1,8.82268e-07,0.551843,109.689,85.7147,22.9572,24.7136,0.92893,479.073,565.565,0.589986 
402,402,402,21738,0,5,101,125,0,5,135,-5.22007,-3.17088,-8.6402,-6.54351,-1.45453,-90.6473,10.6311,27277.7,-11.3584,16439.4,-4.86983,-2.82063,-7.93972,-6.19327,-1.10429,0.653707,15.9285,27675,-6.06096,1.84031,0.00032878,1.00012,8.65534,414.676,484.691,0.488155,36164.4,8.78434e-07,0.510362,109.274,85.6956,22.7861,24.4147,0.933292,471.96,551.972,0.581035 
403,403,403,21927.1,0,5,101,125,0,5,135,-1.53075,-0.409726,-9.80138,-5.31797,-6.88906,-99.3747,4.53612,27572.3,3.34027,16439.4,-1.14678,-0.025762,-9.03345,-4.93401,-6.5051,0.582656,10.3436,28007.9,9.14773,0.485139,0.00021099,0.999823,21.3209,423.637,494.395,0.49116,36910.1,8.84431e-07,0.517453,109.673,85.8362,23.0175,24.6384,0.934215,481.595,562.129,0.588295 
404,404,404,20541.9,0,5,101,125,0,5,135,-3.97553,-0.904689,-3.85211,-1.14022,-6.81782,-140.48,7.22593,25802.4,-16.5882,16439.4,-3.43274,-0.361903,-2.76654,-0.597433,-6.27503,0.794059,15.4356,26418.1,-8.37854,2.86836,0.000333762,1.00017,5.38132,441.479,524.096,0.675261,34089.4,8.61301e-07,0.558477,109.447,85.3939,22.6753,24.4797,0.926293,467.383,554.911,0.59128 
405,405,405,21604.6,0,5,101,125,0,5,135,-0.644769,2.99595,-10.5179,-3.60975,-5.09629,-119.258,9.53116,27253.2,-11.5957,16439.4,-0.18398,3.45674,-9.59633,-3.14896,-4.6355,0.319796,16.5006,27775.9,-4.62629,1.50704,0.000339349,1.00009,10.949,420.511,499.412,0.520068,36153.3,8.78344e-07,0.52174,109.442,85.7241,22.7352,24.5537,0.925936,469.854,558.274,0.583097 
406,406,406,22001.3,0,5,101,125,0,5,135,-0.569439,1.12228,-6.47717,-8.53073,-2.87547,-105.739,-3.59254,27684.6,10.2434,16439.4,-0.160886,1.53083,-5.66006,-8.12218,-2.46691,0.619599,2.58683,28148.1,16.4228,0.116032,5.25119e-05,0.999683,22.2942,427.209,490.814,0.502554,36864,8.84062e-07,0.51796,109.549,85.5905,23.0333,24.45,0.942058,482.258,553.568,0.584444 
407,407,407,19206.1,0,5,101,125,0,5,135,-2.3607,0.347418,0.134294,-5.36186,-4.87926,-84.8372,6.8496,25019.3,-4.32598,16439.4,-2.03291,0.675212,0.789882,-5.03407,-4.55147,1.0778,11.8075,25391.2,0.631904,0.939655,0.000265657,0.999986,12.5658,419.207,495.117,0.533102,33196.7,8.53716e-07,0.533648,109.955,86.3517,22.625,24.3639,0.92863,465.312,549.675,0.592395 
408,408,408,20915.2,0,5,101,125,0,5,135,-4.56583,-4.25496,-6.3588,-0.624629,-8.38137,-102.798,0.792127,26988.8,-16.7889,16439.4,-4.16864,-3.85777,-5.56442,-0.227438,-7.98418,0.74478,6.79964,27439.3,-10.7814,-1.10779,0.000141584,1.00021,-6.138,440.76,491.412,0.597581,35870.2,8.76045e-07,0.531248,109.94,85.6481,22.908,23.961,0.956053,477.025,531.648,0.574852 
409,409,409,20005.8,0,5,101,125,0,5,135,-0.894957,-2.39519,-2.01333,0.368728,-6.9902,-122.952,10.3899,25613,-2.11489,16439.4,-0.419895,-1.92013,-1.06321,0.843791,-6.51514,0.882837,17.5752,26151.9,5.07043,0.742833,0.000383877,0.999895,23.6597,437.402,524.404,0.689294,34169.5,8.61975e-07,0.555621,110.08,85.587,22.5373,24.4478,0.921855,461.71,553.466,0.586455 
410,410,410,19773.4,0,5,101,125,0,5,135,-7.73261,-3.78499,-3.85427,-1.80975,-5.91209,-77.8294,6.58411,25567.9,2.21349,16439.4,-7.4319,-3.48428,-3.25283,-1.50903,-5.61138,0.847209,11.1325,25909.1,6.76184,0.57841,0.000245468,0.999858,19.2467,422.726,487.968,0.520033,33698.8,8.57999e-07,0.529344,109.858,85.3497,22.8043,24.2777,0.939311,472.715,545.792,0.592007 
411,411,411,19493.7,0,5,101,125,0,5,135,-3.42193,-5.09405,-9.43686,-4.23064,-5.8598,-77.119,13.7463,25217.9,-21.0117,16439.4,-3.12395,-4.79608,-8.84092,-3.93267,-5.56183,0.663273,18.2531,25555.9,-16.5049,-11.7551,0.000407971,1.00035,-1.55278,421.848,479.063,0.470899,33409.5,8.55536e-07,0.525456,109.603,85.2967,23.1138,24.3998,0.947294,485.632,551.296,0.604794 
412,412,412,20967.1,0,5,101,125,0,5,135,-1.01462,-5.11993,-5.51186,-6.04904,-4.31718,-99.8032,-1.27323,26346.8,2.88465,16439.4,-0.629001,-4.73431,-4.74062,-5.66342,-3.93156,0.759346,4.55927,26784.2,8.71715,0.30355,9.72604e-05,0.999823,15.0198,441.412,524.033,0.720632,34684.8,8.66287e-07,0.555188,109.545,85.3374,22.5684,24.3643,0.926291,462.985,549.691,0.582346 
413,413,413,22837.1,0,5,101,125,0,5,135,-4.07652,-2.23972,-2.7382,-4.26958,-5.86233,-154.743,1.42235,28355.6,9.86229,16439.4,-3.47863,-1.64182,-1.5424,-3.67168,-5.26444,0.901122,10.4655,29033.9,18.9055,0.315682,0.000205935,0.999647,33.1521,426.611,498.311,0.524237,37679.2,8.90531e-07,0.517747,109.47,85.8788,22.8716,24.5004,0.93352,475.508,555.85,0.577309 
414,414,414,19484.6,0,5,101,125,0,5,135,-5.34686,-1.10969,0.538394,-4.15729,-6.67375,-85.0231,6.86848,25040.1,16.7354,16439.4,-5.01835,-0.781177,1.19542,-3.82878,-6.34524,1.08089,11.8372,25412.7,21.7042,0.312474,0.0002661,0.999537,37.8823,428.049,499.162,0.542198,33133.7,8.53175e-07,0.541788,109.714,85.3817,22.8163,24.4138,0.934567,473.212,551.928,0.599006 
415,415,415,23318.7,0,5,101,125,0,5,135,-3.44973,-2.95855,-6.61534,-4.05056,-5.4856,-74.221,4.22618,29005.7,-2.78202,16439.4,-3.16296,-2.67177,-6.04179,-3.76379,-5.19882,0.710075,8.56366,29331,1.55545,0.821045,0.00016681,0.999971,10.4302,437.736,505.643,0.552532,38928.1,9.00263e-07,0.522587,109.485,85.605,23.0246,24.5162,0.939158,481.892,556.569,0.575261 
416,416,416,20350.8,0,5,101,125,0,5,135,-4.97097,-1.85891,-1.59742,-4.35777,-8.64169,-116.463,10.847,25879.6,5.35108,16439.4,-4.52098,-1.40893,-0.697437,-3.90778,-8.1917,0.962757,17.6531,26390,12.1572,0.547524,0.0003821,0.99975,32.2417,433.519,518.175,0.61743,34676.8,8.6622e-07,0.547159,109.748,85.5354,22.6372,24.5266,0.922964,465.812,557.042,0.588059 
417,417,417,19655.7,0,5,101,125,0,5,135,-3.98698,-4.85913,-8.22364,2.38096,-6.00728,-106.892,-1.03606,25212.2,17.4632,16439.4,-3.57397,-4.44612,-7.39762,2.79397,-5.59428,0.593939,5.21068,25680.7,23.7099,0.154792,0.000115931,0.999499,33.6626,421.945,485.368,0.55865,33523.8,8.56511e-07,0.52836,109.258,86.1762,22.5744,23.9835,0.941248,463.233,532.646,0.579944 
418,418,418,21294.3,0,5,101,125,0,5,135,-5.36325,-3.56172,-11.2171,-5.18698,-6.25459,-14.2988,4.79501,26938.5,9.84525,16439.4,-5.308,-3.50647,-11.1066,-5.13174,-6.19935,0.644614,5.63063,27001.2,10.6809,0.305222,0.000119147,0.999785,18.4477,418.262,486.059,0.517247,35908.1,8.76353e-07,0.514505,109.556,85.8616,22.7001,24.2426,0.936371,468.403,544.215,0.576124 
419,419,419,19184.9,0,5,101,125,0,5,135,-4.47715,-0.261479,-5.63401,-6.13145,-5.56444,-128.07,8.47939,24936.5,-1.63584,16439.4,-3.98231,0.233359,-4.64433,-5.63661,-5.0696,0.756835,15.9638,25497.8,5.84858,0.694619,0.000357635,0.999875,22.9821,399.565,485.073,0.54045,32740.7,8.49789e-07,0.518067,108.993,85.6577,22.0564,24.0735,0.916209,442.216,536.651,0.57326 
420,420,420,20651.5,0,5,101,125,0,5,135,-3.49187,-0.379554,-4.49023,-5.90366,-4.16223,-53.8039,-1.63979,26421.9,-7.93189,16439.4,-3.28398,-0.171666,-4.07445,-5.69578,-3.95435,0.762841,1.50451,26657.7,-4.78759,-0.354788,3.22494e-05,1.0001,-4.2406,430.116,483.359,0.573383,35091.5,8.69659e-07,0.524298,109.632,86.4001,22.7234,23.8662,0.952117,469.367,527.447,0.572133 
421,421,421,18281.8,0,5,101,125,0,5,135,-1.36098,0.542,0.720287,-1.06748,-5.87599,-111.604,11.2923,23723.7,7.21696,16439.4,-0.929765,0.973217,1.58272,-0.636261,-5.44477,1.35528,17.8145,24212.9,13.7391,0.519351,0.000420248,0.999692,34.3014,407.435,483.214,0.499408,31665.9,8.40386e-07,0.527983,109.567,85.3265,22.5108,24.3002,0.926361,460.625,546.807,0.597189 
422,422,422,19924.9,0,5,101,125,0,5,135,-4.88023,-1.11417,-5.88525,-9.03017,-6.73797,-29.9022,10.4093,25688.4,2.82364,16439.4,-4.7647,-0.998632,-5.65418,-8.91464,-6.62244,0.790233,12.1567,25819.4,4.57113,0.689076,0.000268978,0.999904,17.6421,399.158,480.54,0.483132,33991.8,8.60478e-07,0.508976,109.68,85.53,22.3882,24.3425,0.919718,455.622,548.709,0.581077 
423,423,423,20307.9,0,5,101,125,0,5,135,-6.63689,0.152177,-7.27136,-4.96933,-2.55614,-2.40131,-2.03585,26131.3,-1.17077,16439.4,-6.62762,0.161455,-7.2528,-4.96005,-2.54686,0.658304,-1.89551,26141.8,-1.03044,0.605202,-4.14353e-05,1.00002,-3.13204,410.334,480.718,0.482659,35177.4,8.70368e-07,0.510283,110.069,85.6156,22.7041,24.3492,0.932437,468.569,549.012,0.58274 
424,424,424,21027.3,0,5,101,125,0,5,135,-8.61809,-1.13282,-6.09647,-5.80984,-9.16221,-85.5506,6.71804,26738.4,-1.68027,16439.4,-8.28754,-0.802273,-5.43537,-5.47929,-8.83166,0.811508,11.7176,27113.3,3.31931,0.746308,0.000246894,0.999934,15.7008,410.338,477.041,0.475236,35582.4,8.73696e-07,0.506394,109.524,86.0612,22.7573,24.318,0.935822,470.768,547.605,0.581135 
425,425,425,21855.9,0,5,101,125,0,5,135,-0.648887,-1.20413,-1.04992,-5.82784,-9.87583,-65.9895,-5.32524,27655.8,-1.75875,16439.4,-0.393916,-0.949158,-0.539981,-5.57287,-9.62086,0.968379,-1.46882,27945,2.09768,-1.40101,-3.00357e-05,0.999959,1.0484,412.916,489.562,0.499236,36500.9,8.8115e-07,0.510252,110.007,85.5291,22.6701,24.4475,0.927299,467.168,553.453,0.577068 
