cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
59,15.01,29.99,59,8588.89,0,5,101,125,0,5,135,-10.6897,-1.41477,-14.3646,-10.9007,-7.7726,356.048,-49.4325,21348.3,-18.8796,16439.4,-12.0654,-2.79047,-17.116,-12.2764,-9.1483,0.679455,-70.24,19787.7,-39.6871,0.595939,-0.00203251,1.00109,-117.864,566.133,622.532,0.811103,30067.8,8.26004e-07,0.718717,111.351,86.4669,25.3958,26.3827,0.962594,586.26,644.541,0.744197 
60,44.99,0.01,60,5961.27,0,5,101,125,0,5,135,-12.7423,-11.0854,-20.3232,-11.6804,-8.1978,431.911,-12.2369,19932.4,-46.9621,16439.4,-14.4111,-12.7542,-23.6609,-13.3492,-9.86662,0.68044,-37.4777,18039.3,-72.203,0.301944,-0.00118859,1.00218,-124.121,573.879,679.699,514.895,28836.4,8.14571e-07,0.766725,111.987,86.3931,25.6521,27.2856,0.940134,598.152,689.412,0.788345 
61,40.01,4.99,61,5461.14,0,5,101,125,0,5,135,-4.41689,-7.9042,-15.0067,-7.96108,-10.4916,373.252,-21.1856,19122.6,-50.4395,16439.4,-5.85907,-9.34637,-17.891,-9.40325,-11.9338,0.671323,-42.9985,17486.6,-72.2524,0.331519,-0.00140708,1.00225,-129.701,592.282,677.924,1.89783,28035.1,8.06955e-07,0.785246,111.499,86.3267,25.5637,27.0975,0.943397,594.035,679.938,0.787575 
62,12.51,32.49,62,5611.17,0,5,101,125,0,5,135,-7.69186,-2.92315,-27.1847,-9.02221,-12.5736,377.904,-43.1915,19189.3,-30.1675,16439.4,-9.15201,-4.38329,-30.105,-10.4824,-14.0338,0.558296,-65.2762,17532.9,-52.2523,0.510054,-0.002132,1.00162,-127.979,467.457,558.625,186.251,25310.2,7.79915e-07,0.655215,111.204,86.4281,24.6267,26.3695,0.933911,551.289,643.896,0.763925 
63,30.01,14.99,63,7851.56,0,5,101,125,0,5,135,-13.3926,-7.44156,-12.1259,-10.349,-12.5083,450.825,-38.2857,21186.5,-40.2259,16439.4,-15.1345,-9.18346,-15.6097,-12.0909,-14.2502,0.764449,-64.6319,19210.6,-66.5722,0.447222,-0.00192621,1.00188,-144.519,543.265,583.862,0.531724,30722.3,8.31955e-07,0.676957,111.547,86.408,25.7835,26.4902,0.973319,604.294,649.807,0.75321 
64,35.01,9.99,64,8461.06,0,5,101,125,0,5,135,-8.29719,-10.4165,-22.7111,-12.7379,-6.14536,408.447,-38.1675,22360.6,-53.6259,16439.4,-9.87535,-11.9947,-25.8674,-14.3161,-7.72352,0.629285,-62.0371,20570.4,-77.4955,0.400158,-0.00172631,1.00205,-155.032,592.995,657.389,0.763699,32259.3,8.45604e-07,0.738363,111.538,86.1941,26.0752,27.2112,0.958254,618.046,685.656,0.769834 
65,0.01,44.99,65,7689.28,0,5,101,125,0,5,135,-4.41771,-11.8899,-7.15518,-10.2063,-11.8614,378.815,-39.219,21301.9,-42.0525,16439.4,-5.88138,-13.3535,-10.0825,-11.67,-13.3251,0.814361,-61.357,19641.5,-64.1905,0.443377,-0.00178824,1.00178,-138.386,563.249,587.125,0.644536,30444.5,8.2944e-07,0.693315,111.466,86.9384,25.7094,26.0167,0.988187,600.825,626.782,0.739856 
66,0.01,44.99,66,5609.17,0,5,101,125,0,5,135,-5.29289,-10.2772,-18.4596,-12.1393,-9.88009,394.229,-35.3042,19394,-29.858,16439.4,-6.81611,-11.8004,-21.5061,-13.6625,-11.4033,0.670094,-58.3429,17666.1,-52.8968,0.478931,-0.00189073,1.00163,-121.819,576.363,728.958,346.117,29919.3,8.24643e-07,0.78602,111.513,86.1191,24.7998,26.2434,0.944991,559.065,637.755,0.724089 
67,0.01,44.99,67,4908.79,0,5,101,125,0,5,135,-10.9276,-6.3774,-13.5435,-12.3639,-10.8006,403.034,-35.7673,18648.6,-59.6129,16439.4,-12.4848,-7.93464,-16.658,-13.9212,-12.3579,0.737075,-59.3206,16882.1,-83.1661,0.372804,-0.00201194,1.00268,-159.12,534.812,595.496,0.645738,27422.4,8.01033e-07,0.704515,111.673,86.481,25.0635,26.207,0.956366,571.017,635.986,0.752312 
68,0.01,44.99,68,3564.1,0,5,101,125,0,5,135,-7.85594,-15.851,-25.6453,-9.71046,-16.3703,399.214,-37.3832,17510.9,-51.1147,16439.4,-9.39842,-17.3935,-28.7303,-11.2529,-17.9128,0.660751,-60.7133,15761.2,-74.4448,0.404629,-0.00220604,1.00257,-150.047,522.432,624.85,852.758,25518.1,7.82044e-07,0.730587,111.51,86.7021,24.7316,25.5428,0.968243,555.996,604.157,0.741105 
69,0.01,44.99,69,4160.26,0,5,101,125,0,5,135,-10.8486,-8.916,-15.3423,-11.6941,-14.5259,387.561,-53.1311,17984,-18.0217,16439.4,-12.346,-10.4135,-18.3372,-13.1915,-16.0234,0.739201,-75.7802,16285.3,-40.6708,0.60826,-0.00266611,1.00136,-124.585,546.053,627.202,1.28592,26477,7.91719e-07,0.73918,111.065,86.8333,24.6234,26.1463,0.941753,551.14,633.045,0.746065 
70,0.01,44.99,70,4854.39,0,5,101,125,0,5,135,-10.0759,-2.16609,-15.4535,-12.4381,-8.25718,375.5,-37.9248,18817.5,-42.6674,16439.4,-11.5268,-3.61695,-18.3552,-13.889,-9.70804,0.67852,-59.869,17171.7,-64.6116,0.435719,-0.00199626,1.00205,-137.403,568.212,609.236,7.70961e+07,27644.3,8.03188e-07,0.732539,111.359,86.6952,25.0018,25.6499,0.974733,568.208,609.232,0.732534 
71,0.01,44.99,71,5523.46,0,5,101,125,0,5,135,-10.3629,-7.11406,-17.915,-11.3395,-10.8725,360.547,-28.9454,18701.6,-35.6058,16439.4,-11.756,-8.50714,-20.7012,-12.7325,-12.2656,0.686167,-50.0158,17121.3,-56.6761,0.423765,-0.00167208,1.0018,-118.027,523.138,612.207,563.931,26395.5,7.90906e-07,0.715537,111.637,86.1222,24.9866,25.9925,0.961299,567.517,625.617,0.753388 
72,0.01,44.99,72,5089.4,0,5,101,125,0,5,135,-3.439,-5.62538,-18.3037,-11.0482,-11.6697,385.809,-32.5584,18817.3,-36.5849,16439.4,-4.92969,-7.11607,-21.2851,-12.5389,-13.1604,0.639419,-55.105,17126.3,-59.1316,0.437123,-0.00184199,1.00188,-126.063,515.642,554.059,0.566297,27417.4,8.00984e-07,0.667312,110.982,86.7098,24.919,25.6039,0.973248,564.451,607.052,0.730807 
73,0.01,44.99,73,7363.33,0,5,101,125,0,5,135,-6.63242,-8.34635,-16.199,-7.91332,-9.66869,410.543,-30.6949,20730.6,-56.7682,16439.4,-8.21868,-9.93261,-19.3715,-9.49958,-11.2549,0.667598,-54.6871,18931.2,-80.7603,0.360734,-0.00165343,1.00232,-151.599,547.601,589.651,0.671027,29685.6,8.2249e-07,0.690874,111.254,86.927,25.2739,25.9894,0.972471,580.645,625.467,0.732702 
74,0.01,44.99,74,4438.37,0,5,101,125,0,5,135,-9.05481,-3.87712,-7.03179,-10.9008,-11.34,448.981,-44.0977,18081.2,-50.3046,16439.4,-10.7896,-5.61189,-10.5013,-12.6356,-13.0748,0.800405,-70.3361,16113.4,-76.543,0.433671,-0.00250057,1.00259,-162.188,523.223,569.885,404.555,25589,7.82768e-07,0.697597,111.551,86.7482,24.732,25.5056,0.969669,556.012,602.399,0.739352 
75,0.01,44.99,75,3538.83,0,5,101,125,0,5,135,-6.6267,-9.29003,-7.7099,-7.75417,-9.25184,340.884,-35.1976,16917.9,-57.6997,16439.4,-7.94381,-10.6071,-10.3441,-9.07128,-10.5689,0.786874,-55.1189,15423.8,-77.621,0.371762,-0.00204625,1.00274,-148.264,536.967,584.176,0.881081,25063.8,7.77375e-07,0.720468,111.94,86.8453,24.642,25.4701,0.967484,551.97,600.724,0.740738 
76,0.01,44.99,76,4593.67,0,5,101,125,0,5,135,-6.96276,-5.12396,-14.9961,-6.53426,-8.48829,351.652,-37.6622,17617.1,-47.5941,16439.4,-8.32148,-6.48267,-17.7135,-7.89297,-9.84701,0.647545,-58.2128,16075.9,-68.1446,0.415846,-0.00207351,1.00231,-139.986,538.127,601.514,0.956358,26270.2,7.89653e-07,0.720492,111.415,87.0658,24.5985,25.7687,0.954588,550.026,614.891,0.736469 
77,0.01,44.99,77,3440.98,0,5,101,125,0,5,135,-2.62959,-8.43528,-15.0857,-7.50901,-9.63942,345.684,-18.1256,17133.9,-72.5566,16439.4,-3.96524,-9.77093,-17.757,-8.84467,-10.9751,0.653947,-38.3274,15618.8,-92.7584,0.256135,-0.00140421,1.00323,-149.637,529.356,639.366,336.909,25609.7,7.82979e-07,0.743017,111.892,86.977,24.3877,25.4927,0.956654,540.64,601.79,0.728495 
78,0.01,44.99,78,5971.55,0,5,101,125,0,5,135,-2.63765,-5.23082,-16.711,-3.14783,-4.34481,406.137,-36.9496,20294.1,-59.9928,16439.4,-4.20688,-6.80006,-19.8495,-4.71706,-5.91405,0.521555,-60.6843,18514,-83.7274,0.376553,-0.00187651,1.00246,-161.157,568.198,610.318,1.71319e+08,29592.9,8.21632e-07,0.716722,111.456,87.4856,25.0016,25.6729,0.973853,568.2,610.324,0.716726 
79,0.01,44.99,79,7158.57,0,5,101,125,0,5,135,-4.93733,-5.68623,-11.5548,-8.82687,-6.89245,366.621,-34.5883,20398.6,-62.9916,16439.4,-6.35388,-7.10278,-14.3879,-10.2434,-8.309,0.689895,-56.0136,18791.7,-84.4169,0.356063,-0.0017062,1.00244,-157.314,534.555,575.78,0.54637,29395.1,8.19798e-07,0.676733,111.324,86.2852,25.483,26.2202,0.971887,590.294,636.624,0.747771 
80,0.01,44.99,80,6230.55,0,5,101,125,0,5,135,-7.30955,-3.01362,-13.7585,-6.9837,-11.3038,365.438,-37.4292,20396.4,-68.3776,16439.4,-8.72153,-4.4256,-16.5824,-8.39568,-12.7157,0.673837,-58.7854,18794.7,-89.7338,0.353137,-0.0017905,1.0026,-166.466,522.497,567.346,0.59649,29272,8.18652e-07,0.665069,111.491,86.6957,24.944,25.7706,0.967923,565.584,614.982,0.720411 
81,0.01,44.99,81,4954.79,0,5,101,125,0,5,135,-11.5498,-5.70789,-18.0809,-10.4827,-9.20969,398.663,-27.6355,18860.4,-65.5718,16439.4,-13.0901,-7.24824,-21.1616,-12.0231,-10.75,0.670754,-50.9333,17113.1,-88.8696,0.323229,-0.00170363,1.00283,-157.577,542.235,594.829,0.807296,27948.4,8.06122e-07,0.704513,110.927,87.1021,24.8548,25.7946,0.963563,561.545,616.128,0.729671 
82,0.01,44.99,82,8319.84,0,5,101,125,0,5,135,-9.41374,-10.4476,-17.2551,-9.64035,-8.31708,419.508,-35.6073,21700.4,-68.75,16439.4,-11.0346,-12.0685,-20.4969,-11.2612,-9.93797,0.683686,-60.1233,19861.7,-93.2661,0.349468,-0.00173277,1.00256,-172.043,546.603,593.488,0.659584,30625.1,8.31077e-07,0.685332,111.273,86.2888,25.2913,26.1116,0.968583,581.444,631.365,0.729043 
83,0.01,44.99,83,6935.28,0,5,101,125,0,5,135,-13.4499,-11.9865,-19.2896,-6.12061,-11.0195,358.198,-41.6706,20667.5,-44.0359,16439.4,-14.8339,-13.3705,-22.0576,-7.50461,-12.4035,0.685655,-62.6037,19097.6,-64.969,0.445367,-0.00187672,1.00185,-140.566,541.592,580.446,0.587712,29649.2,8.22154e-07,0.681968,111.047,86.8276,25.4268,26.1012,0.97416,587.689,630.861,0.740607 
84,0.01,44.99,84,9802.29,0,5,101,125,0,5,135,-6.28942,-13.4751,-14.4762,-10.1513,-13.2057,378.256,-25.5247,22742.6,-57.387,16439.4,-7.75092,-14.9366,-17.3992,-11.6128,-14.6672,0.737833,-47.6299,21084.7,-79.4923,0.333028,-0.00129251,1.00205,-143.021,572.564,619.271,0.927394,32229.9,8.45347e-07,0.704397,111.055,87.0618,25.3965,26.169,0.970482,586.293,634.142,0.7213 
85,0.01,44.99,85,8507.17,0,5,101,125,0,5,135,-5.07769,-11.3944,-19.7087,-13.3425,-14.6719,320.451,-43.1759,21956.2,-47.5347,16439.4,-6.31585,-12.6325,-22.185,-14.5807,-15.9101,0.690258,-61.903,20551.7,-66.2618,0.437733,-0.00172415,1.00175,-141.417,581.3,616.327,1.21579,31542.7,8.39295e-07,0.713166,111.574,87.3823,25.4268,25.9391,0.98025,587.692,623.05,0.720977 
86,0.01,44.99,86,7436.7,0,5,101,125,0,5,135,-11.6352,-8.80842,-7.1651,-6.78559,-6.17833,438.769,-31.1223,21701.7,-59.3515,16439.4,-13.3305,-10.5037,-10.5557,-8.48091,-7.87365,0.791983,-56.7639,19778.6,-84.9931,0.357555,-0.00164268,1.00234,-158.756,535.797,580.644,0.566942,31093.5,8.35292e-07,0.667754,111.854,86.1008,25.4106,26.2129,0.969393,586.942,636.272,0.731611 
87,0.01,44.99,87,5664.74,0,5,101,125,0,5,135,-6.32154,-6.25287,-9.20593,-11.446,-7.80806,350.218,-52.9602,18829.1,-59.6116,16439.4,-7.67471,-7.60604,-11.9123,-12.7992,-9.16123,0.757651,-73.4269,17294.1,-80.0784,0.433144,-0.00243206,1.00252,-169.521,524.453,578.76,0.630304,27093.5,7.97817e-07,0.690557,111.406,87.1114,24.8623,25.885,0.960491,561.885,620.45,0.740072 
88,0.01,44.99,88,5858.18,0,5,101,125,0,5,135,-3.69074,-8.80653,-14.8601,-7.26357,-14.3766,375.445,-48.9936,19697.4,-46.5113,16439.4,-5.14139,-10.2572,-17.7614,-8.71422,-15.8272,0.692184,-70.9347,18051.8,-68.4523,0.463391,-0.00225049,1.00206,-153.077,537.358,587.435,0.817992,28485.2,8.1125e-07,0.692559,111.563,86.7569,24.7346,25.6192,0.96547,556.128,607.778,0.716646 
89,0.01,44.99,89,6791.76,0,5,101,125,0,5,135,-7.37113,-10.0716,-13.4019,-8.04736,-12.5766,417.369,-29.4792,19673.9,-51.2224,16439.4,-8.98376,-11.6843,-16.6272,-9.65999,-14.1892,0.728067,-53.8702,17844.5,-75.6134,0.37253,-0.00172804,1.00231,-144.606,561.447,600.977,1.1543,28328,8.09755e-07,0.717347,111.587,87.2167,25.009,25.6373,0.975491,568.535,608.637,0.726447 
90,0.01,44.99,90,7378.5,0,5,101,125,0,5,135,-6.80488,-12.0346,-23.1862,-10.172,-10.6251,410.45,-34.8653,20896.6,-38.4548,16439.4,-8.39078,-13.6205,-26.358,-11.7579,-12.211,0.635628,-58.8519,19097.6,-62.4415,0.43991,-0.00176404,1.00178,-133.782,545.918,597.985,0.813144,29695,8.22576e-07,0.694596,111.411,86.2471,24.9325,25.8579,0.964212,565.063,619.154,0.719071 
92,0.01,44.99,92,5935.94,0,5,101,125,0,5,135,-6.72463,-10.3243,-10.952,-11.3701,-14.0157,360.208,-43.4592,18442.5,-50.2446,16439.4,-8.1164,-11.716,-13.7355,-12.7619,-15.4074,0.777516,-64.5097,16863.7,-71.2951,0.429882,-0.00219071,1.0023,-150.064,570.934,615.174,9.2667e+08,26867.4,7.95592e-07,0.744906,111.672,86.6841,25.0617,25.7747,0.972339,570.936,615.176,0.744909 
93,0.01,44.99,93,6562.02,0,5,101,125,0,5,135,-5.91343,-7.77084,-14.3757,-9.51596,-5.25449,349.783,-26.6393,19704.1,-41.6335,16439.4,-7.26492,-9.12233,-17.0786,-10.8675,-6.60598,0.664726,-47.0806,18171,-62.0748,0.38727,-0.00148275,1.00186,-121.57,597.152,660.196,676.302,29186.5,8.17855e-07,0.767719,111.767,86.6204,25.0867,26.1243,0.96028,572.073,631.979,0.735193 
94,0.01,44.99,94,6074.97,0,5,101,125,0,5,135,-6.22547,-9.5053,-20.8417,-12.9058,-7.49154,413.461,-37.0348,20317.7,-51.4878,16439.4,-7.823,-11.1028,-24.0368,-14.5033,-9.08907,0.638843,-61.1975,18505.5,-75.6505,0.402673,-0.00189329,1.00222,-151.978,553.372,584.195,0.746764,29544,8.21179e-07,0.692388,111.528,87.1098,25.2205,25.6772,0.982212,578.193,610.532,0.723524 
95,0.01,44.99,95,6774.61,0,5,101,125,0,5,135,-13.6739,-6.04087,-11.4275,-7.79126,-10.4012,359.626,-29.3033,20236.4,-42.3047,16439.4,-15.0634,-7.43039,-14.2065,-9.18078,-11.7908,0.753667,-50.3198,18660.2,-63.3212,0.398398,-0.00154332,1.00185,-126.305,556.57,589.78,0.70305,29198.2,8.17963e-07,0.70044,111.976,86.7289,25.3883,25.9001,0.98024,585.914,621.178,0.73755 
96,0.01,44.99,96,6482.05,0,5,101,125,0,5,135,-4.05496,-11.2834,-17.3062,-12.6719,-13.0713,418.592,-35.5375,20407.5,-46.4192,16439.4,-5.67231,-12.9007,-20.5409,-14.2892,-14.6886,0.698335,-60,18572.8,-70.8817,0.413628,-0.00184943,1.00208,-145.058,548.284,594.822,0.67689,29782.1,8.2338e-07,0.693579,111.506,86.4049,25.2742,26.0874,0.968829,580.658,630.192,0.734677 
97,0.01,44.99,97,7732.54,0,5,101,125,0,5,135,-3.34116,-6.5647,-16.9718,-11.7598,-8.54352,371.108,-38.0645,21268.3,-36.3978,16439.4,-4.77505,-7.99858,-19.8396,-13.1937,-9.97741,0.644352,-59.7521,19641.8,-58.0853,0.461568,-0.00174137,1.00161,-129.454,543.085,602.292,0.693828,30641.8,8.31227e-07,0.688046,111.544,86.8352,25.102,26.1948,0.958282,572.771,635.391,0.725757 
98,0.01,44.99,98,8567.36,0,5,101,125,0,5,135,-7.47644,-5.43731,-10.8803,-7.83316,-4.89068,373.613,-25.372,22114.4,-44.7669,16439.4,-8.92001,-6.88087,-13.7674,-9.27673,-6.33424,0.695272,-47.206,20476.8,-66.6008,0.37133,-0.00131908,1.00177,-127.127,562.561,601.312,0.66846,31710.5,8.40781e-07,0.691754,111.019,87.4702,25.6225,26.2517,0.976033,596.772,638.155,0.73398 
99,0.01,44.99,99,7388.02,0,5,101,125,0,5,135,-7.27412,-10.5089,-16.7936,-11.7625,-9.50203,378.004,-44.7109,20856.6,-52.0689,16439.4,-8.73465,-11.9694,-19.7146,-13.223,-10.9626,0.69484,-66.8014,19199.8,-74.1594,0.428784,-0.00199212,1.0021,-155.793,567.067,611.41,0.861602,30043.5,8.25782e-07,0.713047,111.675,86.6931,25.3482,26.0784,0.972,584.063,629.758,0.734431 
100,0.01,44.99,100,6503.18,0,5,101,125,0,5,135,-4.63482,-3.83168,-19.0702,-7.6478,-8.1649,332.857,-31.2602,19482.2,-43.5231,16439.4,-5.92091,-5.11777,-21.6424,-8.93389,-9.45099,0.576188,-50.7123,18023.3,-62.9753,0.401578,-0.00161042,1.0019,-126.283,561.403,624.354,0.862122,28209.6,8.08626e-07,0.732159,111.551,86.9794,25.2178,26.3563,0.956806,578.071,643.25,0.754107 
101,0.01,44.99,101,7605.19,0,5,101,125,0,5,135,-5.88956,-11.9105,-11.2253,-6.82475,-9.72827,425.953,-38.8872,21069.5,-29.1547,16439.4,-7.53535,-13.5563,-14.5169,-8.47055,-11.3741,0.738213,-63.7799,19202.5,-54.0473,0.495814,-0.00190157,1.00153,-128.637,583.265,642.405,212.933,30490.7,8.29859e-07,0.73762,110.996,86.4349,25.2937,26.324,0.960859,581.552,641.677,0.73612 
102,0.01,44.99,102,8410.37,0,5,101,125,0,5,135,-10.1153,-9.17314,-16.8779,-12.7373,-11.807,416.832,-63.6822,21709.1,-49.1685,16439.4,-11.7258,-10.7837,-20.099,-14.3479,-13.4175,0.714397,-88.0419,19882.1,-73.5282,0.499456,-0.00253682,1.00201,-176.276,536.955,565.618,0.548168,31004,8.3449e-07,0.660404,111.279,86.9998,25.5259,25.976,0.982672,592.282,624.824,0.728991 
103,0.01,44.99,103,5896.99,0,5,101,125,0,5,135,-10.2689,-4.54032,-21.6927,-13.4321,-14.8823,375.018,-43.1107,19640.4,-50.8661,16439.4,-11.7179,-5.98932,-24.5907,-14.8811,-16.3313,0.66548,-65.0268,17996.7,-72.7822,0.426782,-0.00206899,1.0022,-152.365,560.489,585.663,0.71323,28709.2,8.13372e-07,0.704398,110.97,86.5972,25.4598,25.782,0.987502,589.216,615.524,0.740408 
104,0.01,44.99,104,8701.79,0,5,101,125,0,5,135,-8.60971,-8.37857,-15.3047,-10.547,-10.9869,394.061,-44.856,22106.9,-45.5072,16439.4,-10.1323,-9.90115,-18.3498,-12.0695,-12.5095,0.708558,-67.885,20379.8,-68.5361,0.45218,-0.00190706,1.00183,-150.128,532.227,578.573,0.523279,30934.9,8.33869e-07,0.665471,111.41,87.4936,25.5825,26.4258,0.968086,594.91,646.651,0.743811 
105,0.01,44.99,105,4263.44,0,5,101,125,0,5,135,-5.33468,-9.99016,-20.1218,-12.6712,-12.1829,397.846,-21.1178,18766.1,-81.6164,16439.4,-6.87188,-11.5274,-23.1962,-14.2084,-13.7201,0.666357,-44.3679,17022.3,-104.866,0.260669,-0.00149163,1.00336,-170.208,554.33,575.83,0.657434,27685.7,8.03588e-07,0.703069,111.775,87.1015,25.4657,25.7251,0.989917,589.492,612.813,0.747944 
106,0.01,44.99,106,7668.3,0,5,101,125,0,5,135,-8.88644,-8.40319,-19.1915,-15.5395,-8.88905,387.068,-41.7316,21078,-40.9925,16439.4,-10.382,-9.89874,-22.1826,-17.0351,-10.3846,0.682575,-64.3519,19381.4,-63.6128,0.457411,-0.00190091,1.00178,-140.687,559.861,607.619,0.64769,29998,8.25365e-07,0.706659,111.667,87.2979,25.6272,26.4609,0.96849,596.989,648.37,0.753787 
107,0.01,44.99,107,7101.66,0,5,101,125,0,5,135,-7.77682,-7.37155,-16.405,-8.86223,-5.75627,369.027,-61.1452,20874.9,-41.1349,16439.4,-9.20267,-8.7974,-19.2567,-10.2881,-7.18212,0.648131,-82.7112,19257.5,-62.7009,0.523647,-0.00246033,1.00177,-157.952,483.489,538.995,896.169,27571.4,8.02481e-07,0.636137,111.961,86.8487,25.1583,25.6097,0.982374,575.343,607.323,0.736612 
108,0.01,44.99,108,5029.3,0,5,101,125,0,5,135,-4.07294,-9.74426,-15.9252,-10.4103,-12.9974,308.146,-32.7703,17958.2,-56.3092,16439.4,-5.26355,-10.9349,-18.3064,-11.6009,-14.188,0.69638,-50.7784,16607.6,-74.3173,0.362809,-0.00175022,1.00244,-139.959,531.382,605.97,0.845233,26090.6,7.8785e-07,0.720254,110.897,87.1376,24.5553,25.9859,0.944947,548.095,625.298,0.743067 
109,0.01,44.99,109,7437.44,0,5,101,125,0,5,135,-2.90597,-12.3245,-24.1366,-11.0692,-14.4092,381.281,-45.4229,21169.7,-57.0793,16439.4,-4.37917,-13.7977,-27.083,-12.5424,-15.8824,0.632447,-67.7049,19498.5,-79.3613,0.415524,-0.00198812,1.00221,-162.938,559.682,599.581,0.766128,30277.5,8.2792e-07,0.699691,111.374,86.8593,25.323,25.9713,0.975038,582.903,624.597,0.728802 
110,0.01,44.99,110,5498.22,0,5,101,125,0,5,135,-8.59959,-6.19397,-17.451,-8.91542,-10.2588,338.705,-12.3431,18792.1,-49.9038,16439.4,-9.90828,-7.50265,-20.0684,-10.2241,-11.5675,0.661412,-32.137,17307.6,-69.6977,0.277583,-0.00106216,1.00219,-115.774,567.378,572.207,0.806017,27402.9,8.00843e-07,0.711485,111.556,87.0529,25.4282,25.3039,1.00491,587.753,592.906,0.737129 
111,0.01,44.99,111,5402.33,0,5,101,125,0,5,135,-7.19889,-8.04899,-15.7911,-12.5796,-9.53733,341.527,-31.1265,19464.8,-65.6999,16439.4,-8.51848,-9.36858,-18.4303,-13.8992,-10.8569,0.698228,-51.0854,17967.9,-85.6587,0.331991,-0.0016273,1.00259,-153.876,492.019,574.784,684.589,26392.3,7.90874e-07,0.672412,111.61,86.7954,25.3227,26.1976,0.966602,582.888,635.531,0.76958 
112,0.01,44.99,112,6373.6,0,5,101,125,0,5,135,-5.78449,-10.5205,-21.7898,-12.5849,-11.2846,349.516,-41.5933,19111.3,-46.4344,16439.4,-7.13495,-11.8709,-24.4907,-13.9353,-12.6351,0.650467,-62.019,17579.4,-66.8601,0.435982,-0.00202004,1.00207,-142.251,561.128,622.346,1.25476e+06,27597.8,8.02737e-07,0.736162,111.499,87.0621,24.8456,25.9245,0.95838,561.129,622.349,0.736165 
113,0.01,44.99,113,5730.59,0,5,101,125,0,5,135,-8.17604,-6.94066,-15.2066,-11.0076,-13.9198,417.22,-47.8045,20236.7,-53.2427,16439.4,-9.7881,-8.55272,-18.4307,-12.6197,-15.5318,0.716115,-72.1868,18408.1,-77.6251,0.436604,-0.00224588,1.00229,-165.337,553.24,584.352,0.765241,29525.8,8.21011e-07,0.692541,111.428,87.2484,25.1815,25.6438,0.981971,576.405,608.944,0.721611 
114,0.01,44.99,114,6371.52,0,5,101,125,0,5,135,-9.48593,-8.94132,-11.0614,-13.6635,-10.7245,384.362,-49.3269,20079,-44.655,16439.4,-10.971,-10.4264,-14.0316,-15.1486,-12.2096,0.776521,-71.789,18394.3,-67.1171,0.471274,-0.00223514,1.00198,-152.33,583.565,676.622,540.639,29934.4,8.24781e-07,0.761866,111.804,87.043,25.3951,26.1859,0.969801,586.227,634.961,0.73972 
115,0.01,44.99,115,5055.56,0,5,101,125,0,5,135,-12.1628,-7.29848,-17.8503,-14.325,-15.0276,339.626,-30.6413,18529.8,-46.6377,16439.4,-13.4751,-8.61073,-20.4748,-15.6372,-16.3398,0.725309,-50.4891,17041.2,-66.4855,0.387568,-0.00169588,1.00212,-130.272,562.134,618.788,1073.06,27342,8.00249e-07,0.736997,111.79,86.2482,24.8683,25.8121,0.963434,562.155,616.964,0.735924 
116,0.01,44.99,116,4815.7,0,5,101,125,0,5,135,-9.00467,-10.6919,-12.5922,-12.821,-6.6002,397.848,-42.7483,18065.2,-56.4666,16439.4,-10.5419,-12.2291,-15.6666,-14.3582,-8.1374,0.742889,-65.9986,16321.4,-79.7168,0.408258,-0.00231603,1.00266,-161.659,556.479,573.541,184.86,26201.6,7.88965e-07,0.71606,111.103,87.5272,24.8115,24.9793,0.993282,559.593,577.795,0.720719 
117,0.01,44.99,117,5028.51,0,5,101,125,0,5,135,-11.2307,-10.4886,-20.1695,-8.16525,-7.86348,357.889,-28.494,18637.9,-56.049,16439.4,-12.6135,-11.8714,-22.9351,-9.54806,-9.2463,0.653624,-49.409,17069.2,-76.9641,0.348525,-0.00165681,1.00245,-141.766,555.942,625.892,49.6711,26969.6,7.966e-07,0.740499,111.289,87.2255,24.8016,26.0146,0.95337,559.145,626.683,0.743098 
118,0.01,44.99,118,6046.36,0,5,101,125,0,5,135,-10.3212,-12.1531,-14.5493,-13.5049,-13.0703,379.305,-31.7388,19431.9,-54.2558,16439.4,-11.7867,-13.6187,-17.4804,-14.9705,-14.5359,0.758532,-53.9054,17769.4,-76.4224,0.370198,-0.0017365,1.00234,-145.612,556.874,620.152,1.00464,27922.7,8.05874e-07,0.729223,111.591,86.4864,24.9873,26.1274,0.956365,567.552,632.129,0.743256 
119,0.01,44.99,119,5012.34,0,5,101,125,0,5,135,-11.2824,-7.52412,-18.2979,-8.23216,-9.15095,336.202,-43.5597,18417,-46.9016,16439.4,-12.5815,-8.82314,-20.896,-9.53117,-10.45,0.664493,-63.2074,16943.5,-66.5492,0.441804,-0.00213626,1.00214,-143.066,550.534,633.835,2.87163e+06,26984.1,7.96742e-07,0.741417,111.42,86.9536,24.6103,26.1629,0.940659,550.555,633.845,0.741437 
