cyc,amplitude,wiggle time,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,meanEk,meanEk_kHz,meanEtof,meanEtof_kHz,meanEtot,meanEtot_kHz
213,1.55,8.5,213,13202.8,0,5,101,125,0,5,135,-0.143113,0.480568,1.2062,-1.02415,0.170195,-199.153,32.0224,15800.9,-33.2953,16439.4,0.626374,1.25006,2.74518,-0.254667,0.939682,0.482688,43.6609,16673.8,-21.6568,2.47053,0.00149407,1.00071,17.6727,5.04441e-30,7.61298,8.41054e-30,12.6931,1.68211e-29,25.3862 
214,1.1,8.5,214,10241.1,0,5,101,125,0,5,135,1.18231,-1.79517,-0.0583864,-0.395239,-0.0898227,-148.37,22.5054,12723.2,-23.0986,16439.4,1.75558,-1.2219,1.08816,0.178034,0.48345,0.523433,31.1762,13373.5,-14.4278,2.24891,0.00133034,1.00059,13.8628,4.92614e-30,7.43448,8.1747e-30,12.3372,1.63494e-29,24.6743 
215,1.25,8.5,215,10621.4,0,5,101,125,0,5,135,-3.89548,-2.08501,-1.05815,-1.4869,-0.027742,-137.823,25.0331,12990.3,-29.7091,16439.4,-3.36296,-1.55249,0.00689102,-0.954382,0.504778,1.00129,33.0875,13594.3,-21.6548,4.65905,0.00138888,1.00087,7.10176,5.41112e-30,8.1664,8.82594e-30,13.32,1.76519e-29,26.64 
216,1.7,8.5,216,11490.2,0,5,101,125,0,5,135,0.842215,0.0952633,-1.25531,-2.43007,1.51168,-183.003,26.5392,14058,-38.0476,16439.4,1.5493,0.802349,0.158864,-1.72298,2.21877,0.947156,37.2339,14860.1,-27.353,8.4425,0.00142974,1.001,4.41029,5.39203e-30,8.1376,8.86678e-30,13.3817,1.77336e-29,26.7633 
217,0.05,8.5,217,12481.1,0,5,101,125,0,5,135,-0.730779,-0.502954,3.17173,0.191491,-1.62407,-99.4275,31.9258,14928.7,-26.92,16439.4,-0.346611,-0.118786,3.94007,0.575659,-1.2399,-0.401945,37.7364,15364.5,-21.1094,3.04202,0.0014015,1.00075,12.405,4.76032e-30,7.18423,7.74331e-30,11.6861,1.54866e-29,23.3722 
218,0.95,8.5,218,13979.6,0,5,101,125,0,5,135,-0.0716521,-0.500972,-1.12752,0.916612,-1.93522,-108.215,38.715,16542,-28.4739,16439.4,0.346469,-0.082851,-0.291277,1.33473,-1.5171,-0.38688,45.0391,17016.4,-22.1498,2.4399,0.00151018,1.00071,18.4594,4.74829e-30,7.16608,7.94037e-30,11.9835,1.58807e-29,23.9671 
219,1.4,8.5,219,10378.3,0,5,101,125,0,5,135,-1.8501,0.387826,-0.496748,0.846659,-1.30274,-99.2609,25.8321,12677.3,-34.7123,16439.4,-1.46657,0.771351,0.270301,1.23018,-0.919213,3.37208,31.6329,13112.4,-28.9115,-10.3344,0.00137664,1.0012,-3.06093,6.06299e-30,9.15021,9.53348e-30,14.3878,1.9067e-29,28.7757 
220,0.5,8.5,220,13431.6,0,5,101,125,0,5,135,-1.76387,-0.704786,-3.90336,-3.07346,-2.18706,-98.819,20.556,15544.6,-11.0992,16439.4,-1.38205,-0.322969,-3.13972,-2.69164,-1.80525,0.6639,26.331,15977.8,-5.32425,1.32039,0.000940815,1.00018,19.9419,5.33793e-30,8.05595,8.58824e-30,12.9613,1.71765e-29,25.9226 
221,0.35,8.5,221,15013.1,0,5,101,125,0,5,135,0.879634,1.46566,-1.7398,1.53319,0.542004,-81.6078,20.8142,17551.2,-29.0731,16439.4,1.19495,1.78097,-1.10917,1.84851,0.85732,1.24257,25.5833,17908.9,-24.304,-7.14333,0.000815633,1.00074,-3.58143,4.77511e-30,7.20656,7.92456e-30,11.9597,1.58491e-29,23.9193 
222,0.8,8.5,222,9751.53,0,5,101,125,0,5,135,-0.257916,1.5373,-1.32876,-2.07662,0.879887,-47.9638,19.6896,12207,-17.7186,16439.4,-0.072593,1.72262,-0.958119,-1.89129,1.06521,-6.14094,22.4926,12417.3,-14.9156,4.89622,0.00103402,1.00065,4.59388,5.757e-30,8.68841,9.13334e-30,13.7839,1.82667e-29,27.5679 
223,0.65,8.5,223,12965.1,0,5,101,125,0,5,135,-0.772138,-0.60853,-1.95575,0.210638,-1.89242,-71.2845,28.2469,15309.2,-12.7631,16439.4,-0.496709,-0.333101,-1.4049,0.486067,-1.61699,0.582576,32.4128,15621.6,-8.59722,1.4669,0.00118423,1.0003,22.0961,5.11134e-30,7.71399,8.41448e-30,12.699,1.6829e-29,25.3981 
224,0.2,8.5,224,14370.5,0,5,101,125,0,5,135,-0.849411,-0.832362,-3.62686,-0.162562,0.51057,-124.078,21.8667,16887.9,-36.7895,16439.4,-0.369998,-0.352949,-2.66804,0.316851,0.989983,-0.280156,29.1178,17431.7,-29.5383,-4.60125,0.0009536,1.00092,-6.32823,4.78463e-30,7.22092,7.92556e-30,11.9612,1.58511e-29,23.9224 
225,1.55,8.5,225,12291.4,0,5,101,125,0,5,135,0.481412,1.26601,2.18524,0.13405,-2.4512,-138.875,27.7575,14889.8,-35.4955,16439.4,1.018,1.80259,3.25841,0.670634,-1.91461,0.326081,35.8734,15498.5,-27.3797,11.8875,0.0013209,1.00096,3.01774,5.76814e-30,8.70522,9.41338e-30,14.2066,1.88268e-29,28.4132 
226,1.1,8.5,226,11343.8,0,5,101,125,0,5,135,1.24674,2.50263,-0.0122765,-2.11916,0.09996,-104.902,20.0945,13868.2,-29.9923,16439.4,1.65206,2.90795,0.798363,-1.71384,0.50528,0.807614,26.225,14328,-23.8618,-10.8853,0.00104481,1.0009,-2.4092,5.52737e-30,8.34185,8.84756e-30,13.3526,1.76951e-29,26.7053 
227,1.25,8.5,227,13108.1,0,5,101,125,0,5,135,-0.155797,-0.969935,1.25765,-0.757863,-1.76441,-76.9091,33.6101,15658.7,-26.4889,16439.4,0.141364,-0.672774,1.85197,-0.460701,-1.46725,4.0491,38.1047,15995.8,-21.9944,3.25362,0.00135939,1.00075,11.7115,5.33121e-30,8.04581,8.75826e-30,13.2179,1.75165e-29,26.4358 
228,1.7,8.5,228,14884.7,0,5,101,125,0,5,135,1.34213,3.43391,4.18218,-2.02435,-2.05245,-94.7513,30.416,17315.1,-34.3921,16439.4,1.70823,3.80001,4.91438,-1.65825,-1.68635,0.305685,35.9532,17730.4,-28.8549,27.0858,0.00115739,1.00088,1.32738,5.84428e-30,8.82013,9.46621e-30,14.2863,1.89324e-29,28.5726 
229,0.05,8.5,229,12926.8,0,5,101,125,0,5,135,-0.491475,0.46964,-1.7979,-0.978742,-0.168651,-159.012,25.7617,15419.5,-39.2497,16439.4,0.122914,1.08403,-0.56912,-0.364353,0.445739,1.79131,35.0544,16116.4,-29.9571,-39.2054,0.00124136,1.00101,-0.89412,4.59561e-30,6.93565,7.58516e-30,11.4474,1.51703e-29,22.8949 
230,0.95,8.5,230,12768.5,0,5,101,125,0,5,135,0.675496,2.59419,-1.41216,0.331196,0.894948,-122.431,29.4489,15406.7,-25.6554,16439.4,1.14854,3.06723,-0.466066,0.804244,1.368,1.0787,36.6037,15943.3,-18.5006,2.54139,0.0013102,1.00063,14.403,4.97068e-30,7.50171,8.19396e-30,12.3662,1.63879e-29,24.7325 
231,1.4,8.5,231,12866.5,0,5,101,125,0,5,135,0.434066,1.85817,0.164083,-0.195652,-0.0833348,-96.9458,20.1803,15227.5,-20.3328,16439.4,0.808646,2.23275,0.913241,0.178928,0.291245,0.793609,25.8458,15652.4,-14.6672,3.13468,0.000942675,1.00051,8.24513,5.58054e-30,8.4221,8.92462e-30,13.4689,1.78492e-29,26.9379 
232,0.5,8.5,232,13209.5,0,5,101,125,0,5,135,0.505491,1.08551,-4.41476,1.41728,-0.673778,-72.824,20.5939,15578,-31.7619,16439.4,0.786869,1.36689,-3.852,1.69866,-0.392401,-8.82682,24.8497,15897.2,-27.5061,-3.0462,0.000892433,1.00094,-8.15762,5.09201e-30,7.68481,8.26434e-30,12.4725,1.65287e-29,24.9449 
233,0.35,8.5,233,15950.9,0,5,101,125,0,5,135,-1.15232,0.28242,-0.0553874,-1.50209,1.08661,-91.9137,23.1469,18366.8,-29.1473,16439.4,-0.79718,0.637557,0.654885,-1.14696,1.44174,0.171082,28.5183,18769.6,-23.7759,-2238.65,0.000867467,1.00069,-0.012739,4.97152e-30,7.50296,8.07063e-30,12.1801,1.61413e-29,24.3602 
234,0.8,8.5,234,11988.9,0,5,101,125,0,5,135,-1.00355,-1.56837,-4.95744,-0.10488,0.270686,-110.994,26.7372,14456.7,-31.5929,16439.4,-0.574692,-1.13951,-4.09972,0.323978,0.699544,0.14418,33.2236,14943.2,-25.1065,10.7315,0.00126886,1.00091,3.09589,4.95543e-30,7.47869,8.15959e-30,12.3144,1.63192e-29,24.6287 
235,0.65,8.5,235,13605.2,0,5,101,125,0,5,135,0.0170351,-1.68801,-1.24779,-0.368354,0.944364,-67.4595,25.3138,15944.8,-23.2427,16439.4,0.277685,-1.42736,-0.726491,-0.107704,1.20501,0.0672311,29.2562,16240.5,-19.3003,4.79943,0.00102833,1.00065,6.09577,5.13601e-30,7.75122,8.34739e-30,12.5978,1.66948e-29,25.1956 
236,0.2,8.5,236,12909.7,0,5,101,125,0,5,135,-2.11162,-1.2786,-2.7573,-2.71255,1.40255,-88.0161,21.725,15419.2,-34.3278,16439.4,-1.77154,-0.938526,-2.07715,-2.37247,1.74263,0.616555,26.8686,15805,-29.1841,-3.29584,0.000970494,1.001,-8.15229,4.676e-30,7.05697,7.73808e-30,11.6782,1.54762e-29,23.3565 
237,1.55,8.5,237,12589.8,0,5,101,125,0,5,135,2.40152,0.104264,-1.13587,-2.311,0.229368,-68.231,25.0834,15079.3,-34.9842,16439.4,2.66515,0.367895,-0.608604,-2.04737,0.492999,1.69949,29.0708,15378.4,-30.9968,-3.57782,0.00107904,1.0011,-8.12529,5.20595e-30,7.85677,8.52321e-30,12.8631,1.70464e-29,25.7263 
238,1.1,8.5,238,11317,0,5,101,125,0,5,135,-1.44695,1.25028,0.461339,-1.43555,0.48528,-155.093,33.7294,13923.1,-39.435,16439.4,-0.847705,1.84952,1.65983,-0.836298,1.08453,0.429587,42.7931,14602.9,-30.3713,6.74177,0.00167175,1.00113,6.34745,5.33082e-30,8.04522,8.57493e-30,12.9412,1.71499e-29,25.8824 
239,1.25,8.5,239,14924.4,0,5,101,125,0,5,135,0.760749,-1.13062,-1.63111,-1.67383,-0.18682,-41.5394,29.5154,17417.1,-38.9764,16439.4,0.921249,-0.970125,-1.31011,-1.51333,-0.0263202,0.548025,31.9429,17599.2,-36.5488,-2.68076,0.00103608,1.00113,-11.9156,5.35438e-30,8.08078,8.74935e-30,13.2044,1.74987e-29,26.4089 
240,1.7,8.5,240,13475.2,0,5,101,125,0,5,135,-1.68402,-0.876986,-0.871515,-0.468268,2.66961,-123.088,31.3687,16018.2,-29.5735,16439.4,-1.20844,-0.401398,0.079661,0.00731979,3.14519,0.950898,38.562,16557.7,-22.3803,3.2943,0.00132906,1.00073,11.7057,5.4855e-30,8.27867,8.994e-30,13.5737,1.7988e-29,27.1473 
241,0.05,8.5,241,13780.3,0,5,101,125,0,5,135,2.15481,1.10799,-0.731075,-2.29426,-1.10921,-40.8733,19.1968,16172.8,-30.559,16439.4,2.31273,1.26592,-0.415222,-2.13634,-0.951279,6.47706,21.5854,16352,-28.1703,-1.76655,0.000753746,1.00094,-12.219,4.88695e-30,7.37533,7.91382e-30,11.9435,1.58276e-29,23.8869 
242,0.95,8.5,242,10785.2,0,5,101,125,0,5,135,-0.153254,0.526369,-3.09504,0.936367,-0.162285,-72.7847,14.1723,13157.8,-29.6084,16439.4,0.127971,0.807595,-2.53259,1.21759,0.118941,-8.72237,18.4259,13476.8,-25.3549,-1.53549,0.000780665,1.00102,-12,5.00639e-30,7.5556,8.24902e-30,12.4493,1.6498e-29,24.8987 
243,1.4,8.5,243,16161.8,0,5,101,125,0,5,135,0.708467,1.51716,-2.78578,-1.86464,0.861468,-80.3497,27.5583,18609.1,-39.0735,16439.4,1.01892,1.82762,-2.16487,-1.55418,1.17192,8.2305,32.2539,18961.3,-34.3779,-3.58396,0.000971081,1.00099,-8.99951,5.47979e-30,8.27004,8.82806e-30,13.3232,1.76561e-29,26.6464 
244,0.5,8.5,244,13623.8,0,5,101,125,0,5,135,0.785297,0.838657,-2.4298,-2.78787,-1.42935,-83.8269,23.4787,16052.7,-31.3683,16439.4,1.10919,1.16255,-1.78202,-2.46398,-1.10546,0.421372,28.3775,16420.1,-26.4695,-8.38125,0.000986577,1.00088,-3.38584,4.90326e-30,7.39995,8.01613e-30,12.0979,1.60323e-29,24.1957 
245,0.35,8.5,245,10707.9,0,5,101,125,0,5,135,0.662948,-1.1127,-1.60479,-0.794147,-3.14678,-78.4727,21.8031,13139.5,-43.4251,16439.4,0.966151,-0.809494,-0.99838,-0.490944,-2.84357,0.760938,26.389,13483.5,-38.8391,-1.30523,0.00111711,1.00157,-20.2179,4.40779e-30,6.65219,7.52085e-30,11.3504,1.50417e-29,22.7008 
246,0.8,8.5,246,14520.4,0,5,101,125,0,5,135,0.521787,-2.3731,-6.24827,1.94359,1.01291,-91.9057,22.3104,16852.2,-31.6817,16439.4,0.876892,-2.01799,-5.53806,2.2987,1.36801,-0.838393,27.6814,17255,-26.3108,-7.11318,0.000915874,1.00083,-3.89156,4.89627e-30,7.3894,8.10712e-30,12.2352,1.62142e-29,24.4704 
247,0.65,8.5,247,13599.6,0,5,101,125,0,5,135,0.153528,-1.45483,-0.162979,-0.814531,-2.63025,-111.396,30.3157,16190.3,-41.1341,16439.4,0.583941,-1.02441,0.697847,-0.384119,-2.19983,1.29995,36.8257,16678.6,-34.6241,-7.79676,0.0012601,1.00113,-4.72321,4.65464e-30,7.02473,7.7104e-30,11.6365,1.54208e-29,23.2729 
248,0.2,8.5,248,14396.5,0,5,101,125,0,5,135,2.56072,-0.0541797,-0.998412,-0.0966344,-0.346699,-94.2927,18.2719,16925.5,-41.7099,16439.4,2.92505,0.310149,-0.269755,0.267694,0.0176296,1.08298,23.7824,17338.8,-36.1995,-1.20987,0.000783172,1.00113,-19.657,4.54398e-30,6.85773,7.49342e-30,11.309,1.49868e-29,22.618 
249,1.55,8.5,249,13209.1,0,5,101,125,0,5,135,1.20233,-0.401367,-4.18242,-2.18726,-1.12841,-164.752,25.572,15719.7,-35.8282,16439.4,1.8389,0.235204,-2.90928,-1.55069,-0.49184,-0.0109727,35.2001,16441.8,-26.2001,9.36159,0.00122187,1.00087,3.76006,5.21476e-30,7.87007,8.62852e-30,13.0221,1.7257e-29,26.0441 
250,1.1,8.5,250,11080.1,0,5,101,125,0,5,135,-0.0422145,0.356889,1.83477,1.96748,-0.0956447,-85.9401,30.5953,13341.7,-32.5764,16439.4,0.289841,0.688944,2.49888,2.29953,0.236411,0.584463,35.6176,13718.4,-27.554,13.9525,0.00148143,1.00109,2.55279,5.9128e-30,8.92353,9.28425e-30,14.0117,1.85685e-29,28.0234 
251,1.25,8.5,251,13997,0,5,101,125,0,5,135,-0.23845,0.343431,-3.45504,-2.10432,-1.61755,-71.2474,27.4214,16319.7,-35.3223,16439.4,0.0368357,0.618717,-2.90447,-1.82903,-1.34227,0.464141,31.5851,16631.9,-31.1587,-5.44076,0.001084,1.00102,-5.80528,5.22931e-30,7.89203,8.51413e-30,12.8494,1.70283e-29,25.6989 
252,1.7,8.5,252,15626.3,0,5,101,125,0,5,135,-0.60802,1.56096,-4.52734,-1.63113,-2.36443,-132.665,54.831,18121.4,-32.942,16439.4,-0.0954281,2.07355,-3.50216,-1.11854,-1.85184,0.220775,62.5839,18702.9,-25.189,1.93416,0.00190847,1.00073,32.3571,6.05243e-30,9.13427,9.67106e-30,14.5955,1.93421e-29,29.1909 
253,0.05,8.5,253,14237.4,0,5,101,125,0,5,135,-0.225448,-0.800524,0.258335,-2.32353,-0.000196556,-120.13,30.4139,16689.4,-40.546,16439.4,0.23871,-0.336366,1.18665,-1.85937,0.463962,4.8727,37.4343,17215.9,-33.5256,-13.3865,0.00124097,1.00106,-2.79641,4.76365e-30,7.18925,7.88263e-30,11.8964,1.57653e-29,23.7928 
254,0.95,8.5,254,15085.4,0,5,101,125,0,5,135,-0.279086,0.855048,-4.44935,0.310052,-1.10517,-119.725,31.1535,17553,-35.4236,16439.4,0.183508,1.31764,-3.52417,0.772647,-0.642573,-0.861741,38.1503,18077.7,-28.4269,9.44786,0.00120446,1.00085,4.03798,5.12972e-30,7.74172,8.47095e-30,12.7843,1.69419e-29,25.5685 
255,0.95,8.5,255,14358.7,0,5,101,125,0,5,135,1.53286,-0.685673,-4.35694,-2.51235,0.26427,-128.807,29.0063,16720.9,-19.9636,16439.4,2.03055,-0.187989,-3.36157,-2.01467,0.761954,-0.212808,36.5338,17285.4,-12.4361,1.69056,0.00120629,1.00039,21.6105,5.2655e-30,7.94665,8.57729e-30,12.9448,1.71546e-29,25.8895 
