cyc,time (ms),#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
36,349.99,150.01,36,4369.79,0,5,101,125,0,5,135,-10.7394,-8.95052,-21.5942,-12.0583,-9.24141,318.016,-25.9017,16785.5,-36.7529,16439.4,-11.9681,-10.1793,-24.0518,-13.2871,-10.4702,0.656189,-44.4866,15391.6,-55.3377,0.401171,-0.00165434,1.00196,-110.892,555.359,694.076,736.012,23524,7.61118e-07,0.815715,110.659,84.979,26.3253,27.9945,0.940374,629.958,725.7,0.888346 
37,49.99,450.01,37,3897.87,0,5,101,125,0,5,135,-12.3541,-9.40037,-18.9712,-8.02378,-10.0167,347.496,-12.3777,17026.7,-46.6802,16439.4,-13.6968,-10.743,-21.6565,-9.36643,-11.3594,0.675909,-32.6853,15503.6,-66.9879,0.289069,-0.00120616,1.00235,-113.071,503.92,559.97,0.553749,24628.4,7.72847e-07,0.687337,111.239,86.5238,24.7028,25.8024,0.957386,554.702,616.498,0.756662 
38,149.99,350.01,38,4167.14,0,5,101,125,0,5,135,-6.40063,-8.39184,-15.7218,-8.45455,-5.69612,380.597,-30.5016,17101.9,-52.0489,16439.4,-7.87119,-9.86239,-18.6629,-9.9251,-7.16667,0.651084,-52.7437,15433.7,-74.291,0.371715,-0.00195664,1.00262,-141.893,576.207,665.593,0.888523,25160.6,7.78375e-07,0.795619,111.285,85.3697,25.5224,27.1723,0.939281,592.118,683.698,0.817424 
39,199.99,300.01,39,5385.26,0,5,101,125,0,5,135,-9.85301,-7.20131,-18.7174,-14.3262,-8.43502,319.347,-31.4356,18295.2,-53.4461,16439.4,-11.0869,-8.4352,-21.1852,-15.5601,-9.66891,0.678703,-50.0983,16895.5,-72.1087,0.366674,-0.00169727,1.00232,-136.629,576.78,641.673,0.729262,26463.9,7.91589e-07,0.768533,111.582,86.7787,25.7936,26.95,0.95709,604.767,672.557,0.805673 
40,0.49,499.51,40,2833.55,0,5,101,125,0,5,135,-7.32142,-9.41027,-18.0435,-12.596,-10.4167,380.505,-40.5549,15752.5,-67.5208,16439.4,-8.79161,-10.8805,-20.9839,-14.0662,-11.8868,0.684969,-62.7916,14084.7,-89.7575,0.368278,-0.00255401,1.00347,-170.501,461.843,525.365,0.634463,22718.5,7.5233e-07,0.654741,110.67,86.8575,23.3234,24.6426,0.946467,494.481,562.323,0.700905 
41,399.99,100.01,41,3412,0,5,101,125,0,5,135,-7.38742,-6.57641,-15.881,-10.863,-8.6294,407.133,-36.0755,16123.9,-34.5247,16439.4,-8.9605,-8.14949,-19.0272,-12.4361,-10.2025,0.676275,-59.8683,14339.4,-58.3175,0.46106,-0.00239147,1.00221,-129.849,607.783,710.302,0.718242,24295.9,7.69354e-07,0.854023,110.867,85.6925,26.4995,28.3849,0.933579,638.325,746.081,0.89699 
42,10.01,489.99,42,3796.82,0,5,101,125,0,5,135,-12.5221,-8.34216,-17.3607,-9.17285,-4.14042,389.193,-67.9416,16986.3,-44.9767,16439.4,-14.0259,-9.84592,-20.3682,-10.6766,-5.64418,0.663673,-90.686,15280.5,-67.7211,0.527393,-0.00340283,1.00241,-171.951,520.511,585.556,0.83855,24494.2,7.71442e-07,0.715643,110.805,86.5844,24.3129,25.5465,0.951712,537.328,604.332,0.738677 
43,299.99,200.01,43,4973.34,0,5,101,125,0,5,135,-2.765,-3.98341,-5.88539,-5.79927,-10.6185,353.259,-28.8359,17633.3,-33.9095,16439.4,-4.12992,-5.34833,-8.61524,-7.16419,-11.9834,0.768663,-49.4803,16085,-54.554,0.430469,-0.00176091,1.00184,-114.945,589.42,668.206,0.767736,25687.8,7.83774e-07,0.800713,111.224,86.4173,25.9901,27.4175,0.947937,614.017,696.094,0.83413 
44,499.99,0.01,44,4228.81,0,5,101,125,0,5,135,-7.97033,-10.4058,-14.2761,-3.92183,-3.14442,329.57,-13.7524,16304.5,-36.8228,16439.4,-9.24372,-11.6792,-16.8229,-5.19523,-4.41781,0.644778,-33.0125,14860,-56.0829,0.329098,-0.00127108,1.00205,-100.312,569.902,683.438,854.59,21755.7,7.41548e-07,0.841609,111.254,85.6371,27.502,29.3348,0.937522,687.536,796.855,0.998155 
45,0.01,499.99,45,3650.67,0,5,101,125,0,5,135,-3.29546,-7.01341,-9.66032,-9.71446,-8.86475,348.655,-46.5342,16497.5,-60.9152,16439.4,-4.64259,-8.36055,-12.3546,-11.0616,-10.2119,0.735057,-66.9096,14969.4,-81.2906,0.406848,-0.0025607,1.00296,-164.458,481.433,575.113,0.776639,23688.7,7.6289e-07,0.689735,111.108,86.9274,23.471,25.4084,0.92375,500.758,597.814,0.717191 
46,249.99,250.01,46,5611.98,0,5,101,125,0,5,135,-0.846434,-11.8886,-21.3013,-9.74035,-5.81983,422.684,-38.6179,18344,-35.4855,16439.4,-2.4796,-13.5218,-24.5676,-11.3735,-7.45299,0.586372,-63.3195,16491.4,-60.1871,0.467151,-0.00219886,1.00199,-135.544,590.029,645.79,0.583856,26687.3,7.93811e-07,0.777616,111.836,86.4416,26.5877,27.564,0.964579,642.578,703.553,0.847021 
47,149.99,350.01,47,5741.78,0,5,101,125,0,5,135,-3.32721,-6.5656,-16.9909,-12.2064,-6.90389,352.744,-45.2908,19080.2,-43.32,16439.4,-4.69014,-7.92853,-19.7168,-13.5693,-8.26682,0.636031,-65.9051,17534.1,-63.9343,0.462083,-0.00215244,1.00198,-142.626,513.68,575.275,0.487205,26798.2,7.94908e-07,0.68386,110.75,86.899,25.3808,26.6289,0.95313,585.564,656.625,0.780061 
48,449.99,50.01,48,5605.55,0,5,101,125,0,5,135,-5.38472,-6.62718,-14.5311,-9.68106,-7.30324,402.277,-26.7461,18172.4,-18.9128,16439.4,-6.93904,-8.1815,-17.6398,-11.2354,-8.85756,0.66625,-50.2552,16409.2,-42.4219,0.496782,-0.00175314,1.00141,-101.162,627.811,740.519,0.849266,26277,7.89721e-07,0.863394,111.429,86.1965,26.6942,28.7245,0.929319,647.74,764.043,0.890811 
49,349.99,150.01,49,5475.95,0,5,101,125,0,5,135,-9.80988,-3.22324,-15.986,-11.5019,-9.71375,390.621,-28.2529,18416.7,-41.8554,16439.4,-11.3192,-4.73252,-19.0045,-13.0112,-11.223,0.679467,-51.0809,16704.6,-64.6834,0.396896,-0.00175042,1.00211,-128.701,610.251,700.013,1.20091,26496.3,7.91912e-07,0.825335,111.139,85.8924,26.06,27.6521,0.942425,617.327,708.058,0.834863 
50,49.99,450.01,50,5849.06,0,5,101,125,0,5,135,-8.66238,-4.10427,-7.93813,-13.5054,-7.48478,333.626,-30.5107,18650.2,-63.1134,16439.4,-9.95144,-5.39334,-10.5163,-14.7945,-8.77384,0.787247,-50.0078,17188,-82.6106,0.335307,-0.00166532,1.00262,-149.14,518.175,582.286,0.653357,26397.2,7.90924e-07,0.6945,111.006,86.421,24.631,25.8695,0.952126,551.478,619.708,0.739134 
51,149.99,350.01,51,4869.49,0,5,101,125,0,5,135,-6.32405,-6.75714,-13.0621,-4.38951,-6.9978,351.416,-27.5959,17391.8,-32.5589,16439.4,-7.68186,-8.11494,-15.7777,-5.74731,-8.3556,0.654584,-48.1327,15851.5,-53.0957,0.430342,-0.00173814,1.00182,-111.848,572.99,647.493,0.70583,25102.6,7.77777e-07,0.783134,111.644,85.8622,25.7697,27.1404,0.949493,603.647,682.097,0.82501 
