cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
80,1.35,80,9427.6,-0.168749,20.7957,11.844,92.0238,-0.0392953,163.4,1.22745e-07,1.19797,-5.02774,-8.56761,-6.00271,-1.73389,-246.521,-28.4588,22.9297,11567.3,8227.04,2.75024,-3.47546,-5.46305,-4.45043,-0.18161,0.495112,317.311,48.5423,11913,0.0314606,0.788821,0.00745015,10086 
81,1.2,81,9704.65,-0.434164,20.978,12.392,92.0352,1.04095,-857.789,491.767,1.92328,-0.40233,-8.4081,-0.277964,-5.53996,-214.969,-51.7373,37.2111,11877.2,37529.8,3.27688,0.951273,-5.70089,1.07564,-4.18636,-0.243797,249.778,59.5455,12178.7,0.0244012,0.705622,0.00892626,10236.3 
82,1.4,82,9182.69,-0.379751,19.5755,12.3893,91.9791,0.000674232,473.583,18.6537,-5.96247,-4.02876,-4.38463,-4.99473,-1.06811,-235.012,96.9424,17.577,11002.1,7905.43,-4.48267,-2.54895,-1.42502,-3.51493,0.411694,0.876727,426.569,41.9938,11331.7,0.0438922,0.853039,0.00678031,9718.57 
83,1.45,83,9747.4,-0.180786,20.7395,11.8908,92.0295,1.42875,-1616.7,2.99682e-13,-3.85537,-0.867544,-6.29114,-1.8786,-0.754065,-263.936,71.6513,26.5373,11367.3,83221.5,-2.19344,0.794393,-2.96727,-0.216663,0.907873,0.192603,441.848,53.9593,11737.5,0.0438925,0.823918,0.00839737,10066.6 
84,8,84,8598.61,-0.0503081,19.0554,12.0673,92.1798,-0.0808465,-15.3319,6.91032e-06,-1.48945,0.167981,-8.90051,-2.84865,0.856688,-301.518,2199.89,44.4165,8740.57,7525.9,0.409128,2.06656,-5.10336,-0.950073,2.75526,-5.20484,2622.8,75.743,9163.48,0.258739,0.951893,0.014998,10136.8 
85,2,85,9300.51,-0.338295,20.304,12.0584,92.0138,1.51053,-2121.4,500,1.18884,-0.0543109,0.183283,-2.87653,1.10858,-312.582,1262.47,35.5543,10049.5,112286,3.15709,1.91394,4.11978,-0.908285,3.07683,0.637322,1700.9,68.0304,10488,0.165119,0.934584,0.0118078,10301 
86,1.3,86,9705.03,-0.0188816,21.0201,11.6769,92.1008,-0.00349116,-31.4858,497.35,-5.71743,-3.31725,-8.24084,-1.70095,-5.97674,-279.114,-36.8785,25.9984,11827.1,7993.8,-3.95992,-1.55974,-4.72583,0.0565562,-4.21924,0.672004,354.606,54.9972,12218.6,0.0341826,0.786526,0.00822332,10373.9 
87,1.75,87,9609.49,-0.217477,20.6301,11.9603,91.7588,0.0561933,251.093,500,-1.43971,-1.19918,-5.58911,-0.459742,1.51344,-289.5,557.534,23.1255,10861.4,8491.57,0.383188,0.623721,-1.94331,1.36316,3.33635,1.51641,963.586,53.2034,11267.4,0.0944426,0.911889,0.00862319,10202.9 
88,1.6,88,9963.1,-0.382226,21.1071,12.3067,91.8478,0.121254,-148.572,154.064,0.615975,-2.4811,-7.01755,-3.24172,-1.89421,-232.952,342.607,26.4978,11490.3,9042.46,2.08281,-1.01427,-4.08388,-1.77488,-0.427378,0.217287,669.345,50.7006,11817,0.064613,0.882958,0.00784154,10359.3 
89,4,89,5991.81,-0.572865,16.6549,11.7435,92.7875,0.315858,73.4836,200.434,-2.602,-2.50338,-3.12614,-1.63389,0.772025,-371.842,7121.66,67.6928,1731.15,7122.61,-0.260604,-0.161988,1.55664,0.707508,3.11342,0.685843,7643.21,106.326,2252.7,0.80536,0.976234,0.0799912,9490.42 
90,6,90,7518.59,-0.140927,18.1642,11.5127,92.6596,-0.360651,328.182,499.349,-2.37297,0.763497,2.19296,0.985298,0.121918,-386.765,6766.05,78.4364,3080.47,10660.5,0.0623859,3.19886,7.06368,3.42066,2.55728,0.566721,7308.53,118.62,3622.95,0.710991,0.972381,0.0568821,10279.3 
91,10,91,9795.7,-0.380589,19.8781,12.8753,91.8555,0.144438,-58.2082,421.524,-0.11251,-1.78717,-7.62751,-1.73936,-4.15734,-273.169,689.845,32.8158,11026.8,8605.29,1.60756,-0.0670955,-4.18736,-0.0192875,-2.43727,0.179504,1072.99,61.197,11410,0.102884,0.909248,0.00978342,10429.2 
92,0,92,10085.6,-0.165558,21.0496,12.0874,91.7101,-1.55768,160.133,499.952,-1.31027,-4.14482,-10.3599,-2.75646,-3.36672,-270.318,-32.9009,27.8992,11864.2,16402.7,0.391854,-2.4427,-6.95566,-1.05434,-1.6646,0.406789,346.247,55.9842,12243.4,0.0333384,0.77945,0.00835288,10385.8 
93,3.5,93,7364.64,-0.0342951,18.3335,11.1437,92.7275,-0.0269606,34.3119,500,3.60659,-1.6363,2.31225,-2.2014,-0.846902,-374.915,6486.73,70.691,3198.95,6680.88,5.96733,0.724435,7.03372,0.159341,1.51383,0.543225,7012.59,109.643,3724.8,0.696597,0.973367,0.0514351,10066.9 
94,7,94,8084.3,-0.233191,18.9161,11.9477,92.3642,-0.149535,37.3383,4.63482e-13,-4.95186,-3.89326,-5.93696,-5.12868,1.22808,-229.027,4567.16,61.0709,6064.57,7538.89,-3.50974,-2.45114,-3.05272,-3.68656,2.6702,0.69564,4888.39,84.866,6385.81,0.482816,0.970515,0.0238962,10124.8 
95,1.55,95,9515.89,-0.0418468,21.2188,11.6237,91.8792,0.0242228,8.80425,500,-0.571261,-3.62805,-7.11427,-4.10128,-3.46963,-263.864,267.406,23.5864,11581.6,8035.92,1.09022,-1.96657,-3.79131,-2.4398,-1.80815,0.574756,637.501,51.0009,11951.7,0.0610756,0.877191,0.00779941,10437.9 
96,5,96,6191.37,-0.00221575,16.3752,11.2517,92.8168,-0.0030035,3.98555,9.25639e-12,-0.694808,-0.366983,-3.50529,-2.20217,-1.56342,-328.029,7598.33,82.1673,1212.04,5998.26,1.3707,1.69853,0.62573,-0.13666,0.502093,0.845894,8058.43,116.248,1672.13,0.854591,0.975377,0.113526,9429.57 
97,2.4,97,8708.46,-0.0232169,19.8585,11.593,92.2771,0.00262982,18.5261,499.999,1.06568,1.20262,-1.37398,0.861848,-2.47539,-291.738,2924.78,74.1134,7888.51,7495.98,2.90268,3.03962,2.30002,2.69885,-0.638394,0.776757,3333.98,104.424,8297.7,0.328856,0.948036,0.022657,10138.1 
98,3,98,7524.7,-0.285907,17.7887,11.829,92.4822,0.347771,143.825,0.000854329,-4.86962,0.358278,-2.7907,-3.3548,0.836386,-245.85,4783.02,76.0576,4868.65,8478.16,-3.32157,1.90633,0.305408,-1.80674,2.38444,1.57393,5127.85,101.601,5213.48,0.545348,0.966488,0.0346549,9402.91 
99,1.65,99,8407.74,-0.149883,19.4397,11.4228,91.7686,0.471806,14.4101,5.23585e-06,1.85772,-4.96203,-9.2065,2.43374,-4.11295,-244.597,272.702,13.4582,10274.4,7449.98,3.39788,-3.42187,-6.12617,3.9739,-2.57279,-0.289978,615.773,38.8708,10617.4,0.0660555,0.90052,0.00669885,9322.06 
100,2.6,100,8362.77,0.0046334,19.0186,-11.6038,91.997,-0.00592582,-1.3014,3.8394e-13,-2.94545,0.975431,1.78425,-0.145583,-4.77883,-294.878,3426.24,51.3936,7008.87,7184.39,-1.08869,2.8322,5.49779,1.71118,-2.92206,0.0883249,3839.83,82.0302,7422.47,0.386836,0.963962,0.019952,9926.25 
101,2.1,101,9230.33,-0.372237,19.8849,12.2057,92.0327,0.365695,352.442,478.982,-1.707,-3.84016,-14.2597,-4.79056,-3.34872,-261.63,1611.23,36.8059,9529.84,12096.7,-0.0595871,-2.19275,-10.9649,-3.14315,-1.70131,0.39292,1978.2,63.9882,9896.8,0.195986,0.946426,0.01177,10093.6 
102,2.2,102,9047.8,-0.349339,20.0065,11.8035,92.0009,0.0812265,61.264,0.661564,-1.62845,0.414046,-2.21448,1.23187,-5.55916,-292.165,1904.74,48.3214,8949.23,7849.38,0.211234,2.25373,1.46489,3.07156,-3.71947,0.553651,2314.53,78.6762,9359.02,0.231709,0.943853,0.0152494,9988.92 
103,1.8,103,9845.21,-0.224479,21.1236,12.0596,91.9053,-0.456798,-150.855,1.66217e-05,1.07431,-4.77501,-5.12438,0.0321069,-5.68001,-261.156,636.487,27.2177,11209.2,10536,2.71874,-3.13058,-1.83551,1.67654,-4.03558,0.601529,1002.78,54.3509,11575.5,0.0955516,0.913367,0.00857513,10494.7 
104,9,104,9145.13,-0.454863,19.7678,12.6584,91.7431,0.96203,-424.433,57.9442,-2.94183,-6.62535,-7.13876,-6.6467,-6.94494,-255.127,810.352,29.5684,10684.3,21437.8,-1.33537,-5.01888,-3.92583,-5.04024,-5.33848,0.809968,1168.19,56.0751,11042.1,0.114274,0.922507,0.00926806,10222.7 
105,2.8,105,7964.71,-0.452138,18.9617,11.828,92.0438,0.652801,-828.921,241.013,-1.44389,-1.81501,-4.21533,-1.05328,-3.09529,-251.443,4078.71,67.8723,6074.17,24916.3,0.139383,-0.231743,-1.04879,0.52999,-1.51202,0.506028,4431.38,93.9962,6426.85,0.456778,0.964208,0.026235,9701.4 
106,1.35,106,8478.45,-0.366643,18.605,12.1335,91.6839,0.214588,42.2468,162.796,-6.88146,-3.88393,-8.42013,-5.06906,-4.30327,-219.525,-45.7127,26.9883,10399.6,7643.79,-5.49917,-2.50164,-5.65556,-3.68677,-2.92098,0.720908,262.192,49.7961,10707.5,0.0289961,0.750546,0.0084941,9042.34 
107,1.2,107,9323.8,-0.286054,20.3085,12.0763,91.7313,-1.03494,1318.18,498.767,1.38018,1.08298,-5.48437,-5.24261,-3.20897,-249.651,-27.6191,20.9578,11342.5,52394.4,2.95216,2.65496,-2.34041,-3.67062,-1.63699,-0.146755,322.54,46.8955,11692.7,0.0325452,0.797168,0.00733392,9910.52 
108,1.4,108,10375.1,-0.0156533,21.8605,12.0254,91.7586,-0.00364267,-35.2791,0.226852,0.514165,-4.08499,0.711941,-1.19962,-1.0829,-260.403,112.586,27.6696,12308.8,8561.83,2.15385,-2.4453,3.99131,0.440063,0.556786,0.15019,477.826,54.7244,12674.1,0.043956,0.833039,0.00789112,10870.6 
109,1.45,109,9611.22,-0.376303,21.4211,11.8429,91.6529,-0.200324,921.875,255.756,-2.97927,-6.73827,-8.077,-3.10285,-6.78969,-220.93,187.36,24.6022,11375.5,14270.1,-1.58813,-5.34713,-5.29472,-1.71171,-5.39855,0.726233,497.236,47.556,11685.3,0.0493329,0.856626,0.00744107,10079.2 
110,8,110,8596.85,-0.0148346,18.8037,11.9764,92.18,-0.000889249,0.921073,500,-0.720949,-2.69777,-4.09636,-2.538,-0.849462,-278.219,2085.92,34.4981,8649.19,7331.09,1.03092,-0.945901,-0.592616,-0.786125,0.902409,-0.51444,2476.15,63.4039,9039.42,0.250408,0.957112,0.012756,9888.48 
111,2,111,9842.37,-0.026648,21.1517,11.8602,91.7444,-1.65785,761.695,500,-6.08769,-2.13324,-1.70454,-4.40526,-0.0267406,-285.876,1328.65,58.0949,10478.6,49274.1,-4.2876,-0.333153,1.89563,-2.60517,1.77334,1.53294,1729.62,87.7963,10879.5,0.162393,0.918416,0.0146478,10650.8 
112,1.3,112,10415.7,-0.385685,22.0548,12.2415,92.0575,-8.07876,546.496,289.183,-5.66101,-0.683282,-5.47754,0.403371,-1.84431,-260.368,-3.73324,21.5379,12324.7,152512,-4.02154,0.956187,-2.19861,2.04284,-0.204842,0.358252,361.458,48.5892,12689.9,0.0335704,0.809556,0.00700395,10767.2 
113,1.75,113,8961.76,-0.450682,19.7414,12.2567,91.3987,-0.307583,1690.48,400.659,-1.45767,-3.54971,0.0399346,0.114483,-0.764456,-259.37,481.18,6.47132,10458.9,24803.2,0.17551,-1.91653,3.3063,1.74767,0.868727,0.209336,844.972,33.4188,10822.7,0.0869352,0.935267,0.00565598,9719.56 
114,1.6,114,8863.34,-0.114475,19.6815,11.594,91.7805,0.0518359,146.071,6.52893e-10,-1.30822,-3.25233,-2.28738,-0.578518,0.442212,-269.646,170.17,35.3225,10550.8,7674.69,0.389667,-1.55444,1.1084,1.11937,2.1401,0.65396,548.375,63.3377,10929,0.0576621,0.831859,0.0105629,9510.15 
115,4,115,6830.23,-0.473834,17.9556,11.3192,92.644,-0.0572683,461.369,1.24972e-05,-2.48456,-0.0894998,3.30456,-0.501303,-1.41898,-361.477,7173.77,84.7018,2023.38,7476.34,-0.208431,2.18663,7.85681,1.77482,0.857148,0.36979,7680.78,122.258,2530.39,0.787312,0.972899,0.0817288,9755.7 
116,6,116,6824.03,-0.315161,16.6779,-11.7923,92.6644,-0.663434,717.005,499.998,0.80345,-0.247009,2.9776,0.434558,0.385308,-312.409,6112.98,99.0724,2910.71,21887.4,2.77061,1.72015,6.91191,2.40171,2.35246,0.572199,6551.17,131.53,3348.89,0.704634,0.966057,0.0674688,9297.26 
117,10,117,9808.1,-0.040458,20.4353,12.2725,91.8336,-0.089496,-27.5229,0.0752976,-3.27268,-2.28499,-4.56307,-3.29535,0.203776,-243.777,753.566,5.56737,11051.8,8244.3,-1.73768,-0.749987,-1.49307,-1.76035,1.73878,0.626948,1095.49,30.8949,11393.7,0.104949,0.952968,0.00497018,10438.3 
118,0,118,9196.79,-0.0318276,20.069,11.7692,91.7827,0.037131,-29.1351,500,-5.65804,1.01951,-4.03421,-5.10267,0.841521,-259.936,-54.0918,9.66825,11334.4,7724.19,-4.0213,2.65625,-0.760721,-3.46592,2.47827,0.755664,310.493,36.6746,11699,0.0313513,0.828703,0.00574155,9903.69 
119,3.5,119,7187.52,-0.228311,18.3064,11.4379,92.5518,-0.330603,64.2696,7.07576e-07,-0.0639251,-4.74968,-3.66409,-3.22872,-3.45353,-379.499,6515.67,84.141,3232.3,7507.9,2.32568,-2.36008,1.11511,-0.839117,-1.06392,2.35604,7047.96,123.569,3764.58,0.695414,0.970231,0.057018,10134.9 
120,7,120,7671.84,-0.0318468,16.989,11.923,92.4451,-0.0403253,13.0192,500,-0.424432,-2.19026,-0.452326,1.28296,1.48727,-322.218,3834.95,78.0594,5924.87,6611.11,1.60449,-0.161345,3.60551,3.31188,3.51619,0.696422,4286.89,111.537,6376.81,0.450499,0.956451,0.0312145,9515.87 
121,1.55,121,9439.55,-0.366872,20.4448,12.3133,91.8568,0.433166,-362.287,499.92,-2.99816,-0.255728,-7.08439,-3.81302,-4.01946,-228.074,249.125,31.3888,11249.4,13303.6,-1.56204,1.1804,-4.21214,-2.3769,-2.58334,0.559124,569.021,55.0849,11569.3,0.056586,0.855131,0.00869453,10055.9 
122,5,122,5794.9,-0.473693,15.5471,11.5515,92.4191,0.452303,296.269,4.1166,1.67363,2.00522,-5.25978,0.257114,-1.08317,-323.541,6866.83,89.1331,1225.92,10208.6,3.71088,4.04248,-1.18528,2.29437,0.954083,1.12074,7320.63,122.748,1679.71,0.841646,0.971494,0.118644,8697.99 
123,2.4,123,8936.21,-0.471428,20.7293,11.9429,91.8963,0.705328,-1395.71,366.541,0.0241177,0.36994,-3.7761,-2.58972,-2.4264,-311.076,2732.97,68.167,8451.11,40105.9,1.98288,2.3287,0.141423,-0.630962,-0.467633,0.95784,3169.29,100.487,8887.43,0.303079,0.947431,0.020403,10457 
124,3,124,7200.91,-0.526283,18.4715,11.6989,92.218,0.648641,25.2075,492.752,-2.78349,-3.71054,-5.70216,2.64901,-1.85542,-368.978,4712.63,71.6402,5142.65,7566.91,-0.460132,-1.38719,-1.05545,4.97237,0.467939,1.41593,5230.15,109.976,5660.18,0.529824,0.964508,0.0345548,9871.5 
125,1.65,125,9506.29,-0.157144,20.1114,12.3093,91.5236,-0.646036,740.166,91.8863,1.05053,-2.02846,-6.01897,-2.41402,-1.83034,-301.921,348.975,38.0107,11102,23624.9,2.95164,-0.127341,-2.21674,-0.512904,0.0707804,14.3991,772.449,69.3791,11525.5,0.0755576,0.86417,0.0109672,10223.3 
126,2.6,126,8398.69,-0.44324,19.4706,11.9512,92.2331,0.411648,123.19,288.609,-2.4601,1.33314,-0.359852,2.46566,-2.06615,-347.522,3557.59,81.5049,7049.89,9225.84,-0.271842,3.5214,4.01666,4.65392,0.122109,0.666453,4045.02,117.611,7537.33,0.395577,0.951581,0.0279407,10225.6 
128,2.2,128,9503.08,-0.448209,20.9463,12.2814,91.9739,0.195788,-154.126,20.4709,-0.274861,-3.05807,-5.23726,2.76626,-0.912949,-279.991,1989.82,53.6628,9672.26,9356.63,1.48817,-1.29504,-1.71121,4.52929,0.85008,1.44317,2382.53,82.7527,10065,0.22401,0.9427,0.0149196,10635.8 
129,1.8,129,10191.6,-0.0154815,21.6771,11.8601,91.9235,-0.00896253,33.7105,1.0485e-06,-1.94876,-1.24897,-1.51688,-2.59325,1.81617,-260.335,660.316,24.2458,11423.1,8379.01,-0.309501,0.390285,1.76164,-0.953995,3.45543,0.594453,1025.46,51.2935,11788.2,0.095911,0.919511,0.00795173,10691.8 
130,9,130,8961.52,-0.372693,19.1471,12.3738,91.708,0.251716,-305.131,279.13,3.36301,-3.54086,2.03539,1.13926,-1.50887,-284.347,562.732,19.213,10359.9,10212.9,5.15347,-1.75041,5.6163,2.92971,0.281582,0.540801,961.556,48.7555,10758.7,0.0982814,0.918498,0.0082788,9783.7 
131,2.8,131,8375.96,-0.316363,19.0158,11.774,91.9235,0.0894379,60.6909,500,-2.28632,0.814733,-0.750057,-2.38912,0.00611575,-325.035,3977.88,79.593,6338.22,7465.14,-0.239659,2.86139,3.34326,-0.342462,2.05278,0.564413,4433.77,113.363,6794.11,0.443158,0.957172,0.0298198,10004.9 
132,1.35,132,9187.1,-0.432003,20.4267,12.1678,91.5467,0.729516,-41.6248,498.146,0.478255,-3.37301,-0.663474,4.84925,-2.21178,-276.731,29.0646,17.4392,11216.8,9079.57,2.22076,-1.63051,2.82153,6.59176,-0.469277,0.704064,417.207,46.1905,11604.9,0.042001,0.837697,0.00727866,9933.26 
133,1.2,133,9914.96,-0.42339,21.5919,12.1982,91.5155,0.298289,-414.45,213.875,-4.1034,2.00545,4.89959,1.32905,-2.97942,-338.159,7.9757,4.9251,12079,12598.4,-1.97411,4.13475,9.15818,3.45835,-0.850123,0.342418,482.276,40.0585,12553.3,0.0447548,0.87309,0.00584394,10776 
134,1.4,134,10142.1,-0.424017,21.4774,12.4962,91.7864,0.393551,-482.626,419.387,-1.3292,2.40173,-4.97497,1.62724,1.10362,-275.874,25.0213,31.3919,12124.7,14920,0.40791,4.13884,-1.50075,3.36435,2.84072,1.16223,411.962,60.0542,12511.6,0.0386041,0.796744,0.0087644,10671.5 
135,1.45,135,10070.7,-0.0524656,21.2849,12.1514,91.562,-0.00911476,-66.2487,1.36482e-08,1.92888,1.63539,-7.5444,-0.0843596,0.431043,-302.433,28.1417,6.8457,12270.1,8439.34,3.83322,3.53974,-3.73572,1.81998,2.33538,1.47939,452.334,38.2673,12694.3,0.0416449,0.871042,0.00552241,10861.7 
136,8,136,9956.6,-0.468786,20.9549,12.8578,91.6022,0.925653,-440.735,110.277,-5.49759,-2.03149,-3.78668,-3.62767,-2.14575,-292.022,2369.41,44.823,9754.14,22051.7,-3.6588,-0.192703,-0.109104,-1.78889,-0.30696,0.981985,2779,75.1629,10163.7,0.250061,0.954807,0.0134397,11113.3 
137,2,137,8909.7,-0.108975,20.2493,11.6986,91.9639,-0.000354103,132.626,500,-2.20146,-5.90932,-5.12109,-3.11525,0.810129,-357.71,1208.94,37.7304,10109.9,7713.03,0.0509489,-3.65692,-0.616276,-0.862845,3.06253,0.695299,1710.66,74.8951,10611.6,0.164294,0.928835,0.0128344,10412.2 
138,1.3,138,10381.2,-0.189996,21.9279,12.3592,91.5906,-0.0310325,332.853,0.000105949,-6.09831,-8.96492,-5.06465,1.27003,0.321215,-289.156,131.898,32.5445,12551.5,9158.58,-4.27757,-7.14418,-1.42318,3.09076,2.14195,0.813041,537.467,62.5867,12957.1,0.0481504,0.830714,0.00881947,11162.3 
139,1.75,139,8734.06,-0.419201,19.7297,12.0253,91.7132,0.467464,-56.665,342.188,0.408495,1.16918,-4.40805,1.1168,-1.71103,-238.721,469.235,22.8843,10467,8585.74,1.91165,2.67234,-1.40173,2.61996,-0.207868,1.25056,804.064,47.6865,10801.8,0.0832232,0.905972,0.0080667,9661.54 
140,1.6,140,9788.26,0.000461069,21.0015,11.7884,91.7083,0.0039128,-3.97954,3.97626e-12,-5.31667,-5.70953,-3.96016,-0.142415,-1.37125,-255.883,338.728,42.7147,11396.7,8059.85,-3.70544,-4.0983,-0.737707,1.46881,0.239977,0.892032,697.628,69.3,11755.6,0.0674871,0.851906,0.0107427,10337.2 
141,4,141,6503.43,-0.0527699,16.8174,11.2394,92.3929,-0.0241065,74.4692,5.52504e-06,-2.82541,-0.493271,-0.526359,0.0320445,-0.871915,-367.236,7224.85,87.2591,1847.63,6211.56,-0.513024,1.81911,4.09841,2.34443,1.44047,0.554007,7739.94,125.413,2362.72,0.799798,0.972426,0.0890701,9677.36 
142,6,142,7238.92,-0.143546,17.6382,11.7212,92.1357,0.000140685,115.712,2.76017e-06,-0.878183,-0.721363,-3.7621,3.24726,1.70833,-358.16,6541.93,70.0587,3244.31,6730.64,1.37706,1.53388,0.748379,5.5025,3.96357,0.942982,7044.28,107.27,3746.67,0.696313,0.974043,0.0500987,10116.6 
143,10,143,10098.7,-0.4545,21.0709,12.8566,91.8889,-0.396566,119.977,116.693,-0.82395,-4.93898,-8.0735,-0.105232,3.36109,-285.145,893.28,43.0813,11331.8,10367.5,0.971532,-3.14349,-4.48253,1.69025,5.15657,24.3066,1293.22,72.7067,11731.7,0.118501,0.910426,0.0112875,10913.2 
144,0,144,10584.4,-0.404609,21.8762,12.6241,91.7801,0.602954,-220.77,221.812,-5.0929,-0.51582,-4.42294,-6.03709,3.65341,-257.59,23.0945,7.90915,12521.8,13323.5,-3.47092,1.10616,-1.17899,-4.41511,5.27539,0.560648,384.39,34.6718,12883.1,0.0351087,0.86367,0.00493312,10948.6 
