cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
81,1.8,81,5196.57,-0.000994987,11.4587,12.3168,92.9088,-0.0295371,14.5036,500,-3.27035,-0.585934,1.68412,-1.58645,-1.52237,-224.445,327.24,34.9687,6439.2,4608.33,-1.85708,0.827339,4.51066,-0.173181,-0.109095,-0.410179,642.047,58.2877,6754.01,0.103885,0.862908,0.0156488,6180.33 
82,1.6,82,8325.26,0.00169861,18.0067,11.8489,92.4106,-0.00652906,4.47231,5.12815e-12,6.19149,1.15081,3.6655,-2.19685,3.52438,-311.908,499.921,97.4608,9524.62,6946.5,8.15549,3.11481,7.5935,-0.232853,5.48838,0.68517,937.402,129.867,9962.11,0.10294,0.804866,0.0234507,9106.33 
83,2,83,6900.84,-0.451049,16.6305,12.0891,92.5782,-0.0432763,405.178,499.987,5.04678,0.0337267,1.77506,-0.88129,5.10379,-400.666,1074.04,72.8909,7984.74,7115.54,7.56967,2.55661,6.82083,1.6416,7.62668,0.739816,1636.01,114.519,8546.71,0.189259,0.890871,0.0240881,8644.32 
84,6,84,2702.97,-0.0805606,15.2376,11.0738,93.8073,-0.0241592,10.8836,0.0186589,0.380258,0.635851,1.34946,-3.10775,2.90869,-835.421,5784.97,16.0543,2163.44,5501.55,5.64068,5.89627,11.8703,2.15267,8.16911,0.648069,6956.73,102.851,3335.2,0.717811,0.97478,0.0537535,9691.59 
85,7,85,3293.19,-0.0998599,12.6966,11.3836,93.1712,0.0833683,-135.39,499.913,3.59279,0.138317,2.72729,1.74718,-0.236277,-562.307,3135.84,22.3837,3660.36,5072.45,7.13348,3.67901,9.80868,5.28788,3.30442,0.664241,3924.53,80.8052,4449.05,0.518244,0.965221,0.0323738,7572.75 
86,8,86,7892.06,-0.0758892,18.8304,12.0728,93.0814,0.10404,-280.741,8.81811e-05,-0.36505,7.32925,5.29542,-1.15978,2.28552,-451.126,1936.92,60.422,8696.77,8351.34,2.47557,10.1699,10.9767,1.68084,5.12614,0.639271,2569.66,107.292,9329.51,0.251438,0.931907,0.0207453,10219.9 
87,9,87,7394.29,-0.153978,15.9066,12.4536,92.705,-0.0663552,165.7,2.30588e-07,2.45307,1.10073,-2.44281,-2.23146,2.21471,-299.384,547.655,73.3026,8672.62,6806.58,4.33821,2.98587,1.32746,-0.346319,4.09985,0.89299,967.569,104.407,9092.53,0.114866,0.841158,0.0207143,8423.45 
88,10,88,8329.89,-0.472752,18.5905,12.6166,92.2859,0.932584,223.664,112.811,-4.28755,-4.92212,2.89894,0.264435,-2.03571,-339.109,915.331,95.6805,9335.66,14425.5,-2.15227,-2.78684,7.16949,2.39971,0.0995689,-0.515857,1390.96,130.913,9811.29,0.147407,0.858587,0.0239897,9436.22 
89,6,89,2803.42,-1.13107,15.6108,12.1172,93.7918,-1.49807,1649.8,439.518,2.51987,3.83414,3.454,2.08011,-1.85255,-826.756,5471.82,26.8195,2269.69,86613.8,7.72573,9.04001,13.8657,7.28598,3.35331,0.66403,6631.42,112.716,3429.3,0.702225,0.971114,0.0570907,9443.45 
90,7,90,3727.85,-0.0281993,13.4982,11.7833,93.2099,0.118726,-260.456,75.9338,4.85882,1.28642,0.16712,-6.69861,2.12513,-653.213,3471.35,74.6069,4096.3,6184.34,8.97192,5.39953,8.39334,-2.5855,6.23823,0.682281,4387.54,142.473,5012.5,0.516316,0.946229,0.0497542,8497.79 
91,8,91,4414.73,-0.0109626,12.3468,11.7199,92.9066,-0.0147268,44.2257,500,-0.293809,1.9402,-1.19287,-1.84298,-3.2315,-413.196,1258.97,25.7056,5682.55,4731.74,2.30798,4.54199,4.0107,0.758807,-0.629716,0.635051,1838.51,68.6351,6262.09,0.263646,0.938676,0.0197906,6973.43 
92,9,92,8333.84,-0.461081,18.218,12.8066,92.6244,0.551594,50.3433,35.1078,-3.16467,5.16626,4.9472,-2.57166,-3.41944,-335.541,711.806,82.2067,9704.36,8499.02,-1.05186,7.27907,9.17282,-0.45885,-1.30663,0.327237,1182.43,117.068,10175,0.124128,0.852326,0.0207544,9525.93 
93,10,93,5521.03,-0.308311,12.6286,12.2648,92.6174,-0.136084,-253.677,63.6277,1.22056,-1.88,-0.994524,-5.16971,1.39851,-286.215,262.54,32.6047,6833.12,6165.91,3.02278,-0.0777855,2.60991,-3.36749,3.20073,0.515619,663.984,62.3413,7234.57,0.10066,0.85888,0.0156256,6596.33 
94,6,94,2395.11,-0.025999,13.0796,11.1,93.4876,0.0379247,-53.2767,2.41784e-05,7.19824,0.720969,6.23717,-1.05671,3.72508,-797.158,4879.52,29.1191,1981.75,4791.99,12.2177,5.74046,16.2761,3.96278,8.74457,0.653269,5997.61,111.941,3099.84,0.702339,0.968371,0.0623725,8539.48 
95,7,95,5095.53,-0.363491,16.1529,11.9119,93.5052,0.15453,141.651,0.116699,2.33429,7.99049,3.90408,5.97515,0.571167,-706.965,3788.39,104.216,5042.55,6976.21,6.78586,12.4421,12.8072,10.4267,5.02274,0.730287,4779.98,177.666,6034.14,0.491364,0.938927,0.0514477,9727.97 
96,8,96,5362.24,-0.518873,14.6382,11.9767,92.811,-0.927538,661.116,104.702,4.32397,3.43465,8.48128,-1.28025,-0.833086,-453.052,1566.22,48.7113,6253.79,25669.2,7.17672,6.2874,14.1868,1.5725,2.01966,0.545922,2201.67,95.7817,6889.24,0.280437,0.929254,0.0249714,7850.85 
97,9,97,7537.39,-0.0130139,16.2617,12.2383,92.9475,0.000444585,-2.24778,499.293,-1.8619,1.80789,1.1792,0.663044,3.78474,-300.738,486.802,51.0331,8849.02,6478.61,0.0317652,3.70156,4.96654,2.55671,5.67841,0.706729,908.617,82.2787,9270.84,0.106762,0.863208,0.0160857,8510.71 
98,10,98,6812.89,-0.145441,14.5754,12.5061,92.8598,-0.0279564,153.595,1.03434e-11,0.181302,-2.98053,-3.49495,1.78416,-1.81469,-224.195,460.482,49.2331,7969.51,6073.62,1.593,-1.56884,-0.671567,3.19586,-0.402996,1.31302,774.937,72.5261,8283.97,0.102399,0.859268,0.0158716,7567.79 
99,1.75,99,8851.86,-0.45392,20.0139,12.1791,92.7131,0.124558,331.412,79.5707,2.14593,7.7249,1.44539,-0.95824,3.88816,-330.105,733.227,94.0697,10174.3,9278.71,4.22451,9.80348,5.60256,1.12034,5.96674,0.790305,1196.23,128.366,10637.3,0.120602,0.841899,0.0217463,9918.8 
100,1.3,100,9137.55,-0.304801,18.6727,12.522,92.6378,-0.206984,402.521,499.959,1.43114,1.51339,3.14709,-0.635891,3.86163,-256.416,129.681,79.4358,10441.4,10323.8,3.04572,3.12797,6.37626,0.978693,5.47622,0.664493,489.33,106.076,10801,0.0523562,0.724972,0.0177698,9346.17 
101,2.8,101,4306.83,-0.16403,15.9266,11.4814,93.3773,-0.237557,265.275,2.4103e-05,0.264641,4.61111,-2.99993,2.36999,1.2248,-686.439,3852.31,39.9822,4661.08,8004.12,4.58697,8.93344,5.64472,6.69232,5.54713,0.820258,4815.11,111.301,5623.88,0.510795,0.961122,0.0351742,9426.69 
102,1.8,102,8239.18,-0.0507796,18.0601,11.9164,92.7042,-0.146999,40.6561,0.537566,-1.94034,0.0548842,-6.38259,-3.71637,-2.96184,-379.969,732.526,78.2596,9406.24,7200.37,0.452223,2.44745,-1.59746,-1.32381,-0.569281,-1.70353,1265.47,117.737,9939.18,0.134401,0.859981,0.0213551,9415.6 
103,1.6,103,7732.92,0.0179737,16.0211,12.3069,92.5327,-0.0154494,-2.00774,500,-0.0997971,-0.0625174,-1.33796,2.30501,-0.00656226,-292.131,304.283,50.6774,9043.89,6419.54,1.73968,1.77696,2.34099,4.14448,1.83291,0.802198,714.025,81.0287,9453.63,0.0843403,0.834312,0.0155436,8466 
104,2,104,5494.71,-0.0425797,14.1818,11.4385,92.9841,0.0594353,56.8055,1.21141e-07,-0.488323,5.21,12.478,0.385103,0.270329,-367.711,925.085,48.2873,6794.95,5390.64,1.82705,7.52538,17.1088,2.70048,2.58571,0.461096,1440.84,86.491,7310.7,0.193775,0.904937,0.0213286,7435.61 
105,6,105,2325.28,-0.0262605,14.3079,10.6949,93.6991,-0.0681118,-53.6321,500,1.16121,-4.37521,3.59668,-3.02893,-4.68635,-847.246,5373.54,4.81474,1971.53,5100.29,6.49609,0.95967,14.2664,2.30595,0.648536,0.421865,6561.89,92.8403,3159.87,0.716912,0.975839,0.051344,9152.98 
106,7,106,1456.75,-0.11147,-8.2017,10.8585,93.3359,0.201457,-223.855,2.42368e-06,2.36582,1.55124,3.81038,-5.12819,0.669794,-468.493,1879.45,-0.973214,2414.64,4367.2,5.3158,4.50121,9.71033,-2.17822,3.61977,0.536917,2536.56,47.7014,3071.74,0.501754,0.968139,0.0278107,5055.39 
107,8,107,7037.09,-0.218766,18.2554,11.918,93.1695,-0.00400811,316.163,0.0304606,2.11544,1.77692,4.95102,-0.513726,2.82612,-464.335,2149.82,67.793,7840.11,7123.82,5.03923,4.70072,10.7986,2.41007,5.74992,0.623723,2801.1,116.036,8491.39,0.286879,0.932406,0.0245544,9764.04 
108,9,108,6457.57,-0.296225,14.7211,12.2229,92.7546,0.26359,196.976,2.08434,-2.67665,1.18657,0.224754,1.55463,-1.25321,-282.45,541.218,59.3437,7513.57,7547.68,-0.898139,2.96509,3.78179,3.33314,0.525304,0.610414,937.382,88.6892,7909.74,0.126275,0.857946,0.0202369,7423.37 
109,10,109,7235.21,-0.324133,15.1678,12.7848,92.709,0.333313,-23.0047,444.364,2.20271,1.9978,7.92533,0.451892,2.26409,-260.806,355.25,74.7012,8370.48,6562.25,3.84493,3.64003,11.2098,2.09412,3.90632,0.546074,721.056,101.798,8736.29,0.0914487,0.801884,0.0210137,7884.81 
110,6,110,1297.37,-0.922854,10.9432,12.1386,93.6589,-1.19608,-475.393,498.1,4.70863,1.53162,9.71888,1.07873,-0.538762,-658.644,3887.19,28.7925,1487.81,22834.3,8.85593,5.67892,18.0135,5.22603,3.60854,0.564712,4811,97.223,2411.62,0.708696,0.965843,0.0691296,6788.53 
111,7,111,2935.08,-0.686789,12.7124,11.881,93.3286,-0.445221,1134.1,499.993,2.7947,-0.328334,2.68248,-2.64037,0.021376,-588.679,3026.78,9.11548,3508.81,21353.7,6.50146,3.37842,10.096,1.06638,3.72813,0.592417,3852.46,70.277,4334.49,0.520129,0.969064,0.0290007,7406.75 
112,8,112,6708.36,-0.591391,17.1552,12.4033,92.8374,-1.06305,1279.68,115.839,2.37738,1.46141,-0.318116,0.699058,0.675693,-452.513,1908.48,60.0717,7487.87,51211,5.22674,4.31077,5.3806,3.54841,3.52505,0.755334,2543.17,107.086,8122.56,0.276321,0.931369,0.0237101,9203.67 
