cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
81,1.2,81,11639.5,-0.477935,27.1008,11.3291,91.1119,-0.369041,2207.51,477.977,-3.57902,-4.43609,-4.44261,-4.46346,-3.57145,-329.537,-33.708,7.57052,13949,36514.6,-1.50402,-2.36109,-0.292598,-2.38846,-1.49645,0.963619,428.499,41.8081,14411.2,0.0349919,0.854157,0.0053157,12245.7 
82,1.4,82,11233.7,-0.218958,26.447,11.0856,91.1145,-0.0755104,762.473,0.0246091,-2.98845,-7.05037,-2.84111,-3.49634,-2.18307,-246.896,91.342,22.3613,13647.6,11418.3,-1.43381,-5.49573,0.268172,-1.9417,-0.62843,1.02905,437.638,48.0128,13993.9,0.0367373,0.838933,0.00628054,11912.6 
83,1.45,83,11840.7,-0.42794,27.0518,11.3016,91.395,-1.38218,1033.83,465.194,-2.00592,-5.68074,-1.4422,-3.96699,1.74327,-303.745,50.066,4.91974,13857.5,56469.2,-0.0933169,-3.76814,2.38301,-2.05439,3.65588,-18.3681,476.098,36.4777,14283.6,0.0390608,0.881771,0.00468238,12188.6 
84,8,84,9269.61,0.00542367,21.0312,11.3707,91.4426,-0.012106,-5.99437,7.4314e-12,0.569995,-1.15269,-2.30078,0.565908,1.94924,-279.826,3155.59,78.6341,8099.43,7787.15,2.33198,0.609299,1.2232,2.3279,3.71123,0.880121,3548.08,107.707,8491.91,0.337544,0.949556,0.0228309,10511.4 
85,2,85,10422.4,-0.100318,24.1378,11.0068,91.5155,0.111341,1.27882,0.461406,2.85034,-0.335321,-1.1728,-0.693615,0.82309,-301.409,1166.4,40.2817,11262.1,8653.38,4.74823,1.56257,2.62298,1.20428,2.72098,0.79602,1589.16,71.5969,11684.8,0.142261,0.926919,0.0111612,11170.7 
86,1.3,86,12428.4,-0.429488,28.0406,11.3646,91.2195,0.0593275,-1186.47,493.483,3.14228,0.256842,-0.238516,-2.13154,0.957209,-284.592,-68.668,30.82,14585.9,12665.2,4.93428,2.04884,3.34548,-0.339537,2.74921,0.737368,330.5,60.388,14985.1,0.0261921,0.757716,0.00736873,12618.3 
87,1.75,87,11415.1,-0.0612979,26.0864,11.0135,91.3715,-0.0488481,171.461,500,-2.91373,-0.522393,0.462132,-2.95753,-2.05775,-289.666,532.882,38.4833,12820.3,9625.35,-1.08979,1.30156,4.11003,-1.13358,-0.233798,-0.391144,939.166,68.5784,13226.5,0.0796921,0.886693,0.00946078,11784.9 
88,1.6,88,11065.6,-0.0515793,25.1945,11.1116,91.4501,-0.411577,464.845,2.74378e-07,-0.656685,-5.73972,4.06028,-5.27133,-4.93054,-213.657,190.767,13.0334,13069.1,15341.4,0.688658,-4.39437,6.75097,-3.92598,-3.5852,2.51166,490.442,35.2316,13368.8,0.0428227,0.888325,0.00483116,11452.8 
89,4,89,6630.68,-0.456332,16.6065,11.7892,92.1996,-0.960448,1885.61,248.656,-2.75056,-2.90913,2.24087,-2.59747,-0.464681,-279.995,7280.16,159.53,1595.81,65328.3,-0.987507,-1.14608,5.76698,-0.83442,1.29837,-0.40749,7672.88,188.621,1988.53,0.824732,0.958755,0.148741,9303.48 
90,6,90,7373.45,-0.343916,17.3238,11.4965,92.6084,0.128955,259.412,373.456,2.30516,2.78924,4.08792,-0.801627,4.1118,-361.465,7511.81,168.109,1490.65,7572.41,4.58121,5.06528,8.64001,1.47442,6.38785,0.669582,8018.8,205.664,1997.64,0.830373,0.957045,0.159417,9656.86 
91,10,91,10721.9,-0.0192103,25.264,10.876,91.3463,0.00394311,40.4988,499.351,-3.42445,-3.81996,-5.17163,-3.2551,-2.04292,-275.612,89.0154,1.38123,12861,8949.87,-1.689,-2.08451,-1.70072,-1.51965,-0.307471,0.767068,475.588,30.0162,13247.6,0.041944,0.900536,0.00415646,11338.6 
92,0,92,11298.3,-0.0121394,25.5407,11.2984,91.045,0.125804,-118.103,500,-4.68517,-0.334284,-4.58863,3.52876,0.476996,-221.272,54.6062,21.3933,13406.5,9877.54,-3.29188,1.05901,-1.80204,4.92205,1.87029,1.65353,364.962,44.3826,13716.8,0.0314277,0.824528,0.00592506,11612.8 
93,3.5,93,8583.8,-0.128845,20.0867,11.2785,92.2959,0.0755361,33.8213,500,0.998697,-1.2284,-1.08647,-1.82868,0.871252,-377.069,6914.64,165.381,3734.95,7458.02,3.373,1.14591,3.66214,0.545627,3.24556,0.694114,7443.52,204.557,4263.82,0.680404,0.954115,0.081199,10939.9 
94,7,94,7141.41,-0.0332833,17.8749,10.8876,92.1241,-0.00496308,-6.36031,499.17,-0.934667,3.55366,-1.33064,3.84391,5.46884,-315.621,5349.7,127.567,4051.51,6336.36,1.05272,5.54105,2.64413,5.83129,7.45623,0.882616,5792.39,160.358,4494.2,0.611164,0.953791,0.0616747,9477.64 
95,1.55,95,10422.1,-0.0758941,24.3718,10.8778,91.2077,0.0307583,-56.9305,500,-5.05802,-0.343239,-9.81862,-4.55141,-1.5919,-223.829,190.705,2.14104,12438.6,8687.22,-3.64863,1.06615,-6.99984,-3.14202,-0.18251,0.457665,504.646,25.396,12752.6,0.0460369,0.919061,0.00365503,10961.8 
96,5,96,6809.72,-0.383994,16.9083,11.3236,92.4529,0.289495,-227.45,126.678,2.00445,2.48192,-5.80304,1.63158,0.681061,-328.967,8373.43,215.508,357.227,8376.25,4.07587,4.55334,-1.66021,3.703,2.75248,1.12367,8834.84,249.686,818.635,0.929384,0.952873,0.359733,9506.12 
97,2.4,97,9347.88,-0.253178,21.9166,11.2121,91.6309,-0.179935,1076.05,500,0.0179844,5.1305,-6.84532,-5.54194,4.67424,-342.168,2478.84,81.715,8899.11,14302.3,2.17253,7.28505,-2.53624,-3.3874,6.82878,1.24475,2958.76,117.265,9379.03,0.277829,0.935141,0.0225131,10649.6 
98,3,98,8308.83,-0.41661,20.0926,11.3338,91.8677,0.52506,225.665,289.963,-1.50529,-2.41042,-5.03957,-0.601126,-0.667055,-275.168,4462.6,118.567,5888.99,11270.4,0.227374,-0.677757,-1.57425,1.13153,1.0656,10.1256,4848.55,147.156,6274.94,0.485146,0.949565,0.0414109,9994.01 
99,1.65,99,11741.1,-0.524118,27.1069,11.6011,91.1063,-0.0418714,-170.835,5.84375,-2.8165,-4.76387,-12.0318,-3.13675,-0.366523,-304.154,357.947,30.9267,13931.8,10469.9,-0.901326,-2.84869,-8.20141,-1.22158,1.54865,0.294463,784.553,62.5271,14358.4,0.0624723,0.8776,0.00795807,12558.4 
100,2.6,100,10448.1,-0.166156,24.3129,11.0397,91.9504,0.131302,-337.278,500,-1.63929,-1.58581,-5.60143,-2.98866,-0.16494,-316.441,3758.86,107.46,8807.56,10179.2,0.353256,0.406739,-1.61633,-0.996113,1.82761,-64.0524,4202.7,140.337,9251.4,0.356498,0.94479,0.0271838,11788.9 
101,2.1,101,9948.55,-0.0858427,22.9467,11.2708,91.511,-0.0602334,282.767,0.00180271,-2.11389,-5.27484,-3.17502,2.35581,0.0244043,-281.052,1232.97,36.1713,10901.6,8973.64,-0.344182,-3.50513,0.364394,4.12552,1.79411,0.850334,1627.17,65.3715,11295.8,0.149423,0.934312,0.0105483,10889.7 
102,2.2,102,10097.8,-0.0195982,22.7608,11.2187,91.7728,-0.00338489,51.2383,500,-2.45663,4.77422,-1.20596,-0.708687,1.81378,-308.209,1665.67,25.777,10370.4,8318,-0.515918,6.71493,2.67546,1.23202,3.75449,0.806979,2097.97,57.7987,10802.7,0.191487,0.954005,0.0097598,10956.2 
103,1.8,103,10816.9,-0.073134,24.8436,11.1018,91.2551,0.105038,4.5441,3.29682e-12,0.289505,-0.855673,1.10073,5.47847,2.99743,-354.422,707.406,35.2735,12122.3,8993.98,2.5212,1.37603,5.56413,7.71017,5.22913,0.751609,1204.52,72.0966,12619.4,0.104265,0.905185,0.0104146,11552.4 
104,9,104,10279.2,-0.195038,23.784,11.3546,91.3551,-0.161662,127.213,500,-5.98464,-3.22193,-6.23023,-3.38339,-0.290053,-276.504,967.482,17.1286,11709.7,9460.77,-4.24357,-1.48086,-2.74809,-1.64232,1.45102,0.682809,1355.31,45.8563,12097.5,0.120202,0.944099,0.00693418,11275.3 
105,2.8,105,9860.11,-0.345412,22.9293,11.2743,92.0281,-1.42709,1930.18,64.5026,3.28458,-1.18153,-2.73818,-5.03002,0.949418,-320.024,4222.61,131.026,7620.36,98084.9,5.29968,0.833579,1.29204,-3.01492,2.96452,0.824806,4671.47,164.275,8069.23,0.413835,0.942028,0.0361464,11288.2 
106,1.35,106,12348.7,-0.0222573,26.6348,11.5697,91.0682,-0.00124406,-26.7486,500,-1.63006,-6.42158,-1.43808,-2.48609,-3.15365,-353.392,45.73,14.7232,14373,10032.6,0.595156,-4.19636,3.01235,-0.26088,-0.928437,2.69407,541.396,51.4392,14868.7,0.0425167,0.857433,0.00633253,12733.7 
107,1.2,107,10359.1,-0.23265,23.287,11.6314,90.6844,0.692648,-1313.09,500,0.232088,-0.700467,-2.18388,-3.42099,-0.951486,-276.664,34.6474,40.794,12388.9,38424.9,1.97417,1.04161,1.30028,-1.67891,0.790594,0.62066,422.696,69.5383,12777,0.0387801,0.776461,0.00992608,10899.8 
108,1.4,108,11448.2,-0.253065,25.9376,11.3656,91.3232,0.17213,109.909,500,1.83627,-4.2301,-4.48458,-2.00984,-0.816152,-293.576,55.033,35.1644,13594.2,10212.5,3.68484,-2.38153,-0.787439,-0.161272,1.03242,1.56772,466.802,65.6658,14006,0.0390573,0.802455,0.00856259,11951.7 
109,1.45,109,9739.04,-0.409664,23.6359,11.0358,91.0738,-0.351363,2070.24,499.999,-1.41796,-0.957019,-7.62452,-1.73425,1.52977,-250.699,77.2306,22.1419,11920.9,32170.7,0.160624,0.621565,-4.46735,-0.155662,3.10835,-5.099,428.86,48.1885,12272.5,0.0408737,0.835675,0.00718117,10492.3 
110,8,110,9443.2,-0.425041,22.5509,11.2333,92.1187,0.0352669,173.454,139.259,-3.53665,-3.96876,-6.65046,-3.25033,0.40726,-291.205,3150.64,96.7983,8514.13,8445.58,-1.70301,-2.13511,-2.98318,-1.41668,2.2409,0.502562,3559.08,127.053,8922.57,0.327254,0.941201,0.0255603,10875.6 
111,2,111,9324.39,0.000456775,22.058,10.9473,91.3119,-0.000724083,0.651856,2.94267e-12,0.131974,2.95215,-2.74803,-2.17326,-7.15858,-284.414,1266.86,38.7905,10102.2,7860.83,1.92285,4.74303,0.833731,-0.382376,-5.3677,0.523458,1665.78,68.3401,10501.1,0.162093,0.933014,0.0118462,10276.7 
112,1.3,112,11373.1,-0.500298,27.3235,11.1178,91.0419,-0.186211,461.799,489.653,-4.83666,0.182022,1.62876,2.01217,-2.00659,-295.759,21.6717,20.3323,13781.9,12688.3,-2.97435,2.04434,5.35339,3.87449,-0.144274,0.343432,436.503,51.0605,14196.7,0.0361409,0.830076,0.0065818,12077.8 
113,1.75,113,10884.7,-0.0194333,25.4322,11.1232,91.1998,-0.0185486,2.33671,500,1.78771,3.9127,-8.49761,-1.05451,-0.564121,-296.389,520.607,25.9753,12890.5,9210.38,3.65399,5.77898,-4.76505,0.811766,1.30216,1.70262,936.321,56.7689,13306.2,0.0790315,0.904076,0.00779776,11847.4 
114,1.6,114,11100.3,-0.479024,25.9526,11.3837,91.4479,-0.0752862,-87.9345,17.7163,-5.11345,0.29208,-7.61878,-6.88285,-0.709951,-306.203,136.091,11.0422,13444,9832.95,-3.18537,2.22016,-3.76262,-4.95478,1.21813,0.555481,565.571,42.8555,13873.5,0.0473606,0.882921,0.00565812,11941.8 
115,4,115,7628.11,-0.0208756,18.9579,11.0752,92.5165,-0.0307723,24.7669,500,-1.19423,-2.76102,-2.59294,1.18701,0.174345,-322.373,8419.19,166.758,1511.59,6859.79,0.835672,-0.731118,1.46685,3.21691,2.20424,0.790227,8871.35,200.252,1963.75,0.846371,0.961999,0.15814,10481.6 
116,6,116,1717.73,-0.0220768,-6.03946,12.7948,92.1162,0.03728,-33.6898,500,-0.199843,3.88603,2.23949,0.0321375,-4.08201,-275.389,3409.74,83.8329,649.653,2556.4,1.53421,5.62008,5.70759,1.76619,-2.34796,0.535217,3796,112.445,1035.91,0.817144,0.950716,0.166635,4645.45 
117,10,117,11059.1,-0.00244982,25.7827,10.9285,90.7418,0.00251397,2.49347,4.28232e-11,-0.936116,-1.29381,-4.33476,-1.10609,-0.962291,-264.481,25.8101,10.4145,13175.7,9172.63,0.729252,0.371562,-1.00403,0.55928,0.703077,1.73872,396.771,37.893,13546.6,0.0344868,0.856802,0.00512638,11505 
118,0,118,13170,-0.0669527,29.3149,11.2723,91.0688,0.0257801,-27.6054,500,1.64405,-1.06236,-3.80836,-1.71025,-5.28024,-312.412,-38.8955,9.74298,15420.6,10780.2,3.61122,0.904815,0.12599,0.256929,-3.31307,0.920555,399.293,42.2014,15858.8,0.0297901,0.843912,0.00487805,13403.5 
119,3.5,119,8095.88,-0.160443,19.3021,11.282,92.2453,0.127528,96.0941,0.8098,2.67307,0.351712,9.4872,-0.305007,2.36974,-306.506,6602.09,150.65,3453.06,7487.94,4.60305,2.2817,13.3472,1.62498,4.29973,0.489721,7031.99,182.495,3882.96,0.68833,0.956557,0.0796787,10216 
120,7,120,8486.37,-0.423354,20.4727,11.349,92.0036,0.118909,-144.44,476.303,-0.577238,-1.76072,-2.66265,-2.2024,0.429248,-316.447,6287.56,97.8015,4333.99,8122.73,1.41535,0.231865,1.32253,-0.209815,2.42183,0.744773,6731.4,130.679,4777.83,0.632102,0.967143,0.0479669,10649.2 
121,1.55,121,11210.5,-0.00687844,25.9901,10.9087,91.6047,0.00203484,-23.8494,500,-2.65162,1.37423,-5.90532,-3.61269,-0.00823605,-264.645,77.7144,13.6446,13316.8,9230.98,-0.985216,3.04063,-2.57252,-1.94629,1.65816,-2.19479,448.905,41.1402,13688,0.0384565,0.861787,0.00550609,11673.1 
122,5,122,7780,-0.360371,19.0346,11.0816,92.4831,-0.215093,-30.9874,492.131,1.00147,-3.03665,-2.149,4.92543,-1.93325,-342.909,9345.18,206.04,531.696,7083.58,3.16068,-0.877441,2.16942,7.08464,0.225961,0.815577,9826.14,241.667,1012.66,0.922078,0.958736,0.305368,10656.5 
123,2.4,123,9126.56,-0.35579,21.8992,11.3452,91.7907,0.174231,192.061,500,-2.32368,3.21353,1.64929,1.46405,-2.22869,-322.579,2657.58,71.1695,8797,9177.26,-0.292487,5.24472,5.71167,3.49524,-0.197495,0.590903,3110.03,104.684,9249.45,0.290804,0.944371,0.0204229,10694.6 
124,3,124,8691.32,-0.379208,20.4618,11.328,92.0686,0.523092,-164.481,406.41,-2.9198,0.511585,-3.74277,1.19642,2.85434,-270.297,4870.17,108.084,5811.82,10346.4,-1.21781,2.21358,-0.338788,2.89842,4.55633,1.04177,5249.29,136.167,6190.94,0.508363,0.956576,0.0389387,10325.9 
125,1.65,125,10939.2,-0.0128333,25.8055,10.8479,91.4614,-0.00964347,0.434913,500,-1.12882,-2.66858,-3.08963,-2.05928,-2.26532,-306.27,274.759,26.7356,13164.4,9112.98,0.79968,-0.740079,0.76737,-0.130776,-0.336822,-1.1353,704.332,58.5559,13593.9,0.0594304,0.872989,0.00787239,11851.4 
126,2.6,126,9197.21,-0.476416,21.8345,-11.624,91.7393,0.16765,-164.178,468.68,-2.41607,-4.66356,-7.39136,0.423839,4.35183,-283.103,3441.97,62.6962,8189.83,9158.16,-0.633442,-2.88094,-3.82611,2.20646,6.13445,4.82449,3839.05,92.1095,8586.91,0.352844,0.959705,0.0193769,10880.3 
127,2.1,127,10243.6,-0.0458033,23.9122,11.1951,91.2856,0.017455,-43.6044,500,1.62681,-4.1721,-5.28646,-2.83821,1.49701,-341.535,1647.19,42.4526,10950.7,8739.28,3.77736,-2.02154,-0.985349,-0.687657,3.64756,1.26414,2126.23,77.9368,11429.7,0.184912,0.93972,0.0124051,11498.6 
128,2.2,128,10073.1,-0.0365017,22.6255,11.3856,91.4334,-0.0895648,90.5408,500,0.581629,2.73442,2.01289,-0.639084,-2.94854,-317.129,1918.47,33.4399,10295.7,8649.85,2.57851,4.7313,6.00665,1.3578,-0.951664,0.56228,2363.27,66.3884,10740.5,0.211564,0.953143,0.0112581,11170.5 
129,1.8,129,10303.1,-0.0567845,24.0698,11.1461,91.4034,-0.0134969,-141.122,1.5216e-10,-0.3786,-3.55141,-6.94077,0.449102,-2.27409,-253.925,643.203,22.3649,12173,8795.57,1.2203,-1.95251,-3.74297,2.048,-0.675192,-0.206487,999.357,48.7468,12529.1,0.0886487,0.921352,0.00711604,11273.2 
130,9,130,9937.83,-0.30419,23.7067,11.0938,91.5046,0.173793,-142.173,499.999,-3.49939,-1.22849,2.24726,-4.73285,-2.7727,-315.989,1222.29,40.5261,10942.1,9365.74,-1.5097,0.761205,6.22665,-2.74315,-0.783,-2.18987,1665.5,73.3561,11385.3,0.151389,0.928438,0.0117295,11001.5 
131,2.8,131,8278.2,-0.311516,20.7533,10.6005,92.2703,0.334767,-110.185,499.915,3.07235,-4.52015,-1.3283,-0.411701,0.880058,-279.989,3729.95,79.63,6558.6,8362.36,4.83537,-2.75714,2.19773,1.35131,2.64307,0.734264,4122.66,108.72,6951.32,0.419706,0.955886,0.028004,9822.74 
132,1.35,132,11287.1,-0.453511,25.8568,11.471,90.7512,-0.711256,1212.52,35.6234,-4.27352,0.082488,2.79253,-2.08585,-3.30534,-332.694,-17.2591,7.61497,13634.4,37729.8,-2.17864,2.17737,6.9823,0.00903012,-1.21046,-0.208093,449.376,42.1806,14101,0.0374099,0.858912,0.00548011,12012.2 
133,1.2,133,11431.5,-0.488705,27.0963,11.2093,91.0615,0.227681,353,0.573266,-2.89123,-4.18885,-2.55677,-4.01767,-7.67668,-273.688,35.9533,8.39549,13819.3,12503.8,-1.16788,-2.4655,0.889915,-2.29433,-5.95334,1.08097,419.828,36.8306,14203.2,0.034793,0.866909,0.0047541,12066.4 
134,1.4,134,10348.3,-0.461134,24.6607,11.2354,91.2005,0.342665,-48.2948,139.671,-6.5602,-1.33794,-1.4412,-4.72215,-4.90138,-320.125,108.819,12.2691,12522.7,9558.41,-4.54446,0.677794,2.59027,-2.70641,-2.88564,1.37713,557.825,45.5288,12971.8,0.0498296,0.875019,0.00642397,11194.7 
135,1.45,135,12077.8,-0.405649,27.2224,11.497,91.3383,0.416424,-287.109,500,-0.554981,-0.524689,1.30269,0.792304,-2.80534,-267.397,74.397,37.0068,14100.9,14080.4,1.12875,1.15904,4.67015,2.47603,-1.12161,0.438168,449.448,64.7883,14476,0.036482,0.798554,0.00817708,12319.7 
136,8,136,8871.34,-0.00760978,21.3893,11.0509,91.8936,-0.0190329,-6.13644,500,-2.7818,-1.29249,-8.31848,-0.677451,-3.01824,-378.703,3306.29,83.9138,8068.83,7698.44,-0.397207,1.0921,-3.5493,1.70714,-0.633647,-0.992968,3837.46,123.26,8600,0.352401,0.946781,0.0257228,10889.5 
137,2,137,8682.12,-0.399027,21.3664,11.3751,91.3506,-0.269561,1110.78,499.909,-0.990814,2.77249,-6.5491,0.384112,0.830528,-307.368,1239.12,69.9017,9831.51,17659.1,0.944599,4.7079,-2.67827,2.31952,2.76594,1.3323,1670.24,101.836,10262.6,0.165606,0.903588,0.0179511,10085.6 
138,1.3,138,11253,-0.478481,26.2594,11.3477,91.2581,-0.0814031,-541.447,445.144,-3.72456,-0.173682,-3.8191,0.272553,-3.91594,-301.619,-3.0505,23.5395,13587.6,11135.2,-1.82535,1.72553,-0.0206752,2.17177,-2.01673,1.59851,419.999,54.8765,14010.6,0.0352683,0.8139,0.00716344,11908.7 
139,1.75,139,11462.5,-0.451094,26.1392,11.4823,91.1442,1.34603,-2931.52,275.575,-1.56791,4.0849,-0.45815,2.18994,-0.425474,-332.621,494.842,37.469,13166.7,138223,0.526516,6.17932,3.7307,4.28436,1.66895,0.772377,961.375,72.027,13633.2,0.0791866,0.884086,0.0096384,12140.6 
140,1.6,140,11331.5,-0.00874718,26.4652,10.9299,91.2871,-0.00106286,-0.244206,5.23384e-12,-2.49018,2.00048,-5.02651,-1.26889,-1.61351,-344.577,102.992,40.3602,13516.5,9416.43,-0.320467,4.17019,-0.687084,0.900826,0.556199,1.14873,586.295,76.1605,13999.8,0.0485903,0.814779,0.00992186,12066.1 
141,4,141,7588.77,0.00637619,18.1254,11.0737,92.2731,0.0115265,7.25124,8.36183e-12,0.433774,-1.97034,-5.55471,4.82129,-1.47411,-327.04,7408.26,253.472,2075.7,6536.66,2.49306,0.0889418,-1.43614,6.88057,0.585176,1.16677,7866.97,287.45,2534.4,0.791033,0.9399,0.172823,9945.18 
142,6,142,6488.6,-0.465131,16.9834,11.4046,92.209,0.249712,526.323,1.06509,2.15177,-1.63327,5.00519,1.41665,1.89544,-342.612,7412.3,175.647,1357.96,10583.7,4.3091,0.524063,9.31986,3.57399,4.05277,0.572087,7892.85,211.243,1838.5,0.839627,0.955259,0.174684,9400.42 
143,10,143,11831.5,-0.139599,26.9369,11.2139,91.1754,-0.128582,-335.343,500,-1.08347,-0.639283,-4.54153,-2.87594,-10.4776,-267.051,16.2619,13.1766,14071.2,11237,0.598078,1.04227,-1.17843,-1.19439,-8.79603,0.876326,390.827,40.9221,14445.7,0.0319399,0.84514,0.00519126,12236.3 
144,0,144,11200.6,-0.0320098,25.2365,11.2311,91.1424,-0.320816,305.258,5.70197e-07,-1.15696,5.64636,-4.31587,4.21772,-1.62444,-294.396,-15.2421,16.9425,13263,12414.7,0.696771,7.5001,-0.608403,6.07146,0.229296,1.0438,397.677,47.5291,13675.9,0.0342473,0.827024,0.00636132,11611.9 
145,3.5,145,7811.13,-0.48381,19.3542,11.6136,92.5301,0.935783,-183.682,487.011,-0.804421,2.41776,-2.32405,-0.855497,-6.13292,-334.939,6564.12,153.332,3639.18,12912.5,1.3046,4.52678,1.894,1.25353,-4.0239,0.617761,7033.9,188.131,4108.96,0.676125,0.955287,0.0777814,10403.2 
146,7,146,8567.29,-0.47166,20.9881,11.5774,92.2083,0.159174,632.28,495.38,3.46556,3.06272,1.14033,-0.513692,-1.29702,-408.828,6282.08,160.566,4600.77,11186.3,6.03984,5.63701,6.28889,2.06059,1.27726,0.704797,6855.5,203.041,5174.19,0.617705,0.950724,0.0674134,11098.3 
147,1.55,147,11536.9,-0.499872,27.2555,11.2743,90.8323,2.15236,-59.5964,41.4474,-3.4607,5.8476,-5.68306,-6.33601,-1.34156,-338.876,244.595,25.3221,13609,14178.9,-1.32689,7.98141,-1.41544,-4.2022,0.792249,1.77383,719.901,60.5299,14084.3,0.0586762,0.871732,0.0078546,12269 
148,5,148,6736.78,-0.13618,16.2098,11.1789,92.198,2.0041,-2209.35,500,-4.47385,-4.28273,-5.43612,-4.16196,0.369883,-267.132,7908.71,181.896,592.818,150037,-2.79179,-2.60067,-2.072,-2.4799,2.05194,0.737469,8283.39,209.65,967.497,0.912596,0.957587,0.285291,9076.74 
149,2.4,149,8130.52,0.000179186,20.5869,-10.6528,91.9994,-0.00593591,3.86646,0.113608,3.05681,-1.1678,0.608163,-2.00005,-1.89068,-347.872,2257.12,45.9508,8347.48,7139.95,5.24727,1.02266,4.98908,0.190412,0.299775,0.575368,2745.04,82.0934,8835.41,0.274777,0.950267,0.0168277,9990.08 
150,3,150,6898.79,-0.0348726,17.3016,10.9526,92.0358,0.0122421,1.68286,499.133,-3.08905,2.21342,-3.45646,-2.60516,-3.85686,-398.013,4182.11,86.5073,5007.21,6169.43,-0.582864,4.7196,1.55591,-0.0989766,-1.35068,0.633299,4740.37,127.859,5565.47,0.509495,0.954926,0.0406017,9304.05 
151,1.65,151,10758.7,-0.531746,25.1142,11.7064,91.1518,-2.68292,3456.2,363.538,1.27387,2.27212,-5.96032,4.84671,-1.09578,-288.95,362.018,9.45079,12863.3,311429,3.09332,4.09156,-2.32143,6.66616,0.723662,1.18945,767.299,39.4716,13268.6,0.0658765,0.917411,0.00545007,11647.5 
152,2.6,152,8696.73,-0.147057,21.2097,11.0161,91.8937,0.132338,158.146,10.3704,-0.412061,-2.52839,-0.771963,3.63658,-3.43369,-325.036,2899.22,75.3153,8202,8287.37,1.63461,-0.481725,3.32137,5.68325,-1.38702,0.621301,3355.11,109.085,8657.9,0.320922,0.946165,0.0226832,10454.6 
153,2.1,153,9913.93,-0.128453,22.8528,11.3548,91.5129,-0.640497,822.267,2.48244e-06,-1.821,-1.05437,0.144627,0.114813,-1.24844,-303.091,1515.59,60.5502,10658.3,25591.7,0.0874841,0.854115,3.96159,2.02329,0.660042,0.477812,1940.71,92.0402,11083.4,0.175962,0.923365,0.0150669,11029.1 
154,2.2,154,10131.5,-0.00472733,24.0776,10.893,91.7989,-0.0125148,16.7982,4.41238e-11,-4.57415,1.30433,-4.8749,-2.64686,-1.83043,-370.238,1848.25,62.0587,10706.3,8544.8,-2.24287,3.63562,-0.212323,-0.315568,0.500863,1.15547,2367.54,100.525,11225.6,0.204584,0.930835,0.0162284,11572.5 
155,1.8,155,9619.24,-0.476296,23.0098,11.4281,90.9009,-0.924913,1122.42,494.482,-6.47521,-4.77334,-5.70398,-3.40302,-11.9056,-244.177,617.496,21.9816,11363.5,42354.9,-4.9377,-3.23583,-2.62895,-1.86551,-10.3681,0.885877,959.977,47.3506,11706,0.0909167,0.920541,0.0073962,10558.9 
156,9,156,11204,-0.470903,25.9482,11.437,91.5089,-5.32094,4793.97,16.5215,-4.00805,0.473917,-7.95283,3.55227,0.256952,-344.474,1092.16,61.0562,12430.1,840045,-1.83899,2.64298,-3.6147,5.72133,2.42601,1.67734,1575.32,96.8457,12913.2,0.129505,0.902866,0.013627,12164.2 
157,2.8,157,8478.6,-0.458807,20.4148,11.5699,92.0936,0.10876,445.179,445.584,-1.14272,2.78057,-5.72982,-1.9498,-5.33952,-313.469,3882.32,73.7339,6953.95,9265.17,0.831108,4.7544,-1.78217,0.0240235,-3.36569,4.86029,4321.99,106.302,7393.62,0.416186,0.958734,0.0258016,10384.8 
158,1.35,158,11815.9,-0.00252646,27.394,10.9567,91.3831,-0.0116696,14.3732,1.13298e-13,-0.580332,0.793469,-1.11279,-3.59396,-3.18954,-324.764,51.9336,4.87863,14092.8,9776.3,1.46462,2.83842,2.97712,-1.54901,-1.14459,0.350904,507.446,38.6203,14548.3,0.0408012,0.882466,0.00486631,12437.1 
159,1.2,159,11272.8,-0.496672,26.1773,11.5057,91.3038,0.433798,-2452.66,126.761,-6.22919,-3.22806,-4.55425,-3.22296,-3.51881,-328.441,-74.5801,-1.88845,13845.9,44440,-4.16108,-1.15996,-0.418048,-1.15486,-1.45071,0.949902,386.09,32.2352,14306.6,0.0318622,0.872516,0.00413343,12117.5 
160,1.4,160,10081,-0.478682,24.3735,11.2112,91.1707,-0.446812,-347.579,359.918,1.17556,9.79867,-6.10861,-4.18529,-3.99624,-353.339,57.7793,5.98834,12404,13951.1,3.40044,12.0235,-1.65885,-1.96041,-1.77136,1.16533,553.371,42.6989,12899.6,0.0497142,0.881032,0.00606058,11131.1 
