cyc,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
82,2.6,82,16659.5,-1.33487,44.0935,11.6399,93.05,1.47201,646.134,252.511,6.83509,6.66013,17.2233,5.30294,5.45376,-989.476,7488.38,17.0429,14658.4,47669.9,13.0656,12.8906,29.6842,11.5334,11.6842,0.623574,8876.21,119.846,16046.3,0.402839,0.976917,0.0135715,22034.2 
83,2.2,83,14278.4,-0.746382,35.0245,11.2718,93.0117,-0.416842,-100.685,461.129,0.932875,3.47044,2.61953,-0.201396,4.55789,-546.071,2668.22,3.10454,14832.6,14217.9,4.37134,6.9089,9.49645,3.23707,7.99635,0.70333,3434.13,59.8392,15598.5,0.211658,0.970409,0.00701711,16224.9 
84,1.8,84,21148,-0.58734,43.5998,12.0636,92.7679,-0.898969,1299.21,0.371532,-0.321615,-0.535112,8.06325,0.494789,2.66614,-456.354,1310.87,10.1439,22024.5,55142.7,2.55193,2.33843,13.8103,3.36833,5.53968,0.499783,1950.96,57.5573,22664.6,0.095002,0.950906,0.00465629,20535.9 
85,9,85,18676.1,-0.0271418,40.6443,11.468,92.4781,0.0121088,12.5313,500,4.98788,1.99322,7.47124,1.51088,1.20671,-574.446,1710.31,1.71455,19739.3,15178.4,8.60501,5.61035,14.7055,5.12801,4.82385,0.621701,2516.02,61.3972,20545,0.12994,0.959045,0.00547486,19362.9 
86,2.1,86,18718.7,-0.842824,42.4375,11.8333,92.6436,0.329695,1303.16,188.189,6.94309,2.8288,9.50412,0.829546,1.42497,-682.711,3038.42,-3.02884,19189.3,30333.9,11.2419,7.12766,18.1018,5.1284,5.72383,0.617489,3995.99,67.9022,20146.8,0.194771,0.971122,0.00617026,20516.4 
87,3,87,11837.4,-0.783072,38.8868,11.2507,93.2177,1.21985,2246.54,5.14033e-05,6.73061,11.0235,13.4168,5.36129,0.938074,-1251.14,10585.3,-24.6151,8765.34,103453,14.6087,18.9016,29.173,13.2394,8.81616,0.65573,12340.2,105.373,10520.2,0.58856,0.985277,0.0181168,20966.7 
88,10,88,21434.6,-0.0765461,42.1177,11.9596,92.5123,0.0394583,-54.7738,2.73854e-05,-0.0983569,1.66925,2.40261,2.05968,2.21148,-310.791,159.749,-6.12594,22762.9,16467.8,1.85861,3.62622,6.31654,4.01665,4.16844,0.683959,595.664,26.164,23198.8,0.030362,0.92862,0.00207325,19618.7 
89,5,89,10792.6,-2.45869,41.9156,12.2452,93.7479,1.53158,-581.96,478.103,6.06518,9.84029,25.7916,7.14341,5.05314,-1664.3,20808,83.0375,-308.943,45723.9,16.5448,20.3199,46.7509,17.623,15.5328,0.599638,23142.3,255.951,2025.39,0.93304,0.981013,0.188831,24803.2 
90,0,90,21528.3,-0.37664,42.2946,12.0663,92.5194,0.043101,-198.791,381.121,-0.39033,-0.667984,-1.34077,-4.44801,-1.29196,-373.613,63.8952,9.06622,23068.2,16892.1,1.96221,1.68456,3.36432,-2.09546,1.06058,0.437048,587.924,47.8832,23592.2,0.0294942,0.875252,0.00372484,19933.5 
91,2,91,15730.2,-0.615749,36.2022,11.367,92.6846,0.386555,-342.773,492.868,3.37416,0.892289,5.85901,2.0511,3.56738,-539.264,1757.43,3.78581,16743.3,17709.4,6.76976,4.28789,12.6502,5.4467,6.96299,0.649749,2513.8,59.8132,17499.6,0.149067,0.960025,0.00625686,16863.5 
92,4,92,7716.93,-0.0136239,33.9589,10.8659,93.4305,-0.0139328,10.73,500,11.0194,12.3864,17.6942,7.11981,7.13808,-1461.28,15722.7,-5.5113,1110.39,12016.9,20.2207,21.5877,36.0967,16.3211,16.3394,0.673526,17772.3,146.31,3159.98,0.872753,0.985798,0.0785883,20363.4 
93,1.4,93,22479.5,-0.41597,43.6982,12.254,92.3895,0.377146,-141.23,10.3226,1.93543,1.32811,-5.38464,-2.43722,-0.840325,-332.066,161.711,-12.0221,23919.6,19165.5,4.02636,3.41904,-1.20277,-0.34629,1.25061,1.16829,627.466,22.4783,24385.4,0.0304248,0.941006,0.00169517,20623.5 
94,1.6,94,22917.6,-0.121511,44.9049,12.0798,92.4471,0.187698,-124.176,499.995,1.07847,1.83732,-7.56627,-1.82254,-0.271807,-382.819,453.53,3.50043,24222.1,18417.1,3.48897,4.24783,-2.74526,0.587971,2.1387,1.35569,990.47,43.2738,24759,0.0465165,0.928973,0.00320929,21292.9 
95,1.2,95,21454.5,-0.0266989,42.2422,11.9649,92.5693,0.00565632,3.32722,0.000221063,-0.885888,-1.51418,-3.98828,1.09007,2.16603,-295.603,73.7773,16.2969,23181.2,16453.8,0.975443,0.347154,-0.265623,2.9514,4.02736,1.03306,488.389,47.0088,23595.8,0.0246202,0.85584,0.00365652,19836.9 
96,1.75,96,22750.2,-0.581076,45.857,12.2132,92.6008,0.502515,-61.1891,5.31344,4.51619,-1.35377,10.0479,1.07635,-2.28252,-415.851,843.809,-0.735512,24277.7,19232.9,7.13469,1.26473,15.2849,3.69485,0.335986,0.4485,1427.08,42.4698,24861,0.0654231,0.950498,0.00313698,21813.1 
97,1.35,97,22949.6,-0.406447,44.5279,12.2869,92.4191,0.438108,330.658,9.69117e-08,4.17766,0.168891,2.2567,-1.63968,-3.61551,-340.448,116.449,5.66277,24434.9,22526.1,6.32136,2.3126,6.54412,0.504024,-1.4718,0.539481,593.96,41.0339,24912.4,0.0282541,0.892141,0.00302501,21022.1 
98,1.6,98,22713.6,-0.465872,44.9048,12.1636,92.6658,0.4299,-77.62,243.622,2.29607,0.403554,-0.469683,3.14853,1.72237,-442.686,452.183,-4.44781,24151.5,18867.1,5.08355,3.19103,5.10527,5.936,4.50985,0.785724,1073.09,41.5456,24772.4,0.0501763,0.936547,0.00307986,21386.5 
99,1.45,99,21535.2,-0.388846,43.1409,11.8652,92.6618,-0.280524,197.003,57.4265,-0.16518,0.534632,-1.65055,1.24564,-0.452031,-341.2,100.245,23.8296,23030.6,18462.2,1.98327,2.68308,2.64634,3.39409,1.69642,0.78664,578.812,59.279,23509.2,0.02915,0.848014,0.00462344,19856.3 
100,1.55,100,20865.2,-0.114881,41.9337,11.818,92.4469,-0.49082,383.975,8.35746e-12,-0.979311,-0.568387,3.32013,2.96007,-0.358172,-346.996,406.298,23.6904,22179.1,22267.6,1.20563,1.61655,7.69001,5.145,1.82677,0.560168,892.993,59.7419,22665.8,0.045844,0.895194,0.00483191,19478.9 
101,1.8,101,22095.3,-0.193658,45.1417,12.0028,92.5861,0.211287,-107.331,499.662,1.27924,5.58425,5.93561,0.938039,1.59999,-415.448,1276.26,-3.2244,23411.1,18376.5,3.8952,8.20021,11.1675,3.554,4.21595,0.640139,1858.97,39.939,23993.8,0.0863275,0.963765,0.00305691,21533.9 
102,1.7,102,19770.2,-0.223848,40.7967,11.7806,92.3788,0.374498,-919.358,500,0.315932,1.1452,-2.83161,-0.979227,1.80515,-409.535,957.416,13.5916,20658.4,26853.4,2.89467,3.72393,2.32586,1.59951,4.38388,0.844193,1531.83,56.1407,21232.8,0.0808664,0.939729,0.00484703,18942.7 
103,1.5,103,21572,-0.0593353,42.6186,11.8218,92.5248,-0.0647385,67.8114,2.35954e-11,3.567,3.81101,2.38556,0.953657,-2.82329,-416.51,185.865,-0.296173,22888.8,16544.2,6.18966,6.43367,7.63087,3.57631,-0.200637,0.677067,770.061,42.9776,23473,0.0384686,0.911022,0.00336144,20017.9 
104,1.4,104,21669.9,-0.41789,43.1309,12.0121,92.4075,-0.457554,486.355,290.31,-0.492726,-1.10628,-5.79722,-2.19908,3.59885,-292.483,69.4696,2.62876,23319.4,24109.8,1.34896,0.735408,-2.11385,-0.357394,5.44053,1.41828,479.705,33.0166,23729.7,0.0240598,0.892501,0.00255648,19938 
105,1.65,105,21760.5,-0.479142,43.9818,11.9824,92.6365,-0.211387,-3.24087,496.287,-0.130503,-3.06587,0.42416,-4.16538,-4.05012,-389.779,524.448,10.3072,23223.4,17178.1,2.32383,-0.61154,5.33282,-1.71104,-1.59579,-0.426543,1071.15,50.8037,23770.1,0.0520921,0.92336,0.00392168,20562.6 
106,1.3,106,22531,0.00163418,43.6897,11.9909,92.531,-0.033427,4.14154,500,-2.5034,1.89345,-4.09029,-3.68606,1.98825,-300.623,-73.1559,18.6302,24046.4,17058.5,-0.610458,3.7864,-0.304405,-1.79312,3.8812,1.06138,348.497,49.8638,24468,0.0170729,0.799748,0.00374002,20412.3 
107,1.2,107,19135,-0.0306232,38.1465,11.7131,92.358,0.0153874,-14.1552,499.874,-1.51834,-1.97011,2.13812,2.54032,-1.71168,-301.763,165.009,13.4345,20219.2,14552.3,0.381786,-0.0699856,5.93836,4.44044,0.188438,0.454147,588.261,44.7865,20642.4,0.0335861,0.88243,0.00398079,17515 
108,1.75,108,19966.2,-0.205179,40.8991,11.7432,92.5904,0.0532679,51.0485,1.94415e-08,0.420803,-0.745364,-1.17889,0.893928,0.228216,-393.961,720.97,34.17,21152.3,15723.4,2.90147,1.7353,3.78245,3.3746,2.70888,0.73919,1273.54,75.101,21704.9,0.0667769,0.906456,0.00633349,19071.6 
109,1.35,109,22299.6,-0.369411,43.1989,12.1826,92.4764,-2.3888,-1356.42,387.217,4.43856,4.67774,-1.05388,-1.53313,-3.23791,-372.598,0.157547,21.1081,23725.4,122611,6.78472,7.02389,3.63843,0.813026,-0.891759,0.790513,522.763,59.8196,24248,0.0256179,0.833158,0.00452389,20406.2 
110,1.6,110,21172.1,-0.443428,42.9003,11.8921,92.6484,0.732953,-750.04,69.6662,3.39323,1.28097,1.30477,0.897189,-1.90924,-376.987,375.743,-5.12108,22632.9,34503.9,5.76702,3.65476,6.05234,3.27098,0.464551,0.684932,904.504,34.0464,23161.6,0.0454592,0.938199,0.00270049,19897 
111,1.45,111,20548.7,-0.134143,40.7401,11.8293,92.4887,0.194855,-81.7634,500,-0.294997,2.84939,2.60272,-0.798877,1.81692,-287.734,109.724,18.2533,21777.9,16207,1.51679,4.66118,6.22629,1.01291,3.62871,0.634733,513.299,48.1478,22181.5,0.0274461,0.858995,0.0039826,18702.1 
112,1.55,112,23400.3,-0.487391,45.9574,12.2627,92.5065,-0.357896,955.107,141.007,2.65483,-2.69864,1.18997,0.896961,-0.550574,-419.605,411.381,6.12444,24769.8,29473.5,5.29698,-0.0565009,6.47426,3.53911,2.09157,0.626745,999.919,49.7198,25358.4,0.0458809,0.919949,0.00359879,21793.8 
113,1.8,113,19677.6,-0.365759,41.3549,11.7657,92.6839,0.300323,-374.785,3.57168e-11,2.58607,0.596541,-3.64862,3.42637,2.65505,-424.453,1180.6,27.5836,20623.7,19503.6,5.25874,3.26921,1.69672,6.09904,5.32772,0.921635,1775.93,71.6825,21219,0.0926147,0.934024,0.00618456,19175.5 
114,1.7,114,19953.2,-0.45107,41.0858,11.7431,92.6751,-0.138517,68.0425,481.995,4.74135,5.06058,1.73787,-4.82439,-1.75951,-426.606,654.08,-3.40437,21213.7,16012.9,7.42758,7.7468,7.11033,-2.13816,0.926722,0.66259,1252.44,40.9184,21812.1,0.0654413,0.945918,0.0034438,19138.3 
115,1.5,115,22671.2,-0.0952959,44.1979,12.0307,92.4446,0.0776989,62.7746,499.989,-0.0869261,2.54353,-0.672103,-0.95498,-3.92567,-397.22,117.998,6.52795,24185,17468.3,2.41426,5.04472,4.33027,1.54621,-1.42449,0.636447,675.137,47.7975,24742.2,0.032205,0.889763,0.00354601,20963.7 
116,1.4,116,21659.8,-0.326498,42.6694,11.9941,92.248,0.487426,-416.386,0.0336368,2.05685,7.01751,4.14801,-1.17943,0.67082,-374.346,210.352,15.7546,22722.8,23267.1,4.41401,9.37467,8.86233,1.17773,3.02798,0.670014,735.41,54.6477,23247.9,0.0371444,0.884924,0.00431148,19798.7 
117,1.65,117,20705,-0.433268,41.6617,11.9745,92.3636,-0.0916099,70.3067,498.911,2.12626,-0.489066,-1.70158,0.853371,2.01249,-350.264,578.109,8.30825,21879,16449.8,4.33178,1.71645,2.70946,3.05889,4.21801,0.831024,1069.39,44.6993,22370.2,0.0550862,0.931838,0.00366732,19413 
118,1.3,118,22745.3,-0.360279,44.2116,12.0991,92.485,0.273222,84.1928,478.286,1.3389,2.63442,-5.54288,-3.68243,1.74763,-373.327,-13.7079,21.5248,24023.9,18162.2,3.68964,4.98516,-0.841397,-1.33169,4.09837,1.07938,509.919,60.312,24547.5,0.0247068,0.82851,0.00450557,20638.9 
119,1.2,119,23721,-0.088982,45.7682,12.146,92.3449,0.228363,-191.676,2.80931e-05,-2.58008,0.0391542,-4.71435,4.62118,-1.36336,-315.555,87.3999,33.6094,25250.9,19521.3,-0.593118,2.02612,-0.740411,6.60815,0.623609,1.09343,529.997,66.3943,25693.5,0.0245384,0.820191,0.00473761,21598.7 
120,1.75,120,20133.1,-0.0167837,41.2306,11.6316,92.6919,-0.0191479,43.2726,8.21549e-11,2.21531,5.08197,-1.82949,0.500003,5.11067,-368.994,808.154,16.7531,21238.4,15638.9,4.53876,7.40543,2.81742,2.82346,7.43412,0.88739,1325.7,55.0901,21755.9,0.0691712,0.932208,0.0046429,19165.5 
121,1.35,121,23112.2,-0.0149482,44.3301,12.0904,92.5235,-0.031097,18.5008,500,8.53371,-0.203429,0.377256,1.89405,1.35036,-307.443,37.6795,9.83974,24444.3,17466.2,10.4696,1.73246,4.24903,3.82993,3.28625,0.819706,468.898,41.7818,24875.5,0.022471,0.8651,0.00308452,20866.8 
122,1.6,122,22300.9,-0.465723,44.4101,12.0968,92.5134,0.641521,-66.2406,56.3982,4.15985,-1.49248,0.311853,3.89737,3.67665,-390.308,431.141,16.0001,23633.7,18871.7,6.61751,0.965179,5.22718,6.35503,6.13431,0.793386,978.585,56.5515,24181.1,0.0470313,0.908157,0.00428958,20807.1 
123,1.45,123,23555.7,-0.0228749,45.7754,12.0111,92.4784,-0.0232149,18.4551,500,3.4281,-1.88735,2.69159,-2.32423,-0.824164,-367.506,183.214,5.34493,25106.5,17912.1,5.74219,0.426744,7.31977,-0.0101394,1.48993,0.510988,698.678,43.5274,25622,0.0321842,0.901693,0.00311966,21708.7 
124,1.55,124,18690.7,-0.0361021,38.3803,11.5446,92.5608,-0.00149783,21.6829,500,0.209507,-2.60095,3.64994,1.72276,0.168108,-320.483,283.589,21.8046,20051.1,14424.9,2.2275,-0.582953,7.68593,3.74075,2.1861,0.496247,733.098,55.1015,20500.6,0.0417872,0.883756,0.00492681,17543.6 
125,1.8,125,21560.3,-0.0878112,44.1812,11.7865,92.3794,-0.113356,367.327,0.00127934,0.686487,-1.44981,0.402008,-0.972248,1.91426,-468.821,1089.82,-0.494417,22719.5,18307.4,3.63853,1.50224,6.3061,1.9798,4.86631,0.655272,1747.39,48.2143,23377.1,0.0835407,0.953938,0.00378489,20916.6 
126,1.7,126,22965.1,-0.0121311,45.2001,12.0726,92.6305,-0.0289894,10.8277,500,3.24062,3.87468,4.1873,-0.0185549,-0.493886,-469.731,746.995,8.02183,24158.5,17774,6.19839,6.83245,10.1028,2.93922,2.46388,0.645971,1405.84,56.825,24817.3,0.0646183,0.933937,0.00420021,21756.1 
127,1.5,127,21792.5,-0.0763761,42.8075,11.9981,92.3188,-0.047402,17.4622,500,0.124131,-1.27707,1.26563,-2.03027,-2.45717,-426.221,311.294,2.37738,23087.7,16746.7,2.80793,1.40673,6.63323,0.653532,0.226627,0.434413,909.11,46.6601,23685.5,0.0447149,0.917584,0.00361579,20331.3 
128,1.4,128,20765.3,-0.371092,41.5275,11.8749,92.278,0.839584,-150.321,217.347,0.918335,5.44561,-2.27612,-2.81762,0.245292,-369.575,12.3351,15.0612,22389.9,20161.7,3.24545,7.77272,2.37811,-0.4905,2.57241,0.846357,530.7,53.4586,22908.3,0.0274754,0.850137,0.00428033,19315.5 
129,1.65,129,20630.7,-0.431419,41.8331,11.8819,92.5581,0.273759,-71.6926,194.021,3.03477,2.2527,-1.26978,0.613696,-1.26519,-355.029,538.56,-5.10623,21793.7,16819.8,5.27029,4.48823,3.20126,2.84922,0.970336,0.809214,1036.52,31.7799,22291.6,0.0536623,0.949077,0.0026193,19315.7 
130,1.3,130,23950,-0.0747719,45.588,12.2129,92.4155,-0.00528742,-17.1311,446.127,-0.132896,-0.0797893,-4.93405,-2.5648,-2.25633,-339.241,77.475,-5.43339,25419.5,18127.3,2.00321,2.05632,-0.661838,-0.428694,-0.120221,1.23232,553.293,29.8124,25895.4,0.025395,0.913832,0.00211626,21787.5 
131,1.2,131,25149,-0.103201,47.3438,12.3988,92.1589,0.0119683,-11.5312,500,-1.00303,0.782528,-6.17484,-5.36785,-2.75766,-344.239,35.0102,-11.8501,26600.8,19113.5,1.16456,2.95011,-1.83968,-3.20027,-0.590075,-0.214024,517.839,23.915,27083.6,0.0227858,0.925224,0.00162395,22726.4 
132,1.75,132,21703.5,-0.152167,44.1799,11.8425,92.6265,0.846496,-1772.05,483.08,1.89783,-2.24061,1.80966,-0.729414,2.55808,-438.983,1166.96,2.02787,22684.3,65863,4.66199,0.523552,7.33799,2.03475,5.32225,0.630896,1782.68,47.6365,23300,0.0853418,0.955326,0.00375203,20888.7 
133,1.35,133,23375,-0.0547951,44.9163,12.1031,92.2181,0.675007,-964.984,500,3.00577,-4.0855,1.15784,-1.76771,0.641482,-325.292,-40.2956,20.3343,24920.8,38901.1,5.05404,-2.03722,5.2544,0.280563,2.68976,0.532591,415.958,54.1309,25377.1,0.0195974,0.814507,0.00391395,21225.1 
134,1.6,134,23094.3,-0.0113839,45.2779,12.0266,92.6436,-0.0286703,10.0406,500,0.471601,-6.20284,0.745145,-2.10414,1.34133,-334.824,447.066,-15.9569,24573.7,17736,2.5799,-4.09454,4.96174,0.00415748,3.44963,0.281,916.689,18.83,25043.3,0.0427317,0.9653,0.00138316,21452.2 
135,1.45,135,21569.3,-0.0307344,42.6807,11.8437,92.7254,0.0153638,25.4906,2.79226e-11,4.28494,1.56384,-0.22962,-3.3809,-1.00565,-301.477,22.3734,5.57722,23263.4,16468.4,6.18326,3.46217,3.56703,-1.48258,0.892672,0.717408,445.225,36.8995,23686.2,0.0224092,0.873334,0.00286151,19867.9 
136,1.55,136,21389.2,0.00678672,42.595,11.7901,92.6842,0.00787804,-35.7796,500,-1.19034,-0.372886,-5.47398,-0.83765,1.82353,-292.943,225.492,-3.75237,22912.3,16357.4,0.654244,1.4717,-1.78482,1.00693,3.66811,1.35581,636.373,26.6832,23323.1,0.0322029,0.931638,0.00210306,19761.4 
137,1.8,137,21536.3,-0.0410103,43.6227,11.8802,92.5459,-0.0446515,48.2215,499.991,0.327872,6.38616,-4.34342,1.92679,3.78119,-433.713,1023.45,-0.252886,22681.6,16940.7,3.05885,9.11713,1.11853,4.65776,6.51217,0.95428,1631.77,44.8082,23290,0.0787173,0.954149,0.00353156,20729.6 
138,1.7,138,21344.1,-0.471814,42.8966,12.0553,92.3864,0.709506,-757.168,452.784,-3.7332,2.7199,0.149192,-0.12322,-0.401511,-418.208,900.701,3.76938,22165.7,34322.5,-1.09985,5.35324,5.41588,2.51012,2.23183,0.62419,1487.28,47.2195,22752.3,0.0738317,0.947364,0.0038085,20144.2 
139,1.5,139,20256.9,-0.213101,41.2597,11.9594,92.3082,-0.568048,450.407,9.87314e-05,-0.218874,-3.93478,-4.45277,-2.00901,0.378425,-369.291,322.042,6.04475,22080.7,24392,2.10645,-1.60945,0.197884,0.316313,2.70375,0.946733,840.009,44.4127,22598.6,0.0433645,0.915311,0.0036072,19370.9 
140,1.4,140,23592.1,-0.139421,45.917,12.1572,92.4233,-0.161774,150.26,500,2.28106,-1.98326,1.06542,-1.41027,0.211023,-361.305,58.8179,11.3856,25502.1,18963.3,4.5561,0.29178,5.6155,0.86477,2.48606,0.593498,565.583,48.9238,26008.8,0.0258342,0.868525,0.00345312,21892.8 
141,1.65,141,21831.1,-0.0137225,44.0682,11.8457,92.7045,0.0125673,1.71276,1.14941e-11,2.21899,-0.648066,9.57874,3.19938,-3.25442,-441.368,626.701,30.3185,23391.6,16994.2,4.99817,2.13111,15.1371,5.97855,-0.475245,0.454906,1245.76,76.1749,24010.7,0.0595077,0.903336,0.00581021,20934.5 
142,1.3,142,21765.1,-0.415323,43.203,12.0332,92.3244,-0.535282,623.846,309.193,-0.417668,3.90416,-0.818382,-4.15904,-2.15829,-436.265,60.2587,45.9106,23210.3,27794.1,2.32938,6.65121,4.67571,-1.41199,0.588758,0.635651,672.163,91.2368,23822.2,0.0332648,0.808056,0.00700566,20206.4 
143,1.2,143,21725,-0.022962,42.9752,11.886,92.2144,0.0712067,33.8933,1.13711e-10,-3.36809,-1.3752,1.65421,-6.40239,-1.95869,-416.19,66.7741,24.9654,23434.5,16706.9,-0.747453,1.24544,6.89549,-3.78176,0.661944,-0.613484,650.521,68.206,24018.3,0.0319737,0.844963,0.0052039,20345.5 
144,1.75,144,19814.7,-0.662885,42.3713,11.9321,92.6733,-0.128535,-54.1315,197.493,4.00599,4.19422,3.76964,0.223581,1.73423,-448.044,1054.86,-2.19549,21511.8,16684.7,6.82721,7.01544,9.41207,3.0448,4.55545,0.694958,1683.29,44.3545,22140.2,0.0848506,0.95592,0.00367681,19838.2 
145,1.35,145,21723.2,-0.479119,42.8975,12.2663,92.6646,-0.330848,-589.207,338.676,-2.94658,-3.3268,-3.76471,-2.31026,-3.16712,-405.691,119.779,21.3369,23503.7,23475.2,-0.392059,-0.772275,1.34434,0.24427,-0.612595,8.13864,688.799,63.4866,24072.8,0.0337176,0.861106,0.00483466,20428.5 
146,1.6,146,21430.9,-0.0467267,43.541,11.9548,92.5329,0.231291,-117.919,495.946,2.78689,6.09537,3.79271,0.478557,2.26947,-468.534,604.89,4.37013,23188.8,17832.7,5.73713,9.0456,9.69318,3.42879,5.21971,0.70737,1262.05,53.049,23846,0.0606297,0.931481,0.00408131,20815.8 
147,1.45,147,21508.3,-0.467169,43.4851,11.962,92.7001,0.553143,-332.267,159.458,6.64389,1.19815,1.68417,-3.82179,-0.26902,-417.387,116.981,5.19532,23566.1,22916.3,9.27207,3.82633,6.94053,-1.19362,2.35916,0.672686,702.408,48.5603,24151.5,0.0342527,0.892073,0.00369016,20506.7 
148,1.55,148,21794.2,-0.0197079,43.4284,11.8611,92.673,0.00646438,-46.9863,499.949,5.24274,2.39244,-5.6999,-1.33597,-3.47043,-476.172,230.364,37.1362,23626.9,16778.5,8.24107,5.39077,0.296753,1.66236,-0.472101,0.980372,898.241,86.6086,24294.8,0.0431433,0.855626,0.00652409,20820 
149,1.8,149,21077.3,-0.218494,43.6145,12.0271,92.9181,3.14338,-1609.96,500,-0.671163,1.31772,3.20001,2.77638,-0.965745,-501.787,1445.1,11.0378,22503.1,181819,2.48845,4.47734,9.51924,5.936,2.19387,0.613273,2148.91,63.1715,23206.9,0.101466,0.951072,0.00498936,21178.6 
150,1.7,150,22642.2,-0.637443,45.4313,12.4168,92.6409,-0.151824,1409.51,87.5438,4.38007,1.48854,-0.823731,-0.914511,-0.190612,-483.085,944.336,2.5244,24299.8,25329.9,7.42193,4.5304,5.25998,2.12735,2.85124,0.762967,1621.91,52.715,24977.4,0.0733784,0.946183,0.00387273,22103.3 
151,1.5,151,21130.3,-0.48275,42.5938,12.0611,92.5574,0.227852,-444.342,125.275,3.3249,0.466058,2.04395,-6.22479,-2.86538,-389.945,192.433,28.4463,23051.1,20019.3,5.78028,2.92144,6.9547,-3.76941,-0.409999,0.394032,739.369,68.96,23598,0.0368033,0.859682,0.00535432,20089.7 
152,1.4,152,21825.2,-0.442933,42.9997,12.1933,92.7324,0.420078,21.1735,42.3938,-1.45608,4.9,3.16771,-1.03949,0.0266177,-387.513,0.748418,7.2882,23788.6,17357.4,0.983981,7.34006,8.04784,1.40058,2.46668,0.602363,544.273,47.5493,24332.1,0.0265543,0.867389,0.00358689,20496.6 
153,1.65,153,19324.6,-0.564293,40.2414,12.0205,92.4787,3.11686,-796.26,206.579,1.22326,-1.10707,-4.1127,0.255787,1.99303,-466.317,640.764,17.6811,21017.3,96538.4,4.15954,1.8292,1.75985,3.19206,4.9293,0.889108,1294.82,66.1296,21671.3,0.0679149,0.917956,0.00558972,19065.3 
154,1.3,154,24381.4,-0.0550438,46.412,12.3957,92.5191,0.0079093,-4.67515,500,1.39894,-1.39321,-2.72585,-5.73606,-2.75665,-348.643,-48.7086,0.915419,26490.7,18729.5,3.59425,0.802104,1.66477,-3.54075,-0.561336,0.150212,440.297,37.138,26979.7,0.0195135,0.871377,0.00252928,22563.7 
155,1.2,155,24014.6,-0.016361,45.8745,12.3244,92.6802,0.0279549,-25.0845,3.01417e-11,-0.0362859,-0.410721,2.74888,-1.16226,0.952049,-440.154,17.4332,19.6069,25954.4,18427.7,2.73525,2.36081,8.29195,1.60927,3.72358,0.557075,634.793,65.3372,26571.8,0.028309,0.84737,0.00450912,22423.7 
156,1.75,156,23160.4,-0.055217,46.3268,12.1598,92.5576,-0.0612854,115.425,2.3663e-08,0.251682,2.03836,2.72851,-6.1537,2.80602,-507.513,1119.9,-33.4574,24742.5,18568.3,3.44736,5.23404,9.11987,-2.95802,6.0017,0.56249,1831.74,19.2713,25454.4,0.080678,0.981922,0.0013927,22704.3 
157,1.35,157,22336.3,-0.48101,44.3844,12.2997,92.6115,-0.1058,697.969,489.227,1.77766,-0.801296,-1.66726,1.34354,1.24337,-504.925,105.357,8.68368,24309.3,20175.3,4.95704,2.37808,4.6915,4.52292,4.42275,0.7763,813.564,61.1434,25017.5,0.0381455,0.883766,0.00448197,21327.9 
158,1.6,158,23133.1,-0.257405,45.9267,12.2934,92.6889,-0.073488,412.067,5.39858e-10,-3.70158,-1.01309,0.624209,-0.933233,-5.63791,-453.779,636.943,3.31073,25127.1,19365.2,-0.844251,1.84424,6.33886,1.92409,-2.78059,0.022136,1273.41,50.4566,25763.5,0.05685,0.935156,0.0035947,22399.5 
159,1.45,159,23605.9,-0.535356,46.1133,-12.436,92.6693,-0.0536762,219.648,183.038,0.742263,-0.485593,3.71796,6.16232,3.35272,-465.942,124.411,-3.5828,25655.3,19052,3.67618,2.44832,9.58579,9.09623,6.28663,0.691707,777.94,44.8268,26308.8,0.0348054,0.908398,0.00312889,22351.1 
160,1.55,160,18606.8,-0.085304,38.792,11.6813,92.6734,0.0828957,146.882,2.36516e-05,5.81874,-0.710762,-0.719674,-1.07741,-2.62161,-415.578,496.124,3.05026,20326.7,15147.6,8.43552,1.90602,4.51389,1.53937,-0.00482238,0.724594,1079.01,46.2272,20909.6,0.0592055,0.930255,0.00405603,18224.9 
161,1.8,161,21532.2,-0.346707,45.8899,11.7815,92.9551,1.04472,-249.828,499.797,0.79483,0.231564,-0.0136632,4.37157,-0.14297,-504.32,1421.65,-16.1591,23117.5,26096.5,3.9704,3.40713,6.33747,7.54713,3.0326,0.739142,2129.01,36.2378,23824.9,0.0982677,0.971075,0.00279403,21665.4 
162,1.7,162,21399.8,-0.0078111,43.5466,11.934,92.7936,-0.0132088,9.63604,500,-1.04731,-1.24628,-0.780894,-0.011506,2.69249,-410.903,811.934,19.9162,23049.2,16921.6,1.54004,1.34107,4.39381,2.57584,5.27984,0.709608,1388.27,62.6075,23625.5,0.0668683,0.926852,0.00485785,20761.2 
163,1.5,163,23263.5,-0.130906,45.3444,12.2393,92.577,0.177235,-271.65,0.000140576,-0.139882,-0.0281023,3.1561,1.57967,3.36278,-459.074,214.025,16.9118,25219,19633.8,2.75078,2.86256,8.93743,4.47033,6.25345,0.646386,857.921,64.6078,25862.9,0.0388806,0.883558,0.00458066,22065.5 
