cyc,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
36,44.3448,36,26504.2,-0.0267276,41.0109,14.1422,123.073,-0.0522061,8.83601,500,-0.864406,2.14685,0.0305574,2.39151,-1.65401,-69.6056,8233.98,76.162,17502.9,18895.4,-0.426118,2.58514,0.907133,2.8298,-1.21572,0.806178,8309.14,79.23,17578.1,0.302489,0.983587,0.00823458,27469.3,0.000342933,0.615307,13.5129,12.0647,123.638,84.3402,1.05424,14.7871,14.0955,122.212,134.736,1.42617,-50.396 
37,44.3348,37,25852.3,-0.0439294,39.2135,14.4474,123.426,0.0105659,5.10228,353.672,3.28695,0.732202,5.87335,3.36396,7.31328,14.6254,8475.1,60.7221,16465.9,18444.3,3.19486,0.64011,5.68916,3.27187,7.22119,0.715786,8459.31,60.0774,16450.2,0.32055,0.987724,0.00668257,26390,0.000390158,0.612742,13.8923,12.1485,123.795,84.2791,0.954482,15.1137,14.418,122.676,135.004,1.11867,-50.7246 
38,44.4148,38,20903.6,-0.13166,30.5377,15.3577,123.121,0.0606373,62.7064,50.3622,-3.34342,-1.61631,-0.0186717,-1.49617,-4.38207,-16.7481,9699.06,58.6877,10498.8,15390.9,-3.23796,-1.51085,0.192245,-1.39072,-4.27661,1.0188,9717.15,59.4259,10516.8,0.458778,0.989411,0.0103017,21180.5,0.000179852,0.643657,14.8719,12.4782,123.425,84.0037,0.553999,15.9362,15.2041,122.196,134.896,1.22895,-50.8918 
39,44.4248,39,21784.4,-0.0175668,31.8472,14.9207,123.277,0.0145842,-0.176687,115.967,0.00815799,-2.08065,7.78451,0.22125,-3.35588,8.06401,10550,65.416,10307.2,15468.8,-0.0426189,-2.13143,7.68296,0.170473,-3.40666,-2.38051,10541.2,65.0606,10298.5,0.484284,0.989314,0.0115036,21766.7,0.000429213,0.720615,14.7182,12.2573,123.54,84.4717,0.571955,15.3276,14.9438,122.293,135.118,1.24675,-50.6467 
40,44.3248,40,27541.3,-0.0762575,42.7068,14.115,123.16,0.0791348,15.6796,1.42377e-11,-3.02678,4.21616,3.14197,1.52404,-0.541369,3.74261,9299.63,57.0484,17352.1,19663.7,-3.05035,4.19259,3.09484,1.50048,-0.564935,0.401689,9295.59,56.8834,17348,0.329573,0.989405,0.00600392,28204.9,0.000433962,0.717694,13.2724,11.8476,123.668,83.7373,1.05543,14.813,13.9849,122.345,133.92,1.32275,-50.1823 
41,44.3748,41,23958.3,-0.0827237,36.0366,14.7015,123.277,-0.0208397,67.5133,273.094,-1.10983,4.60568,3.16162,4.68591,2.49428,-8.20673,8980.33,64.9062,14288.5,17292.2,-1.05815,4.65735,3.26497,4.73758,2.54596,0.769223,8989.19,65.2679,14297.3,0.365812,0.987453,0.00833916,24573.3,0.000167645,0.637854,14.3068,12.0974,123.757,83.8868,0.822696,15.2756,14.3935,122.379,134.299,1.37837,-50.4119 
42,44.3148,42,28013.9,-0.0393805,43.9113,13.9593,122.781,0.0154575,8.56661,121.791,-3.2753,0.0106923,2.09371,2.21597,-1.24571,19.3827,9001.2,67.0261,18217.6,19958.5,-3.39735,-0.111356,1.84961,2.09393,-1.36776,2.98258,8980.27,66.1718,18196.6,0.311657,0.987269,0.00665422,28814.6,0.000353788,0.681785,13.4266,11.9965,123.507,84.3508,1.12421,14.467,14.0547,121.903,134.763,1.60383,-50.4122 
43,44.2948,43,26106.3,-0.0136234,39.3802,14.439,122.916,-0.0105274,1.69059,119.519,2.58272,-1.65485,2.64215,4.00147,-2.4535,7.12032,8215.8,72.5989,16969.3,18510.7,2.53789,-1.69969,2.55248,3.95664,-2.49834,0.473604,8208.12,72.2851,16961.6,0.307463,0.984822,0.00778934,26696.2,0.000389693,0.597053,13.9096,12.029,123.413,84.4662,0.991984,15.0713,14.3558,122.325,135.004,1.08804,-50.5374 
44,44.4348,44,19605.3,0.0139933,28.3917,14.9434,122.864,-0.0468839,-131.596,222.18,1.32268,1.048,0.487289,-0.175283,2.4011,-9.65397,9959.39,64.1821,8789.09,14012.2,1.38347,1.10879,0.608866,-0.114495,2.46189,0.888251,9969.81,64.6076,8799.52,0.509671,0.988787,0.0133446,19561.3,0.000419589,0.677423,14.7548,12.2389,123.158,84.2487,0.481422,15.5017,15.0221,121.79,135.086,1.3675,-50.8376 
45,44.3848,45,25562.4,-0.0328027,38.7175,14.4475,123.206,-0.00194522,-29.9546,500,2.15971,0.00232445,-1.24661,4.35306,0.267487,-18.8655,9998.86,72.5415,14670.2,18211.2,2.2785,0.121115,-1.00903,4.47185,0.386278,1.16148,10019.2,73.3731,14690.5,0.384883,0.987347,0.00911666,26031.9,0.000444922,0.712937,14.0137,12.2525,123.769,83.5057,0.86123,15.0837,14.2164,122.294,133.967,1.47418,-50.4613 
46,44.3548,46,27889.8,-0.0298919,42.9092,14.2059,123.247,0.503587,-65.803,26.0972,-1.70164,5.92124,7.01937,-0.374372,1.27584,-6.25975,9063.88,65.7859,17938.8,20922,-1.66222,5.96066,7.0982,-0.334956,1.31525,0.426498,9070.64,66.0618,17945.5,0.316809,0.987415,0.00673556,28631.3,0.000394123,0.668187,13.7151,12.0852,123.726,84.1755,1.08151,14.8266,14.067,122.351,134.537,1.37503,-50.361 
47,44.3948,47,21431.4,-0.0292604,31.6034,-14.8351,122.849,0.0494349,10.9527,6.37293,1.03318,-1.52555,0.534623,2.91367,-0.378408,-40.2923,9038.26,56.6912,11602,15279.9,1.28689,-1.27184,1.04204,3.16738,-0.124699,0.745829,9081.77,58.4671,11645.5,0.417066,0.988859,0.00916369,21775.4,0.000322916,0.629844,14.4696,12.2099,123.254,83.7253,0.656129,15.3968,14.5396,121.666,134.193,1.58739,-50.4673 
48,44.4048,48,25468.6,0.0272399,38.5256,14.3549,123.123,-0.0998543,-6.34874,1.05708e-11,-1.6551,0.840554,1.40385,-1.04984,-1.05295,-29.9545,11014.1,61.6673,13460.6,18023.6,-1.46649,1.02917,1.78108,-0.86123,-0.864333,5.66496,11046.5,62.9876,13492.9,0.428927,0.99012,0.008526,25753.8,0.000552454,0.788762,14.1226,12.1251,123.372,84.07,0.799021,14.8165,14.3076,122.142,134.399,1.23057,-50.3287 
49,44.3048,49,26355.8,-0.0295808,41.3524,13.9656,123.018,-0.0405625,7.90862,1.00274e-10,0.862608,0.974304,1.7181,1.93047,1.09621,-11.7014,8236.45,58.7192,17414.9,18810.3,0.936288,1.04798,1.86546,2.00415,1.16989,0.734408,8249.09,59.235,17427.6,0.302773,0.98759,0.00622222,27245.1,0.000299359,0.635565,13.437,11.7057,123.651,83.9201,1.07812,14.5357,13.9662,122.185,134.209,1.46582,-50.2887 
50,44.2748,50,20895.1,-0.0645402,31.8137,14.4966,122.621,0.0876331,-46.9872,1.94637,3.94401,-1.95294,2.49088,1.06444,3.87799,-13.6535,6369.99,37.0685,13817,15147.3,4.02998,-1.86697,2.66282,1.15041,3.96396,0.732116,6384.73,37.6703,13831.7,0.2975,0.98978,0.00499188,21461.3,0.000338766,0.480835,13.9308,11.7883,123.031,83.3396,0.855007,14.9001,13.5328,121.721,133.304,1.3103,-49.9646 
51,44.2648,51,25919,0.000903433,39.6257,14.2987,122.514,-0.0242212,-2.78588,3.94618e-11,-0.966141,1.30409,5.6477,2.54395,-2.61447,0.467453,7538.99,61.5745,17570.6,18446.7,-0.969084,1.30115,5.64181,2.54101,-2.61741,0.0433508,7538.49,61.5539,17570,0.282448,0.985912,0.00641214,26689.8,0.000419341,0.570544,13.5949,11.805,123.019,83.6337,1.06413,14.8826,13.9073,121.731,133.899,1.28854,-50.2658 
52,44.2748,52,27278.5,-0.0640929,42.569,14.1244,123.25,0.0158816,31.7738,4.03582e-10,-0.118929,-2.78124,0.196326,-2.04485,-2.88764,-35.4433,8565.66,70.2611,18033.1,19589.5,0.104248,-2.55807,0.64268,-1.82167,-2.66446,1.10206,8603.94,71.8234,18071.3,0.304008,0.985602,0.00726811,28301.7,0.000247791,0.6561,13.5867,11.7044,123.788,84.1808,1.10788,14.7914,13.8234,122.443,134.504,1.3442,-50.3229 
53,44.2348,53,21998.5,-0.0201507,33.9352,-14.1952,122.72,0.00688839,15.8659,4.9723e-11,-1.62157,-1.52736,4.01283,0.944986,0.223784,20.4572,6285.03,41.7529,15034.7,15685,-1.75038,-1.65618,3.7552,0.816173,0.0949708,-1.98082,6262.94,40.8512,15012.6,0.276795,0.988714,0.00498761,22626.6,0.000304796,0.488988,13.3943,11.7234,123.447,84.2272,0.935263,14.714,13.7032,121.824,134.5,1.62285,-50.273 
54,44.2548,54,25752,-0.0197913,39.9996,14.0354,123.016,0.0461802,31.5782,6.94939e-10,1.74584,-1.94485,1.95147,-1.76948,0.842967,21.5798,7624.98,57.2352,17266.9,18323.2,1.60996,-2.08073,1.67971,-1.90536,0.707084,-156.629,7601.67,56.284,17243.6,0.287972,0.987208,0.00597678,26397.2,0.00043742,0.58995,13.2747,11.8329,123.621,84.2655,1.06595,14.6994,13.8397,122.236,134.435,1.38496,-50.1691 
55,44.2148,55,24936.9,0.0103072,39.6274,13.6395,122.952,-0.0716505,-3.00648,3.19357,0.690262,1.62792,1.99836,-2.15334,2.66263,16.7198,7592.35,50.0652,16529.4,17602,0.584982,1.52264,1.7878,-2.25862,2.55735,0.57374,7574.29,49.3283,16511.3,0.296199,0.988731,0.00547324,25571.6,0.000474518,0.616807,13.2898,11.3379,123.354,83.7502,1.09905,14.1079,13.2907,122.2,133.878,1.15381,-50.1276 
