cyc,freq (MHz),cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
77,44.15,77,5265.11,-0.311631,12.7343,11.7564,119.034,0.400979,-344.28,491.58,-2.49053,-3.96908,-9.33545,0.898447,-0.583117,-55.1539,3546.92,8.55277,3088.08,9367.48,-2.14324,-3.62179,-8.64087,1.24574,-0.235828,0.354966,3604.05,10.9838,3145.21,0.557369,0.994695,0.00639194,6466.19 
78,44.315,78,6732.97,-0.0136789,14.9422,11.8607,119.121,0.00348788,44.2747,0.000220773,-5.1856,-3.62556,-1.9152,-1.47098,-1.73383,-44.9058,4013.18,-2.86145,4196,5774.31,-4.90284,-3.3428,-1.34968,-1.18822,-1.45107,0.889683,4059.69,-0.882129,4242.52,0.512563,1.00038,-0.000383168,7920.38 
79,44.6,79,5759.86,-0.0169299,12.6893,-11.8371,119.226,0.0269223,-12.3322,500,0.963684,0.758372,-4.01555,0.892076,-1.54272,9.80515,3897.17,7.31481,3162.79,4900.5,0.901944,0.696632,-4.13903,0.830336,-1.60446,-0.248735,3887.01,6.88262,3152.63,0.57535,0.996911,0.00400546,6755.9 
80,44.3,80,5312.29,-0.0193621,12.2526,11.6889,119.177,0.00571859,-80.641,486.609,-5.56052,-4.40367,-2.06495,-3.31977,-0.611038,-46.646,3322.89,1.73936,3320.26,4677.27,-5.2668,-4.10995,-1.47751,-3.02606,-0.317321,0.895933,3371.21,3.79538,3368.58,0.523755,0.998034,0.00207121,6436.61 
81,44.406,81,3085.74,-0.00737389,-8.66962,11.16,119.108,0.0207997,-7.83152,500,-0.340312,-2.6047,-5.78068,-1.03969,-3.629,-56.3011,1906.95,-6.72175,2720.37,3154.93,0.0142007,-2.25019,-5.07165,-0.685177,-3.27448,0.549879,1965.27,-4.24016,2778.69,0.437321,1.00379,-0.0028189,4493.87 
82,44.4,82,3757.49,-0.32427,10.2041,11.6024,119.187,-0.0400097,96.9136,3.38877,-2.94009,-0.549789,-2.04115,-1.5547,-0.414127,-2.19182,2257.37,-7.06549,2979.07,3980.25,-2.92628,-0.535988,-2.01355,-1.5409,-0.400326,0.728524,2259.64,-6.96888,2981.34,0.454413,1.00543,-0.00432455,4972.66 
83,44.4,83,3022.05,-0.0297004,-8.53226,11.3884,119.517,0.0583785,-46.2235,499.659,-2.33508,-3.46461,-4.38028,-0.430291,-1.1331,-21.8974,1968.98,1.42891,2571.86,3251,-2.1972,-3.32673,-4.10452,-0.292409,-0.995214,0.623993,1991.66,2.39408,2594.54,0.45757,0.997901,0.0016969,4352.69 
84,44.404,84,2989.64,-0.366105,-9.09225,11.7085,119.434,0.465585,-362.806,178.114,-2.02509,-3.24795,-3.88753,-1.68637,-1.43089,-52.2095,2024.05,-8.56218,2674.15,8964.33,-1.69634,-2.9192,-3.23004,-1.35762,-1.10214,0.686567,2078.13,-6.26094,2728.23,0.455648,1.0053,-0.00424534,4560.82 
85,44.388,85,3367.11,-0.0095993,-9.52592,-10.9227,119.178,0.00703567,13.1655,5.50999e-12,-4.52663,-1.62451,-2.00968,2.62185,-2.66551,-6.59572,2305.37,-8.48695,2712.65,3390.15,-4.4851,-1.58298,-1.92661,2.66338,-2.62398,0.75782,2312.2,-8.19623,2719.48,0.483024,1.00624,-0.00558291,4786.93 
86,44.362,86,4332.45,-0.0306764,11.3095,11.6272,118.528,0.0884628,-24.0152,500,-3.05078,-3.04937,-3.23132,-0.640501,-0.35341,-29.8999,2944.99,-1.67441,3242.51,4349.87,-2.86251,-2.8611,-2.85478,-0.452229,-0.165138,0.689555,2975.96,-0.356505,3273.48,0.499756,1.00021,-0.000200658,5954.83 
87,44.25,87,5311.4,-0.0157471,12.8025,11.6616,119.24,0.00886463,-6.03528,500,-2.70353,-0.989197,-4.4386,-2.44886,-1.58151,37.3394,3651.73,-3.10687,3335.88,4861.87,-2.93864,-1.22431,-4.90883,-2.68398,-1.81663,0.638323,3613.06,-4.75268,3297.2,0.546315,1.00231,-0.00266233,6613.51 
88,44.402,88,3189.99,-0.208287,-9.52361,10.7669,118.718,-0.344427,272.989,0.655609,-4.11949,-1.70551,-3.57967,0.459001,-1.07922,-35.5926,2091.46,-7.43371,2811.1,6398.83,-3.89537,-1.48139,-3.13143,0.683118,-0.8551,0.639243,2128.33,-5.86489,2847.97,0.450919,1.00485,-0.00380793,4719.99 
89,44.394,89,3384.84,0.00389543,-9.27012,11.0575,118.615,0.00267894,14.6123,6.12963e-12,-6.99805,-5.52752,-6.76172,-3.54664,-1.73547,-11.8973,2124.35,-11.2209,2773.86,3338.12,-6.92314,-5.45261,-6.61189,-3.47172,-1.66055,0.725874,2136.67,-10.6965,2786.19,0.457325,1.00884,-0.00712241,4672.1 
90,44.55,90,4529.74,-0.15542,11.5872,11.6668,119.348,-1.12414,947.104,500,-2.13794,-4.20867,-4.73638,-0.375963,-2.35752,-18.9463,3668.89,-10.1776,2541.56,39059.6,-2.01864,-4.08937,-4.49778,-0.256664,-2.23822,0.656675,3688.51,-9.3425,2561.19,0.612792,1.00445,-0.00676494,6019.2 
91,44.398,91,3415.35,-0.337045,-9.48848,11.8468,118.847,-0.132604,206.315,487.851,-2.24624,-0.345901,-8.97946,-1.69523,0.428598,-41.0983,2142.75,-15.1202,2791.79,4549.85,-1.98745,-0.0871156,-8.46189,-1.43644,0.687384,0.250199,2185.32,-13.3087,2834.36,0.458659,1.01077,-0.00872502,4764.59 
92,44.39,92,4130.47,0.00633779,10.1328,11.3602,118.785,0.053998,28.8574,2.79741e-12,-4.82658,-2.71474,-2.44089,-3.08906,0.898984,27.4994,2270.52,-4.59729,3187.06,3797.96,-4.99974,-2.8879,-2.7872,-3.26222,0.725827,0.789028,2242.03,-5.80939,3158.58,0.43821,1.00456,-0.00339959,5116.34 
93,44.41,93,3627.59,-0.313869,9.96848,11.4752,118.986,-1.22126,804.485,203.781,0.414633,-3.38109,2.37927,-0.868515,-0.961251,3.77019,1958.09,-8.79902,3108.7,35707,0.390894,-3.40483,2.33179,-0.892255,-0.98499,1.91107,1954.18,-8.9652,3104.8,0.408863,1.00809,-0.00534758,4779.55 
94,44.374,94,5602.72,-0.00523886,13.3635,11.6303,118.832,-0.00101892,2.83073,7.04083e-12,-3.89992,-2.25794,-0.0753225,-2.2656,-1.43704,-6.72293,3215.49,-11.2324,4002.53,5059.59,-3.85759,-2.21561,0.00934246,-2.22327,-1.3947,1.00096,3222.45,-10.9361,4009.49,0.468987,1.00597,-0.0050498,6871.09 
95,44.7,95,4849.3,-0.0693585,11.7113,11.4957,119.07,-0.0185659,73.6749,4.26774e-09,-6.15345,-3.16428,-2.75763,0.602077,-2.17616,13.5573,3350.92,1.91965,2936.85,4427.17,-6.23881,-3.24965,-2.92836,0.51671,-2.26153,0.793219,3336.87,1.32208,2922.81,0.556458,0.999307,0.000832549,5996.63 
96,44.309,96,5745.93,-0.385369,14.1072,11.9495,118.985,1.47038,-334.587,498.265,-0.290612,-4.15211,-1.46861,-0.777931,-1.45464,-38.0186,3480.9,-3.83348,3888.76,21502.9,-0.0512187,-3.91272,-0.989824,-0.538538,-1.21524,0.852431,3520.28,-2.15773,3928.14,0.496171,1.00107,-0.0010129,7094.89 
97,44.318,97,5586.67,-0.355899,13.3627,12.1017,119.033,-11.7209,7841.28,447.675,-2.26835,-1.90637,0.863888,0.154781,-4.30113,28.489,3425.77,-3.46019,3723.21,2.99715e+06,-2.44774,-2.08576,0.505113,-0.0246068,-4.48051,1.05919,3396.26,-4.7159,3693.7,0.502589,1.00244,-0.00235744,6757.53 
98,44.5,98,3272.25,-0.00332027,-9.02511,-11.5897,119.319,-0.00542954,11.1545,500,-2.59968,-4.14078,-1.59549,1.48897,-1.18876,-9.44801,3398.43,4.82581,1573.04,3406.99,-2.54019,-4.08129,-1.47651,1.54846,-1.12927,0.807716,3408.22,5.24225,1582.82,0.70293,0.997316,0.00606399,4848.59 
99,44.303,99,5265.09,0.000453481,12.9887,11.4631,119.17,0.0211027,-16.1139,4.81807e-13,-2.95326,-2.59977,-4.89682,-0.717908,-1.52207,-56.2747,3365.17,2.53705,3578.96,4857.94,-2.59891,-2.24542,-4.18813,-0.363562,-1.16772,0.603537,3423.46,5.01748,3637.25,0.508433,0.997442,0.00253469,6733.35 
100,44.312,100,6208.52,-0.0310035,14.2419,12.1224,119.255,-0.0826199,29.4173,280.707,1.08604,-1.69765,-4.49837,1.69873,-2.13966,-32.9898,3602.86,2.40707,4238.19,5699.31,1.29377,-1.48992,-4.08291,1.90646,-1.93194,0.0514877,3637.04,3.86117,4272.36,0.483334,0.998146,0.00166204,7524.88 
101,44.38,101,5466.25,-0.00632097,12.9581,11.7562,119.151,-0.00245369,10.822,2.42122e-11,-2.89816,-1.67461,-3.17145,-1.44655,-4.38967,-36.9104,3253.43,1.88671,3852.02,4959.98,-2.66575,-1.44219,-2.70662,-1.21414,-4.15726,0.77789,3291.66,3.51362,3890.25,0.481815,0.998135,0.001661,6831.8 
102,44.368,102,4509.27,0.00951278,11.0798,11.4197,119.152,-0.0210499,1.96139,6.43052e-12,-0.785543,-1.0182,-2.30305,-0.898822,-2.19626,8.31978,2812.48,-11.6372,3107.44,4120.24,-0.83793,-1.07058,-2.40783,-0.95121,-2.24864,0.679648,2803.86,-12.0039,3098.82,0.498572,1.00755,-0.00718705,5623.79 
103,44.384,103,4588.41,-0.127391,11.6473,11.4103,119.103,0.0901267,60.1391,496.702,0.622975,-4.59977,-3.64414,-1.67639,-4.29143,-1.31296,2627.24,2.26115,3471.91,4502.77,0.631242,-4.5915,-3.62761,-1.66812,-4.28317,0.732065,2628.6,2.31902,3473.27,0.454047,0.998458,0.00122842,5789.28 
104,44.372,104,4009.84,0.0203014,10.4806,11.4568,118.93,-0.0348968,7.19307,7.99855e-07,-3.95578,-1.25044,-0.811669,0.842614,-5.02761,-37.2718,2590.5,-5.25649,3130.15,3916.98,-3.72109,-1.01575,-0.342288,1.0773,-4.79292,0.96108,2629.11,-3.61365,3168.75,0.47692,1.00241,-0.00210516,5512.67 
105,44.8,105,5419.93,0.0293525,12.8777,11.5106,118.982,0.149838,-94.7559,2.20516e-05,0.00497447,-0.0634523,-2.53866,-0.998427,-4.60482,-17.0698,3729.7,2.67684,3180.98,5287.59,0.112458,0.0440315,-2.3237,-0.890943,-4.49733,0.692449,3747.38,3.42922,3198.66,0.562825,0.998401,0.001971,6658.15 
106,44.75,106,5740.62,-0.00649624,13.3455,-11.4481,119.155,-0.0633365,27.2782,500,0.336512,-2.16849,1.08622,1.50178,-2.31285,-31.2797,3901.43,0.542917,3207.94,5029.76,0.533472,-1.97153,1.48014,1.69874,-2.11589,4.94629,3933.83,1.92164,3240.34,0.571566,0.999146,0.00109124,6882.53 
107,44.412,107,4465.62,-0.346,11.2379,12.0628,118.918,-0.590484,450.361,28.4797,-1.69073,1.26917,-0.936638,-0.318121,-4.40175,8.80708,2231.46,5.40716,3759.92,13069.9,-1.74619,1.21372,-1.04755,-0.373577,-4.45721,0.836596,2222.34,5.01897,3750.8,0.394342,0.996063,0.00245887,5635.56 
108,44.45,108,3938.21,-0.0157326,9.73788,11.776,119.457,0.00793194,-33.9912,500,-1.3385,0.408594,-6.27221,-0.892969,-0.522384,-24.263,3860.29,14.1623,1567.55,3741.76,-1.18572,0.561372,-5.96666,-0.740191,-0.369606,0.225191,3885.42,15.2318,1592.68,0.728322,0.993186,0.0173122,5334.76 
109,44.438,109,3603.97,-0.0221344,-9.72623,11.4086,118.668,0.00343939,10.8751,9.56992e-13,0.259423,-2.66757,0.272305,-0.777544,-2.74629,-58.2894,1935.56,-1.58837,3233.15,3613.43,0.626455,-2.30053,1.00637,-0.410512,-2.37926,1.29107,1995.94,0.980861,3293.52,0.399744,0.999141,0.000548305,4993.05 
110,44.3,110,4773,-0.31107,11.9299,11.6475,118.897,0.138536,892.473,135,-2.52665,-3.66583,-6.83822,-0.135483,-3.05612,-41.6659,3070,6.17481,3067.53,8548.26,-2.2643,-3.40347,-6.3135,0.126876,-2.79376,0.56899,3113.16,8.01132,3110.69,0.523759,0.995517,0.00472179,5943.88 
111,44.05,111,7155.55,-0.342724,16.257,11.9348,119.123,-1.32282,1522.15,305.752,-5.08886,-2.56351,-4.23792,-1.61931,1.5461,-40.2785,4589.11,-5.09385,3981.5,71863.2,-4.83524,-2.30989,-3.73068,-1.36569,1.79973,0.642716,4630.83,-3.31849,4023.23,0.558472,1.00126,-0.00152174,8291.96 
112,44.408,112,3481.11,0.00218276,-9.25801,11.1628,119.163,0.0267023,4.03918,1.24904e-10,-0.0461257,2.63294,-1.48534,-2.30118,-1.5426,-28.2989,1999.49,-0.778348,2844.2,3367.75,0.132065,2.81113,-1.12896,-2.12299,-1.36441,0.325258,2028.8,0.468984,2873.52,0.436894,0.999596,0.000300558,4643.7 
113,44.44,113,3746.78,-0.0634975,9.69965,11.0842,119.074,0.0604091,-17.8663,197.12,-2.50361,-2.80308,-4.10749,-1.35119,-1.49793,-31.7213,3416.8,4.78932,1725.45,3535.02,-2.30386,-2.60333,-3.70801,-1.15145,-1.29818,0.664883,3449.66,6.1875,1758.3,0.683139,0.996871,0.00644066,5049.71 
114,44.65,114,4958.99,-0.0845718,11.7895,-11.7747,119.184,0.134202,-94.5056,3.18499e-06,-5.26576,-5.23325,-4.81389,-0.986425,-3.97936,-40.7859,3656.9,-4.75841,2716.4,4931.87,-5.00894,-4.97643,-4.30026,-0.729607,-3.72254,0.770503,3699.14,-2.96068,2758.65,0.595722,1.0014,-0.00198093,6209.52 
115,44.85,115,6048.62,-0.00984211,13.5077,11.7533,119.123,0.0326488,-31.7735,3.698e-07,-6.68916,-6.69158,0.47193,-1.05449,-0.955408,-32.7249,3785.96,-5.20442,3570.78,5201.94,-6.4831,-6.48552,0.884051,-0.848426,-0.749348,1.06461,3819.86,-3.762,3604.68,0.538,1.00173,-0.0019262,7100.12 
116,44.376,116,4495.5,-0.275734,11.0955,11.8929,118.816,1.61612,-131.678,500,-1.46285,-2.61574,-3.76859,-1.51585,-4.30165,3.83989,2632.9,-4.52449,3295.62,11223.3,-1.48703,-2.63992,-3.81694,-1.54003,-4.32582,0.723605,2628.93,-4.69374,3291.64,0.467421,1.00313,-0.00263368,5624.32 
117,44.327,117,5571.56,-0.00810475,12.8968,11.7067,118.968,0.00920013,3.17921,0.000378175,-1.46208,0.31223,-2.73569,1.12886,-2.25907,-31.6293,3667.01,-2.1749,3350.72,4915.79,-1.26292,0.511391,-2.33736,1.32802,-2.0599,0.388248,3699.77,-0.780773,3383.48,0.545791,1.00037,-0.000425266,6778.74 
118,44.378,118,5295.03,-0.0184428,12.2697,11.7372,118.896,0.00700871,-25.829,500,-0.0594309,-2.67383,-5.01078,1.90446,-1.24524,-85.2181,2849.06,4.5838,3881.91,4693.96,0.477164,-2.13724,-3.93758,2.44105,-0.708645,-0.0187137,2937.33,8.33997,3970.18,0.448434,0.995056,0.00385471,6550.19 
119,44.36,119,4475.7,-0.311013,10.8535,12.207,118.994,-0.173352,680.367,499.837,0.883904,0.604889,-3.09242,-1.60144,-1.41481,-7.0872,2785.43,-4.35521,3123.67,8152.37,0.92853,0.649515,-3.00317,-1.55681,-1.37019,0.309953,2792.78,-4.04282,3131.01,0.494998,1.00254,-0.00238423,5642 
120,44.1,120,4794.51,-0.299146,11.7016,11.7991,119.176,0.445045,-183.927,0.00066038,-1.4029,-0.362528,-2.31557,-0.938067,-0.652433,-21.4842,3372.1,-1.92129,2889.81,7159.25,-1.26762,-0.227247,-2.04501,-0.802786,-0.517152,0.5792,3394.36,-0.974328,2912.07,0.561576,1.0005,-0.000616717,6044.34 
121,44.33,121,6013.02,-0.0111656,13.2619,11.707,118.906,-0.0231701,-10.106,500,-1.39384,-1.32242,-2.54592,0.877473,-0.133706,-29.7057,3534.99,-7.48346,3691.82,5061.75,-1.20679,-1.13537,-2.17182,1.06452,0.0533426,0.360499,3565.76,-6.17411,3722.59,0.512814,1.00304,-0.00306459,6953.32 
122,44.366,122,4588.6,-0.0173613,10.9899,11.7036,119.469,-0.0664359,1.17525,500,-1.76082,-3.05615,-6.44379,2.60859,-0.486615,-13.2774,3036.81,-1.37593,2922.29,4189.6,-1.67722,-2.97255,-6.27658,2.6922,-0.403011,0.273305,3050.56,-0.7907,2936.04,0.533095,1.00045,-0.00049634,5722.36 
123,44.444,123,4884.37,-0.0346602,11.1401,11.9905,119.793,0.00266355,8.54359,498.984,-3.54935,-2.42831,-3.03952,-0.482954,-1.19251,-7.91665,4748.33,3.0731,1451.05,4349.07,-3.4995,-2.37846,-2.93983,-0.433105,-1.14266,0.717149,4756.53,3.42204,1459.25,0.781752,0.998743,0.00430128,6084.45 
124,44.382,124,5045.47,-0.311899,12.2562,11.8279,118.934,0.0757868,-37.9598,3.55789,-4.48061,-1.05552,-2.94146,-1.53726,-0.899725,-4.67433,2825.1,3.00355,3619.54,4812.75,-4.45117,-1.02609,-2.88259,-1.50783,-0.870292,0.731552,2829.94,3.20958,3624.38,0.461796,0.998019,0.00162863,6128.12 
125,44.36,125,5437.99,0.0185416,12.8272,11.4072,119.153,-0.00644341,-45.9837,500,-3.25772,-0.0709291,-1.45824,0.0340237,-0.895998,-40.0827,3268.95,-2.55002,3536.95,4772.95,-3.00533,0.181461,-0.953456,0.286414,-0.643607,0.769391,3310.47,-0.783286,3578.47,0.504116,1.00041,-0.000403379,6566.87 
126,44.396,126,4068.34,-0.313637,10.4244,11.8885,119.044,0.447732,206.176,8.01461,-4.0879,-2.6009,-1.05194,-0.245018,-0.719152,-60.3034,2461.62,-4.4836,2992.1,7039.38,-3.70819,-2.22119,-0.292509,0.134697,-0.339437,0.954485,2524.08,-1.8256,3054.57,0.475906,1.00127,-0.00110217,5303.74 
127,44.35,127,4767.82,-0.134862,11.258,12.1874,119.021,-0.338609,706.808,498.78,-3.16306,-4.32357,0.0649775,1.32073,-3.16477,-24.8847,2898.42,-15.1616,3332.33,12257.5,-3.00637,-4.16687,0.378363,1.47742,-3.00808,1.04545,2924.19,-14.0647,3358.11,0.48899,1.00849,-0.00777525,5980.07 
128,44.29,128,5850.34,-0.315702,13.6315,-11.9488,118.966,0.661599,18.237,363.654,-0.577869,1.723,-4.95141,0.0150255,1.14523,-28.3405,3724.64,-9.36645,3509.61,5695.06,-0.399417,1.90145,-4.5945,0.193478,1.32368,-1.91657,3754,-8.11728,3538.96,0.53825,1.0038,-0.00424315,6974.45 
129,44.28,129,4583.58,-0.195941,11.3988,11.4433,119.247,0.156473,187.024,500,0.202275,-0.552224,-5.76778,4.28801,-3.50788,-28.1193,3092.11,2.79601,2856.07,5198.92,0.379335,-0.375164,-5.41366,4.46507,-3.33082,-0.266284,3121.24,4.03543,2885.2,0.543129,0.997743,0.00256987,5746.77 
130,44.34,130,4861.98,-0.0010665,11.7432,-11.2314,118.853,0.00323606,5.71503,2.8497e-12,2.74652,-2.58471,-3.10206,-0.62765,-0.0202381,12.6952,2925.01,-6.08964,3239.31,4294.13,2.66658,-2.66465,-3.26193,-0.707588,-0.100177,0.198102,2911.86,-6.6492,3226.16,0.497953,1.00401,-0.0038111,5847.66 
131,44.36,131,5446.05,-0.0498078,12.854,11.6725,119.017,0.0392662,35.3857,10.0363,0.441823,-2.68209,0.753943,0.209544,-1.44366,-29.6185,3063.28,-7.77125,3788.72,4929.47,0.628323,-2.49559,1.12694,0.396044,-1.25716,1.7037,3093.96,-6.46576,3819.4,0.47095,1.00367,-0.00312821,6569.61 
132,44.33,132,5194.37,-0.00220283,11.5312,11.9344,119.021,0.0118595,-1.09434,9.58789e-13,-4.25985,-0.514083,-0.780481,2.10966,-4.13836,-49.2614,3108.48,-4.29282,3354.19,4480.32,-3.94966,-0.203897,-0.160109,2.41985,-3.82817,0.972019,3159.51,-2.12152,3405.22,0.504854,1.00118,-0.00114899,6258.26 
133,44.335,133,5581.59,0.013984,12.5265,11.563,119.094,-0.0326613,3.25701,0.0152021,-2.36862,1.25502,1.91437,1.65694,1.10711,-33.4283,3355.87,2.47591,3450.56,4718.62,-2.15813,1.46551,2.33535,1.86743,1.3176,0.516266,3390.49,3.94933,3485.19,0.516685,0.997966,0.00208308,6562.01 
134,44.345,134,6912.31,-0.0241254,14.825,12.0395,119.47,-0.00157196,40.5986,500,-2.3709,-3.01932,-3.18218,-2.23105,1.12248,-48.3756,4167.61,7.86494,4026.65,5812.34,-2.06629,-2.71471,-2.57297,-1.92644,1.42709,0.672372,4217.72,9.9972,4076.76,0.532032,0.995869,0.00449697,7927.58 
135,44.35,135,5031.48,-0.304533,11.5551,12.447,118.727,0.08588,-112.43,0.000121834,-0.718113,-1.24328,-2.49465,-0.766607,-0.72022,25.605,3059.29,-5.14541,3296.6,4996.33,-0.879341,-1.4045,-2.81711,-0.927835,-0.881448,0.592328,3032.77,-6.27401,3270.08,0.504743,1.00363,-0.00354682,6008.54 
136,44.355,136,4858.78,-0.286028,11.9749,11.5221,118.878,0.151666,-154.314,248.149,-5.09796,-3.4223,-7.95339,0.302477,-0.581044,-41.4517,2871.05,-4.44138,3272.78,5253.46,-4.83695,-3.16129,-7.43137,0.563488,-0.320033,0.510648,2913.99,-2.61431,3315.71,0.491291,1.00157,-0.00145454,5931.29 
137,44.365,137,5524.4,-0.234019,12.6574,12.1245,119.171,0.384012,-192.255,500,-2.94873,-2.68526,-1.69902,-0.0731394,-1.08239,7.03004,3068.6,1.67407,3893.96,7399.17,-2.99299,-2.72953,-1.78755,-0.117406,-1.12666,0.795805,3061.32,1.36421,3886.68,0.463963,0.999221,0.000646153,6598.2 
